ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;MigratieachtergrondEnGeneratie;Regiokenmerken;Perioden;Leerlingen_1
2032;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;1051.0
2033;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;1211.0
2034;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;1282.0
2035;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;873.0
2036;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;933.0
2037;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;1034.0
2038;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;1163.0
2039;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;1272.0
2040;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;1384.0
2041;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;1555.0
2042;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;1786.0
2043;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;2071.0
2044;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;2205.0
2045;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;2328.0
2046;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;665.0
2047;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;771.0
2048;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;802.0
2049;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;843.0
2050;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;893.0
2051;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;936.0
2052;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;994.0
2053;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;1035.0
2054;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2018/'19 naar 2019/'20;1083.0
2055;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2019/'20 naar 2020/'21;1189.0
2056;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Rotterdam;2020/'21 naar 2021/'22;1311.0
2057;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2010/'11 naar 2011/'12;156.0
2058;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2011/'12 naar 2012/'13;165.0
2059;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2012/'13 naar 2013/'14;171.0
2060;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2013/'14 naar 2014/'15;163.0
2061;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2014/'15 naar 2015/'16;168.0
2062;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2015/'16 naar 2016/'17;193.0
2063;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2016/'17 naar 2017/'18;233.0
2064;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2017/'18 naar 2018/'19;269.0
2065;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2018/'19 naar 2019/'20;314.0
2066;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2019/'20 naar 2020/'21;376.0
2067;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;Utrecht;2020/'21 naar 2021/'22;420.0
2068;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;77.0
2069;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;77.0
2070;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;88.0
2071;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;74.0
2072;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;69.0
2073;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;87.0
2074;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;101.0
2075;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;121.0
2076;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;180.0
2077;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;273.0
2078;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;1e gen westerse migratieachtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;859.0
2079;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2010/'11 naar 2011/'12;44452.0
2080;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2011/'12 naar 2012/'13;45046.0
2081;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2012/'13 naar 2013/'14;46170.0
2082;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2013/'14 naar 2014/'15;47359.0
2083;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2014/'15 naar 2015/'16;48416.0
2084;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2015/'16 naar 2016/'17;49381.0
2085;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2016/'17 naar 2017/'18;50056.0
2086;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2017/'18 naar 2018/'19;50139.0
2087;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2018/'19 naar 2019/'20;50053.0
2088;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2019/'20 naar 2020/'21;50278.0
2089;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Nederland;2020/'21 naar 2021/'22;50012.0
2090;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2010/'11 naar 2011/'12;5590.0
2091;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2011/'12 naar 2012/'13;5789.0
2092;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2012/'13 naar 2013/'14;6098.0
2093;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2013/'14 naar 2014/'15;6384.0
2094;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2014/'15 naar 2015/'16;6663.0
2095;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2015/'16 naar 2016/'17;7070.0
2096;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2016/'17 naar 2017/'18;7341.0
2097;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2017/'18 naar 2018/'19;7629.0
2098;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2018/'19 naar 2019/'20;7831.0
2099;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2019/'20 naar 2020/'21;8188.0
2100;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;G4;2020/'21 naar 2021/'22;8449.0
2101;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;9537.0
2102;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;9392.0
2103;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;9803.0
2104;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;10542.0
2105;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;11630.0
2106;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;12251.0
2107;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;12434.0
2108;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;12514.0
2109;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;12658.0
2110;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;12873.0
2111;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;12997.0
2112;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;29232.0
2113;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;29770.0
2114;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;30178.0
2115;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;30351.0
2116;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;30032.0
2117;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;29950.0
2118;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;30168.0
2119;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;29872.0
2120;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;29446.0
2121;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;29089.0
2122;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;28443.0
2123;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2010/'11 naar 2011/'12;2159.0
2124;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2011/'12 naar 2012/'13;2226.0
2125;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2012/'13 naar 2013/'14;2371.0
2126;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2013/'14 naar 2014/'15;2488.0
2127;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2014/'15 naar 2015/'16;2595.0
2128;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2015/'16 naar 2016/'17;2745.0
2129;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2016/'17 naar 2017/'18;2828.0
2130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2017/'18 naar 2018/'19;2922.0
2131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;2966.0
2132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;3096.0
2133;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;3161.0
2134;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;1351.0
2135;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;1351.0
2136;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;1402.0
2137;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;1445.0
2138;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;1514.0
2139;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;1573.0
2140;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;1651.0
2141;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;1754.0
2142;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;1823.0
2143;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;1969.0
2144;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;2096.0
2145;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;1490.0
2146;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;1595.0
2147;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;1640.0
2148;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;1698.0
2149;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;1749.0
2150;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;1857.0
2151;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;1885.0
2152;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;1903.0
2153;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal in onderwijs;2e gen westerse migratieachtergrond;Rotterdam;2018/'19 naar 2019/'20;1932.0
