ID;Verplaatsingskenmerken;Populatie;Vervoerwijzen;Marges;Regiokenmerken;Perioden;GemiddeldeAfstandPerVerplaatsing_1;GemiddeldeReisduurPerVerplaatsing_2
726;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Utrecht (PV);2018;21.99;27.58
727;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Utrecht (PV);2019;23.97;30.39
728;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Utrecht (PV);2020;19.71;26.22
729;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Utrecht (PV);2021;19.57;26.28
730;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Utrecht (PV);2022;19.61;26.74
731;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Utrecht (PV);2023;20.61;28.01
732;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Holland (PV);2018;21.37;29.19
733;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Holland (PV);2019;20.77;29.59
734;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Holland (PV);2020;16.84;24.73
735;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Holland (PV);2021;18.79;27.61
736;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Holland (PV);2022;19.37;27.41
737;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Holland (PV);2023;19.42;27.5
738;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zuid-Holland (PV);2018;19.24;28.2
739;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zuid-Holland (PV);2019;19.14;28.07
740;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zuid-Holland (PV);2020;17.86;26.31
741;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zuid-Holland (PV);2021;17.35;26.39
742;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zuid-Holland (PV);2022;17.53;26.83
743;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zuid-Holland (PV);2023;18.04;27.87
744;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeeland (PV);2018;20.8;24.97
745;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeeland (PV);2019;23.17;28.45
746;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeeland (PV);2020;18.6;23.83
747;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeeland (PV);2021;22.51;27.11
748;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeeland (PV);2022;18.92;24.2
749;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeeland (PV);2023;23.53;27.23
750;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Brabant (PV);2018;18.71;25.21
751;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Brabant (PV);2019;18.45;24.57
752;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Brabant (PV);2020;15.21;21.88
753;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Brabant (PV);2021;16.55;23.67
754;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Brabant (PV);2022;17.27;24.13
755;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Noord-Brabant (PV);2023;17.52;24.53
756;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Limburg (PV);2018;15.5;21.69
757;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Limburg (PV);2019;15.02;21.6
758;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Limburg (PV);2020;14.32;21.32
759;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Limburg (PV);2021;15.96;22.15
760;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Limburg (PV);2022;15.77;22.57
761;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Limburg (PV);2023;14.23;20.79
762;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeer sterk stedelijk;2018;21.46;30.49
763;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeer sterk stedelijk;2019;21.03;30.29
764;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeer sterk stedelijk;2020;18.65;27.72
765;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeer sterk stedelijk;2021;18.71;28.46
766;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeer sterk stedelijk;2022;18.71;28.22
767;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Zeer sterk stedelijk;2023;19.22;29.15
768;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Sterk stedelijk;2018;19.83;26.46
769;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Sterk stedelijk;2019;19.56;26.61
770;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Sterk stedelijk;2020;17.13;24.16
771;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Sterk stedelijk;2021;17.64;25.05
772;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Sterk stedelijk;2022;18.28;25.82
773;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Sterk stedelijk;2023;18.16;25.81
774;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Matig stedelijk;2018;18.33;24.7
775;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Matig stedelijk;2019;19.27;25.81
776;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Matig stedelijk;2020;16.0;22.36
777;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Matig stedelijk;2021;17.08;24.21
778;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Matig stedelijk;2022;17.41;24.54
779;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Matig stedelijk;2023;17.7;24.42
780;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Weinig stedelijk;2018;19.46;25.16
781;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Weinig stedelijk;2019;19.26;24.99
782;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Weinig stedelijk;2020;16.37;22.45
783;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Weinig stedelijk;2021;17.02;23.5
784;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Weinig stedelijk;2022;18.0;24.12
785;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Weinig stedelijk;2023;18.16;24.28
786;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Niet stedelijk;2018;19.94;25.12
787;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Niet stedelijk;2019;21.77;27.16
788;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Niet stedelijk;2020;18.04;23.51
789;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Niet stedelijk;2021;20.87;25.46
790;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Niet stedelijk;2022;19.15;24.79
791;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto (bestuurder);Bovengrens 95%-interval;Niet stedelijk;2023;20.0;25.04
792;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Nederland;2018;20.6;28.7
793;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Nederland;2019;21.3;30.03
794;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Nederland;2020;18.21;27.75
795;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Nederland;2021;19.83;30.37
796;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Nederland;2022;19.61;29.18
797;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Nederland;2023;20.12;29.07
798;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Nederland (LD);2018;23.77;31.14
799;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Nederland (LD);2019;28.45;34.79
800;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Nederland (LD);2020;18.41;27.32
801;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Nederland (LD);2021;23.45;35.1
802;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Nederland (LD);2022;22.62;30.65
803;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Nederland (LD);2023;21.78;29.12
804;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Oost-Nederland (LD);2018;21.14;28.37
805;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Oost-Nederland (LD);2019;20.96;30.32
806;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Oost-Nederland (LD);2020;18.09;27.38
807;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Oost-Nederland (LD);2021;20.53;30.4
808;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Oost-Nederland (LD);2022;19.97;29.14
809;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Oost-Nederland (LD);2023;21.19;28.72
810;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;West-Nederland (LD);2018;20.87;29.85
811;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;West-Nederland (LD);2019;21.26;31.01
812;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;West-Nederland (LD);2020;19.66;30.02
813;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;West-Nederland (LD);2021;20.71;31.75
814;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;West-Nederland (LD);2022;20.39;30.94
815;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;West-Nederland (LD);2023;20.43;30.73
816;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Nederland (LD);2018;18.15;25.77
817;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Nederland (LD);2019;18.59;25.81
818;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Nederland (LD);2020;15.63;24.26
819;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Nederland (LD);2021;15.72;25.42
820;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Nederland (LD);2022;16.62;25.44
821;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Nederland (LD);2023;17.85;26.39
822;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Groningen (PV);2018;22.52;32.38
823;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Groningen (PV);2019;29.73;36.17
824;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Groningen (PV);2020;19.3;29.52
825;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Groningen (PV);2021;26.14;38.03
826;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Groningen (PV);2022;23.29;30.95
827;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Groningen (PV);2023;20.73;28.31
828;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Fryslân (PV);2018;25.97;33.61
829;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Fryslân (PV);2019;31.31;36.83
830;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Fryslân (PV);2020;16.4;25.96
831;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Fryslân (PV);2021;24.54;34.79
832;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Fryslân (PV);2022;22.61;30.06
833;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Fryslân (PV);2023;22.48;30.28
834;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Drenthe (PV);2018;22.57;26.78
835;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Drenthe (PV);2019;23.75;30.99
836;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Drenthe (PV);2020;20.11;26.93
837;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Drenthe (PV);2021;19.98;33.0
838;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Drenthe (PV);2022;21.79;31.13
839;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Drenthe (PV);2023;22.0;28.49
840;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Overijssel (PV);2018;21.16;27.74
841;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Overijssel (PV);2019;23.47;31.0
842;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Overijssel (PV);2020;16.59;27.19
843;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Overijssel (PV);2021;18.41;29.34
844;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Overijssel (PV);2022;19.14;26.55
845;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Overijssel (PV);2023;21.37;28.4
846;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Flevoland (PV);2018;19.85;28.67
847;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Flevoland (PV);2019;23.23;29.13
848;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Flevoland (PV);2020;18.84;28.23
849;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Flevoland (PV);2021;24.71;32.56
850;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Flevoland (PV);2022;23.98;30.06
851;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Flevoland (PV);2023;19.63;27.94
852;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Gelderland (PV);2018;21.42;28.66
853;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Gelderland (PV);2019;19.09;30.2
854;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Gelderland (PV);2020;18.75;27.29
855;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Gelderland (PV);2021;20.79;30.51
856;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Gelderland (PV);2022;19.52;30.32
857;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Gelderland (PV);2023;21.41;29.07
858;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Utrecht (PV);2018;22.79;31.93
859;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Utrecht (PV);2019;24.73;31.95
860;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Utrecht (PV);2020;20.22;28.64
861;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Utrecht (PV);2021;22.9;32.96
862;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Utrecht (PV);2022;23.13;31.6
863;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Utrecht (PV);2023;23.42;31.15
864;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Holland (PV);2018;21.65;30.26
865;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Holland (PV);2019;20.42;31.65
866;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Holland (PV);2020;20.19;30.49
867;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Holland (PV);2021;20.7;32.64
868;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Holland (PV);2022;20.96;32.3
869;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Noord-Holland (PV);2023;19.61;30.69
870;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Holland (PV);2018;20.01;29.49
871;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Holland (PV);2019;20.15;30.21
872;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Holland (PV);2020;18.63;30.26
873;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Personenauto  (passagier);Waarde;Zuid-Holland (PV);2021;20.16;31.31
