ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
1067;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2009;2000;0.11;2270.0;0.12;696.0
1068;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;225;0.1;255.0;0.11;68.0
1069;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;275;0.12;320.0;0.13;89.0
1070;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;330;0.14;370.0;0.15;109.0
1071;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;315;0.13;;;
1072;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;350;0.15;390.0;0.17;117.0
1073;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;385;0.16;435.0;0.18;133.0
1074;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;1375;0.08;1610.0;0.1;483.0
1075;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;1485;0.09;1695.0;0.1;514.0
1076;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;1580;0.1;1800.0;0.11;553.0
1077;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;1505;0.09;;;
1078;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;1545;0.09;1745.0;0.11;540.0
1079;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;1610;0.1;1835.0;0.11;563.0
1080;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2004;10070;0.67;12250.0;0.81;3624.0
1081;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2005;10705;0.69;12955.0;0.84;3812.0
1082;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2006;11400;0.72;13985.0;0.89;4074.0
1083;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2007;12075;0.75;;;
1084;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2008;12325;0.76;15430.0;0.94;4477.0
1085;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2009;12935;0.78;16065.0;0.97;4640.0
1086;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;960;0.59;1325.0;0.81;342.0
1087;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;1075;0.65;1450.0;0.88;363.0
1088;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;1120;0.67;1585.0;0.94;397.0
1089;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;1240;0.72;;;
1090;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;1285;0.73;1830.0;1.04;454.0
1091;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;1350;0.75;1890.0;1.06;477.0
1092;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;9110;0.67;10925.0;0.81;3282.0
1093;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;9630;0.7;11510.0;0.83;3449.0
1094;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;10280;0.73;12400.0;0.88;3677.0
1095;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;10835;0.76;;;
1096;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;11045;0.76;13595.0;0.93;4023.0
1097;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;11585;0.78;14175.0;0.96;4163.0
1098;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2004;2280;0.15;4085.0;0.27;786.0
1099;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2005;2500;0.16;4380.0;0.28;833.0
1100;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2006;2680;0.17;4870.0;0.31;914.0
1101;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2007;2795;0.17;;;
1102;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2008;2885;0.18;5415.0;0.33;991.0
1103;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2009;2975;0.18;5695.0;0.34;1028.0
1104;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2004;320;0.2;650.0;0.4;109.0
1105;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2005;410;0.25;735.0;0.44;123.0
1106;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2006;415;0.25;830.0;0.49;142.0
1107;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2007;470;0.27;;;
1108;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2008;505;0.29;995.0;0.57;164.0
1109;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2009;500;0.28;990.0;0.55;171.0
1110;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2004;1960;0.14;3435.0;0.25;677.0
1111;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2005;2090;0.15;3645.0;0.26;710.0
1112;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2006;2265;0.16;4040.0;0.29;772.0
1113;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2007;2325;0.16;;;
1114;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2008;2380;0.16;4420.0;0.3;827.0
1115;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2009;2475;0.17;4700.0;0.32;858.0
1116;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2004;5870;0.39;6105.0;0.4;2159.0
1117;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2005;6160;0.4;6380.0;0.41;2250.0
1118;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2006;6455;0.41;6710.0;0.43;2360.0
1119;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2007;6870;0.43;;;
1120;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2008;6945;0.43;7390.0;0.45;2590.0
1121;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2009;7295;0.44;7595.0;0.46;2658.0
1122;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;390;0.24;410.0;0.25;144.0
1123;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;405;0.24;420.0;0.25;147.0
1124;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;400;0.24;430.0;0.26;149.0
1125;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;420;0.24;;;
1126;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;420;0.24;450.0;0.26;158.0
1127;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;445;0.25;460.0;0.26;159.0
1128;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2004;5480;0.41;5700.0;0.42;2015.0
1129;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2005;5755;0.42;5960.0;0.43;2103.0
1130;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2006;6055;0.43;6280.0;0.45;2211.0
1131;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2007;6450;0.45;;;
1132;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2008;6525;0.45;6940.0;0.48;2431.0
1133;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2009;6850;0.46;7135.0;0.48;2499.0
1134;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2004;1920;0.13;2145.0;0.14;679.0
1135;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2005;2045;0.13;2290.0;0.15;728.0
1136;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2006;2260;0.14;2490.0;0.16;800.0
1137;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2007;2410;0.15;;;
1138;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2008;2495;0.15;2785.0;0.17;896.0
1139;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2009;2665;0.16;2980.0;0.18;954.0
1140;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;245;0.15;280.0;0.17;89.0
1141;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;260;0.16;315.0;0.19;93.0
1142;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;305;0.18;335.0;0.2;107.0
1143;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;350;0.2;;;
1144;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;360;0.21;425.0;0.24;131.0
1145;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;405;0.23;470.0;0.26;147.0
1146;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;1670;0.12;1870.0;0.14;590.0
1147;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;1785;0.13;1980.0;0.14;635.0
1148;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;1960;0.14;2155.0;0.15;693.0
1149;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;2060;0.14;;;
1150;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;2135;0.15;2360.0;0.16;765.0
1151;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;2260;0.15;2510.0;0.17;807.0
1152;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2004;27550;2.95;41210.0;4.34;9644.0
1153;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2005;27425;2.91;41370.0;4.31;9464.0
1154;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2006;27040;2.84;41505.0;4.29;9432.0
1155;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2007;25880;2.69;;;
1156;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2008;25305;2.58;40345.0;4.06;8759.0
1157;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2009;25405;2.54;40680.0;4.01;8755.0
1158;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;3155;3.07;5290.0;5.02;1101.0
1159;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;3125;3.07;5090.0;4.88;1075.0
1160;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;3105;3.08;5235.0;5.08;1091.0
1161;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;2940;2.94;;;
1162;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;2920;2.92;4910.0;4.82;1009.0
1163;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;2905;2.89;4880.0;4.76;1008.0
1164;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;24395;2.94;35915.0;4.25;8543.0
1165;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;24295;2.89;36285.0;4.24;8389.0
1166;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;23935;2.82;36265.0;4.2;8342.0
1167;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;22935;2.66;;;
1168;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;22385;2.55;35440.0;3.97;7750.0
1169;Vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;22500;2.5;35795.0;3.92;7747.0
1170;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2004;23700;2.54;37075.0;3.9;8198.0
1171;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2005;23565;2.5;37215.0;3.88;8019.0
1172;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2006;23155;2.44;37335.0;3.86;7984.0
1173;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2007;21855;2.27;;;
1174;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2008;21305;2.18;36045.0;3.63;7252.0
1175;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2009;21290;2.13;36305.0;3.58;7227.0
1176;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2004;2845;2.77;4955.0;4.7;984.0
1177;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2005;2820;2.77;4740.0;4.54;957.0
1178;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2006;2770;2.76;4875.0;4.73;967.0
1179;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2007;2605;2.6;;;
1180;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2008;2600;2.6;4565.0;4.48;887.0
1181;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2009;2570;2.56;4540.0;4.42;889.0
1182;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2004;20855;2.51;32120.0;3.8;7215.0
1183;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2005;20745;2.47;32475.0;3.8;7062.0
1184;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2006;20380;2.4;32460.0;3.76;7016.0
1185;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2007;19250;2.23;;;
1186;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2008;18705;2.13;31480.0;3.53;6366.0
1187;Vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2009;18720;2.08;31765.0;3.48;6339.0
1188;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2004;2225;0.24;2400.0;0.25;835.0
1189;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2005;2275;0.24;2435.0;0.25;848.0
1190;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2006;2300;0.24;2490.0;0.26;863.0
1191;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2007;2465;0.26;;;
1192;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2008;2465;0.25;2720.0;0.27;937.0
1193;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2009;2605;0.26;2785.0;0.27;962.0
1194;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;160;0.15;180.0;0.17;62.0
1195;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;155;0.15;170.0;0.16;59.0
1196;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;165;0.17;185.0;0.18;62.0
1197;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;180;0.18;;;
1198;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;170;0.17;195.0;0.19;65.0
1199;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;180;0.18;190.0;0.19;64.0
1200;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2004;2065;0.25;2220.0;0.26;773.0
1201;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2005;2120;0.25;2265.0;0.26;789.0
1202;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2006;2135;0.25;2310.0;0.27;800.0
1203;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2007;2285;0.26;;;
1204;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2008;2295;0.26;2525.0;0.28;872.0
1205;Vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2009;2425;0.27;2595.0;0.28;897.0
1206;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2004;1625;0.17;1920.0;0.2;611.0
1207;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2005;1580;0.17;1900.0;0.2;597.0
1208;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2006;1585;0.17;1845.0;0.19;586.0
1209;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2007;1555;0.16;;;
1210;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2008;1535;0.16;1785.0;0.18;570.0
1211;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2009;1510;0.15;1820.0;0.18;566.0
1212;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;150;0.15;185.0;0.17;55.0
1213;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;150;0.15;205.0;0.2;60.0
1214;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;165;0.16;200.0;0.2;61.0
1215;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;155;0.15;;;
1216;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;150;0.15;190.0;0.19;57.0
1217;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;150;0.15;185.0;0.18;55.0
1218;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;1475;0.18;1735.0;0.21;556.0
1219;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;1430;0.17;1695.0;0.2;537.0
1220;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;1420;0.17;1645.0;0.19;525.0
1221;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;1400;0.16;;;
1222;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;1385;0.16;1595.0;0.18;512.0
1223;Vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;1360;0.15;1635.0;0.18;511.0
1224;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2004;95440;24.32;132560.0;30.6;36251.0
1225;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2005;93980;23.49;132360.0;30.02;35713.0
1226;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2006;92680;22.76;132175.0;29.46;35469.0
1227;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2007;95710;23.05;;;
1228;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2008;94545;22.34;135970.0;29.26;35393.0
1229;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2009;95910;22.22;137460.0;29.1;35478.0
1230;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2004;12710;22.55;18690.0;29.64;4851.0
1231;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2005;12595;22.49;18420.0;29.55;4815.0
1232;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2006;12250;22.16;18320.0;29.69;4745.0
1233;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2007;11810;21.57;;;
1234;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2008;11690;21.55;17590.0;29.19;4398.0
1235;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2009;11900;22.12;17755.0;29.82;4431.0
1236;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2004;82730;24.61;113870.0;30.77;31400.0
1237;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2005;81385;23.66;113940.0;30.09;30898.0
1238;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2006;80430;22.85;113850.0;29.43;30724.0
1239;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2007;83900;23.27;;;
1240;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2008;82855;22.45;118380.0;29.27;30995.0
1241;Vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2009;84010;22.23;119705.0;29.0;31046.0
1242;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2004;94565;24.09;131580.0;30.37;35901.0
1243;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2005;93125;23.28;131360.0;29.79;35371.0
1244;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2006;91795;22.54;131150.0;29.24;35123.0
1245;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2007;94825;22.83;;;
1246;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2008;93670;22.13;134955.0;29.04;35043.0
1247;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2009;94990;22.0;136415.0;28.88;35121.0
1248;Vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2004;12650;22.44;18620.0;29.53;4826.0
1249;Vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2005;12540;22.39;18360.0;29.45;4793.0
1250;Vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2006;12195;22.06;18260.0;29.59;4725.0
1251;Vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2007;11750;21.46;;;
1252;Vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2008;11630;21.43;17520.0;29.07;4372.0
1253;Vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2009;11830;21.99;17685.0;29.71;4407.0
1254;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2004;81915;24.37;112960.0;30.52;31075.0
1255;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2005;80585;23.42;112995.0;29.84;30578.0
1256;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2006;79605;22.62;112890.0;29.18;30398.0
1257;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2007;83080;23.04;;;
1258;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2008;82045;22.23;117435.0;29.04;30671.0
1259;Vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2009;83160;22.01;118730.0;28.76;30715.0
1260;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2004;360;0.09;400.0;0.09;137.0
1261;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2005;375;0.09;435.0;0.1;146.0
1262;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2006;395;0.1;460.0;0.1;155.0
1263;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2007;435;0.1;;;
1264;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2008;450;0.11;530.0;0.11;177.0
1265;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2009;490;0.11;570.0;0.12;189.0
1266;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2004;30;0.05;35.0;0.05;11.0
1267;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2005;30;0.06;35.0;0.06;12.0
1268;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2006;25;0.05;30.0;0.05;9.0
1269;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2007;30;0.06;;;
1270;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2008;35;0.07;45.0;0.07;14.0
1271;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2009;45;0.09;45.0;0.07;15.0
1272;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2004;330;0.1;365.0;0.1;126.0
1273;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2005;345;0.1;400.0;0.11;135.0
1274;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2006;370;0.11;430.0;0.11;146.0
1275;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2007;405;0.11;;;
1276;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2008;415;0.11;485.0;0.12;163.0
1277;Vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2009;445;0.12;525.0;0.13;174.0
1278;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2004;515;0.13;715.0;0.16;213.0
1279;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2005;480;0.12;655.0;0.15;196.0
1280;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2006;485;0.12;645.0;0.14;192.0
1281;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2007;445;0.11;;;
1282;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2008;420;0.1;570.0;0.12;172.0
1283;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2009;425;0.1;565.0;0.12;167.0
1284;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2004;35;0.06;55.0;0.09;14.0
1285;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2005;25;0.04;40.0;0.07;11.0
1286;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2006;30;0.06;50.0;0.08;11.0
1287;Vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2007;25;0.05;;;
