ID;Geslacht;Leeftijd;Regiokenmerken;Perioden;AnwUitkeringen_1
1823;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zuid-Holland (PV);2013 4e kwartaal;150
1824;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2008 1e kwartaal;40
1825;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2008 2e kwartaal;40
1826;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2008 3e kwartaal;30
1827;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2008 4e kwartaal;30
1828;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2009 1e kwartaal;30
1829;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2009 2e kwartaal;30
1830;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2009 3e kwartaal;30
1831;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2009 4e kwartaal;30
1832;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2010 1e kwartaal;30
1833;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2010 2e kwartaal;20
1834;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2010 3e kwartaal;20
1835;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2010 4e kwartaal;20
1836;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2011 1e kwartaal;20
1837;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2011 2e kwartaal;20
1838;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2011 3e kwartaal;30
1839;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2011 4e kwartaal;20
1840;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2012 1e kwartaal;30
1841;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2012 2e kwartaal;30
1842;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2012 3e kwartaal;30
1843;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2012 4e kwartaal;30
1844;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2013 1e kwartaal;30
1845;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2013 2e kwartaal;30
1846;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2013 3e kwartaal;30
1847;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Zeeland (PV);2013 4e kwartaal;20
1848;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2008 1e kwartaal;200
1849;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2008 2e kwartaal;190
1850;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2008 3e kwartaal;190
1851;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2008 4e kwartaal;180
1852;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2009 1e kwartaal;180
1853;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2009 2e kwartaal;180
1854;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2009 3e kwartaal;180
1855;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2009 4e kwartaal;190
1856;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2010 1e kwartaal;190
1857;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2010 2e kwartaal;180
1858;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2010 3e kwartaal;180
1859;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2010 4e kwartaal;180
1860;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2011 1e kwartaal;170
1861;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2011 2e kwartaal;170
1862;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2011 3e kwartaal;170
1863;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2011 4e kwartaal;170
1864;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2012 1e kwartaal;170
1865;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2012 2e kwartaal;170
1866;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2012 3e kwartaal;170
1867;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2012 4e kwartaal;170
1868;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2013 1e kwartaal;160
1869;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2013 2e kwartaal;160
1870;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2013 3e kwartaal;150
1871;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Noord-Brabant (PV);2013 4e kwartaal;80
1872;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2008 1e kwartaal;100
1873;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2008 2e kwartaal;110
1874;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2008 3e kwartaal;100
1875;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2008 4e kwartaal;100
1876;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2009 1e kwartaal;100
1877;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2009 2e kwartaal;90
1878;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2009 3e kwartaal;90
1879;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2009 4e kwartaal;90
1880;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2010 1e kwartaal;90
1881;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2010 2e kwartaal;80
1882;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2010 3e kwartaal;70
1883;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2010 4e kwartaal;70
1884;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2011 1e kwartaal;70
1885;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2011 2e kwartaal;70
1886;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2011 3e kwartaal;70
1887;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2011 4e kwartaal;70
1888;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2012 1e kwartaal;70
1889;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2012 2e kwartaal;80
1890;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2012 3e kwartaal;80
1891;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2012 4e kwartaal;80
1892;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2013 1e kwartaal;70
1893;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2013 2e kwartaal;70
1894;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2013 3e kwartaal;70
1895;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Limburg (PV);2013 4e kwartaal;30
1896;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2008 1e kwartaal;260
1897;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2008 2e kwartaal;250
1898;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2008 3e kwartaal;240
1899;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2008 4e kwartaal;250
1900;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2009 1e kwartaal;240
1901;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2009 2e kwartaal;230
1902;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2009 3e kwartaal;230
1903;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2009 4e kwartaal;220
1904;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2010 1e kwartaal;230
1905;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2010 2e kwartaal;230
1906;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2010 3e kwartaal;230
1907;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2010 4e kwartaal;220
1908;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2011 1e kwartaal;220
1909;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2011 2e kwartaal;210
1910;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2011 3e kwartaal;210
1911;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2011 4e kwartaal;220
1912;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2012 1e kwartaal;220
1913;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2012 2e kwartaal;210
1914;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2012 3e kwartaal;220
1915;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2012 4e kwartaal;210
1916;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2013 1e kwartaal;210
1917;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2013 2e kwartaal;210
1918;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2013 3e kwartaal;210
1919;Totaal geslacht, incl. onbekend;25 tot 35 jaar;Grootste gemeenten (> 250 000 inwoners);2013 4e kwartaal;130
1920;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2008 1e kwartaal;10920
1921;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2008 2e kwartaal;10810
1922;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2008 3e kwartaal;10670
1923;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2008 4e kwartaal;10600
1924;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2009 1e kwartaal;10540
1925;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2009 2e kwartaal;10390
1926;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2009 3e kwartaal;10220
1927;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2009 4e kwartaal;10150
1928;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2010 1e kwartaal;10050
1929;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2010 2e kwartaal;9970
1930;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2010 3e kwartaal;9850
1931;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2010 4e kwartaal;9690
1932;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2011 1e kwartaal;9580
1933;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2011 2e kwartaal;9450
1934;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2011 3e kwartaal;9390
1935;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2011 4e kwartaal;9280
1936;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2012 1e kwartaal;9200
1937;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2012 2e kwartaal;9090
1938;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2012 3e kwartaal;9050
1939;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2012 4e kwartaal;9010
1940;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2013 1e kwartaal;8930
1941;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2013 2e kwartaal;8840
1942;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2013 3e kwartaal;8520
1943;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Regio totaal;2013 4e kwartaal;4910
1944;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2008 1e kwartaal;10250
1945;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2008 2e kwartaal;10140
1946;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2008 3e kwartaal;10000
1947;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2008 4e kwartaal;9930
1948;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2009 1e kwartaal;9850
1949;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2009 2e kwartaal;9720
1950;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2009 3e kwartaal;9560
1951;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2009 4e kwartaal;9490
1952;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2010 1e kwartaal;9400
1953;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2010 2e kwartaal;9310
1954;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2010 3e kwartaal;9200
1955;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2010 4e kwartaal;9050
1956;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2011 1e kwartaal;8950
1957;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2011 2e kwartaal;8820
1958;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2011 3e kwartaal;8760
1959;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2011 4e kwartaal;8640
1960;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2012 1e kwartaal;8560
1961;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2012 2e kwartaal;8460
1962;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2012 3e kwartaal;8420
1963;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2012 4e kwartaal;8360
1964;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2013 1e kwartaal;8290
1965;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2013 2e kwartaal;8200
1966;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2013 3e kwartaal;7880
1967;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Nederland;2013 4e kwartaal;4460
1968;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2008 1e kwartaal;670
1969;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2008 2e kwartaal;680
1970;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2008 3e kwartaal;670
1971;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2008 4e kwartaal;680
1972;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2009 1e kwartaal;690
1973;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2009 2e kwartaal;670
1974;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2009 3e kwartaal;660
1975;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2009 4e kwartaal;670
1976;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2010 1e kwartaal;650
1977;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2010 2e kwartaal;660
1978;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2010 3e kwartaal;650
1979;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2010 4e kwartaal;640
1980;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2011 1e kwartaal;630
1981;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2011 2e kwartaal;630
1982;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2011 3e kwartaal;630
1983;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2011 4e kwartaal;640
1984;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2012 1e kwartaal;640
1985;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2012 2e kwartaal;630
1986;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2012 3e kwartaal;630
1987;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2012 4e kwartaal;640
1988;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2013 1e kwartaal;640
1989;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2013 2e kwartaal;640
1990;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2013 3e kwartaal;640
1991;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Buitenland;2013 4e kwartaal;450
1992;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2008 1e kwartaal;1130
1993;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2008 2e kwartaal;1130
1994;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2008 3e kwartaal;1130
1995;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2008 4e kwartaal;1110
1996;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2009 1e kwartaal;1100
1997;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2009 2e kwartaal;1100
1998;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2009 3e kwartaal;1080
1999;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2009 4e kwartaal;1080
2000;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2010 1e kwartaal;1070
2001;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2010 2e kwartaal;1050
2002;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2010 3e kwartaal;1030
2003;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2010 4e kwartaal;1020
2004;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2011 1e kwartaal;1000
2005;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2011 2e kwartaal;980
2006;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2011 3e kwartaal;980
2007;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2011 4e kwartaal;970
2008;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2012 1e kwartaal;970
2009;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2012 2e kwartaal;950
2010;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2012 3e kwartaal;930
2011;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2012 4e kwartaal;930
2012;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2013 1e kwartaal;930
2013;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2013 2e kwartaal;930
2014;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2013 3e kwartaal;890
2015;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Noord-Nederland (LD);2013 4e kwartaal;500
2016;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2008 1e kwartaal;2130
2017;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2008 2e kwartaal;2120
2018;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2008 3e kwartaal;2110
2019;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2008 4e kwartaal;2100
2020;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2009 1e kwartaal;2100
2021;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2009 2e kwartaal;2090
2022;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2009 3e kwartaal;2070
2023;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2009 4e kwartaal;2060
2024;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2010 1e kwartaal;2060
2025;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2010 2e kwartaal;2050
2026;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2010 3e kwartaal;2010
2027;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2010 4e kwartaal;1960
2028;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2011 1e kwartaal;1920
2029;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2011 2e kwartaal;1910
2030;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2011 3e kwartaal;1900
2031;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2011 4e kwartaal;1860
2032;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2012 1e kwartaal;1850
2033;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2012 2e kwartaal;1830
2034;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2012 3e kwartaal;1840
2035;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2012 4e kwartaal;1830
2036;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2013 1e kwartaal;1810
2037;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2013 2e kwartaal;1790
2038;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2013 3e kwartaal;1720
2039;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Oost-Nederland (LD);2013 4e kwartaal;990
2040;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2008 1e kwartaal;4680
2041;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2008 2e kwartaal;4610
2042;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2008 3e kwartaal;4540
2043;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2008 4e kwartaal;4530
2044;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2009 1e kwartaal;4480
2045;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2009 2e kwartaal;4400
2046;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2009 3e kwartaal;4310
2047;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2009 4e kwartaal;4300
2048;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2010 1e kwartaal;4240
2049;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2010 2e kwartaal;4200
2050;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2010 3e kwartaal;4180
2051;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2010 4e kwartaal;4110
2052;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2011 1e kwartaal;4080
2053;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2011 2e kwartaal;4020
2054;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2011 3e kwartaal;3970
2055;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2011 4e kwartaal;3900
2056;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2012 1e kwartaal;3850
2057;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2012 2e kwartaal;3810
2058;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2012 3e kwartaal;3780
2059;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2012 4e kwartaal;3770
2060;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2013 1e kwartaal;3730
2061;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2013 2e kwartaal;3700
2062;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2013 3e kwartaal;3570
2063;Totaal geslacht, incl. onbekend;35 tot 45 jaar;West-Nederland (LD);2013 4e kwartaal;2030
2064;Totaal geslacht, incl. onbekend;35 tot 45 jaar;Zuid-Nederland (LD);2008 1e kwartaal;2290
