ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;Woongemeente_1;Schoolgemeente_2;Woongemeente_3;Schoolgemeente_4
496;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2004/'05 - 2005/'06;22447.0;22637.0;100.0;100.0
497;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2005/'06 - 2006/'07;23294.0;23387.0;100.0;100.0
498;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2006/'07 - 2007/'08;23763.0;23853.0;100.0;100.0
499;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2007/'08 - 2008/'09;25053.0;25165.0;100.0;100.0
500;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2008/'09 - 2009/'10;25406.0;25531.0;100.0;100.0
501;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2009/'10 - 2010/'11;25955.0;26080.0;100.0;100.0
502;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2010/'11 - 2011/'12;26465.0;26576.0;100.0;100.0
503;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2011/'12 - 2012/'13;27191.0;27317.0;100.0;100.0
504;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2012/'13 - 2013/'14;27853.0;27972.0;100.0;100.0
505;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2013/'14 - 2014/'15;28772.0;28924.0;100.0;100.0
506;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2014/'15 - 2015/'16;29558.0;29730.0;100.0;100.0
507;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2015/'16 - 2016/'17;30054.0;30261.0;100.0;100.0
508;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2016/'17 - 2017/'18;30641.0;30853.0;100.0;100.0
509;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Zuid-Nederland;2017/'18 - 2018/'19;30535.0;30722.0;100.0;100.0
510;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2003/'04 - 2004/'05;14745.0;15379.0;100.0;100.0
511;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2004/'05 - 2005/'06;15287.0;15846.0;100.0;100.0
512;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2005/'06 - 2006/'07;15844.0;16167.0;100.0;100.0
513;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2006/'07 - 2007/'08;16157.0;16421.0;100.0;100.0
514;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2007/'08 - 2008/'09;16987.0;17281.0;100.0;100.0
515;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2008/'09 - 2009/'10;16866.0;17243.0;100.0;100.0
516;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2009/'10 - 2010/'11;17086.0;17524.0;100.0;100.0
517;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2010/'11 - 2011/'12;17545.0;18039.0;100.0;100.0
518;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2011/'12 - 2012/'13;17978.0;18571.0;100.0;100.0
519;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2012/'13 - 2013/'14;18729.0;19395.0;100.0;100.0
520;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2013/'14 - 2014/'15;19369.0;20093.0;100.0;100.0
521;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2014/'15 - 2015/'16;19794.0;20563.0;100.0;100.0
522;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2015/'16 - 2016/'17;20282.0;21111.0;100.0;100.0
523;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2016/'17 - 2017/'18;20381.0;21286.0;100.0;100.0
524;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Amsterdam;2017/'18 - 2018/'19;20523.0;21465.0;100.0;100.0
525;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2003/'04 - 2004/'05;8402.0;6967.0;100.0;100.0
526;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2004/'05 - 2005/'06;8748.0;7174.0;100.0;100.0
527;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2005/'06 - 2006/'07;9009.0;7376.0;100.0;100.0
528;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2006/'07 - 2007/'08;9122.0;7524.0;100.0;100.0
529;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2007/'08 - 2008/'09;9839.0;8312.0;100.0;100.0
530;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2008/'09 - 2009/'10;9924.0;8373.0;100.0;100.0
531;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2009/'10 - 2010/'11;10076.0;8473.0;100.0;100.0
532;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2010/'11 - 2011/'12;10412.0;8815.0;100.0;100.0
533;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2011/'12 - 2012/'13;10711.0;9111.0;100.0;100.0
534;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2012/'13 - 2013/'14;11190.0;9543.0;100.0;100.0
535;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2013/'14 - 2014/'15;11628.0;9993.0;100.0;100.0
536;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2014/'15 - 2015/'16;12087.0;10357.0;100.0;100.0
537;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2015/'16 - 2016/'17;12406.0;10583.0;100.0;100.0
538;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2016/'17 - 2017/'18;12508.0;10682.0;100.0;100.0
539;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;'s-Gravenhage;2017/'18 - 2018/'19;12600.0;10925.0;100.0;100.0
540;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2003/'04 - 2004/'05;12824.0;12553.0;100.0;100.0
541;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2004/'05 - 2005/'06;13161.0;12864.0;100.0;100.0
542;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2005/'06 - 2006/'07;13608.0;13189.0;100.0;100.0
543;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2006/'07 - 2007/'08;13736.0;13232.0;100.0;100.0
544;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2007/'08 - 2008/'09;14570.0;13970.0;100.0;100.0
545;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2008/'09 - 2009/'10;14410.0;13776.0;100.0;100.0
546;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2009/'10 - 2010/'11;14622.0;14014.0;100.0;100.0
547;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2010/'11 - 2011/'12;14747.0;14228.0;100.0;100.0
548;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2011/'12 - 2012/'13;15242.0;14583.0;100.0;100.0
549;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2012/'13 - 2013/'14;15644.0;14952.0;100.0;100.0
550;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2013/'14 - 2014/'15;15795.0;15042.0;100.0;100.0
551;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2014/'15 - 2015/'16;15944.0;15048.0;100.0;100.0
552;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2015/'16 - 2016/'17;16059.0;15076.0;100.0;100.0
553;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2016/'17 - 2017/'18;16062.0;15122.0;100.0;100.0
554;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Rotterdam;2017/'18 - 2018/'19;15999.0;15139.0;100.0;100.0
555;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2003/'04 - 2004/'05;3573.0;3517.0;100.0;100.0
556;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2004/'05 - 2005/'06;3727.0;3628.0;100.0;100.0
557;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2005/'06 - 2006/'07;3925.0;3733.0;100.0;100.0
558;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2006/'07 - 2007/'08;3975.0;3687.0;100.0;100.0
559;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2007/'08 - 2008/'09;4256.0;3942.0;100.0;100.0
560;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2008/'09 - 2009/'10;4229.0;3852.0;100.0;100.0
561;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2009/'10 - 2010/'11;4397.0;3900.0;100.0;100.0
562;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2010/'11 - 2011/'12;4556.0;3914.0;100.0;100.0
563;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2011/'12 - 2012/'13;4678.0;3964.0;100.0;100.0
564;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2012/'13 - 2013/'14;5002.0;4184.0;100.0;100.0
565;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2013/'14 - 2014/'15;5288.0;4321.0;100.0;100.0
566;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2014/'15 - 2015/'16;5537.0;4458.0;100.0;100.0
567;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2015/'16 - 2016/'17;5778.0;4677.0;100.0;100.0
568;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2016/'17 - 2017/'18;5939.0;4826.0;100.0;100.0
569;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Utrecht;2017/'18 - 2018/'19;6147.0;5110.0;100.0;100.0
570;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2003/'04 - 2004/'05;1175.0;0.0;100.0;0.0
571;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2004/'05 - 2005/'06;820.0;0.0;100.0;0.0
572;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2005/'06 - 2006/'07;412.0;0.0;100.0;0.0
573;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2006/'07 - 2007/'08;312.0;0.0;100.0;0.0
574;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2007/'08 - 2008/'09;374.0;0.0;100.0;0.0
575;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2008/'09 - 2009/'10;310.0;0.0;100.0;0.0
576;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2009/'10 - 2010/'11;264.0;0.0;100.0;0.0
577;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2010/'11 - 2011/'12;190.0;0.0;100.0;0.0
578;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2011/'12 - 2012/'13;214.0;0.0;100.0;0.0
579;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2012/'13 - 2013/'14;205.0;0.0;100.0;0.0
580;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2013/'14 - 2014/'15;237.0;0.0;100.0;0.0
581;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2014/'15 - 2015/'16;240.0;0.0;100.0;0.0
582;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2015/'16 - 2016/'17;270.0;0.0;100.0;0.0
583;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2016/'17 - 2017/'18;309.0;0.0;100.0;0.0
584;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2017/'18 - 2018/'19;315.0;0.0;100.0;0.0
585;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2003/'04 - 2004/'05;676777.0;676777.0;100.0;100.0
586;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2004/'05 - 2005/'06;686142.0;686142.0;100.0;100.0
587;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2005/'06 - 2006/'07;721325.0;721325.0;100.0;100.0
588;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2006/'07 - 2007/'08;724494.0;724494.0;100.0;100.0
589;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2007/'08 - 2008/'09;740971.0;740971.0;100.0;100.0
590;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2008/'09 - 2009/'10;734658.0;734658.0;100.0;100.0
591;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2009/'10 - 2010/'11;732407.0;732407.0;100.0;100.0
592;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2010/'11 - 2011/'12;733302.0;733302.0;100.0;100.0
593;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2011/'12 - 2012/'13;738984.0;738984.0;100.0;100.0
594;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2012/'13 - 2013/'14;747142.0;747142.0;100.0;100.0
595;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2013/'14 - 2014/'15;755596.0;755596.0;100.0;100.0
596;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2014/'15 - 2015/'16;761776.0;761776.0;100.0;100.0
597;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2015/'16 - 2016/'17;765560.0;765560.0;100.0;100.0
598;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2016/'17 - 2017/'18;758860.0;758860.0;100.0;100.0
599;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Nederland;2017/'18 - 2018/'19;744820.0;744820.0;100.0;100.0
600;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2003/'04 - 2004/'05;36081.0;44659.0;100.0;100.0
601;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2004/'05 - 2005/'06;36584.0;44825.0;100.0;100.0
602;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2005/'06 - 2006/'07;39187.0;46165.0;100.0;100.0
603;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2006/'07 - 2007/'08;38784.0;46336.0;100.0;100.0
604;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2007/'08 - 2008/'09;39448.0;47287.0;100.0;100.0
605;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2008/'09 - 2009/'10;39068.0;46859.0;100.0;100.0
606;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2009/'10 - 2010/'11;38846.0;47001.0;100.0;100.0
607;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2010/'11 - 2011/'12;39091.0;47665.0;100.0;100.0
608;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2011/'12 - 2012/'13;40483.0;48749.0;100.0;100.0
609;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2012/'13 - 2013/'14;41409.0;49837.0;100.0;100.0
610;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2013/'14 - 2014/'15;42607.0;50965.0;100.0;100.0
611;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2014/'15 - 2015/'16;44114.0;52179.0;100.0;100.0
612;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2015/'16 - 2016/'17;45476.0;53060.0;100.0;100.0
613;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2016/'17 - 2017/'18;46495.0;53867.0;100.0;100.0
614;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2017/'18 - 2018/'19;47508.0;54869.0;100.0;100.0
615;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2003/'04 - 2004/'05;110092.0;155579.0;100.0;100.0
616;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2004/'05 - 2005/'06;111658.0;156867.0;100.0;100.0
617;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2005/'06 - 2006/'07;116949.0;162303.0;100.0;100.0
618;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2006/'07 - 2007/'08;117603.0;162834.0;100.0;100.0
619;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2007/'08 - 2008/'09;120965.0;167159.0;100.0;100.0
620;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2008/'09 - 2009/'10;119835.0;165985.0;100.0;100.0
