ID;Geslacht;Onderwijssoort;SoortDiploma;Opleidingsvorm;Migratieachtergrond;Perioden;Gediplomeerden_1
651;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2007/'08;46942.0
652;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2008/'09;48101.0
653;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2009/'10;48021.0
654;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2010/'11;47509.0
655;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2011/'12;50059.0
656;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2012/'13;45868.0
657;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2013/'14;46807.0
658;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2014/'15;49272.0
659;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2015/'16;50018.0
660;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2016/'17;52576.0
661;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2017/'18;54252.0
662;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2018/'19;51811.0
663;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2019/'20;51218.0
664;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Nederlandse achtergrond;2020/'21;54096.0
665;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2002/'03;7812.0
666;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2003/'04;9484.0
667;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2004/'05;10221.0
668;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2005/'06;11155.0
669;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2006/'07;11325.0
670;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2007/'08;11626.0
671;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2008/'09;12234.0
672;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2009/'10;12822.0
673;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2010/'11;12618.0
674;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2011/'12;13860.0
675;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2012/'13;13011.0
676;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2013/'14;13319.0
677;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2014/'15;14785.0
678;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2015/'16;15460.0
679;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2016/'17;15748.0
680;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2017/'18;15995.0
681;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2018/'19;16224.0
682;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2019/'20;16240.0
683;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Met migratieachtergrond;2020/'21;17208.0
684;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2002/'03;3896.0
685;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2003/'04;4637.0
686;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2004/'05;4783.0
687;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2005/'06;5114.0
688;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2006/'07;5052.0
689;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2007/'08;5244.0
690;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2008/'09;5616.0
691;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2009/'10;6077.0
692;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2010/'11;6066.0
693;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2011/'12;6677.0
694;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2012/'13;6668.0
695;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2013/'14;6722.0
696;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2014/'15;7551.0
697;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2015/'16;7673.0
698;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2016/'17;7684.0
699;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2017/'18;7501.0
700;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2018/'19;7645.0
701;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2019/'20;7379.0
702;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Westerse migratieachtergrond;2020/'21;7776.0
703;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2002/'03;3916.0
704;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2003/'04;4847.0
705;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2004/'05;5438.0
706;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2005/'06;6041.0
707;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2006/'07;6273.0
708;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2007/'08;6382.0
709;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2008/'09;6618.0
710;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2009/'10;6745.0
711;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2010/'11;6552.0
712;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2011/'12;7183.0
713;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2012/'13;6343.0
714;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2013/'14;6597.0
715;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2014/'15;7234.0
716;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2015/'16;7787.0
717;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2016/'17;8064.0
718;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2017/'18;8494.0
719;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2018/'19;8579.0
720;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2019/'20;8861.0
721;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Niet-westerse migratieachtergrond;2020/'21;9432.0
722;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2002/'03;546.0
723;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2003/'04;691.0
724;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2004/'05;649.0
725;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2005/'06;800.0
726;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2006/'07;894.0
727;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2007/'08;892.0
728;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2008/'09;903.0
729;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2009/'10;959.0
730;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2010/'11;972.0
731;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2011/'12;1186.0
732;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2012/'13;968.0
733;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2013/'14;1076.0
734;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2014/'15;1182.0
735;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2015/'16;1342.0
736;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2016/'17;1465.0
737;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2017/'18;1434.0
738;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2018/'19;1632.0
739;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2019/'20;1587.0
740;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Turkije;2020/'21;1645.0
741;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2002/'03;632.0
742;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2003/'04;731.0
743;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2004/'05;812.0
744;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2005/'06;837.0
745;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2006/'07;912.0
746;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2007/'08;877.0
747;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2008/'09;1026.0
748;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2009/'10;1082.0
749;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2010/'11;1056.0
750;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2011/'12;1164.0
751;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2012/'13;981.0
752;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2013/'14;1031.0
753;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2014/'15;1199.0
754;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2015/'16;1275.0
755;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2016/'17;1255.0
756;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2017/'18;1359.0
757;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2018/'19;1300.0
758;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2019/'20;1384.0
759;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Marokko;2020/'21;1459.0
760;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2002/'03;967.0
761;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2003/'04;1082.0
762;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2004/'05;1230.0
763;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2005/'06;1241.0
764;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2006/'07;1290.0
765;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2007/'08;1369.0
766;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2008/'09;1387.0
767;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2009/'10;1339.0
768;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2010/'11;1257.0
769;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2011/'12;1279.0
770;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2012/'13;1090.0
771;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2013/'14;1100.0
772;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2014/'15;1226.0
773;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2015/'16;1356.0
774;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2016/'17;1307.0
775;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2017/'18;1308.0
776;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2018/'19;1351.0
777;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2019/'20;1329.0
778;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Suriname;2020/'21;1425.0
779;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2002/'03;566.0
780;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2003/'04;643.0
781;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2004/'05;696.0
782;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2005/'06;728.0
783;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2006/'07;742.0
784;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2007/'08;710.0
785;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2008/'09;766.0
786;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2009/'10;704.0
787;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2010/'11;677.0
788;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2011/'12;746.0
789;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2012/'13;584.0
790;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2013/'14;664.0
791;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2014/'15;636.0
792;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2015/'16;736.0
793;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2016/'17;776.0
794;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2017/'18;859.0
795;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2018/'19;798.0
796;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2019/'20;827.0
797;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;(voormalige) Nederlandse Antillen, Aruba;2020/'21;852.0
798;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2002/'03;1205.0
799;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2003/'04;1700.0
800;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2004/'05;2051.0
801;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2005/'06;2435.0
802;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2006/'07;2435.0
803;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2007/'08;2534.0
804;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2008/'09;2536.0
805;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2009/'10;2661.0
806;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2010/'11;2590.0
807;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2011/'12;2808.0
808;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2012/'13;2720.0
809;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2013/'14;2726.0
810;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2014/'15;2991.0
811;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2015/'16;3078.0
812;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2016/'17;3261.0
813;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2017/'18;3534.0
814;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2018/'19;3498.0
815;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2019/'20;3734.0
816;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Overige niet-westerse migratieachterg...;2020/'21;4051.0
817;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2002/'03;4557.0
818;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2003/'04;2641.0
819;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2004/'05;2184.0
820;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2005/'06;1849.0
821;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2006/'07;1566.0
822;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2007/'08;1489.0
823;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2008/'09;1368.0
824;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2009/'10;1361.0
825;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2010/'11;1506.0
826;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2011/'12;1170.0
827;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2012/'13;684.0
828;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2013/'14;787.0
829;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2014/'15;47.0
830;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2015/'16;13.0
831;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2016/'17;38.0
832;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2017/'18;8.0
833;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2018/'19;0.0
834;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2019/'20;1.0
835;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Totaal;Onbekende migratieachtergrond;2020/'21;3.0
836;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2002/'03;47049.0
837;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2003/'04;48125.0
838;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2004/'05;47383.0
839;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2005/'06;48104.0
840;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2006/'07;50147.0
841;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2007/'08;50391.0
842;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2008/'09;52044.0
843;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2009/'10;52771.0
844;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Bachelor;Voltijd;Totaal;2010/'11;52204.0
