ID;Geslacht;Migratieachtergrond;Cluster;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholenTotaal_1;LeerlingenOpSpecialeScholenBasis_2;LeerlingenOpSpecialeScholenVO_3
3050;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2014/'15;712;303;409
3051;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2015/'16;705;303;402
3052;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2016/'17;686;319;367
3053;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2017/'18;729;352;377
3054;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2018/'19;735;373;362
3055;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2019/'20;780;397;383
3056;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2020/'21;813;430;383
3057;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;'s-Gravenhage;2021/'22;808;439;369
3058;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2011/'12;1283;629;654
3059;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2012/'13;1288;638;650
3060;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2013/'14;1266;564;702
3061;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2014/'15;1266;540;726
3062;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2015/'16;1289;552;737
3063;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2016/'17;1309;553;756
3064;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2017/'18;1359;598;761
3065;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2018/'19;1359;638;721
3066;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2019/'20;1358;669;689
3067;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2020/'21;1364;668;696
3068;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Rotterdam;2021/'22;1346;649;697
3069;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2011/'12;385;169;216
3070;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2012/'13;376;169;207
3071;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2013/'14;371;161;210
3072;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2014/'15;375;159;216
3073;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2015/'16;404;174;230
3074;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2016/'17;416;169;247
3075;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2017/'18;415;180;235
3076;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2018/'19;406;181;225
3077;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2019/'20;438;195;243
3078;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2020/'21;465;205;260
3079;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Overige clusters;Utrecht;2021/'22;495;229;266
3080;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2011/'12;191;90;101
3081;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2012/'13;203;84;119
3082;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2013/'14;177;76;101
3083;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2014/'15;156;59;97
3084;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2015/'16;128;54;74
3085;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2016/'17;104;38;66
3086;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2017/'18;69;23;46
3087;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2018/'19;82;34;48
3088;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2019/'20;103;38;65
3089;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2020/'21;97;37;60
3090;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Nederland;2021/'22;71;39;32
3091;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2011/'12;8;2;6
3092;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2012/'13;9;2;7
3093;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2013/'14;5;2;3
3094;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2014/'15;13;6;7
3095;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2015/'16;12;6;6
3096;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2016/'17;9;3;6
3097;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2017/'18;11;3;8
3098;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2018/'19;8;4;4
3099;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2019/'20;12;5;7
3100;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2020/'21;17;8;9
3101;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Noord-Nederland (LD);2021/'22;10;2;8
3102;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2011/'12;35;12;23
3103;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2012/'13;27;9;18
3104;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2013/'14;28;9;19
3105;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2014/'15;19;4;15
3106;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2015/'16;21;4;17
3107;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2016/'17;16;3;13
3108;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2017/'18;5;1;4
3109;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2018/'19;10;2;8
3110;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2019/'20;14;2;12
3111;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2020/'21;20;6;14
3112;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Oost-Nederland (LD);2021/'22;14;9;5
3113;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2011/'12;50;23;27
3114;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2012/'13;58;23;35
3115;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2013/'14;55;22;33
3116;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2014/'15;50;18;32
3117;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2015/'16;38;16;22
3118;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2016/'17;29;10;19
3119;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2017/'18;23;10;13
3120;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2018/'19;25;16;9
3121;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2019/'20;41;19;22
3122;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2020/'21;31;18;13
3123;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;West-Nederland (LD);2021/'22;29;20;9
3124;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2011/'12;19;10;9
3125;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2012/'13;20;12;8
3126;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2013/'14;19;13;6
3127;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2014/'15;16;10;6
3128;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2015/'16;11;7;4
3129;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2016/'17;11;9;2
3130;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2017/'18;13;7;6
3131;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2018/'19;15;6;9
3132;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2019/'20;16;7;9
3133;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2020/'21;18;5;13
3134;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Zuid-Nederland (LD);2021/'22;13;7;6
3135;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2011/'12;79;43;36
3136;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2012/'13;89;38;51
3137;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2013/'14;70;30;40
3138;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2014/'15;58;21;37
3139;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2015/'16;46;21;25
3140;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2016/'17;39;13;26
3141;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2017/'18;17;2;15
3142;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2018/'19;24;6;18
3143;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2019/'20;20;5;15
3144;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2020/'21;11;0;11
3145;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Niet in te delen (LD);2021/'22;5;1;4
3146;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2011/'12;34;17;17
3147;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2012/'13;27;12;15
3148;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2013/'14;30;12;18
3149;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2014/'15;32;12;20
3150;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2015/'16;22;13;9
3151;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2016/'17;21;9;12
3152;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2017/'18;14;8;6
3153;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2018/'19;14;12;2
3154;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2019/'20;24;13;11
3155;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2020/'21;18;11;7
3156;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2021/'22;16;12;4
3157;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;20;5;15
3158;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;19;6;13
3159;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;18;7;11
3160;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;20;8;12
3161;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;22;8;14
3162;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;14;9;5
3163;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;11;6;5
3164;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;16;7;9
3165;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;18;7;11
3166;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;36;16;20
3167;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;18;11;7
3168;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2011/'12;58;25;33
3169;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2012/'13;68;28;40
3170;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2013/'14;59;27;32
3171;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2014/'15;46;18;28
3172;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2015/'16;38;12;26
3173;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2016/'17;30;7;23
3174;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2017/'18;27;7;20
3175;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2018/'19;28;9;19
3176;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2019/'20;41;13;28
3177;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2020/'21;32;10;22
3178;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2021/'22;32;15;17
3179;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2011/'12;79;43;36
3180;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2012/'13;89;38;51
3181;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2013/'14;70;30;40
3182;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2014/'15;58;21;37
3183;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2015/'16;46;21;25
3184;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2016/'17;39;13;26
3185;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2017/'18;17;2;15
3186;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2018/'19;24;6;18
3187;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2019/'20;20;5;15
3188;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2020/'21;11;0;11
3189;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2021/'22;5;1;4
3190;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2011/'12;17;7;10
3191;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2012/'13;15;6;9
3192;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2013/'14;13;6;7
3193;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2014/'15;16;8;8
3194;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2015/'16;11;8;3
3195;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2016/'17;15;6;9
3196;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2017/'18;10;6;4
3197;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2018/'19;7;6;1
3198;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2019/'20;11;4;7
3199;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2020/'21;11;6;5
3200;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Amsterdam;2021/'22;13;10;3
3201;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2011/'12;7;5;2
3202;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2012/'13;4;2;2
3203;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2013/'14;8;2;6
3204;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2014/'15;9;3;6
3205;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2015/'16;5;0;5
3206;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2016/'17;1;0;1
3207;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2017/'18;1;0;1
3208;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2018/'19;2;2;0
3209;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2019/'20;6;4;2
3210;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2020/'21;5;3;2
3211;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;'s-Gravenhage;2021/'22;1;1;0
3212;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2011/'12;9;5;4
3213;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2012/'13;6;3;3
3214;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2013/'14;6;3;3
3215;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2014/'15;5;0;5
3216;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2015/'16;3;3;0
3217;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2016/'17;5;3;2
3218;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2017/'18;2;1;1
3219;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2018/'19;4;4;0
3220;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2019/'20;5;3;2
3221;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2020/'21;1;1;0
3222;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Rotterdam;2021/'22;1;0;1
3223;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2011/'12;1;0;1
3224;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2012/'13;2;1;1
3225;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2013/'14;3;1;2
3226;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2014/'15;2;1;1
3227;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2015/'16;3;2;1
3228;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2016/'17;0;0;0
3229;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2017/'18;1;1;0
3230;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2018/'19;1;0;1
3231;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2019/'20;2;2;0
3232;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2020/'21;1;1;0
3233;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Totaal;Utrecht;2021/'22;1;1;0
