ID;Zorgtype;Zorgaanbieders;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
1790;Overige welzijnszorg;GLZ: Aanb. medisch specialistische zorg;2023;4
1791;Overige welzijnszorg;GLZMS: Algemene ziekenhuizen;2021;0
1792;Overige welzijnszorg;GLZMS: Algemene ziekenhuizen;2022;0
1793;Overige welzijnszorg;GLZMS: Algemene ziekenhuizen;2023;0
1794;Overige welzijnszorg;GLZMS: UMC's;2021;0
1795;Overige welzijnszorg;GLZMS: UMC's;2022;0
1796;Overige welzijnszorg;GLZMS: UMC's;2023;0
1797;Overige welzijnszorg;GLZMS: Overige aanb. med. spec. zorg;2021;3
1798;Overige welzijnszorg;GLZMS: Overige aanb. med. spec. zorg;2022;4
1799;Overige welzijnszorg;GLZMS: Overige aanb. med. spec. zorg;2023;4
1800;Overige welzijnszorg;GLZ: Aanb. geestelijke gezondheidszorg;2021;78
1801;Overige welzijnszorg;GLZ: Aanb. geestelijke gezondheidszorg;2022;87
1802;Overige welzijnszorg;GLZ: Aanb. geestelijke gezondheidszorg;2023;91
1803;Overige welzijnszorg;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1804;Overige welzijnszorg;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1805;Overige welzijnszorg;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1806;Overige welzijnszorg;GLZ: Tandartsenpraktijken;2021;0
1807;Overige welzijnszorg;GLZ: Tandartsenpraktijken;2022;0
1808;Overige welzijnszorg;GLZ: Tandartsenpraktijken;2023;0
1809;Overige welzijnszorg;GLZ: Paramedische, verlosk. praktijken;2021;0
1810;Overige welzijnszorg;GLZ: Paramedische, verlosk. praktijken;2022;0
1811;Overige welzijnszorg;GLZ: Paramedische, verlosk. praktijken;2023;0
1812;Overige welzijnszorg;GLZ: Aanb. verpleging, verzorg., kraam;2021;106
1813;Overige welzijnszorg;GLZ: Aanb. verpleging, verzorg., kraam;2022;106
1814;Overige welzijnszorg;GLZ: Aanb. verpleging, verzorg., kraam;2023;111
1815;Overige welzijnszorg;GLZ: Aanbieders gehandicaptenzorg;2021;23
1816;Overige welzijnszorg;GLZ: Aanbieders gehandicaptenzorg;2022;34
1817;Overige welzijnszorg;GLZ: Aanbieders gehandicaptenzorg;2023;35
1818;Overige welzijnszorg;GLZ: Aanb. preventie,publieke gezondheid;2021;0
1819;Overige welzijnszorg;GLZ: Aanb. preventie,publieke gezondheid;2022;0
1820;Overige welzijnszorg;GLZ: Aanb. preventie,publieke gezondheid;2023;0
1821;Overige welzijnszorg;GLZ: Aanb. ondersteunende diensten;2021;0
1822;Overige welzijnszorg;GLZ: Aanb. ondersteunende diensten;2022;0
1823;Overige welzijnszorg;GLZ: Aanb. ondersteunende diensten;2023;0
1824;Overige welzijnszorg;GLZ: Aanb. overige diensten gezondheid;2021;80
1825;Overige welzijnszorg;GLZ: Aanb. overige diensten gezondheid;2022;58
1826;Overige welzijnszorg;GLZ: Aanb. overige diensten gezondheid;2023;52
1827;Overige welzijnszorg;WJK: Totaal aanbieders WJK;2021;2869
1828;Overige welzijnszorg;WJK: Totaal aanbieders WJK;2022;3502
1829;Overige welzijnszorg;WJK: Totaal aanbieders WJK;2023;3931
1830;Overige welzijnszorg;WJK: Aanbieders kinderopvang;2021;0
1831;Overige welzijnszorg;WJK: Aanbieders kinderopvang;2022;0
1832;Overige welzijnszorg;WJK: Aanbieders kinderopvang;2023;0
1833;Overige welzijnszorg;WJK: Aanbieders jeugdzorg;2021;40
1834;Overige welzijnszorg;WJK: Aanbieders jeugdzorg;2022;46
1835;Overige welzijnszorg;WJK: Aanbieders jeugdzorg;2023;49
1836;Overige welzijnszorg;WJK: Aanbieders maatschappelijke opvang;2021;21
1837;Overige welzijnszorg;WJK: Aanbieders maatschappelijke opvang;2022;24
1838;Overige welzijnszorg;WJK: Aanbieders maatschappelijke opvang;2023;25
1839;Overige welzijnszorg;WJK: Aanb. sociaal werk, overig welzijn;2021;2809
1840;Overige welzijnszorg;WJK: Aanb. sociaal werk, overig welzijn;2022;3432
1841;Overige welzijnszorg;WJK: Aanb. sociaal werk, overig welzijn;2023;3858
1842;Overige welzijnszorg;BZW: Aanb. buiten sector zorg en welzijn;2021;0
1843;Overige welzijnszorg;BZW: Aanb. buiten sector zorg en welzijn;2022;0
1844;Overige welzijnszorg;BZW: Aanb. buiten sector zorg en welzijn;2023;0
1845;Overige welzijnszorg;BZW: Apotheken;2021;0
1846;Overige welzijnszorg;BZW: Apotheken;2022;0
1847;Overige welzijnszorg;BZW: Apotheken;2023;0
1848;Overige welzijnszorg;BZW: Aanbieders van hulpmiddelen;2021;0
1849;Overige welzijnszorg;BZW: Aanbieders van hulpmiddelen;2022;0
1850;Overige welzijnszorg;BZW: Aanbieders van hulpmiddelen;2023;0
1851;Overige welzijnszorg;BZW: Aanb. zorg als nevenactiviteit;2021;0
1852;Overige welzijnszorg;BZW: Aanb. zorg als nevenactiviteit;2022;0
1853;Overige welzijnszorg;BZW: Aanb. zorg als nevenactiviteit;2023;0
1854;Overige welzijnszorg;BZW: Gezinshuishoudingen;2021;0
1855;Overige welzijnszorg;BZW: Gezinshuishoudingen;2022;0
1856;Overige welzijnszorg;BZW: Gezinshuishoudingen;2023;0
1857;Overige welzijnszorg;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1858;Overige welzijnszorg;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1859;Overige welzijnszorg;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1860;Overige welzijnszorg;BZW: Beleids- en beheerorganisaties;2021;0
1861;Overige welzijnszorg;BZW: Beleids- en beheerorganisaties;2022;0
1862;Overige welzijnszorg;BZW: Beleids- en beheerorganisaties;2023;0
1863;Jeugdzorg;Totaal aanbieders zorg en welzijn;2021;5158
1864;Jeugdzorg;Totaal aanbieders zorg en welzijn;2022;5825
1865;Jeugdzorg;Totaal aanbieders zorg en welzijn;2023;6282
1866;Jeugdzorg;GLZ: Totaal aanb. gezondh., langd. zorg;2021;2586
1867;Jeugdzorg;GLZ: Totaal aanb. gezondh., langd. zorg;2022;2861
1868;Jeugdzorg;GLZ: Totaal aanb. gezondh., langd. zorg;2023;3160
1869;Jeugdzorg;GLZ: Aanb. medisch specialistische zorg;2021;34
1870;Jeugdzorg;GLZ: Aanb. medisch specialistische zorg;2022;33
1871;Jeugdzorg;GLZ: Aanb. medisch specialistische zorg;2023;34
1872;Jeugdzorg;GLZMS: Algemene ziekenhuizen;2021;5
1873;Jeugdzorg;GLZMS: Algemene ziekenhuizen;2022;5
1874;Jeugdzorg;GLZMS: Algemene ziekenhuizen;2023;5
1875;Jeugdzorg;GLZMS: UMC's;2021;19
1876;Jeugdzorg;GLZMS: UMC's;2022;17
1877;Jeugdzorg;GLZMS: UMC's;2023;18
1878;Jeugdzorg;GLZMS: Overige aanb. med. spec. zorg;2021;10
1879;Jeugdzorg;GLZMS: Overige aanb. med. spec. zorg;2022;11
1880;Jeugdzorg;GLZMS: Overige aanb. med. spec. zorg;2023;12
1881;Jeugdzorg;GLZ: Aanb. geestelijke gezondheidszorg;2021;1273
1882;Jeugdzorg;GLZ: Aanb. geestelijke gezondheidszorg;2022;1496
1883;Jeugdzorg;GLZ: Aanb. geestelijke gezondheidszorg;2023;1689
1884;Jeugdzorg;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1885;Jeugdzorg;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1886;Jeugdzorg;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1887;Jeugdzorg;GLZ: Tandartsenpraktijken;2021;0
1888;Jeugdzorg;GLZ: Tandartsenpraktijken;2022;0
1889;Jeugdzorg;GLZ: Tandartsenpraktijken;2023;0
1890;Jeugdzorg;GLZ: Paramedische, verlosk. praktijken;2021;34
1891;Jeugdzorg;GLZ: Paramedische, verlosk. praktijken;2022;25
1892;Jeugdzorg;GLZ: Paramedische, verlosk. praktijken;2023;24
1893;Jeugdzorg;GLZ: Aanb. verpleging, verzorg., kraam;2021;139
1894;Jeugdzorg;GLZ: Aanb. verpleging, verzorg., kraam;2022;143
1895;Jeugdzorg;GLZ: Aanb. verpleging, verzorg., kraam;2023;171
1896;Jeugdzorg;GLZ: Aanbieders gehandicaptenzorg;2021;1009
1897;Jeugdzorg;GLZ: Aanbieders gehandicaptenzorg;2022;1072
1898;Jeugdzorg;GLZ: Aanbieders gehandicaptenzorg;2023;1118
1899;Jeugdzorg;GLZ: Aanb. preventie,publieke gezondheid;2021;13
1900;Jeugdzorg;GLZ: Aanb. preventie,publieke gezondheid;2022;9
1901;Jeugdzorg;GLZ: Aanb. preventie,publieke gezondheid;2023;21
1902;Jeugdzorg;GLZ: Aanb. ondersteunende diensten;2021;0
1903;Jeugdzorg;GLZ: Aanb. ondersteunende diensten;2022;0
1904;Jeugdzorg;GLZ: Aanb. ondersteunende diensten;2023;0
1905;Jeugdzorg;GLZ: Aanb. overige diensten gezondheid;2021;83
1906;Jeugdzorg;GLZ: Aanb. overige diensten gezondheid;2022;83
1907;Jeugdzorg;GLZ: Aanb. overige diensten gezondheid;2023;103
1908;Jeugdzorg;WJK: Totaal aanbieders WJK;2021;2398
1909;Jeugdzorg;WJK: Totaal aanbieders WJK;2022;2766
1910;Jeugdzorg;WJK: Totaal aanbieders WJK;2023;2918
1911;Jeugdzorg;WJK: Aanbieders kinderopvang;2021;36
1912;Jeugdzorg;WJK: Aanbieders kinderopvang;2022;32
1913;Jeugdzorg;WJK: Aanbieders kinderopvang;2023;30
1914;Jeugdzorg;WJK: Aanbieders jeugdzorg;2021;2190
1915;Jeugdzorg;WJK: Aanbieders jeugdzorg;2022;2487
1916;Jeugdzorg;WJK: Aanbieders jeugdzorg;2023;2630
1917;Jeugdzorg;WJK: Aanbieders maatschappelijke opvang;2021;100
1918;Jeugdzorg;WJK: Aanbieders maatschappelijke opvang;2022;109
1919;Jeugdzorg;WJK: Aanbieders maatschappelijke opvang;2023;117
1920;Jeugdzorg;WJK: Aanb. sociaal werk, overig welzijn;2021;72
1921;Jeugdzorg;WJK: Aanb. sociaal werk, overig welzijn;2022;137
1922;Jeugdzorg;WJK: Aanb. sociaal werk, overig welzijn;2023;141
1923;Jeugdzorg;BZW: Aanb. buiten sector zorg en welzijn;2021;174
1924;Jeugdzorg;BZW: Aanb. buiten sector zorg en welzijn;2022;198
1925;Jeugdzorg;BZW: Aanb. buiten sector zorg en welzijn;2023;204
1926;Jeugdzorg;BZW: Apotheken;2021;0
1927;Jeugdzorg;BZW: Apotheken;2022;0
1928;Jeugdzorg;BZW: Apotheken;2023;0
1929;Jeugdzorg;BZW: Aanbieders van hulpmiddelen;2021;0
1930;Jeugdzorg;BZW: Aanbieders van hulpmiddelen;2022;0
1931;Jeugdzorg;BZW: Aanbieders van hulpmiddelen;2023;0
1932;Jeugdzorg;BZW: Aanb. zorg als nevenactiviteit;2021;112
1933;Jeugdzorg;BZW: Aanb. zorg als nevenactiviteit;2022;145
1934;Jeugdzorg;BZW: Aanb. zorg als nevenactiviteit;2023;156
1935;Jeugdzorg;BZW: Gezinshuishoudingen;2021;62
1936;Jeugdzorg;BZW: Gezinshuishoudingen;2022;54
1937;Jeugdzorg;BZW: Gezinshuishoudingen;2023;49
1938;Jeugdzorg;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1939;Jeugdzorg;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1940;Jeugdzorg;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1941;Jeugdzorg;BZW: Beleids- en beheerorganisaties;2021;0
1942;Jeugdzorg;BZW: Beleids- en beheerorganisaties;2022;0
1943;Jeugdzorg;BZW: Beleids- en beheerorganisaties;2023;0
1944;Kinderopvang;Totaal aanbieders zorg en welzijn;2021;5521
1945;Kinderopvang;Totaal aanbieders zorg en welzijn;2022;6220
1946;Kinderopvang;Totaal aanbieders zorg en welzijn;2023;7182
1947;Kinderopvang;GLZ: Totaal aanb. gezondh., langd. zorg;2021;0
1948;Kinderopvang;GLZ: Totaal aanb. gezondh., langd. zorg;2022;0
1949;Kinderopvang;GLZ: Totaal aanb. gezondh., langd. zorg;2023;0
1950;Kinderopvang;GLZ: Aanb. medisch specialistische zorg;2021;0
1951;Kinderopvang;GLZ: Aanb. medisch specialistische zorg;2022;0
1952;Kinderopvang;GLZ: Aanb. medisch specialistische zorg;2023;0
1953;Kinderopvang;GLZMS: Algemene ziekenhuizen;2021;0
1954;Kinderopvang;GLZMS: Algemene ziekenhuizen;2022;0
1955;Kinderopvang;GLZMS: Algemene ziekenhuizen;2023;0
1956;Kinderopvang;GLZMS: UMC's;2021;0
1957;Kinderopvang;GLZMS: UMC's;2022;0
1958;Kinderopvang;GLZMS: UMC's;2023;0
1959;Kinderopvang;GLZMS: Overige aanb. med. spec. zorg;2021;0
1960;Kinderopvang;GLZMS: Overige aanb. med. spec. zorg;2022;0
1961;Kinderopvang;GLZMS: Overige aanb. med. spec. zorg;2023;0
1962;Kinderopvang;GLZ: Aanb. geestelijke gezondheidszorg;2021;0
1963;Kinderopvang;GLZ: Aanb. geestelijke gezondheidszorg;2022;0
1964;Kinderopvang;GLZ: Aanb. geestelijke gezondheidszorg;2023;0
1965;Kinderopvang;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1966;Kinderopvang;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1967;Kinderopvang;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1968;Kinderopvang;GLZ: Tandartsenpraktijken;2021;0
1969;Kinderopvang;GLZ: Tandartsenpraktijken;2022;0
1970;Kinderopvang;GLZ: Tandartsenpraktijken;2023;0
1971;Kinderopvang;GLZ: Paramedische, verlosk. praktijken;2021;0
1972;Kinderopvang;GLZ: Paramedische, verlosk. praktijken;2022;0
1973;Kinderopvang;GLZ: Paramedische, verlosk. praktijken;2023;0
1974;Kinderopvang;GLZ: Aanb. verpleging, verzorg., kraam;2021;0
1975;Kinderopvang;GLZ: Aanb. verpleging, verzorg., kraam;2022;0
1976;Kinderopvang;GLZ: Aanb. verpleging, verzorg., kraam;2023;0
1977;Kinderopvang;GLZ: Aanbieders gehandicaptenzorg;2021;0
1978;Kinderopvang;GLZ: Aanbieders gehandicaptenzorg;2022;0
1979;Kinderopvang;GLZ: Aanbieders gehandicaptenzorg;2023;0
1980;Kinderopvang;GLZ: Aanb. preventie,publieke gezondheid;2021;0
1981;Kinderopvang;GLZ: Aanb. preventie,publieke gezondheid;2022;0
1982;Kinderopvang;GLZ: Aanb. preventie,publieke gezondheid;2023;0
1983;Kinderopvang;GLZ: Aanb. ondersteunende diensten;2021;0
1984;Kinderopvang;GLZ: Aanb. ondersteunende diensten;2022;0
1985;Kinderopvang;GLZ: Aanb. ondersteunende diensten;2023;0
1986;Kinderopvang;GLZ: Aanb. overige diensten gezondheid;2021;0
1987;Kinderopvang;GLZ: Aanb. overige diensten gezondheid;2022;0
1988;Kinderopvang;GLZ: Aanb. overige diensten gezondheid;2023;0
1989;Kinderopvang;WJK: Totaal aanbieders WJK;2021;5521
1990;Kinderopvang;WJK: Totaal aanbieders WJK;2022;6220
1991;Kinderopvang;WJK: Totaal aanbieders WJK;2023;7182
1992;Kinderopvang;WJK: Aanbieders kinderopvang;2021;5521
1993;Kinderopvang;WJK: Aanbieders kinderopvang;2022;6220
1994;Kinderopvang;WJK: Aanbieders kinderopvang;2023;7182
1995;Kinderopvang;WJK: Aanbieders jeugdzorg;2021;0
1996;Kinderopvang;WJK: Aanbieders jeugdzorg;2022;0
1997;Kinderopvang;WJK: Aanbieders jeugdzorg;2023;0
1998;Kinderopvang;WJK: Aanbieders maatschappelijke opvang;2021;0
1999;Kinderopvang;WJK: Aanbieders maatschappelijke opvang;2022;0
2000;Kinderopvang;WJK: Aanbieders maatschappelijke opvang;2023;0
2001;Kinderopvang;WJK: Aanb. sociaal werk, overig welzijn;2021;0
2002;Kinderopvang;WJK: Aanb. sociaal werk, overig welzijn;2022;0
2003;Kinderopvang;WJK: Aanb. sociaal werk, overig welzijn;2023;0
2004;Kinderopvang;BZW: Aanb. buiten sector zorg en welzijn;2021;0
2005;Kinderopvang;BZW: Aanb. buiten sector zorg en welzijn;2022;0
2006;Kinderopvang;BZW: Aanb. buiten sector zorg en welzijn;2023;0
2007;Kinderopvang;BZW: Apotheken;2021;0
2008;Kinderopvang;BZW: Apotheken;2022;0
2009;Kinderopvang;BZW: Apotheken;2023;0
2010;Kinderopvang;BZW: Aanbieders van hulpmiddelen;2021;0
2011;Kinderopvang;BZW: Aanbieders van hulpmiddelen;2022;0
2012;Kinderopvang;BZW: Aanbieders van hulpmiddelen;2023;0
2013;Kinderopvang;BZW: Aanb. zorg als nevenactiviteit;2021;0
2014;Kinderopvang;BZW: Aanb. zorg als nevenactiviteit;2022;0
2015;Kinderopvang;BZW: Aanb. zorg als nevenactiviteit;2023;0
2016;Kinderopvang;BZW: Gezinshuishoudingen;2021;0
2017;Kinderopvang;BZW: Gezinshuishoudingen;2022;0
2018;Kinderopvang;BZW: Gezinshuishoudingen;2023;0
2019;Kinderopvang;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
2020;Kinderopvang;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
2021;Kinderopvang;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
2022;Kinderopvang;BZW: Beleids- en beheerorganisaties;2021;0
2023;Kinderopvang;BZW: Beleids- en beheerorganisaties;2022;0
2024;Kinderopvang;BZW: Beleids- en beheerorganisaties;2023;0
2025;Opleiding;Totaal aanbieders zorg en welzijn;2021;1499
2026;Opleiding;Totaal aanbieders zorg en welzijn;2022;1570
2027;Opleiding;Totaal aanbieders zorg en welzijn;2023;1714
2028;Opleiding;GLZ: Totaal aanb. gezondh., langd. zorg;2021;1493
2029;Opleiding;GLZ: Totaal aanb. gezondh., langd. zorg;2022;1565
2030;Opleiding;GLZ: Totaal aanb. gezondh., langd. zorg;2023;1708
2031;Opleiding;GLZ: Aanb. medisch specialistische zorg;2021;1050
2032;Opleiding;GLZ: Aanb. medisch specialistische zorg;2022;1080
2033;Opleiding;GLZ: Aanb. medisch specialistische zorg;2023;1182
2034;Opleiding;GLZMS: Algemene ziekenhuizen;2021;538
2035;Opleiding;GLZMS: Algemene ziekenhuizen;2022;572
2036;Opleiding;GLZMS: Algemene ziekenhuizen;2023;626
2037;Opleiding;GLZMS: UMC's;2021;487
2038;Opleiding;GLZMS: UMC's;2022;481
2039;Opleiding;GLZMS: UMC's;2023;526
2040;Opleiding;GLZMS: Overige aanb. med. spec. zorg;2021;25
2041;Opleiding;GLZMS: Overige aanb. med. spec. zorg;2022;27
2042;Opleiding;GLZMS: Overige aanb. med. spec. zorg;2023;30
2043;Opleiding;GLZ: Aanb. geestelijke gezondheidszorg;2021;149
2044;Opleiding;GLZ: Aanb. geestelijke gezondheidszorg;2022;159
2045;Opleiding;GLZ: Aanb. geestelijke gezondheidszorg;2023;175
2046;Opleiding;GLZ: Huisartsenpraktijken,gezondh.centra;2021;17
2047;Opleiding;GLZ: Huisartsenpraktijken,gezondh.centra;2022;17
2048;Opleiding;GLZ: Huisartsenpraktijken,gezondh.centra;2023;18
2049;Opleiding;GLZ: Tandartsenpraktijken;2021;0
2050;Opleiding;GLZ: Tandartsenpraktijken;2022;0
2051;Opleiding;GLZ: Tandartsenpraktijken;2023;0
2052;Opleiding;GLZ: Paramedische, verlosk. praktijken;2021;0
2053;Opleiding;GLZ: Paramedische, verlosk. praktijken;2022;0
2054;Opleiding;GLZ: Paramedische, verlosk. praktijken;2023;0
2055;Opleiding;GLZ: Aanb. verpleging, verzorg., kraam;2021;18
2056;Opleiding;GLZ: Aanb. verpleging, verzorg., kraam;2022;18
2057;Opleiding;GLZ: Aanb. verpleging, verzorg., kraam;2023;21
2058;Opleiding;GLZ: Aanbieders gehandicaptenzorg;2021;8
2059;Opleiding;GLZ: Aanbieders gehandicaptenzorg;2022;12
2060;Opleiding;GLZ: Aanbieders gehandicaptenzorg;2023;12
2061;Opleiding;GLZ: Aanb. preventie,publieke gezondheid;2021;0
2062;Opleiding;GLZ: Aanb. preventie,publieke gezondheid;2022;0
2063;Opleiding;GLZ: Aanb. preventie,publieke gezondheid;2023;0
2064;Opleiding;GLZ: Aanb. ondersteunende diensten;2021;0
2065;Opleiding;GLZ: Aanb. ondersteunende diensten;2022;0
2066;Opleiding;GLZ: Aanb. ondersteunende diensten;2023;0
2067;Opleiding;GLZ: Aanb. overige diensten gezondheid;2021;252
2068;Opleiding;GLZ: Aanb. overige diensten gezondheid;2022;278
2069;Opleiding;GLZ: Aanb. overige diensten gezondheid;2023;299
2070;Opleiding;WJK: Totaal aanbieders WJK;2021;5
2071;Opleiding;WJK: Totaal aanbieders WJK;2022;6
2072;Opleiding;WJK: Totaal aanbieders WJK;2023;6
2073;Opleiding;WJK: Aanbieders kinderopvang;2021;0
2074;Opleiding;WJK: Aanbieders kinderopvang;2022;0
2075;Opleiding;WJK: Aanbieders kinderopvang;2023;0
2076;Opleiding;WJK: Aanbieders jeugdzorg;2021;5
2077;Opleiding;WJK: Aanbieders jeugdzorg;2022;6
2078;Opleiding;WJK: Aanbieders jeugdzorg;2023;6
2079;Opleiding;WJK: Aanbieders maatschappelijke opvang;2021;0
2080;Opleiding;WJK: Aanbieders maatschappelijke opvang;2022;0
2081;Opleiding;WJK: Aanbieders maatschappelijke opvang;2023;0
2082;Opleiding;WJK: Aanb. sociaal werk, overig welzijn;2021;0
2083;Opleiding;WJK: Aanb. sociaal werk, overig welzijn;2022;0
2084;Opleiding;WJK: Aanb. sociaal werk, overig welzijn;2023;0
2085;Opleiding;BZW: Aanb. buiten sector zorg en welzijn;2021;0
2086;Opleiding;BZW: Aanb. buiten sector zorg en welzijn;2022;0
2087;Opleiding;BZW: Aanb. buiten sector zorg en welzijn;2023;0
2088;Opleiding;BZW: Apotheken;2021;0
2089;Opleiding;BZW: Apotheken;2022;0
2090;Opleiding;BZW: Apotheken;2023;0
2091;Opleiding;BZW: Aanbieders van hulpmiddelen;2021;0
2092;Opleiding;BZW: Aanbieders van hulpmiddelen;2022;0
2093;Opleiding;BZW: Aanbieders van hulpmiddelen;2023;0
2094;Opleiding;BZW: Aanb. zorg als nevenactiviteit;2021;0
2095;Opleiding;BZW: Aanb. zorg als nevenactiviteit;2022;0
2096;Opleiding;BZW: Aanb. zorg als nevenactiviteit;2023;0
2097;Opleiding;BZW: Gezinshuishoudingen;2021;0
2098;Opleiding;BZW: Gezinshuishoudingen;2022;0
2099;Opleiding;BZW: Gezinshuishoudingen;2023;0
2100;Opleiding;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
2101;Opleiding;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
2102;Opleiding;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
2103;Opleiding;BZW: Beleids- en beheerorganisaties;2021;0
2104;Opleiding;BZW: Beleids- en beheerorganisaties;2022;0
2105;Opleiding;BZW: Beleids- en beheerorganisaties;2023;0
2106;R&D;Totaal aanbieders zorg en welzijn;2021;1428
2107;R&D;Totaal aanbieders zorg en welzijn;2022;1495
2108;R&D;Totaal aanbieders zorg en welzijn;2023;1601
2109;R&D;GLZ: Totaal aanb. gezondh., langd. zorg;2021;1428
2110;R&D;GLZ: Totaal aanb. gezondh., langd. zorg;2022;1495
2111;R&D;GLZ: Totaal aanb. gezondh., langd. zorg;2023;1601
2112;R&D;GLZ: Aanb. medisch specialistische zorg;2021;1428
2113;R&D;GLZ: Aanb. medisch specialistische zorg;2022;1495
2114;R&D;GLZ: Aanb. medisch specialistische zorg;2023;1601
2115;R&D;GLZMS: Algemene ziekenhuizen;2021;0
2116;R&D;GLZMS: Algemene ziekenhuizen;2022;0
2117;R&D;GLZMS: Algemene ziekenhuizen;2023;0
2118;R&D;GLZMS: UMC's;2021;1428
2119;R&D;GLZMS: UMC's;2022;1495
2120;R&D;GLZMS: UMC's;2023;1601
2121;R&D;GLZMS: Overige aanb. med. spec. zorg;2021;0
2122;R&D;GLZMS: Overige aanb. med. spec. zorg;2022;0
2123;R&D;GLZMS: Overige aanb. med. spec. zorg;2023;0
2124;R&D;GLZ: Aanb. geestelijke gezondheidszorg;2021;0
2125;R&D;GLZ: Aanb. geestelijke gezondheidszorg;2022;0
2126;R&D;GLZ: Aanb. geestelijke gezondheidszorg;2023;0
2127;R&D;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
2128;R&D;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
2129;R&D;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
2130;R&D;GLZ: Tandartsenpraktijken;2021;0
2131;R&D;GLZ: Tandartsenpraktijken;2022;0
2132;R&D;GLZ: Tandartsenpraktijken;2023;0
2133;R&D;GLZ: Paramedische, verlosk. praktijken;2021;0
2134;R&D;GLZ: Paramedische, verlosk. praktijken;2022;0
2135;R&D;GLZ: Paramedische, verlosk. praktijken;2023;0
2136;R&D;GLZ: Aanb. verpleging, verzorg., kraam;2021;0
2137;R&D;GLZ: Aanb. verpleging, verzorg., kraam;2022;0
2138;R&D;GLZ: Aanb. verpleging, verzorg., kraam;2023;0
2139;R&D;GLZ: Aanbieders gehandicaptenzorg;2021;0
2140;R&D;GLZ: Aanbieders gehandicaptenzorg;2022;0
2141;R&D;GLZ: Aanbieders gehandicaptenzorg;2023;0
2142;R&D;GLZ: Aanb. preventie,publieke gezondheid;2021;0
2143;R&D;GLZ: Aanb. preventie,publieke gezondheid;2022;0
2144;R&D;GLZ: Aanb. preventie,publieke gezondheid;2023;0
2145;R&D;GLZ: Aanb. ondersteunende diensten;2021;0
2146;R&D;GLZ: Aanb. ondersteunende diensten;2022;0
2147;R&D;GLZ: Aanb. ondersteunende diensten;2023;0
2148;R&D;GLZ: Aanb. overige diensten gezondheid;2021;0
2149;R&D;GLZ: Aanb. overige diensten gezondheid;2022;0
2150;R&D;GLZ: Aanb. overige diensten gezondheid;2023;0
2151;R&D;WJK: Totaal aanbieders WJK;2021;0
2152;R&D;WJK: Totaal aanbieders WJK;2022;0
2153;R&D;WJK: Totaal aanbieders WJK;2023;0
2154;R&D;WJK: Aanbieders kinderopvang;2021;0
2155;R&D;WJK: Aanbieders kinderopvang;2022;0
2156;R&D;WJK: Aanbieders kinderopvang;2023;0
2157;R&D;WJK: Aanbieders jeugdzorg;2021;0
2158;R&D;WJK: Aanbieders jeugdzorg;2022;0
2159;R&D;WJK: Aanbieders jeugdzorg;2023;0
2160;R&D;WJK: Aanbieders maatschappelijke opvang;2021;0
2161;R&D;WJK: Aanbieders maatschappelijke opvang;2022;0
2162;R&D;WJK: Aanbieders maatschappelijke opvang;2023;0
2163;R&D;WJK: Aanb. sociaal werk, overig welzijn;2021;0
2164;R&D;WJK: Aanb. sociaal werk, overig welzijn;2022;0
2165;R&D;WJK: Aanb. sociaal werk, overig welzijn;2023;0
2166;R&D;BZW: Aanb. buiten sector zorg en welzijn;2021;0
2167;R&D;BZW: Aanb. buiten sector zorg en welzijn;2022;0
2168;R&D;BZW: Aanb. buiten sector zorg en welzijn;2023;0
2169;R&D;BZW: Apotheken;2021;0
2170;R&D;BZW: Apotheken;2022;0
2171;R&D;BZW: Apotheken;2023;0
2172;R&D;BZW: Aanbieders van hulpmiddelen;2021;0
2173;R&D;BZW: Aanbieders van hulpmiddelen;2022;0
2174;R&D;BZW: Aanbieders van hulpmiddelen;2023;0
2175;R&D;BZW: Aanb. zorg als nevenactiviteit;2021;0
2176;R&D;BZW: Aanb. zorg als nevenactiviteit;2022;0
2177;R&D;BZW: Aanb. zorg als nevenactiviteit;2023;0
2178;R&D;BZW: Gezinshuishoudingen;2021;0
