ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1366;Dinkelland;Totaal actief;11.3;18.9
1367;Dinkelland;Werknemer;9.0;18.6
1368;Dinkelland;Zelfstandige;2.1;21.3
1369;Dinkelland;Totaal niet-actief;5.9;13.7
1370;Dinkelland;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.5
1371;Dinkelland;Pensioenontvanger;4.4;14.8
1372;Dirksland;Totaal sociaal-economische categorie;5.4;18.0
1373;Dirksland;Totaal actief;3.6;20.2
1374;Dirksland;Werknemer;3.0;20.1
1375;Dirksland;Zelfstandige;0.5;22.6
1376;Dirksland;Totaal niet-actief;1.8;13.8
1377;Dirksland;Werkloosheids- en bijstandsuitk. ontv.;;
1378;Dirksland;Pensioenontvanger;1.3;14.9
1379;Doesburg;Totaal sociaal-economische categorie;7.5;17.2
1380;Doesburg;Totaal actief;4.7;19.3
1381;Doesburg;Werknemer;4.1;19.7
1382;Doesburg;Zelfstandige;0.5;18.8
1383;Doesburg;Totaal niet-actief;2.8;13.7
1384;Doesburg;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.3
1385;Doesburg;Pensioenontvanger;1.7;14.9
1386;Doetinchem;Totaal sociaal-economische categorie;38.9;17.0
1387;Doetinchem;Totaal actief;24.3;19.0
1388;Doetinchem;Werknemer;21.3;18.9
1389;Doetinchem;Zelfstandige;2.6;22.2
1390;Doetinchem;Totaal niet-actief;14.6;13.7
1391;Doetinchem;Werkloosheids- en bijstandsuitk. ontv.;1.5;12.2
1392;Doetinchem;Pensioenontvanger;9.1;15.4
1393;Dongen;Totaal sociaal-economische categorie;17.3;18.0
1394;Dongen;Totaal actief;11.4;20.3
1395;Dongen;Werknemer;10.0;20.3
1396;Dongen;Zelfstandige;1.2;22.4
1397;Dongen;Totaal niet-actief;5.9;13.7
1398;Dongen;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.1
1399;Dongen;Pensioenontvanger;4.1;15.1
1400;Dongeradeel;Totaal sociaal-economische categorie;16.2;15.7
1401;Dongeradeel;Totaal actief;9.9;17.6
1402;Dongeradeel;Werknemer;8.0;17.9
1403;Dongeradeel;Zelfstandige;1.7;17.8
1404;Dongeradeel;Totaal niet-actief;6.2;12.8
1405;Dongeradeel;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.9
1406;Dongeradeel;Pensioenontvanger;4.2;13.7
1407;Dordrecht;Totaal sociaal-economische categorie;78.6;17.9
1408;Dordrecht;Totaal actief;48.2;20.4
1409;Dordrecht;Werknemer;43.1;20.2
1410;Dordrecht;Zelfstandige;4.4;24.7
1411;Dordrecht;Totaal niet-actief;30.4;13.9
1412;Dordrecht;Werkloosheids- en bijstandsuitk. ontv.;4.7;11.4
1413;Dordrecht;Pensioenontvanger;18.6;15.6
1414;Drechterland;Totaal sociaal-economische categorie;12.3;18.5
1415;Drechterland;Totaal actief;8.4;20.5
1416;Drechterland;Werknemer;6.8;20.2
1417;Drechterland;Zelfstandige;1.5;22.9
1418;Drechterland;Totaal niet-actief;3.8;14.3
1419;Drechterland;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.7
1420;Drechterland;Pensioenontvanger;2.6;15.9
1421;Drimmelen;Totaal sociaal-economische categorie;18.3;18.5
1422;Drimmelen;Totaal actief;12.3;20.3
1423;Drimmelen;Werknemer;10.5;20.3
1424;Drimmelen;Zelfstandige;1.6;22.4
1425;Drimmelen;Totaal niet-actief;6.0;14.7
1426;Drimmelen;Werkloosheids- en bijstandsuitk. ontv.;0.3;26.5
1427;Drimmelen;Pensioenontvanger;4.2;15.5
1428;Dronten;Totaal sociaal-economische categorie;23.6;17.8
1429;Dronten;Totaal actief;15.6;19.6
1430;Dronten;Werknemer;12.9;20.0
1431;Dronten;Zelfstandige;2.4;18.5
1432;Dronten;Totaal niet-actief;7.9;14.2
1433;Dronten;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.3
1434;Dronten;Pensioenontvanger;5.0;16.1
1435;Druten;Totaal sociaal-economische categorie;12.1;17.3
1436;Druten;Totaal actief;8.2;19.3
1437;Druten;Werknemer;7.2;19.3
1438;Druten;Zelfstandige;0.9;20.6
1439;Druten;Totaal niet-actief;4.0;13.0
1440;Druten;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.9
1441;Druten;Pensioenontvanger;2.4;14.4
1442;Duiven;Totaal sociaal-economische categorie;16.9;17.6
1443;Duiven;Totaal actief;11.5;19.7
1444;Duiven;Werknemer;10.2;19.8
1445;Duiven;Zelfstandige;1.1;21.1
1446;Duiven;Totaal niet-actief;5.4;13.2
1447;Duiven;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.7
1448;Duiven;Pensioenontvanger;3.4;14.8
1449;Echt-Susteren;Totaal sociaal-economische categorie;22.0;17.0
1450;Echt-Susteren;Totaal actief;12.6;19.7
1451;Echt-Susteren;Werknemer;10.7;20.0
1452;Echt-Susteren;Zelfstandige;1.7;19.5
1453;Echt-Susteren;Totaal niet-actief;9.4;13.5
1454;Echt-Susteren;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.6
1455;Echt-Susteren;Pensioenontvanger;5.6;14.7
1456;Edam-Volendam;Totaal sociaal-economische categorie;19.0;19.5
1457;Edam-Volendam;Totaal actief;13.4;21.5
1458;Edam-Volendam;Werknemer;11.1;20.1
1459;Edam-Volendam;Zelfstandige;2.2;28.9
1460;Edam-Volendam;Totaal niet-actief;5.6;14.9
1461;Edam-Volendam;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
1462;Edam-Volendam;Pensioenontvanger;3.7;16.5
1463;Ede;Totaal sociaal-economische categorie;69.6;18.1
1464;Ede;Totaal actief;44.5;20.1
1465;Ede;Werknemer;38.2;19.9
1466;Ede;Zelfstandige;5.6;23.0
1467;Ede;Totaal niet-actief;25.1;14.7
1468;Ede;Werkloosheids- en bijstandsuitk. ontv.;2.2;12.3
1469;Ede;Pensioenontvanger;16.2;16.9
1470;Eemnes;Totaal sociaal-economische categorie;5.7;21.0
1471;Eemnes;Totaal actief;4.0;23.0
1472;Eemnes;Werknemer;3.3;23.0
1473;Eemnes;Zelfstandige;0.6;24.7
1474;Eemnes;Totaal niet-actief;1.7;16.4
1475;Eemnes;Werkloosheids- en bijstandsuitk. ontv.;;
1476;Eemnes;Pensioenontvanger;1.1;19.1
1477;Eemsmond;Totaal sociaal-economische categorie;10.7;15.9
1478;Eemsmond;Totaal actief;6.5;17.5
1479;Eemsmond;Werknemer;5.2;18.2
1480;Eemsmond;Zelfstandige;1.1;15.8
1481;Eemsmond;Totaal niet-actief;4.2;13.3
1482;Eemsmond;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.6
1483;Eemsmond;Pensioenontvanger;2.8;14.4
1484;Eersel;Totaal sociaal-economische categorie;12.5;18.5
1485;Eersel;Totaal actief;8.0;20.3
1486;Eersel;Werknemer;6.7;20.1
1487;Eersel;Zelfstandige;1.2;22.9
1488;Eersel;Totaal niet-actief;4.4;15.1
1489;Eersel;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.6
1490;Eersel;Pensioenontvanger;3.0;17.1
1491;Eijsden;Totaal sociaal-economische categorie;8.0;18.2
1492;Eijsden;Totaal actief;5.1;20.4
1493;Eijsden;Werknemer;4.3;20.2
1494;Eijsden;Zelfstandige;0.7;23.4
1495;Eijsden;Totaal niet-actief;2.9;14.3
1496;Eijsden;Werkloosheids- en bijstandsuitk. ontv.;;
1497;Eijsden;Pensioenontvanger;2.0;16.0
1498;Eindhoven;Totaal sociaal-economische categorie;144.4;17.6
1499;Eindhoven;Totaal actief;84.0;20.0
1500;Eindhoven;Werknemer;75.2;20.2
1501;Eindhoven;Zelfstandige;8.0;19.6
1502;Eindhoven;Totaal niet-actief;60.4;14.3
1503;Eindhoven;Werkloosheids- en bijstandsuitk. ontv.;7.9;11.7
1504;Eindhoven;Pensioenontvanger;35.0;16.8
1505;Elburg;Totaal sociaal-economische categorie;13.9;17.4
1506;Elburg;Totaal actief;9.1;18.9
1507;Elburg;Werknemer;8.0;18.8
1508;Elburg;Zelfstandige;1.1;21.5
1509;Elburg;Totaal niet-actief;4.8;14.5
1510;Elburg;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.6
1511;Elburg;Pensioenontvanger;3.3;16.0
1512;Emmen;Totaal sociaal-economische categorie;73.7;15.7
1513;Emmen;Totaal actief;42.4;17.6
1514;Emmen;Werknemer;37.0;17.6
1515;Emmen;Zelfstandige;4.8;19.0
1516;Emmen;Totaal niet-actief;31.3;13.0
1517;Emmen;Werkloosheids- en bijstandsuitk. ontv.;3.9;11.2
1518;Emmen;Pensioenontvanger;19.6;14.3
1519;Enkhuizen;Totaal sociaal-economische categorie;11.9;17.4
1520;Enkhuizen;Totaal actief;7.7;19.4
1521;Enkhuizen;Werknemer;6.5;19.2
1522;Enkhuizen;Zelfstandige;1.1;21.0
1523;Enkhuizen;Totaal niet-actief;4.2;13.7
1524;Enkhuizen;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.2
1525;Enkhuizen;Pensioenontvanger;2.6;14.8
1526;Enschede;Totaal sociaal-economische categorie;100.5;15.8
1527;Enschede;Totaal actief;55.5;18.3
1528;Enschede;Werknemer;49.2;18.3
1529;Enschede;Zelfstandige;5.5;20.2
1530;Enschede;Totaal niet-actief;45.0;12.8
1531;Enschede;Werkloosheids- en bijstandsuitk. ontv.;7.1;11.2
1532;Enschede;Pensioenontvanger;23.1;14.7
1533;Epe;Totaal sociaal-economische categorie;22.4;17.8
1534;Epe;Totaal actief;13.3;19.4
1535;Epe;Werknemer;11.3;19.5
1536;Epe;Zelfstandige;1.7;20.6
1537;Epe;Totaal niet-actief;9.1;15.4
1538;Epe;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.5
1539;Epe;Pensioenontvanger;6.5;16.9
1540;Ermelo;Totaal sociaal-economische categorie;17.7;18.5
1541;Ermelo;Totaal actief;10.5;20.8
1542;Ermelo;Werknemer;8.9;20.4
1543;Ermelo;Zelfstandige;1.4;25.1
1544;Ermelo;Totaal niet-actief;7.2;15.1
1545;Ermelo;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.5
1546;Ermelo;Pensioenontvanger;4.9;17.3
1547;Etten-Leur;Totaal sociaal-economische categorie;27.4;17.8
1548;Etten-Leur;Totaal actief;18.0;20.0
1549;Etten-Leur;Werknemer;16.0;20.0
1550;Etten-Leur;Zelfstandige;1.8;22.0
1551;Etten-Leur;Totaal niet-actief;9.4;13.6
1552;Etten-Leur;Werkloosheids- en bijstandsuitk. ontv.;0.9;13.2
1553;Etten-Leur;Pensioenontvanger;6.0;15.3
1554;Ferwerderadiel;Totaal sociaal-economische categorie;5.9;15.4
1555;Ferwerderadiel;Totaal actief;3.8;17.1
1556;Ferwerderadiel;Werknemer;3.0;17.0
1557;Ferwerderadiel;Zelfstandige;0.7;18.2
1558;Ferwerderadiel;Totaal niet-actief;2.1;12.3
1559;Ferwerderadiel;Werkloosheids- en bijstandsuitk. ontv.;;
1560;Ferwerderadiel;Pensioenontvanger;1.4;13.2
1561;Franekeradeel;Totaal sociaal-economische categorie;13.8;16.0
1562;Franekeradeel;Totaal actief;8.5;17.9
1563;Franekeradeel;Werknemer;7.2;17.8
1564;Franekeradeel;Zelfstandige;1.2;19.7
1565;Franekeradeel;Totaal niet-actief;5.3;13.0
1566;Franekeradeel;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.4
1567;Franekeradeel;Pensioenontvanger;3.4;14.1
1568;GaasterlÔn-Sleat;Totaal sociaal-economische categorie;6.8;16.6
1569;GaasterlÔn-Sleat;Totaal actief;4.2;18.3
1570;GaasterlÔn-Sleat;Werknemer;3.2;17.8
1571;GaasterlÔn-Sleat;Zelfstandige;0.9;20.8
1572;GaasterlÔn-Sleat;Totaal niet-actief;2.7;14.1
1573;GaasterlÔn-Sleat;Werkloosheids- en bijstandsuitk. ontv.;;
1574;GaasterlÔn-Sleat;Pensioenontvanger;2.1;14.9
1575;Geertruidenberg;Totaal sociaal-economische categorie;14.4;17.7
1576;Geertruidenberg;Totaal actief;9.5;19.7
1577;Geertruidenberg;Werknemer;8.3;19.6
1578;Geertruidenberg;Zelfstandige;1.0;22.4
1579;Geertruidenberg;Totaal niet-actief;4.9;13.8
1580;Geertruidenberg;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.1
1581;Geertruidenberg;Pensioenontvanger;3.2;15.7
1582;Geldermalsen;Totaal sociaal-economische categorie;17.2;19.6
1583;Geldermalsen;Totaal actief;12.0;21.7
1584;Geldermalsen;Werknemer;9.9;21.5
1585;Geldermalsen;Zelfstandige;1.9;23.8
1586;Geldermalsen;Totaal niet-actief;5.2;14.9
1587;Geldermalsen;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.8
1588;Geldermalsen;Pensioenontvanger;3.6;16.1
1589;Geldrop-Mierlo;Totaal sociaal-economische categorie;25.6;18.6
1590;Geldrop-Mierlo;Totaal actief;16.0;20.4
1591;Geldrop-Mierlo;Werknemer;14.1;20.5
1592;Geldrop-Mierlo;Zelfstandige;1.7;21.3
1593;Geldrop-Mierlo;Totaal niet-actief;9.7;15.7
1594;Geldrop-Mierlo;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.4
1595;Geldrop-Mierlo;Pensioenontvanger;6.5;18.0
1596;Gemert-Bakel;Totaal sociaal-economische categorie;18.7;17.0
1597;Gemert-Bakel;Totaal actief;12.4;19.1
1598;Gemert-Bakel;Werknemer;10.2;18.9
1599;Gemert-Bakel;Zelfstandige;2.0;21.4
1600;Gemert-Bakel;Totaal niet-actief;6.3;12.8
1601;Gemert-Bakel;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.6
1602;Gemert-Bakel;Pensioenontvanger;3.9;14.0
1603;Gennep;Totaal sociaal-economische categorie;11.8;16.8
1604;Gennep;Totaal actief;7.3;18.7
1605;Gennep;Werknemer;6.3;18.8
1606;Gennep;Zelfstandige;0.8;19.7
1607;Gennep;Totaal niet-actief;4.6;13.9
1608;Gennep;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.4
1609;Gennep;Pensioenontvanger;2.7;15.8
1610;Giessenlanden;Totaal sociaal-economische categorie;9.4;20.2
1611;Giessenlanden;Totaal actief;6.5;22.4
1612;Giessenlanden;Werknemer;5.3;21.8
1613;Giessenlanden;Zelfstandige;1.1;26.8
1614;Giessenlanden;Totaal niet-actief;2.9;15.2
1615;Giessenlanden;Werkloosheids- en bijstandsuitk. ontv.;;
1616;Giessenlanden;Pensioenontvanger;2.1;16.9
1617;Gilze en Rijen;Totaal sociaal-economische categorie;17.1;17.3
1618;Gilze en Rijen;Totaal actief;11.3;19.4
1619;Gilze en Rijen;Werknemer;9.7;19.6
1620;Gilze en Rijen;Zelfstandige;1.4;19.3
1621;Gilze en Rijen;Totaal niet-actief;5.9;13.3
1622;Gilze en Rijen;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.2
1623;Gilze en Rijen;Pensioenontvanger;3.9;14.8
1624;Goedereede;Totaal sociaal-economische categorie;7.6;19.3
1625;Goedereede;Totaal actief;5.1;20.9
1626;Goedereede;Werknemer;4.1;20.4
1627;Goedereede;Zelfstandige;0.8;25.5
1628;Goedereede;Totaal niet-actief;2.6;16.0
1629;Goedereede;Werkloosheids- en bijstandsuitk. ontv.;;
1630;Goedereede;Pensioenontvanger;2.0;17.4
1631;Goes;Totaal sociaal-economische categorie;25.6;17.8
1632;Goes;Totaal actief;15.5;19.7
1633;Goes;Werknemer;13.6;19.3
1634;Goes;Zelfstandige;1.7;24.8
1635;Goes;Totaal niet-actief;10.0;14.8
1636;Goes;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.1
1637;Goes;Pensioenontvanger;7.2;16.2
1638;Goirle;Totaal sociaal-economische categorie;15.6;18.6
1639;Goirle;Totaal actief;10.1;20.9
1640;Goirle;Werknemer;9.0;20.2
1641;Goirle;Zelfstandige;1.0;27.5
1642;Goirle;Totaal niet-actief;5.4;14.4
1643;Goirle;Werkloosheids- en bijstandsuitk. ontv.;0.4;14.1
1644;Goirle;Pensioenontvanger;3.6;16.2
1645;Gorinchem;Totaal sociaal-economische categorie;23.2;17.8
1646;Gorinchem;Totaal actief;14.9;20.1
1647;Gorinchem;Werknemer;13.4;19.8
1648;Gorinchem;Zelfstandige;1.4;24.1
1649;Gorinchem;Totaal niet-actief;8.3;13.6
1650;Gorinchem;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.5
1651;Gorinchem;Pensioenontvanger;5.4;15.2
1652;Gouda;Totaal sociaal-economische categorie;47.1;18.7
1653;Gouda;Totaal actief;30.3;21.2
1654;Gouda;Werknemer;27.4;21.0
1655;Gouda;Zelfstandige;2.6;25.1
1656;Gouda;Totaal niet-actief;16.8;14.1
1657;Gouda;Werkloosheids- en bijstandsuitk. ontv.;2.1;11.5
1658;Gouda;Pensioenontvanger;10.6;15.8
1659;Graafstroom;Totaal sociaal-economische categorie;6.0;20.2
1660;Graafstroom;Totaal actief;4.3;22.2
1661;Graafstroom;Werknemer;3.4;21.7
1662;Graafstroom;Zelfstandige;0.8;26.6
1663;Graafstroom;Totaal niet-actief;1.7;14.9
1664;Graafstroom;Werkloosheids- en bijstandsuitk. ontv.;;
1665;Graafstroom;Pensioenontvanger;1.2;16.6
1666;Graft-De Rijp;Totaal sociaal-economische categorie;4.3;19.6
1667;Graft-De Rijp;Totaal actief;2.8;21.6
1668;Graft-De Rijp;Werknemer;2.3;21.7
1669;Graft-De Rijp;Zelfstandige;0.5;21.9
1670;Graft-De Rijp;Totaal niet-actief;1.4;15.6
1671;Graft-De Rijp;Werkloosheids- en bijstandsuitk. ontv.;;
1672;Graft-De Rijp;Pensioenontvanger;1.0;16.6
1673;Grave;Totaal sociaal-economische categorie;8.7;17.3
1674;Grave;Totaal actief;5.8;19.1
1675;Grave;Werknemer;5.0;19.1
1676;Grave;Zelfstandige;0.7;20.2
1677;Grave;Totaal niet-actief;2.9;13.5
1678;Grave;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.8
1679;Grave;Pensioenontvanger;1.8;15.1
1680;Groenlo;Totaal sociaal-economische categorie;20.4;16.8
1681;Groenlo;Totaal actief;13.5;18.7
1682;Groenlo;Werknemer;11.4;18.5
1683;Groenlo;Zelfstandige;1.9;21.4
1684;Groenlo;Totaal niet-actief;6.9;13.1
1685;Groenlo;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.4
1686;Groenlo;Pensioenontvanger;4.8;14.2
1687;Groesbeek;Totaal sociaal-economische categorie;13.1;17.0
1688;Groesbeek;Totaal actief;7.6;19.6
1689;Groesbeek;Werknemer;6.6;19.4
1690;Groesbeek;Zelfstandige;0.9;22.6
1691;Groesbeek;Totaal niet-actief;5.5;13.5
1692;Groesbeek;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.9
1693;Groesbeek;Pensioenontvanger;3.7;14.6
1694;Groningen (gemeente);Totaal sociaal-economische categorie;121.8;16.1
1695;Groningen (gemeente);Totaal actief;67.3;19.4
1696;Groningen (gemeente);Werknemer;59.8;19.4
1697;Groningen (gemeente);Zelfstandige;6.8;21.0
1698;Groningen (gemeente);Totaal niet-actief;54.5;12.1
1699;Groningen (gemeente);Werkloosheids- en bijstandsuitk. ontv.;9.8;11.2
1700;Groningen (gemeente);Pensioenontvanger;22.8;15.2
1701;Grootegast;Totaal sociaal-economische categorie;7.5;16.3
1702;Grootegast;Totaal actief;5.0;18.1
1703;Grootegast;Werknemer;4.1;17.5
1704;Grootegast;Zelfstandige;0.8;23.1
1705;Grootegast;Totaal niet-actief;2.5;12.7
1706;Grootegast;Werkloosheids- en bijstandsuitk. ontv.;;
1707;Grootegast;Pensioenontvanger;1.7;13.5
1708;Gulpen-Wittem;Totaal sociaal-economische categorie;10.3;17.4
1709;Gulpen-Wittem;Totaal actief;6.2;19.9
1710;Gulpen-Wittem;Werknemer;5.1;20.5
1711;Gulpen-Wittem;Zelfstandige;1.0;18.3
1712;Gulpen-Wittem;Totaal niet-actief;4.1;13.6
1713;Gulpen-Wittem;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.2
1714;Gulpen-Wittem;Pensioenontvanger;2.8;14.7
1715;Haaksbergen;Totaal sociaal-economische categorie;16.6;16.7
1716;Haaksbergen;Totaal actief;10.3;18.5
1717;Haaksbergen;Werknemer;8.7;18.3
1718;Haaksbergen;Zelfstandige;1.5;21.0
1719;Haaksbergen;Totaal niet-actief;6.3;13.8
1720;Haaksbergen;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.9
1721;Haaksbergen;Pensioenontvanger;4.2;15.1
1722;Haaren;Totaal sociaal-economische categorie;9.5;18.6
1723;Haaren;Totaal actief;6.1;21.0
1724;Haaren;Werknemer;5.1;21.0
1725;Haaren;Zelfstandige;1.0;22.2
1726;Haaren;Totaal niet-actief;3.3;14.3
1727;Haaren;Werkloosheids- en bijstandsuitk. ontv.;;
1728;Haaren;Pensioenontvanger;2.1;16.3
1729;Haarlem;Totaal sociaal-economische categorie;102.0;18.8
1730;Haarlem;Totaal actief;62.6;21.5
1731;Haarlem;Werknemer;54.7;21.5
1732;Haarlem;Zelfstandige;7.4;22.6
1733;Haarlem;Totaal niet-actief;39.4;14.4
1734;Haarlem;Werkloosheids- en bijstandsuitk. ontv.;4.4;11.8
1735;Haarlem;Pensioenontvanger;24.1;16.2
1736;Haarlemmerliede en Spaarnwoude;Totaal sociaal-economische categorie;3.6;20.7
1737;Haarlemmerliede en Spaarnwoude;Totaal actief;2.4;23.0
1738;Haarlemmerliede en Spaarnwoude;Werknemer;2.1;22.5
1739;Haarlemmerliede en Spaarnwoude;Zelfstandige;0.3;28.1
1740;Haarlemmerliede en Spaarnwoude;Totaal niet-actief;1.2;16.0
1741;Haarlemmerliede en Spaarnwoude;Werkloosheids- en bijstandsuitk. ontv.;;
1742;Haarlemmerliede en Spaarnwoude;Pensioenontvanger;0.8;18.0
1743;Haarlemmermeer;Totaal sociaal-economische categorie;89.4;20.1
1744;Haarlemmermeer;Totaal actief;63.8;22.2
1745;Haarlemmermeer;Werknemer;56.4;22.1
1746;Haarlemmermeer;Zelfstandige;6.9;23.9
1747;Haarlemmermeer;Totaal niet-actief;25.6;14.9
1748;Haarlemmermeer;Werkloosheids- en bijstandsuitk. ontv.;1.9;13.1
1749;Haarlemmermeer;Pensioenontvanger;15.8;17.3
1750;Haelen;Totaal sociaal-economische categorie;6.9;18.1
1751;Haelen;Totaal actief;4.3;19.7
1752;Haelen;Werknemer;3.8;19.6
1753;Haelen;Zelfstandige;0.4;23.4
1754;Haelen;Totaal niet-actief;2.6;15.4
1755;Haelen;Werkloosheids- en bijstandsuitk. ontv.;;
1756;Haelen;Pensioenontvanger;1.9;17.1
1757;Halderberge;Totaal sociaal-economische categorie;20.0;18.1
1758;Halderberge;Totaal actief;12.8;20.3
1759;Halderberge;Werknemer;11.0;20.5
1760;Halderberge;Zelfstandige;1.7;20.8
1761;Halderberge;Totaal niet-actief;7.2;14.1
1762;Halderberge;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.7
1763;Halderberge;Pensioenontvanger;5.0;15.2
1764;Hardenberg;Totaal sociaal-economische categorie;37.2;16.4
1765;Hardenberg;Totaal actief;24.3;18.3
1766;Hardenberg;Werknemer;20.1;18.3
1767;Hardenberg;Zelfstandige;3.6;20.6
1768;Hardenberg;Totaal niet-actief;13.0;12.9
1769;Hardenberg;Werkloosheids- en bijstandsuitk. ontv.;1.0;12.3
1770;Hardenberg;Pensioenontvanger;8.6;14.1
1771;Harderwijk;Totaal sociaal-economische categorie;27.4;17.8
1772;Harderwijk;Totaal actief;17.6;19.4
1773;Harderwijk;Werknemer;15.7;19.1
1774;Harderwijk;Zelfstandige;1.7;23.5
1775;Harderwijk;Totaal niet-actief;9.8;14.7
1776;Harderwijk;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.8
1777;Harderwijk;Pensioenontvanger;6.1;16.9
1778;Hardinxveld-Giessendam;Totaal sociaal-economische categorie;11.3;18.3
1779;Hardinxveld-Giessendam;Totaal actief;7.7;20.4
1780;Hardinxveld-Giessendam;Werknemer;6.8;19.9
1781;Hardinxveld-Giessendam;Zelfstandige;0.8;27.3
1782;Hardinxveld-Giessendam;Totaal niet-actief;3.6;13.8
1783;Hardinxveld-Giessendam;Werkloosheids- en bijstandsuitk. ontv.;;
1784;Hardinxveld-Giessendam;Pensioenontvanger;2.6;15.0
1785;Haren;Totaal sociaal-economische categorie;12.9;22.2
1786;Haren;Totaal actief;7.3;24.6
1787;Haren;Werknemer;6.1;23.7
1788;Haren;Zelfstandige;1.1;31.1
1789;Haren;Totaal niet-actief;5.6;19.0
1790;Haren;Werkloosheids- en bijstandsuitk. ontv.;0.3;16.5
1791;Haren;Pensioenontvanger;4.5;20.5
1792;Harenkarspel;Totaal sociaal-economische categorie;10.4;18.1
1793;Harenkarspel;Totaal actief;7.2;19.8
1794;Harenkarspel;Werknemer;5.9;20.1
1795;Harenkarspel;Zelfstandige;1.2;19.5
1796;Harenkarspel;Totaal niet-actief;3.1;14.0
1797;Harenkarspel;Werkloosheids- en bijstandsuitk. ontv.;;
1798;Harenkarspel;Pensioenontvanger;2.0;15.4
1799;Harlingen;Totaal sociaal-economische categorie;10.4;16.2
1800;Harlingen;Totaal actief;6.2;18.2
1801;Harlingen;Werknemer;5.1;18.1
1802;Harlingen;Zelfstandige;1.0;20.4
1803;Harlingen;Totaal niet-actief;4.2;13.3
1804;Harlingen;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.6
1805;Harlingen;Pensioenontvanger;2.7;14.5
1806;Hattem;Totaal sociaal-economische categorie;7.6;19.4
1807;Hattem;Totaal actief;4.8;21.1
1808;Hattem;Werknemer;4.1;19.9
1809;Hattem;Zelfstandige;0.6;31.3
1810;Hattem;Totaal niet-actief;2.8;16.6
1811;Hattem;Werkloosheids- en bijstandsuitk. ontv.;;
1812;Hattem;Pensioenontvanger;2.1;18.2
1813;Heel;Totaal sociaal-economische categorie;5.9;17.4
1814;Heel;Totaal actief;3.4;20.1
1815;Heel;Werknemer;2.9;19.8
1816;Heel;Zelfstandige;0.4;23.6
1817;Heel;Totaal niet-actief;2.5;13.8
1818;Heel;Werkloosheids- en bijstandsuitk. ontv.;;
1819;Heel;Pensioenontvanger;1.5;15.6
1820;Heemskerk;Totaal sociaal-economische categorie;25.6;18.4
1821;Heemskerk;Totaal actief;15.3;20.7
1822;Heemskerk;Werknemer;13.6;20.6
1823;Heemskerk;Zelfstandige;1.4;24.0
1824;Heemskerk;Totaal niet-actief;10.3;15.1
1825;Heemskerk;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.5
1826;Heemskerk;Pensioenontvanger;6.9;17.1
1827;Heemstede;Totaal sociaal-economische categorie;17.4;24.7
1828;Heemstede;Totaal actief;9.6;29.1
1829;Heemstede;Werknemer;8.1;29.3
1830;Heemstede;Zelfstandige;1.4;29.3
1831;Heemstede;Totaal niet-actief;7.8;19.3
1832;Heemstede;Werkloosheids- en bijstandsuitk. ontv.;0.3;15.8
1833;Heemstede;Pensioenontvanger;6.0;21.4
1834;Heerde;Totaal sociaal-economische categorie;12.3;17.9
1835;Heerde;Totaal actief;7.8;19.9
1836;Heerde;Werknemer;6.8;19.7
1837;Heerde;Zelfstandige;0.9;24.5
1838;Heerde;Totaal niet-actief;4.5;14.5
1839;Heerde;Werkloosheids- en bijstandsuitk. ontv.;;
1840;Heerde;Pensioenontvanger;3.3;15.7
1841;Heerenveen;Totaal sociaal-economische categorie;29.1;17.3
1842;Heerenveen;Totaal actief;17.5;19.2
1843;Heerenveen;Werknemer;15.1;19.2
