ID;Geslacht;Leeftijd;Herkomstgroepering;RegioS;Perioden;VoortdurendWerkzaamAfgelopen4Jaar_1;GedeeltelijkWerkzaamAfgelopen4Jaar_2;MeerDan3Jaar_3;MeerDan2JaarTotEnMet3Jaar_4;MeerDan1JaarTotEnMet2Jaar_5;Minimaal1MaandTotEnMet1Jaar_6;k_0Maanden_7;k_1Maand_8;k_2Maanden_9;k_3Tot6Maanden_10;k_6MaandenTot1Jaar_11;k_1Tot2Jaar_12;k_2Tot3Jaar_13;k_3Tot4Jaar_14;NietWerkzaamAfgelopen4Jaar_15
1605;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Echt-Susteren;2009;11800;6400;1900;1600;1300;1600;3600;200;100;500;400;700;400;400;9600
1606;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Echt-Susteren;2010;11900;6200;1900;1500;1300;1500;3500;200;100;500;300;800;500;300;9600
1607;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Echt-Susteren;2011;12000;6200;1900;1500;1300;1500;3500;200;100;400;400;600;600;400;9500
1608;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2004;12300;4800;1500;1300;1000;1000;2800;100;100;300;300;500;400;300;5500
1609;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2005;12300;4700;1400;1300;1000;1100;2600;100;100;300;300;700;400;300;5600
1610;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2006;12100;5000;1600;1400;1000;1100;3000;100;100;300;300;600;400;300;5700
1611;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2007;12100;5100;1500;1300;1100;1200;3200;100;100;300;200;500;400;300;5600
1612;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2008;12000;5300;1500;1400;1200;1200;3400;100;100;200;200;500;400;300;5500
1613;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2009;12000;5200;1600;1400;1100;1100;3200;100;100;300;300;600;400;300;5700
1614;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2010;12300;5000;1500;1300;1100;1100;2900;100;100;300;200;600;400;300;5700
1615;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Edam-Volendam;2011;12300;5100;1600;1200;1100;1200;3100;100;100;300;200;400;500;300;5800
1616;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2004;38800;21300;6600;5500;4400;4700;11800;500;500;1700;1300;2500;1600;1300;24400
1617;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2005;39400;21300;6400;5400;4400;5100;12000;500;500;1800;1200;2300;1700;1300;24500
1618;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2006;39200;22200;6600;5400;4600;5500;13400;700;500;1600;1000;2300;1500;1400;24300
1619;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2007;39200;22700;6800;5600;4800;5500;14500;700;500;1600;900;1900;1500;1200;24100
1620;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2008;39200;23000;7100;5800;4800;5300;14600;800;500;1600;1000;2000;1400;1200;23900
1621;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2009;39300;23100;7800;5700;4700;4900;14200;800;600;1700;1200;2200;1400;1100;24200
1622;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2010;40200;22800;7700;5600;4600;4900;13700;700;500;1700;1200;2200;1600;1200;24300
1623;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ede;2011;40900;22700;7700;5500;4600;4900;14000;700;600;1600;1200;1900;1400;1200;24300
1624;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2004;3500;1800;600;500;400;400;1000;0;0;100;100;200;100;100;1600
1625;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2005;3600;1700;500;500;300;400;1000;0;0;100;100;200;100;100;1700
1626;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2006;3600;1700;500;500;400;400;1000;0;0;100;100;200;100;100;1700
1627;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2007;3500;1800;600;500;400;400;1100;100;0;100;100;200;100;100;1700
1628;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2008;3500;1800;600;400;400;400;1200;0;0;100;100;200;100;100;1700
1629;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2009;3500;1800;600;500;400;400;1100;100;0;100;100;200;100;100;1700
1630;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2010;3500;1800;600;400;300;400;1000;100;0;100;100;200;200;100;1800
1631;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemnes;2011;3500;1800;600;400;400;400;1100;100;0;100;100;200;100;100;1700
1632;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2004;5600;3300;900;900;600;800;1700;100;100;300;200;400;300;200;4600
1633;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2005;5700;3100;800;800;600;800;1600;100;100;300;200;500;300;200;4600
1634;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2006;5700;3200;900;800;700;900;1700;100;100;300;200;400;300;200;4600
1635;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2007;5600;3200;800;800;700;900;1800;100;100;300;100;300;300;200;4500
1636;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2008;5700;3300;800;800;700;1000;1900;100;100;200;100;300;200;200;4500
1637;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2009;5700;3400;900;800;700;900;1900;100;100;300;200;300;200;200;4400
1638;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2010;5700;3400;1000;900;600;900;1900;100;100;300;200;400;200;200;4400
1639;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eemsmond;2011;5700;3400;1000;800;700;900;1900;100;100;300;200;400;300;200;4300
1640;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2004;7100;3300;1000;900;700;700;1800;100;100;300;200;400;300;200;4400
1641;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2005;7200;3100;900;800;700;800;1800;100;100;200;200;300;300;200;4400
1642;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2006;7100;3200;1000;800;600;800;2000;100;100;200;100;300;200;200;4400
1643;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2007;7100;3400;1000;800;700;800;2300;100;100;200;100;300;200;200;4400
1644;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2008;7200;3500;1100;900;800;800;2300;100;100;200;100;300;200;200;4300
1645;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2009;7200;3600;1200;900;700;700;2300;100;100;200;100;400;200;200;4300
1646;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2010;7300;3500;1200;900;700;700;2100;100;100;200;200;400;300;200;4400
1647;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eersel;2011;7400;3500;1200;800;800;800;2100;100;100;200;200;300;300;200;4300
1648;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2004;9800;4500;1200;1200;1000;1200;2200;100;200;400;300;600;400;300;6200
1649;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2005;9800;4500;1200;1200;1000;1200;2200;100;100;400;300;600;500;300;6300
1650;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2006;9600;4800;1300;1200;1000;1400;2600;100;200;300;200;600;400;400;6300
1651;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2007;9500;5100;1300;1200;1000;1500;2800;200;200;400;200;600;400;300;6100
1652;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2008;9500;5100;1300;1200;1200;1500;2900;100;200;400;200;500;400;300;6000
1653;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2009;9500;5200;1400;1300;1100;1400;3000;200;200;400;300;600;400;300;6100
1654;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2010;9600;5100;1500;1300;1100;1300;2800;200;200;300;300;600;400;300;6300
1655;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eijsden-Margraten;2011;9800;5100;1500;1200;1100;1300;2900;100;200;300;200;500;400;300;6300
1656;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2004;72300;49600;16900;12800;9700;10200;26800;1400;1300;3900;3400;5800;4000;3000;53500
1657;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2005;73000;49400;15700;12700;10200;10800;27700;1300;1200;3600;3000;5400;3900;3200;53900
1658;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2006;72000;51100;16300;12900;10500;11400;31000;1500;1100;3200;2800;5200;3400;2900;53900
1659;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2007;72300;52300;16900;12800;10900;11600;33200;1600;1300;3400;2600;4300;3400;2600;53300
1660;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2008;73300;53400;18000;13100;10900;11500;33200;2300;1400;3800;2800;4500;2900;2600;52900
1661;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2009;73000;54500;19500;13600;10800;10600;31900;2200;1400;3900;3900;5700;3100;2400;53500
1662;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2010;74400;54700;19200;13800;10800;10900;32200;1800;1400;3800;3300;5800;4000;2500;53900
1663;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Eindhoven;2011;75500;55000;19400;13400;11100;11200;33100;1800;1400;4000;3400;4800;3700;2900;53300
1664;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2004;8100;4300;1400;1000;800;1100;2300;100;200;400;300;500;300;200;4900
1665;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2005;8200;4300;1300;1000;800;1200;2300;100;200;400;200;500;400;300;5000
1666;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2006;8200;4500;1400;1100;900;1200;2500;100;200;400;200;500;300;300;5000
1667;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2007;8100;4600;1400;1100;1000;1200;2800;200;100;400;100;400;300;300;4900
1668;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2008;8100;4600;1400;1100;1000;1100;2900;200;200;300;200;400;300;300;4900
1669;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2009;8200;4500;1500;1100;900;1000;2700;200;200;300;200;400;300;200;4900
1670;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2010;8400;4500;1500;1000;900;1000;2700;100;100;300;200;400;300;200;4900
1671;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Elburg;2011;8500;4500;1400;1200;800;1100;2700;100;200;300;200;500;300;300;4900
1672;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2004;35900;23500;7400;6000;4800;5300;12000;700;700;1800;1600;3100;2100;1500;29900
1673;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2005;35900;23500;6800;6200;4700;5700;12000;600;600;1700;1400;3300;2200;1700;30000
1674;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2006;35800;23700;6900;5900;5000;6000;13200;800;600;1500;1200;2700;2100;1800;30300
1675;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2007;35800;24200;7000;6000;5200;6100;14700;900;500;1500;1000;2200;1800;1600;30300
1676;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2008;35800;24600;7700;6000;5300;5700;14900;1000;600;1500;1400;2200;1500;1500;30200
1677;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2009;36300;23900;7900;6100;4800;5100;13200;1000;600;1900;1700;2700;1600;1300;30500
1678;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2010;36600;23800;8000;5900;4700;5200;13100;800;600;1700;1400;2900;2000;1400;30300
1679;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Emmen;2011;36900;23700;7800;5600;5000;5300;13200;700;700;1600;1400;2400;2100;1600;30100
1680;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2004;6600;3800;1200;1000;700;900;2000;100;100;300;200;400;300;200;3700
1681;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2005;6800;3800;1200;900;800;900;2000;100;100;300;200;400;300;300;3900
1682;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2006;6700;3900;1200;1000;800;1000;2300;100;100;300;200;400;300;200;4000
1683;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2007;6600;4100;1300;1000;800;1000;2500;200;100;300;200;300;300;200;4000
1684;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2008;6800;4200;1400;1000;800;1000;2500;200;100;300;200;400;200;200;4000
1685;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2009;6700;4200;1500;1000;800;900;2400;200;200;300;200;400;300;200;4100
1686;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2010;6800;4100;1500;1000;700;900;2300;100;100;300;200;500;300;200;4200
1687;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enkhuizen;2011;6900;4100;1400;1000;800;900;2400;100;100;300;200;400;300;200;4200
1688;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2004;48900;38100;11000;9800;8000;9200;19400;1000;1100;3200;2800;4800;3300;2400;40800
1689;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2005;49300;37700;10600;9400;8100;9600;19600;900;1000;3200;2500;4600;3300;2700;41200
1690;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2006;48600;38600;11000;9600;8100;10000;21900;1300;1000;2900;1900;4400;2900;2500;41300
1691;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2007;48500;39500;11100;9700;8600;10000;23900;1300;900;2900;2000;3600;2800;2200;40900
1692;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2008;49100;40300;11600;9900;8900;9900;23700;2000;1200;3000;2200;3800;2400;2200;40800
1693;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2009;49400;40700;12700;10200;8600;9200;22400;2000;1200;3300;2900;4400;2600;1900;41100
1694;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2010;49900;40800;12800;10200;8400;9400;22500;1700;1100;3100;2600;4700;3100;2100;41200
1695;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Enschede;2011;50600;40600;12700;9800;8700;9400;23200;1500;1100;3100;2400;3900;3100;2300;41300
1696;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2004;12100;6000;1800;1600;1300;1400;3200;100;200;500;400;700;500;400;9100
1697;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2005;12100;6000;1600;1600;1300;1500;3000;100;200;500;400;800;600;400;9100
1698;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2006;12000;6200;1700;1500;1300;1600;3500;200;100;400;300;700;500;400;9000
1699;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2007;11900;6400;1800;1600;1400;1600;3800;200;200;400;300;600;500;400;8900
1700;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2008;12000;6500;1900;1600;1400;1500;3800;200;200;400;300;600;500;400;8800
1701;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2009;11900;6500;2100;1700;1400;1400;3600;200;100;500;400;700;500;400;8900
1702;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2010;11900;6600;2200;1700;1300;1400;3800;200;100;500;400;700;500;400;8800
1703;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Epe;2011;11900;6500;2100;1600;1400;1400;3700;200;200;500;400;700;500;400;8800
1704;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2004;9500;5100;1500;1300;1000;1300;2700;100;200;400;300;600;400;400;7100
1705;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2005;9500;5000;1400;1200;1000;1300;2700;100;100;400;300;600;400;400;7000
1706;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2006;9300;5200;1600;1200;1100;1300;3000;200;100;300;300;600;400;300;7100
1707;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2007;9200;5400;1600;1400;1100;1300;3300;200;100;400;200;500;400;300;7000
1708;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2008;9300;5600;1700;1400;1200;1300;3500;200;100;400;200;500;400;300;6900
1709;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2009;9300;5500;1800;1400;1200;1200;3400;200;100;400;300;500;300;300;7000
1710;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2010;9400;5300;1800;1300;1100;1200;3200;200;100;300;300;500;400;300;7000
1711;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ermelo;2011;9500;5300;1800;1400;1100;1200;3200;200;100;400;300;500;400;300;6900
1712;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2004;15400;8400;2700;2000;1600;2000;4500;200;200;800;500;1000;700;500;8700
1713;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2005;15600;8300;2500;2000;1700;2100;4500;200;200;700;500;1000;700;600;8900
1714;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2006;15700;8400;2600;2000;1600;2200;4900;200;200;600;400;900;600;600;9000
1715;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2007;15800;8600;2800;2000;1800;2100;5200;300;200;600;400;800;600;500;8800
1716;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2008;16200;8600;2700;2100;1700;2000;5200;300;200;600;400;800;600;500;8800
1717;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2009;16400;8700;3000;2100;1700;1800;5000;300;200;600;600;900;600;500;9000
1718;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2010;16600;8700;3000;2100;1700;1800;4900;200;200;600;600;1000;700;500;9100
1719;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Etten-Leur;2011;16600;8700;3100;2100;1800;1800;5000;300;200;600;600;800;700;500;9200
1720;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2004;3300;1800;500;400;400;500;1000;100;0;200;100;200;100;100;2100
1721;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2005;3300;1700;500;400;300;400;900;0;0;200;100;200;100;100;2100
1722;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2006;3300;1700;500;400;300;500;1000;0;0;100;100;200;100;100;2100
1723;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2007;3300;1800;500;400;400;500;1100;100;0;100;100;200;100;100;2000
1724;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2008;3300;1800;500;400;400;500;1100;100;0;100;100;200;100;100;2000
1725;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2009;3300;1700;500;400;400;400;1000;100;0;200;100;200;100;100;2000
1726;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2010;3400;1800;600;400;300;500;1000;100;0;200;100;200;100;100;2000
1727;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Ferwerderadiel;2011;3400;1700;600;400;300;400;1000;100;0;100;100;200;100;100;2000
1728;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2004;7300;4300;1300;1000;900;1100;2200;100;100;500;300;500;400;300;5300
1729;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2005;7400;4100;1100;1000;900;1100;2100;100;100;500;200;500;300;300;5300
1730;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2006;7400;4100;1200;1000;800;1100;2300;100;100;400;200;500;300;300;5100
1731;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2007;7400;4300;1200;1100;800;1200;2600;100;100;300;200;400;300;300;5000
1732;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2008;7400;4400;1300;1000;900;1100;2700;200;100;400;200;400;300;200;4900
1733;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2009;7500;4400;1400;1100;900;1000;2500;200;100;400;200;400;300;200;4900
1734;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2010;7500;4500;1500;1100;900;1000;2400;200;100;400;200;500;400;200;5000
1735;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Franekeradeel;2011;7600;4300;1500;1000;900;1000;2400;100;200;400;200;400;300;300;4900
1736;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2004;3600;2000;600;500;400;500;1000;100;100;200;100;200;100;100;2600
1737;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2005;3700;2000;500;500;400;500;1000;100;100;200;100;200;200;100;2600
1738;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2006;3700;2000;600;500;400;600;1100;100;100;200;100;300;100;100;2600
1739;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2007;3700;2000;500;500;500;500;1200;100;100;200;100;200;200;100;2600
1740;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2008;3800;2100;600;500;400;600;1200;100;100;200;100;200;200;200;2500
1741;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2009;3700;2100;600;500;400;500;1100;100;100;200;100;200;100;200;2600
1742;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2010;3800;2000;600;500;500;500;1100;100;100;200;100;200;200;100;2600
1743;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Gaasterlân-Sleat;2011;3800;2000;700;500;400;500;1100;100;100;200;100;200;200;100;2600
1744;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2004;8500;4000;1300;1000;800;900;2200;100;100;300;200;500;300;300;4600
1745;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2005;8500;4000;1400;1000;800;900;2200;100;100;300;200;400;300;300;4700
1746;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2006;8300;4100;1400;1100;800;900;2500;100;100;200;200;500;300;300;4700
1747;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2007;8300;4100;1400;1000;800;900;2600;100;100;200;200;300;300;200;4700
1748;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2008;8400;4200;1400;1000;800;1000;2600;100;100;300;200;400;200;300;4600
1749;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2009;8500;4200;1600;1000;800;800;2500;200;100;300;300;400;200;200;4700
1750;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2010;8600;4300;1700;1000;800;800;2600;100;100;300;300;500;300;200;4700
1751;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geertruidenberg;2011;8800;4300;1600;1000;900;900;2600;100;100;300;200;400;300;200;4700
1752;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geldermalsen;2004;10700;4800;1500;1200;900;1200;2500;100;200;300;200;600;400;300;5200
1753;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geldermalsen;2005;10800;4700;1400;1100;900;1400;2500;100;200;400;200;500;400;400;5200
1754;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geldermalsen;2006;10600;4900;1400;1100;1000;1400;2600;200;200;400;300;500;300;300;5200
1755;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geldermalsen;2007;10500;5200;1400;1300;1100;1400;3100;100;200;400;200;600;400;300;5100
1756;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geldermalsen;2008;10500;5300;1500;1300;1100;1400;3100;200;200;400;200;500;400;300;5100
1757;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geldermalsen;2009;10400;5400;1600;1300;1100;1400;3100;200;200;400;300;600;300;300;5100
1758;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Geldermalsen;2010;10500;5300;1700;1300;1000;1300;3000;200;200;400;300;500;400;300;5100
