ID;Geslacht;Leeftijd;Herkomst;BurgerlijkeStaat;SociaaleconomischeCategorie;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
1980;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Zelfstandige;2009;48100;4100.0;9200.0;24.0;1700.0;2100.0;6.0;68.0;5800.0;11300.0;30.0
1981;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Zelfstandige;2010;44800;4100.0;9300.0;22.0;1600.0;2100.0;5.0;66.0;5700.0;11400.0;27.0
1982;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Zelfstandige;2011;41650;4200.0;9500.0;23.0;1500.0;2100.0;5.0;63.0;5700.0;11600.0;28.0
1983;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Zelfstandige;2012;38750;4300.0;9600.0;23.0;1300.0;1700.0;4.0;60.0;5600.0;11300.0;27.0
1984;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1985;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2006;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1986;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2007;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1987;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2008;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1988;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2009;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1989;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1990;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1991;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1992;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2005;96550;3600.0;8200.0;159.0;800.0;1200.0;24.0;64.0;4400.0;9400.0;183.0
1993;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2006;85900;3600.0;8300.0;163.0;800.0;1400.0;27.0;63.0;4400.0;9700.0;190.0
1994;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2007;71300;3800.0;8500.0;165.0;900.0;1600.0;30.0;64.0;4700.0;10100.0;195.0
1995;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2008;61750;3900.0;8800.0;154.0;1000.0;1700.0;30.0;62.0;4900.0;10500.0;184.0
1996;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2009;59600;4100.0;9300.0;105.0;1300.0;2600.0;30.0;54.0;5400.0;11900.0;135.0
1997;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2010;54150;4100.0;9400.0;102.0;1300.0;2600.0;28.0;51.0;5400.0;12000.0;130.0
1998;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2011;45900;4200.0;9500.0;92.0;1200.0;2500.0;25.0;46.0;5400.0;12000.0;117.0
1999;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Gehuwd;Inactieve;2012;43450;4200.0;9600.0;86.0;1100.0;2400.0;22.0;42.0;5300.0;12000.0;108.0
2000;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2005;404300;4300.0;9800.0;35.0;2400.0;10900.0;38.0;44.0;6700.0;20700.0;73.0
2001;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2006;413550;4300.0;9900.0;32.0;2400.0;12600.0;41.0;45.0;6700.0;22500.0;73.0
2002;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2007;419550;4400.0;10200.0;31.0;2900.0;14200.0;44.0;47.0;7300.0;24400.0;75.0
2003;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2008;414950;4600.0;10400.0;31.0;3000.0;14900.0;44.0;46.0;7600.0;25300.0;75.0
2004;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2009;401200;4800.0;10900.0;32.0;2800.0;14300.0;41.0;40.0;7600.0;25200.0;73.0
2005;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2010;384400;4800.0;11000.0;31.0;2700.0;13900.0;40.0;38.0;7500.0;24900.0;71.0
2006;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2011;370950;4900.0;11200.0;31.0;2600.0;14000.0;39.0;35.0;7500.0;25200.0;70.0
2007;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2012;360700;4900.0;11300.0;31.0;2300.0;13400.0;37.0;32.0;7200.0;24700.0;68.0
2008;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2005;295350;4200.0;9700.0;30.0;2900.0;14400.0;45.0;49.0;7100.0;24100.0;75.0
2009;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2006;307250;4300.0;9800.0;28.0;2900.0;16400.0;47.0;50.0;7200.0;26200.0;75.0
2010;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2007;318550;4400.0;10100.0;28.0;3500.0;18100.0;50.0;51.0;7900.0;28200.0;78.0
2011;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2008;317400;4500.0;10400.0;28.0;3600.0;18900.0;50.0;49.0;8100.0;29300.0;78.0
2012;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2009;298100;4700.0;10800.0;28.0;3400.0;18400.0;48.0;43.0;8100.0;29200.0;76.0
2013;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2010;283800;4800.0;10900.0;28.0;3200.0;18100.0;46.0;40.0;8000.0;29000.0;74.0
2014;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2011;275400;4800.0;11100.0;28.0;3100.0;18200.0;46.0;37.0;7900.0;29300.0;74.0
2015;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Werknemer;2012;265800;4900.0;11200.0;28.0;2800.0;17600.0;44.0;34.0;7700.0;28800.0;72.0
2016;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2005;30750;4200.0;9600.0;32.0;1000.0;1300.0;4.0;56.0;5200.0;10900.0;36.0
2017;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2006;32800;4200.0;9600.0;27.0;1100.0;1800.0;5.0;57.0;5300.0;11400.0;32.0
2018;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2007;35100;4300.0;9900.0;27.0;1400.0;2200.0;6.0;59.0;5700.0;12100.0;33.0
2019;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2008;35600;4500.0;10200.0;27.0;1500.0;2300.0;6.0;61.0;6000.0;12500.0;33.0
2020;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2009;35050;4700.0;10600.0;29.0;1600.0;2000.0;5.0;55.0;6300.0;12600.0;34.0
2021;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2010;33950;4700.0;10700.0;27.0;1400.0;1900.0;5.0;54.0;6100.0;12600.0;32.0
2022;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2011;32950;4800.0;10900.0;28.0;1400.0;1800.0;5.0;53.0;6200.0;12700.0;33.0
2023;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Zelfstandige;2012;32250;4800.0;11000.0;28.0;1100.0;1600.0;4.0;49.0;5900.0;12600.0;32.0
2024;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2006;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2026;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2007;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2027;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2008;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2028;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2009;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2029;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2030;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2031;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Pensioenontvanger;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2032;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2005;78250;4500.0;10300.0;83.0;800.0;1300.0;10.0;21.0;5300.0;11600.0;93.0
2033;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2006;73500;4500.0;10400.0;86.0;800.0;1400.0;12.0;21.0;5300.0;11800.0;98.0
2034;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2007;65900;4700.0;10700.0;86.0;900.0;1700.0;13.0;21.0;5600.0;12400.0;99.0
2035;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2008;61950;4800.0;11100.0;85.0;1000.0;1800.0;14.0;23.0;5800.0;12900.0;99.0
2036;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2009;68050;5100.0;11600.0;74.0;1200.0;2600.0;16.0;21.0;6300.0;14200.0;90.0
2037;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2010;66600;5100.0;11700.0;74.0;1100.0;2400.0;15.0;21.0;6200.0;14100.0;89.0
2038;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2011;62600;5200.0;11900.0;72.0;1000.0;2300.0;14.0;19.0;6200.0;14200.0;86.0
2039;Totaal mannen en vrouwen;35 tot 40 jaar;Autochtonen;Niet gehuwd;Inactieve;2012;62650;5300.0;12100.0;71.0;900.0;2100.0;12.0;18.0;6200.0;14200.0;83.0
2040;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2005;279750;2800.0;8000.0;37.0;1400.0;7400.0;35.0;29.0;4200.0;15400.0;72.0
2041;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2006;279850;2900.0;8100.0;35.0;1500.0;8700.0;38.0;29.0;4400.0;16800.0;73.0
2042;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2007;282900;3000.0;8400.0;35.0;1800.0;9800.0;40.0;30.0;4800.0;18200.0;75.0
2043;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2008;283250;3100.0;8700.0;34.0;1800.0;10100.0;40.0;30.0;4900.0;18800.0;74.0
2044;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2009;281000;3200.0;9000.0;36.0;900.0;4800.0;19.0;24.0;4100.0;13800.0;55.0
2045;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2010;276700;3300.0;9200.0;36.0;800.0;4500.0;17.0;22.0;4100.0;13700.0;53.0
2046;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2011;274000;3300.0;9300.0;36.0;800.0;4300.0;16.0;21.0;4100.0;13600.0;52.0
2047;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2012;272100;3300.0;9400.0;36.0;600.0;4000.0;15.0;19.0;3900.0;13400.0;51.0
2048;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2005;159400;3000.0;8100.0;27.0;2200.0;12500.0;42.0;36.0;5200.0;20600.0;69.0
2049;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2006;165100;3100.0;8200.0;26.0;2200.0;14100.0;45.0;36.0;5300.0;22300.0;71.0
2050;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2007;173350;3200.0;8500.0;26.0;2600.0;15300.0;47.0;36.0;5800.0;23800.0;73.0
2051;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2008;175500;3300.0;8700.0;26.0;2500.0;15700.0;47.0;34.0;5800.0;24400.0;73.0
2052;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2009;165850;3400.0;9100.0;27.0;1400.0;7700.0;23.0;27.0;4800.0;16800.0;50.0
2053;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2010;161100;3400.0;9200.0;27.0;1300.0;7300.0;21.0;26.0;4700.0;16500.0;48.0
2054;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2011;158550;3500.0;9300.0;27.0;1200.0;7000.0;20.0;24.0;4700.0;16300.0;47.0
2055;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Werknemer;2012;156200;3500.0;9400.0;26.0;1000.0;6600.0;19.0;21.0;4500.0;16000.0;45.0
2056;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2005;15800;3100.0;8100.0;31.0;800.0;1100.0;4.0;46.0;3900.0;9200.0;35.0
2057;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2006;17000;3100.0;8100.0;27.0;900.0;1500.0;5.0;46.0;4000.0;9600.0;32.0
2058;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2007;18600;3200.0;8400.0;27.0;1100.0;1800.0;6.0;47.0;4300.0;10200.0;33.0
2059;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2008;18950;3300.0;8600.0;27.0;1200.0;1800.0;6.0;48.0;4500.0;10400.0;33.0
2060;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2009;20450;3300.0;9000.0;29.0;600.0;800.0;3.0;39.0;3900.0;9800.0;32.0
2061;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2010;20000;3400.0;9100.0;28.0;600.0;800.0;2.0;39.0;4000.0;9900.0;30.0
2062;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2011;20750;3300.0;9200.0;29.0;500.0;700.0;2.0;37.0;3800.0;9900.0;31.0
2063;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Zelfstandige;2012;21450;3300.0;9200.0;31.0;400.0;500.0;2.0;33.0;3700.0;9700.0;33.0
2064;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2065;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2006;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2066;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2007;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2067;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2008;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2068;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2009;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2069;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2070;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2071;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Pensioenontvanger;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2072;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2005;104600;2500.0;7800.0;101.0;400.0;600.0;8.0;15.0;2900.0;8400.0;109.0
2073;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2006;97700;2600.0;8000.0;104.0;400.0;700.0;9.0;16.0;3000.0;8700.0;113.0
2074;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2007;90950;2700.0;8200.0;109.0;400.0;800.0;11.0;16.0;3100.0;9000.0;120.0
2075;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2008;88800;2800.0;8500.0;107.0;400.0;800.0;11.0;18.0;3200.0;9300.0;118.0
2076;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2009;94700;3000.0;9000.0;93.0;200.0;500.0;6.0;14.0;3200.0;9500.0;99.0
2077;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2010;95600;3000.0;9100.0;94.0;200.0;500.0;5.0;14.0;3200.0;9600.0;99.0
2078;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2011;94650;3100.0;9300.0;92.0;200.0;400.0;4.0;13.0;3300.0;9700.0;96.0
2079;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Totaal burgerlijke staat;Inactieve;2012;94450;3100.0;9400.0;92.0;200.0;400.0;4.0;11.0;3300.0;9800.0;96.0
2080;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2005;155300;2600.0;7200.0;34.0;1500.0;7600.0;36.0;34.0;4100.0;14800.0;70.0
2081;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2006;154500;2600.0;7300.0;32.0;1600.0;9000.0;39.0;35.0;4200.0;16300.0;71.0
2082;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2007;153200;2700.0;7600.0;32.0;1800.0;10000.0;42.0;36.0;4500.0;17600.0;74.0
2083;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2008;151050;2800.0;7800.0;31.0;1900.0;10400.0;42.0;34.0;4700.0;18200.0;73.0
2084;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2009;149500;2900.0;8200.0;32.0;800.0;4300.0;17.0;27.0;3700.0;12500.0;49.0
2085;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2010;145550;3000.0;8300.0;32.0;800.0;4000.0;16.0;26.0;3800.0;12300.0;48.0
2086;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2011;141800;3000.0;8400.0;32.0;700.0;3900.0;15.0;24.0;3700.0;12300.0;47.0
2087;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Totaal sociaaleconomische categorie;2012;139500;3000.0;8500.0;32.0;600.0;3600.0;14.0;22.0;3600.0;12100.0;46.0
2088;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2005;90700;2700.0;7400.0;25.0;2300.0;12600.0;43.0;41.0;5000.0;20000.0;68.0
2089;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2006;92600;2800.0;7500.0;24.0;2300.0;14400.0;46.0;41.0;5100.0;21900.0;70.0
2090;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2007;94900;2900.0;7700.0;24.0;2700.0;15600.0;48.0;41.0;5600.0;23300.0;72.0
2091;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2008;95000;3000.0;7900.0;24.0;2600.0;16000.0;48.0;37.0;5600.0;23900.0;72.0
2092;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2009;90450;3100.0;8300.0;25.0;1200.0;6700.0;20.0;30.0;4300.0;15000.0;45.0
2093;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2010;87300;3100.0;8400.0;25.0;1100.0;6400.0;19.0;28.0;4200.0;14800.0;44.0
2094;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2011;85300;3200.0;8500.0;24.0;1000.0;6200.0;18.0;26.0;4200.0;14700.0;42.0
2095;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Werknemer;2012;83300;3200.0;8600.0;24.0;900.0;5800.0;16.0;24.0;4100.0;14400.0;40.0
2096;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2005;9550;2900.0;7500.0;29.0;800.0;1100.0;4.0;50.0;3700.0;8600.0;33.0
2097;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2006;10200;2900.0;7500.0;25.0;900.0;1500.0;5.0;50.0;3800.0;9000.0;30.0
2098;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2007;10900;3000.0;7800.0;25.0;1100.0;1800.0;6.0;51.0;4100.0;9600.0;31.0
2099;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2008;10900;3100.0;8000.0;26.0;1200.0;1800.0;6.0;51.0;4300.0;9800.0;32.0
2100;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2009;11600;3100.0;8400.0;27.0;600.0;800.0;2.0;42.0;3700.0;9200.0;29.0
2101;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2010;11200;3200.0;8400.0;25.0;500.0;700.0;2.0;41.0;3700.0;9100.0;27.0
2102;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2011;11350;3200.0;8500.0;26.0;500.0;600.0;2.0;39.0;3700.0;9100.0;28.0
2103;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Zelfstandige;2012;11650;3200.0;8600.0;28.0;300.0;500.0;2.0;36.0;3500.0;9100.0;30.0
2104;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2105;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2006;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2106;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2007;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2107;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2008;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2108;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2009;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2109;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2010;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2110;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2011;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2111;Totaal mannen en vrouwen;35 tot 40 jaar;Allochtonen;Gehuwd;Pensioenontvanger;2012;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
