ID;TotaalHerkomstgroeperingen;Generatie;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
1356;België;5;25 tot 45 jaar;Mannen;2003;28.0;17.3;31.3;31.3;25.1;25.5;47.3;27.2;75.3;17.7;7.0;28.0;17.3;31.3;31.3;25.1;25.5;47.3;27.2;75.3;17.7;7.0
1357;België;5;25 tot 45 jaar;Mannen;2004;23.2;18.9;34.3;35.4;17.1;26.1;49.3;24.6;78.2;15.7;6.1;23.2;18.9;34.3;35.4;17.1;26.1;49.3;24.6;78.2;15.7;6.1
1358;België;5;25 tot 45 jaar;Mannen;2005;20.9;20.9;34.4;31.2;16.6;30.0;48.6;21.3;81.0;14.6;4.3;20.9;20.9;34.4;31.2;16.6;30.0;48.6;21.3;81.0;14.6;4.3
1359;België;5;25 tot 45 jaar;Mannen;2006*;27.3;19.3;33.3;28.9;18.5;25.7;49.4;24.9;78.7;16.1;5.2;27.3;19.3;33.3;28.9;18.5;25.7;49.4;24.9;78.7;16.1;5.2
1360;België;5;25 tot 45 jaar;Vrouwen;1999;46.9;;;;;34.4;56.3;;100.0;;;46.9;;;;;34.4;56.3;;100.0;;
1361;België;5;25 tot 45 jaar;Vrouwen;2000;40.0;;;;;56.7;33.3;;93.3;;;40.0;;;;;56.7;33.3;;93.3;;
1362;België;5;25 tot 45 jaar;Vrouwen;2001;48.5;;;;;45.5;36.4;;84.8;;;48.5;;;;;45.5;36.4;;84.8;;
1363;België;5;25 tot 45 jaar;Vrouwen;2002;31.9;;;27.7;23.4;66.0;25.5;;95.7;;;31.9;;;27.7;23.4;66.0;25.5;;95.7;;
1364;België;5;25 tot 45 jaar;Vrouwen;2003;35.5;16.1;21.0;17.7;29.0;50.0;41.9;;80.6;19.4;;35.5;16.1;21.0;17.7;29.0;50.0;41.9;;80.6;19.4;
1365;België;5;25 tot 45 jaar;Vrouwen;2004;33.3;;29.0;24.6;21.7;53.6;37.7;;85.5;;;33.3;;29.0;24.6;21.7;53.6;37.7;;85.5;;
1366;België;5;25 tot 45 jaar;Vrouwen;2005;36.5;14.9;27.0;18.9;25.7;48.6;48.6;;79.7;17.6;;36.5;14.9;27.0;18.9;25.7;48.6;48.6;;79.7;17.6;
1367;België;5;25 tot 45 jaar;Vrouwen;2006*;31.1;;21.3;32.8;;57.4;36.1;;85.2;;;31.1;;21.3;32.8;;57.4;36.1;;85.2;;
1368;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;1999;25.3;13.2;22.4;40.8;11.5;60.9;23.6;15.5;89.7;8.0;;25.3;13.2;22.4;40.8;11.5;60.9;23.6;15.5;89.7;8.0;
1369;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;2000;23.9;7.4;17.2;47.2;12.9;49.7;36.8;13.5;92.6;6.1;;23.9;7.4;17.2;47.2;12.9;49.7;36.8;13.5;92.6;6.1;
1370;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;2001;27.2;14.2;17.2;34.9;16.0;53.8;29.0;17.2;91.7;7.1;;27.2;14.2;17.2;34.9;16.0;53.8;29.0;17.2;91.7;7.1;
1371;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;2002;23.9;10.7;18.2;38.4;15.1;60.4;23.9;15.7;93.7;6.3;;23.9;10.7;18.2;38.4;15.1;60.4;23.9;15.7;93.7;6.3;
1372;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;2003;25.1;12.3;21.7;36.9;18.2;48.8;29.6;21.7;89.2;7.4;;25.1;12.3;21.7;36.9;18.2;48.8;29.6;21.7;89.2;7.4;
1373;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;2004;21.0;13.6;20.2;40.3;19.3;52.3;31.3;16.5;88.1;9.5;;21.0;13.6;20.2;40.3;19.4;52.2;31.3;16.5;88.1;9.5;
1374;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;2005;21.4;12.6;25.6;37.4;17.6;53.8;33.2;13.0;87.4;10.5;;21.4;12.6;25.6;37.4;17.7;53.8;33.2;13.0;87.4;10.5;
1375;België;5;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;24.3;16.7;25.7;34.2;20.3;47.3;35.1;17.6;82.9;13.5;;24.3;16.7;25.7;34.2;20.3;47.3;35.1;17.6;82.9;13.5;
1376;België;5;45 tot 80 jaar;Mannen;1999;17.6;14.7;22.1;47.1;13.2;58.8;22.8;18.4;89.0;8.1;;17.6;14.7;22.1;47.1;13.2;58.8;22.8;18.4;89.0;8.1;
1377;België;5;45 tot 80 jaar;Mannen;2000;16.4;;18.7;51.5;14.2;47.0;39.6;13.4;94.0;;;16.4;;18.7;51.5;14.2;47.0;39.6;13.4;94.0;;
1378;België;5;45 tot 80 jaar;Mannen;2001;22.8;17.3;21.3;33.9;17.3;48.0;30.7;21.3;89.0;9.4;;22.8;17.3;21.3;33.9;17.3;48.0;30.7;21.3;89.0;9.4;
1379;België;5;45 tot 80 jaar;Mannen;2002;20.0;9.6;20.0;41.6;16.0;58.4;22.4;19.2;92.8;;;20.0;9.6;20.0;41.6;16.0;58.4;22.4;19.2;92.8;;
1380;België;5;45 tot 80 jaar;Mannen;2003;22.7;13.5;25.8;36.2;18.4;43.6;31.3;25.2;87.7;8.0;;22.7;13.5;25.8;36.2;18.4;43.6;31.3;25.2;87.7;8.0;
1381;België;5;45 tot 80 jaar;Mannen;2004;18.1;14.3;20.9;41.2;21.4;46.2;34.6;19.2;87.4;9.3;;18.1;14.3;20.9;41.2;21.4;46.2;34.6;19.2;87.4;9.3;
1382;België;5;45 tot 80 jaar;Mannen;2005;18.9;11.4;26.9;39.8;18.9;51.2;34.8;13.9;86.6;10.9;;18.9;11.4;26.9;39.8;18.9;51.2;34.8;13.9;86.6;10.9;
1383;België;5;45 tot 80 jaar;Mannen;2006*;22.9;16.0;27.4;35.4;18.9;42.3;37.1;20.6;84.0;12.0;;22.9;16.0;27.4;35.4;18.9;42.3;37.1;20.6;84.0;12.0;
1384;België;5;45 tot 80 jaar;Vrouwen;1999;52.6;;;;;68.4;26.3;;92.1;;;52.6;;;;;68.4;26.3;;92.1;;
1385;België;5;45 tot 80 jaar;Vrouwen;2000;58.6;;;;;62.1;;;86.2;;;58.6;;;;;62.1;;;86.2;;
1386;België;5;45 tot 80 jaar;Vrouwen;2001;40.5;;;38.1;;71.4;23.8;;100.0;;;40.5;;;38.1;;71.4;23.8;;100.0;;
1387;België;5;45 tot 80 jaar;Vrouwen;2002;38.2;;;;;67.6;29.4;;97.1;;;38.2;;;;;67.6;29.4;;97.1;;
1388;België;5;45 tot 80 jaar;Vrouwen;2003;35.0;;;40.0;;70.0;;;95.0;;;35.0;;;40.0;;70.0;;;95.0;;
1389;België;5;45 tot 80 jaar;Vrouwen;2004;29.5;;18.0;37.7;;70.5;21.3;;90.2;;;29.5;;18.0;37.7;;70.5;21.3;;90.2;;
1390;België;5;45 tot 80 jaar;Vrouwen;2005;35.1;;;;;67.6;;;91.9;;;35.1;;;;;67.6;;;91.9;;
1391;België;5;45 tot 80 jaar;Vrouwen;2006*;29.8;;;29.8;25.5;66.0;27.7;;78.7;;;29.8;;;29.8;25.5;66.0;27.7;;78.7;;
1392;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;1999;35.5;18.0;24.0;28.8;10.7;44.4;39.3;16.3;86.7;9.6;3.6;36.7;18.4;23.9;27.6;10.8;41.8;41.6;16.6;86.4;9.7;3.8
1393;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;2000;29.0;19.2;25.3;30.2;12.9;39.3;45.5;15.2;86.0;11.4;2.6;29.3;20.3;26.2;28.8;13.0;37.4;46.8;15.8;85.2;11.9;2.8
1394;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;2001;31.2;20.9;25.9;28.7;15.1;41.3;41.8;17.0;82.6;13.3;4.1;31.2;21.0;26.9;28.9;15.3;39.1;43.3;17.6;81.6;14.0;4.5
1395;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;2002;28.3;17.9;28.1;29.3;16.3;43.0;39.5;17.5;83.6;13.7;2.7;28.3;18.4;28.4;29.4;16.5;40.6;41.0;18.3;82.8;14.2;3.0
1396;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;2003;31.0;21.6;28.9;26.0;19.0;40.0;43.7;16.2;79.6;14.7;5.7;31.2;21.9;29.3;25.6;19.7;38.5;45.0;16.5;78.7;15.5;5.8
1397;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;2004;27.3;21.6;31.4;28.9;15.9;42.1;41.7;16.2;80.4;14.5;5.0;27.4;21.6;32.3;28.7;15.9;40.2;43.1;16.7;79.9;14.9;5.3
1398;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;2005;26.9;23.1;31.6;25.1;17.0;44.0;43.8;12.3;80.8;15.3;3.9;26.9;23.2;32.0;24.8;17.2;42.2;45.0;12.8;80.4;15.5;4.0
1399;België;5;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;28.1;21.8;31.9;25.6;16.9;39.9;45.7;14.4;80.1;16.1;3.9;28.2;21.6;32.1;25.8;16.9;38.7;46.3;15.0;79.9;16.2;3.9
1400;België;5;12 tot 80 jaar;Mannen;1999;32.3;19.7;25.1;31.0;11.3;41.6;39.9;18.5;85.1;10.6;4.3;33.9;20.0;25.2;29.5;11.3;39.0;42.2;18.8;84.7;10.8;4.5
1401;België;5;12 tot 80 jaar;Mannen;2000;26.1;20.3;25.3;31.9;13.8;34.9;48.6;16.5;85.2;12.1;2.7;26.8;21.5;26.0;30.3;13.9;32.9;49.8;17.4;84.3;12.9;2.9
1402;België;5;12 tot 80 jaar;Mannen;2001;29.5;21.4;28.6;29.5;15.2;38.1;43.4;18.6;80.7;14.8;4.5;29.6;21.2;29.4;30.1;15.3;36.2;44.7;19.1;79.9;15.2;4.9
1403;België;5;12 tot 80 jaar;Mannen;2002;25.6;19.1;30.7;31.1;16.1;38.5;41.5;20.0;81.3;15.6;3.1;25.7;19.7;31.0;31.2;16.2;35.7;43.4;20.9;80.5;16.1;3.5
1404;België;5;12 tot 80 jaar;Mannen;2003;28.9;23.6;31.3;27.6;18.2;35.4;46.2;18.4;77.7;15.5;6.8;29.2;23.8;31.6;27.5;18.8;33.9;47.4;18.7;76.9;16.2;7.0
1405;België;5;12 tot 80 jaar;Mannen;2004;25.7;23.2;31.7;29.9;15.8;37.1;44.8;18.2;79.6;15.0;5.5;25.9;23.3;32.7;29.9;15.6;35.2;46.0;18.8;79.0;15.4;5.6
1406;België;5;12 tot 80 jaar;Mannen;2005;24.3;24.1;32.2;27.7;16.8;41.0;44.9;14.1;79.8;15.8;4.4;24.2;24.5;32.7;27.4;16.7;39.2;46.0;14.8;79.5;16.0;4.5
1407;België;5;12 tot 80 jaar;Mannen;2006*;27.3;22.5;32.5;26.2;17.1;35.2;48.2;16.6;79.7;15.8;4.5;27.4;22.4;32.7;26.2;17.2;33.8;48.9;17.3;79.4;16.0;4.6
1408;België;5;12 tot 80 jaar;Vrouwen;1999;51.9;9.6;18.3;17.3;;58.7;36.5;;95.2;;;51.6;10.0;17.2;17.3;;56.6;38.6;;95.7;;
1409;België;5;12 tot 80 jaar;Vrouwen;2000;45.7;13.0;25.0;20.7;;64.1;28.3;;90.2;;;43.7;13.3;26.7;20.1;;64.0;29.1;;90.9;;
1410;België;5;12 tot 80 jaar;Vrouwen;2001;39.4;18.3;12.8;24.8;14.7;56.9;33.9;9.2;91.7;;;39.6;20.1;13.8;22.9;15.5;54.0;35.8;10.2;90.2;;
1411;België;5;12 tot 80 jaar;Vrouwen;2002;40.7;12.7;16.1;21.2;16.9;63.6;30.5;;94.1;;;40.4;12.2;16.5;21.0;17.9;63.3;30.3;;93.9;;
1412;België;5;12 tot 80 jaar;Vrouwen;2003;40.0;12.7;18.0;19.3;22.7;60.7;32.7;6.7;88.0;11.3;;40.1;13.5;19.1;17.6;23.6;58.9;34.4;6.7;86.8;12.5;
1413;België;5;12 tot 80 jaar;Vrouwen;2004;33.3;15.0;30.0;25.0;16.1;62.2;29.4;8.3;83.9;12.8;;33.7;15.0;30.6;23.9;17.1;60.4;31.2;8.4;83.5;12.8;
1414;België;5;12 tot 80 jaar;Vrouwen;2005;38.0;18.4;29.1;14.0;17.9;56.4;39.1;;84.9;12.8;;37.9;18.0;29.1;14.0;19.0;54.7;41.1;;84.2;13.5;
1415;België;5;12 tot 80 jaar;Vrouwen;2006*;31.3;19.0;29.6;23.5;16.2;59.2;35.2;5.6;81.6;17.3;;31.4;18.6;29.3;24.2;15.6;58.7;35.6;5.7;81.9;17.1;
1416;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;1999;41.5;25.6;30.4;15.0;10.1;45.9;48.8;5.3;81.6;14.0;;41.3;25.3;30.0;15.6;10.6;45.0;49.7;5.4;81.6;13.9;
1417;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;2000;34.9;28.9;28.0;15.1;12.4;44.0;51.4;4.6;83.0;14.7;;34.3;28.6;27.7;15.9;12.7;43.2;52.2;4.6;83.2;14.5;
1418;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;2001;39.4;31.4;31.4;15.5;10.6;45.1;49.6;5.3;77.9;16.4;5.8;39.1;31.0;31.6;16.1;10.9;44.5;50.2;5.3;77.7;16.3;6.0
1419;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;2002;35.3;23.3;39.4;14.5;16.9;43.8;47.4;8.8;75.9;19.7;4.4;35.3;23.1;39.0;14.8;17.4;43.2;47.8;8.9;75.8;19.7;4.6
1420;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;2003;36.3;32.4;33.3;16.3;12.7;43.8;50.7;5.6;76.5;16.3;7.2;36.2;32.2;32.9;16.7;12.8;43.5;50.8;5.7;76.6;16.2;7.2
1421;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;2004;34.7;32.7;38.3;14.9;10.6;46.2;43.9;9.9;75.2;18.8;5.9;34.4;32.5;38.0;15.2;10.7;45.7;44.3;9.9;75.3;18.9;5.8
1422;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;2005;32.5;32.8;34.4;14.2;15.1;46.2;46.2;7.5;76.6;18.3;5.1;32.4;32.5;34.2;14.5;15.3;45.7;46.8;7.6;76.7;18.3;5.1
1423;België;5;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;30.2;27.6;36.3;17.2;14.3;42.2;50.9;6.9;78.5;17.8;3.7;30.2;27.4;36.2;17.6;14.4;42.1;50.9;6.9;78.4;17.8;3.7
1424;België;5;12 tot 25 jaar;Mannen;1999;38.7;27.7;32.9;16.8;9.8;41.0;52.6;6.4;79.2;15.6;;38.4;27.4;32.5;17.5;10.3;39.8;53.7;6.4;79.2;15.5;
1425;België;5;12 tot 25 jaar;Mannen;2000;34.1;31.4;27.0;15.7;13.0;38.9;55.7;5.4;81.6;15.7;;33.4;31.0;26.8;16.5;13.3;38.0;56.6;5.5;81.7;15.5;
1426;België;5;12 tot 25 jaar;Mannen;2001;41.1;30.2;32.3;16.7;10.4;44.3;50.5;5.2;76.0;17.7;6.3;40.9;29.7;32.6;17.4;10.7;43.6;51.1;5.3;75.8;17.6;6.5
1427;België;5;12 tot 25 jaar;Mannen;2002;32.1;24.5;42.0;15.6;17.5;41.5;49.1;9.4;73.6;21.7;4.7;31.9;24.4;41.6;16.0;18.0;40.8;49.6;9.6;73.4;21.7;4.9
1428;België;5;12 tot 25 jaar;Mannen;2003;33.7;36.0;34.9;18.6;11.6;39.5;54.7;5.8;73.6;18.2;8.1;33.5;36.0;34.6;19.1;11.7;39.2;54.9;6.0;73.7;18.1;8.2
1429;België;5;12 tot 25 jaar;Mannen;2004;34.0;34.4;36.8;15.8;10.3;42.7;47.0;10.3;75.5;18.2;6.3;33.7;34.2;36.7;16.1;10.3;42.2;47.4;10.3;75.6;18.2;6.2
1430;België;5;12 tot 25 jaar;Mannen;2005;30.6;35.2;33.9;16.8;15.5;43.4;48.4;8.2;74.3;20.1;5.6;30.5;34.9;33.8;17.1;15.7;42.9;48.8;8.3;74.3;20.1;5.6
1431;België;5;12 tot 25 jaar;Mannen;2006*;29.7;28.8;34.6;18.6;15.0;38.9;53.6;7.5;78.1;17.6;4.2;29.7;28.6;34.5;18.9;15.2;38.7;53.7;7.5;78.1;17.7;4.2
1432;België;5;12 tot 25 jaar;Vrouwen;1999;55.9;;;;;70.6;29.4;;94.1;;;55.5;;;;;70.4;29.6;;93.9;;
1433;België;5;12 tot 25 jaar;Vrouwen;2000;39.4;;33.3;;;72.7;;;90.9;;;39.2;;32.5;;;72.3;;;91.1;;
1434;België;5;12 tot 25 jaar;Vrouwen;2001;29.4;38.2;;;;50.0;44.1;;88.2;;;29.2;37.8;;;;49.5;44.8;;88.2;;
1435;België;5;12 tot 25 jaar;Vrouwen;2002;54.1;;;;;56.8;37.8;;89.2;;;54.0;;;;;56.8;37.9;;89.1;;
1436;België;5;12 tot 25 jaar;Vrouwen;2003;50.0;;25.0;;;66.7;29.2;;91.7;;;50.2;;24.4;;;66.1;29.8;;91.5;;
1437;België;5;12 tot 25 jaar;Vrouwen;2004;38.0;24.0;46.0;;;64.0;28.0;;74.0;22.0;;38.1;23.7;44.2;;;62.9;29.1;;74.1;22.1;
1438;België;5;12 tot 25 jaar;Vrouwen;2005;41.2;22.1;36.8;;;58.8;36.8;;86.8;;;41.0;21.8;36.2;;;57.8;37.7;;87.0;;
1439;België;5;12 tot 25 jaar;Vrouwen;2006*;32.4;22.5;43.7;;;56.3;39.4;;80.3;18.3;;32.5;22.4;43.3;;;56.4;39.2;;79.9;18.5;
1440;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;1999;41.1;33.9;42.9;;;66.1;28.6;;82.1;;;41.3;33.7;42.8;;;66.3;28.3;;82.3;;
1441;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;2000;46.2;35.4;29.2;;;64.6;32.3;;81.5;16.9;;46.2;35.1;29.5;;;65.0;31.9;;81.7;16.8;
1442;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;2001;43.2;43.2;25.7;;;60.8;35.1;;82.4;16.2;;43.2;43.4;25.5;;;61.2;34.8;;82.7;16.0;
1443;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;2002;37.8;25.6;46.3;;;58.5;35.4;;80.5;19.5;;37.9;25.6;46.1;;;58.6;35.4;;80.6;19.4;
1444;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;2003;37.0;34.0;47.0;;11.0;53.0;45.0;;74.0;20.0;;37.0;33.9;47.0;;11.0;53.1;44.9;;74.0;20.0;
1445;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;2004;37.6;34.4;44.1;;;71.0;22.6;;78.5;16.1;;37.6;34.4;44.1;;;71.0;22.6;;78.5;16.1;
1446;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;2005;31.5;41.1;37.1;;8.9;63.7;32.3;;80.6;14.5;;31.4;41.1;37.1;;8.9;63.7;32.3;;80.6;14.5;
1447;België;2;12 tot 18 jaar;Totaal mannen en vrouwen;2006*;31.0;33.6;43.4;;9.7;49.6;46.9;;81.4;15.9;;30.9;33.6;43.4;;9.7;49.5;46.9;;81.4;15.9;
1448;België;2;12 tot 18 jaar;Mannen;1999;38.0;38.0;44.0;;;62.0;32.0;;80.0;;;38.0;38.0;44.0;;;62.0;32.0;;80.0;;
1449;België;2;12 tot 18 jaar;Mannen;2000;46.2;40.4;25.0;;;57.7;38.5;;78.8;19.2;;46.2;40.4;25.0;;;57.7;38.5;;78.8;19.2;
1450;België;2;12 tot 18 jaar;Mannen;2001;44.4;41.3;28.6;;;55.6;39.7;;79.4;19.0;;44.4;41.3;28.6;;;55.6;39.7;;79.4;19.0;
1451;België;2;12 tot 18 jaar;Mannen;2002;36.5;25.7;51.4;;;58.1;35.1;;78.4;21.6;;36.5;25.7;51.4;;;58.1;35.1;;78.4;21.6;
1452;België;2;12 tot 18 jaar;Mannen;2003;36.0;39.5;47.7;;;47.7;50.0;;70.9;22.1;;36.0;39.5;47.7;;;47.7;50.0;;70.9;22.1;
1453;België;2;12 tot 18 jaar;Mannen;2004;40.3;37.5;36.1;;;65.3;26.4;;77.8;16.7;;40.3;37.5;36.1;;;65.3;26.4;;77.8;16.7;
1454;België;2;12 tot 18 jaar;Mannen;2005;28.7;44.7;36.2;;;62.8;31.9;;79.8;16.0;;28.7;44.7;36.2;;;62.8;31.9;;79.8;16.0;
1455;België;2;12 tot 18 jaar;Mannen;2006*;28.6;34.5;44.0;;;47.6;47.6;;81.0;15.5;;28.6;34.5;44.0;;;47.6;47.6;;81.0;15.5;
1456;België;2;12 tot 18 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
1457;België;2;12 tot 18 jaar;Vrouwen;2000;;;;;;92.3;;;92.3;;;;;;;;92.3;;;92.3;;
1458;België;2;12 tot 18 jaar;Vrouwen;2001;;;;;;90.9;;;100.0;;;;;;;;90.9;;;100.0;;
1459;België;2;12 tot 18 jaar;Vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
1460;België;2;12 tot 18 jaar;Vrouwen;2003;;;;;;85.7;;;92.9;;;;;;;;85.7;;;92.9;;
1461;België;2;12 tot 18 jaar;Vrouwen;2004;;;71.4;;;90.5;;;81.0;;;;;71.4;;;90.5;;;81.0;;
1462;België;2;12 tot 18 jaar;Vrouwen;2005;40.0;;40.0;;;66.7;33.3;;83.3;;;40.0;;40.0;;;66.7;33.3;;83.3;;
1463;België;2;12 tot 18 jaar;Vrouwen;2006*;37.9;;41.4;;;55.2;44.8;;82.8;;;37.9;;41.4;;;55.2;44.8;;82.8;;
1464;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;1999;35.3;25.0;25.0;24.1;13.8;36.2;57.8;;81.0;14.7;;35.3;25.0;25.0;24.1;13.8;36.2;57.8;;81.0;14.7;
1465;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;2000;28.0;29.7;21.2;24.6;15.3;34.7;60.2;;83.9;13.6;;28.0;29.7;21.2;24.6;15.3;34.8;60.2;;83.9;13.6;
1466;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;2001;37.3;21.6;31.4;22.5;12.7;38.2;57.8;;79.4;15.7;;37.3;21.6;31.4;22.5;12.7;38.2;57.8;;79.4;15.7;
1467;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;2002;31.8;20.5;34.1;22.7;24.2;38.6;53.0;8.3;75.0;18.2;;31.8;20.4;34.1;22.7;24.2;38.7;53.0;8.3;75.0;18.2;
1468;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;2003;31.6;32.3;28.4;26.5;14.2;40.6;53.5;;77.4;12.9;9.7;31.7;32.2;28.3;26.4;14.2;40.8;53.4;;77.5;12.9;9.7
1469;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;2004;27.3;28.0;34.7;22.0;12.7;35.3;54.7;10.0;80.0;16.0;;27.4;28.0;34.5;22.0;12.7;35.5;54.6;9.9;80.0;16.0;
1470;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;2005;29.8;30.9;30.4;21.5;18.8;36.1;56.5;7.3;74.3;20.9;;29.9;30.8;30.4;21.3;18.8;36.3;56.5;7.3;74.5;20.8;
1471;België;2;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;26.2;24.6;30.4;27.7;18.8;39.3;53.9;6.8;77.0;19.4;;26.2;24.6;30.4;27.7;18.8;39.5;53.8;6.7;77.0;19.4;
1472;België;2;18 tot 25 jaar;Mannen;1999;33.7;25.5;27.6;26.5;12.2;30.6;62.2;;79.6;15.3;;33.7;25.5;27.6;26.5;12.2;30.6;62.2;;79.6;15.3;
1473;België;2;18 tot 25 jaar;Mannen;2000;28.0;30.8;21.5;24.3;15.0;32.7;61.7;;83.2;14.0;;28.0;30.8;21.5;24.3;15.0;32.7;61.7;;83.2;14.0;
1474;België;2;18 tot 25 jaar;Mannen;2001;40.7;20.9;33.0;23.1;11.0;38.5;57.1;;76.9;17.6;;40.7;20.9;33.0;23.1;11.0;38.5;57.1;;76.9;17.6;
1475;België;2;18 tot 25 jaar;Mannen;2002;27.8;22.6;35.7;24.3;24.3;34.8;55.7;9.6;73.0;20.0;;27.8;22.6;35.7;24.3;24.3;34.8;55.7;9.6;73.0;20.0;
1476;België;2;18 tot 25 jaar;Mannen;2003;29.1;34.3;30.6;29.1;12.7;35.8;57.5;;75.4;14.2;10.4;29.1;34.3;30.6;29.1;12.7;35.8;57.5;;75.4;14.2;10.4
1477;België;2;18 tot 25 jaar;Mannen;2004;26.5;28.8;37.1;22.0;11.4;32.6;56.1;11.4;79.5;15.9;;26.5;28.8;37.1;22.0;11.4;32.6;56.1;11.4;79.5;15.9;
1478;België;2;18 tot 25 jaar;Mannen;2005;29.1;32.1;30.3;23.6;19.4;33.9;57.6;8.5;72.1;22.4;;29.1;32.1;30.3;23.6;19.4;33.9;57.6;8.5;72.1;22.4;
1479;België;2;18 tot 25 jaar;Mannen;2006*;26.3;24.6;29.3;28.7;19.8;36.5;55.7;7.8;76.6;19.2;;26.3;24.6;29.3;28.7;19.8;36.5;55.7;7.8;76.6;19.2;
1480;België;2;18 tot 25 jaar;Vrouwen;1999;;;;;;66.7;;;88.9;;;;;;;;66.7;;;88.9;;
1481;België;2;18 tot 25 jaar;Vrouwen;2000;;;;;;;;;90.9;;;;;;;;;;;90.9;;
1482;België;2;18 tot 25 jaar;Vrouwen;2001;;;;;;;;;100.0;;;;;;;;;;;100.0;;
1483;België;2;18 tot 25 jaar;Vrouwen;2002;58.8;;;;;64.7;;;88.2;;;58.8;;;;;64.7;;;88.2;;
1484;België;2;18 tot 25 jaar;Vrouwen;2003;47.6;;;;;71.4;;;90.5;;;47.6;;;;;71.4;;;90.5;;
1485;België;2;18 tot 25 jaar;Vrouwen;2004;;;;;;55.6;;;83.3;;;;;;;;55.6;;;83.3;;
1486;België;2;18 tot 25 jaar;Vrouwen;2005;;;;;;50.0;50.0;;88.5;;;;;;;;50.0;50.0;;88.5;;
1487;België;2;18 tot 25 jaar;Vrouwen;2006*;;;;;;58.3;41.7;;79.2;;;;;;;;58.3;41.7;;79.2;;
1488;België;2;25 tot 45 jaar;Totaal mannen en vrouwen;1999;38.4;14.2;19.0;30.2;11.6;32.3;42.7;25.0;90.1;6.5;;38.3;14.2;19.0;30.2;11.6;32.3;42.7;25.0;90.1;6.5;
1489;België;2;25 tot 45 jaar;Totaal mannen en vrouwen;2000;27.1;19.2;27.6;32.2;14.5;28.0;46.7;25.2;83.2;13.1;;27.1;19.2;27.6;32.2;14.5;28.0;46.7;25.2;83.2;13.1;
1490;België;2;25 tot 45 jaar;Totaal mannen en vrouwen;2001;27.1;15.1;24.3;36.2;19.7;30.3;43.6;26.1;81.7;14.7;;27.0;15.1;24.3;36.3;19.7;30.3;43.6;26.2;81.6;14.7;
1491;België;2;25 tot 45 jaar;Totaal mannen en vrouwen;2002;22.6;16.4;23.5;39.4;15.9;31.0;42.0;27.0;86.3;11.1;;22.6;16.4;23.5;39.4;15.9;30.9;42.1;27.0;86.3;11.1;
