ID;Geslacht;Werkadres;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
2060;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2013;33
2061;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2014;36
2062;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2015;36
2063;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2016;39
2064;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2017;43
2065;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2018;41
2066;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2019;42
2067;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2020;44
2068;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2010;105
2069;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2011;98
2070;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2012;98
2071;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2013;94
2072;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2014;84
2073;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2015;78
2074;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2016;84
2075;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2017;83
2076;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2018;72
2077;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2019;78
2078;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2020;80
2079;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2010;109
2080;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2011;108
2081;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2012;97
2082;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2013;112
2083;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2014;112
2084;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2015;105
2085;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2016;120
2086;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2017;112
2087;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2018;111
2088;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2019;115
2089;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 55 jaar;2020;103
2090;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2010;179
2091;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2011;170
2092;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2012;172
2093;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2013;185
2094;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2014;184
2095;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2015;173
2096;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2016;192
2097;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2017;196
2098;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2018;209
2099;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2019;202
2100;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 45 tot 75 jaar;2020;204
2101;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2010;63
2102;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2011;55
2103;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2012;64
2104;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2013;66
2105;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2014;62
2106;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2015;63
2107;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2016;64
2108;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2017;72
2109;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2018;84
2110;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2019;79
2111;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 55 tot 65 jaar;2020;83
2112;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2010;7
2113;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2011;7
2114;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2012;11
2115;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2013;6
2116;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2014;10
2117;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2015;6
2118;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2016;8
2119;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2017;12
2120;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2018;14
2121;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2019;8
2122;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 65 tot 75 jaar;2020;19
2123;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2010;34
2124;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2011;27
2125;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2012;29
2126;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2013;26
2127;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2014;27
2128;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2015;25
2129;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2016;32
2130;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2017;28
2131;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2018;36
2132;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2019;34
2133;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: alleenstaande;2020;30
2134;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2010;196
2135;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2011;193
2136;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2012;189
2137;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2013;201
2138;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2014;201
2139;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2015;195
2140;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2016;206
2141;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2017;204
2142;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2018;196
2143;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2019;200
2144;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder;2020;204
2145;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2010;8
2146;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2011;5
2147;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2012;6
2148;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2013;7
2149;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2014;7
2150;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2015;7
2151;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2016;8
2152;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2017;8
2153;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2018;9
2154;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2019;5
2155;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: ouder in éénouderhuishouden;2020;11
2156;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2010;284
2157;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2011;273
2158;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2012;270
2159;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2013;276
2160;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2014;270
2161;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2015;251
2162;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2016;268
2163;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2017;280
2164;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2018;270
2165;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2019;275
2166;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar;2020;279
2167;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2010;188
2168;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2011;188
2169;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2012;183
2170;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2013;194
2171;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2014;194
2172;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2015;188
2173;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2016;198
2174;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2017;196
2175;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2018;186
2176;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2019;195
2177;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar met kind;2020;194
2178;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2010;96
2179;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2011;86
2180;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2012;86
2181;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2013;81
2182;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2014;76
2183;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2015;63
2184;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2016;71
2185;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2017;84
2186;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2018;83
2187;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2019;81
2188;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: partner in paar, geen kind;2020;85
2189;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2010;3
2190;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2011;2
2191;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2012;4
2192;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2013;1
2193;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2014;2
2194;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2015;3
2195;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2016;4
2196;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2017;4
2197;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2018;4
2198;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2019;7
2199;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind;2020;5
2200;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2010;3
2201;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2011;2
2202;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2012;4
2203;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2013;1
2204;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2014;2
2205;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2015;3
2206;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2016;4
2207;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2017;4
2208;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2018;4
2209;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2019;7
2210;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind >= 18 jaar;2020;5
2211;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2010;0
2212;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2011;0
2213;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2012;0
2214;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2013;0
2215;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2014;0
2216;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2015;0
2217;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2016;0
2218;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2017;0
2219;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2018;0
2220;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2019;0
2221;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: kind < 18 jaar;2020;0
2222;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2010;2
2223;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2011;2
2224;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2012;4
2225;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2013;4
2226;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2014;2
2227;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2015;4
2228;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2016;5
2229;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2017;3
2230;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2018;5
2231;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2019;4
2232;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Positie: overig lid;2020;5
2233;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2010;43
2234;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2011;46
2235;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2012;43
2236;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2013;41
2237;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2014;38
2238;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2015;42
2239;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2016;35
2240;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2017;24
2241;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2018;27
2242;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2019;28
2243;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Totaal personen;2020;29
2244;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2010;28
2245;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2011;28
2246;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2012;26
2247;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2013;27
2248;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2014;26
2249;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2015;31
2250;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2016;24
2251;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2017;16
2252;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2018;18
2253;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2019;21
2254;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: deeltijd;2020;20
2255;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2010;11
2256;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2011;8
2257;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2012;10
2258;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2013;12
2259;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2014;11
2260;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2015;16
2261;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2016;9
2262;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2017;6
2263;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2018;9
2264;Totaal mannen en vrouwen;Totaal;Meewerkend gezinslid;Arbeidsduur: minder dan 12 uur per week;2019;9
