ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;PersonenMetUitgesprokenSchuldsanering_1
710;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2009;110.0
711;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2010;110.0
712;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2011;165.0
713;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2012;175.0
714;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2013;195.0
715;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2014;220.0
716;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2015;225.0
717;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2016;170.0
718;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2017;160.0
719;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2018;75.0
720;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2019;85.0
721;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2020;50.0
722;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2021;30.0
723;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2022;25.0
724;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Pensioenontvanger;2023;25.0
725;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;1999;
726;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2000;
727;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2001;
728;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2002;
729;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2003;
730;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2004;10.0
731;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2005;10.0
732;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2006;15.0
733;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2007;
734;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2008;
735;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2009;
736;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2010;
737;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2011;
738;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2012;15.0
739;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2013;
740;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2014;
741;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2015;
742;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2016;
743;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2017;
744;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2018;
745;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2019;
746;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2020;
747;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2021;
748;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2022;
749;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;(School)kind of student;2023;
750;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);1999;130.0
751;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2000;160.0
752;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2001;130.0
753;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2002;160.0
754;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2003;170.0
755;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2004;190.0
756;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2005;240.0
757;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2006;235.0
758;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2007;230.0
759;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2008;145.0
760;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2009;150.0
761;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2010;175.0
762;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2011;230.0
763;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2012;190.0
764;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2013;170.0
765;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2014;200.0
766;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2015;165.0
767;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2016;165.0
768;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2017;125.0
769;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2018;75.0
770;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2019;45.0
771;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2020;40.0
772;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2021;35.0
773;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2022;30.0
774;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2023;30.0
775;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;1999;
776;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2000;
777;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2001;
778;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2002;
779;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2003;
780;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2004;
781;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2005;
782;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2006;
783;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2007;
784;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2008;
785;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2009;
786;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2010;
787;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2011;
788;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2012;
789;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2013;
790;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2014;
791;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2015;
792;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2016;
793;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2017;
794;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2018;
795;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2019;
796;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2020;
797;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2021;
798;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2022;
799;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar zonder thuiswonende kinderen;Onbekend;2023;
800;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;1999;2760.0
801;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2000;3445.0
802;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2001;3210.0
803;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2002;3415.0
804;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2003;3925.0
805;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2004;4970.0
806;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2005;5100.0
807;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2006;5090.0
808;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2007;4885.0
809;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2008;3160.0
810;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2009;3110.0
811;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2010;4050.0
812;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2011;5035.0
813;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2012;4700.0
814;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2013;4125.0
815;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2014;4070.0
816;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2015;3970.0
817;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2016;3240.0
818;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2017;2650.0
819;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2018;1840.0
820;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2019;1425.0
821;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2020;950.0
822;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2021;635.0
823;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2022;510.0
824;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Totaal;2023;425.0
825;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;1999;1060.0
826;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2000;1350.0
827;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2001;1225.0
828;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2002;1345.0
829;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2003;1430.0
830;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2004;1740.0
831;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2005;1870.0
832;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2006;2090.0
833;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2007;2270.0
834;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2008;1545.0
835;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2009;1450.0
836;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2010;1845.0
837;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2011;2380.0
838;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2012;2135.0
839;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2013;1780.0
840;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2014;1735.0
841;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2015;1740.0
842;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2016;1475.0
843;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2017;1300.0
844;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2018;1020.0
845;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2019;735.0
846;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2020;475.0
847;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2021;295.0
848;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2022;255.0
849;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Werknemer;2023;195.0
850;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);1999;110.0
851;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2000;95.0
852;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2001;135.0
853;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2002;100.0
854;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2003;105.0
855;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2004;115.0
856;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2005;155.0
857;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2006;125.0
858;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2007;95.0
859;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2008;75.0
860;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2009;105.0
861;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2010;105.0
862;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2011;105.0
863;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2012;110.0
864;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2013;90.0
865;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2014;80.0
866;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2015;80.0
867;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2016;55.0
868;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2017;50.0
869;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2018;30.0
870;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2019;25.0
871;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2020;15.0
872;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2021;10.0
873;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2022;15.0
874;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Zelfstandige (totaal);2023;35.0
875;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;1999;1020.0
876;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2000;1300.0
877;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2001;1205.0
878;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2002;1310.0
879;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2003;1675.0
880;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2004;2135.0
881;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2005;2200.0
882;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2006;1930.0
883;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2007;1640.0
884;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2008;960.0
885;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2009;965.0
886;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2010;1385.0
887;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2011;1785.0
888;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2012;1750.0
889;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2013;1575.0
890;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2014;1585.0
891;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2015;1525.0
892;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2016;1180.0
893;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2017;930.0
894;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2018;535.0
895;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2019;455.0
896;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2020;350.0
897;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2021;250.0
898;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2022;170.0
899;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Uitkeringsontvanger;2023;125.0
900;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;1999;15.0
901;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2000;10.0
902;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2001;10.0
903;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2002;15.0
904;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2003;25.0
905;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2004;30.0
906;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2005;45.0
907;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2006;45.0
908;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2007;55.0
909;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2008;35.0
910;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2009;35.0
911;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Paar met kind(eren);Pensioenontvanger;2010;45.0
