ID;Geslacht;LandVanHerkomstVestiging;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
2990;Totaal mannen en vrouwen;Bhutan;Overig land;2017;0.0;0.0;0.0
2991;Totaal mannen en vrouwen;Bhutan;Overig land;2018;1.0;0.0;1.0
2992;Totaal mannen en vrouwen;Bhutan;Overig land;2019;0.0;1.0;-1.0
2993;Totaal mannen en vrouwen;Bhutan;Overig land;2020;0.0;0.0;0.0
2994;Totaal mannen en vrouwen;Bhutan;Overig land;2021;0.0;0.0;0.0
2995;Totaal mannen en vrouwen;Bhutan;Overig land;2022;0.0;1.0;-1.0
2996;Totaal mannen en vrouwen;Bhutan;Nederland;1995;7.0;10.0;-3.0
2997;Totaal mannen en vrouwen;Bhutan;Nederland;1996;5.0;1.0;4.0
2998;Totaal mannen en vrouwen;Bhutan;Nederland;1997;5.0;18.0;-13.0
2999;Totaal mannen en vrouwen;Bhutan;Nederland;1998;17.0;6.0;11.0
3000;Totaal mannen en vrouwen;Bhutan;Nederland;1999;15.0;4.0;11.0
3001;Totaal mannen en vrouwen;Bhutan;Nederland;2000;12.0;8.0;4.0
3002;Totaal mannen en vrouwen;Bhutan;Nederland;2001;10.0;3.0;7.0
3003;Totaal mannen en vrouwen;Bhutan;Nederland;2002;12.0;1.0;11.0
3004;Totaal mannen en vrouwen;Bhutan;Nederland;2003;1.0;13.0;-12.0
3005;Totaal mannen en vrouwen;Bhutan;Nederland;2004;2.0;1.0;1.0
3006;Totaal mannen en vrouwen;Bhutan;Nederland;2005;6.0;2.0;4.0
3007;Totaal mannen en vrouwen;Bhutan;Nederland;2006;4.0;2.0;2.0
3008;Totaal mannen en vrouwen;Bhutan;Nederland;2007;1.0;3.0;-2.0
3009;Totaal mannen en vrouwen;Bhutan;Nederland;2008;1.0;1.0;0.0
3010;Totaal mannen en vrouwen;Bhutan;Nederland;2009;1.0;0.0;1.0
3011;Totaal mannen en vrouwen;Bhutan;Nederland;2010;5.0;3.0;2.0
3012;Totaal mannen en vrouwen;Bhutan;Nederland;2011;3.0;0.0;3.0
3013;Totaal mannen en vrouwen;Bhutan;Nederland;2012;1.0;4.0;-3.0
3014;Totaal mannen en vrouwen;Bhutan;Nederland;2013;3.0;0.0;3.0
3015;Totaal mannen en vrouwen;Bhutan;Nederland;2014;11.0;2.0;9.0
3016;Totaal mannen en vrouwen;Bhutan;Nederland;2015;1.0;0.0;1.0
3017;Totaal mannen en vrouwen;Bhutan;Nederland;2016;0.0;4.0;-4.0
3018;Totaal mannen en vrouwen;Bhutan;Nederland;2017;1.0;0.0;1.0
3019;Totaal mannen en vrouwen;Bhutan;Nederland;2018;0.0;1.0;-1.0
3020;Totaal mannen en vrouwen;Bhutan;Nederland;2019;4.0;0.0;4.0
3021;Totaal mannen en vrouwen;Bhutan;Nederland;2020;0.0;0.0;0.0
3022;Totaal mannen en vrouwen;Bhutan;Nederland;2021;1.0;1.0;0.0
3023;Totaal mannen en vrouwen;Bhutan;Nederland;2022;0.0;0.0;0.0
3024;Totaal mannen en vrouwen;Bahrein;Totaal;1995;23.0;23.0;0.0
3025;Totaal mannen en vrouwen;Bahrein;Totaal;1996;18.0;6.0;12.0
3026;Totaal mannen en vrouwen;Bahrein;Totaal;1997;19.0;18.0;1.0
3027;Totaal mannen en vrouwen;Bahrein;Totaal;1998;37.0;20.0;17.0
3028;Totaal mannen en vrouwen;Bahrein;Totaal;1999;24.0;10.0;14.0
3029;Totaal mannen en vrouwen;Bahrein;Totaal;2000;10.0;6.0;4.0
3030;Totaal mannen en vrouwen;Bahrein;Totaal;2001;30.0;29.0;1.0
3031;Totaal mannen en vrouwen;Bahrein;Totaal;2002;27.0;18.0;9.0
3032;Totaal mannen en vrouwen;Bahrein;Totaal;2003;17.0;11.0;6.0
3033;Totaal mannen en vrouwen;Bahrein;Totaal;2004;19.0;14.0;5.0
3034;Totaal mannen en vrouwen;Bahrein;Totaal;2005;13.0;36.0;-23.0
3035;Totaal mannen en vrouwen;Bahrein;Totaal;2006;13.0;29.0;-16.0
3036;Totaal mannen en vrouwen;Bahrein;Totaal;2007;11.0;31.0;-20.0
3037;Totaal mannen en vrouwen;Bahrein;Totaal;2008;23.0;87.0;-64.0
3038;Totaal mannen en vrouwen;Bahrein;Totaal;2009;25.0;35.0;-10.0
3039;Totaal mannen en vrouwen;Bahrein;Totaal;2010;37.0;25.0;12.0
3040;Totaal mannen en vrouwen;Bahrein;Totaal;2011;41.0;30.0;11.0
3041;Totaal mannen en vrouwen;Bahrein;Totaal;2012;45.0;52.0;-7.0
3042;Totaal mannen en vrouwen;Bahrein;Totaal;2013;37.0;37.0;0.0
3043;Totaal mannen en vrouwen;Bahrein;Totaal;2014;48.0;26.0;22.0
3044;Totaal mannen en vrouwen;Bahrein;Totaal;2015;32.0;37.0;-5.0
3045;Totaal mannen en vrouwen;Bahrein;Totaal;2016;72.0;32.0;40.0
3046;Totaal mannen en vrouwen;Bahrein;Totaal;2017;58.0;15.0;43.0
3047;Totaal mannen en vrouwen;Bahrein;Totaal;2018;84.0;28.0;56.0
3048;Totaal mannen en vrouwen;Bahrein;Totaal;2019;78.0;33.0;45.0
3049;Totaal mannen en vrouwen;Bahrein;Totaal;2020;86.0;13.0;73.0
3050;Totaal mannen en vrouwen;Bahrein;Totaal;2021;79.0;30.0;49.0
3051;Totaal mannen en vrouwen;Bahrein;Totaal;2022;71.0;29.0;42.0
3052;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;1995;3.0;1.0;2.0
3053;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;1996;0.0;0.0;0.0
3054;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;1997;2.0;1.0;1.0
3055;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;1998;4.0;1.0;3.0
3056;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;1999;0.0;0.0;0.0
3057;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2000;0.0;0.0;0.0
3058;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2001;3.0;0.0;3.0
3059;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2002;7.0;0.0;7.0
3060;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2003;2.0;0.0;2.0
3061;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2004;4.0;2.0;2.0
3062;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2005;3.0;0.0;3.0
3063;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2006;0.0;2.0;-2.0
3064;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2007;2.0;0.0;2.0
3065;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2008;3.0;1.0;2.0
3066;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2009;1.0;3.0;-2.0
3067;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2010;2.0;0.0;2.0
3068;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2011;5.0;2.0;3.0
3069;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2012;6.0;3.0;3.0
3070;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2013;4.0;3.0;1.0
3071;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2014;8.0;1.0;7.0
3072;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2015;15.0;4.0;11.0
3073;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2016;14.0;2.0;12.0
3074;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2017;15.0;1.0;14.0
3075;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2018;22.0;3.0;19.0
3076;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2019;18.0;3.0;15.0
3077;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2020;16.0;4.0;12.0
3078;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2021;18.0;8.0;10.0
3079;Totaal mannen en vrouwen;Bahrein;Land herkomst / vestiging;2022;17.0;3.0;14.0
3080;Totaal mannen en vrouwen;Bahrein;Overig land;1995;14.0;4.0;10.0
3081;Totaal mannen en vrouwen;Bahrein;Overig land;1996;4.0;1.0;3.0
3082;Totaal mannen en vrouwen;Bahrein;Overig land;1997;5.0;1.0;4.0
3083;Totaal mannen en vrouwen;Bahrein;Overig land;1998;14.0;2.0;12.0
3084;Totaal mannen en vrouwen;Bahrein;Overig land;1999;7.0;4.0;3.0
3085;Totaal mannen en vrouwen;Bahrein;Overig land;2000;1.0;2.0;-1.0
3086;Totaal mannen en vrouwen;Bahrein;Overig land;2001;7.0;2.0;5.0
3087;Totaal mannen en vrouwen;Bahrein;Overig land;2002;7.0;9.0;-2.0
3088;Totaal mannen en vrouwen;Bahrein;Overig land;2003;2.0;7.0;-5.0
3089;Totaal mannen en vrouwen;Bahrein;Overig land;2004;12.0;4.0;8.0
3090;Totaal mannen en vrouwen;Bahrein;Overig land;2005;1.0;7.0;-6.0
3091;Totaal mannen en vrouwen;Bahrein;Overig land;2006;8.0;7.0;1.0
3092;Totaal mannen en vrouwen;Bahrein;Overig land;2007;3.0;7.0;-4.0
3093;Totaal mannen en vrouwen;Bahrein;Overig land;2008;8.0;60.0;-52.0
3094;Totaal mannen en vrouwen;Bahrein;Overig land;2009;9.0;11.0;-2.0
3095;Totaal mannen en vrouwen;Bahrein;Overig land;2010;16.0;12.0;4.0
3096;Totaal mannen en vrouwen;Bahrein;Overig land;2011;21.0;8.0;13.0
3097;Totaal mannen en vrouwen;Bahrein;Overig land;2012;25.0;21.0;4.0
3098;Totaal mannen en vrouwen;Bahrein;Overig land;2013;17.0;13.0;4.0
3099;Totaal mannen en vrouwen;Bahrein;Overig land;2014;19.0;9.0;10.0
3100;Totaal mannen en vrouwen;Bahrein;Overig land;2015;11.0;13.0;-2.0
3101;Totaal mannen en vrouwen;Bahrein;Overig land;2016;39.0;16.0;23.0
3102;Totaal mannen en vrouwen;Bahrein;Overig land;2017;19.0;7.0;12.0
3103;Totaal mannen en vrouwen;Bahrein;Overig land;2018;47.0;4.0;43.0
3104;Totaal mannen en vrouwen;Bahrein;Overig land;2019;34.0;19.0;15.0
3105;Totaal mannen en vrouwen;Bahrein;Overig land;2020;53.0;5.0;48.0
3106;Totaal mannen en vrouwen;Bahrein;Overig land;2021;53.0;11.0;42.0
3107;Totaal mannen en vrouwen;Bahrein;Overig land;2022;47.0;17.0;30.0
3108;Totaal mannen en vrouwen;Bahrein;Nederland;1995;6.0;18.0;-12.0
3109;Totaal mannen en vrouwen;Bahrein;Nederland;1996;14.0;5.0;9.0
3110;Totaal mannen en vrouwen;Bahrein;Nederland;1997;12.0;16.0;-4.0
3111;Totaal mannen en vrouwen;Bahrein;Nederland;1998;19.0;17.0;2.0
3112;Totaal mannen en vrouwen;Bahrein;Nederland;1999;17.0;6.0;11.0
3113;Totaal mannen en vrouwen;Bahrein;Nederland;2000;9.0;4.0;5.0
3114;Totaal mannen en vrouwen;Bahrein;Nederland;2001;20.0;27.0;-7.0
3115;Totaal mannen en vrouwen;Bahrein;Nederland;2002;13.0;9.0;4.0
3116;Totaal mannen en vrouwen;Bahrein;Nederland;2003;13.0;4.0;9.0
3117;Totaal mannen en vrouwen;Bahrein;Nederland;2004;3.0;8.0;-5.0
3118;Totaal mannen en vrouwen;Bahrein;Nederland;2005;9.0;29.0;-20.0
3119;Totaal mannen en vrouwen;Bahrein;Nederland;2006;5.0;20.0;-15.0
3120;Totaal mannen en vrouwen;Bahrein;Nederland;2007;6.0;24.0;-18.0
3121;Totaal mannen en vrouwen;Bahrein;Nederland;2008;12.0;26.0;-14.0
3122;Totaal mannen en vrouwen;Bahrein;Nederland;2009;15.0;21.0;-6.0
3123;Totaal mannen en vrouwen;Bahrein;Nederland;2010;19.0;13.0;6.0
3124;Totaal mannen en vrouwen;Bahrein;Nederland;2011;15.0;20.0;-5.0
3125;Totaal mannen en vrouwen;Bahrein;Nederland;2012;14.0;28.0;-14.0
3126;Totaal mannen en vrouwen;Bahrein;Nederland;2013;16.0;21.0;-5.0
3127;Totaal mannen en vrouwen;Bahrein;Nederland;2014;21.0;16.0;5.0
3128;Totaal mannen en vrouwen;Bahrein;Nederland;2015;6.0;20.0;-14.0
3129;Totaal mannen en vrouwen;Bahrein;Nederland;2016;19.0;14.0;5.0
3130;Totaal mannen en vrouwen;Bahrein;Nederland;2017;24.0;7.0;17.0
3131;Totaal mannen en vrouwen;Bahrein;Nederland;2018;15.0;21.0;-6.0
3132;Totaal mannen en vrouwen;Bahrein;Nederland;2019;26.0;11.0;15.0
3133;Totaal mannen en vrouwen;Bahrein;Nederland;2020;17.0;4.0;13.0
3134;Totaal mannen en vrouwen;Bahrein;Nederland;2021;8.0;11.0;-3.0
3135;Totaal mannen en vrouwen;Bahrein;Nederland;2022;7.0;9.0;-2.0
3136;Totaal mannen en vrouwen;Bangladesh;Totaal;1995;148.0;77.0;71.0
3137;Totaal mannen en vrouwen;Bangladesh;Totaal;1996;178.0;53.0;125.0
3138;Totaal mannen en vrouwen;Bangladesh;Totaal;1997;181.0;104.0;77.0
3139;Totaal mannen en vrouwen;Bangladesh;Totaal;1998;147.0;52.0;95.0
3140;Totaal mannen en vrouwen;Bangladesh;Totaal;1999;153.0;55.0;98.0
3141;Totaal mannen en vrouwen;Bangladesh;Totaal;2000;138.0;52.0;86.0
3142;Totaal mannen en vrouwen;Bangladesh;Totaal;2001;136.0;48.0;88.0
3143;Totaal mannen en vrouwen;Bangladesh;Totaal;2002;162.0;33.0;129.0
3144;Totaal mannen en vrouwen;Bangladesh;Totaal;2003;107.0;36.0;71.0
3145;Totaal mannen en vrouwen;Bangladesh;Totaal;2004;90.0;36.0;54.0
3146;Totaal mannen en vrouwen;Bangladesh;Totaal;2005;89.0;33.0;56.0
3147;Totaal mannen en vrouwen;Bangladesh;Totaal;2006;112.0;39.0;73.0
3148;Totaal mannen en vrouwen;Bangladesh;Totaal;2007;76.0;62.0;14.0
3149;Totaal mannen en vrouwen;Bangladesh;Totaal;2008;110.0;47.0;63.0
3150;Totaal mannen en vrouwen;Bangladesh;Totaal;2009;107.0;36.0;71.0
3151;Totaal mannen en vrouwen;Bangladesh;Totaal;2010;135.0;45.0;90.0
3152;Totaal mannen en vrouwen;Bangladesh;Totaal;2011;138.0;78.0;60.0
3153;Totaal mannen en vrouwen;Bangladesh;Totaal;2012;141.0;86.0;55.0
3154;Totaal mannen en vrouwen;Bangladesh;Totaal;2013;162.0;76.0;86.0
3155;Totaal mannen en vrouwen;Bangladesh;Totaal;2014;155.0;82.0;73.0
3156;Totaal mannen en vrouwen;Bangladesh;Totaal;2015;205.0;80.0;125.0
3157;Totaal mannen en vrouwen;Bangladesh;Totaal;2016;284.0;70.0;214.0
3158;Totaal mannen en vrouwen;Bangladesh;Totaal;2017;293.0;80.0;213.0
3159;Totaal mannen en vrouwen;Bangladesh;Totaal;2018;214.0;95.0;119.0
3160;Totaal mannen en vrouwen;Bangladesh;Totaal;2019;269.0;67.0;202.0
3161;Totaal mannen en vrouwen;Bangladesh;Totaal;2020;349.0;84.0;265.0
3162;Totaal mannen en vrouwen;Bangladesh;Totaal;2021;689.0;84.0;605.0
3163;Totaal mannen en vrouwen;Bangladesh;Totaal;2022;836.0;108.0;728.0
3164;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;1995;46.0;3.0;43.0
3165;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;1996;54.0;4.0;50.0
3166;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;1997;64.0;14.0;50.0
3167;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;1998;54.0;5.0;49.0
3168;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;1999;57.0;2.0;55.0
3169;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2000;61.0;4.0;57.0
3170;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2001;63.0;7.0;56.0
3171;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2002;83.0;6.0;77.0
3172;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2003;53.0;8.0;45.0
3173;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2004;38.0;5.0;33.0
3174;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2005;50.0;9.0;41.0
3175;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2006;70.0;10.0;60.0
3176;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2007;41.0;22.0;19.0
3177;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2008;73.0;11.0;62.0
3178;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2009;84.0;16.0;68.0
3179;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2010;105.0;17.0;88.0
3180;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2011;98.0;34.0;64.0
3181;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2012;114.0;33.0;81.0
3182;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2013;144.0;44.0;100.0
3183;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2014;121.0;50.0;71.0
3184;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2015;159.0;59.0;100.0
3185;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2016;253.0;48.0;205.0
3186;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2017;256.0;63.0;193.0
3187;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2018;184.0;71.0;113.0
3188;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2019;233.0;50.0;183.0
3189;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2020;319.0;66.0;253.0
3190;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2021;672.0;69.0;603.0
3191;Totaal mannen en vrouwen;Bangladesh;Land herkomst / vestiging;2022;812.0;93.0;719.0
3192;Totaal mannen en vrouwen;Bangladesh;Overig land;1995;80.0;21.0;59.0
3193;Totaal mannen en vrouwen;Bangladesh;Overig land;1996;81.0;20.0;61.0
3194;Totaal mannen en vrouwen;Bangladesh;Overig land;1997;78.0;42.0;36.0
3195;Totaal mannen en vrouwen;Bangladesh;Overig land;1998;60.0;27.0;33.0
3196;Totaal mannen en vrouwen;Bangladesh;Overig land;1999;59.0;31.0;28.0
3197;Totaal mannen en vrouwen;Bangladesh;Overig land;2000;48.0;13.0;35.0
3198;Totaal mannen en vrouwen;Bangladesh;Overig land;2001;43.0;19.0;24.0
3199;Totaal mannen en vrouwen;Bangladesh;Overig land;2002;53.0;11.0;42.0
3200;Totaal mannen en vrouwen;Bangladesh;Overig land;2003;34.0;12.0;22.0
3201;Totaal mannen en vrouwen;Bangladesh;Overig land;2004;30.0;14.0;16.0
3202;Totaal mannen en vrouwen;Bangladesh;Overig land;2005;27.0;8.0;19.0
3203;Totaal mannen en vrouwen;Bangladesh;Overig land;2006;25.0;12.0;13.0
3204;Totaal mannen en vrouwen;Bangladesh;Overig land;2007;22.0;26.0;-4.0
3205;Totaal mannen en vrouwen;Bangladesh;Overig land;2008;23.0;20.0;3.0
3206;Totaal mannen en vrouwen;Bangladesh;Overig land;2009;7.0;10.0;-3.0
3207;Totaal mannen en vrouwen;Bangladesh;Overig land;2010;19.0;9.0;10.0
3208;Totaal mannen en vrouwen;Bangladesh;Overig land;2011;21.0;14.0;7.0
3209;Totaal mannen en vrouwen;Bangladesh;Overig land;2012;15.0;28.0;-13.0
3210;Totaal mannen en vrouwen;Bangladesh;Overig land;2013;10.0;11.0;-1.0
3211;Totaal mannen en vrouwen;Bangladesh;Overig land;2014;17.0;9.0;8.0
3212;Totaal mannen en vrouwen;Bangladesh;Overig land;2015;19.0;7.0;12.0
3213;Totaal mannen en vrouwen;Bangladesh;Overig land;2016;10.0;5.0;5.0
3214;Totaal mannen en vrouwen;Bangladesh;Overig land;2017;20.0;1.0;19.0
3215;Totaal mannen en vrouwen;Bangladesh;Overig land;2018;17.0;9.0;8.0
3216;Totaal mannen en vrouwen;Bangladesh;Overig land;2019;25.0;7.0;18.0
3217;Totaal mannen en vrouwen;Bangladesh;Overig land;2020;16.0;10.0;6.0
3218;Totaal mannen en vrouwen;Bangladesh;Overig land;2021;12.0;9.0;3.0
3219;Totaal mannen en vrouwen;Bangladesh;Overig land;2022;21.0;6.0;15.0
3220;Totaal mannen en vrouwen;Bangladesh;Nederland;1995;22.0;53.0;-31.0
3221;Totaal mannen en vrouwen;Bangladesh;Nederland;1996;43.0;29.0;14.0
3222;Totaal mannen en vrouwen;Bangladesh;Nederland;1997;39.0;48.0;-9.0
3223;Totaal mannen en vrouwen;Bangladesh;Nederland;1998;33.0;20.0;13.0
3224;Totaal mannen en vrouwen;Bangladesh;Nederland;1999;37.0;22.0;15.0
3225;Totaal mannen en vrouwen;Bangladesh;Nederland;2000;29.0;35.0;-6.0
3226;Totaal mannen en vrouwen;Bangladesh;Nederland;2001;30.0;22.0;8.0
3227;Totaal mannen en vrouwen;Bangladesh;Nederland;2002;26.0;16.0;10.0
3228;Totaal mannen en vrouwen;Bangladesh;Nederland;2003;20.0;16.0;4.0
3229;Totaal mannen en vrouwen;Bangladesh;Nederland;2004;22.0;17.0;5.0
3230;Totaal mannen en vrouwen;Bangladesh;Nederland;2005;12.0;16.0;-4.0
3231;Totaal mannen en vrouwen;Bangladesh;Nederland;2006;17.0;17.0;0.0
3232;Totaal mannen en vrouwen;Bangladesh;Nederland;2007;13.0;14.0;-1.0
3233;Totaal mannen en vrouwen;Bangladesh;Nederland;2008;14.0;16.0;-2.0
3234;Totaal mannen en vrouwen;Bangladesh;Nederland;2009;16.0;10.0;6.0
3235;Totaal mannen en vrouwen;Bangladesh;Nederland;2010;11.0;19.0;-8.0
3236;Totaal mannen en vrouwen;Bangladesh;Nederland;2011;19.0;30.0;-11.0
3237;Totaal mannen en vrouwen;Bangladesh;Nederland;2012;12.0;25.0;-13.0
3238;Totaal mannen en vrouwen;Bangladesh;Nederland;2013;8.0;21.0;-13.0
3239;Totaal mannen en vrouwen;Bangladesh;Nederland;2014;17.0;23.0;-6.0
3240;Totaal mannen en vrouwen;Bangladesh;Nederland;2015;27.0;14.0;13.0
3241;Totaal mannen en vrouwen;Bangladesh;Nederland;2016;21.0;17.0;4.0
3242;Totaal mannen en vrouwen;Bangladesh;Nederland;2017;17.0;16.0;1.0
3243;Totaal mannen en vrouwen;Bangladesh;Nederland;2018;13.0;15.0;-2.0
3244;Totaal mannen en vrouwen;Bangladesh;Nederland;2019;11.0;10.0;1.0
3245;Totaal mannen en vrouwen;Bangladesh;Nederland;2020;14.0;8.0;6.0
3246;Totaal mannen en vrouwen;Bangladesh;Nederland;2021;5.0;6.0;-1.0
3247;Totaal mannen en vrouwen;Bangladesh;Nederland;2022;3.0;9.0;-6.0
3248;Totaal mannen en vrouwen;Barbados;Totaal;1995;4.0;4.0;0.0
3249;Totaal mannen en vrouwen;Barbados;Totaal;1996;8.0;7.0;1.0
3250;Totaal mannen en vrouwen;Barbados;Totaal;1997;8.0;8.0;0.0
3251;Totaal mannen en vrouwen;Barbados;Totaal;1998;8.0;15.0;-7.0
3252;Totaal mannen en vrouwen;Barbados;Totaal;1999;11.0;7.0;4.0
3253;Totaal mannen en vrouwen;Barbados;Totaal;2000;13.0;11.0;2.0
3254;Totaal mannen en vrouwen;Barbados;Totaal;2001;12.0;9.0;3.0
3255;Totaal mannen en vrouwen;Barbados;Totaal;2002;4.0;3.0;1.0
3256;Totaal mannen en vrouwen;Barbados;Totaal;2003;9.0;3.0;6.0
3257;Totaal mannen en vrouwen;Barbados;Totaal;2004;10.0;7.0;3.0
3258;Totaal mannen en vrouwen;Barbados;Totaal;2005;4.0;4.0;0.0
3259;Totaal mannen en vrouwen;Barbados;Totaal;2006;10.0;5.0;5.0
3260;Totaal mannen en vrouwen;Barbados;Totaal;2007;14.0;6.0;8.0
3261;Totaal mannen en vrouwen;Barbados;Totaal;2008;3.0;9.0;-6.0
3262;Totaal mannen en vrouwen;Barbados;Totaal;2009;3.0;1.0;2.0
3263;Totaal mannen en vrouwen;Barbados;Totaal;2010;6.0;1.0;5.0
3264;Totaal mannen en vrouwen;Barbados;Totaal;2011;12.0;7.0;5.0
3265;Totaal mannen en vrouwen;Barbados;Totaal;2012;13.0;7.0;6.0
3266;Totaal mannen en vrouwen;Barbados;Totaal;2013;9.0;8.0;1.0
3267;Totaal mannen en vrouwen;Barbados;Totaal;2014;5.0;7.0;-2.0
3268;Totaal mannen en vrouwen;Barbados;Totaal;2015;21.0;7.0;14.0
3269;Totaal mannen en vrouwen;Barbados;Totaal;2016;20.0;0.0;20.0
3270;Totaal mannen en vrouwen;Barbados;Totaal;2017;13.0;7.0;6.0
3271;Totaal mannen en vrouwen;Barbados;Totaal;2018;11.0;10.0;1.0
3272;Totaal mannen en vrouwen;Barbados;Totaal;2019;10.0;1.0;9.0
3273;Totaal mannen en vrouwen;Barbados;Totaal;2020;3.0;4.0;-1.0
3274;Totaal mannen en vrouwen;Barbados;Totaal;2021;11.0;1.0;10.0
3275;Totaal mannen en vrouwen;Barbados;Totaal;2022;7.0;7.0;0.0
3276;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;1995;2.0;0.0;2.0
3277;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;1996;5.0;2.0;3.0
3278;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;1997;6.0;3.0;3.0
3279;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;1998;4.0;2.0;2.0
3280;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;1999;5.0;2.0;3.0
3281;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2000;3.0;1.0;2.0
3282;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2001;3.0;2.0;1.0
3283;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2002;1.0;1.0;0.0
3284;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2003;3.0;0.0;3.0
3285;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2004;2.0;1.0;1.0
3286;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2005;3.0;0.0;3.0
3287;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2006;0.0;2.0;-2.0
3288;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2007;1.0;2.0;-1.0
3289;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2008;0.0;0.0;0.0
3290;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2009;1.0;0.0;1.0
3291;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2010;0.0;0.0;0.0
3292;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2011;8.0;4.0;4.0
3293;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2012;8.0;2.0;6.0
3294;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2013;4.0;1.0;3.0
3295;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2014;1.0;2.0;-1.0
3296;Totaal mannen en vrouwen;Barbados;Land herkomst / vestiging;2015;8.0;4.0;4.0
