ID;GeboortelandOudersHoofdkostwinner;HerkomstlandHoofdkostwinner;Perioden;ParticuliereHuishoudens_1;GemiddeldBesteedbaarInkomen_2;GemiddeldGestandaardiseerdInkomen_3;MediaanVermogen_4;HuishoudensMetLaagInkomen_5
1624;Geboren in NL, twee ouders buiten NL;Overig Europa;2023;11.5;52.7;36.6;25.5;6.0
1625;Geboren in NL, twee ouders buiten NL;Buiten Europa;2011;134.0;27.9;19.9;0.0;14.6
1626;Geboren in NL, twee ouders buiten NL;Buiten Europa;2012;138.9;28.1;20.0;-0.4;17.1
1627;Geboren in NL, twee ouders buiten NL;Buiten Europa;2013;143.4;28.9;20.5;-1.0;18.9
1628;Geboren in NL, twee ouders buiten NL;Buiten Europa;2014;149.2;30.4;21.5;-1.8;18.8
1629;Geboren in NL, twee ouders buiten NL;Buiten Europa;2015;156.2;31.1;22.0;-1.1;18.4
1630;Geboren in NL, twee ouders buiten NL;Buiten Europa;2016;163.3;32.8;23.1;-0.8;17.5
1631;Geboren in NL, twee ouders buiten NL;Buiten Europa;2017;170.3;34.3;24.1;0.0;16.6
1632;Geboren in NL, twee ouders buiten NL;Buiten Europa;2018;178.9;35.7;24.7;0.4;15.7
1633;Geboren in NL, twee ouders buiten NL;Buiten Europa;2019;187.4;38.5;26.5;0.9;14.5
1634;Geboren in NL, twee ouders buiten NL;Buiten Europa;2020;197.5;40.3;27.7;1.5;12.5
1635;Geboren in NL, twee ouders buiten NL;Buiten Europa;2021;207.8;42.4;29.1;3.2;11.7
1636;Geboren in NL, twee ouders buiten NL;Buiten Europa;2022;219.5;45.6;31.4;4.6;6.9
1637;Geboren in NL, twee ouders buiten NL;Buiten Europa;2023;228.6;49.3;33.8;5.3;6.6
1638;Geboren in NL, twee ouders buiten NL;Indonesië;2011;38.4;38.3;26.2;5.5;8.2
1639;Geboren in NL, twee ouders buiten NL;Indonesië;2012;38.7;38.2;26.2;3.3;9.3
1640;Geboren in NL, twee ouders buiten NL;Indonesië;2013;39.1;38.3;26.4;1.2;10.7
1641;Geboren in NL, twee ouders buiten NL;Indonesië;2014;39.2;40.4;27.9;1.2;10.5
1642;Geboren in NL, twee ouders buiten NL;Indonesië;2015;39.4;40.4;28.0;2.5;10.4
1643;Geboren in NL, twee ouders buiten NL;Indonesië;2016;39.5;41.8;29.1;3.7;10.1
1644;Geboren in NL, twee ouders buiten NL;Indonesië;2017;39.8;42.7;29.8;7.1;9.9
1645;Geboren in NL, twee ouders buiten NL;Indonesië;2018;39.9;43.6;30.1;12.9;9.5
1646;Geboren in NL, twee ouders buiten NL;Indonesië;2019;39.9;48.0;33.0;20.6;8.9
1647;Geboren in NL, twee ouders buiten NL;Indonesië;2020;39.9;47.1;32.7;29.8;7.9
1648;Geboren in NL, twee ouders buiten NL;Indonesië;2021;40.1;48.9;34.2;46.8;7.4
1649;Geboren in NL, twee ouders buiten NL;Indonesië;2022;40.1;52.0;36.8;79.4;4.7
1650;Geboren in NL, twee ouders buiten NL;Indonesië;2023;39.9;55.5;39.4;83.8;3.3
1651;Geboren in NL, twee ouders buiten NL;Marokko;2011;22.8;21.9;16.4;0.0;21.6
1652;Geboren in NL, twee ouders buiten NL;Marokko;2012;24.0;22.4;16.6;-0.5;25.5
1653;Geboren in NL, twee ouders buiten NL;Marokko;2013;25.3;23.5;17.2;-0.8;28.1
1654;Geboren in NL, twee ouders buiten NL;Marokko;2014;26.9;24.7;17.9;-1.4;28.6
1655;Geboren in NL, twee ouders buiten NL;Marokko;2015;28.8;26.0;18.7;-1.1;27.9
1656;Geboren in NL, twee ouders buiten NL;Marokko;2016;31.0;27.9;19.9;-0.9;26.7
1657;Geboren in NL, twee ouders buiten NL;Marokko;2017;32.7;29.5;20.9;-0.5;25.1
1658;Geboren in NL, twee ouders buiten NL;Marokko;2018;35.2;31.3;21.9;-0.2;23.8
1659;Geboren in NL, twee ouders buiten NL;Marokko;2019;37.8;33.5;23.3;0.0;22.0
1660;Geboren in NL, twee ouders buiten NL;Marokko;2020;40.9;36.5;25.2;0.1;18.7
1661;Geboren in NL, twee ouders buiten NL;Marokko;2021;43.8;38.8;26.6;0.6;17.8
1662;Geboren in NL, twee ouders buiten NL;Marokko;2022;47.2;42.1;28.8;0.8;10.1
1663;Geboren in NL, twee ouders buiten NL;Marokko;2023;49.9;45.4;30.8;1.2;10.5
1664;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2011;4.4;22.0;16.7;-4.1;18.6
1665;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2012;4.8;22.2;16.8;-5.5;22.0
1666;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2013;5.1;22.3;16.8;-6.5;23.7
1667;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2014;5.6;22.9;17.2;-8.0;24.1
1668;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2015;6.1;23.8;17.8;-7.8;24.1
1669;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2016;6.5;25.3;18.9;-7.6;22.7
1670;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2017;6.9;26.7;19.7;-6.8;20.4
1671;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2018;7.5;27.8;20.4;-5.7;18.9
1672;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2019;7.9;30.1;21.9;-5.7;17.7
1673;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2020;8.5;31.4;22.8;-4.7;15.6
1674;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2021;9.1;33.2;24.2;-4.2;13.5
1675;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2022;9.8;35.9;26.2;-2.7;7.6
1676;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2023;10.4;39.1;28.5;-2.5;6.5
1677;Geboren in NL, twee ouders buiten NL;Suriname;2011;25.4;25.4;18.9;-1.2;17.1
1678;Geboren in NL, twee ouders buiten NL;Suriname;2012;26.8;25.8;19.1;-2.6;19.9
1679;Geboren in NL, twee ouders buiten NL;Suriname;2013;28.3;26.6;19.6;-4.3;22.0
1680;Geboren in NL, twee ouders buiten NL;Suriname;2014;29.9;27.8;20.4;-5.8;21.0
1681;Geboren in NL, twee ouders buiten NL;Suriname;2015;31.8;28.7;21.0;-4.3;20.6
1682;Geboren in NL, twee ouders buiten NL;Suriname;2016;33.3;30.3;22.0;-3.8;19.2
1683;Geboren in NL, twee ouders buiten NL;Suriname;2017;34.7;32.1;23.3;-1.9;18.0
1684;Geboren in NL, twee ouders buiten NL;Suriname;2018;36.3;33.5;24.0;-0.6;16.5
1685;Geboren in NL, twee ouders buiten NL;Suriname;2019;37.9;36.1;25.7;0.0;15.1
1686;Geboren in NL, twee ouders buiten NL;Suriname;2020;39.6;38.3;27.0;0.4;12.8
1687;Geboren in NL, twee ouders buiten NL;Suriname;2021;41.6;40.5;28.5;1.1;12.1
1688;Geboren in NL, twee ouders buiten NL;Suriname;2022;43.8;43.7;30.8;2.0;6.1
1689;Geboren in NL, twee ouders buiten NL;Suriname;2023;45.2;47.7;33.5;2.7;5.8
1690;Geboren in NL, twee ouders buiten NL;Turkije;2011;31.6;23.2;16.2;0.0;17.5
1691;Geboren in NL, twee ouders buiten NL;Turkije;2012;32.1;24.0;16.6;-0.9;20.3
1692;Geboren in NL, twee ouders buiten NL;Turkije;2013;32.0;25.8;17.6;-2.3;21.4
1693;Geboren in NL, twee ouders buiten NL;Turkije;2014;32.8;27.8;18.7;-3.4;20.8
1694;Geboren in NL, twee ouders buiten NL;Turkije;2015;34.0;29.4;19.7;-2.6;19.6
1695;Geboren in NL, twee ouders buiten NL;Turkije;2016;35.6;31.9;21.2;-1.8;17.8
1696;Geboren in NL, twee ouders buiten NL;Turkije;2017;37.4;34.0;22.4;-0.4;16.5
1697;Geboren in NL, twee ouders buiten NL;Turkije;2018;39.6;36.3;23.6;0.3;15.3
1698;Geboren in NL, twee ouders buiten NL;Turkije;2019;41.9;39.0;25.2;1.1;14.0
1699;Geboren in NL, twee ouders buiten NL;Turkije;2020;44.6;42.2;27.1;2.5;11.5
1700;Geboren in NL, twee ouders buiten NL;Turkije;2021;47.1;44.9;28.8;7.0;10.8
1701;Geboren in NL, twee ouders buiten NL;Turkije;2022;49.8;48.8;31.1;13.3;6.8
1702;Geboren in NL, twee ouders buiten NL;Turkije;2023;52.3;53.1;33.8;13.8;6.4
1703;Geboren in NL, twee ouders buiten NL;Afghanistan;2011;0.0;;;;
1704;Geboren in NL, twee ouders buiten NL;Afghanistan;2012;0.0;;;;
1705;Geboren in NL, twee ouders buiten NL;Afghanistan;2013;0.0;;;;
1706;Geboren in NL, twee ouders buiten NL;Afghanistan;2014;0.0;;;;
1707;Geboren in NL, twee ouders buiten NL;Afghanistan;2015;0.1;;;;
1708;Geboren in NL, twee ouders buiten NL;Afghanistan;2016;0.1;;;;
1709;Geboren in NL, twee ouders buiten NL;Afghanistan;2017;0.1;18.3;15.3;-2.3;
1710;Geboren in NL, twee ouders buiten NL;Afghanistan;2018;0.1;21.2;17.2;-3.6;
1711;Geboren in NL, twee ouders buiten NL;Afghanistan;2019;0.2;21.4;17.7;-2.9;
1712;Geboren in NL, twee ouders buiten NL;Afghanistan;2020;0.3;22.8;19.1;-3.7;7.5
1713;Geboren in NL, twee ouders buiten NL;Afghanistan;2021;0.3;25.7;21.5;-2.1;9.0
1714;Geboren in NL, twee ouders buiten NL;Afghanistan;2022;0.4;29.4;24.2;-2.6;8.4
1715;Geboren in NL, twee ouders buiten NL;Afghanistan;2023;0.6;32.2;26.4;-2.1;8.2
1716;Geboren in NL, twee ouders buiten NL;Eritrea;2011;0.0;;;;
1717;Geboren in NL, twee ouders buiten NL;Eritrea;2012;0.0;;;;
1718;Geboren in NL, twee ouders buiten NL;Eritrea;2013;0.0;;;;
1719;Geboren in NL, twee ouders buiten NL;Eritrea;2014;0.0;;;;
1720;Geboren in NL, twee ouders buiten NL;Eritrea;2015;0.0;;;;
1721;Geboren in NL, twee ouders buiten NL;Eritrea;2016;0.0;;;;
1722;Geboren in NL, twee ouders buiten NL;Eritrea;2017;0.0;;;;
1723;Geboren in NL, twee ouders buiten NL;Eritrea;2018;0.0;;;;
1724;Geboren in NL, twee ouders buiten NL;Eritrea;2019;0.0;;;;
1725;Geboren in NL, twee ouders buiten NL;Eritrea;2020;0.0;;;;
1726;Geboren in NL, twee ouders buiten NL;Eritrea;2021;0.0;;;;
1727;Geboren in NL, twee ouders buiten NL;Eritrea;2022;0.0;;;;
1728;Geboren in NL, twee ouders buiten NL;Eritrea;2023;0.0;;;;
1729;Geboren in NL, twee ouders buiten NL;Irak;2011;0.0;;;;
1730;Geboren in NL, twee ouders buiten NL;Irak;2012;0.1;;;;
1731;Geboren in NL, twee ouders buiten NL;Irak;2013;0.1;;;;
1732;Geboren in NL, twee ouders buiten NL;Irak;2014;0.1;13.9;11.9;-0.9;
1733;Geboren in NL, twee ouders buiten NL;Irak;2015;0.2;15.9;13.0;-1.1;
1734;Geboren in NL, twee ouders buiten NL;Irak;2016;0.2;15.9;13.3;-0.8;
1735;Geboren in NL, twee ouders buiten NL;Irak;2017;0.3;16.6;13.9;-1.6;19.5
1736;Geboren in NL, twee ouders buiten NL;Irak;2018;0.4;17.2;14.4;-1.4;20.6
1737;Geboren in NL, twee ouders buiten NL;Irak;2019;0.5;19.1;15.9;-2.0;21.4
1738;Geboren in NL, twee ouders buiten NL;Irak;2020;0.6;23.3;19.2;-4.6;13.6
1739;Geboren in NL, twee ouders buiten NL;Irak;2021;0.8;25.6;21.5;-3.6;11.1
1740;Geboren in NL, twee ouders buiten NL;Irak;2022;1.0;28.7;24.0;-3.4;7.4
1741;Geboren in NL, twee ouders buiten NL;Irak;2023;1.2;33.6;27.5;-2.9;8.9
1742;Geboren in NL, twee ouders buiten NL;Iran;2011;0.2;21.1;16.7;0.0;
1743;Geboren in NL, twee ouders buiten NL;Iran;2012;0.2;20.0;15.6;0.0;
1744;Geboren in NL, twee ouders buiten NL;Iran;2013;0.2;24.3;18.4;-0.6;20.7
1745;Geboren in NL, twee ouders buiten NL;Iran;2014;0.2;23.8;18.5;-1.2;20.6
1746;Geboren in NL, twee ouders buiten NL;Iran;2015;0.3;21.3;17.2;-2.1;20.7
1747;Geboren in NL, twee ouders buiten NL;Iran;2016;0.3;24.0;18.7;-2.8;18.8
1748;Geboren in NL, twee ouders buiten NL;Iran;2017;0.4;24.6;19.6;-3.6;17.0
1749;Geboren in NL, twee ouders buiten NL;Iran;2018;0.5;26.4;20.8;-4.0;13.7
1750;Geboren in NL, twee ouders buiten NL;Iran;2019;0.5;29.6;23.1;-4.3;15.5
1751;Geboren in NL, twee ouders buiten NL;Iran;2020;0.6;31.1;24.8;-5.2;9.4
1752;Geboren in NL, twee ouders buiten NL;Iran;2021;0.7;33.5;26.9;-2.9;9.6
1753;Geboren in NL, twee ouders buiten NL;Iran;2022;0.8;38.0;30.0;-2.2;7.0
1754;Geboren in NL, twee ouders buiten NL;Iran;2023;0.9;42.7;33.6;-1.8;6.6
1755;Geboren in NL, twee ouders buiten NL;Somalië;2011;0.0;;;;
1756;Geboren in NL, twee ouders buiten NL;Somalië;2012;0.1;;;;
1757;Geboren in NL, twee ouders buiten NL;Somalië;2013;0.1;;;;
1758;Geboren in NL, twee ouders buiten NL;Somalië;2014;0.1;9.8;8.5;-0.4;
1759;Geboren in NL, twee ouders buiten NL;Somalië;2015;0.2;10.8;9.5;-0.3;
1760;Geboren in NL, twee ouders buiten NL;Somalië;2016;0.2;12.7;11.2;-1.2;
1761;Geboren in NL, twee ouders buiten NL;Somalië;2017;0.3;13.9;12.1;-1.8;34.2
1762;Geboren in NL, twee ouders buiten NL;Somalië;2018;0.4;15.3;13.3;-2.4;30.6
1763;Geboren in NL, twee ouders buiten NL;Somalië;2019;0.4;17.6;15.0;-3.1;22.9
1764;Geboren in NL, twee ouders buiten NL;Somalië;2020;0.5;19.9;16.6;-4.4;21.4
1765;Geboren in NL, twee ouders buiten NL;Somalië;2021;0.6;23.0;18.9;-5.1;22.7
1766;Geboren in NL, twee ouders buiten NL;Somalië;2022;0.8;25.6;21.4;-4.5;13.5
1767;Geboren in NL, twee ouders buiten NL;Somalië;2023;0.9;29.5;24.6;-4.8;12.2
1768;Geboren in NL, twee ouders buiten NL;Syrië;2011;0.1;;;;
1769;Geboren in NL, twee ouders buiten NL;Syrië;2012;0.1;;;;
1770;Geboren in NL, twee ouders buiten NL;Syrië;2013;0.1;;;;
1771;Geboren in NL, twee ouders buiten NL;Syrië;2014;0.1;15.1;12.4;0.0;
1772;Geboren in NL, twee ouders buiten NL;Syrië;2015;0.1;16.8;14.2;0.0;
1773;Geboren in NL, twee ouders buiten NL;Syrië;2016;0.2;18.7;15.1;0.1;
1774;Geboren in NL, twee ouders buiten NL;Syrië;2017;0.2;20.8;16.7;0.3;24.6
1775;Geboren in NL, twee ouders buiten NL;Syrië;2018;0.2;24.3;18.5;0.2;20.7
1776;Geboren in NL, twee ouders buiten NL;Syrië;2019;0.3;26.4;20.1;0.0;18.1
1777;Geboren in NL, twee ouders buiten NL;Syrië;2020;0.3;29.4;22.0;0.0;14.3
1778;Geboren in NL, twee ouders buiten NL;Syrië;2021;0.4;33.1;24.7;1.1;12.3
1779;Geboren in NL, twee ouders buiten NL;Syrië;2022;0.5;37.5;27.6;1.2;7.4
1780;Geboren in NL, twee ouders buiten NL;Syrië;2023;0.5;40.6;30.1;1.0;7.9
1781;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2011;11.2;25.8;19.4;0.0;13.2
1782;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2012;12.1;26.1;19.5;-0.8;14.9
1783;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2013;13.1;26.9;20.1;-1.8;16.1
1784;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2014;14.1;28.4;21.0;-2.1;15.4
1785;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2015;15.3;29.5;21.7;-1.0;14.2
1786;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2016;16.4;31.6;23.1;-0.7;13.4
1787;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2017;17.5;33.4;24.3;0.1;12.7
1788;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2018;18.8;34.6;24.9;0.6;12.1
1789;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2019;20.1;37.0;26.4;1.3;11.3
1790;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2020;21.6;39.8;28.2;2.0;9.7
1791;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2021;23.3;42.1;29.9;4.1;8.9
1792;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2022;25.2;44.9;32.0;5.7;5.8
1793;Geboren in NL, twee ouders buiten NL;Overig buiten Europa;2023;26.9;48.7;34.5;5.9;5.7
1794;Geboren buiten NL;Totaal;2011;973.3;29.6;20.7;1.0;18.9
1795;Geboren buiten NL;Totaal;2012;997.3;29.7;20.8;0.8;22.4
1796;Geboren buiten NL;Totaal;2013;1013.7;29.8;20.9;0.5;24.7
1797;Geboren buiten NL;Totaal;2014;1029.0;31.1;21.8;0.5;23.5
1798;Geboren buiten NL;Totaal;2015;1056.9;31.6;22.2;0.9;21.8
1799;Geboren buiten NL;Totaal;2016;1090.3;32.7;23.0;1.0;21.1
1800;Geboren buiten NL;Totaal;2017;1133.1;33.7;23.7;1.3;21.0
1801;Geboren buiten NL;Totaal;2018;1179.3;34.7;24.1;1.6;20.3
1802;Geboren buiten NL;Totaal;2019;1226.4;36.8;25.6;2.1;18.7
1803;Geboren buiten NL;Totaal;2020;1275.5;38.3;26.7;2.7;17.1
1804;Geboren buiten NL;Totaal;2021;1307.8;40.7;28.3;4.2;15.8
1805;Geboren buiten NL;Totaal;2022;1370.6;43.2;30.2;4.8;10.5
1806;Geboren buiten NL;Totaal;2023;1491.0;45.4;31.9;4.2;10.5
1807;Geboren buiten NL;Nederland;2011;;;;;
1808;Geboren buiten NL;Nederland;2012;;;;;
1809;Geboren buiten NL;Nederland;2013;;;;;
1810;Geboren buiten NL;Nederland;2014;;;;;
1811;Geboren buiten NL;Nederland;2015;;;;;
1812;Geboren buiten NL;Nederland;2016;;;;;
1813;Geboren buiten NL;Nederland;2017;;;;;
1814;Geboren buiten NL;Nederland;2018;;;;;
1815;Geboren buiten NL;Nederland;2019;;;;;
1816;Geboren buiten NL;Nederland;2020;;;;;
1817;Geboren buiten NL;Nederland;2021;;;;;
1818;Geboren buiten NL;Nederland;2022;;;;;
1819;Geboren buiten NL;Nederland;2023;;;;;
1820;Geboren buiten NL;Europa (exclusief Nederland);2011;256.3;31.7;23.2;3.4;13.3
1821;Geboren buiten NL;Europa (exclusief Nederland);2012;270.5;31.6;23.1;2.3;15.3
1822;Geboren buiten NL;Europa (exclusief Nederland);2013;280.9;31.7;23.3;1.5;16.3
1823;Geboren buiten NL;Europa (exclusief Nederland);2014;293.4;33.3;24.4;1.4;15.2
1824;Geboren buiten NL;Europa (exclusief Nederland);2015;310.5;33.5;24.6;1.9;13.6
1825;Geboren buiten NL;Europa (exclusief Nederland);2016;324.8;34.8;25.5;2.3;12.7
1826;Geboren buiten NL;Europa (exclusief Nederland);2017;340.9;35.9;26.3;3.4;11.9
1827;Geboren buiten NL;Europa (exclusief Nederland);2018;363.8;36.6;26.6;4.4;11.2
1828;Geboren buiten NL;Europa (exclusief Nederland);2019;388.2;38.8;28.2;5.2;10.3
1829;Geboren buiten NL;Europa (exclusief Nederland);2020;413.0;39.9;29.0;6.1;9.5
1830;Geboren buiten NL;Europa (exclusief Nederland);2021;430.0;42.6;30.9;8.9;8.8
1831;Geboren buiten NL;Europa (exclusief Nederland);2022;459.9;44.8;32.6;9.1;6.5
1832;Geboren buiten NL;Europa (exclusief Nederland);2023;536.2;44.9;32.8;5.1;10.6
1833;Geboren buiten NL;België;2011;22.9;37.8;27.3;29.0;8.1
1834;Geboren buiten NL;België;2012;23.3;38.2;27.6;22.6;8.9
1835;Geboren buiten NL;België;2013;23.5;38.4;27.7;17.0;9.7
1836;Geboren buiten NL;België;2014;23.8;41.0;29.5;18.3;9.5
1837;Geboren buiten NL;België;2015;24.3;40.3;28.9;23.1;8.9
1838;Geboren buiten NL;België;2016;24.7;41.8;30.1;27.6;8.5
1839;Geboren buiten NL;België;2017;25.3;43.3;31.2;35.3;8.5
1840;Geboren buiten NL;België;2018;26.2;44.4;31.6;47.0;8.2
1841;Geboren buiten NL;België;2019;26.9;47.1;33.3;60.0;7.7
1842;Geboren buiten NL;België;2020;27.5;48.6;34.4;74.9;7.0
1843;Geboren buiten NL;België;2021;28.2;50.4;35.6;96.0;6.2
1844;Geboren buiten NL;België;2022;29.0;53.6;37.8;139.5;4.5
1845;Geboren buiten NL;België;2023;29.5;56.4;39.7;137.1;4.1
1846;Geboren buiten NL;Duitsland;2011;60.4;31.3;23.4;11.2;8.9
1847;Geboren buiten NL;Duitsland;2012;60.6;31.9;23.9;9.1;9.7
1848;Geboren buiten NL;Duitsland;2013;60.2;32.2;24.1;6.2;10.5
1849;Geboren buiten NL;Duitsland;2014;59.6;34.2;25.5;6.7;9.8
1850;Geboren buiten NL;Duitsland;2015;59.7;34.7;25.9;9.5;9.2
1851;Geboren buiten NL;Duitsland;2016;59.6;36.3;27.1;11.2;8.8
1852;Geboren buiten NL;Duitsland;2017;60.2;37.4;27.8;14.8;8.7
1853;Geboren buiten NL;Duitsland;2018;60.9;38.1;28.1;18.8;8.5
1854;Geboren buiten NL;Duitsland;2019;61.6;40.7;29.9;23.9;7.9
1855;Geboren buiten NL;Duitsland;2020;62.2;41.9;30.7;30.1;7.5
1856;Geboren buiten NL;Duitsland;2021;62.6;44.2;32.3;42.2;7.1
1857;Geboren buiten NL;Duitsland;2022;64.0;47.1;34.4;57.2;5.1
1858;Geboren buiten NL;Duitsland;2023;64.0;50.8;37.0;59.0;4.4
1859;Geboren buiten NL;Verenigd Koninkrijk;2011;24.1;43.2;30.9;14.7;8.5
1860;Geboren buiten NL;Verenigd Koninkrijk;2012;24.4;43.5;31.2;10.4;9.4
1861;Geboren buiten NL;Verenigd Koninkrijk;2013;24.7;43.8;31.4;5.9;10.0
1862;Geboren buiten NL;Verenigd Koninkrijk;2014;25.1;46.3;33.3;6.6;9.6
1863;Geboren buiten NL;Verenigd Koninkrijk;2015;25.5;46.8;33.8;10.1;9.0
1864;Geboren buiten NL;Verenigd Koninkrijk;2016;26.0;48.9;35.2;13.5;8.7
1865;Geboren buiten NL;Verenigd Koninkrijk;2017;26.8;49.2;35.5;20.0;8.6
1866;Geboren buiten NL;Verenigd Koninkrijk;2018;27.9;48.8;34.8;27.4;8.4
1867;Geboren buiten NL;Verenigd Koninkrijk;2019;29.3;51.9;37.2;34.0;8.0
1868;Geboren buiten NL;Verenigd Koninkrijk;2020;30.5;53.8;38.4;39.9;7.7
1869;Geboren buiten NL;Verenigd Koninkrijk;2021;31.4;57.6;41.0;58.2;7.2
1870;Geboren buiten NL;Verenigd Koninkrijk;2022;31.4;60.8;43.5;100.0;5.4
1871;Geboren buiten NL;Verenigd Koninkrijk;2023;31.5;64.7;46.3;103.8;5.3
1872;Geboren buiten NL;Bulgarije;2011;5.6;19.1;14.8;0.7;39.3
1873;Geboren buiten NL;Bulgarije;2012;6.2;18.7;14.3;0.6;42.6
1874;Geboren buiten NL;Bulgarije;2013;6.4;19.6;14.7;0.4;43.2
1875;Geboren buiten NL;Bulgarije;2014;7.6;20.2;15.2;0.0;36.6
1876;Geboren buiten NL;Bulgarije;2015;9.2;20.9;15.7;0.2;33.8
1877;Geboren buiten NL;Bulgarije;2016;10.4;22.2;16.7;0.2;30.3
1878;Geboren buiten NL;Bulgarije;2017;11.5;23.9;17.8;0.3;25.9
1879;Geboren buiten NL;Bulgarije;2018;13.4;25.3;18.7;0.4;22.6
1880;Geboren buiten NL;Bulgarije;2019;15.4;26.9;20.1;0.6;19.9
1881;Geboren buiten NL;Bulgarije;2020;18.2;27.9;20.8;0.7;17.5
1882;Geboren buiten NL;Bulgarije;2021;20.4;29.9;22.2;1.1;16.4
1883;Geboren buiten NL;Bulgarije;2022;23.2;32.2;24.0;1.0;12.4
1884;Geboren buiten NL;Bulgarije;2023;26.1;34.1;25.3;1.0;13.9
1885;Geboren buiten NL;Polen;2011;32.3;23.2;17.9;0.4;18.0
1886;Geboren buiten NL;Polen;2012;39.6;22.6;17.5;0.3;19.9
1887;Geboren buiten NL;Polen;2013;44.3;23.3;17.9;0.2;20.0
1888;Geboren buiten NL;Polen;2014;50.1;24.4;18.6;0.1;17.6
1889;Geboren buiten NL;Polen;2015;57.6;24.9;19.0;0.3;14.2
1890;Geboren buiten NL;Polen;2016;62.9;26.6;20.2;0.4;12.6
1891;Geboren buiten NL;Polen;2017;67.7;28.1;21.2;0.6;10.8
1892;Geboren buiten NL;Polen;2018;73.6;29.7;22.1;0.8;9.7
1893;Geboren buiten NL;Polen;2019;79.3;31.6;23.5;1.0;8.7
1894;Geboren buiten NL;Polen;2020;85.7;33.2;24.6;1.2;8.2
1895;Geboren buiten NL;Polen;2021;90.7;35.1;26.1;1.8;7.3
1896;Geboren buiten NL;Polen;2022;96.8;37.5;27.8;1.7;5.7
1897;Geboren buiten NL;Polen;2023;102.5;40.2;29.9;1.7;5.6
1898;Geboren buiten NL;Roemenië;2011;4.9;27.0;20.0;0.8;23.0
1899;Geboren buiten NL;Roemenië;2012;5.3;27.3;20.3;0.8;23.6
1900;Geboren buiten NL;Roemenië;2013;5.7;28.6;21.3;0.6;23.9
1901;Geboren buiten NL;Roemenië;2014;6.3;29.6;22.0;0.4;23.0
1902;Geboren buiten NL;Roemenië;2015;7.6;28.6;21.5;0.6;20.6
1903;Geboren buiten NL;Roemenië;2016;8.7;29.0;21.9;0.8;19.1
1904;Geboren buiten NL;Roemenië;2017;9.7;30.0;22.8;1.1;16.8
1905;Geboren buiten NL;Roemenië;2018;12.4;29.4;22.3;0.8;14.8
1906;Geboren buiten NL;Roemenië;2019;15.3;30.4;23.2;0.8;12.8
1907;Geboren buiten NL;Roemenië;2020;18.0;31.8;24.2;0.8;10.8
1908;Geboren buiten NL;Roemenië;2021;19.8;35.0;26.6;1.3;9.9
1909;Geboren buiten NL;Roemenië;2022;22.9;36.2;27.6;1.0;8.2
1910;Geboren buiten NL;Roemenië;2023;25.9;39.0;29.7;0.8;7.4
1911;Geboren buiten NL;Overig Europa;2011;106.0;31.5;22.6;2.5;14.8
1912;Geboren buiten NL;Overig Europa;2012;111.1;31.6;22.7;2.0;17.6
1913;Geboren buiten NL;Overig Europa;2013;116.2;31.6;22.8;1.3;19.0
1914;Geboren buiten NL;Overig Europa;2014;120.8;33.5;24.2;1.3;17.7
1915;Geboren buiten NL;Overig Europa;2015;126.6;34.1;24.6;2.0;15.7
1916;Geboren buiten NL;Overig Europa;2016;132.5;35.3;25.6;2.6;14.6
1917;Geboren buiten NL;Overig Europa;2017;139.6;36.5;26.5;3.8;13.7
1918;Geboren buiten NL;Overig Europa;2018;149.5;37.3;26.9;4.9;12.9
1919;Geboren buiten NL;Overig Europa;2019;160.3;39.7;28.6;5.9;11.9
1920;Geboren buiten NL;Overig Europa;2020;170.8;40.9;29.5;7.2;10.8
1921;Geboren buiten NL;Overig Europa;2021;177.0;44.2;31.7;11.5;10.0
1922;Geboren buiten NL;Overig Europa;2022;192.7;46.4;33.5;10.9;7.0
1923;Geboren buiten NL;Overig Europa;2023;256.6;43.2;31.6;3.7;15.6
1924;Geboren buiten NL;Buiten Europa;2011;717.0;28.9;19.8;0.7;20.8
