ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
1039;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2010/'11;6;2;4;0
1040;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2011/'12;6;2;4;0
1041;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2012/'13;6;3;3;0
1042;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2013/'14;6;4;2;0
1043;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2014/'15;12;6;6;0
1044;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2015/'16;5;2;3;0
1045;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2016/'17;7;3;2;2
1046;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2017/'18;9;4;5;0
1047;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2018/'19;8;1;6;1
1048;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2019/'20;6;1;4;1
1049;Totaal mannen en vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2020/'21;6;5;1;0
1050;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2006/'07;8;5;2;1
1051;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2007/'08;14;10;4;0
1052;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2008/'09;13;9;4;0
1053;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2009/'10;19;7;8;4
1054;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2010/'11;9;2;6;1
1055;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2011/'12;19;9;6;4
1056;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2012/'13;10;8;2;0
1057;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2013/'14;9;6;3;0
1058;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2014/'15;15;7;6;2
1059;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2015/'16;17;8;7;2
1060;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2016/'17;17;6;7;4
1061;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2017/'18;19;11;6;2
1062;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2018/'19;13;7;5;1
1063;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2019/'20;19;9;6;4
1064;Totaal mannen en vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2020/'21;18;9;7;2
1065;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
1066;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
1067;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
1068;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
1069;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
1070;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
1071;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
1072;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
1073;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
1074;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
1075;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
1076;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
1077;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
1078;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
1079;Totaal mannen en vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
1080;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2006/'07;34;16;15;3
1081;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2007/'08;39;22;15;2
1082;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2008/'09;40;18;19;3
1083;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2009/'10;54;16;27;11
1084;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2010/'11;49;12;34;3
1085;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2011/'12;52;20;26;6
1086;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2012/'13;38;17;18;3
1087;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2013/'14;41;27;11;3
1088;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2014/'15;71;30;36;5
1089;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2015/'16;69;27;34;8
1090;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2016/'17;58;20;28;10
1091;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2017/'18;78;34;33;11
1092;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2018/'19;57;15;37;5
1093;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2019/'20;58;18;29;11
1094;Totaal mannen en vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2020/'21;54;17;28;9
1095;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2006/'07;22;9;11;2
1096;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2007/'08;22;11;9;2
1097;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2008/'09;24;9;13;2
1098;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2009/'10;27;7;15;5
1099;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2010/'11;37;9;26;2
1100;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2011/'12;34;12;20;2
1101;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2012/'13;26;9;14;3
1102;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2013/'14;28;17;8;3
1103;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2014/'15;47;19;25;3
1104;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2015/'16;49;19;24;6
1105;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2016/'17;35;12;19;4
1106;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2017/'18;53;21;23;9
1107;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2018/'19;39;8;28;3
1108;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2019/'20;35;9;20;6
1109;Totaal mannen en vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2020/'21;32;5;20;7
1110;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2006/'07;12;7;4;1
1111;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2007/'08;17;11;6;0
1112;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2008/'09;16;9;6;1
1113;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2009/'10;27;9;12;6
1114;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2010/'11;12;3;8;1
1115;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2011/'12;18;8;6;4
1116;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2012/'13;12;8;4;0
1117;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2013/'14;13;10;3;0
1118;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2014/'15;24;11;11;2
1119;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2015/'16;20;8;10;2
1120;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2016/'17;23;8;9;6
1121;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2017/'18;25;13;10;2
1122;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2018/'19;18;7;9;2
1123;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2019/'20;23;9;9;5
1124;Totaal mannen en vrouwen;25 tot 35 jaar;Met migratieachtergrond;2020/'21;22;12;8;2
1125;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2006/'07;5;3;2;0
1126;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2007/'08;5;2;3;0
1127;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2008/'09;4;1;2;1
1128;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2009/'10;11;3;6;2
1129;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2010/'11;5;2;3;0
1130;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2011/'12;4;2;2;0
1131;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2012/'13;5;3;2;0
1132;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2013/'14;5;4;1;0
1133;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2014/'15;11;5;6;0
1134;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2015/'16;5;2;3;0
1135;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2016/'17;7;3;2;2
1136;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2017/'18;9;4;5;0
1137;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2018/'19;6;1;4;1
1138;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2019/'20;6;1;4;1
1139;Totaal mannen en vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2020/'21;5;4;1;0
1140;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2006/'07;7;4;2;1
1141;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2007/'08;12;9;3;0
1142;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2008/'09;12;8;4;0
1143;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2009/'10;16;6;6;4
1144;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2010/'11;7;1;5;1
1145;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2011/'12;14;6;4;4
1146;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2012/'13;7;5;2;0
1147;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2013/'14;8;6;2;0
1148;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2014/'15;13;6;5;2
1149;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2015/'16;15;6;7;2
1150;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2016/'17;16;5;7;4
1151;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2017/'18;16;9;5;2
1152;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2018/'19;12;6;5;1
1153;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2019/'20;17;8;5;4
1154;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2020/'21;17;8;7;2
1155;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
1156;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
1157;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
1158;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
1159;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
1160;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
1161;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
1162;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
1163;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
1164;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
1165;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
1166;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
1167;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
1168;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
1169;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
1170;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2006/'07;7;6;1;0
1171;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2007/'08;3;2;1;0
1172;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2008/'09;7;4;2;1
1173;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2009/'10;11;4;7;0
1174;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2010/'11;9;3;6;0
1175;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2011/'12;8;4;4;0
1176;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2012/'13;6;4;2;0
1177;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2013/'14;3;1;2;0
1178;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2014/'15;6;3;3;0
1179;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2015/'16;7;4;3;0
1180;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2016/'17;3;2;1;0
1181;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2017/'18;7;3;3;1
1182;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2018/'19;2;0;2;0
1183;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2019/'20;6;1;4;1
1184;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2020/'21;4;2;2;0
1185;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2006/'07;5;4;1;0
1186;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2007/'08;1;1;0;0
1187;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2008/'09;6;3;2;1
1188;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2009/'10;9;4;5;0
1189;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2010/'11;6;2;4;0
1190;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2011/'12;4;2;2;0
1191;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2012/'13;2;1;1;0
1192;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2013/'14;2;1;1;0
1193;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2014/'15;4;2;2;0
1194;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2015/'16;5;2;3;0
1195;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2016/'17;3;2;1;0
1196;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2017/'18;4;1;2;1
1197;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2018/'19;1;0;1;0
1198;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2019/'20;4;0;3;1
1199;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2020/'21;3;1;2;0
1200;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2006/'07;2;2;0;0
1201;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2007/'08;2;1;1;0
1202;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2008/'09;1;1;0;0
1203;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2009/'10;2;0;2;0
1204;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2010/'11;3;1;2;0
1205;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2011/'12;4;2;2;0
1206;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2012/'13;4;3;1;0
1207;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2013/'14;1;0;1;0
1208;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2014/'15;2;1;1;0
1209;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2015/'16;2;2;0;0
1210;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2016/'17;0;0;0;0
1211;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2017/'18;3;2;1;0
1212;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2018/'19;1;0;1;0
1213;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2019/'20;2;1;1;0
1214;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2020/'21;1;1;0;0
1215;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2006/'07;1;1;0;0
1216;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2007/'08;0;0;0;0
1217;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2008/'09;0;0;0;0
1218;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2009/'10;0;0;0;0
1219;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2010/'11;1;0;1;0
1220;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2011/'12;1;0;1;0
1221;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2012/'13;1;0;1;0
1222;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2013/'14;0;0;0;0
1223;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2014/'15;0;0;0;0
1224;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2015/'16;0;0;0;0
1225;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2016/'17;0;0;0;0
1226;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2017/'18;0;0;0;0
1227;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2018/'19;1;0;1;0
1228;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2019/'20;0;0;0;0
1229;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2020/'21;0;0;0;0
1230;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2006/'07;1;1;0;0
1231;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2007/'08;2;1;1;0
1232;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2008/'09;1;1;0;0
1233;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2009/'10;2;0;2;0
1234;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2010/'11;2;1;1;0
1235;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2011/'12;3;2;1;0
1236;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2012/'13;3;3;0;0
1237;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2013/'14;1;0;1;0
1238;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2014/'15;2;1;1;0
1239;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2015/'16;2;2;0;0
1240;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2016/'17;0;0;0;0
1241;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2017/'18;3;2;1;0
1242;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2018/'19;0;0;0;0
1243;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2019/'20;2;1;1;0
1244;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2020/'21;1;1;0;0
1245;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
1246;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
1247;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
1248;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
1249;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
1250;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
1251;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
1252;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
1253;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
1254;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
1255;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
1256;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
1257;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
1258;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
1259;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
1260;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2006/'07;2;1;1;0
1261;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2007/'08;4;2;2;0
1262;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2008/'09;1;0;1;0
1263;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2009/'10;3;1;1;1
1264;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2010/'11;3;0;3;0
1265;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2011/'12;5;1;3;1
1266;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2012/'13;3;1;1;1
1267;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2013/'14;1;0;1;0
1268;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2014/'15;2;1;1;0
1269;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2015/'16;0;0;0;0
1270;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2016/'17;2;1;1;0
1271;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2017/'18;2;1;1;0
1272;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2018/'19;3;1;2;0
