ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
6217;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2028;21305;9164;1823;2422;1635;741;946;788;809;12142;5938;3457;1088;1659
6218;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2029;21484;9192;1826;2441;1678;727;955;771;794;12291;5991;3517;1100;1683
6219;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2030;21651;9214;1820;2459;1720;710;968;758;779;12437;6044;3571;1113;1709
6220;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2031;21813;9245;1817;2475;1760;698;981;745;769;12569;6094;3618;1127;1729
6221;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2032;21951;9264;1808;2484;1800;688;989;736;759;12687;6138;3662;1138;1749
6222;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2033;22084;9288;1798;2500;1838;674;1000;727;749;12796;6182;3698;1151;1765
6223;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2034;22209;9308;1790;2505;1872;664;1015;720;741;12901;6225;3735;1162;1779
6224;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2035;22311;9318;1774;2509;1905;655;1024;714;736;12993;6261;3766;1175;1792
6225;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2036;22412;9325;1766;2512;1934;641;1034;710;728;13087;6307;3792;1185;1802
6226;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2037;22519;9339;1753;2516;1966;633;1041;707;723;13179;6347;3821;1196;1816
6227;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2038;22598;9332;1736;2514;1989;620;1050;704;718;13266;6384;3849;1206;1827
6228;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2039;22680;9332;1720;2517;2013;613;1053;700;716;13347;6423;3872;1215;1837
6229;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2040;22770;9342;1709;2518;2035;605;1062;700;712;13429;6459;3895;1224;1850
6230;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2041;22841;9335;1693;2516;2057;598;1063;701;708;13506;6497;3915;1234;1860
6231;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2042;22902;9323;1675;2511;2076;584;1068;702;707;13580;6536;3934;1242;1868
6232;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2043;22965;9311;1662;2509;2091;570;1074;701;705;13654;6573;3954;1250;1877
6233;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2044;23037;9315;1647;2507;2107;568;1080;703;703;13722;6607;3971;1256;1888
6234;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2045;23095;9313;1639;2503;2120;563;1085;702;701;13782;6639;3984;1264;1895
6235;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2046;23136;9299;1625;2499;2133;554;1086;703;698;13836;6669;3998;1268;1901
6236;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2047;23173;9291;1612;2492;2145;549;1091;704;698;13882;6691;4010;1274;1907
6237;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2048;23199;9280;1603;2488;2152;542;1093;704;697;13919;6712;4019;1278;1910
6238;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2049;23221;9270;1593;2485;2159;538;1096;703;696;13951;6729;4027;1282;1912
6239;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2050;23229;9253;1582;2479;2166;531;1100;703;692;13977;6743;4031;1286;1916
6240;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2003;7409;3379;667;485;283;291;424;767;462;4030;2261;547;664;557
6241;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2004;7485;3493;660;482;388;287;417;790;469;3992;2284;553;596;558
6242;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2005;7703;3701;646;544;389;329;413;857;522;4003;2359;556;562;526
6243;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2006;8116;4035;679;605;426;376;398;919;632;4081;2437;608;500;536
6244;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2007;8420;4194;694;617;450;401;422;894;714;4227;2567;645;460;554
6245;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2008;8830;4560;724;681;476;477;397;990;814;4270;2611;687;485;487
6246;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2009;9307;5010;756;780;478;539;492;1044;920;4297;2606;785;409;498
6247;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2010;8898;4511;780;813;484;445;417;829;742;4387;2570;899;441;477
6248;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2011;9003;4576;816;860;504;452;420;798;725;4428;2547;959;443;480
6249;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2012;9030;4601;844;897;520;456;422;761;701;4429;2509;1000;445;475
6250;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2013;9042;4611;861;929;537;459;422;721;682;4431;2477;1037;449;467
6251;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2014;9048;4600;873;957;550;460;422;682;656;4448;2456;1073;454;466
6252;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2015;9091;4591;882;985;567;457;422;643;634;4500;2457;1112;464;468
6253;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2016;9171;4582;889;1013;583;458;422;606;610;4588;2476;1160;471;481
6254;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2017;9288;4579;897;1040;599;456;425;575;587;4709;2513;1211;480;505
6255;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2018;9436;4575;905;1064;616;453;429;546;563;4861;2570;1270;487;534
6256;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2019;9610;4577;910;1086;633;449;435;522;541;5034;2631;1334;494;574
6257;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2020;9789;4585;914;1110;655;441;442;502;521;5204;2690;1399;501;614
6258;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2021;9965;4597;922;1132;677;433;448;484;502;5367;2747;1457;509;655
6259;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2022;10135;4609;926;1152;698;427;454;468;484;5525;2801;1513;518;694
6260;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2023;10290;4622;932;1169;722;418;459;452;470;5669;2851;1564;525;729
6261;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2024;10439;4640;937;1187;744;411;464;440;457;5799;2898;1613;529;759
6262;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2025;10573;4658;939;1203;768;404;470;428;445;5915;2938;1658;536;784
6263;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2026;10703;4678;941;1216;794;394;477;420;435;6025;2977;1699;543;806
6264;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2027;10815;4690;940;1229;817;386;482;411;424;6125;3011;1737;551;825
6265;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2028;10915;4704;936;1241;842;379;489;403;414;6212;3042;1770;559;841
6266;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2029;11009;4720;937;1251;864;372;494;395;407;6290;3070;1801;564;854
6267;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2030;11096;4731;936;1260;884;364;501;387;399;6365;3096;1828;572;868
6268;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2031;11180;4748;934;1268;905;359;507;382;394;6432;3122;1853;579;878
6269;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2032;11245;4754;927;1274;925;352;511;376;390;6491;3144;1875;585;888
6270;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2033;11315;4769;924;1281;944;346;517;371;386;6546;3166;1893;591;896
6271;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2034;11379;4777;919;1284;961;341;523;367;382;6602;3188;1913;597;904
6272;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2035;11427;4780;910;1286;979;335;526;365;379;6647;3207;1927;603;910
6273;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2036;11482;4785;907;1288;993;330;531;362;374;6697;3230;1943;608;916
6274;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2037;11537;4791;899;1290;1009;326;536;361;371;6745;3250;1958;614;923
6275;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2038;11576;4787;891;1289;1022;317;540;360;368;6788;3270;1972;618;929
6276;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2039;11613;4785;881;1290;1033;314;541;358;368;6828;3288;1983;623;934
6277;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2040;11660;4790;876;1291;1043;309;546;357;367;6870;3306;1995;627;941
6278;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2041;11699;4790;869;1290;1056;306;546;358;365;6909;3325;2005;633;946
6279;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2042;11738;4787;860;1287;1067;300;549;359;364;6951;3347;2016;636;952
6280;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2043;11768;4781;853;1286;1073;293;553;360;363;6986;3365;2026;639;955
6281;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2044;11804;4781;845;1286;1080;292;556;361;361;7023;3384;2034;643;961
6282;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2045;11830;4778;841;1282;1086;288;559;361;361;7052;3399;2042;646;965
6283;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2046;11846;4768;834;1281;1093;284;558;360;357;7078;3414;2048;649;968
6284;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2047;11866;4765;826;1278;1100;283;560;360;357;7101;3425;2054;652;970
6285;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2048;11878;4755;821;1275;1104;278;561;360;357;7123;3438;2058;654;973
6286;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2049;11890;4752;817;1273;1106;276;561;360;358;7138;3446;2062;656;974
6287;7 jaar;2e Generatie met 1 allochtone ouder;Mannen;2050;11895;4746;812;1270;1110;275;564;360;356;7149;3452;2064;658;975
6288;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2003;7098;3232;615;460;354;235;399;751;418;3866;2129;480;677;581
6289;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2004;7015;3296;590;463;365;290;354;763;472;3719;2134;478;604;503
6290;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2005;7292;3526;638;490;349;270;394;819;566;3766;2204;556;474;532
6291;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2006;7704;3851;654;574;421;344;386;845;628;3853;2233;597;517;505
6292;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2007;7918;4005;666;593;381;384;386;911;684;3914;2360;616;442;496
6293;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2008;8322;4285;663;640;424;460;398;932;768;4037;2460;665;418;494
6294;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2009;8706;4668;711;730;495;502;435;970;825;4038;2428;730;366;514
6295;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2010;8456;4281;731;775;457;425;392;795;707;4175;2437;857;416;466
6296;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2011;8554;4338;766;819;475;429;396;765;689;4216;2413;913;420;470
6297;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2012;8577;4362;791;854;492;432;395;732;667;4215;2378;951;420;466
6298;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2013;8589;4369;809;883;504;436;395;692;648;4220;2348;986;426;460
6299;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2014;8602;4360;819;913;520;436;394;654;624;4241;2330;1022;432;458
6300;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2015;8642;4349;827;939;534;437;393;616;602;4293;2330;1062;440;461
6301;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2016;8716;4338;834;965;551;434;394;581;580;4377;2350;1106;447;474
6302;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2017;8823;4329;841;989;565;432;396;550;556;4494;2387;1156;455;496
6303;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2018;8967;4327;846;1013;582;429;400;522;534;4640;2441;1212;462;526
6304;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2019;9133;4329;854;1035;600;424;406;499;512;4803;2501;1272;469;562
6305;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2020;9310;4340;860;1056;619;420;413;480;493;4970;2559;1333;476;602
6306;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2021;9479;4353;867;1078;638;414;419;462;475;5127;2612;1390;484;641
6307;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2022;9634;4359;874;1095;659;405;423;445;459;5275;2664;1443;491;677
6308;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2023;9790;4377;879;1114;681;397;430;431;446;5413;2710;1492;497;714
6309;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2024;9933;4394;883;1130;704;389;436;418;433;5539;2755;1539;503;743
6310;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2025;10061;4407;884;1144;725;383;441;408;422;5654;2796;1582;511;766
6311;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2026;10183;4426;886;1159;749;375;446;399;411;5757;2833;1620;517;786
6312;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2027;10289;4442;889;1170;771;368;451;391;402;5846;2866;1656;523;802
6313;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2028;10390;4460;888;1181;793;362;457;385;394;5930;2896;1687;529;818
6314;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2029;10474;4473;889;1190;814;354;462;377;387;6002;2921;1716;536;829
6315;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2030;10555;4483;884;1199;836;346;467;371;380;6072;2948;1743;541;841
6316;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2031;10633;4497;883;1207;855;339;474;364;375;6137;2973;1765;548;851
6317;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2032;10705;4509;881;1210;875;336;478;360;370;6196;2994;1788;553;861
6318;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2033;10769;4519;875;1218;894;328;484;357;363;6250;3016;1805;560;869
6319;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2034;10831;4531;872;1221;912;323;492;352;359;6299;3037;1822;565;875
6320;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2035;10884;4538;864;1223;927;320;497;349;358;6346;3054;1839;571;882
6321;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2036;10930;4540;859;1224;941;311;503;348;354;6390;3077;1849;577;886
6322;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2037;10982;4548;854;1227;957;307;505;346;352;6434;3096;1864;582;893
6323;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2038;11023;4544;846;1225;967;302;510;344;350;6478;3115;1877;588;898
6324;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2039;11067;4548;839;1227;980;299;512;342;349;6519;3135;1889;592;904
6325;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2040;11110;4551;833;1227;992;296;516;342;345;6559;3153;1900;597;909
6326;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2041;11142;4545;824;1226;1001;292;517;342;343;6597;3171;1911;601;914
6327;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2042;11164;4535;815;1224;1009;283;519;342;343;6629;3189;1919;605;916
6328;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2043;11198;4530;808;1223;1018;277;520;341;342;6668;3208;1927;610;922
6329;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2044;11234;4534;802;1221;1027;276;524;342;342;6700;3223;1937;613;927
6330;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2045;11266;4536;799;1220;1034;275;526;341;340;6730;3240;1943;618;930
6331;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2046;11289;4532;791;1219;1040;270;527;343;341;6758;3256;1950;619;933
6332;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2047;11306;4526;786;1214;1044;266;530;344;341;6781;3266;1956;622;937
6333;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2048;11321;4525;782;1214;1049;264;532;344;340;6796;3275;1960;624;937
6334;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2049;11332;4518;776;1212;1053;263;534;343;338;6813;3283;1965;626;938
6335;7 jaar;2e Generatie met 1 allochtone ouder;Vrouwen;2050;11334;4507;770;1209;1056;256;536;343;336;6827;3291;1967;628;941
6336;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2003;21146;19133;1906;2268;265;5215;818;3041;5620;2013;736;948;249;80
6337;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2004;21697;19550;2063;2375;288;5351;749;2933;5792;2147;789;1008;247;102
6338;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2005;22675;20618;2349;2772;306;5585;766;2940;5900;2057;787;940;230;100
6339;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2006;23679;21424;2548;3209;309;5811;919;2832;5797;2255;839;1087;214;116
6340;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2007;24567;21942;2780;3484;371;5891;1003;3004;5410;2625;909;1361;206;149
6341;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2008;25936;22971;3051;3817;443;6363;1101;2872;5325;2965;1058;1537;210;161
6342;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2009;25157;22103;3028;3778;434;6163;1097;2690;4912;3054;1127;1522;194;212
6343;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2010;26360;23176;3181;4270;481;6269;1216;2803;4955;3184;1154;1611;234;186
6344;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2011;26715;23431;3332;4502;502;6342;1219;2695;4839;3284;1139;1722;236;187
6345;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2012;26818;23476;3426;4702;515;6356;1214;2566;4696;3343;1120;1802;236;184
6346;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2013;26804;23409;3481;4876;529;6328;1205;2435;4555;3395;1103;1873;239;180
6347;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2014;26709;23254;3509;5029;541;6270;1197;2298;4411;3455;1092;1943;242;178
6348;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2015;26567;23030;3517;5168;552;6175;1188;2165;4264;3537;1090;2023;244;180
6349;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2016;26421;22769;3517;5304;561;6053;1180;2041;4114;3651;1098;2120;248;185
6350;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2017;26274;22483;3514;5432;570;5899;1174;1928;3966;3791;1115;2229;252;194
6351;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2018;26142;22187;3505;5557;579;5727;1171;1829;3818;3955;1139;2352;257;208
6352;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2019;26035;21900;3496;5674;590;5539;1175;1746;3680;4135;1165;2485;260;224
6353;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2020;25940;21621;3484;5784;597;5342;1182;1677;3553;4319;1192;2620;265;242
6354;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2021;25838;21342;3470;5886;607;5135;1188;1614;3440;4496;1214;2752;269;261
6355;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2022;25732;21067;3456;5981;617;4927;1192;1557;3338;4665;1238;2878;272;277
6356;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2023;25623;20803;3437;6066;625;4724;1194;1508;3248;4820;1257;2996;275;291
6357;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2024;25517;20548;3412;6146;635;4525;1195;1467;3169;4969;1276;3111;279;304
6358;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2025;25412;20305;3385;6216;645;4334;1196;1430;3098;5107;1292;3218;283;315
6359;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2026;25296;20062;3355;6279;652;4149;1195;1395;3036;5234;1306;3318;286;324
6360;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2027;25193;19841;3321;6337;661;3979;1197;1365;2981;5352;1318;3412;289;333
6361;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2028;25086;19624;3288;6387;666;3818;1198;1336;2930;5462;1329;3501;292;340
6362;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2029;24991;19430;3252;6430;673;3675;1202;1312;2887;5561;1338;3582;295;346
6363;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2030;24891;19242;3214;6465;680;3542;1206;1288;2848;5648;1346;3655;298;350
6364;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2031;24797;19067;3179;6492;686;3422;1210;1268;2811;5729;1354;3723;298;354
6365;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2032;24713;18907;3141;6518;692;3311;1216;1249;2780;5806;1361;3785;301;358
6366;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2033;24642;18766;3110;6534;698;3216;1223;1233;2752;5876;1368;3843;304;361
6367;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2034;24565;18630;3075;6549;704;3128;1228;1220;2725;5936;1375;3891;307;363
6368;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2035;24504;18510;3045;6557;711;3051;1236;1208;2701;5994;1382;3936;309;367
6369;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2036;24452;18406;3012;6565;719;2982;1244;1200;2684;6045;1387;3980;310;369
6370;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2037;24410;18313;2984;6570;727;2920;1252;1194;2667;6097;1394;4019;313;371
6371;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2038;24380;18237;2959;6575;736;2867;1258;1190;2652;6143;1401;4053;317;373
6372;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2039;24349;18164;2937;6576;744;2814;1267;1189;2637;6186;1408;4085;319;374
6373;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2040;24315;18087;2912;6574;751;2766;1274;1187;2624;6228;1416;4114;322;376
6374;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2041;24287;18020;2889;6571;758;2722;1283;1185;2613;6267;1423;4141;324;378
6375;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2042;24265;17960;2869;6566;765;2684;1289;1184;2603;6305;1430;4167;328;381
6376;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2043;24234;17896;2850;6559;771;2646;1295;1184;2592;6338;1436;4191;329;382
6377;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2044;24200;17828;2829;6551;776;2606;1301;1184;2581;6372;1443;4213;333;383
6378;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2045;24166;17767;2808;6542;782;2569;1308;1184;2573;6399;1447;4233;334;385
6379;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2046;24130;17706;2789;6529;787;2538;1315;1183;2565;6424;1450;4252;335;387
6380;7 jaar;2e Generatie met 2 allochtone ouders;Totaal mannen en vrouwen;2047;24097;17654;2772;6520;792;2506;1323;1185;2557;6443;1454;4266;337;387
