ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
2336;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2009;80;35;14.82;969;950;12480;11630;850;230;17.1;16.9;769;1741
2337;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2010 voor methodewijziging;77;33;15.46;952;938;12240;11430;810;260;16.2;16.0;729;1712
2338;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2010 na methodewijziging;83;35;15.67;977;963;12540;11720;820;330;16.4;16.2;738;1721
2339;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2011;79;33;15.43;965;943;12460;11580;880;280;16.2;16.0;733;1734
2340;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2012;79;34;15.93;997;975;12770;11960;810;300;16.4;16.2;735;1722
2341;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2013;76;33;16.08;1016;1006;13050;12190;850;270;16.7;16.5;750;1729
2342;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2014;78;34;16.11;1043;1024;13350;12520;830;280;16.9;16.7;763;1746
2343;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2015;77;35;16.15;1075;1060;13750;12900;850;240;17.5;17.3;788;1747
2344;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2016;78;35;16.19;1093;1076;14030;13110;920;240;17.6;17.5;798;1758
2345;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2017;78;34;16.15;1043;1034;13410;12520;890;250;16.9;16.8;768;1747
2346;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2018;78;35;16.74;1091;1081;14000;13090;910;270;17.1;17.0;775;1742
2347;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2019;80;36;17.12;1133;1124;14520;13590;930;290;17.3;17.2;788;1756
2348;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2020;82;38;17.9;1237;1228;15840;14850;990;330;18.2;18.1;823;1769
2349;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2021;85;39;18.26;1242;1232;15930;14900;1030;320;17.7;17.6;810;1769
2350;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2022;84;39;19.13;1313;1304;16860;15760;1100;320;17.9;17.8;818;1770
2351;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-F Landbouw en nijverheid;2023;82;39;20.38;1419;1410;18210;17030;1180;360;18.2;18.2;830;1760
2352;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2009;27;10;10.84;584;572;7450;7000;450;70;14.0;13.9;634;1729
2353;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2010 voor methodewijziging;26;9;10.98;550;542;7020;6600;420;80;13.2;13.0;592;1682
2354;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2010 na methodewijziging;28;10;11.15;562;554;7160;6740;410;100;13.2;13.1;596;1700
2355;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2011;27;10;11.34;582;567;7440;6980;460;90;13.2;13.1;600;1710
2356;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2012;27;10;11.58;588;575;7440;7060;380;90;13.2;13.1;596;1702
2357;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2013;26;10;11.88;621;615;7870;7450;420;90;13.8;13.7;621;1709
2358;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2014;27;10;12.03;635;625;7990;7620;380;90;13.8;13.7;623;1725
2359;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2015;26;9;12.36;671;661;8450;8050;400;90;14.2;14.1;642;1729
2360;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2016;26;10;12.53;688;677;8700;8260;440;90;14.3;14.2;649;1745
2361;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2017;26;10;12.65;672;667;8480;8070;410;90;13.9;13.9;632;1737
2362;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2018;26;10;13.21;705;699;8900;8460;440;100;14.1;14.0;635;1731
2363;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2019;26;10;13.56;734;728;9260;8800;460;110;14.2;14.1;645;1745
2364;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2020;27;10;14.06;793;786;9990;9520;470;130;14.8;14.7;671;1761
2365;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2021;26;10;14.45;797;790;10080;9560;510;130;14.4;14.3;656;1755
2366;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2022;24;9;15.39;856;849;10840;10270;560;140;14.5;14.4;662;1755
2367;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2023;24;9;16.71;934;927;11800;11210;590;160;14.6;14.6;666;1749
2368;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2009;53;25;16.38;1169;1145;15090;14030;1060;310;18.6;18.4;839;1745
2369;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2010 voor methodewijziging;51;24;17.17;1161;1144;14940;13930;1010;360;17.8;17.6;799;1723
2370;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2010 na methodewijziging;55;26;17.38;1191;1175;15330;14290;1040;450;18.0;17.8;811;1729
2371;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2011;52;24;17.02;1165;1139;15080;13980;1100;370;17.7;17.5;803;1744
2372;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2012;52;24;17.61;1211;1186;15570;14540;1040;400;18.0;17.8;808;1730
2373;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2013;50;24;17.76;1224;1210;15760;14690;1080;370;18.2;18.0;818;1737
2374;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2014;51;25;17.7;1258;1233;16160;15090;1070;370;18.6;18.3;836;1754
2375;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2015;51;25;17.55;1277;1259;16400;15330;1080;310;19.1;18.9;861;1753
2376;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2016;52;26;17.55;1294;1274;16680;15520;1160;320;19.3;19.1;872;1763
2377;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2017;51;25;17.51;1234;1224;15940;14810;1140;330;18.5;18.4;838;1752
2378;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2018;52;25;18.08;1285;1274;16570;15420;1150;350;18.7;18.6;845;1746
2379;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2019;54;26;18.43;1327;1318;17080;15920;1160;380;18.9;18.8;858;1760
2380;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2020;56;28;19.28;1450;1440;18640;17400;1240;420;19.8;19.7;896;1772
2381;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2021;58;29;19.54;1442;1431;18570;17300;1270;400;19.2;19.1;879;1773
2382;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2022;60;30;20.27;1497;1487;19280;17960;1320;400;19.3;19.2;880;1774
2383;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-F Nijverheid en energie;2023;58;30;21.51;1621;1611;20870;19450;1420;450;19.7;19.6;899;1764
2384;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2009;30;13;14.85;994;971;13090;11930;1160;220;17.4;17.2;784;1729
2385;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2010 voor methodewijziging;29;13;15.6;996;979;13050;11950;1100;270;16.7;16.5;753;1710
2386;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2010 na methodewijziging;30;14;15.87;1025;1009;13420;12300;1120;330;16.9;16.7;763;1714
2387;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2011;29;13;15.69;1030;1003;13590;12360;1230;290;17.0;16.7;767;1733
2388;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2012;29;13;16.28;1079;1050;14090;12940;1150;320;17.3;17.0;774;1719
2389;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2013;29;13;16.65;1114;1100;14570;13360;1200;290;17.6;17.5;793;1729
2390;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2014;30;14;16.77;1165;1136;15140;13980;1160;290;18.1;17.8;813;1745
2391;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2015;30;14;16.72;1182;1164;15360;14180;1170;250;18.6;18.4;835;1747
2392;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2016;30;15;16.89;1211;1191;15790;14530;1260;260;18.7;18.5;846;1755
2393;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2017;30;14;16.9;1173;1162;15290;14070;1220;270;18.2;18.1;825;1746
2394;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2018;30;14;17.52;1223;1210;15930;14680;1260;290;18.4;18.2;829;1740
2395;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2019;31;15;17.96;1264;1254;16440;15170;1270;300;18.5;18.4;838;1754
2396;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2020;31;15;18.95;1385;1373;17940;16610;1320;350;19.2;19.1;869;1763
2397;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2021;33;16;19.25;1375;1362;17820;16500;1320;330;18.6;18.5;849;1768
2398;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2022;33;16;20.05;1428;1416;18560;17130;1430;310;18.6;18.5;848;1770
2399;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2023;31;15;21.18;1558;1546;20210;18690;1520;370;19.3;19.2;876;1758
2400;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2009;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2401;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2010 voor methodewijziging;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2402;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2010 na methodewijziging;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2403;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2011;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2404;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2012;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2405;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2013;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2406;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2014;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2407;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2015;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2408;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2016;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2409;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2017;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2410;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2018;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2411;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2019;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2412;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2020;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2413;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2021;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2414;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2022;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2415;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;B Delfstoffenwinning;2023;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2416;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2009;28;13;14.64;974;952;12820;11690;1120;220;17.3;17.1;780;1728
2417;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2010 voor methodewijziging;28;12;15.34;976;959;12770;11710;1060;260;16.7;16.5;751;1709
2418;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2010 na methodewijziging;30;13;15.59;1004;989;13130;12050;1080;330;16.9;16.7;761;1713
2419;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2011;28;12;15.47;1011;984;13240;12130;1110;290;16.9;16.6;763;1731
2420;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2012;28;13;16.08;1062;1035;13860;12750;1110;310;17.2;17.0;772;1718
2421;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2013;28;13;16.47;1099;1085;14340;13190;1150;290;17.6;17.4;791;1727
2422;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2014;29;13;16.59;1149;1122;14920;13790;1130;290;18.1;17.8;811;1744
2423;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2015;29;14;16.52;1169;1151;15190;14030;1160;240;18.6;18.4;836;1745
2424;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2016;29;14;16.66;1198;1177;15600;14370;1230;240;18.8;18.6;848;1753
2425;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2017;29;14;16.64;1157;1147;15090;13890;1210;260;18.3;18.1;827;1744
2426;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2018;28;14;17.2;1204;1191;15680;14450;1230;280;18.4;18.3;831;1738
2427;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2019;29;14;17.58;1247;1236;16220;14960;1260;300;18.6;18.5;844;1751
2428;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2020;28;14;18.56;1375;1363;17850;16500;1340;360;19.5;19.4;881;1760
2429;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2021;29;14;18.78;1384;1371;18020;16610;1400;350;19.2;19.1;876;1763
2430;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2022;28;14;19.44;1442;1429;18850;17300;1550;340;19.4;19.2;882;1763
2431;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;C Industrie;2023;29;15;20.79;1547;1535;20090;18560;1530;370;19.5;19.4;886;1754
2432;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2009;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2433;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2010 voor methodewijziging;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2434;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2010 na methodewijziging;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2435;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2011;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2436;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2012;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2437;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2013;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2438;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2014;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2439;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2015;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0
2440;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2016;1;0;23.68;1384;1380;17960;16610;1350;460;15.3;15.3;699;1796
2441;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2017;1;0;23.6;1325;1322;16890;15900;990;380;14.7;14.7;672;1799
2442;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2018;1;0;24.93;1401;1398;17980;16810;1170;260;14.8;14.8;673;1795
2443;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2019;1;0;25.32;1337;1336;17010;16040;970;210;13.8;13.8;633;1808
2444;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2020;2;1;25.68;1347;1346;16860;16160;700;170;13.8;13.8;629;1810
2445;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2021;3;1;24.25;1192;1192;14770;14310;460;100;12.8;12.8;590;1824
2446;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2022;4;1;24.78;1249;1249;15420;14990;430;70;13.1;13.1;605;1829
2447;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;D Energievoorziening;2023;2;1;28.12;1592;1591;20190;19110;1080;200;14.8;14.8;679;1815
2448;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2009;1;0;18.01;1443;1392;19490;17310;2180;280;20.7;20.2;927;1740
2449;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2010 voor methodewijziging;1;0;19.14;1375;1345;18430;16500;1940;420;18.8;18.5;843;1740
2450;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2010 na methodewijziging;1;0;19.26;1370;1342;18390;16450;1950;480;18.6;18.3;837;1743
2451;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2011;1;0;18.02;1434;1369;19150;17200;1940;330;20.5;19.7;912;1778
2452;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2012;1;0;19.65;1458;1390;19550;17500;2050;420;19.2;18.6;849;1756
2453;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2013;1;0;18.68;1350;1316;18040;16200;1840;350;19.0;18.6;846;1772
2454;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2014;1;0;18.12;1389;1342;18240;16670;1570;340;20.0;19.4;888;1788
2455;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2015;1;0;19.25;1404;1381;18530;16850;1680;500;19.2;18.9;861;1789
