ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
1530;M Specialistische zakelijke diensten;2014 oktober - 2015 september;101.6;-0.6;101.6;-0.6;0.0
1531;M Specialistische zakelijke diensten;2015 januari - 2015 december;100.0;-2.6;100.0;-2.6;0.0
1532;M Specialistische zakelijke diensten;2015 april - 2016 maart;99.8;-2.7;99.8;-2.6;0.1
1533;M Specialistische zakelijke diensten;2015 juli - 2016 juni;98.6;-3.6;98.7;-3.5;0.1
1534;M Specialistische zakelijke diensten;2015 oktober - 2016 september;98.8;-2.8;98.9;-2.6;0.1
1535;M Specialistische zakelijke diensten;2016 januari - 2016 december ;98.9;-1.1;99.0;-1.0;0.1
1536;M Specialistische zakelijke diensten;2016 april - 2017 maart;98.5;-1.2;98.6;-1.2;0.1
1537;M Specialistische zakelijke diensten;2016 juli - 2017 juni;99.7;1.1;99.9;1.2;0.1
1538;M Specialistische zakelijke diensten;2016 oktober - 2017 september;100.5;1.7;100.6;1.7;0.0
1539;M Specialistische zakelijke diensten;2017 januari - 2017 december;101.5;2.6;101.5;2.6;0.0
1540;M Specialistische zakelijke diensten;2017 april - 2018 maart;102.2;3.7;102.2;3.6;-0.1
1541;M Specialistische zakelijke diensten;2017 juli - 2018 juni;102.6;2.9;102.6;2.7;-0.2
1542;M Specialistische zakelijke diensten;2017 oktober - 2018 september;103.2;2.7;103.1;2.5;-0.2
1543;M Specialistische zakelijke diensten;2018 januari - 2018 december;103.2;1.7;103.1;1.5;-0.1
1544;M Specialistische zakelijke diensten;2018 april - 2019 maart;104.1;1.8;104.0;1.7;-0.1
1545;M Specialistische zakelijke diensten;2018 juli - 2019 juni;105.2;2.5;105.0;2.4;-0.1
1546;M Specialistische zakelijke diensten;2018 oktober - 2019 september;105.1;1.9;104.9;1.8;-0.1
1547;M Specialistische zakelijke diensten;2019 januari - 2019 december;106.0;2.7;105.8;2.6;-0.1
1548;M Specialistische zakelijke diensten;2019 april - 2020 maart;107.3;3.1;107.0;2.9;-0.1
1549;M Specialistische zakelijke diensten;2019 juli - 2020 juni;106.1;0.9;106.0;0.9;0.0
1550;M Specialistische zakelijke diensten;2019 oktober - 2020 september;107.7;2.5;107.7;2.6;0.2
1551;M Specialistische zakelijke diensten;2020 januari - 2020 december;107.0;0.9;107.1;1.3;0.4
1552;M Specialistische zakelijke diensten;2020 april - 2021 maart;105.8;-1.4;106.1;-0.8;0.5
1553;M Specialistische zakelijke diensten;2020 juli - 2021 juni;107.1;1.0;107.5;1.4;0.4
1554;M Specialistische zakelijke diensten;2020 oktober - 2021 september;108.1;0.4;108.5;0.7;0.3
1555;M Specialistische zakelijke diensten;2021 januari - 2021 december;108.8;1.8;109.1;1.8;0.0
1556;M Specialistische zakelijke diensten;2021 april - 2022 maart;110.3;4.2;110.4;4.0;-0.2
1557;M Specialistische zakelijke diensten;2021 juli - 2022 juni;112.4;4.9;112.5;4.7;-0.2
1558;M Specialistische zakelijke diensten;2021 oktober - 2022 september;113.5;4.9;113.5;4.7;-0.3
1559;M Specialistische zakelijke diensten;2022 januari - 2022 december;115.1;5.8;115.2;5.6;-0.2
1560;M Specialistische zakelijke diensten;2022 april - 2023 maart;115.9;5.1;115.9;4.9;-0.2
1561;M Specialistische zakelijke diensten;2022 juli - 2023 juni;117.6;4.6;117.5;4.5;-0.2
1562;M Specialistische zakelijke diensten;2022 oktober - 2023 september;119.1;5.0;119.0;4.9;-0.1
1563;M Specialistische zakelijke diensten;2023 januari - 2023 december;121.2;5.2;121.2;5.2;0.0
1564;N Verhuur en overige zakelijke diensten;2001;84.2;;79.2;;
1565;N Verhuur en overige zakelijke diensten;2002;85.0;0.9;80.9;2.2;1.3
1566;N Verhuur en overige zakelijke diensten;2003;86.3;1.5;82.1;1.5;0.0
1567;N Verhuur en overige zakelijke diensten;2004;87.0;0.8;83.4;1.5;0.7
1568;N Verhuur en overige zakelijke diensten;2005;87.2;0.3;83.6;0.4;0.0
1569;N Verhuur en overige zakelijke diensten;2006;88.1;0.9;84.7;1.3;0.4
1570;N Verhuur en overige zakelijke diensten;2007;91.8;4.2;88.7;4.6;0.4
1571;N Verhuur en overige zakelijke diensten;2008;93.7;2.0;91.1;2.8;0.7
1572;N Verhuur en overige zakelijke diensten;2009;94.6;1.0;93.4;2.5;1.5
1573;N Verhuur en overige zakelijke diensten;2010;94.1;-0.5;93.2;-0.2;0.3
1574;N Verhuur en overige zakelijke diensten;2011;96.5;2.5;95.7;2.7;0.2
1575;N Verhuur en overige zakelijke diensten;2012;97.7;1.3;97.7;2.1;0.8
1576;N Verhuur en overige zakelijke diensten;2013;97.9;0.2;98.3;0.6;0.4
1577;N Verhuur en overige zakelijke diensten;2014;98.8;0.8;99.0;0.6;-0.2
1578;N Verhuur en overige zakelijke diensten;2015;100.0;1.3;100.0;1.1;-0.2
1579;N Verhuur en overige zakelijke diensten;2016;101.1;1.1;100.7;0.7;-0.4
1580;N Verhuur en overige zakelijke diensten;2017;100.7;-0.4;100.0;-0.7;-0.3
1581;N Verhuur en overige zakelijke diensten;2018;104.6;3.9;103.8;3.8;-0.1
1582;N Verhuur en overige zakelijke diensten;2019;106.9;2.2;106.7;2.8;0.6
1583;N Verhuur en overige zakelijke diensten;2020;106.7;-0.2;107.6;0.8;1.1
1584;N Verhuur en overige zakelijke diensten;2021;109.5;2.7;109.4;1.7;-0.9
1585;N Verhuur en overige zakelijke diensten;2022;118.8;8.5;119.3;9.0;0.5
1586;N Verhuur en overige zakelijke diensten;2023;128.9;8.5;130.4;9.3;0.8
1587;N Verhuur en overige zakelijke diensten;2006 januari - 2006 december;88.1;0.9;84.7;1.3;0.4
1588;N Verhuur en overige zakelijke diensten;2006 april - 2007 maart;89.3;;85.9;;
1589;N Verhuur en overige zakelijke diensten;2006 juli - 2007 juni;90.5;;87.2;;
1590;N Verhuur en overige zakelijke diensten;2006 oktober - 2007 september;91.4;;88.2;;
1591;N Verhuur en overige zakelijke diensten;2007 januari - 2007 december;91.8;4.2;88.7;4.6;0.4
1592;N Verhuur en overige zakelijke diensten;2007 april - 2008 maart;92.9;4.0;89.9;4.6;0.6
1593;N Verhuur en overige zakelijke diensten;2007 juli - 2008 juni;93.7;3.6;90.8;4.2;0.6
1594;N Verhuur en overige zakelijke diensten;2007 oktober - 2008 september;93.8;2.7;91.1;3.3;0.6
1595;N Verhuur en overige zakelijke diensten;2008 januari - 2008 december;93.7;2.0;91.1;2.8;0.7
1596;N Verhuur en overige zakelijke diensten;2008 april - 2009 maart;94.3;1.5;92.0;2.4;0.9
1597;N Verhuur en overige zakelijke diensten;2008 juli - 2009 juni;94.6;1.0;92.8;2.2;1.2
1598;N Verhuur en overige zakelijke diensten;2008 oktober - 2009 september;94.6;0.8;93.1;2.3;1.5
1599;N Verhuur en overige zakelijke diensten;2009 januari - 2009 december;94.6;1.0;93.4;2.5;1.5
1600;N Verhuur en overige zakelijke diensten;2009 april - 2010 maart;95.6;1.4;94.7;2.8;1.4
1601;N Verhuur en overige zakelijke diensten;2009 juli - 2010 juni;95.6;1.1;94.8;2.1;1.0
1602;N Verhuur en overige zakelijke diensten;2009 oktober - 2010 september;94.2;-0.4;93.3;0.2;0.6
1603;N Verhuur en overige zakelijke diensten;2010 januari - 2010 december;94.1;-0.5;93.2;-0.2;0.3
1604;N Verhuur en overige zakelijke diensten;2010 april - 2011 maart;94.8;-0.8;93.9;-0.9;0.0
1605;N Verhuur en overige zakelijke diensten;2010 juli - 2011 juni;95.0;-0.6;94.1;-0.7;-0.1
1606;N Verhuur en overige zakelijke diensten;2010 oktober - 2011 september;95.4;1.3;94.6;1.4;0.1
1607;N Verhuur en overige zakelijke diensten;2011 januari - 2011 december;96.5;2.5;95.7;2.7;0.2
1608;N Verhuur en overige zakelijke diensten;2011 april - 2012 maart;96.2;1.5;95.6;1.9;0.4
1609;N Verhuur en overige zakelijke diensten;2011 juli - 2012 juni;96.4;1.5;96.1;2.1;0.6
1610;N Verhuur en overige zakelijke diensten;2011 oktober - 2012 september;96.8;1.5;96.6;2.1;0.6
1611;N Verhuur en overige zakelijke diensten;2012 januari - 2012 december;97.7;1.3;97.7;2.1;0.8
1612;N Verhuur en overige zakelijke diensten;2012 april - 2013 maart;98.4;2.3;98.5;3.0;0.7
1613;N Verhuur en overige zakelijke diensten;2012 juli - 2013 juni;98.4;2.1;98.6;2.7;0.6
1614;N Verhuur en overige zakelijke diensten;2012 oktober - 2013 september;98.6;1.8;99.0;2.4;0.6
1615;N Verhuur en overige zakelijke diensten;2013 januari - 2013 december;97.9;0.2;98.3;0.6;0.4
1616;N Verhuur en overige zakelijke diensten;2013 april - 2014 maart;98.0;-0.5;98.4;-0.2;0.3
1617;N Verhuur en overige zakelijke diensten;2013 juli - 2014 juni;98.3;-0.1;98.7;0.0;0.1
1618;N Verhuur en overige zakelijke diensten;2013 oktober - 2014 september;98.1;-0.5;98.4;-0.6;-0.1
1619;N Verhuur en overige zakelijke diensten;2014 januari - 2014 december;98.8;0.8;99.0;0.6;-0.2
1620;N Verhuur en overige zakelijke diensten;2014 april - 2015 maart;98.7;0.8;98.9;0.6;-0.2
1621;N Verhuur en overige zakelijke diensten;2014 juli - 2015 juni;99.5;1.1;99.6;1.0;-0.2
1622;N Verhuur en overige zakelijke diensten;2014 oktober - 2015 september;100.1;2.1;100.2;1.9;-0.2
1623;N Verhuur en overige zakelijke diensten;2015 januari - 2015 december;100.0;1.3;100.0;1.1;-0.2
1624;N Verhuur en overige zakelijke diensten;2015 april - 2016 maart;100.6;1.9;100.5;1.6;-0.3
1625;N Verhuur en overige zakelijke diensten;2015 juli - 2016 juni;100.4;1.0;100.2;0.6;-0.4
1626;N Verhuur en overige zakelijke diensten;2015 oktober - 2016 september;100.9;0.8;100.6;0.3;-0.4
1627;N Verhuur en overige zakelijke diensten;2016 januari - 2016 december ;101.1;1.1;100.7;0.7;-0.4
1628;N Verhuur en overige zakelijke diensten;2016 april - 2017 maart;100.1;-0.6;99.6;-0.9;-0.4
1629;N Verhuur en overige zakelijke diensten;2016 juli - 2017 juni;100.3;-0.2;99.8;-0.4;-0.3
1630;N Verhuur en overige zakelijke diensten;2016 oktober - 2017 september;100.2;-0.7;99.5;-1.0;-0.3
1631;N Verhuur en overige zakelijke diensten;2017 januari - 2017 december;100.7;-0.4;100.0;-0.7;-0.3
1632;N Verhuur en overige zakelijke diensten;2017 april - 2018 maart;101.8;1.7;101.0;1.4;-0.3
1633;N Verhuur en overige zakelijke diensten;2017 juli - 2018 juni;103.2;2.9;102.4;2.6;-0.3
1634;N Verhuur en overige zakelijke diensten;2017 oktober - 2018 september;104.1;3.9;103.2;3.7;-0.2
1635;N Verhuur en overige zakelijke diensten;2018 januari - 2018 december;104.6;3.9;103.8;3.8;-0.1
1636;N Verhuur en overige zakelijke diensten;2018 april - 2019 maart;105.3;3.4;104.5;3.5;0.1
1637;N Verhuur en overige zakelijke diensten;2018 juli - 2019 juni;105.5;2.2;104.9;2.5;0.2
1638;N Verhuur en overige zakelijke diensten;2018 oktober - 2019 september;106.0;1.9;105.6;2.3;0.5
1639;N Verhuur en overige zakelijke diensten;2019 januari - 2019 december;106.9;2.2;106.7;2.8;0.6
1640;N Verhuur en overige zakelijke diensten;2019 april - 2020 maart;108.7;3.2;108.7;4.0;0.7
1641;N Verhuur en overige zakelijke diensten;2019 juli - 2020 juni;106.2;0.6;106.6;1.6;1.0
1642;N Verhuur en overige zakelijke diensten;2019 oktober - 2020 september;107.6;1.5;108.3;2.5;1.0
1643;N Verhuur en overige zakelijke diensten;2020 januari - 2020 december;106.7;-0.2;107.6;0.8;1.1
1644;N Verhuur en overige zakelijke diensten;2020 april - 2021 maart;104.7;-3.6;105.4;-3.0;0.7
1645;N Verhuur en overige zakelijke diensten;2020 juli - 2021 juni;107.7;1.4;108.0;1.3;-0.2
1646;N Verhuur en overige zakelijke diensten;2020 oktober - 2021 september;108.7;1.1;108.8;0.4;-0.6
1647;N Verhuur en overige zakelijke diensten;2021 januari - 2021 december;109.5;2.7;109.4;1.7;-0.9
1648;N Verhuur en overige zakelijke diensten;2021 april - 2022 maart;110.9;5.9;111.0;5.3;-0.6
1649;N Verhuur en overige zakelijke diensten;2021 juli - 2022 juni;113.8;5.7;114.0;5.6;-0.1
1650;N Verhuur en overige zakelijke diensten;2021 oktober - 2022 september;115.7;6.5;116.1;6.7;0.2
1651;N Verhuur en overige zakelijke diensten;2022 januari - 2022 december;118.8;8.5;119.3;9.0;0.5
1652;N Verhuur en overige zakelijke diensten;2022 april - 2023 maart;121.7;9.7;122.4;10.3;0.5
1653;N Verhuur en overige zakelijke diensten;2022 juli - 2023 juni;123.9;8.9;124.9;9.6;0.7
1654;N Verhuur en overige zakelijke diensten;2022 oktober - 2023 september;126.1;8.9;127.4;9.8;0.8
1655;N Verhuur en overige zakelijke diensten;2023 januari - 2023 december;128.9;8.5;130.4;9.3;0.8
1656;O-U Niet-commerciële dienstverlening;2001;71.1;;68.6;;
1657;O-U Niet-commerciële dienstverlening;2002;74.3;4.5;71.6;4.3;-0.2
1658;O-U Niet-commerciële dienstverlening;2003;76.7;3.2;74.1;3.5;0.3
1659;O-U Niet-commerciële dienstverlening;2004;78.4;2.3;76.0;2.6;0.3
1660;O-U Niet-commerciële dienstverlening;2005;80.9;3.2;78.8;3.6;0.5
1661;O-U Niet-commerciële dienstverlening;2006;83.0;2.5;81.1;2.9;0.4
1662;O-U Niet-commerciële dienstverlening;2007;85.5;3.1;83.5;3.0;-0.1
1663;O-U Niet-commerciële dienstverlening;2008;88.9;4.0;86.6;3.7;-0.2
1664;O-U Niet-commerciële dienstverlening;2009;91.4;2.8;89.1;2.9;0.1
1665;O-U Niet-commerciële dienstverlening;2010;93.2;2.0;90.9;2.0;0.0
1666;O-U Niet-commerciële dienstverlening;2011;94.9;1.8;92.7;2.0;0.2
1667;O-U Niet-commerciële dienstverlening;2012;96.9;2.2;95.0;2.6;0.4
1668;O-U Niet-commerciële dienstverlening;2013;98.3;1.4;97.2;2.2;0.8
1669;O-U Niet-commerciële dienstverlening;2014;99.1;0.7;98.6;1.4;0.7
1670;O-U Niet-commerciële dienstverlening;2015;100.0;1.0;100.0;1.4;0.5
1671;O-U Niet-commerciële dienstverlening;2016;101.7;1.7;101.8;1.8;0.0
1672;O-U Niet-commerciële dienstverlening;2017;104.0;2.2;103.8;1.9;-0.2
1673;O-U Niet-commerciële dienstverlening;2018;106.1;2.0;105.7;1.9;-0.1
1674;O-U Niet-commerciële dienstverlening;2019;108.7;2.5;108.0;2.2;-0.3
1675;O-U Niet-commerciële dienstverlening;2020;113.2;4.1;112.8;4.4;0.3
1676;O-U Niet-commerciële dienstverlening;2021;113.3;0.1;112.7;-0.1;-0.2
1677;O-U Niet-commerciële dienstverlening;2022;121.0;6.8;119.8;6.3;-0.4
1678;O-U Niet-commerciële dienstverlening;2023;128.2;6.0;126.9;5.9;-0.1
1679;O-U Niet-commerciële dienstverlening;2006 januari - 2006 december;83.0;2.5;81.1;2.9;0.4
1680;O-U Niet-commerciële dienstverlening;2006 april - 2007 maart;83.7;;81.8;;
1681;O-U Niet-commerciële dienstverlening;2006 juli - 2007 juni;84.3;;82.4;;
1682;O-U Niet-commerciële dienstverlening;2006 oktober - 2007 september;84.8;;82.8;;
1683;O-U Niet-commerciële dienstverlening;2007 januari - 2007 december;85.5;3.1;83.5;3.0;-0.1
1684;O-U Niet-commerciële dienstverlening;2007 april - 2008 maart;86.4;3.2;84.3;3.0;-0.2
1685;O-U Niet-commerciële dienstverlening;2007 juli - 2008 juni;87.1;3.3;84.9;3.1;-0.2
1686;O-U Niet-commerciële dienstverlening;2007 oktober - 2008 september;87.5;3.2;85.3;3.0;-0.3
1687;O-U Niet-commerciële dienstverlening;2008 januari - 2008 december;88.9;4.0;86.6;3.7;-0.2
1688;O-U Niet-commerciële dienstverlening;2008 april - 2009 maart;89.5;3.5;87.1;3.4;-0.1
1689;O-U Niet-commerciële dienstverlening;2008 juli - 2009 juni;90.6;4.0;88.3;3.9;-0.1
1690;O-U Niet-commerciële dienstverlening;2008 oktober - 2009 september;90.9;3.9;88.6;3.9;0.1
1691;O-U Niet-commerciële dienstverlening;2009 januari - 2009 december;91.4;2.8;89.1;2.9;0.1
1692;O-U Niet-commerciële dienstverlening;2009 april - 2010 maart;91.5;2.3;89.3;2.4;0.1
1693;O-U Niet-commerciële dienstverlening;2009 juli - 2010 juni;92.5;2.2;90.3;2.2;0.1
1694;O-U Niet-commerciële dienstverlening;2009 oktober - 2010 september;93.0;2.3;90.7;2.3;0.0
1695;O-U Niet-commerciële dienstverlening;2010 januari - 2010 december;93.2;2.0;90.9;2.0;0.0
1696;O-U Niet-commerciële dienstverlening;2010 april - 2011 maart;93.2;1.8;90.9;1.8;0.0
1697;O-U Niet-commerciële dienstverlening;2010 juli - 2011 juni;93.2;0.7;90.9;0.7;0.0
1698;O-U Niet-commerciële dienstverlening;2010 oktober - 2011 september;93.5;0.5;91.3;0.6;0.1
1699;O-U Niet-commerciële dienstverlening;2011 januari - 2011 december;94.9;1.8;92.7;2.0;0.2
1700;O-U Niet-commerciële dienstverlening;2011 april - 2012 maart;94.8;1.7;92.6;1.9;0.2
1701;O-U Niet-commerciële dienstverlening;2011 juli - 2012 juni;95.1;2.1;93.0;2.4;0.3
1702;O-U Niet-commerciële dienstverlening;2011 oktober - 2012 september;96.0;2.7;94.0;3.0;0.3
1703;O-U Niet-commerciële dienstverlening;2012 januari - 2012 december;96.9;2.2;95.0;2.6;0.4
1704;O-U Niet-commerciële dienstverlening;2012 april - 2013 maart;98.1;3.6;96.4;4.1;0.5
1705;O-U Niet-commerciële dienstverlening;2012 juli - 2013 juni;98.3;3.3;96.7;3.9;0.6
1706;O-U Niet-commerciële dienstverlening;2012 oktober - 2013 september;98.5;2.5;97.1;3.3;0.7
1707;O-U Niet-commerciële dienstverlening;2013 januari - 2013 december;98.3;1.4;97.2;2.2;0.8
1708;O-U Niet-commerciële dienstverlening;2013 april - 2014 maart;98.3;0.1;97.3;0.9;0.8
1709;O-U Niet-commerciële dienstverlening;2013 juli - 2014 juni;98.6;0.3;97.8;1.1;0.8
1710;O-U Niet-commerciële dienstverlening;2013 oktober - 2014 september;98.4;-0.1;97.8;0.7;0.8
1711;O-U Niet-commerciële dienstverlening;2014 januari - 2014 december;99.1;0.7;98.6;1.4;0.7
1712;O-U Niet-commerciële dienstverlening;2014 april - 2015 maart;99.3;1.1;99.0;1.7;0.6
1713;O-U Niet-commerciële dienstverlening;2014 juli - 2015 juni;99.6;1.0;99.4;1.6;0.6
1714;O-U Niet-commerciële dienstverlening;2014 oktober - 2015 september;100.3;1.9;100.2;2.5;0.5
1715;O-U Niet-commerciële dienstverlening;2015 januari - 2015 december;100.0;1.0;100.0;1.4;0.5
1716;O-U Niet-commerciële dienstverlening;2015 april - 2016 maart;100.6;1.2;100.6;1.6;0.4
1717;O-U Niet-commerciële dienstverlening;2015 juli - 2016 juni;100.0;0.4;100.1;0.7;0.3
1718;O-U Niet-commerciële dienstverlening;2015 oktober - 2016 september;100.6;0.3;100.7;0.5;0.2
1719;O-U Niet-commerciële dienstverlening;2016 januari - 2016 december ;101.7;1.7;101.8;1.8;0.0
1720;O-U Niet-commerciële dienstverlening;2016 april - 2017 maart;101.4;0.8;101.4;0.8;-0.1
1721;O-U Niet-commerciële dienstverlening;2016 juli - 2017 juni;102.3;2.3;102.3;2.2;-0.1
1722;O-U Niet-commerciële dienstverlening;2016 oktober - 2017 september;102.7;2.0;102.5;1.8;-0.2
1723;O-U Niet-commerciële dienstverlening;2017 januari - 2017 december;104.0;2.2;103.8;1.9;-0.2
1724;O-U Niet-commerciële dienstverlening;2017 april - 2018 maart;104.9;3.4;104.6;3.2;-0.2
1725;O-U Niet-commerciële dienstverlening;2017 juli - 2018 juni;105.1;2.7;104.8;2.5;-0.2
1726;O-U Niet-commerciële dienstverlening;2017 oktober - 2018 september;105.8;3.1;105.5;2.9;-0.2
1727;O-U Niet-commerciële dienstverlening;2018 januari - 2018 december;106.1;2.0;105.7;1.9;-0.1
1728;O-U Niet-commerciële dienstverlening;2018 april - 2019 maart;107.1;2.1;106.6;1.9;-0.2
1729;O-U Niet-commerciële dienstverlening;2018 juli - 2019 juni;107.7;2.5;107.2;2.3;-0.2
1730;O-U Niet-commerciële dienstverlening;2018 oktober - 2019 september;107.6;1.7;107.0;1.5;-0.2
1731;O-U Niet-commerciële dienstverlening;2019 januari - 2019 december;108.7;2.5;108.0;2.2;-0.3
1732;O-U Niet-commerciële dienstverlening;2019 april - 2020 maart;110.6;3.3;110.0;3.2;-0.2
1733;O-U Niet-commerciële dienstverlening;2019 juli - 2020 juni;110.4;2.5;109.9;2.5;0.1
1734;O-U Niet-commerciële dienstverlening;2019 oktober - 2020 september;112.4;4.5;112.0;4.6;0.2
1735;O-U Niet-commerciële dienstverlening;2020 januari - 2020 december;113.2;4.1;112.8;4.4;0.3
1736;O-U Niet-commerciële dienstverlening;2020 april - 2021 maart;111.0;0.3;110.7;0.6;0.3
1737;O-U Niet-commerciële dienstverlening;2020 juli - 2021 juni;111.6;1.1;111.1;1.1;0.0
1738;O-U Niet-commerciële dienstverlening;2020 oktober - 2021 september;112.6;0.2;112.1;0.1;-0.1
1739;O-U Niet-commerciële dienstverlening;2021 januari - 2021 december;113.3;0.1;112.7;-0.1;-0.2
1740;O-U Niet-commerciële dienstverlening;2021 april - 2022 maart;114.3;3.0;113.4;2.5;-0.5
1741;O-U Niet-commerciële dienstverlening;2021 juli - 2022 juni;116.5;4.4;115.5;4.0;-0.4
1742;O-U Niet-commerciële dienstverlening;2021 oktober - 2022 september;118.1;4.9;117.1;4.4;-0.4
1743;O-U Niet-commerciële dienstverlening;2022 januari - 2022 december;121.0;6.8;119.8;6.3;-0.4
1744;O-U Niet-commerciële dienstverlening;2022 april - 2023 maart;121.7;6.5;120.5;6.2;-0.2
1745;O-U Niet-commerciële dienstverlening;2022 juli - 2023 juni;123.6;6.1;122.3;5.9;-0.2
1746;O-U Niet-commerciële dienstverlening;2022 oktober - 2023 september;125.3;6.1;124.1;5.9;-0.1
1747;O-U Niet-commerciële dienstverlening;2023 januari - 2023 december;128.2;6.0;126.9;5.9;-0.1
1748;O-Q Overheid en zorg;2001;70.8;;68.6;;
1749;O-Q Overheid en zorg;2002;73.9;4.4;71.3;4.0;-0.4
1750;O-Q Overheid en zorg;2003;76.1;3.1;73.6;3.2;0.2
1751;O-Q Overheid en zorg;2004;77.9;2.4;75.6;2.7;0.4
1752;O-Q Overheid en zorg;2005;80.6;3.3;78.5;3.8;0.5
1753;O-Q Overheid en zorg;2006;82.7;2.6;80.8;3.0;0.4
1754;O-Q Overheid en zorg;2007;85.3;3.2;83.4;3.2;0.0
1755;O-Q Overheid en zorg;2008;88.8;4.1;86.6;3.9;-0.2
1756;O-Q Overheid en zorg;2009;91.3;2.8;89.2;2.9;0.1
1757;O-Q Overheid en zorg;2010;93.2;2.1;90.9;2.0;-0.1
1758;O-Q Overheid en zorg;2011;94.9;1.8;92.7;2.0;0.2
1759;O-Q Overheid en zorg;2012;96.9;2.1;95.0;2.5;0.3
1760;O-Q Overheid en zorg;2013;98.4;1.5;97.2;2.3;0.8
1761;O-Q Overheid en zorg;2014;99.1;0.7;98.5;1.4;0.7
1762;O-Q Overheid en zorg;2015;100.0;1.0;100.0;1.5;0.5
1763;O-Q Overheid en zorg;2016;101.8;1.8;101.9;1.9;0.1
1764;O-Q Overheid en zorg;2017;104.1;2.2;104.0;2.1;-0.2
1765;O-Q Overheid en zorg;2018;106.2;2.0;106.0;1.9;-0.1
1766;O-Q Overheid en zorg;2019;108.7;2.4;108.2;2.1;-0.3
1767;O-Q Overheid en zorg;2020;113.5;4.4;112.9;4.4;0.0
1768;O-Q Overheid en zorg;2021;113.7;0.2;112.8;-0.1;-0.3
1769;O-Q Overheid en zorg;2022;121.3;6.7;120.1;6.5;-0.2
1770;O-Q Overheid en zorg;2023;128.5;5.9;127.1;5.8;-0.1
1771;O-Q Overheid en zorg;2006 januari - 2006 december;82.7;2.6;80.8;3.0;0.4
1772;O-Q Overheid en zorg;2006 april - 2007 maart;83.4;;81.6;;
1773;O-Q Overheid en zorg;2006 juli - 2007 juni;84.0;;82.2;;
1774;O-Q Overheid en zorg;2006 oktober - 2007 september;84.5;;82.7;;
1775;O-Q Overheid en zorg;2007 januari - 2007 december;85.3;3.2;83.4;3.2;0.0
1776;O-Q Overheid en zorg;2007 april - 2008 maart;86.2;3.4;84.3;3.3;-0.1
1777;O-Q Overheid en zorg;2007 juli - 2008 juni;87.0;3.5;84.9;3.4;-0.1
1778;O-Q Overheid en zorg;2007 oktober - 2008 september;87.4;3.4;85.3;3.2;-0.2
1779;O-Q Overheid en zorg;2008 januari - 2008 december;88.8;4.1;86.6;3.9;-0.2
1780;O-Q Overheid en zorg;2008 april - 2009 maart;89.3;3.6;87.2;3.5;-0.1
1781;O-Q Overheid en zorg;2008 juli - 2009 juni;90.5;4.1;88.3;4.0;-0.1
1782;O-Q Overheid en zorg;2008 oktober - 2009 september;90.8;3.9;88.7;4.0;0.0
1783;O-Q Overheid en zorg;2009 januari - 2009 december;91.3;2.8;89.2;2.9;0.1
1784;O-Q Overheid en zorg;2009 april - 2010 maart;91.4;2.3;89.2;2.4;0.0
1785;O-Q Overheid en zorg;2009 juli - 2010 juni;92.5;2.2;90.2;2.2;0.0
1786;O-Q Overheid en zorg;2009 oktober - 2010 september;93.0;2.4;90.7;2.3;0.0
1787;O-Q Overheid en zorg;2010 januari - 2010 december;93.2;2.1;90.9;2.0;-0.1
1788;O-Q Overheid en zorg;2010 april - 2011 maart;93.2;1.9;90.9;1.8;-0.1
1789;O-Q Overheid en zorg;2010 juli - 2011 juni;93.1;0.7;90.9;0.7;0.0
1790;O-Q Overheid en zorg;2010 oktober - 2011 september;93.4;0.5;91.3;0.6;0.1
1791;O-Q Overheid en zorg;2011 januari - 2011 december;94.9;1.8;92.7;2.0;0.2
1792;O-Q Overheid en zorg;2011 april - 2012 maart;94.7;1.7;92.6;1.9;0.2
1793;O-Q Overheid en zorg;2011 juli - 2012 juni;95.1;2.1;93.0;2.4;0.2
1794;O-Q Overheid en zorg;2011 oktober - 2012 september;96.0;2.7;94.0;3.0;0.3
1795;O-Q Overheid en zorg;2012 januari - 2012 december;96.9;2.1;95.0;2.5;0.3
1796;O-Q Overheid en zorg;2012 april - 2013 maart;98.1;3.6;96.3;4.0;0.4
1797;O-Q Overheid en zorg;2012 juli - 2013 juni;98.3;3.3;96.7;3.9;0.5
1798;O-Q Overheid en zorg;2012 oktober - 2013 september;98.5;2.6;97.1;3.3;0.7
1799;O-Q Overheid en zorg;2013 januari - 2013 december;98.4;1.5;97.2;2.3;0.8
1800;O-Q Overheid en zorg;2013 april - 2014 maart;98.3;0.2;97.3;1.0;0.8
1801;O-Q Overheid en zorg;2013 juli - 2014 juni;98.6;0.3;97.8;1.2;0.8
1802;O-Q Overheid en zorg;2013 oktober - 2014 september;98.4;0.0;97.8;0.7;0.8
1803;O-Q Overheid en zorg;2014 januari - 2014 december;99.1;0.7;98.5;1.4;0.7
1804;O-Q Overheid en zorg;2014 april - 2015 maart;99.3;1.1;99.0;1.7;0.6
1805;O-Q Overheid en zorg;2014 juli - 2015 juni;99.6;1.0;99.4;1.6;0.6
1806;O-Q Overheid en zorg;2014 oktober - 2015 september;100.3;1.9;100.2;2.5;0.5
1807;O-Q Overheid en zorg;2015 januari - 2015 december;100.0;1.0;100.0;1.5;0.5
