ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
5323;Listed monuments total;Beverwijk;1987;17
5324;Listed monuments total;Beverwijk;1988;17
5325;Listed monuments total;Beverwijk;1989;17
5326;Listed monuments total;Beverwijk;1990;17
5327;Listed monuments total;Beverwijk;1991;24
5328;Listed monuments total;Beverwijk;1992;24
5329;Listed monuments total;Beverwijk;1993;24
5330;Listed monuments total;Beverwijk;1994;24
5331;Listed monuments total;Beverwijk;1995;25
5332;Listed monuments total;Beverwijk;1996;25
5333;Listed monuments total;Beverwijk;1997;25
5334;Listed monuments total;Beverwijk;1998;25
5335;Listed monuments total;Beverwijk;1999;25
5336;Listed monuments total;Beverwijk;2000;25
5337;Listed monuments total;Beverwijk;2001;33
5338;Listed monuments total;Beverwijk;2002;34
5339;Listed monuments total;Beverwijk;2003;34
5340;Listed monuments total;Beverwijk;2004;34
5341;Listed monuments total;Beverwijk;2005;34
5342;Listed monuments total;Beverwijk;2006;42
5343;Listed monuments total;Beverwijk;2007;42
5344;Listed monuments total;Beverwijk;2008;42
5345;Listed monuments total;Beverwijk;2009;42
5346;Listed monuments total;Beverwijk;2010;42
5347;Listed monuments total;Beverwijk;2011;42
5348;Listed monuments total;Beverwijk;2012;42
5349;Listed monuments total;Beverwijk;2013;41
5350;Listed monuments total;Beverwijk;2014;41
5351;Listed monuments total;Beverwijk;2015;41
5352;Listed monuments total;Beverwijk;2016;41
5353;Listed monuments total;Beverwijk;2017;41
5354;Listed monuments total;Beverwijk;2018;41
5355;Listed monuments total;Beverwijk;2019;41
5356;Listed monuments total;Beverwijk;2020;41
5357;Listed monuments total;Beverwijk;2021;41
5358;Listed monuments total;De Bilt;1965;0
5359;Listed monuments total;De Bilt;1966;0
5360;Listed monuments total;De Bilt;1967;0
5361;Listed monuments total;De Bilt;1968;0
5362;Listed monuments total;De Bilt;1969;0
5363;Listed monuments total;De Bilt;1970;0
5364;Listed monuments total;De Bilt;1971;26
5365;Listed monuments total;De Bilt;1972;27
5366;Listed monuments total;De Bilt;1973;27
5367;Listed monuments total;De Bilt;1974;28
5368;Listed monuments total;De Bilt;1975;28
5369;Listed monuments total;De Bilt;1976;28
5370;Listed monuments total;De Bilt;1977;28
5371;Listed monuments total;De Bilt;1978;29
5372;Listed monuments total;De Bilt;1979;30
5373;Listed monuments total;De Bilt;1980;30
5374;Listed monuments total;De Bilt;1981;30
5375;Listed monuments total;De Bilt;1982;39
5376;Listed monuments total;De Bilt;1983;39
5377;Listed monuments total;De Bilt;1984;39
5378;Listed monuments total;De Bilt;1985;39
5379;Listed monuments total;De Bilt;1986;39
5380;Listed monuments total;De Bilt;1987;39
5381;Listed monuments total;De Bilt;1988;39
5382;Listed monuments total;De Bilt;1989;40
5383;Listed monuments total;De Bilt;1990;40
5384;Listed monuments total;De Bilt;1991;40
5385;Listed monuments total;De Bilt;1992;40
5386;Listed monuments total;De Bilt;1993;40
5387;Listed monuments total;De Bilt;1994;40
5388;Listed monuments total;De Bilt;1995;40
5389;Listed monuments total;De Bilt;1996;40
5390;Listed monuments total;De Bilt;1997;63
5391;Listed monuments total;De Bilt;1998;63
5392;Listed monuments total;De Bilt;1999;72
5393;Listed monuments total;De Bilt;2000;72
5394;Listed monuments total;De Bilt;2001;137
5395;Listed monuments total;De Bilt;2002;148
5396;Listed monuments total;De Bilt;2003;148
5397;Listed monuments total;De Bilt;2004;159
5398;Listed monuments total;De Bilt;2005;159
5399;Listed monuments total;De Bilt;2006;159
5400;Listed monuments total;De Bilt;2007;159
5401;Listed monuments total;De Bilt;2008;159
5402;Listed monuments total;De Bilt;2009;159
5403;Listed monuments total;De Bilt;2010;161
5404;Listed monuments total;De Bilt;2011;161
5405;Listed monuments total;De Bilt;2012;161
5406;Listed monuments total;De Bilt;2013;158
5407;Listed monuments total;De Bilt;2014;158
5408;Listed monuments total;De Bilt;2015;158
5409;Listed monuments total;De Bilt;2016;175
5410;Listed monuments total;De Bilt;2017;174
5411;Listed monuments total;De Bilt;2018;174
5412;Listed monuments total;De Bilt;2019;174
5413;Listed monuments total;De Bilt;2020;174
5414;Listed monuments total;De Bilt;2021;174
5415;Listed monuments total;Bladel;1965;0
5416;Listed monuments total;Bladel;1966;0
5417;Listed monuments total;Bladel;1967;21
5418;Listed monuments total;Bladel;1968;21
5419;Listed monuments total;Bladel;1969;21
5420;Listed monuments total;Bladel;1970;21
5421;Listed monuments total;Bladel;1971;21
5422;Listed monuments total;Bladel;1972;21
5423;Listed monuments total;Bladel;1973;22
5424;Listed monuments total;Bladel;1974;23
5425;Listed monuments total;Bladel;1975;23
5426;Listed monuments total;Bladel;1976;23
5427;Listed monuments total;Bladel;1977;25
5428;Listed monuments total;Bladel;1978;25
5429;Listed monuments total;Bladel;1979;25
5430;Listed monuments total;Bladel;1980;26
5431;Listed monuments total;Bladel;1981;26
5432;Listed monuments total;Bladel;1982;26
5433;Listed monuments total;Bladel;1983;26
5434;Listed monuments total;Bladel;1984;26
5435;Listed monuments total;Bladel;1985;26
5436;Listed monuments total;Bladel;1986;26
5437;Listed monuments total;Bladel;1987;26
5438;Listed monuments total;Bladel;1988;26
5439;Listed monuments total;Bladel;1989;26
5440;Listed monuments total;Bladel;1990;26
5441;Listed monuments total;Bladel;1991;26
5442;Listed monuments total;Bladel;1992;26
5443;Listed monuments total;Bladel;1993;26
5444;Listed monuments total;Bladel;1994;26
5445;Listed monuments total;Bladel;1995;26
5446;Listed monuments total;Bladel;1996;26
5447;Listed monuments total;Bladel;1997;27
5448;Listed monuments total;Bladel;1998;27
5449;Listed monuments total;Bladel;1999;27
5450;Listed monuments total;Bladel;2000;27
5451;Listed monuments total;Bladel;2001;35
5452;Listed monuments total;Bladel;2002;35
5453;Listed monuments total;Bladel;2003;35
5454;Listed monuments total;Bladel;2004;35
5455;Listed monuments total;Bladel;2005;34
5456;Listed monuments total;Bladel;2006;37
5457;Listed monuments total;Bladel;2007;37
5458;Listed monuments total;Bladel;2008;37
5459;Listed monuments total;Bladel;2009;37
5460;Listed monuments total;Bladel;2010;37
5461;Listed monuments total;Bladel;2011;37
5462;Listed monuments total;Bladel;2012;37
5463;Listed monuments total;Bladel;2013;36
5464;Listed monuments total;Bladel;2014;36
5465;Listed monuments total;Bladel;2015;36
5466;Listed monuments total;Bladel;2016;36
5467;Listed monuments total;Bladel;2017;35
5468;Listed monuments total;Bladel;2018;35
5469;Listed monuments total;Bladel;2019;35
5470;Listed monuments total;Bladel;2020;35
5471;Listed monuments total;Bladel;2021;35
5472;Listed monuments total;Blaricum;1965;0
5473;Listed monuments total;Blaricum;1966;46
5474;Listed monuments total;Blaricum;1967;46
5475;Listed monuments total;Blaricum;1968;46
5476;Listed monuments total;Blaricum;1969;48
5477;Listed monuments total;Blaricum;1970;48
5478;Listed monuments total;Blaricum;1971;48
5479;Listed monuments total;Blaricum;1972;49
5480;Listed monuments total;Blaricum;1973;49
5481;Listed monuments total;Blaricum;1974;49
5482;Listed monuments total;Blaricum;1975;49
5483;Listed monuments total;Blaricum;1976;49
5484;Listed monuments total;Blaricum;1977;49
5485;Listed monuments total;Blaricum;1978;49
5486;Listed monuments total;Blaricum;1979;49
5487;Listed monuments total;Blaricum;1980;49
5488;Listed monuments total;Blaricum;1981;49
5489;Listed monuments total;Blaricum;1982;49
5490;Listed monuments total;Blaricum;1983;49
5491;Listed monuments total;Blaricum;1984;49
5492;Listed monuments total;Blaricum;1985;50
5493;Listed monuments total;Blaricum;1986;51
5494;Listed monuments total;Blaricum;1987;51
5495;Listed monuments total;Blaricum;1988;51
5496;Listed monuments total;Blaricum;1989;51
5497;Listed monuments total;Blaricum;1990;51
5498;Listed monuments total;Blaricum;1991;51
5499;Listed monuments total;Blaricum;1992;51
5500;Listed monuments total;Blaricum;1993;51
5501;Listed monuments total;Blaricum;1994;51
5502;Listed monuments total;Blaricum;1995;51
5503;Listed monuments total;Blaricum;1996;51
5504;Listed monuments total;Blaricum;1997;51
5505;Listed monuments total;Blaricum;1998;69
5506;Listed monuments total;Blaricum;1999;69
5507;Listed monuments total;Blaricum;2000;69
5508;Listed monuments total;Blaricum;2001;69
5509;Listed monuments total;Blaricum;2002;69
5510;Listed monuments total;Blaricum;2003;69
5511;Listed monuments total;Blaricum;2004;69
5512;Listed monuments total;Blaricum;2005;69
5513;Listed monuments total;Blaricum;2006;70
5514;Listed monuments total;Blaricum;2007;70
5515;Listed monuments total;Blaricum;2008;69
5516;Listed monuments total;Blaricum;2009;69
5517;Listed monuments total;Blaricum;2010;69
5518;Listed monuments total;Blaricum;2011;69
5519;Listed monuments total;Blaricum;2012;69
5520;Listed monuments total;Blaricum;2013;69
5521;Listed monuments total;Blaricum;2014;69
5522;Listed monuments total;Blaricum;2015;69
5523;Listed monuments total;Blaricum;2016;69
5524;Listed monuments total;Blaricum;2017;69
5525;Listed monuments total;Blaricum;2018;69
5526;Listed monuments total;Blaricum;2019;69
5527;Listed monuments total;Blaricum;2020;69
5528;Listed monuments total;Blaricum;2021;69
5529;Listed monuments total;Bloemendaal;1965;0
5530;Listed monuments total;Bloemendaal;1966;0
5531;Listed monuments total;Bloemendaal;1967;0
5532;Listed monuments total;Bloemendaal;1968;0
5533;Listed monuments total;Bloemendaal;1969;0
5534;Listed monuments total;Bloemendaal;1970;0
5535;Listed monuments total;Bloemendaal;1971;0
5536;Listed monuments total;Bloemendaal;1972;2
5537;Listed monuments total;Bloemendaal;1973;97
5538;Listed monuments total;Bloemendaal;1974;97
5539;Listed monuments total;Bloemendaal;1975;101
5540;Listed monuments total;Bloemendaal;1976;103
5541;Listed monuments total;Bloemendaal;1977;103
5542;Listed monuments total;Bloemendaal;1978;104
5543;Listed monuments total;Bloemendaal;1979;104
5544;Listed monuments total;Bloemendaal;1980;104
5545;Listed monuments total;Bloemendaal;1981;104
5546;Listed monuments total;Bloemendaal;1982;104
5547;Listed monuments total;Bloemendaal;1983;104
5548;Listed monuments total;Bloemendaal;1984;104
5549;Listed monuments total;Bloemendaal;1985;104
5550;Listed monuments total;Bloemendaal;1986;104
5551;Listed monuments total;Bloemendaal;1987;104
5552;Listed monuments total;Bloemendaal;1988;105
5553;Listed monuments total;Bloemendaal;1989;106
5554;Listed monuments total;Bloemendaal;1990;143
5555;Listed monuments total;Bloemendaal;1991;144
5556;Listed monuments total;Bloemendaal;1992;145
5557;Listed monuments total;Bloemendaal;1993;145
5558;Listed monuments total;Bloemendaal;1994;146
5559;Listed monuments total;Bloemendaal;1995;146
5560;Listed monuments total;Bloemendaal;1996;149
5561;Listed monuments total;Bloemendaal;1997;149
5562;Listed monuments total;Bloemendaal;1998;211
5563;Listed monuments total;Bloemendaal;1999;216
5564;Listed monuments total;Bloemendaal;2000;239
5565;Listed monuments total;Bloemendaal;2001;239
5566;Listed monuments total;Bloemendaal;2002;247
5567;Listed monuments total;Bloemendaal;2003;247
5568;Listed monuments total;Bloemendaal;2004;247
5569;Listed monuments total;Bloemendaal;2005;262
5570;Listed monuments total;Bloemendaal;2006;277
5571;Listed monuments total;Bloemendaal;2007;276
5572;Listed monuments total;Bloemendaal;2008;276
5573;Listed monuments total;Bloemendaal;2009;276
5574;Listed monuments total;Bloemendaal;2010;286
5575;Listed monuments total;Bloemendaal;2011;291
5576;Listed monuments total;Bloemendaal;2012;291
5577;Listed monuments total;Bloemendaal;2013;271
5578;Listed monuments total;Bloemendaal;2014;271
5579;Listed monuments total;Bloemendaal;2015;272
5580;Listed monuments total;Bloemendaal;2016;272
5581;Listed monuments total;Bloemendaal;2017;271
5582;Listed monuments total;Bloemendaal;2018;271
5583;Listed monuments total;Bloemendaal;2019;271
5584;Listed monuments total;Bloemendaal;2020;271
5585;Listed monuments total;Bloemendaal;2021;271
5586;Listed monuments total;Bodegraven-Reeuwijk;1965;0
5587;Listed monuments total;Bodegraven-Reeuwijk;1966;0
5588;Listed monuments total;Bodegraven-Reeuwijk;1967;0
5589;Listed monuments total;Bodegraven-Reeuwijk;1968;0
5590;Listed monuments total;Bodegraven-Reeuwijk;1969;0
5591;Listed monuments total;Bodegraven-Reeuwijk;1970;0
5592;Listed monuments total;Bodegraven-Reeuwijk;1971;0
5593;Listed monuments total;Bodegraven-Reeuwijk;1972;22
5594;Listed monuments total;Bodegraven-Reeuwijk;1973;41
5595;Listed monuments total;Bodegraven-Reeuwijk;1974;43
5596;Listed monuments total;Bodegraven-Reeuwijk;1975;43
5597;Listed monuments total;Bodegraven-Reeuwijk;1976;43
5598;Listed monuments total;Bodegraven-Reeuwijk;1977;45
5599;Listed monuments total;Bodegraven-Reeuwijk;1978;46
5600;Listed monuments total;Bodegraven-Reeuwijk;1979;47
5601;Listed monuments total;Bodegraven-Reeuwijk;1980;47
5602;Listed monuments total;Bodegraven-Reeuwijk;1981;47
5603;Listed monuments total;Bodegraven-Reeuwijk;1982;47
5604;Listed monuments total;Bodegraven-Reeuwijk;1983;47
5605;Listed monuments total;Bodegraven-Reeuwijk;1984;47
5606;Listed monuments total;Bodegraven-Reeuwijk;1985;47
5607;Listed monuments total;Bodegraven-Reeuwijk;1986;47
5608;Listed monuments total;Bodegraven-Reeuwijk;1987;47
5609;Listed monuments total;Bodegraven-Reeuwijk;1988;47
5610;Listed monuments total;Bodegraven-Reeuwijk;1989;47
5611;Listed monuments total;Bodegraven-Reeuwijk;1990;46
5612;Listed monuments total;Bodegraven-Reeuwijk;1991;45
5613;Listed monuments total;Bodegraven-Reeuwijk;1992;45
5614;Listed monuments total;Bodegraven-Reeuwijk;1993;45
5615;Listed monuments total;Bodegraven-Reeuwijk;1994;45
5616;Listed monuments total;Bodegraven-Reeuwijk;1995;44
5617;Listed monuments total;Bodegraven-Reeuwijk;1996;44
5618;Listed monuments total;Bodegraven-Reeuwijk;1997;44
5619;Listed monuments total;Bodegraven-Reeuwijk;1998;51
5620;Listed monuments total;Bodegraven-Reeuwijk;1999;51
5621;Listed monuments total;Bodegraven-Reeuwijk;2000;51
5622;Listed monuments total;Bodegraven-Reeuwijk;2001;51
5623;Listed monuments total;Bodegraven-Reeuwijk;2002;52
5624;Listed monuments total;Bodegraven-Reeuwijk;2003;52
5625;Listed monuments total;Bodegraven-Reeuwijk;2004;54
5626;Listed monuments total;Bodegraven-Reeuwijk;2005;54
5627;Listed monuments total;Bodegraven-Reeuwijk;2006;53
5628;Listed monuments total;Bodegraven-Reeuwijk;2007;53
5629;Listed monuments total;Bodegraven-Reeuwijk;2008;53
5630;Listed monuments total;Bodegraven-Reeuwijk;2009;53
5631;Listed monuments total;Bodegraven-Reeuwijk;2010;53
5632;Listed monuments total;Bodegraven-Reeuwijk;2011;53
5633;Listed monuments total;Bodegraven-Reeuwijk;2012;53
5634;Listed monuments total;Bodegraven-Reeuwijk;2013;53
5635;Listed monuments total;Bodegraven-Reeuwijk;2014;53
5636;Listed monuments total;Bodegraven-Reeuwijk;2015;53
5637;Listed monuments total;Bodegraven-Reeuwijk;2016;53
5638;Listed monuments total;Bodegraven-Reeuwijk;2017;53
5639;Listed monuments total;Bodegraven-Reeuwijk;2018;53
5640;Listed monuments total;Bodegraven-Reeuwijk;2019;53
5641;Listed monuments total;Bodegraven-Reeuwijk;2020;53
5642;Listed monuments total;Bodegraven-Reeuwijk;2021;53
5643;Listed monuments total;Boekel;1965;0
5644;Listed monuments total;Boekel;1966;0
5645;Listed monuments total;Boekel;1967;0
5646;Listed monuments total;Boekel;1968;0
5647;Listed monuments total;Boekel;1969;0
5648;Listed monuments total;Boekel;1970;0
5649;Listed monuments total;Boekel;1971;0
5650;Listed monuments total;Boekel;1972;0
5651;Listed monuments total;Boekel;1973;1
5652;Listed monuments total;Boekel;1974;1
5653;Listed monuments total;Boekel;1975;1
5654;Listed monuments total;Boekel;1976;1
5655;Listed monuments total;Boekel;1977;1
5656;Listed monuments total;Boekel;1978;1
5657;Listed monuments total;Boekel;1979;1
5658;Listed monuments total;Boekel;1980;1
5659;Listed monuments total;Boekel;1981;1
5660;Listed monuments total;Boekel;1982;1
5661;Listed monuments total;Boekel;1983;3
5662;Listed monuments total;Boekel;1984;3
5663;Listed monuments total;Boekel;1985;3
5664;Listed monuments total;Boekel;1986;3
5665;Listed monuments total;Boekel;1987;3
5666;Listed monuments total;Boekel;1988;3
5667;Listed monuments total;Boekel;1989;3
5668;Listed monuments total;Boekel;1990;3
5669;Listed monuments total;Boekel;1991;3
5670;Listed monuments total;Boekel;1992;3
5671;Listed monuments total;Boekel;1993;2
5672;Listed monuments total;Boekel;1994;2
5673;Listed monuments total;Boekel;1995;2
5674;Listed monuments total;Boekel;1996;2
5675;Listed monuments total;Boekel;1997;2
5676;Listed monuments total;Boekel;1998;2
5677;Listed monuments total;Boekel;1999;2
5678;Listed monuments total;Boekel;2000;2
5679;Listed monuments total;Boekel;2001;9
