ID;Geslacht;Leeftijd;IndicatieZZVEnOfZMV;IndicatieWelNietJeugdwet;Perioden;JongerenMetAWBZIndicatieInJaar_1
1101;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
1102;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
1103;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
1104;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;2985.0
1105;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;3015.0
1106;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;2975.0
1107;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;3015.0
1108;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;2985.0
1109;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;3015.0
1110;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;2975.0
1111;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;3015.0
1112;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
1113;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
1114;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
1115;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
1116;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2011;860.0
1117;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2012;745.0
1118;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2013;670.0
1119;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2014;665.0
1120;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
1121;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
1122;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
1123;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
1124;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;860.0
1125;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;745.0
1126;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;670.0
1127;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;665.0
1128;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2011;2435.0
1129;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2012;2375.0
1130;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2013;2370.0
1131;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2014;2335.0
1132;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;2075.0
1133;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;2255.0
1134;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;2290.0
1135;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;2285.0
1136;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;360.0
1137;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;115.0
1138;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;80.0
1139;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;55.0
1140;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;5390.0
1141;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;3795.0
1142;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;3000.0
1143;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;2530.0
1144;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;5390.0
1145;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;3795.0
1146;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;3000.0
1147;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;2530.0
1148;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
1149;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
1150;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
1151;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
