ID;Geslacht;Leeftijd;IndicatieZMV;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
2081;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Gelderland (PV);2012;;;;;
2082;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Gelderland (PV);2013;;;;;
2083;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Gelderland (PV);2014;;;;;
2084;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Utrecht (PV);2011;;;;;
2085;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Utrecht (PV);2012;;;;;
2086;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Utrecht (PV);2013;;;;;
2087;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Utrecht (PV);2014;;;;;
2088;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Holland (PV);2011;;;;;
2089;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Holland (PV);2012;;;;;
2090;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Holland (PV);2013;;;;;
2091;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Holland (PV);2014;;;;;
2092;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zuid-Holland (PV);2011;;;;;
2093;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zuid-Holland (PV);2012;;;;;
2094;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zuid-Holland (PV);2013;;;;;
2095;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zuid-Holland (PV);2014;;;;;
2096;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zeeland (PV);2011;;;;;
2097;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zeeland (PV);2012;;;;;
2098;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zeeland (PV);2013;;;;;
2099;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Zeeland (PV);2014;;;;;
2100;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Brabant (PV);2011;;;;;
2101;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Brabant (PV);2012;;;;;
2102;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Brabant (PV);2013;;;;;
2103;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Noord-Brabant (PV);2014;;;;;
2104;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Limburg (PV);2011;;;;;
2105;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Limburg (PV);2012;;;;;
2106;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Limburg (PV);2013;;;;;
2107;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 5 LVG Besloten wonen met zeer int..;Limburg (PV);2014;;;;;
2108;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Nederland;2011;;;;;
2109;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Nederland;2012;;;;;
2110;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Nederland;2013;;;;;
2111;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Nederland;2014;;;;;
2112;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Nederland (LD);2011;;;;;
2113;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Nederland (LD);2012;;;;;
2114;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Nederland (LD);2013;;;;;
2115;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Nederland (LD);2014;;;;;
2116;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Oost-Nederland (LD);2011;;;;;
2117;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Oost-Nederland (LD);2012;;;;;
2118;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Oost-Nederland (LD);2013;;;;;
2119;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Oost-Nederland (LD);2014;;;;;
2120;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;West-Nederland (LD);2011;;;;;
2121;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;West-Nederland (LD);2012;;;;;
2122;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;West-Nederland (LD);2013;;;;;
2123;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;West-Nederland (LD);2014;;;;;
2124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Nederland (LD);2011;;;;;
2125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Nederland (LD);2012;;;;;
2126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Nederland (LD);2013;;;;;
2127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Nederland (LD);2014;;;;;
2128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Groningen (PV);2011;;;;;
2129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Groningen (PV);2012;;;;;
2130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Groningen (PV);2013;;;;;
2131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Groningen (PV);2014;;;;;
2132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Friesland (PV);2011;;;;;
2133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Friesland (PV);2012;;;;;
2134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Friesland (PV);2013;;;;;
2135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Friesland (PV);2014;;;;;
2136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Drenthe (PV);2011;;;;;
2137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Drenthe (PV);2012;;;;;
2138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Drenthe (PV);2013;;;;;
2139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Drenthe (PV);2014;;;;;
2140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Overijssel (PV);2011;;;;;
2141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Overijssel (PV);2012;;;;;
2142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Overijssel (PV);2013;;;;;
2143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Overijssel (PV);2014;;;;;
2144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Flevoland (PV);2011;;;;;
2145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Flevoland (PV);2012;;;;;
2146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Flevoland (PV);2013;;;;;
2147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Flevoland (PV);2014;;;;;
2148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Gelderland (PV);2011;;;;;
2149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Gelderland (PV);2012;;;;;
2150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Gelderland (PV);2013;;;;;
2151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Gelderland (PV);2014;;;;;
2152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Utrecht (PV);2011;;;;;
2153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Utrecht (PV);2012;;;;;
2154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Utrecht (PV);2013;;;;;
2155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Utrecht (PV);2014;;;;;
2156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Holland (PV);2011;;;;;
2157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Holland (PV);2012;;;;;
2158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Holland (PV);2013;;;;;
2159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Holland (PV);2014;;;;;
2160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Holland (PV);2011;;;;;
2161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Holland (PV);2012;;;;;
2162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Holland (PV);2013;;;;;
2163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zuid-Holland (PV);2014;;;;;
2164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zeeland (PV);2011;;;;;
2165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zeeland (PV);2012;;;;;
2166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zeeland (PV);2013;;;;;
2167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Zeeland (PV);2014;;;;;
2168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Brabant (PV);2011;;;;;
2169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Brabant (PV);2012;;;;;
2170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Brabant (PV);2013;;;;;
2171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Noord-Brabant (PV);2014;;;;;
2172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Limburg (PV);2011;;;;;
2173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Limburg (PV);2012;;;;;
2174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Limburg (PV);2013;;;;;
2175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 SGLVG Behandeling in een SGLVG ..;Limburg (PV);2014;;;;;
2176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Nederland;2011;;;;;
2177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Nederland;2012;;;;;
2178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Nederland;2013;;;;;
2179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Nederland;2014;;;;;
2180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Noord-Nederland (LD);2011;;;;;
2181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Noord-Nederland (LD);2012;;;;;
2182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Noord-Nederland (LD);2013;;;;;
2183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Noord-Nederland (LD);2014;;;;;
2184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Oost-Nederland (LD);2011;;;;;
2185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Oost-Nederland (LD);2012;;;;;
2186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Oost-Nederland (LD);2013;;;;;
2187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Oost-Nederland (LD);2014;;;;;
2188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;West-Nederland (LD);2011;;;;;
2189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;West-Nederland (LD);2012;;;;;
2190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;West-Nederland (LD);2013;;;;;
2191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;West-Nederland (LD);2014;;;;;
2192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Zuid-Nederland (LD);2011;;;;;
2193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Zuid-Nederland (LD);2012;;;;;
2194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Zuid-Nederland (LD);2013;;;;;
2195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Zuid-Nederland (LD);2014;;;;;
2196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Groningen (PV);2011;;;;;
2197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Groningen (PV);2012;;;;;
2198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Groningen (PV);2013;;;;;
2199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Groningen (PV);2014;;;;;
2200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Friesland (PV);2011;;;;;
2201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Friesland (PV);2012;;;;;
2202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Friesland (PV);2013;;;;;
2203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Friesland (PV);2014;;;;;
2204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Drenthe (PV);2011;;;;;
2205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Drenthe (PV);2012;;;;;
2206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Drenthe (PV);2013;;;;;
2207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Drenthe (PV);2014;;;;;
2208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Overijssel (PV);2011;;;;;
2209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Overijssel (PV);2012;;;;;
2210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Overijssel (PV);2013;;;;;
2211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Overijssel (PV);2014;;;;;
2212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Flevoland (PV);2011;;;;;
2213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Flevoland (PV);2012;;;;;
2214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Flevoland (PV);2013;;;;;
2215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Flevoland (PV);2014;;;;;
2216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Gelderland (PV);2011;;;;;
2217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Gelderland (PV);2012;;;;;
2218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Gelderland (PV);2013;;;;;
2219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Gelderland (PV);2014;;;;;
2220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Utrecht (PV);2011;;;;;
2221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Utrecht (PV);2012;;;;;
2222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Utrecht (PV);2013;;;;;
2223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Utrecht (PV);2014;;;;;
2224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Noord-Holland (PV);2011;;;;;
2225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;zzp 1 LG  Wonen met enige begeleiding..;Noord-Holland (PV);2012;;;;;
