ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;VerdachtenNaarSoortMisdrijf;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
1968;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2004;250;18
1969;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2005;290;20
1970;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2006;260;19
1971;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2007;300;21
1972;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2008;260;19
1973;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2009;190;14
1974;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2010;160;12
1975;Totaal mannen en vrouwen;12 tot 18 jaar;7;Verdachten van meer soorten misdrijven;2011;140;10
1976;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;1999;1210;26
1977;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2000;1350;27
1978;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2001;1520;28
1979;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2002;1720;30
1980;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2003;1940;33
1981;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2004;2070;36
1982;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2005;2420;42
1983;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2006;2430;42
1984;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2007;2550;43
1985;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2008;2420;41
1986;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2009;2110;35
1987;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2010;2060;33
1988;Totaal mannen en vrouwen;12 tot 18 jaar;8;Totaal verdachten van misdrijven;2011;1600;25
1989;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;1999;500;11
1990;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2000;570;12
1991;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2001;660;12
1992;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2002;760;13
1993;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2003;760;13
1994;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2004;780;13
1995;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2005;920;16
1996;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2006;950;16
1997;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2007;920;16
1998;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2008;920;16
1999;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2009;900;15
2000;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2010;840;13
2001;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vermogensmisdrijven;2011;700;11
2002;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;1999;150;3
2003;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2000;190;4
2004;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2001;200;4
2005;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2002;220;4
2006;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2003;300;5
2007;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2004;320;5
2008;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2005;370;6
2009;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2006;390;7
2010;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2007;430;7
2011;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2008;390;7
2012;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2009;310;5
2013;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2010;320;5
2014;Totaal mannen en vrouwen;12 tot 18 jaar;8;Vernieling en openbare orde;2011;220;3
2015;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;1999;240;5
2016;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2000;270;5
2017;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2001;290;5
2018;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2002;320;6
2019;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2003;380;7
2020;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2004;420;7
2021;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2005;480;8
2022;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2006;480;8
2023;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2007;500;8
2024;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2008;500;8
2025;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2009;380;6
2026;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2010;390;6
2027;Totaal mannen en vrouwen;12 tot 18 jaar;8;Geweldsmisdrijven;2011;300;5
2028;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;1999;20;0
2029;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2000;20;0
2030;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2001;40;1
2031;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2002;20;0
2032;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2003;40;1
2033;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2004;20;0
2034;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2005;30;1
2035;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2006;30;0
2036;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2007;40;1
2037;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2008;40;1
2038;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2009;40;1
2039;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2010;30;0
2040;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verkeersmisdrijven;2011;20;0
2041;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;1999;10;0
2042;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2000;10;0
2043;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2001;10;0
2044;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2002;10;0
2045;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2003;20;0
2046;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2004;20;0
2047;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2005;30;0
2048;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2006;20;0
2049;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2007;20;0
2050;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2008;20;0
2051;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2009;20;0
2052;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2010;20;0
2053;Totaal mannen en vrouwen;12 tot 18 jaar;8;Drugsmisdrijven;2011;10;0
2054;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;1999;30;1
2055;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2000;30;1
2056;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2001;40;1
2057;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2002;70;1
2058;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2003;80;1
2059;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2004;70;1
2060;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2005;80;1
2061;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2006;70;1
2062;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2007;70;1
2063;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2008;70;1
2064;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2009;60;1
2065;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2010;70;1
2066;Totaal mannen en vrouwen;12 tot 18 jaar;8;Overige misdrijven;2011;50;1
2067;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;1999;260;6
2068;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2000;260;5
2069;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2001;280;5
2070;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2002;320;6
2071;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2003;370;6
2072;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2004;450;8
2073;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2005;510;9
2074;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2006;500;8
2075;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2007;570;10
2076;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2008;480;8
2077;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2009;400;7
2078;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2010;390;6
2079;Totaal mannen en vrouwen;12 tot 18 jaar;8;Verdachten van meer soorten misdrijven;2011;290;5
2080;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;1999;32250;24
2081;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2000;32200;24
2082;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2001;34590;26
2083;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2002;39040;29
2084;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2003;43480;32
2085;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2004;48080;35
2086;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2005;50310;37
2087;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2006;52280;38
2088;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2007;53720;39
2089;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2008;51780;37
2090;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2009;49080;35
2091;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2010;46810;32
2092;Totaal mannen en vrouwen;18 tot 25 jaar;0;Totaal verdachten van misdrijven;2011;43760;30
2093;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;1999;8700;7
2094;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2000;8440;6
2095;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2001;8760;7
2096;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2002;9300;7
2097;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2003;10150;8
2098;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2004;10890;8
2099;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2005;11000;8
2100;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2006;10990;8
2101;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2007;10390;8
2102;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2008;10440;7
2103;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2009;10360;7
2104;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2010;10680;7
2105;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vermogensmisdrijven;2011;10230;7
2106;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;1999;4660;3
2107;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2000;4750;4
2108;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2001;5090;4
2109;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2002;5820;4
2110;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2003;6370;5
2111;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2004;7230;5
2112;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2005;8000;6
2113;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2006;8070;6
2114;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2007;8590;6
2115;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2008;7860;6
2116;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2009;7520;5
2117;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2010;7220;5
2118;Totaal mannen en vrouwen;18 tot 25 jaar;0;Vernieling en openbare orde;2011;5920;4
2119;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;1999;4310;3
2120;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2000;4480;3
2121;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2001;5030;4
2122;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2002;5820;4
2123;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2003;6470;5
2124;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2004;7410;5
2125;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2005;8520;6
2126;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2006;8920;7
2127;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2007;9380;7
2128;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2008;9320;7
2129;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2009;8660;6
2130;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2010;7920;5
2131;Totaal mannen en vrouwen;18 tot 25 jaar;0;Geweldsmisdrijven;2011;7450;5
2132;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;1999;5930;4
2133;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2000;6270;5
2134;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2001;6740;5
2135;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2002;7550;6
2136;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2003;8200;6
2137;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2004;8430;6
2138;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2005;8410;6
2139;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2006;9950;7
2140;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2007;10390;8
2141;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2008;10260;7
2142;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2009;9730;7
2143;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2010;8690;6
2144;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verkeersmisdrijven;2011;8240;6
2145;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;1999;1010;1
2146;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2000;980;1
2147;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2001;1270;1
2148;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2002;1530;1
2149;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2003;1740;1
2150;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2004;2020;1
2151;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2005;2040;1
2152;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2006;2120;2
2153;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2007;2130;2
2154;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2008;1990;1
2155;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2009;1800;1
2156;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2010;1800;1
2157;Totaal mannen en vrouwen;18 tot 25 jaar;0;Drugsmisdrijven;2011;1830;1
2158;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;1999;1590;1
2159;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2000;1650;1
2160;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2001;1610;1
2161;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2002;1970;1
2162;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2003;2450;2
2163;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2004;2630;2
2164;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2005;2640;2
2165;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2006;2460;2
2166;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2007;2540;2
2167;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2008;2400;2
2168;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2009;2450;2
2169;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2010;2610;2
2170;Totaal mannen en vrouwen;18 tot 25 jaar;0;Overige misdrijven;2011;2580;2
2171;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;1999;6050;5
2172;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2000;5640;4
2173;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2001;6080;5
2174;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2002;7050;5
2175;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2003;8100;6
2176;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2004;9470;7
2177;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2005;9710;7
2178;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2006;9780;7
2179;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2007;10300;8
2180;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2008;9520;7
2181;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2009;8560;6
2182;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2010;7900;5
2183;Totaal mannen en vrouwen;18 tot 25 jaar;0;Verdachten van meer soorten misdrijven;2011;7520;5
2184;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;1999;19200;18
2185;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2000;19020;18
2186;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2001;20190;20
2187;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2002;22640;22
2188;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2003;25400;25
2189;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2004;28590;28
2190;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2005;30600;30
2191;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2006;32030;31
2192;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2007;33110;32
2193;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2008;31800;30
2194;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2009;29610;28
2195;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2010;27870;26
2196;Totaal mannen en vrouwen;18 tot 25 jaar;1;Totaal verdachten van misdrijven;2011;25820;24
2197;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;1999;4110;4
2198;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2000;3860;4
2199;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2001;3840;4
2200;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2002;4130;4
2201;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2003;4580;4
2202;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2004;5010;5
2203;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2005;5140;5
2204;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2006;5160;5
2205;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2007;4980;5
2206;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2008;5090;5
2207;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2009;4960;5
2208;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2010;4980;5
2209;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vermogensmisdrijven;2011;4690;4
2210;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;1999;3450;3
2211;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2000;3410;3
2212;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2001;3610;4
2213;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2002;4110;4
2214;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2003;4500;4
2215;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2004;5120;5
2216;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2005;5760;6
2217;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2006;5800;6
2218;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2007;6190;6
2219;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2008;5790;6
2220;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2009;5290;5
2221;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2010;5050;5
2222;Totaal mannen en vrouwen;18 tot 25 jaar;1;Vernieling en openbare orde;2011;4120;4
2223;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;1999;2530;2
2224;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2000;2610;3
2225;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2001;2890;3
2226;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2002;3350;3
2227;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2003;3680;4
2228;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2004;4320;4
2229;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2005;5160;5
2230;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2006;5450;5
2231;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2007;5690;6
2232;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2008;5580;5
2233;Totaal mannen en vrouwen;18 tot 25 jaar;1;Geweldsmisdrijven;2009;5240;5
