ID;Geslacht;Onderwijssoort;Herkomstgroepering;Studierichting;Perioden;Eerstejaarsstudenten_1
2150;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2003/'04;1206
2151;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2004/'05;1273
2152;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2005/'06;1444
2153;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2006/'07;1132
2154;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2007/'08;1156
2155;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2008/'09;1150
2156;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2009/'10;1140
2157;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2010/'11;1007
2158;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2011/'12;1180
2159;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2012/'13;1060
2160;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2013/'14;1189
2161;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2014/'15;1210
2162;Totaal mannen en vrouwen;Hoger onderwijs;0;814 Huishoudwetenschappen;2015/'16;0
2163;Totaal mannen en vrouwen;Hoger onderwijs;0;84;1995/'96;933
2164;Totaal mannen en vrouwen;Hoger onderwijs;0;84;1996/'97;996
2165;Totaal mannen en vrouwen;Hoger onderwijs;0;84;1997/'98;965
2166;Totaal mannen en vrouwen;Hoger onderwijs;0;84;1998/'99;946
2167;Totaal mannen en vrouwen;Hoger onderwijs;0;84;1999/'00;918
2168;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2000/'01;922
2169;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2001/'02;850
2170;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2002/'03;758
2171;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2003/'04;1001
2172;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2004/'05;1155
2173;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2005/'06;1141
2174;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2006/'07;1259
2175;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2007/'08;1250
2176;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2008/'09;1361
2177;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2009/'10;1479
2178;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2010/'11;1360
2179;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2011/'12;1525
2180;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2012/'13;1645
2181;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2013/'14;1837
2182;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2014/'15;1778
2183;Totaal mannen en vrouwen;Hoger onderwijs;0;84;2015/'16;0
2184;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;1995/'96;933
2185;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;1996/'97;996
2186;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;1997/'98;965
2187;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;1998/'99;946
2188;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;1999/'00;918
2189;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2000/'01;922
2190;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2001/'02;850
2191;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2002/'03;758
2192;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2003/'04;1001
2193;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2004/'05;1155
2194;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2005/'06;1141
2195;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2006/'07;1259
2196;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2007/'08;1250
2197;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2008/'09;1361
2198;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2009/'10;1479
2199;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2010/'11;1360
2200;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2011/'12;1525
2201;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2012/'13;1645
2202;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2013/'14;1837
2203;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2014/'15;1778
2204;Totaal mannen en vrouwen;Hoger onderwijs;0;840 Vervoerswetenschappen algemeen;2015/'16;0
2205;Totaal mannen en vrouwen;Hoger onderwijs;0;85;1995/'96;554
2206;Totaal mannen en vrouwen;Hoger onderwijs;0;85;1996/'97;525
2207;Totaal mannen en vrouwen;Hoger onderwijs;0;85;1997/'98;585
2208;Totaal mannen en vrouwen;Hoger onderwijs;0;85;1998/'99;599
2209;Totaal mannen en vrouwen;Hoger onderwijs;0;85;1999/'00;619
2210;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2000/'01;585
2211;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2001/'02;549
2212;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2002/'03;515
2213;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2003/'04;523
2214;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2004/'05;484
2215;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2005/'06;435
2216;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2006/'07;432
2217;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2007/'08;484
2218;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2008/'09;420
2219;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2009/'10;577
2220;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2010/'11;605
2221;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2011/'12;551
2222;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2012/'13;600
2223;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2013/'14;765
2224;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2014/'15;764
2225;Totaal mannen en vrouwen;Hoger onderwijs;0;85;2015/'16;0
2226;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;1995/'96;344
2227;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;1996/'97;267
2228;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;1997/'98;308
2229;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;1998/'99;325
2230;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;1999/'00;320
2231;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2000/'01;340
2232;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2001/'02;398
2233;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2002/'03;401
2234;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2003/'04;408
2235;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2004/'05;405
2236;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2005/'06;385
2237;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2006/'07;384
2238;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2007/'08;448
2239;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2008/'09;387
2240;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2009/'10;518
2241;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2010/'11;553
2242;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2011/'12;472
2243;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2012/'13;540
2244;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2013/'14;711
2245;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2014/'15;684
2246;Totaal mannen en vrouwen;Hoger onderwijs;0;850 Milieukunde algemeen;2015/'16;0
2247;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;1995/'96;210
2248;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;1996/'97;258
2249;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;1997/'98;277
2250;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;1998/'99;274
2251;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;1999/'00;299
2252;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2000/'01;245
2253;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2001/'02;151
2254;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2002/'03;114
2255;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2003/'04;115
2256;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2004/'05;79
2257;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2005/'06;50
2258;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2006/'07;48
2259;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2007/'08;36
2260;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2008/'09;33
2261;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2009/'10;59
2262;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2010/'11;52
2263;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2011/'12;79
2264;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2012/'13;60
2265;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2013/'14;54
2266;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2014/'15;80
2267;Totaal mannen en vrouwen;Hoger onderwijs;0;851 Milieutechnologie algemeen;2015/'16;0
2268;Totaal mannen en vrouwen;Hoger onderwijs;0;86;1995/'96;0
2269;Totaal mannen en vrouwen;Hoger onderwijs;0;86;1996/'97;0
2270;Totaal mannen en vrouwen;Hoger onderwijs;0;86;1997/'98;0
2271;Totaal mannen en vrouwen;Hoger onderwijs;0;86;1998/'99;0
2272;Totaal mannen en vrouwen;Hoger onderwijs;0;86;1999/'00;0
2273;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2000/'01;0
2274;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2001/'02;0
2275;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2002/'03;33
2276;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2003/'04;417
2277;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2004/'05;533
2278;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2005/'06;566
2279;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2006/'07;571
2280;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2007/'08;605
2281;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2008/'09;511
2282;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2009/'10;660
2283;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2010/'11;713
2284;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2011/'12;746
2285;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2012/'13;769
2286;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2013/'14;951
2287;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2014/'15;898
2288;Totaal mannen en vrouwen;Hoger onderwijs;0;86;2015/'16;0
2289;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;1995/'96;0
2290;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;1996/'97;0
2291;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;1997/'98;0
2292;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;1998/'99;0
2293;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;1999/'00;0
2294;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2000/'01;0
2295;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2001/'02;0
2296;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2002/'03;33
2297;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2003/'04;417
2298;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2004/'05;533
2299;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2005/'06;566
2300;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2006/'07;571
2301;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2007/'08;605
2302;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2008/'09;511
2303;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2009/'10;660
2304;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2010/'11;713
2305;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2011/'12;746
2306;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2012/'13;769
2307;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2013/'14;951
2308;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2014/'15;898
2309;Totaal mannen en vrouwen;Hoger onderwijs;0;861 Veiligheid algemeen;2015/'16;0
2310;Totaal mannen en vrouwen;Hoger onderwijs;0;9;1995/'96;0
2311;Totaal mannen en vrouwen;Hoger onderwijs;0;9;1996/'97;0
2312;Totaal mannen en vrouwen;Hoger onderwijs;0;9;1997/'98;0
2313;Totaal mannen en vrouwen;Hoger onderwijs;0;9;1998/'99;0
2314;Totaal mannen en vrouwen;Hoger onderwijs;0;9;1999/'00;0
2315;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2000/'01;0
2316;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2001/'02;0
2317;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2002/'03;0
2318;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2003/'04;40
2319;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2004/'05;50
2320;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2005/'06;77
2321;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2006/'07;75
2322;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2007/'08;78
2323;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2008/'09;118
2324;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2009/'10;133
2325;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2010/'11;151
2326;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2011/'12;133
2327;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2012/'13;65
2328;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2013/'14;106
2329;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2014/'15;121
2330;Totaal mannen en vrouwen;Hoger onderwijs;0;9;2015/'16;0
2331;Totaal mannen en vrouwen;Hoger onderwijs;0;99;1995/'96;0
2332;Totaal mannen en vrouwen;Hoger onderwijs;0;99;1996/'97;0
2333;Totaal mannen en vrouwen;Hoger onderwijs;0;99;1997/'98;0
2334;Totaal mannen en vrouwen;Hoger onderwijs;0;99;1998/'99;0
2335;Totaal mannen en vrouwen;Hoger onderwijs;0;99;1999/'00;0
2336;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2000/'01;0
2337;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2001/'02;0
2338;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2002/'03;0
2339;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2003/'04;40
2340;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2004/'05;50
2341;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2005/'06;77
2342;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2006/'07;75
2343;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2007/'08;78
2344;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2008/'09;118
2345;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2009/'10;133
2346;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2010/'11;151
2347;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2011/'12;133
2348;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2012/'13;65
2349;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2013/'14;106
2350;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2014/'15;121
2351;Totaal mannen en vrouwen;Hoger onderwijs;0;99;2015/'16;0
2352;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;1995/'96;0
2353;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;1996/'97;0
2354;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;1997/'98;0
2355;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;1998/'99;0
2356;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;1999/'00;0
2357;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2000/'01;0
2358;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2001/'02;0
2359;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2002/'03;0
2360;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2003/'04;40
2361;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2004/'05;50
2362;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2005/'06;77
2363;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2006/'07;75
2364;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2007/'08;78
2365;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2008/'09;118
2366;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2009/'10;133
2367;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2010/'11;151
2368;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2011/'12;133
2369;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2012/'13;65
2370;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2013/'14;106
2371;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2014/'15;121
2372;Totaal mannen en vrouwen;Hoger onderwijs;0;999 Studierichting onbekend;2015/'16;0
2373;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;1995/'96;68115
2374;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;1996/'97;71577
2375;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;1997/'98;71206
2376;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;1998/'99;73292
2377;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;1999/'00;77277
2378;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2000/'01;76854
2379;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2001/'02;76502
2380;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2002/'03;74349
2381;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2003/'04;80339
2382;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2004/'05;82152
2383;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2005/'06;83239
2384;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2006/'07;84065
2385;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2007/'08;85728
2386;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2008/'09;87816
2387;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2009/'10;92936
2388;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2010/'11;91947
2389;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2011/'12;91271
2390;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2012/'13;89888
2391;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2013/'14;97371
2392;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2014/'15;93112
2393;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;0;2015/'16;85666
2394;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;1995/'96;10547
2395;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;1996/'97;10521
2396;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;1997/'98;10478
2397;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;1998/'99;10938
2398;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;1999/'00;12626
2399;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2000/'01;13224
2400;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2001/'02;12502
2401;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2002/'03;12922
2402;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2003/'04;15117
2403;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2004/'05;14729
2404;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2005/'06;14097
2405;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2006/'07;14138
2406;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2007/'08;13306
2407;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2008/'09;12539
2408;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2009/'10;13044
2409;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2010/'11;12462
2410;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2011/'12;11532
2411;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2012/'13;10546
2412;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2013/'14;10970
2413;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2014/'15;10706
2414;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;1;2015/'16;0
2415;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;1995/'96;10547
2416;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;1996/'97;10521
2417;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;1997/'98;10478
2418;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;1998/'99;10938
2419;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;1999/'00;12626
2420;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2000/'01;13224
2421;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2001/'02;12502
2422;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2002/'03;12922
2423;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2003/'04;15117
2424;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2004/'05;14729
2425;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2005/'06;14097
2426;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2006/'07;14138
2427;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2007/'08;13306
2428;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2008/'09;12539
2429;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2009/'10;13044
2430;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2010/'11;12462
2431;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2011/'12;11532
2432;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2012/'13;10546
2433;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2013/'14;10970
2434;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2014/'15;10706
2435;Totaal mannen en vrouwen;Hoger onderwijs;Autochtoon;14;2015/'16;0
