ID;Geslacht;Leeftijd;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
582;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2016;71.6;67.1;1.0;38.4;3.1;2.2;0.0;0.9;4.3;3.1;0.0;1.2
583;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2017;71.3;66.9;0.9;38.4;3.1;2.2;0.0;0.9;4.4;3.1;0.0;1.2
584;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2018;72.1;67.2;0.9;40.5;3.2;2.2;0.0;1.0;4.4;3.1;0.0;1.3
585;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2006;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2007;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2008;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
588;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2009;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
589;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2010;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
590;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2011;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
591;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
592;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
593;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
594;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
595;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
596;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
597;Totaal mannen en vrouwen;15 tot 30 jaar;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
598;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2006;70.4;67.6;2.4;27.3;2.8;2.3;0.0;0.5;4.0;3.2;0.1;0.7
599;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2007;69.4;66.1;2.3;28.8;2.7;2.2;0.0;0.5;3.9;3.1;0.1;0.8
600;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2008;73.7;70.2;2.5;33.1;3.1;2.4;0.0;0.7;4.2;3.3;0.1;0.9
601;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2009;75.3;71.5;3.2;36.2;3.3;2.5;0.1;0.7;4.4;3.4;0.1;1.0
602;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2010;74.7;70.2;2.4;38.9;3.5;2.6;0.1;0.9;4.7;3.5;0.1;1.1
603;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2011;75.1;70.8;2.4;39.1;3.4;2.5;0.0;0.9;4.5;3.3;0.1;1.2
604;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2012;75.5;71.1;2.3;41.2;3.7;2.6;0.0;1.0;4.8;3.5;0.1;1.3
605;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2013;75.3;70.9;2.0;41.6;3.5;2.5;0.0;1.0;4.7;3.4;0.0;1.3
606;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2014;74.6;70.3;2.1;41.4;3.6;2.6;0.0;1.0;4.8;3.5;0.0;1.3
607;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2015;74.3;69.8;2.3;42.3;3.7;2.7;0.0;1.0;5.0;3.6;0.1;1.4
608;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2016;75.0;70.3;1.9;43.9;3.7;2.6;0.0;1.1;5.0;3.5;0.0;1.5
609;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2017;74.7;69.9;1.7;43.8;3.7;2.6;0.0;1.1;5.0;3.5;0.0;1.5
610;Totaal mannen en vrouwen;30 tot 45 jaar;Waarde;2018;74.8;69.7;1.7;45.1;3.8;2.6;0.0;1.2;5.0;3.4;0.0;1.6
611;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2006;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
612;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2007;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
613;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2008;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
614;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2009;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
615;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2010;0.2;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
616;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2011;0.3;0.3;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
617;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
618;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
619;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
620;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
621;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
622;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
623;Totaal mannen en vrouwen;30 tot 45 jaar;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
624;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2006;74.3;71.9;3.2;29.0;3.5;2.9;0.1;0.6;4.7;3.9;0.1;0.7
625;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2007;74.4;71.6;3.0;31.3;3.5;2.8;0.1;0.6;4.6;3.7;0.1;0.8
626;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2008;77.5;74.6;3.3;35.5;3.9;3.1;0.1;0.7;5.1;4.0;0.1;1.0
627;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2009;78.2;75.3;3.7;37.2;4.1;3.2;0.1;0.8;5.2;4.1;0.1;1.0
628;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2010;78.2;74.6;2.9;41.3;4.5;3.4;0.1;1.0;5.7;4.4;0.1;1.3
629;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2011;78.6;75.0;3.1;41.8;4.2;3.2;0.1;1.0;5.4;4.1;0.1;1.2
630;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2012;78.8;75.2;3.1;43.4;4.4;3.2;0.1;1.1;5.6;4.1;0.1;1.4
631;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2013;78.7;75.0;2.8;43.8;4.2;3.1;0.1;1.1;5.3;3.9;0.1;1.4
632;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2014;78.1;74.4;2.9;43.8;4.3;3.1;0.1;1.1;5.5;4.0;0.1;1.4
633;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2015;78.4;74.5;3.8;44.8;4.4;3.2;0.1;1.1;5.7;4.1;0.1;1.5
634;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2016;78.5;74.5;2.6;46.3;4.4;3.1;0.1;1.2;5.6;4.0;0.1;1.5
635;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2017;78.1;74.1;2.4;46.2;4.4;3.1;0.1;1.2;5.6;4.0;0.1;1.5
636;Totaal mannen en vrouwen;45 tot 60 jaar;Waarde;2018;78.3;73.9;2.4;47.5;4.3;3.0;0.1;1.2;5.5;3.8;0.1;1.6
637;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2006;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
638;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2007;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
639;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2008;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
640;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2009;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
641;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2010;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
642;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2011;0.3;0.3;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
643;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
644;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
645;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
646;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
647;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
648;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
649;Totaal mannen en vrouwen;45 tot 60 jaar;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
650;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2006;81.1;78.3;9.3;35.1;5.0;4.0;0.3;0.8;6.2;4.9;0.4;0.9
651;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2007;81.3;78.4;8.7;36.9;4.8;3.7;0.3;0.8;5.9;4.6;0.3;1.0
652;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2008;84.3;81.1;9.3;42.1;5.5;4.2;0.3;1.0;6.5;5.0;0.4;1.2
653;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2009;85.5;82.6;10.3;44.7;5.8;4.4;0.3;1.1;6.8;5.2;0.4;1.2
654;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2010;85.9;82.0;9.1;50.4;6.7;5.0;0.3;1.4;7.8;5.8;0.4;1.6
655;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2011;86.4;83.3;8.5;49.6;6.2;4.5;0.3;1.3;7.1;5.3;0.3;1.5
656;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2012;85.9;82.4;8.7;51.7;6.1;4.3;0.3;1.5;7.1;5.1;0.3;1.7
657;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2013;85.8;82.3;8.4;51.8;5.8;4.1;0.3;1.4;6.8;4.8;0.3;1.7
658;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2014;86.1;82.5;8.7;52.3;5.9;4.2;0.3;1.5;6.9;4.9;0.3;1.7
659;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2015;86.4;82.4;11.1;53.7;6.2;4.2;0.4;1.6;7.2;4.9;0.4;1.8
660;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2016;86.4;82.5;8.3;55.3;6.0;4.1;0.3;1.6;7.0;4.8;0.3;1.9
661;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2017;86.1;82.3;7.8;55.1;5.9;4.1;0.2;1.6;6.9;4.7;0.3;1.9
662;Totaal mannen en vrouwen;60 tot 75 jaar;Waarde;2018;85.6;81.4;7.6;55.6;5.7;3.9;0.2;1.6;6.7;4.5;0.3;1.9
663;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2006;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
664;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2007;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
665;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2008;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2009;0.3;0.3;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
667;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2010;0.2;0.2;0.2;0.3;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
668;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2011;0.3;0.3;0.2;0.4;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
669;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2012;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
670;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2013;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
671;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2014;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
672;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2015;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
673;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2016;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
674;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
675;Totaal mannen en vrouwen;60 tot 75 jaar;Standaardfout;2018;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
676;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2006;87.5;76.1;39.8;50.9;8.2;4.4;2.2;1.7;9.3;4.9;2.5;1.9
677;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2007;88.5;77.8;40.4;53.2;8.1;4.3;2.1;1.7;9.0;4.7;2.4;1.9
678;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2008;91.3;80.3;41.6;58.4;9.1;4.7;2.3;2.1;9.9;5.1;2.5;2.2
679;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2009;92.8;82.5;44.2;61.5;9.8;5.0;2.6;2.2;10.5;5.4;2.7;2.4
680;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2010;92.9;81.5;44.1;67.2;12.1;6.0;3.1;3.0;12.9;6.4;3.3;3.2
681;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2011;93.0;83.2;42.2;66.2;10.4;5.2;2.5;2.8;11.2;5.5;2.7;3.0
682;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2012;92.4;83.3;40.7;67.4;10.5;5.2;2.3;3.0;11.2;5.5;2.5;3.2
683;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2013;92.9;84.0;40.7;68.3;10.3;5.1;2.2;3.0;11.0;5.4;2.4;3.2
684;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2014;94.1;85.1;41.2;69.9;10.5;5.2;2.3;3.1;11.2;5.5;2.4;3.3
685;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2015;94.3;85.6;43.0;71.1;11.1;5.3;2.4;3.4;11.8;5.7;2.5;3.6
686;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2016;93.5;85.3;39.2;71.3;10.7;5.2;2.1;3.4;11.4;5.5;2.2;3.6
687;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2017;93.1;85.8;38.3;71.3;10.7;5.2;2.0;3.4;11.4;5.5;2.2;3.7
688;Totaal mannen en vrouwen;75 jaar of ouder;Waarde;2018;92.8;85.1;36.8;71.2;10.1;4.9;1.9;3.4;10.8;5.2;2.0;3.6
689;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2006;0.3;0.3;0.4;0.4;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
690;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2007;0.2;0.3;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
691;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2008;0.2;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
692;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2009;0.3;0.4;0.5;0.5;0.1;0.1;0.0;0.0;0.1;0.1;0.1;0.0
693;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2010;0.3;0.3;0.4;0.4;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0
694;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2011;0.3;0.4;0.6;0.6;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
695;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2012;0.1;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
696;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2013;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2014;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2015;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2016;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2017;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;Totaal mannen en vrouwen;75 jaar of ouder;Standaardfout;2018;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
702;Mannen;Totaal leeftijd;Waarde;2006;66.7;63.6;3.8;22.6;2.7;2.2;0.1;0.4;4.1;3.3;0.2;0.6
703;Mannen;Totaal leeftijd;Waarde;2007;66.3;63.0;3.7;24.0;2.7;2.1;0.1;0.4;4.0;3.1;0.2;0.7
704;Mannen;Totaal leeftijd;Waarde;2008;70.2;66.7;4.2;27.6;3.1;2.4;0.2;0.5;4.3;3.3;0.2;0.8
705;Mannen;Totaal leeftijd;Waarde;2009;71.9;68.2;4.9;30.6;3.3;2.5;0.2;0.6;4.5;3.4;0.3;0.8
706;Mannen;Totaal leeftijd;Waarde;2010;71.6;67.5;4.4;33.3;3.7;2.7;0.2;0.8;5.1;3.8;0.3;1.0
707;Mannen;Totaal leeftijd;Waarde;2011;72.5;68.5;4.1;33.6;3.4;2.5;0.2;0.7;4.7;3.5;0.2;1.0
708;Mannen;Totaal leeftijd;Waarde;2012;72.3;68.0;4.3;35.1;3.5;2.5;0.2;0.8;4.8;3.5;0.2;1.1
709;Mannen;Totaal leeftijd;Waarde;2013;72.2;67.9;4.1;35.7;3.4;2.4;0.2;0.8;4.7;3.3;0.2;1.1
710;Mannen;Totaal leeftijd;Waarde;2014;71.9;67.6;4.4;36.0;3.5;2.5;0.2;0.8;4.8;3.4;0.2;1.2
711;Mannen;Totaal leeftijd;Waarde;2015;72.0;67.5;5.3;36.8;3.6;2.5;0.2;0.9;5.0;3.5;0.3;1.2
712;Mannen;Totaal leeftijd;Waarde;2016;72.5;68.0;4.2;38.3;3.6;2.5;0.2;0.9;4.9;3.4;0.2;1.3
713;Mannen;Totaal leeftijd;Waarde;2017;72.1;67.6;4.1;38.4;3.6;2.5;0.2;1.0;4.9;3.4;0.2;1.3
714;Mannen;Totaal leeftijd;Waarde;2018;72.5;67.5;4.0;39.7;3.5;2.4;0.1;1.0;4.8;3.3;0.2;1.4
715;Mannen;Totaal leeftijd;Standaardfout;2006;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;Mannen;Totaal leeftijd;Standaardfout;2007;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
717;Mannen;Totaal leeftijd;Standaardfout;2008;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;Mannen;Totaal leeftijd;Standaardfout;2009;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
719;Mannen;Totaal leeftijd;Standaardfout;2010;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
720;Mannen;Totaal leeftijd;Standaardfout;2011;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
721;Mannen;Totaal leeftijd;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
722;Mannen;Totaal leeftijd;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
723;Mannen;Totaal leeftijd;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
724;Mannen;Totaal leeftijd;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
725;Mannen;Totaal leeftijd;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
726;Mannen;Totaal leeftijd;Standaardfout;2017;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
727;Mannen;Totaal leeftijd;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
728;Mannen;0 jaar;Waarde;2006;61.2;55.0;9.8;25.6;4.8;3.7;0.2;0.9;5.8;4.5;0.3;1.1
729;Mannen;0 jaar;Waarde;2007;63.7;56.3;8.9;29.1;4.6;3.5;0.2;1.0;5.7;4.2;0.2;1.2
730;Mannen;0 jaar;Waarde;2008;67.9;61.7;10.3;32.0;5.2;3.8;0.2;1.1;6.0;4.4;0.3;1.3
731;Mannen;0 jaar;Waarde;2009;59.8;54.8;9.9;34.0;5.2;3.7;0.2;1.3;5.9;4.2;0.3;1.5
732;Mannen;0 jaar;Waarde;2010;58.8;54.5;10.5;28.3;4.7;3.5;0.2;1.0;5.6;4.1;0.3;1.2
733;Mannen;0 jaar;Waarde;2011;59.4;56.7;6.0;34.0;5.0;3.5;0.1;1.3;5.7;4.1;0.2;1.5
734;Mannen;0 jaar;Waarde;2012;62.2;57.5;6.6;36.5;5.6;4.0;0.2;1.5;6.4;4.5;0.2;1.7
735;Mannen;0 jaar;Waarde;2013;62.7;57.2;6.7;36.7;5.1;3.5;0.2;1.5;5.8;4.0;0.2;1.7
736;Mannen;0 jaar;Waarde;2014;64.0;57.4;7.3;37.3;5.1;3.5;0.2;1.5;6.0;4.1;0.2;1.7
737;Mannen;0 jaar;Waarde;2015;66.1;58.3;8.5;38.8;5.2;3.4;0.2;1.6;6.0;4.0;0.2;1.8
738;Mannen;0 jaar;Waarde;2016;65.2;59.0;8.3;37.9;5.5;3.8;0.2;1.5;6.3;4.4;0.2;1.7
739;Mannen;0 jaar;Waarde;2017;62.7;57.5;4.9;36.9;5.2;3.6;0.1;1.5;6.0;4.1;0.1;1.8
740;Mannen;0 jaar;Waarde;2018;74.5;68.3;0.9;39.2;5.3;3.8;0.0;1.5;6.6;4.7;0.0;1.9
741;Mannen;0 jaar;Standaardfout;2006;1.0;1.0;0.8;1.1;0.2;0.1;0.0;0.0;0.2;0.2;0.0;0.1
742;Mannen;0 jaar;Standaardfout;2007;1.0;1.1;0.7;1.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0;0.1
743;Mannen;0 jaar;Standaardfout;2008;1.0;1.0;0.8;1.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0;0.1
744;Mannen;0 jaar;Standaardfout;2009;1.3;1.4;1.2;1.7;0.2;0.2;0.0;0.1;0.2;0.2;0.0;0.1
745;Mannen;0 jaar;Standaardfout;2010;1.3;1.4;1.2;1.6;0.2;0.1;0.0;0.1;0.2;0.2;0.0;0.1
746;Mannen;0 jaar;Standaardfout;2011;1.5;1.6;1.3;2.2;0.3;0.2;0.0;0.1;0.3;0.2;0.0;0.1
747;Mannen;0 jaar;Standaardfout;2012;0.4;0.5;0.3;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
748;Mannen;0 jaar;Standaardfout;2013;0.4;0.5;0.3;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
749;Mannen;0 jaar;Standaardfout;2014;0.6;0.6;0.4;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
750;Mannen;0 jaar;Standaardfout;2015;0.6;0.7;0.4;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
751;Mannen;0 jaar;Standaardfout;2016;0.5;0.5;0.4;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
752;Mannen;0 jaar;Standaardfout;2017;0.4;0.4;0.3;0.5;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
753;Mannen;0 jaar;Standaardfout;2018;0.6;0.6;0.1;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
