ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
1730;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2007;414150.0;2100.0;8500.0;59.0;800.0;4400.0;30.0;16.0;2900.0;12900.0;89.0
1731;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2008;435500.0;2200.0;8800.0;57.0;900.0;4700.0;31.0;18.0;3100.0;13500.0;88.0
1732;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2009;457500.0;2300.0;9200.0;60.0;400.0;1600.0;10.0;14.0;2700.0;10800.0;70.0
1733;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2010;474750.0;2400.0;9300.0;60.0;400.0;1500.0;10.0;14.0;2800.0;10800.0;70.0
1734;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2011;491650.0;2500.0;9500.0;60.0;400.0;1500.0;9.0;14.0;2900.0;11000.0;69.0
1735;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Totaal burgerlijke staat;2012;504750.0;2600.0;9600.0;59.0;300.0;1400.0;9.0;13.0;2900.0;11000.0;68.0
1736;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2005;151300.0;2100.0;6200.0;40.0;1000.0;4000.0;25.0;25.0;3100.0;10200.0;65.0
1737;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2006;155250.0;2200.0;6300.0;37.0;1100.0;4700.0;28.0;26.0;3300.0;11000.0;65.0
1738;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2007;156200.0;2400.0;6500.0;35.0;1300.0;5600.0;31.0;29.0;3700.0;12100.0;66.0
1739;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2008;162700.0;2500.0;6800.0;35.0;1400.0;6100.0;31.0;29.0;3900.0;12900.0;66.0
1740;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2009;171900.0;2600.0;7100.0;37.0;600.0;1900.0;10.0;25.0;3200.0;9000.0;47.0
1741;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2010;176600.0;2700.0;7200.0;36.0;600.0;1900.0;9.0;25.0;3300.0;9100.0;45.0
1742;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2011;180300.0;2900.0;7300.0;36.0;600.0;1900.0;9.0;25.0;3500.0;9200.0;45.0
1743;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gehuwd;2012;183700.0;2900.0;7400.0;35.0;500.0;1800.0;9.0;24.0;3400.0;9200.0;44.0
1744;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2005;207300.0;1300.0;9600.0;108.0;300.0;2300.0;26.0;6.0;1600.0;11900.0;134.0
1745;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2006;207900.0;1400.0;9800.0;100.0;300.0;2900.0;29.0;6.0;1700.0;12700.0;129.0
1746;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2007;216950.0;1500.0;10100.0;93.0;400.0;3600.0;33.0;7.0;1900.0;13700.0;126.0
1747;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2008;230200.0;1600.0;10300.0;89.0;400.0;3800.0;33.0;10.0;2000.0;14100.0;122.0
1748;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2009;241200.0;1700.0;10800.0;94.0;200.0;1200.0;11.0;6.0;1900.0;12000.0;105.0
1749;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2010;252450.0;1800.0;10900.0;93.0;200.0;1200.0;10.0;7.0;2000.0;12100.0;103.0
1750;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2011;264500.0;1900.0;11200.0;92.0;200.0;1200.0;10.0;6.0;2100.0;12400.0;102.0
1751;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Ongehuwd;2012;272850.0;1900.0;11200.0;91.0;100.0;1200.0;10.0;6.0;2000.0;12400.0;101.0
1752;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2005;34300.0;3400.0;7800.0;44.0;1100.0;3300.0;19.0;13.0;4500.0;11100.0;63.0
1753;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2006;35100.0;3600.0;7900.0;43.0;1200.0;3800.0;21.0;14.0;4800.0;11700.0;64.0
1754;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2007;36750.0;3800.0;8200.0;42.0;1500.0;4500.0;23.0;15.0;5300.0;12700.0;65.0
1755;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2008;38200.0;4100.0;8400.0;42.0;1600.0;4700.0;23.0;18.0;5700.0;13100.0;65.0
1756;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2009;39750.0;4300.0;8700.0;43.0;800.0;1900.0;10.0;15.0;5100.0;10600.0;53.0
1757;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2010;40900.0;4500.0;8800.0;43.0;800.0;1800.0;9.0;15.0;5300.0;10600.0;52.0
1758;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2011;42000.0;4700.0;9000.0;43.0;700.0;1800.0;8.0;15.0;5400.0;10800.0;51.0
1759;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Gescheiden;2012;43250.0;4900.0;9200.0;43.0;600.0;1600.0;8.0;14.0;5500.0;10800.0;51.0
1760;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2005;4050.0;3400.0;7000.0;40.0;1000.0;1700.0;10.0;21.0;4400.0;8700.0;50.0
1761;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2006;4200.0;3600.0;7100.0;40.0;1000.0;2000.0;11.0;21.0;4600.0;9100.0;51.0
1762;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2007;4250.0;3900.0;7400.0;39.0;1200.0;2300.0;12.0;23.0;5100.0;9700.0;51.0
1763;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2008;4400.0;4200.0;7700.0;38.0;2100.0;3300.0;17.0;26.0;6300.0;11000.0;55.0
1764;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2009;4650.0;4400.0;8100.0;53.0;700.0;1200.0;8.0;24.0;5100.0;9300.0;61.0
1765;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2010;4800.0;4600.0;8300.0;54.0;700.0;1200.0;8.0;25.0;5300.0;9500.0;62.0
1766;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2011;4850.0;4800.0;8400.0;53.0;700.0;1100.0;7.0;25.0;5500.0;9500.0;60.0
1767;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Verweduwd;2012;5000.0;5000.0;8500.0;52.0;700.0;1000.0;6.0;23.0;5700.0;9500.0;58.0
1768;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2005;245650.0;1700.0;9300.0;91.0;400.0;2400.0;24.0;7.0;2100.0;11700.0;115.0
1769;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2006;247250.0;1800.0;9500.0;85.0;400.0;3000.0;27.0;7.0;2200.0;12500.0;112.0
1770;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2007;257950.0;1900.0;9800.0;80.0;600.0;3700.0;30.0;8.0;2500.0;13500.0;110.0
1771;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2008;272800.0;2000.0;10000.0;78.0;600.0;3900.0;30.0;12.0;2600.0;13900.0;108.0
1772;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2009;285600.0;2100.0;10500.0;82.0;300.0;1300.0;10.0;8.0;2400.0;11800.0;92.0
1773;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2010;298150.0;2200.0;10600.0;81.0;300.0;1300.0;10.0;8.0;2500.0;11900.0;91.0
1774;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2011;311350.0;2300.0;10800.0;81.0;200.0;1300.0;10.0;8.0;2500.0;12100.0;91.0
1775;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Totaal alle generaties;Niet gehuwd;2012;321050.0;2400.0;10900.0;80.0;200.0;1200.0;9.0;7.0;2600.0;12100.0;89.0
1776;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2005;344750.0;1800.0;7700.0;62.0;600.0;2900.0;23.0;14.0;2400.0;10600.0;85.0
1777;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2006;345900.0;2000.0;7800.0;58.0;700.0;3500.0;26.0;15.0;2700.0;11300.0;84.0
1778;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2007;352600.0;2100.0;8100.0;55.0;800.0;4300.0;29.0;17.0;2900.0;12400.0;84.0
1779;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2008;368650.0;2200.0;8300.0;53.0;900.0;4600.0;29.0;19.0;3100.0;12900.0;82.0
1780;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2009;384800.0;2300.0;8700.0;56.0;400.0;1200.0;8.0;15.0;2700.0;9900.0;64.0
1781;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2010;396000.0;2400.0;8800.0;55.0;300.0;1100.0;7.0;15.0;2700.0;9900.0;62.0
1782;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2011;406800.0;2600.0;9000.0;55.0;300.0;1100.0;7.0;15.0;2900.0;10100.0;62.0
1783;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Totaal burgerlijke staat;2012;413350.0;2700.0;9000.0;54.0;300.0;1100.0;6.0;14.0;3000.0;10100.0;60.0
1784;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2005;145600.0;2000.0;6100.0;41.0;900.0;3700.0;24.0;24.0;2900.0;9800.0;65.0
1785;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2006;149100.0;2100.0;6200.0;38.0;1000.0;4400.0;27.0;25.0;3100.0;10600.0;65.0
1786;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2007;149550.0;2300.0;6400.0;36.0;1200.0;5200.0;29.0;28.0;3500.0;11600.0;65.0
1787;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2008;155300.0;2400.0;6600.0;36.0;1200.0;5600.0;30.0;28.0;3600.0;12200.0;66.0
1788;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2009;163700.0;2600.0;7000.0;37.0;500.0;1500.0;8.0;24.0;3100.0;8500.0;45.0
1789;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2010;167700.0;2700.0;7100.0;37.0;500.0;1400.0;8.0;24.0;3200.0;8500.0;45.0
1790;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2011;170650.0;2800.0;7200.0;37.0;500.0;1400.0;7.0;24.0;3300.0;8600.0;44.0
1791;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gehuwd;2012;173250.0;2900.0;7300.0;36.0;400.0;1300.0;7.0;23.0;3300.0;8600.0;43.0
1792;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2005;161800.0;1300.0;9200.0;102.0;300.0;2200.0;25.0;6.0;1600.0;11400.0;127.0
1793;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2006;158600.0;1400.0;9300.0;94.0;300.0;2800.0;28.0;6.0;1700.0;12100.0;122.0
1794;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2007;163250.0;1500.0;9600.0;87.0;400.0;3500.0;31.0;7.0;1900.0;13100.0;118.0
1795;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2008;172000.0;1600.0;9900.0;83.0;400.0;3700.0;31.0;11.0;2000.0;13600.0;114.0
1796;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2009;178050.0;1700.0;10300.0;86.0;;;;7.0;;;
1797;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2010;184150.0;1800.0;10400.0;84.0;;;;7.0;;;
1798;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2011;190900.0;1900.0;10600.0;84.0;100.0;700.0;6.0;7.0;2000.0;11300.0;90.0
1799;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Ongehuwd;2012;193550.0;1900.0;10600.0;81.0;100.0;700.0;6.0;6.0;2000.0;11300.0;87.0
1800;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2005;33350.0;3400.0;7700.0;45.0;1000.0;3100.0;18.0;13.0;4400.0;10800.0;63.0
1801;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2006;34100.0;3500.0;7800.0;43.0;1200.0;3700.0;20.0;13.0;4700.0;11500.0;63.0
1802;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2007;35650.0;3800.0;8100.0;42.0;1400.0;4300.0;23.0;15.0;5200.0;12400.0;65.0
1803;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2008;37000.0;4000.0;8300.0;42.0;1500.0;4500.0;23.0;17.0;5500.0;12800.0;65.0
1804;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2009;38450.0;4200.0;8600.0;43.0;700.0;1700.0;9.0;14.0;4900.0;10300.0;52.0
1805;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2010;39500.0;4400.0;8700.0;43.0;700.0;1600.0;8.0;15.0;5100.0;10300.0;51.0
1806;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2011;40500.0;4600.0;8900.0;43.0;600.0;1500.0;7.0;14.0;5200.0;10400.0;50.0
1807;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Gescheiden;2012;41650.0;4800.0;9100.0;44.0;500.0;1400.0;7.0;13.0;5300.0;10500.0;51.0
1808;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2005;4000.0;3300.0;6900.0;41.0;800.0;1600.0;9.0;20.0;4100.0;8500.0;50.0
1809;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2006;4100.0;3500.0;7000.0;41.0;900.0;1800.0;10.0;20.0;4400.0;8800.0;51.0
1810;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2007;4150.0;3800.0;7400.0;39.0;1000.0;2100.0;11.0;22.0;4800.0;9500.0;50.0
1811;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2008;4300.0;4100.0;7700.0;39.0;2000.0;3200.0;16.0;25.0;6100.0;10900.0;55.0
1812;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2009;4550.0;4300.0;8000.0;54.0;600.0;1100.0;7.0;23.0;4900.0;9100.0;61.0
1813;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2010;4700.0;4500.0;8200.0;55.0;600.0;1000.0;7.0;24.0;5100.0;9200.0;62.0
1814;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2011;4800.0;4800.0;8300.0;54.0;600.0;1000.0;6.0;24.0;5400.0;9300.0;60.0
1815;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Verweduwd;2012;4900.0;4900.0;8400.0;53.0;600.0;900.0;6.0;23.0;5500.0;9300.0;59.0
1816;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2005;199100.0;1700.0;8900.0;84.0;400.0;2400.0;22.0;7.0;2100.0;11300.0;106.0
1817;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2006;196800.0;1800.0;9000.0;78.0;500.0;2900.0;25.0;8.0;2300.0;11900.0;103.0
1818;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2007;203050.0;2000.0;9300.0;74.0;600.0;3600.0;28.0;9.0;2600.0;12900.0;102.0
1819;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2008;213350.0;2000.0;9500.0;71.0;600.0;3800.0;28.0;12.0;2600.0;13300.0;99.0
1820;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2009;221100.0;2200.0;9900.0;74.0;200.0;1000.0;7.0;8.0;2400.0;10900.0;81.0
1821;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2010;228300.0;2300.0;10000.0;73.0;200.0;900.0;7.0;9.0;2500.0;10900.0;80.0
1822;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2011;236150.0;2400.0;10200.0;73.0;200.0;900.0;6.0;8.0;2600.0;11100.0;79.0
1823;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Eerste generatie allochtonen;Niet gehuwd;2012;240100.0;2500.0;10300.0;71.0;200.0;800.0;6.0;8.0;2700.0;11100.0;77.0
1824;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2005;52200.0;1800.0;10700.0;96.0;700.0;3800.0;34.0;11.0;2500.0;14500.0;130.0
1825;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2006;56600.0;1800.0;10800.0;88.0;700.0;4500.0;37.0;12.0;2500.0;15300.0;125.0
1826;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2007;61600.0;1900.0;11100.0;85.0;900.0;5200.0;40.0;12.0;2800.0;16300.0;125.0
1827;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2008;66850.0;1900.0;11500.0;83.0;900.0;5600.0;40.0;14.0;2800.0;17100.0;123.0
1828;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2009;72650.0;2100.0;12000.0;88.0;600.0;3400.0;25.0;10.0;2700.0;15400.0;113.0
1829;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2010;78750.0;2100.0;12100.0;89.0;600.0;3300.0;24.0;10.0;2700.0;15400.0;113.0
1830;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2011;84850.0;2200.0;12300.0;88.0;500.0;3300.0;24.0;10.0;2700.0;15600.0;112.0
1831;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Totaal burgerlijke staat;2012;91400.0;2200.0;12500.0;88.0;500.0;3200.0;22.0;9.0;2700.0;15700.0;110.0
1832;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2005;5700.0;3800.0;8200.0;27.0;3700.0;11900.0;40.0;53.0;7500.0;20100.0;67.0
1833;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2006;6150.0;3800.0;8300.0;25.0;3600.0;13500.0;41.0;54.0;7400.0;21800.0;66.0
1834;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2007;6700.0;3900.0;8600.0;25.0;4100.0;15200.0;44.0;54.0;8000.0;23800.0;69.0
1835;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2008;7400.0;4000.0;8900.0;25.0;4100.0;15500.0;44.0;51.0;8100.0;24400.0;69.0
1836;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2009;8150.0;4100.0;9300.0;27.0;2900.0;10000.0;29.0;43.0;7000.0;19300.0;56.0
1837;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2010;8900.0;4100.0;9400.0;27.0;2700.0;9700.0;28.0;41.0;6800.0;19100.0;55.0
1838;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2011;9650.0;4200.0;9600.0;26.0;2400.0;9600.0;27.0;40.0;6600.0;19200.0;53.0
1839;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Gehuwd;2012;10450.0;4200.0;9700.0;26.0;2100.0;9200.0;25.0;37.0;6300.0;18900.0;51.0
1840;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2005;45500.0;1400.0;11000.0;131.0;300.0;2600.0;31.0;5.0;1700.0;13600.0;162.0
1841;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Overige niet-westerse allochtonen;Tweede generatie allochtonen;Ongehuwd;2006;49350.0;1500.0;11100.0;120.0;300.0;3300.0;36.0;6.0;1800.0;14400.0;156.0
