ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaleBevolking_1
2070;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 januari 2016;1655699.0
2071;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 februari 2016;1658088.0
2072;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 maart 2016;1661651.0
2073;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 april 2016;1663812.0
2074;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 mei 2016;1665324.0
2075;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 juni 2016;1667230.0
2076;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 juli 2016;1667857.0
2077;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 augustus 2016;1666765.0
2078;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 september 2016;1674256.0
2079;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1 oktober 2016;1685601.0
2080;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2006;584268.0
2081;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2006;584417.0
2082;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2006;584772.0
2083;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2006;583625.0
2084;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2006;583125.0
2085;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2006;582518.0
2086;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2006;582118.0
2087;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2006;581222.0
2088;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2006;582540.0
2089;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2006;585862.0
2090;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2006;587189.0
2091;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2006;587236.0
2092;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2007;586718.0
2093;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2007;587993.0
2094;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2007;589852.0
2095;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2007;590633.0
2096;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2007;591108.0
2097;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2007;591824.0
2098;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2007;591984.0
2099;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2007;591909.0
2100;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2007;593730.0
2101;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2007;598571.0
2102;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2007;600805.0
2103;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2007;602130.0
2104;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2008;602130.0
2105;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2008;604515.0
2106;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2008;607097.0
2107;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2008;608221.0
2108;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2008;610041.0
2109;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2008;611262.0
2110;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2008;612052.0
2111;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2008;612469.0
2112;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2008;615098.0
2113;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2008;622590.0
2114;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2008;625732.0
2115;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2008;627456.0
2116;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2009;627311.0
2117;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2009;628961.0
2118;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2009;631229.0
2119;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2009;632470.0
2120;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2009;632814.0
2121;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2009;633364.0
2122;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2009;633209.0
2123;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2009;633052.0
2124;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2009;635150.0
2125;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2009;641913.0
2126;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2009;643700.0
2127;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2009;644712.0
2128;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2010;644486.0
2129;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2010;645560.0
2130;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2010;647730.0
2131;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2010;648303.0
2132;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2010;648817.0
2133;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2010;649158.0
2134;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2010;649516.0
2135;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2010;648926.0
2136;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2010;653297.0
2137;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2010;661165.0
2138;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2010;664667.0
2139;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2010;666287.0
2140;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2011;665865.0
2141;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2011;667701.0
2142;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2011;670443.0
2143;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2011;671752.0
2144;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2011;672111.0
2145;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2011;672579.0
2146;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2011;672355.0
2147;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2011;671977.0
2148;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2011;677651.0
2149;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2011;686742.0
2150;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2011;689145.0
2151;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2011;691148.0
2152;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2012;690203.0
2153;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2012;690692.0
2154;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2012;692619.0
2155;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2012;693085.0
2156;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2012;693384.0
2157;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2012;693208.0
2158;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2012;691996.0
2159;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2012;690567.0
2160;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2012;695878.0
2161;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2012;704769.0
2162;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2012;707075.0
2163;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2012;708117.0
2164;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2013;706512.0
2165;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2013;707559.0
2166;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2013;708712.0
2167;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2013;709014.0
2168;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2013;709045.0
2169;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2013;709499.0
2170;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2013;708667.0
2171;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2013;707444.0
2172;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2013;712251.0
2173;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2013;720556.0
2174;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2013;722766.0
2175;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2013;723948.0
2176;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2014;722766.0
2177;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2014;725031.0
2178;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2014;727879.0
2179;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2014;729299.0
2180;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2014;730748.0
2181;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2014;731328.0
2182;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2014;730837.0
2183;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2014;728999.0
2184;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2014;733953.0
2185;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2014;743549.0
2186;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2014;746443.0
2187;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2014;748168.0
2188;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2015;747703.0
2189;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2015;748721.0
2190;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2015;751116.0
2191;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2015;751824.0
2192;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2015;752759.0
2193;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2015;753021.0
2194;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2015;752543.0
2195;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2015;751128.0
2196;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2015;757137.0
2197;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2015;767415.0
2198;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 november 2015;771020.0
2199;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 december 2015;773291.0
2200;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 januari 2016;772428.0
2201;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 februari 2016;774545.0
2202;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 maart 2016;777757.0
2203;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 april 2016;779583.0
2204;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 mei 2016;780783.0
2205;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juni 2016;782287.0
2206;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 juli 2016;782397.0
2207;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 augustus 2016;780844.0
2208;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 september 2016;787787.0
2209;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;1e generatie migratieachtergrond;1 oktober 2016;798660.0
2210;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 januari 2006;843297.0
2211;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 februari 2006;843362.0
2212;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 maart 2006;843377.0
2213;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 april 2006;843422.0
2214;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 mei 2006;843549.0
2215;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 juni 2006;843696.0
2216;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 juli 2006;843895.0
2217;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 augustus 2006;844055.0
2218;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 september 2006;844232.0
2219;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 oktober 2006;844371.0
2220;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 november 2006;844587.0
2221;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 december 2006;844714.0
2222;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 januari 2007;845236.0
2223;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 februari 2007;845297.0
2224;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 maart 2007;845443.0
2225;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 april 2007;845537.0
2226;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 mei 2007;845777.0
2227;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 juni 2007;846019.0
2228;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 juli 2007;846184.0
2229;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 augustus 2007;846310.0
2230;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 september 2007;846381.0
2231;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;2e generatie migratieachtergrond;1 oktober 2007;846670.0
