ID;TypeHuishouden;LeeftijdJongstePartner;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalParen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
1009;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2006;100;2700.0;14300.0;;1300.0;6300.0;;3.0;4000.0;20600.0;
1010;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2007;50;3100.0;14700.0;;1600.0;5900.0;;13.0;4700.0;20600.0;
1011;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2008;50;3200.0;15100.0;;1800.0;7500.0;;8.0;5000.0;22600.0;
1012;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2009;50;3400.0;15900.0;;2000.0;4400.0;;4.0;5400.0;20300.0;
1013;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2010;50;3400.0;15700.0;;1500.0;3800.0;;9.0;4900.0;19500.0;
1014;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2011;50;3600.0;16300.0;;1100.0;2500.0;;7.0;4700.0;18800.0;
1015;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2012;50;4000.0;16900.0;;1200.0;2600.0;;5.0;5200.0;19500.0;
1016;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2005;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1017;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2006;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1018;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2007;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1019;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2008;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1020;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2009;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1021;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2010;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1022;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2011;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1023;Totaal huishoudsamenstelling;15 tot 20 jaar;Niet-westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2012;0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;
1024;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;155950;3000.0;16000.0;;1100.0;12600.0;;15.0;4100.0;28600.0;
1025;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;149400;3100.0;16200.0;;1100.0;15200.0;;16.0;4200.0;31400.0;
1026;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;149700;3100.0;16800.0;;1400.0;16900.0;;16.0;4500.0;33700.0;
1027;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;149900;3200.0;17300.0;;1400.0;17900.0;;16.0;4600.0;35200.0;
1028;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;152400;3400.0;18100.0;;1100.0;14700.0;;13.0;4500.0;32800.0;
1029;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;149700;3400.0;18300.0;;1100.0;13900.0;;13.0;4500.0;32200.0;
1030;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;144400;3400.0;18500.0;;1000.0;13600.0;;13.0;4400.0;32100.0;
1031;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;142000;3500.0;18700.0;;800.0;12600.0;;9.0;4300.0;31300.0;
1032;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2005;147750;2900.0;16000.0;;1000.0;12700.0;;15.0;3900.0;28700.0;
1033;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2006;142000;3000.0;16300.0;;1100.0;15300.0;;16.0;4100.0;31600.0;
1034;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2007;143050;3100.0;16800.0;;1300.0;17000.0;;16.0;4400.0;33800.0;
1035;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2008;144150;3200.0;17300.0;;1300.0;18000.0;;15.0;4500.0;35300.0;
1036;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2009;145850;3300.0;18100.0;;1100.0;14800.0;;13.0;4400.0;32900.0;
1037;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2010;144150;3300.0;18300.0;;1000.0;14000.0;;13.0;4300.0;32300.0;
1038;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2011;139000;3400.0;18600.0;;900.0;13700.0;;12.0;4300.0;32300.0;
1039;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Nooit gescheiden;2012;136900;3400.0;18800.0;;800.0;12700.0;;9.0;4200.0;31500.0;
1040;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2005;8000;4100.0;15500.0;;2500.0;11200.0;;17.0;6600.0;26700.0;
1041;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2006;7200;4300.0;15700.0;;2600.0;13400.0;;17.0;6900.0;29100.0;
1042;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2007;6450;4500.0;16300.0;;3100.0;15400.0;;19.0;7600.0;31700.0;
1043;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2008;5650;4800.0;16800.0;;3400.0;16200.0;;19.0;8200.0;33000.0;
1044;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2009;6350;5000.0;17600.0;;2700.0;11700.0;;16.0;7700.0;29300.0;
1045;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2010;5450;5300.0;17800.0;;2700.0;11000.0;;18.0;8000.0;28800.0;
1046;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2011;5250;5500.0;18200.0;;2700.0;11200.0;;19.0;8200.0;29400.0;
1047;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2012;4950;5600.0;18400.0;;2400.0;10300.0;;16.0;8000.0;28700.0;
1048;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2005;250;3700.0;15500.0;;1600.0;10600.0;;13.0;5300.0;26100.0;
1049;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2006;250;3800.0;15800.0;;1800.0;12600.0;;17.0;5600.0;28400.0;
1050;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2007;200;4000.0;16500.0;;2400.0;15200.0;;18.0;6400.0;31700.0;
1051;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2008;100;4200.0;17100.0;;2600.0;18200.0;;17.0;6800.0;35300.0;
1052;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2009;200;4300.0;18000.0;;1700.0;10500.0;;18.0;6000.0;28500.0;
1053;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2010;50;4200.0;18000.0;;1100.0;5800.0;;15.0;5300.0;23800.0;
1054;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2011;100;4400.0;18600.0;;1500.0;12900.0;;11.0;5900.0;31500.0;
1055;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Totaal alle generaties;Ooit gescheiden;2012;150;4600.0;18800.0;;1200.0;9100.0;;6.0;5800.0;27900.0;
1056;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2005;120250;3200.0;16300.0;;1200.0;13800.0;;17.0;4400.0;30100.0;
1057;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2006;117800;3200.0;16500.0;;1200.0;16400.0;;18.0;4400.0;32900.0;
1058;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2007;119850;3300.0;17000.0;;1400.0;18100.0;;18.0;4700.0;35100.0;
1059;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2008;121700;3400.0;17500.0;;1400.0;19100.0;;17.0;4800.0;36600.0;
1060;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2009;122500;3500.0;18300.0;;1300.0;17200.0;;14.0;4800.0;35500.0;
1061;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2010;120400;3600.0;18500.0;;1200.0;16300.0;;14.0;4800.0;34800.0;
1062;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2011;115500;3600.0;18800.0;;1100.0;16000.0;;14.0;4700.0;34800.0;
1063;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2012;113500;3700.0;19100.0;;1000.0;14900.0;;10.0;4700.0;34000.0;
1064;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2005;116050;3100.0;16300.0;;1100.0;13800.0;;17.0;4200.0;30100.0;
1065;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2006;113700;3100.0;16500.0;;1100.0;16500.0;;18.0;4200.0;33000.0;
1066;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2007;116000;3200.0;17000.0;;1300.0;18100.0;;18.0;4500.0;35100.0;
1067;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2008;118250;3300.0;17500.0;;1300.0;19100.0;;16.0;4600.0;36600.0;
1068;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2009;118600;3500.0;18400.0;;1200.0;17200.0;;14.0;4700.0;35600.0;
1069;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2010;117000;3500.0;18500.0;;1200.0;16400.0;;14.0;4700.0;34900.0;
1070;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2011;112100;3600.0;18800.0;;1100.0;16100.0;;13.0;4700.0;34900.0;
1071;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Nooit gescheiden;2012;110200;3600.0;19100.0;;900.0;15000.0;;9.0;4500.0;34100.0;
1072;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2005;4050;4800.0;16200.0;;2900.0;13500.0;;21.0;7700.0;29700.0;
1073;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2006;3950;4900.0;16400.0;;3000.0;15700.0;;22.0;7900.0;32100.0;
1074;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2007;3750;5000.0;16900.0;;3600.0;17900.0;;23.0;8600.0;34800.0;
1075;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2008;3350;5300.0;17400.0;;4000.0;18600.0;;22.0;9300.0;36000.0;
1076;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2009;3850;5600.0;18300.0;;3500.0;16100.0;;19.0;9100.0;34400.0;
1077;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2010;3350;5800.0;18500.0;;3400.0;15000.0;;21.0;9200.0;33500.0;
1078;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2011;3300;5900.0;18800.0;;3300.0;14800.0;;21.0;9200.0;33600.0;
1079;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2012;3200;6000.0;19000.0;;2800.0;13400.0;;18.0;8800.0;32400.0;
1080;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2005;100;4300.0;16200.0;;2000.0;13000.0;;15.0;6300.0;29200.0;
1081;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2006;100;4300.0;16300.0;;1800.0;13400.0;;20.0;6100.0;29700.0;
1082;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2007;100;4400.0;16900.0;;2200.0;15800.0;;23.0;6600.0;32700.0;
1083;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2008;50;4500.0;17500.0;;2500.0;18800.0;;22.0;7000.0;36300.0;
1084;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2009;100;4600.0;18300.0;;2100.0;15200.0;;21.0;6700.0;33500.0;
1085;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2010;50;4600.0;18500.0;;1800.0;9700.0;;14.0;6400.0;28200.0;
1086;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2011;100;4500.0;18900.0;;1900.0;16200.0;;12.0;6400.0;35100.0;
1087;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Geboren in Nederland;Ooit gescheiden;2012;100;4700.0;19000.0;;1500.0;11300.0;;8.0;6200.0;30300.0;
1088;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2005;19450;2700.0;15500.0;;1100.0;9700.0;;11.0;3800.0;25200.0;
1089;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2006;17700;2800.0;15700.0;;1100.0;11900.0;;12.0;3900.0;27600.0;
1090;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2007;17050;3000.0;16300.0;;1400.0;13600.0;;11.0;4400.0;29900.0;
1091;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2008;16350;3100.0;16800.0;;1300.0;14200.0;;13.0;4400.0;31000.0;
1092;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2009;16100;3200.0;17600.0;;800.0;6900.0;;10.0;4000.0;24500.0;
1093;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2010;15750;3300.0;17700.0;;800.0;6400.0;;11.0;4100.0;24100.0;
1094;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2011;15350;3400.0;18000.0;;700.0;6100.0;;11.0;4100.0;24100.0;
1095;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2012;14950;3400.0;18200.0;;600.0;5700.0;;8.0;4000.0;23900.0;
1096;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2005;17600;2600.0;15500.0;;900.0;9600.0;;10.0;3500.0;25100.0;
1097;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2006;16050;2700.0;15700.0;;1000.0;11800.0;;11.0;3700.0;27500.0;
1098;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2007;15600;2800.0;16300.0;;1200.0;13500.0;;11.0;4000.0;29800.0;
1099;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2008;15150;2900.0;16800.0;;1200.0;14200.0;;12.0;4100.0;31000.0;
1100;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2009;14650;3100.0;17600.0;;700.0;6900.0;;10.0;3800.0;24500.0;
1101;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2010;14550;3100.0;17800.0;;600.0;6400.0;;10.0;3700.0;24200.0;
1102;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2011;14200;3200.0;18100.0;;600.0;6000.0;;10.0;3800.0;24100.0;
1103;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Nooit gescheiden;2012;13850;3200.0;18200.0;;500.0;5600.0;;8.0;3700.0;23800.0;
1104;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2005;1800;4000.0;15200.0;;2600.0;10500.0;;17.0;6600.0;25700.0;
1105;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2006;1550;4100.0;15400.0;;2700.0;12900.0;;17.0;6800.0;28300.0;
1106;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2007;1400;4400.0;16000.0;;3000.0;13600.0;;17.0;7400.0;29600.0;
1107;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2008;1200;4600.0;16500.0;;3000.0;14400.0;;17.0;7600.0;30900.0;
1108;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2009;1400;4900.0;17200.0;;2200.0;7200.0;;14.0;7100.0;24400.0;
1109;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2010;1200;5200.0;17400.0;;2400.0;6700.0;;16.0;7600.0;24100.0;
1110;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2011;1150;5500.0;17800.0;;2500.0;6900.0;;18.0;8000.0;24700.0;
1111;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2012;1100;5700.0;17900.0;;2200.0;6700.0;;16.0;7900.0;24600.0;
1112;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2005;50;3500.0;15300.0;;1200.0;9100.0;;14.0;4700.0;24400.0;
1113;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2006;50;3600.0;15600.0;;2100.0;12300.0;;10.0;5700.0;27900.0;
1114;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2007;50;3900.0;16100.0;;2800.0;15300.0;;12.0;6700.0;31400.0;
1115;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2008;0;;;;;;;;;;
1116;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2009;50;4100.0;17700.0;;1800.0;4600.0;;22.0;5900.0;22300.0;
1117;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2010;0;;;;;;;;;;
1118;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2011;0;;;;;;;;;;
1119;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Gemengde generatie;Ooit gescheiden;2012;50;4700.0;18300.0;;500.0;4300.0;;4.0;5200.0;22600.0;
1120;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2005;16250;2100.0;14700.0;;800.0;7100.0;;6.0;2900.0;21800.0;
1121;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2006;13950;2200.0;14900.0;;900.0;8700.0;;6.0;3100.0;23600.0;
1122;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2007;12800;2200.0;15400.0;;1000.0;9900.0;;6.0;3200.0;25300.0;
1123;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2008;11850;2200.0;15800.0;;800.0;10200.0;;9.0;3000.0;26000.0;
1124;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2009;13750;2000.0;16300.0;;200.0;1500.0;;5.0;2200.0;17800.0;
1125;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2010;13550;1900.0;16400.0;;200.0;1200.0;;5.0;2100.0;17600.0;
1126;Totaal huishoudsamenstelling;20 tot 25 jaar;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2011;13550;2000.0;16700.0;;200.0;1100.0;;5.0;2200.0;17800.0;
