ID;Geslacht;KenmerkenVanPersonenEnHuishoudens;Vermogensbestanddelen;Perioden;AantalOverledenen_1;TotaalNagelatenVermogen_2;GemiddeldNagelatenVermogen_3;MediaanNagelatenVermogen_4
3055;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.3 Ondernemingsvermogen;2022;0.0;;;
3056;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2007;1.2;43.4;34.7;1.9
3057;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2008;1.4;37.2;25.8;2.0
3058;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2009;1.5;39.8;26.9;2.3
3059;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2010;1.2;29.4;24.6;2.6
3060;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2011;1.1;27.5;24.2;2.2
3061;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2012;1.2;29.3;24.6;2.1
3062;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2013;1.3;25.8;19.8;2.2
3063;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2014;1.2;24.8;19.9;2.2
3064;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2015;1.4;32.7;22.7;2.1
3065;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2016;1.2;39.3;31.9;2.5
3066;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2017;1.5;33.4;22.2;2.3
3067;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2018;1.8;65.8;37.3;2.2
3068;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2019;1.7;48.6;28.7;2.2
3069;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2020;2.0;57.6;28.5;2.0
3070;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2021;2.1;147.2;69.8;2.0
3071;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;1.5 Overige bezittingen;2022;2.2;42.8;19.1;2.1
3072;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2007;1.3;49.6;38.5;2.1
3073;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2008;1.0;56.6;56.1;2.6
3074;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2009;1.0;44.9;44.5;2.7
3075;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2010;1.2;59.2;48.7;2.7
3076;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2011;1.3;37.5;29.2;1.7
3077;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2012;1.4;35.8;26.2;1.8
3078;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2013;1.5;45.9;30.3;1.6
3079;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2014;1.4;70.8;51.2;2.1
3080;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2015;1.5;50.7;34.1;2.6
3081;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2016;1.5;54.7;36.1;1.9
3082;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2017;1.6;59.4;36.2;2.3
3083;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2018;1.9;82.9;44.6;2.2
3084;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2019;1.6;80.1;49.7;2.6
3085;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2020;1.8;92.1;51.9;2.9
3086;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2021;1.9;97.6;51.2;2.5
3087;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2 Schulden;2022;2.0;96.1;47.5;3.0
3088;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2007;0.1;6.2;49.8;31.9
3089;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2008;0.2;13.1;72.8;38.2
3090;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2009;0.2;9.3;57.8;42.1
3091;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2010;0.2;26.1;107.8;66.1
3092;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2011;0.1;;;
3093;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2012;0.1;8.7;67.8;34.9
3094;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2013;0.1;10.9;103.1;55.4
3095;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2014;0.1;9.9;75.3;46.2
3096;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2015;0.2;15.1;87.0;44.1
3097;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2016;0.2;13.6;81.2;45.4
3098;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2017;0.2;13.6;72.9;44.2
3099;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2018;0.2;12.9;55.9;37.7
3100;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2019;0.2;14.8;62.4;45.0
3101;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2020;0.3;17.0;66.2;45.4
3102;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2021;0.3;21.6;74.9;47.5
3103;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.1 Hypotheekschuld eigen woning;2022;0.3;24.4;75.4;55.0
3104;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2007;1.2;43.4;36.0;1.7
3105;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2008;0.9;43.5;49.0;1.3
3106;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2009;0.9;35.6;39.9;1.5
3107;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2010;1.0;33.1;31.7;1.7
3108;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2011;1.2;31.1;24.9;1.5
3109;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2012;1.3;27.0;20.7;1.6
3110;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2013;1.5;35.0;23.8;1.5
3111;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2014;1.3;60.8;46.2;1.8
3112;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2015;1.4;35.6;25.2;2.2
3113;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2016;1.4;41.2;28.6;1.5
3114;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2017;1.5;45.8;29.6;1.9
3115;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2018;1.7;70.0;40.1;1.7
3116;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2019;1.5;65.3;44.1;1.8
3117;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2020;1.6;75.1;46.2;1.8
3118;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2021;1.7;76.0;43.7;1.6
3119;Totaal mannen en vrouwen;Leeftijd: 95 jaar of ouder;2.3 Schulden, overig;2022;1.8;71.7;38.9;1.9
3120;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2007;115.0;12109.2;105.3;19.2
3121;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2008;118.1;13261.1;112.3;21.7
3122;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2009;118.1;12947.2;109.6;22.0
3123;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2010;119.6;14940.3;125.0;27.8
3124;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2011;119.0;14391.3;120.9;27.9
3125;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2012;123.3;14358.3;116.5;27.6
3126;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2013;123.3;13624.9;110.5;26.8
3127;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2014;121.3;13381.8;110.3;25.6
3128;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2015;127.9;14137.7;110.5;26.3
3129;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2016;129.2;15662.3;121.2;26.2
3130;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2017;130.1;15935.1;122.5;26.9
3131;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2018;132.7;16791.0;126.6;28.0
3132;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2019;130.4;17618.7;135.1;31.2
3133;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2020;143.8;21326.0;148.3;34.7
3134;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2021;;;;
3135;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Vermogen;2022;;;;
3136;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2007;115.0;14636.1;127.3;21.4
3137;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2008;118.1;15508.0;131.3;23.7
3138;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2009;118.1;15402.3;130.4;26.5
3139;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2010;119.6;17797.2;148.9;33.4
3140;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2011;119.0;16788.0;141.1;31.9
3141;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2012;123.3;16940.6;137.4;33.1
3142;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2013;123.3;16202.9;131.4;34.4
3143;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2014;121.3;16205.5;133.6;33.4
3144;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2015;127.9;17006.0;132.9;33.7
3145;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2016;129.2;18854.7;145.9;32.2
3146;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2017;130.1;19223.1;147.8;33.8
3147;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2018;132.7;20137.6;151.8;35.9
3148;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2019;130.4;21087.8;161.7;38.3
3149;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2020;143.8;25594.2;177.9;41.0
3150;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2021;;;;
3151;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1 Bezittingen;2022;;;;
3152;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2007;101.3;5498.6;54.3;12.5
3153;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2008;105.7;5640.2;53.4;12.8
3154;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2009;105.3;5492.1;52.2;13.2
3155;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2010;110.5;6541.2;59.2;18.5
3156;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2011;112.6;6304.4;56.0;16.9
3157;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2012;119.3;6721.1;56.4;15.5
3158;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2013;118.9;6820.7;57.4;14.4
3159;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2014;117.3;6527.0;55.7;13.8
3160;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2015;124.5;7030.6;56.5;14.6
3161;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2016;125.7;7554.0;60.1;14.6
3162;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2017;127.0;7524.0;59.2;14.9
3163;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2018;129.7;7744.0;59.7;15.3
3164;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2019;127.3;7275.4;57.2;15.5
3165;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2020;141.0;8095.9;57.4;16.7
3166;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2021;;;;
3167;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1 Financiële bezittingen;2022;;;;
3168;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2007;101.1;3598.1;35.6;11.6
3169;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2008;105.5;3999.2;37.9;11.7
3170;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2009;105.1;4094.1;38.9;12.1
3171;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2010;110.1;4698.1;42.7;16.9
3172;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2011;112.3;4538.6;40.4;15.6
3173;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2012;119.0;4901.5;41.2;14.4
3174;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2013;118.7;4825.7;40.6;13.3
3175;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2014;117.1;4517.2;38.6;12.7
3176;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2015;124.3;4763.9;38.3;13.6
3177;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2016;125.6;4854.4;38.7;13.6
3178;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2017;126.9;4962.7;39.1;13.8
3179;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2018;129.5;5115.8;39.5;14.2
3180;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2019;127.2;5158.5;40.6;14.6
3181;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2020;140.9;5930.3;42.1;15.6
3182;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2021;;;;
3183;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.1 Bank- en spaartegoeden;2022;;;;
3184;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2007;16.1;1900.5;118.4;24.5
3185;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2008;15.8;1641.0;103.8;22.4
3186;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2009;15.3;1398.0;91.5;20.2
3187;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2010;17.1;1843.1;107.7;23.1
3188;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2011;16.0;1765.7;110.3;23.5
3189;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2012;16.1;1819.6;113.3;22.4
3190;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2013;15.1;1995.0;131.8;22.7
3191;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2014;13.8;2009.8;146.0;23.9
3192;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2015;13.9;2266.7;163.3;25.0
3193;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2016;13.7;2699.6;197.2;26.1
3194;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2017;13.6;2561.4;188.4;28.5
3195;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2018;13.4;2628.2;195.7;30.7
3196;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2019;12.6;2116.9;167.6;29.7
3197;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2020;14.1;2165.6;153.3;29.6
3198;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2021;;;;
3199;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.1.2 Effecten;2022;;;;
3200;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2007;33.8;6856.6;203.1;151.5
3201;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2008;35.6;7302.8;205.3;154.2
3202;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2009;36.6;7336.6;200.4;154.2
3203;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2010;39.9;8799.6;220.6;169.0
3204;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2011;38.5;7921.4;205.6;158.7
3205;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2012;40.6;7915.6;195.2;150.0
3206;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2013;41.6;7706.3;185.1;142.0
3207;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2014;42.1;7607.8;180.6;137.5
3208;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2015;44.8;7994.1;178.5;137.5
3209;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2016;46.0;8503.3;185.0;142.3
3210;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2017;46.8;8919.2;190.5;146.0
3211;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2018;48.0;9588.2;199.9;153.4
3212;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2019;48.5;10259.3;211.6;164.5
3213;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2020;53.6;12361.3;230.8;177.5
3214;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2021;;;;
3215;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2 Onroerend goed;2022;;;;
3216;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2007;32.4;6006.3;185.3;150.0
3217;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2008;34.2;6423.1;187.7;150.0
3218;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2009;35.2;6489.1;184.6;150.0
3219;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2010;38.8;8002.1;206.5;166.0
3220;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2011;37.5;7256.2;193.8;156.5
3221;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2012;39.5;7191.6;182.2;148.0
3222;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2013;40.4;6956.3;172.0;140.0
3223;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2014;40.9;6866.5;167.7;135.9
3224;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2015;43.5;7275.5;167.3;135.7
3225;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2016;44.8;7711.0;172.0;140.0
3226;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2017;45.6;8117.0;177.8;144.0
3227;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2018;46.8;8793.2;188.0;151.5
3228;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2019;47.3;9374.0;198.3;162.0
3229;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2020;52.1;11179.3;214.6;174.8
3230;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2021;;;;
3231;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.1 Eigen woning;2022;;;;
3232;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2007;5.4;850.3;156.6;62.5
3233;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2008;5.5;879.6;158.5;62.5
3234;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2009;5.8;847.5;145.6;62.5
3235;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2010;5.3;797.5;150.6;58.8
3236;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2011;4.9;665.2;135.3;54.8
3237;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2012;5.1;723.9;142.9;57.2
3238;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2013;5.2;750.0;144.7;56.6
3239;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2014;5.2;741.3;142.8;52.3
3240;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2015;5.6;718.6;129.1;48.0
3241;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2016;5.7;792.4;138.1;50.0
3242;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2017;5.6;802.2;142.2;47.0
3243;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2018;5.6;795.0;140.9;48.7
3244;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2019;5.8;885.4;151.5;50.0
3245;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2020;6.8;1182.0;174.2;64.0
3246;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2021;;;;
3247;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.2.2 Onroerend goed, overig;2022;;;;
3248;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2007;3.4;970.0;285.1;41.2
3249;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2008;3.5;1225.0;351.7;47.2
3250;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2009;3.5;1216.2;343.2;44.0
3251;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2010;4.0;1382.8;347.4;36.4
3252;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2011;3.1;1586.7;506.8;37.7
3253;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2012;3.0;1313.6;439.0;27.0
3254;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2013;3.0;825.3;275.1;28.9
3255;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2014;3.1;1145.5;370.5;26.8
3256;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2015;3.2;1056.0;329.7;25.6
3257;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2016;3.6;1844.7;516.3;27.6
3258;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2017;3.7;1645.8;440.8;26.1
3259;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2018;3.9;1804.4;462.5;28.6
3260;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2019;3.9;2396.5;609.6;62.4
3261;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2020;4.4;3744.7;857.1;80.0
3262;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2021;;;;
3263;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.3 Ondernemingsvermogen;2022;;;;
3264;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.5 Overige bezittingen;2007;41.6;1310.9;31.5;3.9
3265;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.5 Overige bezittingen;2008;43.1;1340.1;31.1;3.9
3266;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.5 Overige bezittingen;2009;43.7;1357.5;31.1;3.9
3267;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.5 Overige bezittingen;2010;34.8;1073.7;30.9;3.9
3268;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.5 Overige bezittingen;2011;31.9;975.4;30.6;3.8
3269;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.5 Overige bezittingen;2012;31.9;990.3;31.0;3.8
3270;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;1.5 Overige bezittingen;2013;31.5;850.6;27.0;3.7
