ID;Geslacht;Persoonskenmerken;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
3229;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Drenthe (PV);2015;;;;;;
3230;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Drenthe (PV);2016;;;;;;
3231;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Drenthe (PV);2017;;;;;;
3232;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2010;0.17;0.88;6.97;59.0;305.0;40.4
3233;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2011;0.16;1.67;8.98;54.0;578.0;51.9
3234;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2012;0.14;0.76;5.03;50.0;263.0;29.2
3235;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2013;0.13;0.72;6.34;44.0;250.0;36.7
3236;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2014;0.2;1.28;10.15;70.0;446.0;58.8
3237;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2015;0.12;0.78;6.25;43.0;272.0;36.2
3238;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2016;0.13;1.45;6.34;45.0;508.0;37.0
3239;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Overijssel (PV);2017;0.14;0.82;6.64;49.0;283.0;38.2
3240;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2010;0.19;0.54;5.28;67.0;187.0;30.6
3241;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2011;0.22;1.35;5.56;77.0;470.0;32.3
3242;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2012;;;;;;
3243;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2013;;;;;;
3244;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2014;0.22;0.7;6.53;77.0;245.0;37.8
3245;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2015;;;;;;
3246;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2016;;;;;;
3247;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Flevoland (PV);2017;;;;;;
3248;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2010;0.19;1.24;8.69;65.0;430.0;50.2
3249;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2011;0.17;1.13;6.18;60.0;391.0;35.8
3250;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2012;0.14;0.91;6.58;49.0;317.0;38.3
3251;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2013;0.16;0.89;6.2;56.0;308.0;35.9
3252;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2014;0.17;1.75;7.89;58.0;607.0;45.7
3253;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2015;0.17;0.97;7.83;58.0;339.0;45.4
3254;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2016;0.16;0.86;6.67;56.0;298.0;38.7
3255;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Gelderland (PV);2017;0.15;0.67;5.51;52.0;231.0;31.7
3256;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2010;0.15;0.57;5.35;51.0;197.0;30.9
3257;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2011;0.13;0.99;5.56;46.0;345.0;32.2
3258;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2012;;;;;;
3259;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2013;0.17;0.78;6.62;59.0;269.0;38.3
3260;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2014;0.16;1.26;8.48;57.0;439.0;49.2
3261;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2015;;;;;;
3262;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2016;;;;;;
3263;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Utrecht (PV);2017;;;;;;
3264;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2010;0.15;1.51;6.89;53.0;525.0;39.8
3265;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2011;0.15;1.1;5.08;52.0;381.0;29.4
3266;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2012;0.18;0.93;7.44;62.0;326.0;43.3
3267;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2013;0.13;1.0;5.57;46.0;347.0;32.3
3268;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2014;0.16;1.1;7.16;57.0;383.0;41.5
3269;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2015;0.14;0.84;6.56;49.0;291.0;38.1
3270;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2016;0.17;0.9;7.12;61.0;314.0;41.5
3271;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Holland (PV);2017;0.15;0.84;6.92;50.0;290.0;40.0
3272;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2010;0.12;0.7;4.73;43.0;242.0;27.4
3273;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2011;0.16;1.03;6.67;54.0;358.0;38.6
3274;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2012;0.15;1.0;6.3;53.0;348.0;36.6
3275;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2013;0.14;1.52;7.35;50.0;527.0;42.6
3276;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2014;0.17;1.69;9.31;60.0;588.0;53.9
3277;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2015;0.13;0.68;5.46;45.0;238.0;31.7
3278;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2016;0.15;0.97;5.91;54.0;340.0;34.4
3279;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zuid-Holland (PV);2017;0.13;0.98;6.02;46.0;339.0;34.7
3280;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2010;0.16;0.95;6.72;55.0;331.0;38.8
3281;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2011;0.2;1.34;8.07;68.0;464.0;46.7
3282;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2012;0.18;1.25;7.36;64.0;437.0;42.7
3283;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2013;0.19;0.88;6.85;65.0;307.0;39.7
3284;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2014;0.24;1.06;8.76;84.0;367.0;50.7
3285;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2015;;;;;;
3286;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2016;;;;;;
3287;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeeland (PV);2017;;;;;;
3288;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2010;0.17;1.21;7.91;61.0;419.0;45.7
3289;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2011;0.15;1.21;6.72;51.0;421.0;38.9
3290;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2012;0.18;1.41;8.25;61.0;493.0;47.9
3291;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2013;0.18;1.09;7.6;63.0;378.0;44.0
3292;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2014;0.17;1.52;8.7;59.0;529.0;50.3
3293;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2015;0.18;1.35;8.34;63.0;471.0;48.3
3294;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2016;0.16;1.36;8.63;56.0;475.0;50.1
3295;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Noord-Brabant (PV);2017;0.19;0.91;6.38;65.0;314.0;36.8
3296;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2010;0.2;1.12;10.86;71.0;390.0;63.0
3297;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2011;0.19;1.14;8.05;65.0;397.0;46.6
3298;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2012;0.19;0.72;8.9;65.0;251.0;51.6
3299;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2013;0.22;1.91;11.01;76.0;663.0;63.8
3300;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2014;0.17;1.11;8.59;60.0;386.0;49.7
3301;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2015;0.16;1.12;7.42;56.0;390.0;43.0
3302;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2016;0.18;0.93;8.82;62.0;327.0;51.4
3303;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Limburg (PV);2017;0.15;1.14;7.52;52.0;394.0;43.4
3304;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2010;0.12;0.59;4.5;43.0;206.0;26.0
3305;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2011;0.16;1.13;6.25;57.0;392.0;36.2
3306;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2012;0.15;0.89;6.17;53.0;310.0;35.8
3307;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2013;0.14;1.02;5.71;48.0;355.0;33.1
3308;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2014;0.14;1.33;7.81;50.0;462.0;45.3
3309;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2015;0.12;0.53;5.46;41.0;185.0;31.7
3310;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2016;0.14;0.93;6.15;50.0;325.0;35.8
3311;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Zeer sterk stedelijk;2017;0.13;0.81;5.74;46.0;279.0;33.2
3312;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2010;0.16;1.08;7.29;56.0;375.0;42.1
3313;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2011;0.14;0.75;4.91;49.0;261.0;28.4
3314;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2012;0.16;0.95;6.33;56.0;332.0;36.8
3315;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2013;0.14;1.24;5.49;49.0;432.0;31.8
3316;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2014;0.18;1.32;8.31;62.0;460.0;48.1
3317;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2015;0.16;1.01;6.85;56.0;351.0;39.7
3318;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2016;0.17;0.99;6.92;58.0;347.0;40.2
3319;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Sterk stedelijk;2017;0.16;0.74;5.61;55.0;256.0;32.3
3320;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2010;0.18;1.29;7.33;63.0;449.0;42.4
3321;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2011;0.16;1.26;7.37;55.0;439.0;42.6
3322;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2012;0.17;0.97;7.64;59.0;337.0;44.3
3323;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2013;0.18;0.85;7.86;61.0;296.0;45.5
3324;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2014;0.16;1.18;7.18;55.0;411.0;41.6
3325;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2015;0.15;0.89;6.6;51.0;311.0;38.3
3326;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2016;0.16;1.12;6.19;55.0;391.0;36.0
3327;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Matig stedelijk;2017;0.17;1.13;7.29;60.0;390.0;42.1
3328;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2010;0.17;1.15;8.06;58.0;397.0;46.6
3329;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2011;0.16;1.27;7.62;56.0;441.0;44.1
3330;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2012;0.18;1.09;8.43;64.0;380.0;49.0
3331;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2013;0.18;1.47;8.55;63.0;510.0;49.6
3332;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2014;0.21;1.59;9.6;72.0;550.0;55.5
3333;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2015;0.17;1.31;8.93;61.0;456.0;51.8
3334;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2016;0.16;1.12;7.61;56.0;390.0;44.2
3335;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Weinig stedelijk;2017;0.15;0.92;6.79;51.0;319.0;39.1
3336;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2010;0.17;1.55;8.08;58.0;537.0;46.8
3337;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2011;0.2;1.88;8.24;69.0;651.0;47.7
3338;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2012;0.16;1.44;7.29;57.0;502.0;42.3
3339;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2013;0.17;1.16;8.57;60.0;403.0;49.6
3340;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2014;0.17;2.03;9.73;57.0;706.0;56.3
3341;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2015;0.15;1.01;6.99;53.0;352.0;40.5
3342;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2016;0.15;0.95;7.36;54.0;332.0;42.8
3343;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Toeren/wandelen;Niet stedelijk;2017;0.14;1.2;6.61;50.0;415.0;38.1
3344;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2010;0.18;1.8;3.38;61.0;626.0;19.5
3345;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2011;0.17;1.83;3.41;61.0;637.0;19.7
3346;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2012;0.16;1.53;2.96;57.0;534.0;17.2
3347;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2013;0.17;1.63;3.13;58.0;567.0;18.1
3348;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2014;0.16;1.3;2.58;55.0;451.0;14.9
3349;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2015;0.15;1.23;2.37;51.0;428.0;13.7
3350;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2016;0.13;1.27;2.43;45.0;444.0;14.1
3351;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Nederland;2017;0.11;1.14;2.03;39.0;393.0;11.7
3352;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2010;0.16;1.81;3.09;55.0;629.0;17.9
3353;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2011;0.18;2.32;3.46;61.0;805.0;20.1
3354;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2012;0.15;1.67;2.7;52.0;582.0;15.6
3355;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2013;0.2;1.77;3.56;68.0;615.0;20.6
3356;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2014;0.14;1.27;2.9;48.0;441.0;16.8
3357;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2015;;;;;;
3358;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2016;0.11;2.03;2.93;39.0;707.0;17.0
3359;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Noord-Nederland (LD);2017;0.11;1.83;2.24;39.0;630.0;12.9
3360;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2010;0.22;2.05;3.68;75.0;713.0;21.3
3361;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2011;0.15;1.22;2.18;53.0;422.0;12.6
3362;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2012;0.17;1.43;3.13;61.0;497.0;18.2
3363;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2013;0.17;1.87;3.03;61.0;650.0;17.6
3364;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2014;0.15;1.48;2.27;53.0;514.0;13.1
3365;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2015;0.19;1.51;2.93;68.0;526.0;17.0
3366;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2016;0.11;0.96;2.45;38.0;335.0;14.2
3367;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Oost-Nederland (LD);2017;0.11;1.05;1.84;37.0;361.0;10.6
3368;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2010;0.17;1.67;3.25;57.0;579.0;18.8
3369;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2011;0.18;1.89;3.98;64.0;655.0;23.1
3370;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2012;0.16;1.62;3.11;57.0;565.0;18.1
3371;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2013;0.15;1.67;3.31;53.0;580.0;19.2
3372;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2014;0.18;1.49;2.93;62.0;518.0;17.0
3373;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2015;0.13;1.12;2.2;46.0;390.0;12.8
3374;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2016;0.13;0.96;2.15;45.0;334.0;12.5
3375;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;West-Nederland (LD);2017;0.12;1.04;2.05;43.0;361.0;11.9
3376;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2010;0.17;1.82;3.47;58.0;631.0;20.1
3377;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2011;0.18;2.07;3.42;61.0;720.0;19.8
3378;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2012;0.17;1.4;2.64;58.0;488.0;15.3
3379;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2013;0.17;1.29;2.71;61.0;448.0;15.7
3380;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2014;0.14;0.8;2.08;48.0;279.0;12.0
3381;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2015;0.14;1.11;2.21;48.0;386.0;12.8
3382;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2016;0.16;1.8;2.7;56.0;626.0;15.7
3383;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Zuid-Nederland (LD);2017;0.1;1.08;2.07;35.0;374.0;11.9
3384;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2010;;;;;;
3385;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2011;0.19;1.86;3.54;67.0;646.0;20.5
3386;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2012;;;;;;
3387;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2013;0.2;2.07;3.75;71.0;721.0;21.7
3388;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2014;;;;;;
3389;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2015;;;;;;
3390;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2016;;;;;;
3391;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Groningen (PV);2017;;;;;;
3392;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2010;0.2;2.26;4.0;69.0;786.0;23.2
3393;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2011;0.15;1.96;3.04;54.0;682.0;17.6
3394;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2012;;;;;;
3395;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2013;0.25;2.15;4.59;88.0;749.0;26.6
3396;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2014;;;;;;
3397;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2015;;;;;;
3398;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2016;;;;;;
3399;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Friesland (PV);2017;;;;;;
3400;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Drenthe (PV);2010;0.13;1.44;2.12;45.0;498.0;12.2
3401;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Drenthe (PV);2011;0.18;3.28;3.94;63.0;1136.0;22.8
3402;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Drenthe (PV);2012;;;;;;
3403;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Drenthe (PV);2013;0.12;0.94;2.0;40.0;326.0;11.6
3404;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Drenthe (PV);2014;;;;;;
3405;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Drenthe (PV);2015;;;;;;
3406;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Overige reismotieven;Drenthe (PV);2016;;;;;;
