ID;SectorBranchesSIC2008;Periods;LabourPriceIndex_1;YearOnYearChangePriceOfLabour_2;WageCostsPerHourWorked_3;YearOnYearChangeWageCostsPerHour_4;StructuralEffect_5
1650;N Renting and other business support;2021 October - 2022 September;115.7;6.5;116.1;6.7;0.2
1651;N Renting and other business support;2022 January - 2022 December;118.8;8.5;119.3;9.0;0.5
1652;N Renting and other business support;2022 April - 2023 March;121.7;9.7;122.4;10.3;0.5
1653;N Renting and other business support;2022 July - 2023 June;123.9;8.9;124.9;9.6;0.7
1654;N Renting and other business support;2022 October - 2023 September;126.1;8.9;127.4;9.8;0.8
1655;N Renting and other business support;2023 January - 2023 December;128.9;8.5;130.4;9.3;0.8
1656;O-U Noncommercial services;2001;71.1;;68.6;;
1657;O-U Noncommercial services;2002;74.3;4.5;71.6;4.3;-0.2
1658;O-U Noncommercial services;2003;76.7;3.2;74.1;3.5;0.3
1659;O-U Noncommercial services;2004;78.4;2.3;76.0;2.6;0.3
1660;O-U Noncommercial services;2005;80.9;3.2;78.8;3.6;0.5
1661;O-U Noncommercial services;2006;83.0;2.5;81.1;2.9;0.4
1662;O-U Noncommercial services;2007;85.5;3.1;83.5;3.0;-0.1
1663;O-U Noncommercial services;2008;88.9;4.0;86.6;3.7;-0.2
1664;O-U Noncommercial services;2009;91.4;2.8;89.1;2.9;0.1
1665;O-U Noncommercial services;2010;93.2;2.0;90.9;2.0;0.0
1666;O-U Noncommercial services;2011;94.9;1.8;92.7;2.0;0.2
1667;O-U Noncommercial services;2012;96.9;2.2;95.0;2.6;0.4
1668;O-U Noncommercial services;2013;98.3;1.4;97.2;2.2;0.8
1669;O-U Noncommercial services;2014;99.1;0.7;98.6;1.4;0.7
1670;O-U Noncommercial services;2015;100.0;1.0;100.0;1.4;0.5
1671;O-U Noncommercial services;2016;101.7;1.7;101.8;1.8;0.0
1672;O-U Noncommercial services;2017;104.0;2.2;103.8;1.9;-0.2
1673;O-U Noncommercial services;2018;106.1;2.0;105.7;1.9;-0.1
1674;O-U Noncommercial services;2019;108.7;2.5;108.0;2.2;-0.3
1675;O-U Noncommercial services;2020;113.2;4.1;112.8;4.4;0.3
1676;O-U Noncommercial services;2021;113.3;0.1;112.7;-0.1;-0.2
1677;O-U Noncommercial services;2022;121.0;6.8;119.8;6.3;-0.4
1678;O-U Noncommercial services;2023;128.2;6.0;126.9;5.9;-0.1
1679;O-U Noncommercial services;2006 January - 2006 December;83.0;2.5;81.1;2.9;0.4
1680;O-U Noncommercial services;2006 April - 2007 March;83.7;;81.8;;
1681;O-U Noncommercial services;2006 July - 2007 June;84.3;;82.4;;
1682;O-U Noncommercial services;2006 October - 2007 September;84.8;;82.8;;
1683;O-U Noncommercial services;2007 January - 2007 December;85.5;3.1;83.5;3.0;-0.1
1684;O-U Noncommercial services;2007 April - 2008 March;86.4;3.2;84.3;3.0;-0.2
1685;O-U Noncommercial services;2007 July - 2008 June;87.1;3.3;84.9;3.1;-0.2
1686;O-U Noncommercial services;2007 October - 2008 September;87.5;3.2;85.3;3.0;-0.3
1687;O-U Noncommercial services;2008 January - 2008 December;88.9;4.0;86.6;3.7;-0.2
1688;O-U Noncommercial services;2008 April - 2009 March;89.5;3.5;87.1;3.4;-0.1
1689;O-U Noncommercial services;2008 July - 2009 June;90.6;4.0;88.3;3.9;-0.1
1690;O-U Noncommercial services;2008 October - 2009 September;90.9;3.9;88.6;3.9;0.1
1691;O-U Noncommercial services;2009 January - 2009 December;91.4;2.8;89.1;2.9;0.1
1692;O-U Noncommercial services;2009 April - 2010 March;91.5;2.3;89.3;2.4;0.1
1693;O-U Noncommercial services;2009 July - 2010 June;92.5;2.2;90.3;2.2;0.1
1694;O-U Noncommercial services;2009 October - 2010 September;93.0;2.3;90.7;2.3;0.0
1695;O-U Noncommercial services;2010 January - 2010 December;93.2;2.0;90.9;2.0;0.0
1696;O-U Noncommercial services;2010 April - 2011 March;93.2;1.8;90.9;1.8;0.0
1697;O-U Noncommercial services;2010 July - 2011 June;93.2;0.7;90.9;0.7;0.0
1698;O-U Noncommercial services;2010 October - 2011 September;93.5;0.5;91.3;0.6;0.1
1699;O-U Noncommercial services;2011 January - 2011 December;94.9;1.8;92.7;2.0;0.2
1700;O-U Noncommercial services;2011 April - 2012 March;94.8;1.7;92.6;1.9;0.2
1701;O-U Noncommercial services;2011 July - 2012 June;95.1;2.1;93.0;2.4;0.3
1702;O-U Noncommercial services;2011 October - 2012 September;96.0;2.7;94.0;3.0;0.3
1703;O-U Noncommercial services;2012 January - 2012 December;96.9;2.2;95.0;2.6;0.4
1704;O-U Noncommercial services;2012 April - 2013 March;98.1;3.6;96.4;4.1;0.5
1705;O-U Noncommercial services;2012 July - 2013 June;98.3;3.3;96.7;3.9;0.6
1706;O-U Noncommercial services;2012 October - 2013 September;98.5;2.5;97.1;3.3;0.7
1707;O-U Noncommercial services;2013 January - 2013 December;98.3;1.4;97.2;2.2;0.8
1708;O-U Noncommercial services;2013 April - 2014 March;98.3;0.1;97.3;0.9;0.8
1709;O-U Noncommercial services;2013 July - 2014 June;98.6;0.3;97.8;1.1;0.8
1710;O-U Noncommercial services;2013 October - 2014 September;98.4;-0.1;97.8;0.7;0.8
1711;O-U Noncommercial services;2014 January - 2014 December;99.1;0.7;98.6;1.4;0.7
1712;O-U Noncommercial services;2014 April - 2015 March ;99.3;1.1;99.0;1.7;0.6
1713;O-U Noncommercial services;2014 July - 2015 June;99.6;1.0;99.4;1.6;0.6
1714;O-U Noncommercial services;2014 October - 2015 September;100.3;1.9;100.2;2.5;0.5
1715;O-U Noncommercial services;2015 January - 2015 December;100.0;1.0;100.0;1.4;0.5
1716;O-U Noncommercial services;2015 April - 2016 March;100.6;1.2;100.6;1.6;0.4
1717;O-U Noncommercial services;2015 July - 2016 June;100.0;0.4;100.1;0.7;0.3
1718;O-U Noncommercial services;2015 October - 2016 September;100.6;0.3;100.7;0.5;0.2
1719;O-U Noncommercial services;2016 January - 2016 December;101.7;1.7;101.8;1.8;0.0
1720;O-U Noncommercial services;2016 April - 2017 March;101.4;0.8;101.4;0.8;-0.1
1721;O-U Noncommercial services;2016 July - 2017 June;102.3;2.3;102.3;2.2;-0.1
1722;O-U Noncommercial services;2016 October - 2017 September;102.7;2.0;102.5;1.8;-0.2
1723;O-U Noncommercial services;2017 January - 2017 December;104.0;2.2;103.8;1.9;-0.2
1724;O-U Noncommercial services;2017 April - 2018 March;104.9;3.4;104.6;3.2;-0.2
1725;O-U Noncommercial services;2017 July - 2018 June;105.1;2.7;104.8;2.5;-0.2
1726;O-U Noncommercial services;2017 October - 2018 September;105.8;3.1;105.5;2.9;-0.2
1727;O-U Noncommercial services;2018 January - 2018 December;106.1;2.0;105.7;1.9;-0.1
1728;O-U Noncommercial services;2018 April - 2019 March;107.1;2.1;106.6;1.9;-0.2
1729;O-U Noncommercial services;2018 July - 2019 June;107.7;2.5;107.2;2.3;-0.2
1730;O-U Noncommercial services;2018 October - 2019 September;107.6;1.7;107.0;1.5;-0.2
1731;O-U Noncommercial services;2019 January - 2019 December;108.7;2.5;108.0;2.2;-0.3
1732;O-U Noncommercial services;2019 April - 2020 March;110.6;3.3;110.0;3.2;-0.2
1733;O-U Noncommercial services;2019 July - 2020 June;110.4;2.5;109.9;2.5;0.1
1734;O-U Noncommercial services;2019 October - 2020 September;112.4;4.5;112.0;4.6;0.2
1735;O-U Noncommercial services;2020 January - 2020 December;113.2;4.1;112.8;4.4;0.3
1736;O-U Noncommercial services;2020 April - 2021 March;111.0;0.3;110.7;0.6;0.3
1737;O-U Noncommercial services;2020 July - 2021 June;111.6;1.1;111.1;1.1;0.0
1738;O-U Noncommercial services;2020 October - 2021 September;112.6;0.2;112.1;0.1;-0.1
1739;O-U Noncommercial services;2021 January - 2021 December;113.3;0.1;112.7;-0.1;-0.2
1740;O-U Noncommercial services;2021 April - 2022 March;114.3;3.0;113.4;2.5;-0.5
1741;O-U Noncommercial services;2021 July - 2022 June;116.5;4.4;115.5;4.0;-0.4
1742;O-U Noncommercial services;2021 October - 2022 September;118.1;4.9;117.1;4.4;-0.4
1743;O-U Noncommercial services;2022 January - 2022 December;121.0;6.8;119.8;6.3;-0.4
1744;O-U Noncommercial services;2022 April - 2023 March;121.7;6.5;120.5;6.2;-0.2
1745;O-U Noncommercial services;2022 July - 2023 June;123.6;6.1;122.3;5.9;-0.2
1746;O-U Noncommercial services;2022 October - 2023 September;125.3;6.1;124.1;5.9;-0.1
1747;O-U Noncommercial services;2023 January - 2023 December;128.2;6.0;126.9;5.9;-0.1
1748;O-Q Government and care;2001;70.8;;68.6;;
1749;O-Q Government and care;2002;73.9;4.4;71.3;4.0;-0.4
1750;O-Q Government and care;2003;76.1;3.1;73.6;3.2;0.2
1751;O-Q Government and care;2004;77.9;2.4;75.6;2.7;0.4
1752;O-Q Government and care;2005;80.6;3.3;78.5;3.8;0.5
1753;O-Q Government and care;2006;82.7;2.6;80.8;3.0;0.4
1754;O-Q Government and care;2007;85.3;3.2;83.4;3.2;0.0
1755;O-Q Government and care;2008;88.8;4.1;86.6;3.9;-0.2
1756;O-Q Government and care;2009;91.3;2.8;89.2;2.9;0.1
1757;O-Q Government and care;2010;93.2;2.1;90.9;2.0;-0.1
1758;O-Q Government and care;2011;94.9;1.8;92.7;2.0;0.2
1759;O-Q Government and care;2012;96.9;2.1;95.0;2.5;0.3
1760;O-Q Government and care;2013;98.4;1.5;97.2;2.3;0.8
1761;O-Q Government and care;2014;99.1;0.7;98.5;1.4;0.7
1762;O-Q Government and care;2015;100.0;1.0;100.0;1.5;0.5
1763;O-Q Government and care;2016;101.8;1.8;101.9;1.9;0.1
1764;O-Q Government and care;2017;104.1;2.2;104.0;2.1;-0.2
1765;O-Q Government and care;2018;106.2;2.0;106.0;1.9;-0.1
1766;O-Q Government and care;2019;108.7;2.4;108.2;2.1;-0.3
1767;O-Q Government and care;2020;113.5;4.4;112.9;4.4;0.0
1768;O-Q Government and care;2021;113.7;0.2;112.8;-0.1;-0.3
1769;O-Q Government and care;2022;121.3;6.7;120.1;6.5;-0.2
1770;O-Q Government and care;2023;128.5;5.9;127.1;5.8;-0.1
1771;O-Q Government and care;2006 January - 2006 December;82.7;2.6;80.8;3.0;0.4
1772;O-Q Government and care;2006 April - 2007 March;83.4;;81.6;;
1773;O-Q Government and care;2006 July - 2007 June;84.0;;82.2;;
1774;O-Q Government and care;2006 October - 2007 September;84.5;;82.7;;
1775;O-Q Government and care;2007 January - 2007 December;85.3;3.2;83.4;3.2;0.0
1776;O-Q Government and care;2007 April - 2008 March;86.2;3.4;84.3;3.3;-0.1
1777;O-Q Government and care;2007 July - 2008 June;87.0;3.5;84.9;3.4;-0.1
1778;O-Q Government and care;2007 October - 2008 September;87.4;3.4;85.3;3.2;-0.2
1779;O-Q Government and care;2008 January - 2008 December;88.8;4.1;86.6;3.9;-0.2
1780;O-Q Government and care;2008 April - 2009 March;89.3;3.6;87.2;3.5;-0.1
1781;O-Q Government and care;2008 July - 2009 June;90.5;4.1;88.3;4.0;-0.1
1782;O-Q Government and care;2008 October - 2009 September;90.8;3.9;88.7;4.0;0.0
1783;O-Q Government and care;2009 January - 2009 December;91.3;2.8;89.2;2.9;0.1
1784;O-Q Government and care;2009 April - 2010 March;91.4;2.3;89.2;2.4;0.0
1785;O-Q Government and care;2009 July - 2010 June;92.5;2.2;90.2;2.2;0.0
1786;O-Q Government and care;2009 October - 2010 September;93.0;2.4;90.7;2.3;0.0
1787;O-Q Government and care;2010 January - 2010 December;93.2;2.1;90.9;2.0;-0.1
1788;O-Q Government and care;2010 April - 2011 March;93.2;1.9;90.9;1.8;-0.1
1789;O-Q Government and care;2010 July - 2011 June;93.1;0.7;90.9;0.7;0.0
1790;O-Q Government and care;2010 October - 2011 September;93.4;0.5;91.3;0.6;0.1
1791;O-Q Government and care;2011 January - 2011 December;94.9;1.8;92.7;2.0;0.2
1792;O-Q Government and care;2011 April - 2012 March;94.7;1.7;92.6;1.9;0.2
1793;O-Q Government and care;2011 July - 2012 June;95.1;2.1;93.0;2.4;0.2
1794;O-Q Government and care;2011 October - 2012 September;96.0;2.7;94.0;3.0;0.3
1795;O-Q Government and care;2012 January - 2012 December;96.9;2.1;95.0;2.5;0.3
1796;O-Q Government and care;2012 April - 2013 March;98.1;3.6;96.3;4.0;0.4
1797;O-Q Government and care;2012 July - 2013 June;98.3;3.3;96.7;3.9;0.5
1798;O-Q Government and care;2012 October - 2013 September;98.5;2.6;97.1;3.3;0.7
1799;O-Q Government and care;2013 January - 2013 December;98.4;1.5;97.2;2.3;0.8
1800;O-Q Government and care;2013 April - 2014 March;98.3;0.2;97.3;1.0;0.8
1801;O-Q Government and care;2013 July - 2014 June;98.6;0.3;97.8;1.2;0.8
1802;O-Q Government and care;2013 October - 2014 September;98.4;0.0;97.8;0.7;0.8
1803;O-Q Government and care;2014 January - 2014 December;99.1;0.7;98.5;1.4;0.7
1804;O-Q Government and care;2014 April - 2015 March ;99.3;1.1;99.0;1.7;0.6
1805;O-Q Government and care;2014 July - 2015 June;99.6;1.0;99.4;1.6;0.6
1806;O-Q Government and care;2014 October - 2015 September;100.3;1.9;100.2;2.5;0.5
1807;O-Q Government and care;2015 January - 2015 December;100.0;1.0;100.0;1.5;0.5
1808;O-Q Government and care;2015 April - 2016 March;100.6;1.2;100.6;1.7;0.4
1809;O-Q Government and care;2015 July - 2016 June;100.0;0.4;100.1;0.7;0.3
1810;O-Q Government and care;2015 October - 2016 September;100.6;0.3;100.7;0.5;0.2
1811;O-Q Government and care;2016 January - 2016 December;101.8;1.8;101.9;1.9;0.1
1812;O-Q Government and care;2016 April - 2017 March;101.4;0.9;101.5;0.9;0.0
1813;O-Q Government and care;2016 July - 2017 June;102.4;2.4;102.4;2.3;-0.1
1814;O-Q Government and care;2016 October - 2017 September;102.7;2.1;102.7;1.9;-0.1
1815;O-Q Government and care;2017 January - 2017 December;104.1;2.2;104.0;2.1;-0.2
1816;O-Q Government and care;2017 April - 2018 March;105.0;3.5;104.9;3.4;-0.2
1817;O-Q Government and care;2017 July - 2018 June;105.2;2.8;105.0;2.6;-0.2
1818;O-Q Government and care;2017 October - 2018 September;105.9;3.1;105.7;3.0;-0.1
1819;O-Q Government and care;2018 January - 2018 December;106.2;2.0;106.0;1.9;-0.1
1820;O-Q Government and care;2018 April - 2019 March;107.2;2.0;106.9;1.9;-0.2
1821;O-Q Government and care;2018 July - 2019 June;107.8;2.5;107.4;2.3;-0.2
1822;O-Q Government and care;2018 October - 2019 September;107.7;1.7;107.2;1.4;-0.2
1823;O-Q Government and care;2019 January - 2019 December;108.7;2.4;108.2;2.1;-0.3
1824;O-Q Government and care;2019 April - 2020 March;110.7;3.3;110.2;3.1;-0.2
1825;O-Q Government and care;2019 July - 2020 June;110.5;2.5;110.0;2.4;-0.1
1826;O-Q Government and care;2019 October - 2020 September;112.6;4.6;112.1;4.5;0.0
1827;O-Q Government and care;2020 January - 2020 December;113.5;4.4;112.9;4.4;0.0
1828;O-Q Government and care;2020 April - 2021 March;111.3;0.6;110.7;0.5;-0.1
1829;O-Q Government and care;2020 July - 2021 June;112.1;1.4;111.3;1.2;-0.2
1830;O-Q Government and care;2020 October - 2021 September;113.1;0.4;112.3;0.2;-0.3
1831;O-Q Government and care;2021 January - 2021 December;113.7;0.2;112.8;-0.1;-0.3
1832;O-Q Government and care;2021 April - 2022 March;114.6;3.0;113.6;2.7;-0.3
1833;O-Q Government and care;2021 July - 2022 June;116.7;4.2;115.7;4.0;-0.2
1834;O-Q Government and care;2021 October - 2022 September;118.4;4.7;117.3;4.5;-0.2
1835;O-Q Government and care;2022 January - 2022 December;121.3;6.7;120.1;6.5;-0.2
1836;O-Q Government and care;2022 April - 2023 March;121.9;6.3;120.7;6.2;-0.1
1837;O-Q Government and care;2022 July - 2023 June;123.8;6.0;122.5;5.9;-0.1
1838;O-Q Government and care;2022 October - 2023 September;125.6;6.1;124.3;6.0;-0.1
1839;O-Q Government and care;2023 January - 2023 December;128.5;5.9;127.1;5.8;-0.1
1840;O Public administration and services;2001;72.6;;67.7;;
1841;O Public administration and services;2002;76.0;4.6;70.8;4.5;-0.1
1842;O Public administration and services;2003;77.8;2.4;73.0;3.1;0.7
1843;O Public administration and services;2004;80.4;3.3;76.2;4.3;1.0
1844;O Public administration and services;2005;82.7;2.9;79.0;3.7;0.8
1845;O Public administration and services;2006;85.4;3.3;81.8;3.5;0.2
1846;O Public administration and services;2007;88.3;3.4;84.8;3.7;0.3
1847;O Public administration and services;2008;91.9;4.0;88.5;4.3;0.2
1848;O Public administration and services;2009;94.1;2.4;90.9;2.8;0.4
1849;O Public administration and services;2010;94.1;0.0;91.1;0.2;0.2
1850;O Public administration and services;2011;96.0;2.0;93.8;3.0;1.0
1851;O Public administration and services;2012;98.2;2.3;96.6;3.0;0.6
1852;O Public administration and services;2013;98.3;0.1;97.3;0.8;0.6
1853;O Public administration and services;2014;98.3;0.0;97.8;0.5;0.5
1854;O Public administration and services;2015;100.0;1.7;100.0;2.2;0.5
1855;O Public administration and services;2016;102.7;2.7;103.0;3.0;0.3
1856;O Public administration and services;2017;105.9;3.1;106.6;3.6;0.4
1857;O Public administration and services;2018;107.5;1.5;108.8;2.0;0.5
1858;O Public administration and services;2019;109.6;1.9;111.2;2.2;0.3
1859;O Public administration and services;2020;111.3;1.6;113.0;1.6;0.0
1860;O Public administration and services;2021;111.6;0.2;113.1;0.1;-0.1
1861;O Public administration and services;2022;120.3;7.8;121.8;7.7;-0.1
1862;O Public administration and services;2023;125.7;4.5;127.0;4.3;-0.2
1863;O Public administration and services;2006 January - 2006 December;85.4;3.3;81.8;3.5;0.2
1864;O Public administration and services;2006 April - 2007 March;86.3;;82.7;;
1865;O Public administration and services;2006 July - 2007 June;87.0;;83.4;;
1866;O Public administration and services;2006 October - 2007 September;87.5;;84.0;;
1867;O Public administration and services;2007 January - 2007 December;88.3;3.4;84.8;3.7;0.3
1868;O Public administration and services;2007 April - 2008 March;89.2;3.3;85.7;3.6;0.2
1869;O Public administration and services;2007 July - 2008 June;89.8;3.2;86.3;3.5;0.3
1870;O Public administration and services;2007 October - 2008 September;90.0;2.8;86.6;3.1;0.2
1871;O Public administration and services;2008 January - 2008 December;91.9;4.0;88.5;4.3;0.2
1872;O Public administration and services;2008 April - 2009 March;92.4;3.5;89.0;3.9;0.3
1873;O Public administration and services;2008 July - 2009 June;93.7;4.4;90.4;4.7;0.3
1874;O Public administration and services;2008 October - 2009 September;93.9;4.3;90.6;4.6;0.4
1875;O Public administration and services;2009 January - 2009 December;94.1;2.4;90.9;2.8;0.4
1876;O Public administration and services;2009 April - 2010 March;93.8;1.6;90.6;1.8;0.2
1877;O Public administration and services;2009 July - 2010 June;94.4;0.8;91.2;0.9;0.1
1878;O Public administration and services;2009 October - 2010 September;93.6;-0.3;90.4;-0.2;0.1
1879;O Public administration and services;2010 January - 2010 December;94.1;0.0;91.1;0.2;0.2
1880;O Public administration and services;2010 April - 2011 March;94.3;0.5;91.4;0.9;0.3
1881;O Public administration and services;2010 July - 2011 June;94.1;-0.3;91.4;0.3;0.6
1882;O Public administration and services;2010 October - 2011 September;94.4;0.9;92.0;1.7;0.8
1883;O Public administration and services;2011 January - 2011 December;96.0;2.0;93.8;3.0;1.0
1884;O Public administration and services;2011 April - 2012 March;95.9;1.7;93.9;2.8;1.0
1885;O Public administration and services;2011 July - 2012 June;96.4;2.5;94.6;3.5;1.0
1886;O Public administration and services;2011 October - 2012 September;97.5;3.3;95.8;4.1;0.8
1887;O Public administration and services;2012 January - 2012 December;98.2;2.3;96.6;3.0;0.6
1888;O Public administration and services;2012 April - 2013 March;99.0;3.2;97.5;3.8;0.6
1889;O Public administration and services;2012 July - 2013 June;98.9;2.6;97.6;3.2;0.5
1890;O Public administration and services;2012 October - 2013 September;98.9;1.5;97.7;2.0;0.6
1891;O Public administration and services;2013 January - 2013 December;98.3;0.1;97.3;0.8;0.6
1892;O Public administration and services;2013 April - 2014 March;98.1;-0.9;97.2;-0.3;0.6
1893;O Public administration and services;2013 July - 2014 June;98.1;-0.8;97.3;-0.3;0.6
1894;O Public administration and services;2013 October - 2014 September;97.7;-1.2;97.1;-0.7;0.5
1895;O Public administration and services;2014 January - 2014 December;98.3;0.0;97.8;0.5;0.5
1896;O Public administration and services;2014 April - 2015 March ;98.8;0.8;98.4;1.3;0.5
1897;O Public administration and services;2014 July - 2015 June;99.2;1.1;98.9;1.7;0.5
1898;O Public administration and services;2014 October - 2015 September;100.0;2.4;99.9;2.9;0.5
1899;O Public administration and services;2015 January - 2015 December;100.0;1.7;100.0;2.2;0.5
1900;O Public administration and services;2015 April - 2016 March;101.0;2.2;101.0;2.7;0.5
1901;O Public administration and services;2015 July - 2016 June;100.7;1.6;100.9;2.0;0.4
1902;O Public administration and services;2015 October - 2016 September;101.6;1.5;101.8;1.9;0.4
1903;O Public administration and services;2016 January - 2016 December;102.7;2.7;103.0;3.0;0.3
1904;O Public administration and services;2016 April - 2017 March;102.4;1.4;102.8;1.8;0.3
1905;O Public administration and services;2016 July - 2017 June;103.1;2.3;103.6;2.6;0.3
1906;O Public administration and services;2016 October - 2017 September;103.7;2.1;104.3;2.5;0.4
1907;O Public administration and services;2017 January - 2017 December;105.9;3.1;106.6;3.6;0.4
1908;O Public administration and services;2017 April - 2018 March;107.4;4.8;108.3;5.3;0.4
1909;O Public administration and services;2017 July - 2018 June;107.0;3.8;108.0;4.3;0.5
1910;O Public administration and services;2017 October - 2018 September;107.6;3.8;108.7;4.3;0.5
1911;O Public administration and services;2018 January - 2018 December;107.5;1.5;108.8;2.0;0.5
1912;O Public administration and services;2018 April - 2019 March;107.9;0.4;109.3;0.9;0.5
1913;O Public administration and services;2018 July - 2019 June;108.3;1.2;109.8;1.6;0.5
1914;O Public administration and services;2018 October - 2019 September;108.2;0.5;109.7;0.9;0.4
1915;O Public administration and services;2019 January - 2019 December;109.6;1.9;111.2;2.2;0.3
1916;O Public administration and services;2019 April - 2020 March;110.4;2.3;112.0;2.5;0.2
1917;O Public administration and services;2019 July - 2020 June;109.9;1.5;111.5;1.6;0.1
1918;O Public administration and services;2019 October - 2020 September;111.4;2.9;113.0;3.0;0.1
1919;O Public administration and services;2020 January - 2020 December;111.3;1.6;113.0;1.6;0.0
1920;O Public administration and services;2020 April - 2021 March;109.9;-0.4;111.5;-0.4;0.0
1921;O Public administration and services;2020 July - 2021 June;109.7;-0.2;111.2;-0.3;0.0
1922;O Public administration and services;2020 October - 2021 September;110.8;-0.5;112.4;-0.6;-0.1
1923;O Public administration and services;2021 January - 2021 December;111.6;0.2;113.1;0.1;-0.1
1924;O Public administration and services;2021 April - 2022 March;112.9;2.7;114.4;2.6;-0.1
1925;O Public administration and services;2021 July - 2022 June;114.5;4.4;116.0;4.3;-0.1
1926;O Public administration and services;2021 October - 2022 September;116.0;4.7;117.5;4.6;-0.1
1927;O Public administration and services;2022 January - 2022 December;120.3;7.8;121.8;7.7;-0.1
1928;O Public administration and services;2022 April - 2023 March;120.7;6.9;122.1;6.7;-0.1
1929;O Public administration and services;2022 July - 2023 June;123.0;7.5;124.5;7.3;-0.1
1930;O Public administration and services;2022 October - 2023 September;124.0;6.9;125.4;6.7;-0.2
1931;O Public administration and services;2023 January - 2023 December;125.7;4.5;127.0;4.3;-0.2
1932;P Education;2001;67.7;;67.7;;
1933;P Education;2002;70.2;3.6;69.9;3.2;-0.4
1934;P Education;2003;71.1;1.4;70.8;1.2;-0.2
1935;P Education;2004;73.6;3.5;73.2;3.5;0.0
1936;P Education;2005;76.8;4.3;76.7;4.8;0.4
1937;P Education;2006;79.7;3.7;79.5;3.7;0.0
1938;P Education;2007;82.1;3.1;81.6;2.7;-0.4
1939;P Education;2008;85.1;3.6;84.2;3.2;-0.4
1940;P Education;2009;88.9;4.5;88.1;4.6;0.1
1941;P Education;2010;92.2;3.7;91.2;3.5;-0.2
1942;P Education;2011;94.2;2.2;93.3;2.3;0.1
1943;P Education;2012;96.4;2.3;95.7;2.6;0.3
1944;P Education;2013;98.6;2.3;98.4;2.9;0.5
1945;P Education;2014;98.5;-0.1;98.7;0.3;0.3
1946;P Education;2015;100.0;1.5;100.0;1.3;-0.2
1947;P Education;2016;101.2;1.2;100.8;0.8;-0.4
1948;P Education;2017;103.2;2.1;102.4;1.6;-0.4
1949;P Education;2018;106.5;3.2;105.2;2.7;-0.5
1950;P Education;2019;108.5;1.9;106.9;1.6;-0.2
1951;P Education;2020;114.4;5.4;112.5;5.2;-0.2
1952;P Education;2021;113.2;-1.0;110.7;-1.6;-0.6
1953;P Education;2022;122.2;7.9;118.8;7.4;-0.5
1954;P Education;2023;130.9;7.2;127.1;7.0;-0.2
1955;P Education;2006 January - 2006 December;79.7;3.7;79.5;3.7;0.0
1956;P Education;2006 April - 2007 March;80.2;;79.9;;
1957;P Education;2006 July - 2007 June;80.7;;80.4;;
1958;P Education;2006 October - 2007 September;81.2;;80.8;;
1959;P Education;2007 January - 2007 December;82.1;3.1;81.6;2.7;-0.4
1960;P Education;2007 April - 2008 March;83.1;3.6;82.5;3.2;-0.4
1961;P Education;2007 July - 2008 June;83.7;3.8;83.1;3.4;-0.4
1962;P Education;2007 October - 2008 September;83.9;3.4;83.1;2.9;-0.4
1963;P Education;2008 January - 2008 December;85.1;3.6;84.2;3.2;-0.4
1964;P Education;2008 April - 2009 March;86.1;3.6;85.2;3.3;-0.2
1965;P Education;2008 July - 2009 June;87.3;4.2;86.5;4.1;-0.2
1966;P Education;2008 October - 2009 September;88.0;4.8;87.2;4.8;0.0
1967;P Education;2009 January - 2009 December;88.9;4.5;88.1;4.6;0.1
1968;P Education;2009 April - 2010 March;89.0;3.5;88.2;3.5;0.0
1969;P Education;2009 July - 2010 June;90.4;3.5;89.5;3.5;0.0
1970;P Education;2009 October - 2010 September;91.9;4.5;90.9;4.3;-0.1
1971;P Education;2010 January - 2010 December;92.2;3.7;91.2;3.5;-0.2
1972;P Education;2010 April - 2011 March;92.3;3.7;91.3;3.5;-0.2
1973;P Education;2010 July - 2011 June;92.5;2.3;91.5;2.2;0.0
1974;P Education;2010 October - 2011 September;93.0;1.1;92.0;1.2;0.0
1975;P Education;2011 January - 2011 December;94.2;2.2;93.3;2.3;0.1
1976;P Education;2011 April - 2012 March;94.2;2.0;93.3;2.2;0.2
1977;P Education;2011 July - 2012 June;94.6;2.3;93.7;2.5;0.1
1978;P Education;2011 October - 2012 September;95.6;2.8;94.8;3.0;0.2
1979;P Education;2012 January - 2012 December;96.4;2.3;95.7;2.6;0.3
1980;P Education;2012 April - 2013 March;97.8;3.9;97.3;4.2;0.4
1981;P Education;2012 July - 2013 June;98.1;3.8;97.7;4.2;0.5
1982;P Education;2012 October - 2013 September;98.5;3.1;98.2;3.6;0.5
1983;P Education;2013 January - 2013 December;98.6;2.3;98.4;2.9;0.5
1984;P Education;2013 April - 2014 March;98.4;0.6;98.3;1.1;0.5
1985;P Education;2013 July - 2014 June;98.4;0.3;98.5;0.8;0.5
1986;P Education;2013 October - 2014 September;98.1;-0.4;98.2;0.1;0.5
1987;P Education;2014 January - 2014 December;98.5;-0.1;98.7;0.3;0.3
1988;P Education;2014 April - 2015 March ;98.8;0.4;98.9;0.6;0.2
1989;P Education;2014 July - 2015 June;99.1;0.7;99.2;0.8;0.1
1990;P Education;2014 October - 2015 September;100.2;2.1;100.2;2.0;-0.1
1991;P Education;2015 January - 2015 December;100.0;1.5;100.0;1.3;-0.2
1992;P Education;2015 April - 2016 March;100.0;1.3;100.0;1.1;-0.2
1993;P Education;2015 July - 2016 June;99.2;0.1;99.1;-0.2;-0.3
1994;P Education;2015 October - 2016 September;100.1;0.0;99.9;-0.4;-0.3
