ID;Geslacht;Onderwijssoort;BedrijstakkenSBI2008;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;AlleSchoolverlatersUurloon_1;ZonderStartkwalificatieUurloon_2;MetStartkwalificatieUurloon_3
702;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2019/'20;;;
703;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2020/'21;;;
704;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2021/'22;;;
705;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2007/'08;12.05;11.27;12.47
706;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2008/'09;11.92;11.22;12.32
707;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2009/'10;12.36;11.62;12.64
708;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2010/'11;12.56;11.83;12.88
709;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2011/'12;12.58;11.83;12.91
710;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2012/'13;13.07;12.27;13.35
711;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2013/'14;13.52;12.63;13.78
712;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2014/'15;13.99;12.93;14.29
713;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2015/'16;14.19;13.19;14.54
714;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2016/'17;15.24;14.18;15.58
715;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2017/'18;;;
716;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2018/'19;;;
717;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2019/'20;;;
718;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2020/'21;;;
719;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2021/'22;;;
720;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2007/'08;14.59;13.54;15.27
721;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2008/'09;14.83;13.85;15.41
722;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2009/'10;15.4;14.37;15.99
723;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2010/'11;15.58;14.6;16.16
724;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2011/'12;16.72;15.53;17.18
725;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2012/'13;;;
726;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2013/'14;;;
727;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2014/'15;;;
728;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2015/'16;;;
729;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2016/'17;;;
730;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2017/'18;;;
731;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2018/'19;;;
732;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2019/'20;;;
733;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2020/'21;;;
734;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2021/'22;;;
735;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2007/'08;7.64;;7.64
736;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2008/'09;7.67;;7.67
737;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2009/'10;7.82;;7.82
738;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2010/'11;7.87;;7.87
739;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2011/'12;7.92;;7.92
740;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2012/'13;8.03;;8.03
741;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2013/'14;8.14;;8.14
742;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2014/'15;8.0;;8.0
743;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2015/'16;7.86;;7.86
744;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2016/'17;8.52;;8.52
745;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2017/'18;8.84;;8.84
746;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2018/'19;9.56;;9.56
747;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2019/'20;9.7;;9.7
748;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2020/'21;10.13;;10.13
749;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;Direct na verlaten onderwijs;2021/'22;11.21;;11.21
750;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2007/'08;9.53;9.26;9.53
751;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2008/'09;9.6;8.89;9.62
752;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2009/'10;9.68;8.22;9.69
753;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2010/'11;9.59;8.67;9.6
754;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2011/'12;9.69;8.56;9.7
755;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2012/'13;9.62;8.88;9.63
756;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2013/'14;9.92;8.56;9.93
757;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2014/'15;10.12;8.88;10.13
758;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2015/'16;10.73;10.54;10.73
759;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2016/'17;11.16;9.8;11.16
760;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2017/'18;11.69;11.47;11.69
761;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2018/'19;12.06;11.68;12.06
762;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2019/'20;12.3;12.88;12.3
763;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2020/'21;13.19;11.6;13.2
764;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;1 jaar na verlaten onderwijs;2021/'22;;;
765;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2007/'08;10.86;10.2;10.88
766;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2008/'09;10.79;10.09;10.8
767;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2009/'10;10.65;10.09;10.65
768;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2010/'11;10.78;9.9;10.79
769;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2011/'12;10.81;10.14;10.82
770;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2012/'13;11.07;10.88;11.07
771;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2013/'14;11.35;10.89;11.35
772;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2014/'15;11.51;10.79;11.52
773;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2015/'16;11.95;11.68;11.95
774;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2016/'17;12.45;11.46;12.45
775;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2017/'18;12.77;12.58;12.77
776;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2018/'19;13.07;12.28;13.07
777;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2019/'20;13.98;14.31;13.98
778;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2020/'21;;;
779;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;2 jaar na verlaten onderwijs;2021/'22;;;
780;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2007/'08;11.67;11.21;11.68
781;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2008/'09;11.39;11.14;11.39
782;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2009/'10;11.44;11.1;11.44
783;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2010/'11;11.44;10.55;11.44
784;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2011/'12;11.75;11.14;11.76
785;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2012/'13;12.01;11.65;12.01
786;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2013/'14;12.08;11.37;12.08
787;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2014/'15;12.52;11.52;12.53
788;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2015/'16;12.94;12.28;12.94
789;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2016/'17;13.3;12.18;13.3
790;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2017/'18;13.59;12.9;13.59
791;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2018/'19;14.64;13.75;14.64
792;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2019/'20;;;
793;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2020/'21;;;
794;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;3 jaar na verlaten onderwijs;2021/'22;;;
795;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2007/'08;11.97;11.3;11.98
796;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2008/'09;11.98;11.57;11.98
797;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2009/'10;11.86;11.66;11.86
798;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2010/'11;12.26;11.68;12.27
799;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2011/'12;12.5;11.96;12.5
800;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2012/'13;12.5;12.59;12.5
801;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2013/'14;12.99;12.52;13.0
802;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2014/'15;13.44;12.56;13.44
803;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2015/'16;13.8;12.94;13.81
804;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2016/'17;14.06;12.68;14.06
805;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2017/'18;15.19;15.0;15.19
806;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2018/'19;;;
807;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2019/'20;;;
808;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2020/'21;;;
809;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;4 jaar na verlaten onderwijs;2021/'22;;;
810;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2007/'08;12.46;12.25;12.47
811;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2008/'09;12.31;11.88;12.32
812;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2009/'10;12.63;11.92;12.64
813;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2010/'11;12.87;12.37;12.88
814;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2011/'12;12.91;12.09;12.91
815;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2012/'13;13.35;13.44;13.35
816;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2013/'14;13.78;13.11;13.78
817;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2014/'15;14.29;13.37;14.29
818;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2015/'16;14.54;13.15;14.54
819;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2016/'17;15.58;15.51;15.58
820;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2017/'18;;;
821;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2018/'19;;;
822;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2019/'20;;;
823;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2020/'21;;;
824;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;5 jaar na verlaten onderwijs;2021/'22;;;
825;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2007/'08;15.27;15.3;15.27
826;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2008/'09;15.4;15.07;15.41
827;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;15.99;15.83;15.99
828;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2010/'11;16.14;14.96;16.16
829;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2011/'12;17.18;17.36;17.18
830;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2012/'13;;;
831;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2013/'14;;;
832;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2014/'15;;;
833;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2015/'16;;;
834;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2016/'17;;;
835;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2017/'18;;;
836;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2018/'19;;;
837;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2019/'20;;;
838;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2020/'21;;;
839;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Met startkwalificatie;10 jaar na verlaten onderwijs;2021/'22;;;
840;Totaal schoolverlaters;Totaal schoolverlaters;G+I Handel en horeca;Zonder startkwalificatie;Direct na verlaten onderwijs;2007/'08;5.87;5.87;
