ID;Geslacht;Leeftijd;TypeInstelling;Behandelsetting;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
1267;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG1 Totaal geen pathologie;2011;;;185840.0;1113.0
1268;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG2 Totaal visus/refractie;2008;245240.0;1491.0;208940.0;1271.0
1269;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG2 Totaal visus/refractie;2009;223130.0;1350.0;186025.0;1125.0
1270;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG2 Totaal visus/refractie;2010;227540.0;1369.0;188620.0;1135.0
1271;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG2 Totaal visus/refractie;2011;;;190960.0;1144.0
1272;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG3 Totaal scheelzien/bin.functie;2008;61880.0;376.0;46050.0;280.0
1273;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG3 Totaal scheelzien/bin.functie;2009;60925.0;369.0;45720.0;277.0
1274;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG3 Totaal scheelzien/bin.functie;2010;62045.0;373.0;46230.0;278.0
1275;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG3 Totaal scheelzien/bin.functie;2011;;;49275.0;295.0
1276;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG4 Totaal oogleden;2008;77140.0;469.0;65920.0;401.0
1277;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG4 Totaal oogleden;2009;75900.0;459.0;64780.0;392.0
1278;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG4 Totaal oogleden;2010;79320.0;477.0;67105.0;404.0
1279;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG4 Totaal oogleden;2011;;;72725.0;436.0
1280;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG5 Totaal traanwegen;2008;15025.0;91.0;12375.0;75.0
1281;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG5 Totaal traanwegen;2009;14970.0;91.0;12395.0;75.0
1282;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG5 Totaal traanwegen;2010;15475.0;93.0;12665.0;76.0
1283;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG5 Totaal traanwegen;2011;;;13540.0;81.0
1284;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG6 Totaal oogkas;2008;9510.0;58.0;7175.0;44.0
1285;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG6 Totaal oogkas;2009;9205.0;56.0;6880.0;42.0
1286;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG6 Totaal oogkas;2010;9585.0;58.0;7030.0;42.0
1287;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG6 Totaal oogkas;2011;;;7350.0;44.0
1288;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG7 Totaal bindvlies;2008;106075.0;645.0;94410.0;574.0
1289;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG7 Totaal bindvlies;2009;105515.0;638.0;93185.0;564.0
1290;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG7 Totaal bindvlies;2010;112445.0;677.0;98235.0;591.0
1291;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG7 Totaal bindvlies;2011;;;105740.0;633.0
1292;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG8 Totaal hoornvlies;2008;90830.0;552.0;78375.0;477.0
1293;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG8 Totaal hoornvlies;2009;90705.0;549.0;78485.0;475.0
1294;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG8 Totaal hoornvlies;2010;92480.0;557.0;78585.0;473.0
1295;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG8 Totaal hoornvlies;2011;;;83655.0;501.0
1296;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG9 Totaal uvea;2008;22880.0;139.0;18295.0;111.0
1297;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG9 Totaal uvea;2009;23240.0;141.0;18395.0;111.0
1298;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG9 Totaal uvea;2010;25655.0;154.0;19930.0;120.0
1299;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG9 Totaal uvea;2011;;;21565.0;129.0
1300;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG10 Totaal lens;2008;156555.0;952.0;137095.0;834.0
1301;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG10 Totaal lens;2009;148155.0;896.0;129280.0;782.0
1302;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG10 Totaal lens;2010;153595.0;924.0;131980.0;794.0
1303;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG10 Totaal lens;2011;;;144130.0;863.0
1304;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG11 Totaal corpus vitreum;2008;58720.0;357.0;53005.0;322.0
1305;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG11 Totaal corpus vitreum;2009;61010.0;369.0;54240.0;328.0
1306;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG11 Totaal corpus vitreum;2010;66630.0;401.0;59285.0;357.0
1307;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG11 Totaal corpus vitreum;2011;;;63955.0;383.0
1308;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG12 Totaal netvlies;2008;55135.0;335.0;44045.0;268.0
1309;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG12 Totaal netvlies;2009;55870.0;338.0;44860.0;271.0
1310;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG12 Totaal netvlies;2010;59495.0;358.0;47735.0;287.0
1311;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG12 Totaal netvlies;2011;;;51890.0;311.0
1312;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG13 Totaal gele vlek;2008;84260.0;512.0;69810.0;424.0
1313;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG13 Totaal gele vlek;2009;86600.0;524.0;72005.0;436.0
1314;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG13 Totaal gele vlek;2010;94910.0;571.0;77735.0;468.0
1315;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG13 Totaal gele vlek;2011;;;88345.0;529.0
1316;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG14 Totaal diabetische retina;2008;300125.0;1825.0;264930.0;1611.0
1317;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG14 Totaal diabetische retina;2009;264580.0;1601.0;233225.0;1411.0
1318;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG14 Totaal diabetische retina;2010;239690.0;1443.0;208160.0;1253.0
1319;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG14 Totaal diabetische retina;2011;;;190550.0;1141.0
1320;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG15 Totaal bulbus / sclera;2008;7330.0;45.0;5855.0;36.0
1321;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG15 Totaal bulbus / sclera;2009;7515.0;45.0;6020.0;36.0
1322;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG15 Totaal bulbus / sclera;2010;7635.0;46.0;6105.0;37.0
1323;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG15 Totaal bulbus / sclera;2011;;;6460.0;39.0
1324;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG16 Totaal neuro-ophthalmologie;2008;35755.0;217.0;29050.0;177.0
1325;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG16 Totaal neuro-ophthalmologie;2009;36820.0;223.0;30005.0;182.0
1326;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG16 Totaal neuro-ophthalmologie;2010;38385.0;231.0;30920.0;186.0
1327;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG16 Totaal neuro-ophthalmologie;2011;;;33080.0;198.0
1328;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG17 Totaal glaucoom;2008;228790.0;1391.0;186045.0;1131.0
1329;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG17 Totaal glaucoom;2009;233340.0;1412.0;190005.0;1149.0
1330;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG17 Totaal glaucoom;2010;241660.0;1454.0;198720.0;1196.0
1331;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG17 Totaal glaucoom;2011;;;213945.0;1282.0
1332;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG18 Totaal overige diagnosen;2008;16890.0;103.0;13485.0;82.0
1333;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG18 Totaal overige diagnosen;2009;13950.0;84.0;11430.0;69.0
1334;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG18 Totaal overige diagnosen;2010;13160.0;79.0;10470.0;63.0
1335;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;OG18 Totaal overige diagnosen;2011;;;15835.0;95.0
1336;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO Totaal KNO;2008;894430.0;5439.0;742780.0;4517.0
1337;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO Totaal KNO;2009;886425.0;5362.0;749650.0;4535.0
1338;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO Totaal KNO;2010;887675.0;5342.0;757495.0;4559.0
1339;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO Totaal KNO;2011;;;812710.0;4869.0
1340;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO1 Totaal oorheelkunde;2008;517925.0;3149.0;426425.0;2593.0
1341;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO1 Totaal oorheelkunde;2009;506650.0;3065.0;426435.0;2580.0
1342;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO1 Totaal oorheelkunde;2010;505585.0;3043.0;430760.0;2593.0
1343;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO1 Totaal oorheelkunde;2011;;;459585.0;2753.0
1344;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO2 Totaal neus en/of bijholten;2008;188435.0;1146.0;155250.0;944.0
1345;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO2 Totaal neus en/of bijholten;2009;190475.0;1152.0;159455.0;965.0
1346;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO2 Totaal neus en/of bijholten;2010;194620.0;1171.0;164030.0;987.0
1347;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO2 Totaal neus en/of bijholten;2011;;;177005.0;1060.0
1348;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO3 Totaal mondholte/pharynx/larynx;2008;173980.0;1058.0;144865.0;881.0
1349;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO3 Totaal mondholte/pharynx/larynx;2009;176150.0;1066.0;149060.0;902.0
1350;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO3 Totaal mondholte/pharynx/larynx;2010;178990.0;1077.0;152470.0;918.0
1351;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO3 Totaal mondholte/pharynx/larynx;2011;;;170455.0;1021.0
1352;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO4 Totaal speekselklieren;2008;7465.0;45.0;5900.0;36.0
1353;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO4 Totaal speekselklieren;2009;7600.0;46.0;6050.0;37.0
1354;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO4 Totaal speekselklieren;2010;7945.0;48.0;6305.0;38.0
1355;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO4 Totaal speekselklieren;2011;;;6775.0;41.0
1356;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO5 Totaal hals;2008;9185.0;56.0;7390.0;45.0
1357;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO5 Totaal hals;2009;9115.0;55.0;7500.0;45.0
1358;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO5 Totaal hals;2010;9155.0;55.0;7540.0;45.0
1359;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO5 Totaal hals;2011;;;8370.0;50.0
1360;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO6 Totaal luchtweg;2008;3150.0;19.0;2420.0;15.0
1361;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO6 Totaal luchtweg;2009;3265.0;20.0;2545.0;15.0
1362;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO6 Totaal luchtweg;2010;3370.0;20.0;2680.0;16.0
1363;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO6 Totaal luchtweg;2011;;;2830.0;17.0
1364;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO7 Totaal overige diagnosen KNO;2008;38985.0;237.0;34175.0;208.0
1365;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO7 Totaal overige diagnosen KNO;2009;34425.0;208.0;30590.0;185.0
1366;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO7 Totaal overige diagnosen KNO;2010;30675.0;185.0;27425.0;165.0
1367;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;KO7 Totaal overige diagnosen KNO;2011;;;25990.0;156.0
1368;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK Totaal heelkunde;2008;1611445.0;9799.0;1417720.0;8621.0
1369;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK Totaal heelkunde;2009;1615640.0;9774.0;1422210.0;8604.0
1370;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK Totaal heelkunde;2010;1598145.0;9618.0;1406165.0;8463.0
1371;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK Totaal heelkunde;2011;;;1407810.0;8433.0
1372;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK1 Totaal alg.chir/chirurgie kinderen;2008;371055.0;2256.0;328170.0;1995.0
1373;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK1 Totaal alg.chir/chirurgie kinderen;2009;364745.0;2207.0;321780.0;1947.0
1374;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK1 Totaal alg.chir/chirurgie kinderen;2010;362640.0;2183.0;320495.0;1929.0
1375;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;HK1 Totaal alg.chir/chirurgie kinderen;2011;;;331270.0;1984.0
1376;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2008;575.0;3.0;440.0;3.0
1377;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2009;540.0;3.0;435.0;3.0
1378;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2010;510.0;3.0;410.0;2.0
1379;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.1 Totaal hoofd/hals; alg.chir.";2011;;;420.0;3.0
1380;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2008;134310.0;817.0;114820.0;698.0
1381;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2009;138110.0;835.0;117590.0;711.0
1382;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2010;144745.0;871.0;123755.0;745.0
1383;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.2 Totaal buik/bekken; alg.chir.";2011;;;131275.0;786.0
1384;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.3 Totaal extremiteiten; alg.chir.";2008;16920.0;103.0;14795.0;90.0
1385;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.3 Totaal extremiteiten; alg.chir.";2009;17015.0;103.0;15080.0;91.0
1386;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Poliklinische behandeling;"HK1.3 Totaal extremiteiten; alg.chir.";2010;16290.0;98.0;14370.0;86.0
