ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
2472;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2015 3e kwartaal;
2473;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2015 4e kwartaal;
2474;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2015;
2475;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2016 1e kwartaal;
2476;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2016 2e kwartaal;
2477;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2016 3e kwartaal;
2478;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2016 4e kwartaal;
2479;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2016;
2480;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2017 1e kwartaal;
2481;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2017 2e kwartaal;
2482;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2017 3e kwartaal;
2483;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2017 4e kwartaal;
2484;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2017;
2485;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2018 1e kwartaal;
2486;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2018 2e kwartaal;
2487;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2018 3e kwartaal;
2488;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2018 4e kwartaal;
2489;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2018;
2490;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2019 1e kwartaal;
2491;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2019 2e kwartaal;
2492;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2019 3e kwartaal;
2493;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2019 4e kwartaal;
2494;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2019;
2495;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2020 1e kwartaal;
2496;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2020 2e kwartaal;
2497;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2020 3e kwartaal;
2498;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2020 4e kwartaal;
2499;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2020;
2500;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2021 1e kwartaal;
2501;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2021 2e kwartaal;
2502;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2021 3e kwartaal;
2503;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2021 4e kwartaal;
2504;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2021;
2505;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2022 1e kwartaal;
2506;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2022 2e kwartaal;
2507;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2022 3e kwartaal;
2508;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2022 4e kwartaal;
2509;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2022;
2510;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2023 1e kwartaal;
2511;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2023 2e kwartaal;
2512;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2023 3e kwartaal;
2513;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2023 4e kwartaal;
2514;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2023;
2515;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2024 1e kwartaal;
2516;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2024 2e kwartaal;
2517;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2024 3e kwartaal;
2518;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2024 4e kwartaal;
2519;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;01 Onderwijs;2024;
2520;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2013 1e kwartaal;
2521;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2013 2e kwartaal;
2522;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2013 3e kwartaal;
2523;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2013 4e kwartaal;
2524;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2013;
2525;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2014 1e kwartaal;
2526;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2014 2e kwartaal;
2527;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2014 3e kwartaal;
2528;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2014 4e kwartaal;
2529;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2014;
2530;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2015 1e kwartaal;
2531;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2015 2e kwartaal;
2532;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2015 3e kwartaal;
2533;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2015 4e kwartaal;
2534;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2015;
2535;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2016 1e kwartaal;
2536;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2016 2e kwartaal;
2537;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2016 3e kwartaal;
2538;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2016 4e kwartaal;
2539;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2016;
2540;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2017 1e kwartaal;
2541;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2017 2e kwartaal;
2542;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2017 3e kwartaal;
2543;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2017 4e kwartaal;
2544;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2017;
2545;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2018 1e kwartaal;
2546;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2018 2e kwartaal;
2547;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2018 3e kwartaal;
2548;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2018 4e kwartaal;
2549;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2018;
2550;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2019 1e kwartaal;
2551;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2019 2e kwartaal;
2552;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2019 3e kwartaal;
2553;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2019 4e kwartaal;
2554;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2019;
2555;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2020 1e kwartaal;
2556;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2020 2e kwartaal;
2557;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2020 3e kwartaal;
2558;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2020 4e kwartaal;
2559;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2020;
2560;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2021 1e kwartaal;
2561;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2021 2e kwartaal;
2562;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2021 3e kwartaal;
2563;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2021 4e kwartaal;
2564;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2021;
2565;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2022 1e kwartaal;
2566;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2022 2e kwartaal;
2567;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2022 3e kwartaal;
2568;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2022 4e kwartaal;
2569;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2022;
2570;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2023 1e kwartaal;
2571;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2023 2e kwartaal;
2572;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2023 3e kwartaal;
2573;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2023 4e kwartaal;
2574;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2023;
2575;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2024 1e kwartaal;
2576;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2024 2e kwartaal;
2577;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2024 3e kwartaal;
2578;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2024 4e kwartaal;
2579;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;02 Vormgeving, kunst, talen en gesch...;2024;
2580;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2013 1e kwartaal;
2581;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2013 2e kwartaal;
2582;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2013 3e kwartaal;
2583;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2013 4e kwartaal;
2584;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2013;
2585;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2014 1e kwartaal;
2586;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2014 2e kwartaal;
2587;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2014 3e kwartaal;
2588;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2014 4e kwartaal;
2589;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2014;
2590;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2015 1e kwartaal;
2591;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2015 2e kwartaal;
2592;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2015 3e kwartaal;
2593;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2015 4e kwartaal;
2594;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2015;
2595;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2016 1e kwartaal;
2596;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2016 2e kwartaal;
2597;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2016 3e kwartaal;
2598;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2016 4e kwartaal;
2599;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2016;
2600;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2017 1e kwartaal;
2601;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2017 2e kwartaal;
2602;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2017 3e kwartaal;
2603;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2017 4e kwartaal;
2604;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2017;
2605;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2018 1e kwartaal;
2606;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2018 2e kwartaal;
2607;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2018 3e kwartaal;
2608;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2018 4e kwartaal;
2609;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2018;
2610;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2019 1e kwartaal;
2611;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2019 2e kwartaal;
2612;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2019 3e kwartaal;
2613;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2019 4e kwartaal;
2614;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2019;
2615;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2020 1e kwartaal;
2616;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2020 2e kwartaal;
2617;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2020 3e kwartaal;
2618;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2020 4e kwartaal;
2619;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2020;
2620;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2021 1e kwartaal;
2621;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2021 2e kwartaal;
2622;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2021 3e kwartaal;
2623;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2021 4e kwartaal;
2624;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2021;
2625;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2022 1e kwartaal;
2626;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2022 2e kwartaal;
2627;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2022 3e kwartaal;
2628;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2022 4e kwartaal;
2629;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2022;
2630;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2023 1e kwartaal;
2631;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2023 2e kwartaal;
2632;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2023 3e kwartaal;
2633;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2023 4e kwartaal;
2634;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2023;
2635;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2024 1e kwartaal;
2636;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2024 2e kwartaal;
2637;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2024 3e kwartaal;
2638;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2024 4e kwartaal;
2639;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;03 Journalistiek, gedrag en maatschappij;2024;
2640;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2013 1e kwartaal;
2641;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2013 2e kwartaal;
2642;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2013 3e kwartaal;
2643;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2013 4e kwartaal;
2644;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2013;
2645;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2014 1e kwartaal;
2646;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2014 2e kwartaal;
2647;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2014 3e kwartaal;
2648;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2014 4e kwartaal;
2649;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2014;
2650;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2015 1e kwartaal;
2651;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2015 2e kwartaal;
2652;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2015 3e kwartaal;
2653;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2015 4e kwartaal;
2654;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2015;
2655;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2016 1e kwartaal;
2656;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2016 2e kwartaal;
2657;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2016 3e kwartaal;
2658;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2016 4e kwartaal;
2659;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2016;
2660;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2017 1e kwartaal;
2661;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2017 2e kwartaal;
2662;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2017 3e kwartaal;
2663;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2017 4e kwartaal;
2664;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2017;
2665;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2018 1e kwartaal;
2666;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2018 2e kwartaal;
2667;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2018 3e kwartaal;
2668;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2018 4e kwartaal;
2669;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2018;
2670;Totaal mannen en vrouwen;15 tot 90 jaar;111 Basisonderwijs;04 Recht, administratie, handel en za...;2019 1e kwartaal;
