ID;Geslacht;Herkomstgroepering;Opleidingsfase;Opleidingsvorm;Perioden;TotaalGeslaagden_1;StudieduurInMaanden_2
1276;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;20460.0;50.0
1277;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;20830.0;50.0
1278;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;20900.0;50.0
1279;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;20220.0;51.0
1280;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;3090.0;50.0
1281;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;2750.0;52.0
1282;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;2530.0;54.0
1283;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;2420.0;54.0
1284;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;2840.0;52.0
1285;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;3160.0;53.0
1286;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;3680.0;53.0
1287;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;4150.0;53.0
1288;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;4970.0;53.0
1289;Vrouwen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;5130.0;53.0
1290;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;1090.0;51.0
1291;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;1340.0;54.0
1292;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;1280.0;58.0
1293;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;1340.0;58.0
1294;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;1260.0;60.0
1295;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;1320.0;58.0
1296;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;1510.0;59.0
1297;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;1710.0;60.0
1298;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;2280.0;53.0
1299;Vrouwen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;2490.0;55.0
1300;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;190.0;60.0
1301;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;330.0;60.0
1302;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;360.0;60.0
1303;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;370.0;61.0
1304;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;350.0;64.0
1305;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;300.0;65.0
1306;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;300.0;64.0
1307;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;290.0;64.0
1308;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;340.0;65.0
1309;Vrouwen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;390.0;63.0
1310;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;900.0;50.0
1311;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;1010.0;52.0
1312;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;920.0;57.0
1313;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;980.0;57.0
1314;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;920.0;59.0
1315;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;1020.0;56.0
1316;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;1210.0;57.0
1317;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;1410.0;60.0
1318;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;1930.0;51.0
1319;Vrouwen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;2100.0;54.0
1320;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;1780.0;53.0
1321;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;1890.0;52.0
1322;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;1800.0;52.0
1323;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;1800.0;53.0
1324;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;1830.0;52.0
1325;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;1920.0;51.0
1326;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;2090.0;52.0
1327;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;2150.0;52.0
1328;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;2660.0;49.0
1329;Vrouwen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;2700.0;49.0
1330;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;1450.0;54.0
1331;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;1580.0;53.0
1332;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;1530.0;53.0
1333;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;1530.0;53.0
1334;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;1550.0;52.0
1335;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;1560.0;52.0
1336;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;1690.0;52.0
1337;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;1730.0;52.0
1338;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;2100.0;49.0
1339;Vrouwen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;2140.0;49.0
1340;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;330.0;48.0
1341;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;310.0;49.0
1342;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;270.0;51.0
1343;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;260.0;54.0
1344;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;280.0;51.0
1345;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;360.0;49.0
1346;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;400.0;52.0
1347;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;420.0;53.0
1348;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;560.0;50.0
1349;Vrouwen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;560.0;49.0
1350;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;70.0;48.0
1351;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;90.0;55.0
1352;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;90.0;57.0
1353;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;90.0;62.0
1354;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;100.0;64.0
1355;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;120.0;56.0
1356;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;120.0;55.0
1357;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;120.0;60.0
1358;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;210.0;51.0
1359;Vrouwen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;220.0;52.0
1360;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;10.0;
1361;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;20.0;
1362;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;20.0;
1363;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;20.0;
1364;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;40.0;
1365;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;40.0;
1366;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;40.0;
1367;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;30.0;
1368;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;80.0;53.0
1369;Vrouwen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;90.0;54.0
1370;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;60.0;45.0
1371;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;70.0;53.0
1372;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;70.0;56.0
1373;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;70.0;59.0
1374;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;60.0;55.0
1375;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;90.0;51.0
1376;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;80.0;49.0
1377;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;90.0;59.0
1378;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;130.0;50.0
1379;Vrouwen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;140.0;50.0
1380;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;920.0;54.0
1381;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;1040.0;53.0
1382;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;1140.0;53.0
1383;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;1250.0;54.0
1384;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;1430.0;53.0
1385;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;1610.0;53.0
1386;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;1930.0;52.0
1387;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;2190.0;52.0
1388;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;2710.0;51.0
1389;Vrouwen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;3040.0;52.0
1390;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;720.0;55.0
1391;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;830.0;53.0
1392;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;930.0;53.0
1393;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;1020.0;53.0
1394;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;1200.0;53.0
1395;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;1330.0;52.0
1396;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;1560.0;52.0
1397;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;1810.0;51.0
1398;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;2220.0;51.0
1399;Vrouwen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;2510.0;51.0
1400;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;200.0;50.0
1401;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;210.0;50.0
1402;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;210.0;55.0
1403;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;230.0;56.0
1404;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;230.0;54.0
1405;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;280.0;55.0
1406;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;370.0;54.0
1407;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;370.0;54.0
1408;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;500.0;53.0
1409;Vrouwen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;530.0;56.0
1410;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;30.0;
1411;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;40.0;
1412;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;30.0;
1413;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;40.0;
1414;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;40.0;
1415;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;30.0;
1416;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;40.0;
1417;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;50.0;59.0
1418;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;60.0;49.0
1419;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;70.0;59.0
1420;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;0.0;
1421;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;0.0;
1422;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;10.0;
1423;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;10.0;
1424;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;10.0;
1425;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;0.0;
1426;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;10.0;
1427;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;10.0;
1428;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;20.0;
1429;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;40.0;
1430;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;20.0;
1431;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;40.0;
1432;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;30.0;
1433;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;30.0;
1434;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;30.0;
1435;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;30.0;
1436;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;30.0;
1437;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;40.0;
1438;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;40.0;
1439;Vrouwen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;40.0;
1440;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1995;100.0;52.0
1441;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1996;110.0;52.0
1442;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1997;150.0;53.0
1443;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1998;160.0;54.0
1444;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1999;160.0;52.0
1445;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2000;190.0;50.0
1446;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2001;260.0;51.0
1447;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2002;290.0;52.0
1448;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2003;390.0;52.0
1449;Vrouwen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2004;330.0;55.0
1450;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 1995;60.0;55.0
1451;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 1996;90.0;53.0
1452;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 1997;110.0;52.0
1453;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 1998;120.0;54.0
1454;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 1999;130.0;53.0
1455;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 2000;150.0;50.0
1456;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 2001;210.0;52.0
1457;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 2002;250.0;50.0
1458;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 2003;320.0;51.0
1459;Vrouwen;Turken;Bachelor;Voltijdopleidingen;Cohort 2004;260.0;54.0
1460;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1995;30.0;
1461;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1996;30.0;
1462;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1997;40.0;
1463;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1998;40.0;
1464;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1999;30.0;
1465;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2000;30.0;
1466;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2001;60.0;51.0
1467;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2002;50.0;
1468;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2003;70.0;57.0
1469;Vrouwen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2004;70.0;57.0
1470;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;;
1471;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;10.0;
1472;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;0.0;
1473;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;0.0;
1474;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;0.0;
1475;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;0.0;
1476;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;0.0;
1477;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;10.0;
1478;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;0.0;
1479;Vrouwen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;10.0;
1480;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
1481;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;;
1482;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;;
1483;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
1484;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
1485;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;;
1486;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;0.0;
1487;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;0.0;
1488;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;0.0;
1489;Vrouwen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;0.0;
1490;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;;
1491;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;10.0;
1492;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;0.0;
1493;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;0.0;
1494;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;;
1495;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;0.0;
1496;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;0.0;
1497;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;0.0;
1498;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;0.0;
1499;Vrouwen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;0.0;
1500;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1995;70.0;51.0
1501;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1996;90.0;50.0
1502;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1997;90.0;50.0
1503;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1998;160.0;50.0
1504;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1999;210.0;49.0
1505;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2000;250.0;51.0
1506;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2001;280.0;50.0
1507;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2002;310.0;51.0
1508;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2003;390.0;51.0
1509;Vrouwen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2004;440.0;53.0
1510;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1995;50.0;53.0
1511;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1996;80.0;50.0
1512;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1997;80.0;50.0
1513;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1998;140.0;50.0
1514;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1999;180.0;49.0
1515;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2000;220.0;51.0
1516;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2001;240.0;50.0
1517;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2002;280.0;51.0
1518;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2003;320.0;51.0
1519;Vrouwen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2004;370.0;52.0
1520;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1995;20.0;
1521;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1996;10.0;
1522;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1997;10.0;
1523;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1998;20.0;
1524;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1999;30.0;
1525;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2000;30.0;
1526;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2001;40.0;
1527;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2002;30.0;
1528;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2003;70.0;52.0
1529;Vrouwen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2004;70.0;57.0
1530;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;;
1531;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;;
1532;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;0.0;
1533;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;0.0;
1534;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;0.0;
1535;Vrouwen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;;
