ID;Geslacht;Leeftijdsklassen;VTVDiagnosen;Huishoudinkomensdecielen;Perioden;PersonenMet1OfMeerZiekenhuisopnamen_1;Steekproefaantallen_2
1128;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);3e deciel;1997;2.2;405890
1129;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);3e deciel;2004;2.9;392503
1130;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);4e deciel;1997;2.1;421437
1131;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);4e deciel;2004;2.5;410332
1132;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);5e deciel;1997;1.7;432037
1133;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);5e deciel;2004;2.0;428652
1134;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);6e deciel;1997;1.6;442662
1135;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);6e deciel;2004;1.9;443799
1136;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);7e deciel;1997;1.8;452235
1137;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);7e deciel;2004;2.5;459383
1138;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);8e deciel;1997;1.9;458850
1139;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);8e deciel;2004;2.5;474677
1140;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);9e deciel;1997;1.5;468243
1141;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);9e deciel;2004;2.2;489982
1142;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);10e deciel (hoogste);1997;1.9;470367
1143;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.1  Non-Hodgkin lymfomen (NHL);10e deciel (hoogste);2004;2.8;482547
1144;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;Totaal huishoudinkomensdecielen;1997;0.4;4235851
1145;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;Totaal huishoudinkomensdecielen;2004;0.4;4302501
1146;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;1e deciel (laagste);1997;0.3;331527
1147;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;1e deciel (laagste);2004;0.3;356204
1148;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;2e deciel;1997;0.4;352603
1149;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;2e deciel;2004;0.5;364422
1150;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;3e deciel;1997;0.2;405890
1151;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;3e deciel;2004;0.3;392503
1152;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;4e deciel;1997;0.4;421437
1153;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;4e deciel;2004;0.3;410332
1154;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;5e deciel;1997;0.4;432037
1155;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;5e deciel;2004;0.4;428652
1156;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;6e deciel;1997;0.4;442662
1157;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;6e deciel;2004;0.3;443799
1158;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;7e deciel;1997;0.5;452235
1159;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;7e deciel;2004;0.5;459383
1160;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;8e deciel;1997;0.3;458850
1161;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;8e deciel;2004;0.5;474677
1162;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;9e deciel;1997;0.3;468243
1163;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;9e deciel;2004;0.3;489982
1164;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;10e deciel (hoogste);1997;0.2;470367
1165;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.2  Ziekte van Hodgkin;10e deciel (hoogste);2004;0.3;482547
1166;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;Totaal huishoudinkomensdecielen;1997;2.2;4235851
1167;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;Totaal huishoudinkomensdecielen;2004;2.8;4302501
1168;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;1e deciel (laagste);1997;1.8;331527
1169;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;1e deciel (laagste);2004;1.7;356204
1170;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2e deciel;1997;3.0;352603
1171;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2e deciel;2004;3.1;364422
1172;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;3e deciel;1997;2.3;405890
1173;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;3e deciel;2004;3.6;392503
1174;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;4e deciel;1997;2.7;421437
1175;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;4e deciel;2004;3.5;410332
1176;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;5e deciel;1997;2.1;432037
1177;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;5e deciel;2004;2.6;428652
1178;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;6e deciel;1997;1.8;442662
1179;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;6e deciel;2004;2.5;443799
1180;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;7e deciel;1997;1.7;452235
1181;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;7e deciel;2004;2.3;459383
1182;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;8e deciel;1997;1.7;458850
1183;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;8e deciel;2004;3.2;474677
1184;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;9e deciel;1997;2.3;468243
1185;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;9e deciel;2004;2.7;489982
1186;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;10e deciel (hoogste);1997;2.5;470367
1187;Mannen en vrouwen;Totaal alle leeftijden;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;10e deciel (hoogste);2004;3.1;482547
1188;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;Totaal huishoudinkomensdecielen;1997;11.8;4235851
1189;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;Totaal huishoudinkomensdecielen;2004;14.4;4302501
1190;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;1e deciel (laagste);1997;7.5;331527
1191;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;1e deciel (laagste);2004;6.6;356204
1192;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;2e deciel;1997;18.2;352603
1193;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;2e deciel;2004;16.6;364422
1194;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;3e deciel;1997;14.6;405890
1195;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;3e deciel;2004;20.5;392503
1196;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;4e deciel;1997;12.3;421437
1197;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;4e deciel;2004;16.7;410332
1198;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;5e deciel;1997;10.8;432037
1199;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;5e deciel;2004;15.4;428652
1200;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;6e deciel;1997;10.1;442662
1201;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;6e deciel;2004;13.2;443799
1202;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;7e deciel;1997;10.7;452235
1203;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;7e deciel;2004;12.7;459383
1204;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;8e deciel;1997;10.5;458850
1205;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;8e deciel;2004;13.7;474677
1206;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;9e deciel;1997;11.7;468243
1207;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;9e deciel;2004;14.2;489982
1208;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;10e deciel (hoogste);1997;11.4;470367
1209;Mannen en vrouwen;Totaal alle leeftijden;2.1.18  Ov. kwaadaardige nieuwvormingen;10e deciel (hoogste);2004;14.9;482547
1210;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;Totaal huishoudinkomensdecielen;1997;25.6;4235851
1211;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;Totaal huishoudinkomensdecielen;2004;31.2;4302501
1212;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;1e deciel (laagste);1997;17.5;331527
1213;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;1e deciel (laagste);2004;19.6;356204
1214;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;2e deciel;1997;29.1;352603
1215;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;2e deciel;2004;31.0;364422
1216;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;3e deciel;1997;26.0;405890
1217;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;3e deciel;2004;32.8;392503
1218;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;4e deciel;1997;24.3;421437
1219;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;4e deciel;2004;33.5;410332
1220;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;5e deciel;1997;23.0;432037
1221;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;5e deciel;2004;29.8;428652
1222;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;6e deciel;1997;25.3;442662
1223;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;6e deciel;2004;30.9;443799
1224;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;7e deciel;1997;25.8;452235
1225;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;7e deciel;2004;32.2;459383
1226;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;8e deciel;1997;26.2;458850
1227;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;8e deciel;2004;33.2;474677
1228;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;9e deciel;1997;28.7;468243
1229;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;9e deciel;2004;33.4;489982
1230;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;10e deciel (hoogste);1997;29.7;470367
1231;Mannen en vrouwen;Totaal alle leeftijden;2.2  Niet-kwaadaardige nieuwvormingen;10e deciel (hoogste);2004;35.7;482547
1232;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;Totaal huishoudinkomensdecielen;1997;9.6;4235851
1233;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;Totaal huishoudinkomensdecielen;2004;11.8;4302501
1234;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;1e deciel (laagste);1997;9.1;331527
1235;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;1e deciel (laagste);2004;7.0;356204
1236;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;2e deciel;1997;18.9;352603
1237;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;2e deciel;2004;17.9;364422
1238;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;3e deciel;1997;13.4;405890
1239;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;3e deciel;2004;20.2;392503
1240;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;4e deciel;1997;10.5;421437
1241;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;4e deciel;2004;16.0;410332
1242;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;5e deciel;1997;8.2;432037
1243;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;5e deciel;2004;10.5;428652
1244;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;6e deciel;1997;7.3;442662
1245;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;6e deciel;2004;10.0;443799
1246;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;7e deciel;1997;7.4;452235
1247;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;7e deciel;2004;9.9;459383
1248;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;8e deciel;1997;7.2;458850
1249;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;8e deciel;2004;8.8;474677
1250;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;9e deciel;1997;7.2;468243
1251;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;9e deciel;2004;9.5;489982
1252;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;10e deciel (hoogste);1997;6.6;470367
1253;Mannen en vrouwen;Totaal alle leeftijden;3 Ziekten bloed en bloedbereid. organen;10e deciel (hoogste);2004;8.3;482547
1254;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;Totaal huishoudinkomensdecielen;1997;0.2;4235851
1255;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;Totaal huishoudinkomensdecielen;2004;0.3;4302501
1256;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;1e deciel (laagste);1997;0.3;331527
1257;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;1e deciel (laagste);2004;0.6;356204
1258;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;2e deciel;1997;0.4;352603
1259;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;2e deciel;2004;0.6;364422
1260;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;3e deciel;1997;0.4;405890
1261;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;3e deciel;2004;0.7;392503
1262;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;4e deciel;1997;0.4;421437
1263;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;4e deciel;2004;0.4;410332
1264;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;5e deciel;1997;0.4;432037
1265;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;5e deciel;2004;0.4;428652
1266;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;6e deciel;1997;0.2;442662
1267;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;6e deciel;2004;0.2;443799
1268;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;7e deciel;1997;0.1;452235
1269;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;7e deciel;2004;0.2;459383
1270;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;8e deciel;1997;0.1;458850
1271;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;8e deciel;2004;0.1;474677
1272;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;9e deciel;1997;0.2;468243
1273;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;9e deciel;2004;0.3;489982
1274;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;10e deciel (hoogste);1997;0.0;470367
1275;Mannen en vrouwen;Totaal alle leeftijden;3.1  Hereditaire hemolytische anemieën;10e deciel (hoogste);2004;0.1;482547
1276;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;Totaal huishoudinkomensdecielen;1997;9.4;4235851
1277;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;Totaal huishoudinkomensdecielen;2004;11.5;4302501
1278;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;1e deciel (laagste);1997;8.9;331527
1279;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;1e deciel (laagste);2004;6.5;356204
1280;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;2e deciel;1997;18.4;352603
1281;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;2e deciel;2004;17.3;364422
1282;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;3e deciel;1997;13.0;405890
1283;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;3e deciel;2004;19.7;392503
1284;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;4e deciel;1997;10.1;421437
1285;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;4e deciel;2004;15.7;410332
1286;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;5e deciel;1997;7.8;432037
1287;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;5e deciel;2004;10.1;428652
1288;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;6e deciel;1997;7.1;442662
1289;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;6e deciel;2004;9.9;443799
1290;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;7e deciel;1997;7.3;452235
1291;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;7e deciel;2004;9.8;459383
1292;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;8e deciel;1997;7.2;458850
1293;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;8e deciel;2004;8.7;474677
1294;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;9e deciel;1997;7.1;468243
1295;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;9e deciel;2004;9.3;489982
1296;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;10e deciel (hoogste);1997;6.6;470367
1297;Mannen en vrouwen;Totaal alle leeftijden;3.2  Ov. zktn bloed en bloedber. organen;10e deciel (hoogste);2004;8.2;482547
1298;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;Totaal huishoudinkomensdecielen;1997;18.8;4235851
1299;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;Totaal huishoudinkomensdecielen;2004;20.6;4302501
1300;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;1e deciel (laagste);1997;20.1;331527
1301;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;1e deciel (laagste);2004;17.2;356204
1302;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;2e deciel;1997;36.2;352603
1303;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;2e deciel;2004;29.1;364422
1304;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;3e deciel;1997;23.7;405890
1305;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;3e deciel;2004;31.0;392503
1306;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;4e deciel;1997;19.6;421437
1307;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;4e deciel;2004;25.2;410332
1308;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;5e deciel;1997;17.0;432037
1309;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;5e deciel;2004;20.3;428652
1310;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;6e deciel;1997;14.9;442662
1311;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;6e deciel;2004;17.9;443799
1312;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;7e deciel;1997;14.5;452235
1313;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;7e deciel;2004;17.8;459383
1314;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;8e deciel;1997;14.8;458850
1315;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;8e deciel;2004;16.7;474677
1316;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;9e deciel;1997;14.0;468243
1317;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;9e deciel;2004;16.5;489982
1318;Mannen en vrouwen;Totaal alle leeftijden;4 Endocriene-, voedings,- stofw.ziekten;10e deciel (hoogste);1997;13.0;470367
