ID;TypeZelfstandige;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20;Inkomensbronnen_21
846;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;N Verhuur en overige zakelijke diensten;2013;1.6;23.0;19.6;21.3;17.8;29.6;27.9;1.2;24.1;12.0;3.5;16.7;12.1;10.4;3.3;27.8;26.4;1.8;35.3;10.1;2.2
847;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;N Verhuur en overige zakelijke diensten;2014;1.6;23.4;19.8;21.5;17.7;31.8;29.6;1.2;30.1;11.9;3.8;16.8;12.3;10.5;3.4;29.3;27.2;1.8;37.4;10.2;2.2
848;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;N Verhuur en overige zakelijke diensten;2015;1.7;25.0;21.1;22.8;19.0;33.0;31.2;1.3;35.0;11.7;3.9;18.1;13.4;11.4;3.6;29.6;27.9;1.9;35.5;10.1;2.4
849;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;N Verhuur en overige zakelijke diensten;2016;1.7;28.2;22.5;25.7;19.8;34.3;32.1;1.3;35.7;14.2;3.5;20.7;15.1;13.9;5.6;31.0;29.3;1.8;33.1;11.8;2.5
850;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2007;0.0;;;;;;;;;;0.1;13.3;10.9;1.5;0.4;23.4;23.2;0.0;70.1;88.8;0.0
851;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2008;0.0;;;;;;;;;;0.1;13.0;10.5;2.0;1.0;24.0;22.6;0.0;25.1;46.2;0.0
852;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2009;0.0;;;;;;;;;;0.2;12.2;10.8;1.5;0.3;23.8;24.2;0.0;50.7;18.6;0.0
853;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2010;0.0;;;;;;;;;;0.4;12.3;9.0;0.8;0.2;23.6;23.6;0.0;67.0;36.3;0.0
854;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2011;0.0;;;;;;;;;;0.3;12.4;9.4;1.0;0.2;26.0;25.9;0.0;71.9;18.9;0.0
855;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2012;0.0;;;;;;;;;;0.4;12.1;9.0;1.4;0.2;27.4;27.7;0.0;98.3;20.4;0.0
856;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2013;0.0;;;;;;;;;;0.1;12.6;9.4;2.5;1.3;26.3;25.4;0.0;24.8;85.4;0.0
857;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2014;0.0;;;;;;;;;;0.6;12.9;10.0;1.1;0.3;27.9;26.8;0.1;20.9;34.2;0.0
858;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2015;0.0;;;;;;;;;;0.6;12.2;9.3;1.1;0.2;26.4;26.7;0.1;42.4;30.8;0.0
859;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;O Openbaar bestuur en overheidsdiensten;2016;0.0;;;;;;;;;;0.4;13.9;11.0;1.3;0.2;28.1;28.9;0.0;27.8;19.3;0.0
860;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2007;0.2;17.2;16.8;14.8;14.3;24.8;24.4;0.1;21.8;7.7;1.1;12.9;10.8;3.6;0.7;20.9;19.3;0.3;19.0;6.4;0.3
861;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2008;0.2;18.2;16.2;15.2;12.6;26.2;25.2;0.2;31.8;7.1;1.3;13.3;10.8;4.0;0.9;20.1;19.0;0.4;15.4;6.8;0.3
862;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2009;0.3;16.3;14.6;13.7;11.1;26.0;23.7;0.2;31.1;8.8;1.4;13.1;10.7;3.8;0.9;21.5;20.0;0.5;16.7;7.1;0.4
863;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2010;0.4;16.2;14.4;13.0;10.7;26.7;24.8;0.3;24.3;6.5;1.9;12.2;9.7;4.0;1.0;21.6;20.2;0.7;14.8;5.8;0.7
864;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2011;0.7;16.3;14.5;13.5;11.3;27.9;24.5;0.5;16.1;4.7;2.6;13.2;10.3;4.7;1.3;23.8;22.5;0.9;13.6;5.1;1.2
865;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2012;0.8;15.8;14.5;13.1;10.8;27.1;25.5;0.5;15.2;4.9;3.0;12.7;10.0;4.6;1.3;23.1;22.3;1.0;12.1;4.6;1.4
866;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2013;1.0;15.4;14.1;12.7;10.4;26.9;25.0;0.6;11.6;4.8;3.1;12.4;9.7;5.0;1.5;24.0;23.1;1.2;10.9;4.2;1.6
867;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2014;1.1;14.9;13.3;12.2;9.7;27.6;25.1;0.7;14.6;4.1;4.8;11.4;8.4;3.9;1.2;23.0;20.9;1.4;8.9;4.4;1.8
868;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2015;1.2;16.2;14.2;13.3;10.9;30.0;27.0;0.7;16.6;4.0;5.6;11.4;8.3;4.0;1.2;23.3;21.1;1.5;10.2;4.8;2.1
869;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;P Onderwijs;2016;1.2;17.0;14.4;13.9;10.5;30.6;28.3;0.8;19.5;3.7;5.8;11.6;8.2;4.2;1.2;24.2;23.0;1.6;12.6;4.0;2.3
870;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2007;0.5;13.0;10.2;10.8;7.4;22.0;19.3;0.1;15.2;10.4;3.2;12.8;10.8;3.6;1.8;21.6;20.5;0.4;17.6;16.5;0.1
871;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2008;0.9;12.4;9.9;10.1;7.4;21.0;19.1;0.2;7.0;9.8;4.8;12.6;10.7;3.7;2.0;20.9;20.0;0.6;10.3;13.8;0.2
872;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2009;0.9;14.5;11.2;12.1;8.6;21.8;18.9;0.2;3.3;10.1;4.8;13.6;11.2;4.2;2.2;21.6;20.4;0.7;8.9;13.7;0.2
873;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2010;1.1;22.3;17.4;19.4;13.8;27.2;24.6;0.5;11.4;11.3;4.6;15.6;12.7;6.4;2.8;23.2;22.3;1.1;10.9;9.3;0.8
874;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2011;1.7;25.2;18.9;22.9;15.8;30.2;27.3;0.7;13.0;8.9;5.7;18.0;13.7;9.1;3.3;26.3;25.1;1.3;14.5;9.0;1.5
875;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2012;1.9;24.7;18.4;22.2;15.2;30.2;27.2;0.8;11.6;8.8;7.5;16.6;12.8;7.5;2.6;26.0;24.5;1.6;12.2;10.9;1.6
876;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2013;2.6;20.6;16.0;18.0;12.5;27.9;25.2;0.9;4.2;7.1;11.9;15.0;11.8;6.0;2.5;25.4;24.6;2.1;7.5;9.9;1.7
877;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2014;3.1;18.7;15.2;16.1;11.9;28.5;26.0;1.0;5.8;6.6;13.7;14.6;11.8;5.6;2.5;26.0;24.7;2.4;7.1;10.3;1.8
878;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2015;3.1;19.1;15.4;16.5;12.2;29.3;26.8;1.1;10.5;8.2;13.6;15.0;12.3;5.7;2.3;26.3;25.3;2.6;10.2;10.2;2.1
879;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2016;2.7;19.2;15.7;16.6;12.6;30.4;28.3;1.0;16.4;8.6;10.5;15.9;13.1;6.1;2.5;28.1;27.3;2.2;14.2;10.5;2.1
880;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2007;0.4;20.7;15.9;17.8;12.9;26.5;23.5;0.3;48.1;8.3;1.0;18.8;13.9;8.8;3.3;24.5;21.3;0.6;24.3;5.8;0.7
881;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2008;0.5;19.2;16.4;16.6;13.7;25.9;25.0;0.4;44.0;6.4;1.2;18.2;13.8;8.0;3.3;24.2;22.4;0.8;24.2;4.3;0.9
882;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2009;0.6;20.4;16.0;18.1;12.5;26.2;24.8;0.6;33.5;7.0;1.6;18.1;12.7;8.6;3.0;24.1;21.9;1.1;21.5;4.0;1.2
883;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2010;0.9;18.0;14.8;14.7;10.9;24.4;22.8;0.7;21.3;6.2;2.3;15.3;11.7;7.3;3.2;22.5;20.2;1.5;11.4;4.0;2.0
884;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2011;1.5;18.5;14.9;15.5;11.7;27.1;24.3;1.0;12.5;5.0;3.7;15.9;12.3;7.9;3.6;24.5;22.0;1.9;9.4;3.9;3.2
885;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2012;1.7;18.5;14.9;15.7;12.0;26.6;24.4;1.2;12.6;4.1;3.9;15.2;11.8;8.4;4.0;24.0;22.1;2.1;9.0;3.5;3.4
886;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2013;1.9;17.2;13.9;14.7;10.9;27.1;23.9;1.3;12.4;4.2;4.1;14.5;11.0;8.0;4.2;24.3;21.7;2.3;6.7;3.6;3.6
887;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2014;2.2;17.8;14.5;15.4;11.6;28.9;25.4;1.4;11.4;4.7;4.8;14.7;11.0;8.2;3.5;25.3;22.6;2.5;7.1;3.8;3.9
888;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2015;2.4;18.6;15.1;15.8;12.3;28.9;26.6;1.6;14.5;4.6;5.7;14.9;11.6;8.2;3.7;25.2;23.3;2.8;7.6;3.8;4.7
889;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2016;2.4;18.6;14.8;15.8;11.6;29.6;27.7;1.6;17.1;5.0;5.6;15.2;11.4;8.3;3.5;26.3;24.7;3.0;10.6;3.8;4.8
890;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2007;1.5;13.5;11.8;12.1;10.2;24.3;23.0;1.2;44.7;4.9;2.0;13.4;12.0;9.0;6.1;24.6;22.8;1.5;45.1;4.4;1.7
891;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2008;1.5;13.8;11.8;12.2;10.0;24.0;23.3;1.4;34.5;3.8;2.2;13.8;12.3;8.9;5.9;23.9;23.1;1.8;36.9;3.6;1.9
892;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2009;1.5;12.9;11.5;11.4;9.4;23.2;22.4;1.4;18.5;3.6;2.2;13.2;12.1;8.0;5.7;23.5;22.7;1.8;22.2;3.2;1.8
893;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2010;1.8;12.2;10.5;10.3;8.2;22.4;21.6;1.4;20.1;3.9;2.7;12.5;11.3;7.0;3.9;22.7;21.9;1.9;22.1;3.8;2.4
894;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2011;2.3;13.0;11.0;11.0;8.7;25.0;24.6;1.8;20.8;3.9;3.6;13.3;12.2;7.5;4.4;25.6;24.7;2.4;22.4;3.8;3.2
895;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2012;2.4;12.5;10.6;10.4;8.1;24.3;23.6;1.8;12.6;3.8;3.7;12.9;11.5;7.0;3.9;24.8;24.1;2.3;16.4;3.6;3.3
896;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2013;2.5;12.0;10.1;9.8;7.3;24.7;23.8;1.8;10.8;4.0;3.7;12.3;11.0;6.6;3.5;24.9;24.4;2.4;10.7;3.6;3.3
897;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2014;2.6;12.0;10.0;9.6;7.0;26.8;25.0;1.9;15.2;4.1;4.0;12.4;10.9;6.5;3.4;27.1;25.6;2.6;15.6;3.9;3.4
898;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2015;2.8;12.5;10.1;10.1;7.0;27.2;25.6;2.0;16.9;3.9;4.4;12.8;11.1;6.9;3.4;27.5;26.3;2.8;20.2;3.9;3.8
899;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2016;2.8;14.1;10.5;11.6;7.0;28.5;27.1;2.1;23.3;4.2;4.3;14.2;11.5;8.2;3.9;28.8;27.7;2.8;24.8;3.9;3.9
900;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
901;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
902;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
903;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
904;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
905;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
906;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
907;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
908;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
909;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;T Huishoudens;2016;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
910;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
911;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
912;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
913;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
914;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
915;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
916;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
917;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
918;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
919;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;U Extraterritoriale organisaties;2016;0.0;;;;;;;;;;0.0;;;;;;;;;;0.0
920;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2007;4.8;19.6;16.0;16.0;11.9;25.5;23.4;3.1;30.0;8.2;22.0;14.2;11.0;4.8;1.3;22.1;20.5;7.0;18.5;6.3;30.5
921;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2008;4.6;18.3;15.0;15.2;11.0;24.7;22.9;2.9;20.7;7.2;22.6;14.1;10.8;4.5;1.3;22.0;20.7;7.3;15.4;5.8;33.2
922;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2009;4.9;16.7;13.3;14.1;9.4;23.8;21.6;3.2;16.0;5.6;24.1;13.6;10.5;4.0;1.1;21.9;20.4;8.1;13.6;4.6;34.8
923;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2010;2.8;20.3;17.0;18.0;13.0;24.7;21.8;1.0;6.3;14.0;19.1;13.3;10.0;4.0;1.1;21.7;20.2;3.5;10.5;12.9;29.3
924;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2011;3.0;17.9;14.6;16.1;12.1;26.0;22.4;0.9;5.2;16.2;21.1;13.5;9.8;3.6;1.1;23.3;21.8;3.3;10.2;22.9;32.5
925;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2012;2.7;17.7;13.7;15.9;10.9;26.5;22.6;0.8;6.7;20.3;20.8;13.1;9.3;3.4;1.0;23.4;21.7;3.3;9.3;22.9;34.3
926;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2013;3.0;16.8;13.7;15.0;10.7;25.4;22.0;0.8;2.3;15.7;21.5;12.8;9.2;3.4;1.0;23.8;21.8;3.4;5.8;22.4;39.0
927;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2014;3.3;18.0;15.0;16.1;14.0;27.2;23.0;0.9;1.5;16.1;15.1;15.0;10.5;4.9;1.5;26.2;23.1;2.9;6.8;20.2;37.7
928;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2015;3.0;20.7;16.0;18.5;15.0;28.7;24.4;1.0;3.5;15.6;13.3;16.3;10.9;5.6;1.5;26.3;23.6;2.8;9.5;22.4;36.3
929;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;SBI-code onbekend;2016;2.5;16.2;12.6;14.5;10.0;27.9;24.7;0.7;10.2;19.0;15.0;14.2;9.6;3.9;1.1;26.0;24.2;3.0;12.1;24.1;33.2
930;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2007;443.5;36.7;29.6;36.1;28.9;28.3;24.3;325.4;141.9;27.3;638.3;35.4;28.9;26.0;15.0;27.2;23.6;403.9;114.4;21.4;662.9
931;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2008;458.4;37.6;30.4;37.2;30.0;27.7;24.7;382.7;125.5;25.1;657.9;36.3;29.9;26.9;15.4;26.9;24.0;472.9;98.2;19.9;683.1
932;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2009;460.9;35.0;27.6;34.8;27.3;26.1;23.7;398.9;94.4;21.2;661.8;34.6;28.3;25.0;13.9;25.8;23.6;492.4;71.2;16.7;686.1
933;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2010;446.3;36.4;28.4;36.0;27.9;27.0;24.0;371.5;88.5;21.7;650.4;35.7;29.0;25.6;14.9;26.5;23.8;460.1;64.5;17.2;673.7
934;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2011;484.2;37.1;29.8;36.7;29.2;30.4;27.0;396.4;81.9;20.0;688.1;36.9;30.5;26.7;16.0;29.7;26.7;476.3;60.9;16.5;714.1
935;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2012;481.0;36.4;28.4;36.0;27.8;30.1;26.7;396.4;59.9;19.6;681.6;36.5;29.7;26.3;15.4;29.6;26.5;476.6;42.1;16.2;706.6
936;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2013;475.2;36.0;27.7;35.4;27.0;29.6;26.4;391.0;35.5;18.5;674.1;36.3;29.3;25.9;15.0;29.3;26.4;470.1;21.3;15.4;697.2
937;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2014;477.1;37.1;28.7;36.4;28.0;32.7;27.7;389.6;32.3;17.9;669.8;37.2;30.1;27.0;16.1;32.0;27.7;467.8;19.9;14.9;691.8
938;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2015;478.5;38.1;29.7;37.4;28.9;31.7;28.4;391.6;35.2;17.4;669.5;38.1;30.8;27.8;16.9;31.4;28.4;472.4;23.7;14.5;691.6
939;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2016;473.4;39.3;30.6;38.4;30.0;32.7;29.3;392.3;42.3;18.7;660.7;39.3;31.7;28.7;17.3;32.5;29.5;474.8;30.3;15.4;687.5
940;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2007;16.6;41.2;36.9;41.3;37.6;29.6;25.8;13.3;186.0;38.7;19.1;39.8;35.0;36.3;32.3;29.1;25.4;15.2;178.8;33.5;19.3
941;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2008;16.9;42.6;38.2;42.9;39.1;28.6;26.0;15.5;169.1;33.2;19.4;41.1;36.4;37.9;33.6;28.3;25.6;17.7;162.2;28.8;19.6
942;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2009;16.9;37.7;33.9;38.1;34.8;26.2;24.5;15.9;129.9;26.8;19.4;36.9;32.7;33.5;29.5;26.1;24.3;18.2;123.4;23.3;19.6
943;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2010;17.4;38.9;35.0;39.0;35.4;26.7;24.4;15.5;129.4;29.8;20.4;38.0;33.5;33.8;29.0;26.4;24.2;18.0;118.7;24.9;20.6
944;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2011;18.7;39.6;36.4;39.6;36.6;30.2;27.5;16.5;119.2;27.2;21.8;39.0;35.2;34.3;30.2;29.9;27.2;18.7;108.0;23.4;22.1
945;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2012;18.3;39.1;35.1;39.2;35.4;30.1;27.3;16.2;91.7;25.9;21.3;38.7;34.3;33.7;29.1;29.8;27.2;18.4;81.6;22.3;21.6
946;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2013;17.5;38.8;34.3;38.8;34.6;29.7;26.9;15.6;62.5;25.2;20.4;38.6;33.8;33.6;28.2;29.6;26.9;17.8;53.8;21.4;20.7
947;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2014;17.2;40.8;36.4;40.6;36.4;33.8;28.5;15.3;58.1;24.5;20.3;40.7;35.7;35.1;29.9;33.4;28.4;17.6;48.7;20.9;20.5
948;Zelfstandige;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2015;16.8;41.9;37.8;41.7;37.9;31.7;29.1;15.1;58.8;23.6;20.1;41.6;36.9;35.5;30.0;31.5;29.1;17.4;50.3;19.9;20.4
