ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenInJeugdzorg_1;ZorgduurJeugdzorg_2
1323;Totaal alle vormen van jeugdzorg;Midden-Delfland;2014;50.0;16900.0
1324;Totaal alle vormen van jeugdzorg;Midden-Drenthe;2011;105.0;38870.0
1325;Totaal alle vormen van jeugdzorg;Midden-Drenthe;2012;115.0;37680.0
1326;Totaal alle vormen van jeugdzorg;Midden-Drenthe;2013;140.0;45820.0
1327;Totaal alle vormen van jeugdzorg;Midden-Drenthe;2014;155.0;46210.0
1328;Totaal alle vormen van jeugdzorg;Mill en Sint Hubert;2011;45.0;15750.0
1329;Totaal alle vormen van jeugdzorg;Mill en Sint Hubert;2012;45.0;17020.0
1330;Totaal alle vormen van jeugdzorg;Mill en Sint Hubert;2013;35.0;15880.0
1331;Totaal alle vormen van jeugdzorg;Mill en Sint Hubert;2014;35.0;16070.0
1332;Totaal alle vormen van jeugdzorg;Millingen aan de Rijn;2011;35.0;12220.0
1333;Totaal alle vormen van jeugdzorg;Millingen aan de Rijn;2012;35.0;9500.0
1334;Totaal alle vormen van jeugdzorg;Millingen aan de Rijn;2013;35.0;9260.0
1335;Totaal alle vormen van jeugdzorg;Millingen aan de Rijn;2014;40.0;11980.0
1336;Totaal alle vormen van jeugdzorg;Moerdijk;2011;155.0;59240.0
1337;Totaal alle vormen van jeugdzorg;Moerdijk;2012;165.0;69090.0
1338;Totaal alle vormen van jeugdzorg;Moerdijk;2013;205.0;84200.0
1339;Totaal alle vormen van jeugdzorg;Moerdijk;2014;225.0;89420.0
1340;Totaal alle vormen van jeugdzorg;Molenwaard;2011;;
1341;Totaal alle vormen van jeugdzorg;Molenwaard;2012;;
1342;Totaal alle vormen van jeugdzorg;Molenwaard;2013;180.0;77940.0
1343;Totaal alle vormen van jeugdzorg;Molenwaard;2014;175.0;79540.0
1344;Totaal alle vormen van jeugdzorg;Montferland;2011;200.0;79760.0
1345;Totaal alle vormen van jeugdzorg;Montferland;2012;200.0;70920.0
1346;Totaal alle vormen van jeugdzorg;Montferland;2013;190.0;61350.0
1347;Totaal alle vormen van jeugdzorg;Montferland;2014;175.0;61650.0
1348;Totaal alle vormen van jeugdzorg;Montfoort;2011;50.0;17300.0
1349;Totaal alle vormen van jeugdzorg;Montfoort;2012;50.0;18020.0
1350;Totaal alle vormen van jeugdzorg;Montfoort;2013;45.0;12600.0
1351;Totaal alle vormen van jeugdzorg;Montfoort;2014;55.0;19510.0
1352;Totaal alle vormen van jeugdzorg;Mook en Middelaar;2011;20.0;7470.0
1353;Totaal alle vormen van jeugdzorg;Mook en Middelaar;2012;25.0;6820.0
1354;Totaal alle vormen van jeugdzorg;Mook en Middelaar;2013;20.0;6350.0
1355;Totaal alle vormen van jeugdzorg;Mook en Middelaar;2014;15.0;5720.0
1356;Totaal alle vormen van jeugdzorg;Muiden;2011;25.0;9520.0
1357;Totaal alle vormen van jeugdzorg;Muiden;2012;20.0;9850.0
1358;Totaal alle vormen van jeugdzorg;Muiden;2013;25.0;9960.0
1359;Totaal alle vormen van jeugdzorg;Muiden;2014;25.0;7280.0
1360;Totaal alle vormen van jeugdzorg;Naarden;2011;50.0;18600.0
1361;Totaal alle vormen van jeugdzorg;Naarden;2012;45.0;20370.0
1362;Totaal alle vormen van jeugdzorg;Naarden;2013;45.0;16550.0
1363;Totaal alle vormen van jeugdzorg;Naarden;2014;45.0;14110.0
1364;Totaal alle vormen van jeugdzorg;Neder-Betuwe;2011;145.0;46120.0
1365;Totaal alle vormen van jeugdzorg;Neder-Betuwe;2012;145.0;49560.0
1366;Totaal alle vormen van jeugdzorg;Neder-Betuwe;2013;145.0;54190.0
1367;Totaal alle vormen van jeugdzorg;Neder-Betuwe;2014;140.0;47710.0
1368;Totaal alle vormen van jeugdzorg;Nederlek;2011;60.0;20300.0
1369;Totaal alle vormen van jeugdzorg;Nederlek;2012;60.0;22090.0
1370;Totaal alle vormen van jeugdzorg;Nederlek;2013;55.0;17060.0
1371;Totaal alle vormen van jeugdzorg;Nederlek;2014;60.0;16890.0
1372;Totaal alle vormen van jeugdzorg;Nederweert;2011;75.0;25780.0
1373;Totaal alle vormen van jeugdzorg;Nederweert;2012;85.0;26080.0
1374;Totaal alle vormen van jeugdzorg;Nederweert;2013;65.0;24610.0
1375;Totaal alle vormen van jeugdzorg;Nederweert;2014;60.0;22570.0
1376;Totaal alle vormen van jeugdzorg;Neerijnen;2011;50.0;15560.0
1377;Totaal alle vormen van jeugdzorg;Neerijnen;2012;60.0;16570.0
1378;Totaal alle vormen van jeugdzorg;Neerijnen;2013;55.0;20530.0
1379;Totaal alle vormen van jeugdzorg;Neerijnen;2014;45.0;17770.0
1380;Totaal alle vormen van jeugdzorg;Niedorp;2011;45.0;14300.0
1381;Totaal alle vormen van jeugdzorg;Niedorp;2012;;
1382;Totaal alle vormen van jeugdzorg;Niedorp;2013;;
1383;Totaal alle vormen van jeugdzorg;Niedorp;2014;;
1384;Totaal alle vormen van jeugdzorg;Nieuwegein;2011;430.0;149820.0
1385;Totaal alle vormen van jeugdzorg;Nieuwegein;2012;420.0;150190.0
1386;Totaal alle vormen van jeugdzorg;Nieuwegein;2013;395.0;139840.0
1387;Totaal alle vormen van jeugdzorg;Nieuwegein;2014;405.0;128480.0
1388;Totaal alle vormen van jeugdzorg;Nieuwkoop;2011;130.0;52590.0
1389;Totaal alle vormen van jeugdzorg;Nieuwkoop;2012;135.0;55200.0
1390;Totaal alle vormen van jeugdzorg;Nieuwkoop;2013;135.0;54090.0
1391;Totaal alle vormen van jeugdzorg;Nieuwkoop;2014;155.0;54210.0
1392;Totaal alle vormen van jeugdzorg;Nieuw-Lekkerland;2011;60.0;28140.0
1393;Totaal alle vormen van jeugdzorg;Nieuw-Lekkerland;2012;65.0;26750.0
1394;Totaal alle vormen van jeugdzorg;Nieuw-Lekkerland;2013;;
1395;Totaal alle vormen van jeugdzorg;Nieuw-Lekkerland;2014;;
1396;Totaal alle vormen van jeugdzorg;Nijkerk;2011;180.0;71220.0
1397;Totaal alle vormen van jeugdzorg;Nijkerk;2012;185.0;75170.0
1398;Totaal alle vormen van jeugdzorg;Nijkerk;2013;210.0;81350.0
1399;Totaal alle vormen van jeugdzorg;Nijkerk;2014;190.0;62010.0
1400;Totaal alle vormen van jeugdzorg;Nijmegen;2011;1415.0;490130.0
1401;Totaal alle vormen van jeugdzorg;Nijmegen;2012;1330.0;474640.0
1402;Totaal alle vormen van jeugdzorg;Nijmegen;2013;1260.0;444790.0
1403;Totaal alle vormen van jeugdzorg;Nijmegen;2014;1280.0;445790.0
1404;Totaal alle vormen van jeugdzorg;Noord-Beveland;2011;50.0;21160.0
1405;Totaal alle vormen van jeugdzorg;Noord-Beveland;2012;45.0;18210.0
1406;Totaal alle vormen van jeugdzorg;Noord-Beveland;2013;50.0;21830.0
1407;Totaal alle vormen van jeugdzorg;Noord-Beveland;2014;60.0;20940.0
1408;Totaal alle vormen van jeugdzorg;Noordenveld;2011;100.0;31810.0
1409;Totaal alle vormen van jeugdzorg;Noordenveld;2012;100.0;33940.0
1410;Totaal alle vormen van jeugdzorg;Noordenveld;2013;130.0;40330.0
1411;Totaal alle vormen van jeugdzorg;Noordenveld;2014;135.0;40710.0
1412;Totaal alle vormen van jeugdzorg;Noordoostpolder;2011;325.0;126020.0
1413;Totaal alle vormen van jeugdzorg;Noordoostpolder;2012;315.0;124520.0
1414;Totaal alle vormen van jeugdzorg;Noordoostpolder;2013;335.0;123820.0
1415;Totaal alle vormen van jeugdzorg;Noordoostpolder;2014;265.0;112270.0
1416;Totaal alle vormen van jeugdzorg;Noordwijk;2011;100.0;34300.0
1417;Totaal alle vormen van jeugdzorg;Noordwijk;2012;90.0;33660.0
1418;Totaal alle vormen van jeugdzorg;Noordwijk;2013;95.0;34720.0
1419;Totaal alle vormen van jeugdzorg;Noordwijk;2014;100.0;35330.0
1420;Totaal alle vormen van jeugdzorg;Noordwijkerhout;2011;70.0;23800.0
1421;Totaal alle vormen van jeugdzorg;Noordwijkerhout;2012;75.0;30980.0
1422;Totaal alle vormen van jeugdzorg;Noordwijkerhout;2013;90.0;32220.0
1423;Totaal alle vormen van jeugdzorg;Noordwijkerhout;2014;85.0;34420.0
1424;Totaal alle vormen van jeugdzorg;Nuenen, Gerwen en Nederwetten;2011;85.0;25920.0
1425;Totaal alle vormen van jeugdzorg;Nuenen, Gerwen en Nederwetten;2012;80.0;24950.0
1426;Totaal alle vormen van jeugdzorg;Nuenen, Gerwen en Nederwetten;2013;80.0;27080.0
1427;Totaal alle vormen van jeugdzorg;Nuenen, Gerwen en Nederwetten;2014;70.0;27040.0
1428;Totaal alle vormen van jeugdzorg;Nunspeet;2011;130.0;52940.0
1429;Totaal alle vormen van jeugdzorg;Nunspeet;2012;120.0;49460.0
1430;Totaal alle vormen van jeugdzorg;Nunspeet;2013;125.0;44280.0
1431;Totaal alle vormen van jeugdzorg;Nunspeet;2014;120.0;46070.0
1432;Totaal alle vormen van jeugdzorg;Nuth;2011;45.0;16600.0
1433;Totaal alle vormen van jeugdzorg;Nuth;2012;60.0;25430.0
1434;Totaal alle vormen van jeugdzorg;Nuth;2013;60.0;19150.0
1435;Totaal alle vormen van jeugdzorg;Nuth;2014;60.0;24620.0
1436;Totaal alle vormen van jeugdzorg;Oegstgeest;2011;100.0;38280.0
1437;Totaal alle vormen van jeugdzorg;Oegstgeest;2012;95.0;37530.0
1438;Totaal alle vormen van jeugdzorg;Oegstgeest;2013;70.0;24770.0
1439;Totaal alle vormen van jeugdzorg;Oegstgeest;2014;75.0;24960.0
1440;Totaal alle vormen van jeugdzorg;Oirschot;2011;50.0;10460.0
1441;Totaal alle vormen van jeugdzorg;Oirschot;2012;45.0;11200.0
1442;Totaal alle vormen van jeugdzorg;Oirschot;2013;40.0;10890.0
1443;Totaal alle vormen van jeugdzorg;Oirschot;2014;50.0;16090.0
1444;Totaal alle vormen van jeugdzorg;Oisterwijk;2011;115.0;44060.0
1445;Totaal alle vormen van jeugdzorg;Oisterwijk;2012;115.0;41020.0
1446;Totaal alle vormen van jeugdzorg;Oisterwijk;2013;115.0;44900.0
1447;Totaal alle vormen van jeugdzorg;Oisterwijk;2014;110.0;40400.0
1448;Totaal alle vormen van jeugdzorg;Oldambt;2011;270.0;94100.0
1449;Totaal alle vormen van jeugdzorg;Oldambt;2012;255.0;96670.0
1450;Totaal alle vormen van jeugdzorg;Oldambt;2013;275.0;108380.0
1451;Totaal alle vormen van jeugdzorg;Oldambt;2014;285.0;103730.0
1452;Totaal alle vormen van jeugdzorg;Oldebroek;2011;125.0;54120.0
1453;Totaal alle vormen van jeugdzorg;Oldebroek;2012;115.0;52450.0
1454;Totaal alle vormen van jeugdzorg;Oldebroek;2013;130.0;49700.0
1455;Totaal alle vormen van jeugdzorg;Oldebroek;2014;120.0;41380.0
1456;Totaal alle vormen van jeugdzorg;Oldenzaal;2011;175.0;68310.0
1457;Totaal alle vormen van jeugdzorg;Oldenzaal;2012;165.0;79170.0
1458;Totaal alle vormen van jeugdzorg;Oldenzaal;2013;170.0;74510.0
1459;Totaal alle vormen van jeugdzorg;Oldenzaal;2014;135.0;56040.0
1460;Totaal alle vormen van jeugdzorg;Olst-Wijhe;2011;70.0;32350.0
1461;Totaal alle vormen van jeugdzorg;Olst-Wijhe;2012;85.0;35900.0
1462;Totaal alle vormen van jeugdzorg;Olst-Wijhe;2013;80.0;37270.0
1463;Totaal alle vormen van jeugdzorg;Olst-Wijhe;2014;80.0;36590.0
1464;Totaal alle vormen van jeugdzorg;Ommen;2011;100.0;56320.0
1465;Totaal alle vormen van jeugdzorg;Ommen;2012;100.0;63080.0
1466;Totaal alle vormen van jeugdzorg;Ommen;2013;100.0;62580.0
1467;Totaal alle vormen van jeugdzorg;Ommen;2014;105.0;64020.0
1468;Totaal alle vormen van jeugdzorg;Onderbanken;2011;55.0;23120.0
1469;Totaal alle vormen van jeugdzorg;Onderbanken;2012;55.0;24420.0
1470;Totaal alle vormen van jeugdzorg;Onderbanken;2013;55.0;21340.0
1471;Totaal alle vormen van jeugdzorg;Onderbanken;2014;55.0;20900.0
1472;Totaal alle vormen van jeugdzorg;Oost Gelre;2011;140.0;65040.0
1473;Totaal alle vormen van jeugdzorg;Oost Gelre;2012;140.0;63250.0
1474;Totaal alle vormen van jeugdzorg;Oost Gelre;2013;125.0;56360.0
1475;Totaal alle vormen van jeugdzorg;Oost Gelre;2014;115.0;51410.0
1476;Totaal alle vormen van jeugdzorg;Oosterhout;2011;380.0;135420.0
1477;Totaal alle vormen van jeugdzorg;Oosterhout;2012;330.0;124460.0
1478;Totaal alle vormen van jeugdzorg;Oosterhout;2013;335.0;122770.0
1479;Totaal alle vormen van jeugdzorg;Oosterhout;2014;335.0;122890.0
1480;Totaal alle vormen van jeugdzorg;Oostflakkee;2011;40.0;14250.0
1481;Totaal alle vormen van jeugdzorg;Oostflakkee;2012;50.0;15980.0
1482;Totaal alle vormen van jeugdzorg;Oostflakkee;2013;;
1483;Totaal alle vormen van jeugdzorg;Oostflakkee;2014;;
1484;Totaal alle vormen van jeugdzorg;Ooststellingwerf;2011;125.0;40190.0
1485;Totaal alle vormen van jeugdzorg;Ooststellingwerf;2012;130.0;44690.0
1486;Totaal alle vormen van jeugdzorg;Ooststellingwerf;2013;130.0;43630.0
1487;Totaal alle vormen van jeugdzorg;Ooststellingwerf;2014;140.0;41960.0
1488;Totaal alle vormen van jeugdzorg;Oostzaan;2011;20.0;4320.0
1489;Totaal alle vormen van jeugdzorg;Oostzaan;2012;30.0;9190.0
1490;Totaal alle vormen van jeugdzorg;Oostzaan;2013;25.0;8270.0
1491;Totaal alle vormen van jeugdzorg;Oostzaan;2014;20.0;6290.0
1492;Totaal alle vormen van jeugdzorg;Opmeer;2011;45.0;19210.0
1493;Totaal alle vormen van jeugdzorg;Opmeer;2012;50.0;19480.0
1494;Totaal alle vormen van jeugdzorg;Opmeer;2013;55.0;24240.0
1495;Totaal alle vormen van jeugdzorg;Opmeer;2014;50.0;20990.0
1496;Totaal alle vormen van jeugdzorg;Opsterland;2011;175.0;62850.0
1497;Totaal alle vormen van jeugdzorg;Opsterland;2012;160.0;54090.0
1498;Totaal alle vormen van jeugdzorg;Opsterland;2013;135.0;57900.0
1499;Totaal alle vormen van jeugdzorg;Opsterland;2014;140.0;58460.0
1500;Totaal alle vormen van jeugdzorg;Oss;2011;650.0;242990.0
1501;Totaal alle vormen van jeugdzorg;Oss;2012;650.0;237780.0
1502;Totaal alle vormen van jeugdzorg;Oss;2013;640.0;257880.0
1503;Totaal alle vormen van jeugdzorg;Oss;2014;610.0;248890.0
1504;Totaal alle vormen van jeugdzorg;Oud-Beijerland;2011;125.0;42110.0
1505;Totaal alle vormen van jeugdzorg;Oud-Beijerland;2012;130.0;57100.0
1506;Totaal alle vormen van jeugdzorg;Oud-Beijerland;2013;110.0;51360.0
1507;Totaal alle vormen van jeugdzorg;Oud-Beijerland;2014;110.0;43130.0
1508;Totaal alle vormen van jeugdzorg;Oude IJsselstreek;2011;190.0;80760.0
1509;Totaal alle vormen van jeugdzorg;Oude IJsselstreek;2012;220.0;82900.0
1510;Totaal alle vormen van jeugdzorg;Oude IJsselstreek;2013;220.0;90600.0
1511;Totaal alle vormen van jeugdzorg;Oude IJsselstreek;2014;215.0;88860.0
1512;Totaal alle vormen van jeugdzorg;Ouder-Amstel;2011;55.0;18300.0
1513;Totaal alle vormen van jeugdzorg;Ouder-Amstel;2012;60.0;16890.0
1514;Totaal alle vormen van jeugdzorg;Ouder-Amstel;2013;60.0;17620.0
1515;Totaal alle vormen van jeugdzorg;Ouder-Amstel;2014;65.0;19480.0
1516;Totaal alle vormen van jeugdzorg;Ouderkerk;2011;35.0;17510.0
1517;Totaal alle vormen van jeugdzorg;Ouderkerk;2012;30.0;15650.0
1518;Totaal alle vormen van jeugdzorg;Ouderkerk;2013;35.0;17990.0
1519;Totaal alle vormen van jeugdzorg;Ouderkerk;2014;55.0;19750.0
1520;Totaal alle vormen van jeugdzorg;Oudewater;2011;50.0;14510.0
1521;Totaal alle vormen van jeugdzorg;Oudewater;2012;45.0;14240.0
1522;Totaal alle vormen van jeugdzorg;Oudewater;2013;40.0;16570.0
1523;Totaal alle vormen van jeugdzorg;Oudewater;2014;40.0;14510.0
1524;Totaal alle vormen van jeugdzorg;Overbetuwe;2011;255.0;91320.0
1525;Totaal alle vormen van jeugdzorg;Overbetuwe;2012;235.0;83900.0
1526;Totaal alle vormen van jeugdzorg;Overbetuwe;2013;255.0;94180.0
1527;Totaal alle vormen van jeugdzorg;Overbetuwe;2014;270.0;88450.0
1528;Totaal alle vormen van jeugdzorg;Papendrecht;2011;165.0;59620.0
1529;Totaal alle vormen van jeugdzorg;Papendrecht;2012;135.0;67480.0
1530;Totaal alle vormen van jeugdzorg;Papendrecht;2013;165.0;65930.0
1531;Totaal alle vormen van jeugdzorg;Papendrecht;2014;155.0;66760.0
1532;Totaal alle vormen van jeugdzorg;Peel en Maas;2011;165.0;60640.0
1533;Totaal alle vormen van jeugdzorg;Peel en Maas;2012;150.0;59590.0
1534;Totaal alle vormen van jeugdzorg;Peel en Maas;2013;175.0;69930.0
1535;Totaal alle vormen van jeugdzorg;Peel en Maas;2014;160.0;60860.0
1536;Totaal alle vormen van jeugdzorg;Pekela;2011;110.0;44220.0
1537;Totaal alle vormen van jeugdzorg;Pekela;2012;125.0;45070.0
1538;Totaal alle vormen van jeugdzorg;Pekela;2013;130.0;39760.0
1539;Totaal alle vormen van jeugdzorg;Pekela;2014;110.0;31680.0
1540;Totaal alle vormen van jeugdzorg;Pijnacker-Nootdorp;2011;240.0;100080.0
1541;Totaal alle vormen van jeugdzorg;Pijnacker-Nootdorp;2012;250.0;110480.0
1542;Totaal alle vormen van jeugdzorg;Pijnacker-Nootdorp;2013;250.0;94950.0
1543;Totaal alle vormen van jeugdzorg;Pijnacker-Nootdorp;2014;255.0;103450.0
1544;Totaal alle vormen van jeugdzorg;Purmerend;2011;650.0;204380.0
1545;Totaal alle vormen van jeugdzorg;Purmerend;2012;585.0;197730.0
1546;Totaal alle vormen van jeugdzorg;Purmerend;2013;570.0;182430.0
1547;Totaal alle vormen van jeugdzorg;Purmerend;2014;575.0;159350.0
1548;Totaal alle vormen van jeugdzorg;Putten;2011;135.0;47490.0
1549;Totaal alle vormen van jeugdzorg;Putten;2012;115.0;41170.0
1550;Totaal alle vormen van jeugdzorg;Putten;2013;110.0;41760.0
1551;Totaal alle vormen van jeugdzorg;Putten;2014;130.0;47100.0
1552;Totaal alle vormen van jeugdzorg;Raalte;2011;130.0;50080.0
1553;Totaal alle vormen van jeugdzorg;Raalte;2012;125.0;50340.0
1554;Totaal alle vormen van jeugdzorg;Raalte;2013;140.0;58820.0
1555;Totaal alle vormen van jeugdzorg;Raalte;2014;130.0;55940.0
1556;Totaal alle vormen van jeugdzorg;Reimerswaal;2011;125.0;40400.0
1557;Totaal alle vormen van jeugdzorg;Reimerswaal;2012;105.0;34980.0
1558;Totaal alle vormen van jeugdzorg;Reimerswaal;2013;125.0;48320.0
1559;Totaal alle vormen van jeugdzorg;Reimerswaal;2014;135.0;49000.0
1560;Totaal alle vormen van jeugdzorg;Renkum;2011;205.0;79210.0
1561;Totaal alle vormen van jeugdzorg;Renkum;2012;215.0;85500.0
1562;Totaal alle vormen van jeugdzorg;Renkum;2013;210.0;88660.0
1563;Totaal alle vormen van jeugdzorg;Renkum;2014;190.0;71050.0
1564;Totaal alle vormen van jeugdzorg;Renswoude;2011;25.0;7680.0
1565;Totaal alle vormen van jeugdzorg;Renswoude;2012;30.0;8610.0
1566;Totaal alle vormen van jeugdzorg;Renswoude;2013;30.0;10390.0
1567;Totaal alle vormen van jeugdzorg;Renswoude;2014;30.0;8610.0
1568;Totaal alle vormen van jeugdzorg;Reusel-De Mierden;2011;35.0;13900.0
1569;Totaal alle vormen van jeugdzorg;Reusel-De Mierden;2012;40.0;12920.0
1570;Totaal alle vormen van jeugdzorg;Reusel-De Mierden;2013;50.0;18250.0
1571;Totaal alle vormen van jeugdzorg;Reusel-De Mierden;2014;60.0;23220.0
1572;Totaal alle vormen van jeugdzorg;Rheden;2011;280.0;101390.0
1573;Totaal alle vormen van jeugdzorg;Rheden;2012;270.0;98380.0
1574;Totaal alle vormen van jeugdzorg;Rheden;2013;275.0;92080.0
1575;Totaal alle vormen van jeugdzorg;Rheden;2014;260.0;89510.0
1576;Totaal alle vormen van jeugdzorg;Rhenen;2011;75.0;23930.0
1577;Totaal alle vormen van jeugdzorg;Rhenen;2012;85.0;25620.0
1578;Totaal alle vormen van jeugdzorg;Rhenen;2013;100.0;31780.0
1579;Totaal alle vormen van jeugdzorg;Rhenen;2014;125.0;37140.0
1580;Totaal alle vormen van jeugdzorg;Ridderkerk;2011;155.0;64860.0
1581;Totaal alle vormen van jeugdzorg;Ridderkerk;2012;175.0;72890.0
1582;Totaal alle vormen van jeugdzorg;Ridderkerk;2013;180.0;69650.0
1583;Totaal alle vormen van jeugdzorg;Ridderkerk;2014;165.0;60460.0
1584;Totaal alle vormen van jeugdzorg;Rijnwaarden;2011;70.0;23260.0
1585;Totaal alle vormen van jeugdzorg;Rijnwaarden;2012;65.0;22300.0
1586;Totaal alle vormen van jeugdzorg;Rijnwaarden;2013;70.0;23200.0
1587;Totaal alle vormen van jeugdzorg;Rijnwaarden;2014;65.0;25870.0
1588;Totaal alle vormen van jeugdzorg;Rijnwoude;2011;115.0;31850.0
1589;Totaal alle vormen van jeugdzorg;Rijnwoude;2012;105.0;37390.0
1590;Totaal alle vormen van jeugdzorg;Rijnwoude;2013;95.0;43620.0
1591;Totaal alle vormen van jeugdzorg;Rijnwoude;2014;;
1592;Totaal alle vormen van jeugdzorg;Rijssen-Holten;2011;160.0;64070.0
1593;Totaal alle vormen van jeugdzorg;Rijssen-Holten;2012;165.0;78270.0
1594;Totaal alle vormen van jeugdzorg;Rijssen-Holten;2013;140.0;69410.0
1595;Totaal alle vormen van jeugdzorg;Rijssen-Holten;2014;135.0;73860.0
1596;Totaal alle vormen van jeugdzorg;Rijswijk (ZH.);2011;225.0;85790.0
1597;Totaal alle vormen van jeugdzorg;Rijswijk (ZH.);2012;260.0;107140.0
1598;Totaal alle vormen van jeugdzorg;Rijswijk (ZH.);2013;305.0;111930.0
1599;Totaal alle vormen van jeugdzorg;Rijswijk (ZH.);2014;275.0;101030.0
1600;Totaal alle vormen van jeugdzorg;Roerdalen;2011;95.0;34370.0
1601;Totaal alle vormen van jeugdzorg;Roerdalen;2012;105.0;41770.0
1602;Totaal alle vormen van jeugdzorg;Roerdalen;2013;125.0;48590.0
1603;Totaal alle vormen van jeugdzorg;Roerdalen;2014;120.0;50470.0
1604;Totaal alle vormen van jeugdzorg;Roermond;2011;550.0;201340.0
1605;Totaal alle vormen van jeugdzorg;Roermond;2012;505.0;177690.0
1606;Totaal alle vormen van jeugdzorg;Roermond;2013;495.0;177840.0
1607;Totaal alle vormen van jeugdzorg;Roermond;2014;450.0;170500.0
1608;Totaal alle vormen van jeugdzorg;De Ronde Venen;2011;135.0;49980.0
1609;Totaal alle vormen van jeugdzorg;De Ronde Venen;2012;140.0;48340.0
1610;Totaal alle vormen van jeugdzorg;De Ronde Venen;2013;145.0;49850.0
1611;Totaal alle vormen van jeugdzorg;De Ronde Venen;2014;130.0;44780.0
1612;Totaal alle vormen van jeugdzorg;Roosendaal;2011;555.0;207130.0
1613;Totaal alle vormen van jeugdzorg;Roosendaal;2012;565.0;218790.0
1614;Totaal alle vormen van jeugdzorg;Roosendaal;2013;570.0;216110.0
1615;Totaal alle vormen van jeugdzorg;Roosendaal;2014;630.0;223450.0
1616;Totaal alle vormen van jeugdzorg;Rotterdam;2011;5465.0;2211550.0
1617;Totaal alle vormen van jeugdzorg;Rotterdam;2012;5490.0;2224150.0
1618;Totaal alle vormen van jeugdzorg;Rotterdam;2013;5655.0;2289050.0
1619;Totaal alle vormen van jeugdzorg;Rotterdam;2014;5515.0;2123620.0
1620;Totaal alle vormen van jeugdzorg;Rozendaal;2011;5.0;730.0
1621;Totaal alle vormen van jeugdzorg;Rozendaal;2012;5.0;830.0
1622;Totaal alle vormen van jeugdzorg;Rozendaal;2013;5.0;730.0
1623;Totaal alle vormen van jeugdzorg;Rozendaal;2014;5.0;750.0
1624;Totaal alle vormen van jeugdzorg;Rucphen;2011;90.0;27380.0
1625;Totaal alle vormen van jeugdzorg;Rucphen;2012;85.0;27740.0
1626;Totaal alle vormen van jeugdzorg;Rucphen;2013;95.0;31020.0
1627;Totaal alle vormen van jeugdzorg;Rucphen;2014;130.0;46370.0
1628;Totaal alle vormen van jeugdzorg;Schagen;2011;75.0;25030.0
1629;Totaal alle vormen van jeugdzorg;Schagen;2012;80.0;24910.0
1630;Totaal alle vormen van jeugdzorg;Schagen;2013;210.0;75520.0
1631;Totaal alle vormen van jeugdzorg;Schagen;2014;215.0;76450.0
1632;Totaal alle vormen van jeugdzorg;Schermer;2011;30.0;13990.0
1633;Totaal alle vormen van jeugdzorg;Schermer;2012;20.0;7180.0
1634;Totaal alle vormen van jeugdzorg;Schermer;2013;20.0;10200.0
1635;Totaal alle vormen van jeugdzorg;Schermer;2014;15.0;8390.0
1636;Totaal alle vormen van jeugdzorg;Scherpenzeel;2011;45.0;12560.0
1637;Totaal alle vormen van jeugdzorg;Scherpenzeel;2012;45.0;12320.0
1638;Totaal alle vormen van jeugdzorg;Scherpenzeel;2013;50.0;13660.0
1639;Totaal alle vormen van jeugdzorg;Scherpenzeel;2014;40.0;11000.0
1640;Totaal alle vormen van jeugdzorg;Schiedam;2011;570.0;225500.0
