ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoonEindeVerslagperiode;Migratieachtergrond;Perioden;PersonenMetVoorziening_1
1511;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2020 december;2160
1512;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 januari;1600
1513;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 februari;1620
1514;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 maart;1970
1515;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 april;1690
1516;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 mei;1730
1517;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 juni;2000
1518;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 juli;2000
1519;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 augustus;1690
1520;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 september;1880
1521;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 oktober;2280
1522;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 november;1910
1523;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2021 december;2360
1524;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 januari;1530
1525;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 februari;1840
1526;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 maart;1690
1527;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 april;1530
1528;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 mei;1470
1529;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 juni;1630
1530;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 juli;1650
1531;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 augustus;1610
1532;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 september;1580
1533;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 oktober;1670
1534;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 november;1670
1535;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Nederlandse achtergrond;2022 december;2040
1536;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 januari;3590
1537;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 februari;3070
1538;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 maart;3080
1539;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 april;3250
1540;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 mei;3260
1541;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 juni ;2590
1542;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 juli;3510
1543;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 augustus;2670
1544;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 september;3050
1545;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 oktober;3480
1546;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 november;3270
1547;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2019 december;3650
1548;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 januari;3530
1549;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 februari;3030
1550;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 maart;2950
1551;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 april;2560
1552;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 mei;2200
1553;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 juni;3060
1554;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 juli;3000
1555;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 augustus;2350
1556;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 september;2760
1557;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 oktober;2940
1558;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 november;2990
1559;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2020 december;3310
1560;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 januari;2320
1561;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 februari;2590
1562;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 maart;3050
1563;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 april;2650
1564;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 mei;2620
1565;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 juni;3300
1566;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 juli;3380
1567;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 augustus;2610
1568;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 september;3050
1569;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 oktober;3390
1570;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 november;3230
1571;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2021 december;3490
1572;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 januari;2560
1573;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 februari;2890
1574;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 maart;2960
1575;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 april;2520
1576;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 mei;2640
1577;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 juni;2810
1578;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 juli;2970
1579;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 augustus;2580
1580;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 september;3040
1581;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 oktober;3050
1582;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 november;3050
1583;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Met migratieachtergrond:;2022 december;3130
1584;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 januari;530
1585;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 februari;440
1586;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 maart;460
1587;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 april;620
1588;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 mei;550
1589;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 juni ;420
1590;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 juli;650
1591;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 augustus;390
1592;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 september;450
1593;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 oktober;610
1594;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 november;610
1595;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2019 december;540
1596;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 januari;610
1597;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 februari;520
1598;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 maart;470
1599;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 april;530
1600;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 mei;330
1601;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 juni;550
1602;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 juli;570
1603;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 augustus;360
1604;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 september;400
1605;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 oktober;500
1606;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 november;480
1607;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2020 december;570
1608;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 januari;400
1609;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 februari;460
1610;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 maart;590
1611;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 april;520
1612;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 mei;480
1613;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 juni;620
1614;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 juli;580
1615;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 augustus;430
1616;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 september;490
1617;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 oktober;590
1618;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 november;550
