ID;Geslacht;Studierichting;Herkomstgroepering;Perioden;Gediplomeerden_1
2241;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Turkije, 2e generatie;2010/'11;44
2242;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Turkije, 2e generatie;2011/'12;65
2243;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Turkije, 2e generatie;2012/'13;47
2244;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Turkije, 2e generatie;2013/'14;61
2245;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Turkije, 2e generatie;2014/'15;53
2246;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Turkije, 2e generatie;2015/'16;61
2247;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;1995/'96;2
2248;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;1996/'97;0
2249;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;1997/'98;0
2250;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;1998/'99;1
2251;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;1999/'00;4
2252;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2000/'01;0
2253;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2001/'02;5
2254;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2002/'03;3
2255;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2003/'04;7
2256;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2004/'05;10
2257;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2005/'06;14
2258;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2006/'07;13
2259;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2007/'08;23
2260;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2008/'09;19
2261;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2009/'10;45
2262;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2010/'11;57
2263;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2011/'12;59
2264;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2012/'13;61
2265;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2013/'14;55
2266;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2014/'15;48
2267;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko;2015/'16;49
2268;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;1995/'96;2
2269;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;1996/'97;0
2270;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;1997/'98;0
2271;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;1998/'99;1
2272;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;1999/'00;2
2273;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2000/'01;0
2274;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2001/'02;3
2275;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2002/'03;1
2276;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2003/'04;6
2277;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2004/'05;3
2278;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2005/'06;4
2279;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2006/'07;6
2280;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2007/'08;9
2281;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2008/'09;7
2282;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2009/'10;16
2283;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2010/'11;14
2284;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2011/'12;10
2285;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2012/'13;10
2286;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2013/'14;5
2287;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2014/'15;6
2288;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 1e generatie;2015/'16;5
2289;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;1995/'96;0
2290;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;1996/'97;0
2291;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;1997/'98;0
2292;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;1998/'99;0
2293;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;1999/'00;2
2294;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2000/'01;0
2295;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2001/'02;2
2296;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2002/'03;2
2297;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2003/'04;1
2298;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2004/'05;7
2299;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2005/'06;10
2300;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2006/'07;7
2301;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2007/'08;14
2302;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2008/'09;12
2303;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2009/'10;29
2304;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2010/'11;43
2305;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2011/'12;49
2306;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2012/'13;51
2307;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2013/'14;50
2308;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2014/'15;42
2309;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Marokko, 2e generatie;2015/'16;44
2310;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;1995/'96;19
2311;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;1996/'97;12
2312;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;1997/'98;6
2313;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;1998/'99;15
2314;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;1999/'00;9
2315;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2000/'01;6
2316;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2001/'02;14
2317;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2002/'03;23
2318;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2003/'04;24
2319;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2004/'05;37
2320;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2005/'06;31
2321;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2006/'07;39
2322;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2007/'08;35
2323;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2008/'09;44
2324;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2009/'10;61
2325;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2010/'11;38
2326;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2011/'12;49
2327;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2012/'13;37
2328;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2013/'14;57
2329;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2014/'15;41
2330;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname;2015/'16;46
2331;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;1995/'96;16
2332;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;1996/'97;9
2333;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;1997/'98;5
2334;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;1998/'99;12
2335;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;1999/'00;7
2336;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2000/'01;5
2337;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2001/'02;8
2338;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2002/'03;9
2339;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2003/'04;14
2340;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2004/'05;16
2341;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2005/'06;16
2342;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2006/'07;15
2343;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2007/'08;12
2344;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2008/'09;13
2345;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2009/'10;12
2346;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2010/'11;14
2347;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2011/'12;10
2348;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2012/'13;11
2349;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2013/'14;10
2350;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2014/'15;8
2351;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 1e generatie;2015/'16;9
2352;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;1995/'96;3
2353;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;1996/'97;3
2354;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;1997/'98;1
2355;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;1998/'99;3
2356;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;1999/'00;2
2357;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2000/'01;1
2358;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2001/'02;6
2359;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2002/'03;14
2360;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2003/'04;10
2361;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2004/'05;21
2362;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2005/'06;15
2363;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2006/'07;24
2364;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2007/'08;23
2365;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2008/'09;31
2366;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2009/'10;49
2367;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2010/'11;24
2368;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2011/'12;39
2369;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2012/'13;26
2370;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2013/'14;47
2371;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2014/'15;33
2372;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;Suriname, 2e generatie;2015/'16;37
2373;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;1995/'96;6
2374;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;1996/'97;3
2375;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;1997/'98;8
2376;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;1998/'99;1
2377;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;1999/'00;4
2378;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2000/'01;4
2379;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2001/'02;14
2380;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2002/'03;8
2381;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2003/'04;18
2382;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2004/'05;20
2383;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2005/'06;27
2384;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2006/'07;22
2385;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2007/'08;28
2386;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2008/'09;31
2387;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2009/'10;28
2388;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2010/'11;23
2389;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2011/'12;34
2390;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2012/'13;18
2391;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2013/'14;19
2392;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2014/'15;33
2393;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(voormalige) Nederlandse Antillen, Aruba;2015/'16;27
2394;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;1995/'96;6
2395;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;1996/'97;1
2396;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;1997/'98;6
2397;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;1998/'99;1
2398;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;1999/'00;4
2399;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2000/'01;2
2400;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2001/'02;9
2401;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2002/'03;4
2402;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2003/'04;12
2403;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2004/'05;9
2404;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2005/'06;18
2405;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2006/'07;13
2406;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2007/'08;18
2407;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2008/'09;15
2408;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2009/'10;13
2409;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2010/'11;14
2410;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2011/'12;14
2411;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2012/'13;8
2412;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2013/'14;9
2413;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2014/'15;12
2414;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 1e generatie;2015/'16;17
2415;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 2e generatie;1995/'96;0
2416;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 2e generatie;1996/'97;2
2417;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 2e generatie;1997/'98;2
2418;Totaal mannen en vrouwen;142 Pedagogische studies, onderwijskunde;(vm) Ned Antillen, Aruba, 2e generatie;1998/'99;0
