ID;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;RegioS;Perioden;MedischGeschoolden_1
2503;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2019;2610
2504;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2020;2620
2505;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2021;2650
2506;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2022;2630
2507;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Amstelland, Kennemerland en Meerl. (RA);2023;2565
2508;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2013;2925
2509;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2014;2760
2510;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2015;2800
2511;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2016;2800
2512;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2017;2900
2513;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2018;2950
2514;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2019;2975
2515;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2020;2990
2516;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2021;3090
2517;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2022;3115
2518;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnstreek (RA);2023;3130
2519;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2013;3755
2520;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2014;3705
2521;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2015;3790
2522;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2016;3840
2523;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2017;4020
2524;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2018;4100
2525;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2019;4100
2526;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2020;4265
2527;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2021;4230
2528;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2022;4165
2529;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Rijnmond (RA);2023;4105
2530;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2013;4660
2531;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2014;4380
2532;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2015;4370
2533;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2016;4410
2534;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2017;4485
2535;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2018;4455
2536;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2019;4355
2537;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2020;4410
2538;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2021;4390
2539;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2022;4370
2540;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Haaglanden en Nieuwe Waterweg Noord (RA);2023;4240
2541;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2013;2275
2542;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2014;2095
2543;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2015;2120
2544;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2016;2130
2545;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2017;2200
2546;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2018;2265
2547;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2019;2065
2548;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2020;2075
2549;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2021;1590
2550;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2022;1615
2551;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Holland Zuid (RA);2023;1625
2552;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2013;1895
2553;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2014;1760
2554;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2015;1705
2555;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2016;1670
2556;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2017;1800
2557;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2018;1045
2558;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2019;1045
2559;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2020;1070
2560;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2021;1080
2561;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2022;1110
2562;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zeeland (RA);2023;1990
2563;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2013;3080
2564;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2014;2875
2565;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2015;2915
2566;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2016;2975
2567;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2017;3050
2568;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2018;3080
2569;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2019;2980
2570;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2020;2965
2571;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2021;2870
2572;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2022;2850
2573;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;West-Brabant (RA);2023;2860
2574;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2013;2130
2575;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2014;2020
2576;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2015;2025
2577;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2016;2035
2578;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2017;2010
2579;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2018;2000
2580;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2019;1970
2581;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2020;1995
2582;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2021;2045
2583;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2022;2045
2584;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Midden-Brabant (RA);2023;2020
2585;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2013;2585
2586;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2014;2420
2587;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2015;2525
2588;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2016;2555
2589;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2017;2585
2590;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2018;2575
2591;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2019;2595
2592;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2020;2665
2593;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2021;2655
2594;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2022;2705
2595;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noordoost-Brabant (RA);2023;2705
2596;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2013;3985
2597;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2014;3760
2598;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2015;3770
2599;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2016;3760
2600;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2017;3835
2601;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2018;3895
2602;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2019;3875
2603;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2020;3960
2604;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2021;3975
2605;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2022;3935
2606;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuidoost-Brabant (RA);2023;3875
2607;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2013;2560
2608;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2014;2400
2609;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2015;2375
2610;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2016;2375
2611;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2017;2470
2612;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2018;2550
2613;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2019;2535
2614;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2020;2605
2615;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2021;2670
2616;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2022;2705
2617;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Noord- en Midden-Limburg (RA);2023;2575
2618;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2013;2545
2619;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2014;2420
2620;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2015;2160
2621;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2016;2145
2622;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2017;2435
2623;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2018;2430
2624;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2019;2410
2625;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2020;2395
2626;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2021;2430
2627;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2022;2470
2628;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Zuid-Limburg (RA);2023;2070
2629;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2013;310
2630;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2014;285
2631;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2015;270
2632;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2016;260
2633;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2017;300
2634;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2018;300
2635;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2019;490
2636;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2020;435
2637;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2021;475
2638;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2022;505
2639;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Algemene ziekenhuizen;Niet in te delen (RA) incl. buitenland;2023;500
2640;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2013;13485
2641;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2014;13140
2642;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2015;14125
2643;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2016;14645
2644;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2017;15045
2645;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2018;15900
2646;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2019;16255
2647;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2020;16955
2648;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2021;18160
2649;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2022;18775
2650;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Nederland, Buitenland, Niet in te delen;2023;18970
2651;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2013;1015
2652;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2014;965
2653;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2015;1010
2654;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2016;1035
2655;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2017;1080
2656;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2018;1195
2657;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2019;1210
2658;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2020;1225
2659;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2021;1340
2660;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2022;1370
2661;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Noord-Nederland (LD);2023;1350
2662;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Oost-Nederland (LD);2013;2915
2663;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Categorale ziekenhuizen en overige MSZ;Oost-Nederland (LD);2014;2870
