ID;LeeftijdMoederBijGeboorteKind;AantalKinderenInHetHuishouden;SamenstellingHuishouden;MigratieachtergrondKind;Perioden;LevendGeborenKinderen_1
1478;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2012;1506
1479;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2013;1614
1480;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2014;1845
1481;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2015;1971
1482;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2016;1988
1483;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2017;2077
1484;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2018;2089
1485;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2019;2012
1486;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2020;1876
1487;Totaal leeftijd;Één kind;Totaal huishoudens;Polen;2021;1901
1488;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2010;1274
1489;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2011;1152
1490;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2012;1093
1491;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2013;1050
1492;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2014;925
1493;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2015;864
1494;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2016;752
1495;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2017;724
1496;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2018;643
1497;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2019;712
1498;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2020;667
1499;Totaal leeftijd;Één kind;Totaal huishoudens;Suriname;2021;601
1500;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2010;1554
1501;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2011;1577
1502;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2012;1520
1503;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2013;1432
1504;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2014;1487
1505;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2015;1320
1506;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2016;1231
1507;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2017;1153
1508;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2018;1118
1509;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2019;1132
1510;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2020;1059
1511;Totaal leeftijd;Één kind;Totaal huishoudens;Turkije;2021;1074
1512;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2010;7254
1513;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2011;7467
1514;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2012;7703
1515;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2013;7443
1516;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2014;7682
1517;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2015;7581
1518;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2016;7318
1519;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2017;7170
1520;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2018;7001
1521;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2019;6866
1522;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2020;6577
1523;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal;2021;6684
1524;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2010;4171
1525;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2011;4389
1526;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2012;4566
1527;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2013;4439
1528;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2014;4711
1529;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2015;4576
1530;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2016;4417
1531;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2017;4200
1532;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2018;4056
1533;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2019;3923
1534;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2020;3881
1535;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met Nederlandse achtergrond;2021;4095
1536;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2010;3083
1537;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2011;3078
1538;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2012;3137
1539;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2013;3004
1540;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2014;2971
1541;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2015;3005
1542;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2016;2901
1543;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2017;2970
1544;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2018;2945
1545;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2019;2943
1546;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2020;2696
1547;Totaal leeftijd;Één kind;Eenouderhuishouden;Totaal met migratieachtergrond;2021;2589
1548;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2010;837
1549;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2011;897
1550;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2012;968
1551;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2013;909
1552;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2014;1000
1553;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2015;1014
1554;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2016;987
1555;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2017;991
1556;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2018;965
1557;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2019;918
1558;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2020;905
1559;Totaal leeftijd;Één kind;Eenouderhuishouden;Westerse migratieachtergrond;2021;905
1560;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2010;2246
1561;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2011;2181
1562;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2012;2169
1563;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2013;2095
1564;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2014;1971
1565;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2015;1991
1566;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2016;1914
1567;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2017;1979
1568;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2018;1980
1569;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2019;2025
1570;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2020;1791
1571;Totaal leeftijd;Één kind;Eenouderhuishouden;Niet-westerse migratieachtergrond;2021;1684
1572;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2010;1126
1573;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2011;1155
1574;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2012;1153
1575;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2013;1103
1576;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2014;1033
1577;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2015;1086
1578;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2016;1070
1579;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2017;1201
1580;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2018;1218
1581;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2019;1276
1582;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2020;1114
1583;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2021;1027
1584;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2010;464
1585;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2011;515
1586;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2012;569
1587;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2013;487
1588;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2014;532
1589;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2015;525
1590;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2016;487
1591;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2017;525
1592;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2018;524
1593;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2019;492
1594;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2020;532
1595;Totaal leeftijd;Één kind;Eenouderhuishouden;Overige westerse migratieachtergrond;2021;520
1596;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2010;891
1597;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2011;930
1598;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2012;894
1599;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2013;877
1600;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2014;763
1601;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2015;796
1602;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2016;775
1603;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2017;862
1604;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2018;883
1605;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2019;880
1606;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2020;789
1607;Totaal leeftijd;Één kind;Eenouderhuishouden;Afrika;2021;707
1608;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2010;911
1609;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2011;833
1610;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2012;802
1611;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2013;784
1612;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2014;762
1613;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2015;745
1614;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2016;692
1615;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2017;647
1616;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2018;637
1617;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2019;668
1618;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2020;607
1619;Totaal leeftijd;Één kind;Eenouderhuishouden;Amerika;2021;593
1620;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2010;368
1621;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2011;360
1622;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2012;400
1623;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2013;375
1624;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2014;361
1625;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2015;393
1626;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2016;391
1627;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2017;427
1628;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2018;421
1629;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2019;449
1630;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2020;363
1631;Totaal leeftijd;Één kind;Eenouderhuishouden;Azië;2021;377
1632;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2010;904
1633;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2011;943
1634;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2012;1031
1635;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2013;958
1636;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2014;1077
1637;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2015;1063
1638;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2016;1034
1639;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2017;1023
1640;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2018;996
1641;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2019;939
1642;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2020;930
1643;Totaal leeftijd;Één kind;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2021;906
1644;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2010;9
1645;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2011;12
1646;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2012;10
1647;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2013;10
1648;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2014;8
1649;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2015;8
1650;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2016;9
1651;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2017;11
1652;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2018;8
1653;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2019;7
1654;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2020;7
1655;Totaal leeftijd;Één kind;Eenouderhuishouden;Oceanië;2021;6
1656;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2010;592
1657;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2011;658
1658;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2012;689
1659;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2013;688
1660;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2014;786
1661;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2015;798
1662;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2016;773
1663;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2017;775
1664;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2018;748
1665;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2019;729
1666;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2020;683
1667;Totaal leeftijd;Één kind;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2021;689
1668;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2010;62
1669;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2011;60
1670;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2012;40
1671;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2013;53
1672;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2014;49
1673;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2015;55
1674;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2016;54
1675;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2017;47
1676;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2018;48
1677;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2019;51
1678;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2020;60
1679;Totaal leeftijd;Één kind;Eenouderhuishouden;België;2021;64
1680;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2010;106
1681;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2011;78
1682;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2012;82
1683;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2013;91
1684;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2014;79
1685;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2015;78
1686;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2016;75
1687;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2017;69
1688;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2018;75
1689;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2019;71
1690;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2020;62
1691;Totaal leeftijd;Één kind;Eenouderhuishouden;Duitsland;2021;75
1692;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2010;38
1693;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2011;39
1694;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2012;26
1695;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2013;34
1696;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2014;16
1697;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2015;19
1698;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2016;35
1699;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2017;23
1700;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2018;27
1701;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2019;25
1702;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2020;16
1703;Totaal leeftijd;Één kind;Eenouderhuishouden;Indonesië;2021;15
1704;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2010;263
1705;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2011;226
1706;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2012;253
1707;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2013;256
1708;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2014;239
1709;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2015;234
1710;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2016;217
1711;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2017;223
1712;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2018;197
1713;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2019;191
1714;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2020;199
1715;Totaal leeftijd;Één kind;Eenouderhuishouden;Marokko;2021;193
1716;Totaal leeftijd;Één kind;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2010;328
1717;Totaal leeftijd;Één kind;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2011;322
1718;Totaal leeftijd;Één kind;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2012;305
