ID;Studierichting;LeeftijdEnHerkomst;Geslacht;Perioden;TotaalVoltijdIngeschrevenen_1;IngeschrevenenZonderBijbaan_2;IngeschrevenenMetBijbaanTotaal_3;TotaalWerknemers_4;k_0105ABLandbouwEnVisserij_5;k_1045CFNijverheid_6;k_5052GHandel_7;k_55HHoreca_8;k_6064IVervoerEnCommunicatie_9;k_6567JFinancieleInstellingen_10;k_7074K1ZakDienstExclUitzendbranch_11;k_745K2Uitzendbranche_12;k_75LOpenbaarBestuur_13;k_80KOnderwijs_14;k_85NGezondheidsEnWelzijnszorg_15;k_90OCultuurEnOvDienstenIncl99_16;k_95PParticuliereHuishoudens_17;BedrijfstakSBIOnbekend_18;TotaalZelfstandigen_19;k_0105ABLandbouwEnVisserij_20;k_1045CFNijverheid_21;k_5052GHandel_22;k_55HHoreca_23;k_6064IVervoerEnCommunicatie_24;k_6567JFinancieleInstellingen_25;k_7074K1ZakDienstExclUitzendbranch_26;k_745K2Uitzendbranche_27;k_75LOpenbaarBestuur_28;k_80KOnderwijs_29;k_85NGezondheidsEnWelzijnszorg_30;k_90OCultuurEnOvDienstenIncl99_31;k_95PParticuliereHuishoudens_32;BedrijfstakSBIOnbekend_33
870;Sociaal-agogisch onderwijs;Totaal leeftijd en herkomst;Vrouwen;1998/'99;24800.0;12610.0;12190.0;12170.0;210.0;330.0;4160.0;1250.0;280.0;90.0;1250.0;1680.0;110.0;60.0;2350.0;410.0;0.0;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
871;Sociaal-agogisch onderwijs;Totaal leeftijd en herkomst;Vrouwen;1999/'00;25150.0;11160.0;13990.0;13970.0;210.0;410.0;4620.0;1580.0;380.0;200.0;1420.0;1920.0;140.0;120.0;2410.0;460.0;0.0;90.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
872;Sociaal-agogisch onderwijs;Totaal leeftijd en herkomst;Vrouwen;2000/'01;25230.0;10270.0;14960.0;14940.0;180.0;420.0;4770.0;1540.0;390.0;210.0;1590.0;1760.0;150.0;110.0;3160.0;560.0;0.0;100.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
873;Sociaal-agogisch onderwijs;17 jaar en jonger;Totaal geslacht;1998/'99;1220.0;690.0;530.0;530.0;20.0;20.0;270.0;80.0;10.0;0.0;30.0;50.0;0.0;0.0;30.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
874;Sociaal-agogisch onderwijs;17 jaar en jonger;Totaal geslacht;1999/'00;1310.0;640.0;670.0;670.0;30.0;20.0;340.0;90.0;10.0;0.0;50.0;70.0;0.0;0.0;40.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
875;Sociaal-agogisch onderwijs;17 jaar en jonger;Totaal geslacht;2000/'01;1620.0;660.0;960.0;960.0;30.0;40.0;460.0;120.0;20.0;10.0;100.0;70.0;0.0;0.0;80.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
876;Sociaal-agogisch onderwijs;17 jaar en jonger;Mannen;1998/'99;110.0;70.0;40.0;40.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
877;Sociaal-agogisch onderwijs;17 jaar en jonger;Mannen;1999/'00;90.0;50.0;50.0;50.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
878;Sociaal-agogisch onderwijs;17 jaar en jonger;Mannen;2000/'01;140.0;70.0;80.0;80.0;0.0;10.0;30.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
879;Sociaal-agogisch onderwijs;17 jaar en jonger;Vrouwen;1998/'99;1110.0;620.0;490.0;490.0;20.0;20.0;250.0;70.0;0.0;0.0;30.0;50.0;0.0;0.0;30.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
880;Sociaal-agogisch onderwijs;17 jaar en jonger;Vrouwen;1999/'00;1220.0;600.0;620.0;620.0;30.0;20.0;320.0;80.0;10.0;0.0;40.0;70.0;0.0;0.0;40.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
881;Sociaal-agogisch onderwijs;17 jaar en jonger;Vrouwen;2000/'01;1480.0;590.0;890.0;890.0;30.0;30.0;430.0;110.0;20.0;10.0;90.0;60.0;0.0;0.0;70.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
882;Sociaal-agogisch onderwijs;18 jaar;Totaal geslacht;1998/'99;2810.0;1460.0;1350.0;1350.0;50.0;50.0;660.0;150.0;20.0;10.0;90.0;170.0;0.0;0.0;110.0;40.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
883;Sociaal-agogisch onderwijs;18 jaar;Totaal geslacht;1999/'00;3020.0;1320.0;1700.0;1700.0;50.0;70.0;790.0;220.0;40.0;20.0;140.0;200.0;0.0;0.0;100.0;50.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
884;Sociaal-agogisch onderwijs;18 jaar;Totaal geslacht;2000/'01;3070.0;1300.0;1770.0;1770.0;50.0;60.0;820.0;240.0;30.0;20.0;180.0;180.0;0.0;0.0;130.0;50.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
885;Sociaal-agogisch onderwijs;18 jaar;Mannen;1998/'99;340.0;190.0;140.0;140.0;10.0;10.0;50.0;20.0;10.0;0.0;10.0;30.0;0.0;0.0;10.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
886;Sociaal-agogisch onderwijs;18 jaar;Mannen;1999/'00;380.0;180.0;200.0;200.0;0.0;10.0;80.0;20.0;10.0;0.0;20.0;40.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
887;Sociaal-agogisch onderwijs;18 jaar;Mannen;2000/'01;330.0;150.0;180.0;180.0;10.0;10.0;60.0;30.0;10.0;0.0;20.0;30.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
888;Sociaal-agogisch onderwijs;18 jaar;Vrouwen;1998/'99;2480.0;1270.0;1210.0;1210.0;40.0;40.0;610.0;130.0;20.0;10.0;80.0;140.0;0.0;0.0;100.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
889;Sociaal-agogisch onderwijs;18 jaar;Vrouwen;1999/'00;2640.0;1140.0;1500.0;1500.0;50.0;60.0;710.0;200.0;40.0;20.0;120.0;160.0;0.0;0.0;90.0;50.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
890;Sociaal-agogisch onderwijs;18 jaar;Vrouwen;2000/'01;2740.0;1140.0;1590.0;1590.0;40.0;50.0;760.0;210.0;30.0;20.0;160.0;150.0;0.0;0.0;130.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
891;Sociaal-agogisch onderwijs;19 jaar;Totaal geslacht;1998/'99;4620.0;2330.0;2290.0;2290.0;60.0;60.0;1000.0;230.0;60.0;20.0;200.0;290.0;10.0;10.0;270.0;80.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;Sociaal-agogisch onderwijs;19 jaar;Totaal geslacht;1999/'00;4680.0;1980.0;2700.0;2700.0;50.0;90.0;1130.0;310.0;80.0;30.0;250.0;320.0;20.0;10.0;310.0;80.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
893;Sociaal-agogisch onderwijs;19 jaar;Totaal geslacht;2000/'01;4950.0;1940.0;3010.0;3010.0;40.0;100.0;1150.0;350.0;80.0;50.0;310.0;330.0;10.0;10.0;440.0;100.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
894;Sociaal-agogisch onderwijs;19 jaar;Mannen;1998/'99;590.0;310.0;280.0;280.0;10.0;10.0;100.0;20.0;20.0;0.0;30.0;60.0;0.0;0.0;20.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
895;Sociaal-agogisch onderwijs;19 jaar;Mannen;1999/'00;580.0;250.0;330.0;330.0;10.0;20.0;110.0;40.0;10.0;10.0;30.0;60.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
896;Sociaal-agogisch onderwijs;19 jaar;Mannen;2000/'01;610.0;260.0;340.0;340.0;0.0;20.0;130.0;30.0;20.0;10.0;40.0;60.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
897;Sociaal-agogisch onderwijs;19 jaar;Vrouwen;1998/'99;4030.0;2020.0;2010.0;2010.0;50.0;60.0;900.0;210.0;40.0;20.0;180.0;230.0;10.0;0.0;250.0;70.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;Sociaal-agogisch onderwijs;19 jaar;Vrouwen;1999/'00;4100.0;1740.0;2370.0;2370.0;40.0;80.0;1020.0;270.0;70.0;30.0;220.0;260.0;10.0;10.0;290.0;70.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
899;Sociaal-agogisch onderwijs;19 jaar;Vrouwen;2000/'01;4350.0;1680.0;2670.0;2670.0;40.0;80.0;1020.0;320.0;60.0;40.0;270.0;280.0;10.0;10.0;420.0;90.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
900;Sociaal-agogisch onderwijs;20 jaar;Totaal geslacht;1998/'99;5600.0;2860.0;2740.0;2730.0;50.0;80.0;1020.0;270.0;90.0;20.0;260.0;380.0;20.0;10.0;450.0;90.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
901;Sociaal-agogisch onderwijs;20 jaar;Totaal geslacht;1999/'00;5530.0;2390.0;3140.0;3130.0;50.0;100.0;1070.0;360.0;110.0;50.0;310.0;440.0;30.0;20.0;450.0;120.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
902;Sociaal-agogisch onderwijs;20 jaar;Totaal geslacht;2000/'01;5610.0;2250.0;3360.0;3360.0;50.0;110.0;1130.0;330.0;140.0;50.0;350.0;400.0;20.0;20.0;650.0;120.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
903;Sociaal-agogisch onderwijs;20 jaar;Mannen;1998/'99;840.0;470.0;370.0;370.0;10.0;10.0;110.0;30.0;30.0;10.0;40.0;80.0;0.0;0.0;30.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
904;Sociaal-agogisch onderwijs;20 jaar;Mannen;1999/'00;820.0;320.0;500.0;490.0;10.0;20.0;140.0;60.0;40.0;10.0;50.0;100.0;0.0;0.0;40.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905;Sociaal-agogisch onderwijs;20 jaar;Mannen;2000/'01;820.0;310.0;500.0;500.0;10.0;30.0;160.0;50.0;50.0;10.0;40.0;80.0;10.0;0.0;40.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906;Sociaal-agogisch onderwijs;20 jaar;Vrouwen;1998/'99;4760.0;2390.0;2370.0;2370.0;40.0;70.0;910.0;250.0;60.0;10.0;210.0;300.0;20.0;10.0;420.0;80.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
907;Sociaal-agogisch onderwijs;20 jaar;Vrouwen;1999/'00;4720.0;2070.0;2640.0;2640.0;40.0;80.0;930.0;310.0;80.0;40.0;260.0;340.0;20.0;20.0;410.0;100.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
908;Sociaal-agogisch onderwijs;20 jaar;Vrouwen;2000/'01;4800.0;1940.0;2860.0;2860.0;30.0;80.0;970.0;280.0;90.0;40.0;300.0;320.0;20.0;20.0;610.0;100.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
909;Sociaal-agogisch onderwijs;21 jaar;Totaal geslacht;1998/'99;5490.0;2800.0;2690.0;2680.0;40.0;80.0;800.0;270.0;90.0;30.0;310.0;370.0;30.0;10.0;580.0;90.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;Sociaal-agogisch onderwijs;21 jaar;Totaal geslacht;1999/'00;5490.0;2390.0;3100.0;3100.0;30.0;90.0;880.0;320.0;130.0;40.0;340.0;450.0;50.0;40.0;620.0;110.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
911;Sociaal-agogisch onderwijs;21 jaar;Totaal geslacht;2000/'01;5260.0;2140.0;3130.0;3120.0;30.0;80.0;850.0;290.0;110.0;40.0;340.0;420.0;50.0;30.0;750.0;120.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
912;Sociaal-agogisch onderwijs;21 jaar;Mannen;1998/'99;970.0;500.0;470.0;470.0;10.0;20.0;130.0;50.0;40.0;0.0;60.0;90.0;10.0;0.0;50.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
913;Sociaal-agogisch onderwijs;21 jaar;Mannen;1999/'00;930.0;410.0;520.0;520.0;10.0;20.0;140.0;50.0;40.0;10.0;70.0;110.0;10.0;0.0;60.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
914;Sociaal-agogisch onderwijs;21 jaar;Mannen;2000/'01;890.0;380.0;510.0;500.0;10.0;20.0;140.0;50.0;40.0;10.0;70.0;80.0;10.0;0.0;60.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
915;Sociaal-agogisch onderwijs;21 jaar;Vrouwen;1998/'99;4520.0;2300.0;2220.0;2210.0;30.0;50.0;670.0;230.0;50.0;20.0;260.0;280.0;20.0;0.0;520.0;80.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
916;Sociaal-agogisch onderwijs;21 jaar;Vrouwen;1999/'00;4560.0;1980.0;2580.0;2570.0;30.0;80.0;740.0;270.0;80.0;30.0;270.0;340.0;40.0;30.0;560.0;90.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
917;Sociaal-agogisch onderwijs;21 jaar;Vrouwen;2000/'01;4380.0;1750.0;2620.0;2620.0;20.0;60.0;710.0;240.0;70.0;30.0;280.0;340.0;30.0;30.0;690.0;100.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
918;Sociaal-agogisch onderwijs;22 jaar;Totaal geslacht;1998/'99;4360.0;2220.0;2140.0;2140.0;30.0;50.0;540.0;210.0;70.0;20.0;260.0;350.0;30.0;20.0;500.0;70.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
919;Sociaal-agogisch onderwijs;22 jaar;Totaal geslacht;1999/'00;4280.0;1880.0;2400.0;2390.0;20.0;70.0;560.0;260.0;90.0;50.0;280.0;410.0;30.0;20.0;480.0;100.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
920;Sociaal-agogisch onderwijs;22 jaar;Totaal geslacht;2000/'01;4120.0;1710.0;2410.0;2400.0;20.0;70.0;560.0;220.0;110.0;50.0;280.0;330.0;50.0;20.0;580.0;110.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
921;Sociaal-agogisch onderwijs;22 jaar;Mannen;1998/'99;970.0;500.0;470.0;470.0;10.0;10.0;110.0;50.0;20.0;0.0;60.0;110.0;10.0;0.0;60.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
922;Sociaal-agogisch onderwijs;22 jaar;Mannen;1999/'00;890.0;370.0;520.0;520.0;10.0;20.0;120.0;50.0;40.0;0.0;50.0;130.0;10.0;10.0;60.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
923;Sociaal-agogisch onderwijs;22 jaar;Mannen;2000/'01;890.0;380.0;510.0;510.0;0.0;20.0;120.0;40.0;50.0;20.0;70.0;80.0;10.0;10.0;60.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
924;Sociaal-agogisch onderwijs;22 jaar;Vrouwen;1998/'99;3400.0;1720.0;1680.0;1670.0;20.0;40.0;430.0;160.0;50.0;10.0;200.0;240.0;20.0;10.0;440.0;60.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
925;Sociaal-agogisch onderwijs;22 jaar;Vrouwen;1999/'00;3390.0;1510.0;1880.0;1880.0;10.0;50.0;450.0;220.0;50.0;40.0;230.0;280.0;20.0;20.0;420.0;70.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
926;Sociaal-agogisch onderwijs;22 jaar;Vrouwen;2000/'01;3230.0;1330.0;1900.0;1890.0;10.0;50.0;440.0;180.0;60.0;30.0;200.0;250.0;40.0;20.0;530.0;80.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
927;Sociaal-agogisch onderwijs;23 jaar;Totaal geslacht;1998/'99;2960.0;1500.0;1460.0;1460.0;10.0;50.0;320.0;140.0;50.0;10.0;180.0;270.0;30.0;10.0;330.0;50.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
928;Sociaal-agogisch onderwijs;23 jaar;Totaal geslacht;1999/'00;2920.0;1320.0;1600.0;1590.0;10.0;50.0;350.0;160.0;70.0;20.0;200.0;300.0;30.0;20.0;320.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
929;Sociaal-agogisch onderwijs;23 jaar;Totaal geslacht;2000/'01;2640.0;1070.0;1570.0;1570.0;10.0;40.0;310.0;150.0;60.0;20.0;200.0;250.0;30.0;20.0;390.0;90.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
930;Sociaal-agogisch onderwijs;23 jaar;Mannen;1998/'99;820.0;420.0;410.0;400.0;10.0;20.0;90.0;40.0;20.0;10.0;50.0;80.0;10.0;10.0;60.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
931;Sociaal-agogisch onderwijs;23 jaar;Mannen;1999/'00;780.0;360.0;420.0;420.0;0.0;20.0;90.0;30.0;40.0;0.0;60.0;100.0;10.0;0.0;50.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
932;Sociaal-agogisch onderwijs;23 jaar;Mannen;2000/'01;690.0;250.0;430.0;430.0;0.0;10.0;70.0;50.0;40.0;10.0;50.0;90.0;10.0;10.0;70.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
933;Sociaal-agogisch onderwijs;23 jaar;Vrouwen;1998/'99;2140.0;1090.0;1060.0;1050.0;10.0;30.0;230.0;100.0;30.0;10.0;130.0;200.0;20.0;10.0;270.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
934;Sociaal-agogisch onderwijs;23 jaar;Vrouwen;1999/'00;2140.0;960.0;1180.0;1170.0;10.0;30.0;270.0;130.0;30.0;20.0;140.0;210.0;20.0;20.0;270.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
935;Sociaal-agogisch onderwijs;23 jaar;Vrouwen;2000/'01;1950.0;810.0;1140.0;1140.0;0.0;30.0;230.0;100.0;30.0;10.0;150.0;160.0;20.0;10.0;320.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
936;Sociaal-agogisch onderwijs;24 jaar;Totaal geslacht;1998/'99;1730.0;870.0;870.0;860.0;10.0;40.0;170.0;80.0;30.0;10.0;110.0;170.0;10.0;10.0;200.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
937;Sociaal-agogisch onderwijs;24 jaar;Totaal geslacht;1999/'00;1770.0;840.0;940.0;930.0;10.0;30.0;170.0;90.0;40.0;10.0;110.0;210.0;20.0;20.0;180.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
938;Sociaal-agogisch onderwijs;24 jaar;Totaal geslacht;2000/'01;1680.0;710.0;970.0;960.0;10.0;30.0;160.0;80.0;30.0;20.0;130.0;170.0;20.0;10.0;240.0;50.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
939;Sociaal-agogisch onderwijs;24 jaar;Mannen;1998/'99;590.0;300.0;280.0;280.0;0.0;20.0;60.0;30.0;20.0;0.0;30.0;50.0;10.0;0.0;50.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
940;Sociaal-agogisch onderwijs;24 jaar;Mannen;1999/'00;590.0;270.0;320.0;320.0;0.0;20.0;50.0;30.0;20.0;10.0;40.0;90.0;10.0;10.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
941;Sociaal-agogisch onderwijs;24 jaar;Mannen;2000/'01;520.0;210.0;310.0;300.0;0.0;10.0;40.0;20.0;20.0;10.0;50.0;60.0;10.0;0.0;60.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
942;Sociaal-agogisch onderwijs;24 jaar;Vrouwen;1998/'99;1140.0;560.0;580.0;580.0;0.0;20.0;110.0;50.0;10.0;10.0;70.0;120.0;10.0;10.0;160.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
943;Sociaal-agogisch onderwijs;24 jaar;Vrouwen;1999/'00;1180.0;570.0;610.0;610.0;0.0;10.0;110.0;60.0;20.0;10.0;70.0;120.0;20.0;10.0;150.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
944;Sociaal-agogisch onderwijs;24 jaar;Vrouwen;2000/'01;1150.0;500.0;660.0;650.0;0.0;20.0;120.0;60.0;10.0;20.0;70.0;110.0;10.0;10.0;180.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
945;Sociaal-agogisch onderwijs;25 jaar;Totaal geslacht;1998/'99;1000.0;510.0;490.0;490.0;10.0;10.0;70.0;50.0;30.0;10.0;70.0;110.0;10.0;10.0;120.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
946;Sociaal-agogisch onderwijs;25 jaar;Totaal geslacht;1999/'00;960.0;450.0;520.0;520.0;0.0;10.0;80.0;40.0;20.0;20.0;60.0;120.0;10.0;10.0;120.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
947;Sociaal-agogisch onderwijs;25 jaar;Totaal geslacht;2000/'01;910.0;380.0;530.0;530.0;0.0;20.0;70.0;40.0;20.0;10.0;80.0;100.0;10.0;10.0;130.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
