ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Onderzoekspopulatie_1;Innovatoren_2;BedrijvenMetProductinnovaties_3;Goederen_4;DoorHetEigenBedrijf_5;InEenSamenwerkingsverband_6;DoorAanpassing_7;UitsluitendDoorDerden_8;Diensten_9;DoorHetEigenBedrijf_10;InEenSamenwerkingsverband_11;DoorAanpassing_12;UitsluitendDoorDerden_13;NieuwVoorDeMarkt_14;AlleenNieuwVoorHetBedrijf_15;BedrijvenMetProcesinnovaties_16;ProductieVanGoederenEnDiensten_17;Logistiek_18;InformatieverwerkingOfCommunicatie_19;Administratie_20;ProceduresOfExterneRelaties_21;BesluitvormingOfPersoneelsbeheer_22;MarketingOfService_23;DoorHetEigenBedrijf_24;InEenSamenwerkingsverband_25;DoorAanpassing_26;UitsluitendDoorDerden_27;NieuwVoorDeMarkt_28;AlleenNieuweVoorHetBedrijf_29;Onbekend_30;AfgebrokenInnovaties_31;OnafgerondeInnovaties_32
511;50 tot 250 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2018 - 2020;380.0;285.0;140.0;135.0;77.0;61.0;28.0;4.0;55.0;58.0;53.0;22.0;6.0;65.0;100.0;260.0;145.0;65.0;100.0;135.0;85.0;90.0;55.0;62.0;46.0;14.0;12.0;40.0;190.0;30.0;50.0;135.0
512;50 tot 250 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2020 - 2022;360.0;275.0;160.0;150.0;86.0;48.0;6.0;3.0;40.0;73.0;54.0;6.0;3.0;95.0;100.0;215.0;165.0;45.0;80.0;90.0;45.0;65.0;60.0;68.0;56.0;13.0;8.0;30.0;130.0;55.0;60.0;155.0
513;50 tot 250 werkzame personen;24 Basismetaalindustrie;2016 - 2018;45.0;35.0;25.0;25.0;95.0;55.0;9.0;0.0;5.0;100.0;53.0;23.0;0.0;15.0;15.0;25.0;20.0;0.0;5.0;0.0;10.0;10.0;5.0;88.0;40.0;17.0;0.0;5.0;15.0;5.0;10.0;20.0
514;50 tot 250 werkzame personen;24 Basismetaalindustrie;2018 - 2020;40.0;30.0;20.0;20.0;81.0;46.0;5.0;0.0;0.0;;;;;10.0;10.0;25.0;15.0;5.0;5.0;10.0;10.0;5.0;0.0;73.0;51.0;4.0;10.0;5.0;15.0;5.0;5.0;15.0
515;50 tot 250 werkzame personen;24 Basismetaalindustrie;2020 - 2022;35.0;25.0;15.0;10.0;79.0;51.0;0.0;0.0;5.0;60.0;40.0;0.0;0.0;5.0;10.0;15.0;15.0;0.0;5.0;5.0;0.0;5.0;5.0;70.0;47.0;15.0;0.0;0.0;10.0;5.0;5.0;15.0
516;50 tot 250 werkzame personen;25 Metaalproductenindustrie;2016 - 2018;315.0;235.0;145.0;130.0;79.0;51.0;13.0;14.0;55.0;35.0;56.0;49.0;25.0;95.0;70.0;215.0;125.0;75.0;100.0;95.0;70.0;70.0;30.0;52.0;60.0;14.0;11.0;45.0;125.0;45.0;80.0;115.0
517;50 tot 250 werkzame personen;25 Metaalproductenindustrie;2018 - 2020;340.0;255.0;125.0;115.0;77.0;64.0;31.0;5.0;55.0;59.0;55.0;21.0;4.0;60.0;90.0;235.0;130.0;60.0;95.0;125.0;75.0;85.0;50.0;60.0;45.0;15.0;12.0;35.0;175.0;30.0;40.0;120.0
518;50 tot 250 werkzame personen;25 Metaalproductenindustrie;2020 - 2022;320.0;250.0;145.0;135.0;86.0;48.0;7.0;3.0;35.0;75.0;56.0;7.0;4.0;90.0;95.0;200.0;150.0;40.0;75.0;85.0;40.0;60.0;55.0;68.0;57.0;13.0;8.0;30.0;120.0;50.0;55.0;140.0
519;50 tot 250 werkzame personen;26-28 Elektrotechn. en machine-industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;50 tot 250 werkzame personen;26-28 Elektrotechn. en machine-industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
521;50 tot 250 werkzame personen;26-28 Elektrotechn. en machine-industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;50 tot 250 werkzame personen;26-27 Elektrische en elektron. Industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;50 tot 250 werkzame personen;26-27 Elektrische en elektron. Industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;50 tot 250 werkzame personen;26-27 Elektrische en elektron. Industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;50 tot 250 werkzame personen;26 Elektrotechnische industrie;2016 - 2018;65.0;65.0;50.0;50.0;90.0;35.0;5.0;5.0;15.0;79.0;27.0;7.0;7.0;35.0;35.0;50.0;35.0;10.0;25.0;30.0;20.0;15.0;15.0;70.0;55.0;21.0;17.0;10.0;30.0;15.0;20.0;50.0
526;50 tot 250 werkzame personen;26 Elektrotechnische industrie;2018 - 2020;65.0;65.0;45.0;45.0;100.0;32.0;6.0;0.0;15.0;75.0;41.0;8.0;17.0;25.0;35.0;45.0;35.0;15.0;20.0;15.0;25.0;25.0;10.0;86.0;54.0;24.0;3.0;20.0;20.0;5.0;10.0;45.0
527;50 tot 250 werkzame personen;26 Elektrotechnische industrie;2020 - 2022;70.0;60.0;45.0;45.0;90.0;44.0;10.0;5.0;15.0;79.0;21.0;14.0;21.0;35.0;25.0;50.0;35.0;10.0;20.0;15.0;20.0;15.0;15.0;79.0;46.0;7.0;11.0;10.0;30.0;15.0;15.0;40.0
528;50 tot 250 werkzame personen;27 Elektrische apparatenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;50 tot 250 werkzame personen;27 Elektrische apparatenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;50 tot 250 werkzame personen;27 Elektrische apparatenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;50 tot 250 werkzame personen;28 Machine-industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;50 tot 250 werkzame personen;28 Machine-industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;50 tot 250 werkzame personen;28 Machine-industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;50 tot 250 werkzame personen;29-30 Transportmiddelenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;50 tot 250 werkzame personen;29-30 Transportmiddelenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;50 tot 250 werkzame personen;29-30 Transportmiddelenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;50 tot 250 werkzame personen;29 Auto- en aanhangwagenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;50 tot 250 werkzame personen;29 Auto- en aanhangwagenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;50 tot 250 werkzame personen;29 Auto- en aanhangwagenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;50 tot 250 werkzame personen;30 Overige transportmiddelenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;50 tot 250 werkzame personen;30 Overige transportmiddelenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;50 tot 250 werkzame personen;30 Overige transportmiddelenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;50 tot 250 werkzame personen;31 Meubelindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;50 tot 250 werkzame personen;31 Meubelindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;50 tot 250 werkzame personen;31 Meubelindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;50 tot 250 werkzame personen;32 Overige industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;50 tot 250 werkzame personen;32 Overige industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
548;50 tot 250 werkzame personen;32 Overige industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;50 tot 250 werkzame personen;33 Reparatie en installatie van machines;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
550;50 tot 250 werkzame personen;33 Reparatie en installatie van machines;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;50 tot 250 werkzame personen;33 Reparatie en installatie van machines;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
552;50 tot 250 werkzame personen;D Energievoorziening;2016 - 2018;25.0;15.0;10.0;0.0;;;;;10.0;81.0;19.0;20.0;0.0;5.0;10.0;15.0;5.0;0.0;5.0;5.0;5.0;5.0;5.0;100.0;44.0;29.0;0.0;0.0;5.0;5.0;5.0;15.0
553;50 tot 250 werkzame personen;D Energievoorziening;2018 - 2020;30.0;20.0;10.0;5.0;29.0;51.0;20.0;0.0;10.0;73.0;77.0;38.0;10.0;10.0;10.0;15.0;10.0;5.0;10.0;5.0;5.0;5.0;5.0;84.0;70.0;26.0;7.0;0.0;10.0;5.0;5.0;15.0
554;50 tot 250 werkzame personen;D Energievoorziening;2020 - 2022;30.0;15.0;5.0;5.0;51.0;74.0;77.0;26.0;5.0;77.0;45.0;23.0;0.0;0.0;5.0;15.0;5.0;5.0;10.0;5.0;5.0;5.0;5.0;68.0;55.0;26.0;8.0;0.0;10.0;0.0;5.0;10.0
555;50 tot 250 werkzame personen;35 Energiebedrijven;2016 - 2018;25.0;15.0;10.0;0.0;;;;;10.0;81.0;19.0;20.0;0.0;0.0;0.0;15.0;5.0;0.0;5.0;5.0;5.0;5.0;5.0;100.0;44.0;29.0;0.0;0.0;5.0;5.0;5.0;15.0
556;50 tot 250 werkzame personen;35 Energiebedrijven;2018 - 2020;30.0;20.0;10.0;5.0;29.0;51.0;20.0;0.0;10.0;73.0;77.0;38.0;10.0;5.0;5.0;15.0;10.0;5.0;10.0;5.0;5.0;5.0;5.0;84.0;70.0;26.0;7.0;0.0;10.0;5.0;5.0;15.0
557;50 tot 250 werkzame personen;35 Energiebedrijven;2020 - 2022;30.0;15.0;5.0;5.0;51.0;74.0;77.0;26.0;5.0;77.0;45.0;23.0;0.0;0.0;5.0;15.0;5.0;5.0;10.0;5.0;5.0;5.0;5.0;68.0;55.0;26.0;8.0;0.0;10.0;0.0;5.0;10.0
558;50 tot 250 werkzame personen;E Waterbedrijven en afvalbeheer;2016 - 2018;80.0;55.0;10.0;5.0;36.0;36.0;0.0;46.0;5.0;0.0;20.0;40.0;40.0;5.0;5.0;45.0;5.0;15.0;15.0;15.0;15.0;25.0;0.0;39.0;53.0;10.0;17.0;0.0;45.0;0.0;0.0;10.0
559;50 tot 250 werkzame personen;E Waterbedrijven en afvalbeheer;2018 - 2020;85.0;45.0;10.0;5.0;43.0;86.0;0.0;0.0;5.0;20.0;100.0;20.0;0.0;5.0;5.0;30.0;10.0;10.0;15.0;5.0;0.0;5.0;10.0;59.0;74.0;13.0;0.0;0.0;25.0;0.0;10.0;15.0
560;50 tot 250 werkzame personen;E Waterbedrijven en afvalbeheer;2020 - 2022;90.0;55.0;20.0;10.0;79.0;50.0;8.0;0.0;10.0;67.0;76.0;10.0;12.0;15.0;15.0;45.0;20.0;15.0;15.0;15.0;10.0;15.0;10.0;70.0;41.0;11.0;5.0;5.0;30.0;10.0;5.0;30.0
561;50 tot 250 werkzame personen;F Bouwnijverheid;2016 - 2018;740.0;350.0;135.0;90.0;63.0;52.0;6.0;23.0;105.0;72.0;73.0;3.0;2.0;105.0;120.0;310.0;70.0;85.0;145.0;190.0;90.0;110.0;55.0;45.0;55.0;13.0;22.0;20.0;245.0;45.0;65.0;140.0
562;50 tot 250 werkzame personen;F Bouwnijverheid;2018 - 2020;775.0;435.0;100.0;80.0;52.0;38.0;20.0;24.0;70.0;73.0;55.0;27.0;7.0;85.0;80.0;380.0;125.0;85.0;240.0;285.0;110.0;100.0;70.0;37.0;65.0;11.0;18.0;60.0;275.0;45.0;35.0;145.0
563;50 tot 250 werkzame personen;F Bouwnijverheid;2020 - 2022;770.0;380.0;195.0;115.0;35.0;37.0;46.0;31.0;110.0;84.0;94.0;21.0;20.0;140.0;90.0;280.0;105.0;40.0;180.0;225.0;85.0;125.0;70.0;74.0;64.0;9.0;3.0;35.0;190.0;60.0;45.0;230.0
564;50 tot 250 werkzame personen;G-I Handel, vervoer en horeca;2016 - 2018;3205.0;1280.0;575.0;430.0;61.0;38.0;26.0;17.0;300.0;47.0;44.0;25.0;32.0;225.0;295.0;1070.0;225.0;480.0;525.0;590.0;275.0;320.0;300.0;38.0;51.0;20.0;27.0;125.0;725.0;220.0;130.0;460.0
565;50 tot 250 werkzame personen;G-I Handel, vervoer en horeca;2018 - 2020;3350.0;1560.0;665.0;500.0;72.0;47.0;15.0;19.0;350.0;54.0;40.0;20.0;18.0;275.0;410.0;1235.0;300.0;470.0;620.0;715.0;345.0;435.0;525.0;54.0;50.0;20.0;20.0;185.0;860.0;185.0;185.0;555.0
566;50 tot 250 werkzame personen;G-I Handel, vervoer en horeca;2020 - 2022;3315.0;1585.0;615.0;430.0;65.0;29.0;14.0;24.0;290.0;64.0;31.0;22.0;16.0;260.0;300.0;1250.0;270.0;400.0;600.0;815.0;240.0;470.0;415.0;49.0;59.0;16.0;13.0;85.0;920.0;245.0;140.0;660.0
567;50 tot 250 werkzame personen;G Handel;2016 - 2018;2085.0;955.0;485.0;395.0;65.0;38.0;22.0;18.0;235.0;46.0;42.0;28.0;28.0;235.0;350.0;785.0;195.0;350.0;425.0;420.0;185.0;260.0;250.0;43.0;50.0;17.0;25.0;100.0;515.0;170.0;115.0;310.0
568;50 tot 250 werkzame personen;G Handel;2018 - 2020;2180.0;1105.0;495.0;440.0;73.0;47.0;17.0;20.0;210.0;63.0;43.0;24.0;8.0;285.0;395.0;875.0;265.0;320.0;420.0;520.0;275.0;320.0;420.0;57.0;54.0;20.0;18.0;115.0;630.0;130.0;135.0;420.0
569;50 tot 250 werkzame personen;G Handel;2020 - 2022;2205.0;1095.0;520.0;415.0;64.0;28.0;13.0;25.0;205.0;62.0;23.0;21.0;20.0;280.0;385.0;820.0;225.0;300.0;385.0;515.0;195.0;365.0;340.0;65.0;55.0;17.0;8.0;75.0;540.0;210.0;115.0;495.0
570;50 tot 250 werkzame personen;H Vervoer en opslag;2016 - 2018;745.0;235.0;65.0;15.0;6.0;14.0;86.0;21.0;50.0;50.0;42.0;7.0;46.0;15.0;60.0;205.0;20.0;115.0;70.0;110.0;70.0;50.0;25.0;32.0;55.0;28.0;29.0;20.0;155.0;30.0;5.0;115.0
571;50 tot 250 werkzame personen;H Vervoer en opslag;2018 - 2020;750.0;300.0;95.0;20.0;67.0;21.0;0.0;12.0;95.0;54.0;39.0;7.0;19.0;50.0;80.0;245.0;15.0;135.0;165.0;165.0;55.0;85.0;45.0;47.0;44.0;19.0;22.0;70.0;145.0;30.0;30.0;110.0
572;50 tot 250 werkzame personen;H Vervoer en opslag;2020 - 2022;715.0;365.0;80.0;10.0;91.0;39.0;39.0;9.0;70.0;78.0;43.0;30.0;9.0;20.0;70.0;320.0;20.0;70.0;155.0;210.0;40.0;80.0;50.0;26.0;60.0;16.0;19.0;10.0;280.0;25.0;25.0;150.0
573;50 tot 250 werkzame personen;I Horeca;2016 - 2018;375.0;85.0;25.0;20.0;28.0;72.0;72.0;0.0;10.0;50.0;100.0;50.0;50.0;15.0;10.0;75.0;10.0;15.0;35.0;55.0;15.0;10.0;25.0;11.0;52.0;26.0;41.0;0.0;60.0;15.0;15.0;35.0
574;50 tot 250 werkzame personen;I Horeca;2018 - 2020;420.0;150.0;75.0;40.0;63.0;61.0;0.0;7.0;45.0;14.0;28.0;26.0;58.0;5.0;75.0;110.0;25.0;20.0;35.0;30.0;20.0;30.0;65.0;46.0;38.0;24.0;35.0;0.0;85.0;25.0;20.0;25.0
575;50 tot 250 werkzame personen;I Horeca;2020 - 2022;395.0;120.0;15.0;0.0;;;;;15.0;15.0;93.0;0.0;0.0;0.0;15.0;110.0;30.0;30.0;60.0;85.0;0.0;25.0;25.0;1.0;87.0;11.0;35.0;0.0;100.0;15.0;0.0;15.0
576;50 tot 250 werkzame personen;J Informatie en communicatie;2016 - 2018;550.0;410.0;305.0;95.0;71.0;31.0;14.0;28.0;280.0;85.0;46.0;16.0;5.0;190.0;225.0;345.0;175.0;85.0;230.0;175.0;130.0;130.0;120.0;72.0;60.0;22.0;9.0;85.0;180.0;80.0;85.0;290.0
577;50 tot 250 werkzame personen;J Informatie en communicatie;2018 - 2020;640.0;495.0;290.0;105.0;87.0;50.0;12.0;3.0;240.0;79.0;41.0;21.0;3.0;155.0;200.0;385.0;160.0;75.0;255.0;180.0;135.0;130.0;180.0;67.0;43.0;20.0;15.0;75.0;230.0;80.0;75.0;275.0
578;50 tot 250 werkzame personen;J Informatie en communicatie;2020 - 2022;655.0;460.0;290.0;75.0;83.0;46.0;6.0;9.0;260.0;93.0;26.0;17.0;4.0;170.0;220.0;325.0;135.0;80.0;215.0;155.0;100.0;120.0;120.0;73.0;41.0;21.0;10.0;65.0;155.0;100.0;95.0;265.0
579;50 tot 250 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2016 - 2018;90.0;50.0;30.0;10.0;61.0;86.0;0.0;14.0;20.0;52.0;62.0;19.0;0.0;0.0;5.0;40.0;15.0;20.0;15.0;25.0;10.0;10.0;10.0;38.0;56.0;17.0;19.0;5.0;25.0;10.0;0.0;25.0
580;50 tot 250 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2018 - 2020;85.0;50.0;25.0;15.0;100.0;46.0;0.0;0.0;10.0;38.0;54.0;35.0;0.0;10.0;10.0;30.0;10.0;5.0;20.0;10.0;5.0;10.0;15.0;44.0;65.0;12.0;4.0;5.0;20.0;5.0;0.0;10.0
581;50 tot 250 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2020 - 2022;90.0;35.0;20.0;10.0;100.0;30.0;0.0;0.0;15.0;82.0;40.0;9.0;0.0;5.0;5.0;25.0;0.0;5.0;10.0;20.0;5.0;5.0;10.0;50.0;70.0;4.0;10.0;0.0;20.0;5.0;5.0;15.0
582;50 tot 250 werkzame personen;58 Uitgeverijen;2016 - 2018;50.0;25.0;20.0;10.0;61.0;86.0;0.0;14.0;15.0;52.0;48.0;9.0;0.0;0.0;5.0;20.0;5.0;5.0;5.0;15.0;5.0;5.0;5.0;36.0;34.0;13.0;30.0;5.0;20.0;0.0;0.0;15.0
583;50 tot 250 werkzame personen;58 Uitgeverijen;2018 - 2020;40.0;35.0;20.0;15.0;100.0;46.0;0.0;0.0;5.0;59.0;83.0;0.0;0.0;10.0;10.0;30.0;10.0;5.0;15.0;10.0;5.0;10.0;15.0;48.0;67.0;13.0;0.0;5.0;20.0;5.0;0.0;10.0
584;50 tot 250 werkzame personen;58 Uitgeverijen;2020 - 2022;45.0;20.0;10.0;5.0;100.0;34.0;0.0;0.0;10.0;88.0;26.0;0.0;0.0;5.0;5.0;15.0;0.0;0.0;10.0;15.0;0.0;5.0;5.0;42.0;70.0;6.0;16.0;0.0;15.0;0.0;0.0;10.0
585;50 tot 250 werkzame personen;"59 Film- en tv-productie; geluidsopname";2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;50 tot 250 werkzame personen;"59 Film- en tv-productie; geluidsopname";2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
587;50 tot 250 werkzame personen;"59 Film- en tv-productie; geluidsopname";2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;50 tot 250 werkzame personen;60 Radio- en televisieomroepen;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;50 tot 250 werkzame personen;60 Radio- en televisieomroepen;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;50 tot 250 werkzame personen;60 Radio- en televisieomroepen;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;50 tot 250 werkzame personen;61 Telecommunicatie;2016 - 2018;25.0;15.0;15.0;10.0;14.0;0.0;43.0;86.0;15.0;100.0;90.0;39.0;31.0;10.0;10.0;15.0;10.0;5.0;15.0;0.0;10.0;5.0;10.0;93.0;91.0;66.0;29.0;5.0;10.0;0.0;10.0;10.0
592;50 tot 250 werkzame personen;61 Telecommunicatie;2018 - 2020;25.0;10.0;5.0;0.0;;;;;5.0;27.0;36.0;27.0;36.0;0.0;0.0;10.0;5.0;5.0;5.0;5.0;5.0;0.0;5.0;60.0;25.0;0.0;15.0;0.0;5.0;5.0;5.0;5.0
593;50 tot 250 werkzame personen;61 Telecommunicatie;2020 - 2022;25.0;20.0;10.0;0.0;;;;;10.0;100.0;36.0;24.0;0.0;0.0;0.0;15.0;10.0;5.0;10.0;5.0;5.0;0.0;10.0;81.0;43.0;12.0;0.0;0.0;10.0;5.0;5.0;10.0
594;50 tot 250 werkzame personen;62-63 IT- en informatiedienstverlening;2016 - 2018;435.0;345.0;265.0;75.0;80.0;29.0;12.0;22.0;245.0;87.0;43.0;15.0;4.0;50.0;55.0;290.0;150.0;65.0;205.0;150.0;110.0;115.0;100.0;75.0;59.0;21.0;7.0;75.0;145.0;70.0;75.0;255.0
595;50 tot 250 werkzame personen;62-63 IT- en informatiedienstverlening;2018 - 2020;530.0;435.0;260.0;85.0;85.0;51.0;14.0;3.0;225.0;82.0;40.0;20.0;3.0;50.0;60.0;340.0;150.0;65.0;230.0;160.0;125.0;120.0;160.0;70.0;41.0;21.0;16.0;70.0;205.0;70.0;70.0;260.0
596;50 tot 250 werkzame personen;62-63 IT- en informatiedienstverlening;2020 - 2022;540.0;400.0;260.0;65.0;82.0;47.0;5.0;9.0;235.0;93.0;25.0;17.0;5.0;40.0;55.0;280.0;120.0;70.0;195.0;130.0;90.0;110.0;100.0;75.0;39.0;23.0;11.0;65.0;125.0;90.0;80.0;240.0
597;50 tot 250 werkzame personen;62 IT-dienstverlening;2016 - 2018;400.0;315.0;245.0;70.0;81.0;25.0;7.0;16.0;220.0;88.0;42.0;15.0;2.0;45.0;50.0;270.0;130.0;55.0;185.0;135.0;95.0;100.0;85.0;76.0;57.0;21.0;7.0;65.0;135.0;65.0;70.0;230.0
598;50 tot 250 werkzame personen;62 IT-dienstverlening;2018 - 2020;480.0;395.0;235.0;80.0;83.0;55.0;16.0;4.0;205.0;82.0;43.0;21.0;2.0;45.0;55.0;305.0;135.0;55.0;210.0;135.0;110.0;115.0;150.0;71.0;43.0;23.0;14.0;60.0;180.0;65.0;65.0;230.0
599;50 tot 250 werkzame personen;62 IT-dienstverlening;2020 - 2022;495.0;365.0;235.0;60.0;83.0;50.0;6.0;10.0;215.0;94.0;24.0;18.0;5.0;35.0;50.0;255.0;115.0;65.0;180.0;110.0;80.0;105.0;90.0;76.0;37.0;24.0;11.0;60.0;115.0;80.0;75.0;215.0
600;50 tot 250 werkzame personen;63 Diensten op het gebied van informatie;2016 - 2018;35.0;25.0;25.0;5.0;71.0;71.0;71.0;100.0;25.0;81.0;53.0;16.0;27.0;5.0;5.0;20.0;15.0;10.0;15.0;15.0;15.0;10.0;15.0;60.0;84.0;16.0;8.0;10.0;10.0;0.0;5.0;25.0
601;50 tot 250 werkzame personen;63 Diensten op het gebied van informatie;2018 - 2020;50.0;45.0;25.0;10.0;100.0;23.0;0.0;0.0;20.0;89.0;11.0;11.0;11.0;5.0;5.0;40.0;15.0;10.0;20.0;25.0;10.0;10.0;10.0;59.0;31.0;7.0;30.0;10.0;25.0;5.0;5.0;30.0
602;50 tot 250 werkzame personen;63 Diensten op het gebied van informatie;2020 - 2022;45.0;40.0;25.0;5.0;80.0;20.0;0.0;0.0;20.0;84.0;33.0;16.0;6.0;5.0;5.0;25.0;10.0;5.0;15.0;15.0;10.0;5.0;15.0;70.0;60.0;10.0;5.0;0.0;10.0;10.0;10.0;25.0
603;50 tot 250 werkzame personen;K Financiële dienstverlening;2016 - 2018;170.0;70.0;40.0;0.0;;;;;40.0;96.0;27.0;3.0;0.0;10.0;35.0;50.0;10.0;5.0;30.0;30.0;5.0;10.0;5.0;60.0;49.0;50.0;11.0;5.0;35.0;10.0;10.0;30.0
604;50 tot 250 werkzame personen;K Financiële dienstverlening;2018 - 2020;190.0;120.0;75.0;15.0;0.0;0.0;0.0;100.0;75.0;76.0;52.0;38.0;0.0;50.0;70.0;110.0;65.0;25.0;80.0;70.0;60.0;60.0;60.0;59.0;88.0;36.0;3.0;30.0;65.0;20.0;45.0;65.0
605;50 tot 250 werkzame personen;K Financiële dienstverlening;2020 - 2022;205.0;120.0;70.0;10.0;37.0;49.0;0.0;14.0;65.0;73.0;56.0;17.0;8.0;30.0;60.0;90.0;35.0;25.0;65.0;40.0;30.0;30.0;20.0;69.0;46.0;14.0;8.0;15.0;60.0;15.0;15.0;55.0
606;50 tot 250 werkzame personen;L Verhuur en handel van onroerend goed;2016 - 2018;150.0;35.0;10.0;5.0;0.0;100.0;0.0;0.0;10.0;57.0;32.0;11.0;0.0;10.0;5.0;35.0;10.0;0.0;35.0;25.0;10.0;30.0;5.0;88.0;84.0;3.0;0.0;5.0;5.0;25.0;10.0;10.0
607;50 tot 250 werkzame personen;L Verhuur en handel van onroerend goed;2018 - 2020;155.0;80.0;30.0;0.0;;;;;30.0;3.0;55.0;42.0;42.0;20.0;30.0;80.0;15.0;0.0;55.0;35.0;30.0;15.0;0.0;31.0;40.0;13.0;34.0;0.0;80.0;0.0;15.0;15.0
608;50 tot 250 werkzame personen;L Verhuur en handel van onroerend goed;2020 - 2022;175.0;90.0;5.0;5.0;0.0;100.0;0.0;0.0;0.0;;;;;5.0;0.0;75.0;0.0;5.0;55.0;15.0;5.0;45.0;15.0;37.0;23.0;40.0;39.0;5.0;55.0;15.0;0.0;20.0
609;50 tot 250 werkzame personen;68 Verhuur en handel van onroerend goed;2016 - 2018;150.0;35.0;10.0;5.0;0.0;100.0;0.0;0.0;10.0;57.0;32.0;11.0;0.0;5.0;5.0;35.0;10.0;0.0;35.0;25.0;10.0;30.0;5.0;88.0;84.0;3.0;0.0;5.0;5.0;25.0;10.0;10.0
610;50 tot 250 werkzame personen;68 Verhuur en handel van onroerend goed;2018 - 2020;155.0;80.0;30.0;0.0;;;;;30.0;3.0;55.0;42.0;42.0;0.0;0.0;80.0;15.0;0.0;55.0;35.0;30.0;15.0;0.0;31.0;40.0;13.0;34.0;0.0;80.0;0.0;15.0;15.0
611;50 tot 250 werkzame personen;68 Verhuur en handel van onroerend goed;2020 - 2022;175.0;90.0;5.0;5.0;0.0;100.0;0.0;0.0;0.0;;;;;5.0;0.0;75.0;0.0;5.0;55.0;15.0;5.0;45.0;15.0;37.0;23.0;40.0;39.0;5.0;55.0;15.0;0.0;20.0
612;50 tot 250 werkzame personen;M-N Zakelijke dienstverlening;2016 - 2018;1980.0;800.0;415.0;120.0;58.0;47.0;26.0;17.0;375.0;71.0;38.0;19.0;10.0;80.0;85.0;660.0;195.0;85.0;330.0;380.0;235.0;265.0;195.0;55.0;50.0;17.0;19.0;90.0;470.0;105.0;130.0;340.0
