ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
889;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2008 1e kwartaal;415;277;248;215;136;79;33;20;11;2;0;114;56;34;22;58;25;34;133;29;10.5;138;66.7;59.7
890;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2008 2e kwartaal;416;281;255;223;139;84;32;22;8;2;0;111;55;30;25;56;23;33;144;25;8.9;135;67.5;61.5
891;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2008 3e kwartaal;416;276;255;226;145;81;29;19;8;2;0;114;54;30;24;60;27;33;141;21;7.6;140;66.4;61.4
892;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2008 4e kwartaal;417;278;252;224;150;74;28;21;6;1;0;112;55;31;24;57;28;29;139;26;9.4;139;66.6;60.4
893;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2008;416;278;253;222;142;80;31;20;9;2;0;113;55;31;24;58;26;32;140;25;9.1;138;66.8;60.7
894;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2009 1e kwartaal;436;293;268;235;153;82;33;21;9;2;0;129;61;37;25;67;29;38;139;25;8.7;143;67.3;61.4
895;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2009 2e kwartaal;436;292;263;230;149;80;33;23;8;2;0;128;60;38;22;68;29;39;135;29;9.9;144;66.9;60.3
896;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2009 3e kwartaal;434;293;261;227;153;75;33;22;10;1;0;119;51;30;22;67;33;35;142;32;10.9;141;67.6;60.2
897;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2009 4e kwartaal;435;282;252;219;144;75;33;21;10;2;0;122;59;36;22;63;30;33;131;30;10.7;152;65.0;58.0
898;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2009;435;290;261;228;150;78;33;22;9;2;0;124;58;35;23;66;30;36;137;29;10.0;145;66.7;60.0
899;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2010 1e kwartaal;435;287;250;216;139;78;33;22;9;2;0;126;66;44;22;61;27;34;123;37;12.9;149;65.8;57.3
900;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2010 2e kwartaal;438;281;251;220;142;78;31;21;9;1;0;126;62;41;20;64;32;33;125;30;10.6;157;64.2;57.4
901;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2010 3e kwartaal;434;290;255;221;143;78;35;23;9;3;0;120;54;33;20;66;36;31;135;35;12.1;144;66.8;58.8
902;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2010 4e kwartaal;434;291;254;218;142;76;36;23;10;2;0;121;58;35;23;63;33;30;133;37;12.8;143;67.0;58.4
903;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2010;436;287;253;219;142;77;34;22;9;2;0;123;60;38;21;64;32;32;129;35;12.1;148;66.0;58.0
904;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2011 1e kwartaal;457;305;262;223;146;77;39;27;10;2;0;124;59;36;23;64;33;32;138;43;14.2;152;66.8;57.3
905;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2011 2e kwartaal;454;299;259;222;144;78;37;26;9;2;0;120;58;38;20;61;30;31;139;40;13.3;156;65.7;57.0
906;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2011 3e kwartaal;456;300;261;224;141;83;36;26;8;2;0;122;60;38;22;62;29;33;138;39;13.1;156;65.8;57.1
907;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2011 4e kwartaal;456;305;267;228;148;80;39;26;11;2;0;125;57;34;22;68;31;37;142;38;12.5;152;66.8;58.4
908;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2011;456;302;262;224;145;79;38;26;10;2;0;123;58;37;22;64;31;33;139;40;13.3;154;66.3;57.5
909;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2012 1e kwartaal;471;317;273;234;159;75;39;27;10;1;0;132;58;35;23;73;35;38;142;44;13.7;155;67.2;57.9
910;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2012 2e kwartaal;474;321;278;238;160;79;40;27;12;1;0;131;60;34;25;71;35;36;147;43;13.5;153;67.8;58.7
911;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2012 3e kwartaal;477;325;285;242;162;80;43;29;12;2;0;136;61;37;24;75;38;37;148;40;12.4;152;68.1;59.7
912;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2012 4e kwartaal;480;316;270;229;146;82;42;28;12;1;0;133;62;39;23;71;33;38;137;45;14.4;164;65.7;56.3
913;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2012;476;320;276;236;157;79;41;28;12;1;0;133;60;36;24;73;35;37;144;43;13.5;156;67.2;58.1
914;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2013 1e kwartaal;495;326;271;229;146;83;42;31;10;1;0;140;66;43;23;74;39;36;130;55;16.8;169;65.8;54.7
915;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2013 2e kwartaal;497;331;278;236;150;86;42;30;11;2;0;141;69;40;29;72;36;36;137;53;15.9;166;66.6;56.0
916;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2013 3e kwartaal;496;333;275;231;146;85;44;30;13;1;0;140;61;38;23;79;39;39;135;58;17.5;163;67.2;55.4
917;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2013 4e kwartaal;494;334;277;233;141;92;44;28;14;2;0;142;70;44;26;72;33;39;135;57;17.1;160;67.7;56.1
918;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2013;495;331;275;232;146;87;43;30;12;1;0;141;67;41;25;74;37;38;134;56;16.8;164;66.8;55.6
919;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2014 1e kwartaal;509;340;278;234;144;90;44;30;13;2;0;138;66;44;22;72;35;37;140;62;18.3;169;66.8;54.6
920;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2014 2e kwartaal;512;348;294;244;146;98;50;34;15;1;0;144;69;43;26;75;33;42;150;54;15.4;164;67.9;57.5
921;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2014 3e kwartaal;509;328;280;233;137;95;47;32;13;2;0;141;70;47;23;71;34;38;138;48;14.7;182;64.4;54.9
922;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2014 4e kwartaal;510;339;286;241;145;96;45;33;11;1;0;154;79;52;27;75;33;42;132;53;15.6;171;66.5;56.1
923;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2014;510;339;284;238;143;95;47;32;13;2;0;145;71;47;25;73;34;40;140;54;16.0;171;66.4;55.8
924;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2015 1e kwartaal;523;337;289;241;140;101;48;34;12;2;0;156;78;52;25;78;39;39;133;49;14.4;186;64.5;55.2
925;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2015 2e kwartaal;523;350;296;242;145;97;54;36;14;4;0;156;79;55;24;77;41;36;140;54;15.4;172;67.0;56.7
926;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2015 3e kwartaal;524;334;289;241;143;98;48;33;12;3;0;143;68;44;24;75;39;36;146;44;13.3;191;63.7;55.2
927;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2015 4e kwartaal;523;337;290;240;145;95;50;28;17;4;0;146;70;44;26;75;38;37;144;48;14.1;186;64.5;55.4
928;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2015;523;340;291;241;143;98;50;33;14;4;0;150;74;49;25;76;40;37;141;49;14.3;183;64.9;55.6
929;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2016 1e kwartaal;542;349;302;246;155;91;56;36;15;4;0;154;70;43;27;84;42;42;148;48;13.7;193;64.4;55.6
930;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2016 2e kwartaal;542;348;303;251;159;93;52;31;17;4;0;154;70;39;31;84;41;43;149;45;12.9;194;64.3;56.0
931;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2016 3e kwartaal;544;343;296;248;153;95;49;31;16;2;0;146;65;35;30;81;39;41;151;47;13.7;200;63.1;54.5
932;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2016 4e kwartaal;548;350;305;252;152;101;53;35;15;3;0;159;75;43;32;85;38;47;145;45;12.9;198;63.9;55.6
933;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2016;544;348;301;249;155;95;52;33;16;3;0;153;70;40;30;83;40;43;148;46;13.3;196;63.9;55.4
934;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2017 1e kwartaal;584;370;322;269;165;105;53;36;13;3;0;167;81;49;31;87;39;48;155;48;12.9;214;63.3;55.1
935;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2017 2e kwartaal;586;367;326;280;162;118;46;32;12;2;0;165;80;50;30;85;41;44;162;40;11.0;219;62.6;55.7
936;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2017 3e kwartaal;587;381;336;287;165;122;49;33;14;2;0;167;78;47;31;89;43;46;169;45;11.7;207;64.8;57.2
937;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2017 4e kwartaal;586;381;345;296;164;132;50;33;14;3;0;177;91;54;37;86;42;44;168;36;9.3;206;64.9;58.9
938;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2017;586;375;332;283;164;119;49;34;13;2;0;169;82;50;32;87;41;46;163;42;11.2;212;63.9;56.7
939;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2018 1e kwartaal;622;408;370;319;180;139;51;33;16;2;0;192;88;52;36;103;49;55;179;38;9.3;213;65.7;59.6
940;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2018 2e kwartaal;625;411;373;311;169;142;62;41;18;3;0;187;87;52;35;101;48;52;186;38;9.1;214;65.7;59.7
941;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2018 3e kwartaal;623;413;381;319;170;149;62;40;20;2;0;191;85;48;37;107;48;59;190;32;7.8;210;66.3;61.1
942;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2018 4e kwartaal;624;403;368;313;168;145;55;38;15;2;0;185;84;52;32;101;49;52;182;35;8.8;221;64.6;58.9
943;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2018;623;409;373;316;172;144;57;38;17;2;0;189;86;51;35;103;48;54;184;36;8.8;215;65.6;59.8
944;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2019 1e kwartaal;662;446;405;335;184;151;69;52;16;1;0;207;91;55;36;116;60;56;197;41;9.2;216;67.4;61.2
945;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2019 2e kwartaal;673;432;397;330;185;145;67;50;14;3;0;205;92;62;30;113;57;56;192;35;8.1;241;64.1;59.0
946;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2019 3e kwartaal;677;450;415;352;182;169;63;47;15;2;0;216;93;59;34;123;61;62;199;35;7.7;228;66.4;61.3
947;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2019 4e kwartaal;681;441;401;340;185;155;61;44;16;1;0;212;102;58;43;110;52;58;190;40;9.1;240;64.8;58.9
948;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2019;673;442;404;339;184;155;65;48;15;2;0;210;94;59;36;116;58;58;194;38;8.5;231;65.7;60.1
949;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2020 1e kwartaal;719;478;439;366;214;152;73;52;17;4;0;233;107;68;40;126;60;65;206;39;8.1;241;66.5;61.1
950;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2020 2e kwartaal;716;471;430;351;226;125;80;61;16;3;0;223;102;65;36;122;58;64;207;41;8.7;244;65.9;60.2
951;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2020 3e kwartaal;719;488;438;364;230;133;75;55;17;3;0;223;106;64;41;117;53;65;215;49;10.1;231;67.9;61.0
952;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2020 4e kwartaal;715;480;433;362;228;133;71;54;15;2;0;215;99;61;38;116;55;61;218;47;9.9;235;67.1;60.5
953;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2020;717;479;435;361;225;136;75;55;16;3;0;224;103;65;39;120;56;64;212;44;9.2;238;66.8;60.7
954;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2021 1e kwartaal;777;508;446;391;188;203;55;39;15;2;0;197;91;51;40;106;52;54;249;62;12.2;268;65.4;57.4
955;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2021 2e kwartaal;795;532;474;415;205;210;59;44;13;3;0;217;112;67;44;106;48;58;257;58;10.9;263;66.9;59.6
956;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2021 3e kwartaal;805;569;521;456;216;241;64;45;16;4;0;242;107;58;50;135;59;76;279;48;8.5;236;70.6;64.7
957;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2021 4e kwartaal;821;575;528;463;227;236;65;46;15;3;0;259;122;74;48;137;59;78;269;47;8.2;246;70.0;64.3
958;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2021;799;546;492;431;209;222;61;43;15;3;0;229;108;62;45;121;54;67;263;54;9.9;254;68.3;61.6
959;Totaal mannen en vrouwen;15 tot 75 jaar;Overige niet-westerse migratieachterg...;2022 1e kwartaal;838;598;554;483;241;242;71;55;14;2;0;262;112;64;48;149;64;85;292;44;7.4;241;71.3;66.0
960;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2003 1e kwartaal;12;8;8;7;6;1;0;0;0;0;0;2;0;0;0;2;1;1;6;0;;4;;
961;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2003 2e kwartaal;9;7;7;6;5;2;1;1;0;0;0;3;0;0;0;2;1;1;4;0;;3;;
962;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2003 3e kwartaal;11;8;8;7;5;2;1;0;0;0;0;3;1;1;0;2;1;1;5;0;;3;;
963;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2003 4e kwartaal;13;8;7;6;5;2;0;0;0;0;0;3;1;0;1;2;0;2;4;2;;5;;
964;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2003;11;8;7;7;5;2;0;0;0;0;0;3;1;0;0;2;1;1;4;1;;4;;
965;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2004 1e kwartaal;13;10;8;8;5;2;1;1;0;0;0;3;1;1;1;2;0;1;5;2;;3;;
966;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2004 2e kwartaal;15;10;9;8;6;2;1;1;0;0;0;4;2;1;1;2;1;1;5;1;;5;;
967;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2004 3e kwartaal;19;11;10;8;6;2;1;1;0;0;0;3;2;1;1;1;0;1;7;2;;8;;
968;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2004 4e kwartaal;14;9;7;7;5;2;1;1;0;0;0;4;1;1;0;3;1;2;4;1;;5;;
969;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2004;15;10;9;8;6;2;1;1;0;0;0;3;2;1;1;2;1;1;5;1;;5;65.6;56.3
970;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2005 1e kwartaal;10;7;6;6;4;2;0;0;0;0;0;3;1;0;0;3;1;1;3;1;;3;;
971;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2005 2e kwartaal;12;8;7;6;5;2;0;0;0;0;0;3;1;1;0;3;1;2;3;1;;4;;
972;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2005 3e kwartaal;13;9;9;8;5;3;0;0;0;0;0;4;2;1;1;3;1;2;4;0;;4;;
973;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2005 4e kwartaal;14;8;8;7;5;2;1;0;0;0;0;4;2;1;1;2;1;1;4;0;;5;;
974;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2005;12;8;7;7;5;2;0;0;0;0;0;4;1;1;0;2;1;2;4;1;;4;;
975;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2006 1e kwartaal;14;7;6;5;3;2;1;0;0;0;0;3;1;1;0;2;1;1;3;1;;7;;
976;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2006 2e kwartaal;15;9;8;8;5;3;0;0;0;0;0;4;1;1;0;2;2;1;4;1;;7;;
977;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2006 3e kwartaal;14;9;9;8;5;3;1;1;0;0;0;3;1;0;1;2;1;1;6;0;;5;;
978;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2006 4e kwartaal;16;12;11;9;6;3;1;1;0;0;0;5;2;2;0;3;1;2;6;1;;4;;
979;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2006;15;9;8;8;5;3;1;1;0;0;0;4;1;1;0;2;1;1;5;1;;6;;
980;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2007 1e kwartaal;11;8;8;7;5;2;1;1;0;0;0;3;1;1;0;1;1;1;5;0;;3;;
981;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2007 2e kwartaal;12;9;8;7;5;2;1;1;0;0;0;4;2;1;0;2;0;2;5;1;;3;;
982;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2007 3e kwartaal;14;9;9;8;6;2;1;1;0;0;0;3;1;0;1;2;1;1;6;0;;4;;
983;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2007 4e kwartaal;17;11;11;10;6;3;1;1;0;0;0;4;2;1;1;2;1;1;7;0;;6;;
984;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2007;13;9;9;8;5;3;1;1;0;0;0;3;2;1;1;2;1;1;6;0;;4;;
985;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2008 1e kwartaal;16;12;12;11;7;4;1;1;0;0;0;4;3;2;1;2;1;1;8;0;;3;;
986;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2008 2e kwartaal;18;14;13;11;8;4;2;1;0;0;0;5;3;2;1;2;1;1;8;1;;4;;
987;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2008 3e kwartaal;18;14;13;12;7;4;1;1;0;0;0;6;2;1;1;4;1;3;7;1;;4;;
988;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2008 4e kwartaal;20;13;12;11;8;4;1;1;0;0;0;5;1;1;0;3;1;2;8;1;;6;;
989;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2008;18;13;13;11;8;4;1;1;0;0;0;5;2;1;1;3;1;2;8;1;;4;76.1;71.0
990;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2009 1e kwartaal;20;16;15;13;8;5;2;1;1;0;0;7;2;1;1;5;2;3;8;1;;4;;
991;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2009 2e kwartaal;18;14;13;11;7;4;2;1;1;0;0;6;2;2;1;4;2;2;6;2;;4;;
992;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2009 3e kwartaal;24;17;16;14;8;6;2;1;1;0;0;8;3;2;0;5;2;3;8;1;;7;;
993;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2009 4e kwartaal;27;17;15;13;9;4;2;1;1;0;0;6;3;2;0;3;1;2;9;2;;10;;
994;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2009;22;16;14;13;8;5;2;1;1;0;0;7;3;2;1;4;2;2;8;1;9.3;6;71.8;65.1
995;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2010 1e kwartaal;26;19;17;16;11;5;1;1;0;0;0;7;2;1;1;5;2;2;10;2;;8;;
996;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2010 2e kwartaal;19;13;11;11;7;4;1;0;0;0;0;4;2;1;1;2;1;1;7;2;;7;;
997;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2010 3e kwartaal;18;14;12;11;6;4;1;1;0;0;0;5;1;1;1;4;2;2;6;2;;5;;
998;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2010 4e kwartaal;18;13;12;11;7;4;1;1;0;0;0;6;2;1;1;4;2;2;6;1;;5;;
999;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2010;21;15;13;12;8;4;1;1;0;0;0;6;2;1;1;4;2;2;7;2;;6;70.8;62.3
1000;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2011 1e kwartaal;16;11;10;9;6;3;1;1;0;0;0;5;2;1;1;3;1;2;6;1;;4;;
1001;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2011 2e kwartaal;13;10;9;8;6;2;1;1;0;0;0;4;2;1;0;2;1;1;5;1;;3;;
1002;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2011 3e kwartaal;13;9;9;8;6;2;1;1;0;0;0;4;1;1;0;2;1;2;5;0;;4;;
1003;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2011 4e kwartaal;17;13;11;10;6;4;1;0;0;0;0;3;1;0;0;2;1;1;8;2;;4;;
1004;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2011;15;11;10;9;6;3;1;1;0;0;0;4;1;1;1;2;1;1;6;1;;4;;
1005;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2012 1e kwartaal;14;10;9;9;5;4;0;0;0;0;0;4;2;1;1;3;1;2;5;1;;4;;
1006;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2012 2e kwartaal;11;9;8;7;4;3;1;1;0;0;0;4;1;1;1;3;1;2;4;1;;2;;
1007;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2012 3e kwartaal;14;11;10;8;4;4;2;1;0;0;0;5;3;1;1;2;1;2;5;0;;3;;
1008;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2012 4e kwartaal;16;12;10;8;6;3;2;1;1;0;0;5;2;1;1;3;1;2;6;1;;5;;
1009;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2012;14;10;9;8;5;3;1;1;0;0;0;5;2;1;1;3;1;2;5;1;;4;;
1010;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2013 1e kwartaal;21;16;15;12;7;5;3;2;1;0;0;7;3;2;1;4;1;3;8;1;;5;;
1011;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2013 2e kwartaal;18;14;12;9;6;3;2;2;1;0;0;5;2;1;0;3;2;1;7;2;;4;;
1012;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2013 3e kwartaal;18;12;11;9;6;3;2;2;1;0;0;5;2;2;0;3;0;2;6;1;;6;;
1013;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2013 4e kwartaal;20;14;12;12;8;4;1;1;0;0;0;5;2;1;1;4;1;3;7;1;;6;;
1014;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2013;19;14;12;10;7;4;2;1;1;0;0;6;2;2;1;3;1;2;7;1;;5;72.1;64.7
1015;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2014 1e kwartaal;19;14;13;12;8;4;1;1;0;0;0;4;1;1;0;3;1;2;9;0;;6;;
1016;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2014 2e kwartaal;17;12;11;10;5;4;1;1;0;0;0;5;2;1;1;3;1;2;6;1;;5;;
1017;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2014 3e kwartaal;14;11;9;9;6;3;0;0;0;0;0;5;2;1;1;3;1;2;5;1;;4;;
1018;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2014 4e kwartaal;18;14;12;10;5;5;2;1;1;0;0;6;2;1;1;4;2;2;6;1;;5;;
1019;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2014;17;12;11;10;6;4;1;1;0;0;0;5;2;1;1;3;1;2;7;1;;5;72.6;66.7
1020;Totaal mannen en vrouwen;15 tot 75 jaar;Onbekende migratieachtergrond;2015 1e kwartaal;15;11;10;9;4;4;1;1;0;0;0;4;1;1;0;3;1;2;6;1;;4;;
