ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
1380;Total male and female;25 to 44 years;Single person;2013 1st quarter;801.0;714.0;654.0;571.0;320.0;251.0;84.0;73.0;10.0;0.0;0.0;168.0;44.0;27.0;17.0;124.0;50.0;74.0;486.0;60.0;8.4;87.0;89.1;81.6
1381;Total male and female;25 to 44 years;Single person;2013 2nd quarter;807.0;723.0;649.0;571.0;313.0;258.0;79.0;70.0;8.0;0.0;0.0;179.0;43.0;24.0;19.0;136.0;51.0;85.0;470.0;74.0;10.2;84.0;89.6;80.5
1382;Total male and female;25 to 44 years;Single person;2013 3rd quarter;806.0;712.0;637.0;561.0;298.0;263.0;76.0;68.0;9.0;0.0;0.0;168.0;40.0;24.0;16.0;128.0;48.0;80.0;469.0;74.0;10.5;94.0;88.3;79.1
1383;Total male and female;25 to 44 years;Single person;2013 4th quarter;778.0;685.0;624.0;554.0;283.0;271.0;70.0;60.0;10.0;0.0;0.0;184.0;47.0;32.0;15.0;137.0;48.0;89.0;441.0;61.0;8.9;93.0;88.0;80.2
1384;Total male and female;25 to 44 years;Single person;2013;798.0;708.0;641.0;564.0;304.0;260.0;77.0;68.0;9.0;0.0;0.0;175.0;43.0;27.0;17.0;131.0;49.0;82.0;467.0;67.0;9.5;90.0;88.8;80.4
1385;Total male and female;25 to 44 years;Single person;2014 1st quarter;787.0;689.0;619.0;551.0;288.0;263.0;68.0;60.0;8.0;0.0;0.0;185.0;49.0;32.0;17.0;136.0;48.0;87.0;434.0;70.0;10.1;98.0;87.5;78.7
1386;Total male and female;25 to 44 years;Single person;2014 2nd quarter;778.0;688.0;625.0;557.0;294.0;262.0;68.0;59.0;8.0;1.0;0.0;178.0;48.0;29.0;19.0;130.0;47.0;83.0;447.0;63.0;9.1;91.0;88.3;80.3
1387;Total male and female;25 to 44 years;Single person;2014 3rd quarter;789.0;694.0;634.0;562.0;296.0;266.0;72.0;63.0;9.0;0.0;0.0;182.0;51.0;29.0;22.0;131.0;43.0;89.0;452.0;60.0;8.6;95.0;88.0;80.4
1388;Total male and female;25 to 44 years;Single person;2014 4th quarter;788.0;702.0;636.0;567.0;305.0;262.0;69.0;58.0;10.0;1.0;0.0;181.0;44.0;28.0;16.0;137.0;51.0;86.0;455.0;66.0;9.4;86.0;89.0;80.7
1389;Total male and female;25 to 44 years;Single person;2014;786.0;693.0;629.0;559.0;296.0;263.0;69.0;60.0;9.0;0.0;0.0;182.0;48.0;30.0;18.0;133.0;47.0;86.0;447.0;65.0;9.3;93.0;88.2;80.0
1390;Total male and female;25 to 44 years;Single person;2015 1st quarter;798.0;703.0;637.0;569.0;304.0;264.0;69.0;59.0;10.0;0.0;0.0;181.0;42.0;26.0;17.0;139.0;54.0;85.0;456.0;66.0;9.4;95.0;88.1;79.8
1391;Total male and female;25 to 44 years;Single person;2015 2nd quarter;801.0;689.0;631.0;568.0;298.0;270.0;63.0;54.0;8.0;1.0;0.0;183.0;50.0;28.0;22.0;134.0;50.0;84.0;448.0;58.0;8.4;112.0;86.0;78.8
1392;Total male and female;25 to 44 years;Single person;2015 3rd quarter;791.0;680.0;627.0;559.0;289.0;270.0;67.0;56.0;11.0;0.0;0.0;176.0;52.0;31.0;21.0;125.0;51.0;73.0;451.0;53.0;7.9;111.0;86.0;79.2
1393;Total male and female;25 to 44 years;Single person;2015 4th quarter;788.0;685.0;625.0;552.0;287.0;264.0;74.0;59.0;13.0;1.0;0.0;179.0;48.0;24.0;24.0;131.0;52.0;79.0;446.0;60.0;8.7;103.0;86.9;79.4
1394;Total male and female;25 to 44 years;Single person;2015;794.0;689.0;630.0;562.0;295.0;267.0;68.0;57.0;10.0;0.0;0.0;180.0;48.0;27.0;21.0;132.0;52.0;80.0;450.0;59.0;8.6;105.0;86.8;79.3
1395;Total male and female;25 to 44 years;Single person;2016 1st quarter;796.0;687.0;629.0;555.0;303.0;252.0;75.0;60.0;15.0;0.0;0.0;171.0;41.0;24.0;17.0;131.0;46.0;85.0;458.0;57.0;8.4;109.0;86.3;79.1
1396;Total male and female;25 to 44 years;Single person;2016 2nd quarter;809.0;704.0;646.0;569.0;314.0;255.0;77.0;62.0;15.0;0.0;0.0;173.0;46.0;24.0;22.0;127.0;40.0;87.0;473.0;58.0;8.3;105.0;87.1;79.9
1397;Total male and female;25 to 44 years;Single person;2016 3rd quarter;815.0;701.0;652.0;572.0;299.0;273.0;80.0;63.0;16.0;0.0;0.0;181.0;47.0;24.0;23.0;134.0;42.0;92.0;471.0;49.0;7.0;114.0;86.0;80.0
1398;Total male and female;25 to 44 years;Single person;2016 4th quarter;842.0;722.0;675.0;591.0;295.0;296.0;84.0;68.0;16.0;0.0;0.0;198.0;46.0;26.0;20.0;152.0;52.0;101.0;477.0;47.0;6.6;120.0;85.7;80.1
1399;Total male and female;25 to 44 years;Single person;2016;815.0;704.0;651.0;572.0;303.0;269.0;79.0;63.0;15.0;0.0;0.0;181.0;45.0;25.0;20.0;136.0;45.0;91.0;470.0;53.0;7.5;112.0;86.3;79.8
1400;Total male and female;25 to 44 years;Single person;2017 1st quarter;825.0;708.0;661.0;581.0;283.0;298.0;79.0;65.0;15.0;0.0;0.0;183.0;42.0;24.0;18.0;140.0;50.0;91.0;478.0;48.0;6.8;117.0;85.9;80.1
1401;Total male and female;25 to 44 years;Single person;2017 2nd quarter;845.0;727.0;675.0;592.0;283.0;310.0;82.0;66.0;16.0;0.0;0.0;188.0;48.0;27.0;20.0;140.0;52.0;88.0;487.0;53.0;7.2;118.0;86.1;79.9
1402;Total male and female;25 to 44 years;Single person;2017 3rd quarter;836.0;712.0;667.0;593.0;286.0;307.0;74.0;63.0;11.0;0.0;0.0;185.0;35.0;20.0;14.0;150.0;65.0;85.0;482.0;45.0;6.3;124.0;85.1;79.8
1403;Total male and female;25 to 44 years;Single person;2017 4th quarter;803.0;691.0;642.0;558.0;268.0;291.0;84.0;71.0;13.0;0.0;0.0;181.0;49.0;28.0;20.0;132.0;52.0;80.0;461.0;49.0;7.0;112.0;86.1;80.0
1404;Total male and female;25 to 44 years;Single person;2017;827.0;710.0;661.0;581.0;280.0;301.0;80.0;66.0;14.0;0.0;0.0;184.0;43.0;25.0;18.0;141.0;55.0;86.0;477.0;48.0;6.8;118.0;85.8;79.9
1405;Total male and female;25 to 44 years;Single person;2018 1st quarter;826.0;704.0;663.0;576.0;284.0;292.0;87.0;71.0;16.0;0.0;0.0;197.0;53.0;33.0;20.0;144.0;45.0;99.0;466.0;41.0;5.8;122.0;85.2;80.3
1406;Total male and female;25 to 44 years;Single person;2018 2nd quarter;839.0;705.0;667.0;579.0;301.0;279.0;88.0;73.0;15.0;0.0;0.0;191.0;45.0;27.0;17.0;147.0;41.0;105.0;476.0;38.0;5.4;133.0;84.1;79.6
1407;Total male and female;25 to 44 years;Single person;2018 3rd quarter;833.0;719.0;689.0;606.0;308.0;297.0;84.0;71.0;12.0;1.0;0.0;206.0;48.0;29.0;19.0;158.0;52.0;106.0;483.0;29.0;4.1;114.0;86.3;82.7
1408;Total male and female;25 to 44 years;Single person;2018 4th quarter;834.0;722.0;692.0;606.0;303.0;303.0;86.0;71.0;14.0;0.0;0.0;195.0;42.0;21.0;21.0;153.0;52.0;101.0;497.0;30.0;4.2;112.0;86.6;83.0
1409;Total male and female;25 to 44 years;Single person;2018;833.0;712.0;678.0;592.0;299.0;293.0;86.0;71.0;15.0;0.0;0.0;197.0;47.0;28.0;19.0;150.0;48.0;103.0;480.0;35.0;4.9;120.0;85.6;81.4
1410;Total male and female;25 to 44 years;Single person;2019 1st quarter;839.0;726.0;686.0;608.0;312.0;296.0;78.0;66.0;12.0;0.0;0.0;200.0;41.0;24.0;18.0;159.0;59.0;100.0;486.0;40.0;5.5;113.0;86.5;81.8
1411;Total male and female;25 to 44 years;Single person;2019 2nd quarter;828.0;712.0;673.0;595.0;310.0;285.0;78.0;64.0;14.0;0.0;0.0;210.0;50.0;32.0;19.0;160.0;53.0;107.0;463.0;39.0;5.5;116.0;86.0;81.2
1412;Total male and female;25 to 44 years;Single person;2019 3rd quarter;863.0;752.0;704.0;626.0;321.0;305.0;77.0;64.0;13.0;0.0;0.0;217.0;55.0;32.0;23.0;162.0;58.0;104.0;487.0;48.0;6.4;111.0;87.2;81.6
1413;Total male and female;25 to 44 years;Single person;2019 4th quarter;857.0;737.0;693.0;607.0;330.0;278.0;86.0;69.0;17.0;0.0;0.0;211.0;51.0;27.0;24.0;160.0;57.0;103.0;481.0;44.0;5.9;120.0;85.9;80.8
1414;Total male and female;25 to 44 years;Single person;2019;847.0;732.0;689.0;609.0;318.0;291.0;80.0;66.0;14.0;0.0;0.0;210.0;49.0;28.0;21.0;160.0;57.0;104.0;479.0;43.0;5.8;115.0;86.4;81.4
1415;Total male and female;25 to 44 years;Single person;2020 1st quarter;875.0;757.0;708.0;619.0;326.0;294.0;88.0;74.0;14.0;0.0;0.0;214.0;49.0;29.0;21.0;165.0;60.0;105.0;493.0;50.0;6.6;118.0;86.6;80.9
1416;Total male and female;25 to 44 years;Single person;2020 2nd quater;868.0;749.0;698.0;612.0;341.0;271.0;86.0;74.0;12.0;0.0;0.0;221.0;63.0;37.0;25.0;158.0;61.0;97.0;477.0;51.0;6.8;119.0;86.3;80.4
1417;Total male and female;25 to 44 years;Single person;2020 3rd quarter;853.0;734.0;687.0;606.0;345.0;261.0;80.0;68.0;12.0;0.0;0.0;198.0;44.0;26.0;17.0;154.0;60.0;94.0;489.0;48.0;6.5;119.0;86.1;80.5
1418;Total male and female;25 to 44 years;Single person;2020 4th quarter;831.0;730.0;684.0;595.0;349.0;246.0;89.0;75.0;13.0;0.0;0.0;207.0;49.0;28.0;21.0;158.0;55.0;104.0;477.0;46.0;6.3;101.0;87.8;82.3
1419;Total male and female;25 to 44 years;Single person;2020;857.0;743.0;694.0;608.0;340.0;268.0;86.0;73.0;13.0;0.0;0.0;210.0;51.0;30.0;21.0;159.0;59.0;100.0;484.0;49.0;6.5;114.0;86.7;81.0
1420;Total male and female;25 to 44 years;Single person;2021 1st quarter;;;;;;;;;;;;;;;;;;;;;;;;
1421;Total male and female;25 to 44 years;Single person;2021 2nd quarter;960.0;827.0;803.0;711.0;468.0;243.0;92.0;79.0;14.0;0.0;0.0;239.0;64.0;33.0;31.0;175.0;53.0;122.0;564.0;24.0;2.9;132.0;86.2;83.7
1422;Total male and female;25 to 44 years;Single person;2021 3rd quarter;968.0;836.0;803.0;704.0;446.0;258.0;99.0;86.0;13.0;1.0;0.0;256.0;58.0;34.0;24.0;198.0;70.0;128.0;547.0;33.0;3.9;132.0;86.4;83.0
1423;Total male and female;25 to 44 years;Single person;2021 4th quarter;973.0;849.0;815.0;711.0;451.0;260.0;104.0;90.0;14.0;0.0;0.0;255.0;60.0;31.0;29.0;195.0;69.0;126.0;561.0;33.0;3.9;125.0;87.2;83.8
1424;Total male and female;25 to 44 years;Single person;2021;967.0;837.0;807.0;709.0;455.0;254.0;99.0;85.0;13.0;0.0;0.0;250.0;61.0;33.0;28.0;189.0;64.0;125.0;557.0;30.0;3.6;130.0;86.6;83.5
1425;Total male and female;25 to 44 years;Single person;2022 1st quarter;988.0;867.0;828.0;727.0;469.0;258.0;101.0;86.0;14.0;1.0;0.0;244.0;53.0;21.0;32.0;191.0;66.0;125.0;583.0;40.0;4.6;120.0;87.8;83.8
1426;Total male and female;25 to 44 years;Single person;2022 2nd quarter;1033.0;907.0;873.0;755.0;480.0;275.0;118.0;102.0;15.0;1.0;0.0;253.0;56.0;29.0;27.0;198.0;68.0;130.0;619.0;34.0;3.8;126.0;87.8;84.5
1427;Total male and female;25 to 44 years;Single person;2022 3rd quarter;1068.0;936.0;900.0;777.0;503.0;274.0;123.0;106.0;17.0;0.0;0.0;256.0;50.0;31.0;19.0;206.0;57.0;150.0;644.0;36.0;3.9;132.0;87.7;84.3
1428;Total male and female;25 to 44 years;Single person;2022 4th quarter;1064.0;930.0;891.0;771.0;518.0;253.0;120.0;101.0;19.0;0.0;0.0;269.0;51.0;27.0;24.0;219.0;65.0;154.0;622.0;39.0;4.2;134.0;87.4;83.8
1429;Total male and female;25 to 44 years;Single person;2022;1038.0;910.0;873.0;757.0;493.0;265.0;115.0;99.0;16.0;1.0;0.0;256.0;52.0;27.0;25.0;203.0;64.0;140.0;617.0;37.0;4.1;128.0;87.7;84.1
1430;Total male and female;25 to 44 years;Single person;2023 1st quarter;1066.0;935.0;894.0;774.0;506.0;267.0;121.0;102.0;19.0;0.0;0.0;268.0;53.0;27.0;27.0;214.0;63.0;151.0;627.0;41.0;4.4;131.0;87.7;83.9
1431;Total male and female;25 to 44 years;Single person;2023 2nd quarter;1066.0;917.0;880.0;768.0;493.0;275.0;111.0;96.0;15.0;0.0;0.0;278.0;62.0;31.0;31.0;216.0;67.0;150.0;601.0;38.0;4.1;148.0;86.1;82.5
1432;Total male and female;25 to 44 years;Single person;2023 3rd quarter;1057.0;915.0;880.0;765.0;497.0;267.0;115.0;101.0;14.0;0.0;0.0;273.0;47.0;23.0;24.0;226.0;72.0;154.0;607.0;36.0;3.9;141.0;86.6;83.3
1433;Total male and female;25 to 44 years;Single person;2023 4th quarter;1085.0;938.0;896.0;775.0;509.0;266.0;122.0;106.0;15.0;0.0;0.0;274.0;53.0;27.0;26.0;222.0;66.0;156.0;622.0;41.0;4.4;147.0;86.5;82.6
1434;Total male and female;25 to 44 years;Single person;2023;1068.0;926.0;887.0;770.0;501.0;269.0;117.0;101.0;16.0;0.0;0.0;273.0;54.0;27.0;27.0;220.0;67.0;153.0;614.0;39.0;4.2;142.0;86.7;83.1
1435;Total male and female;25 to 44 years;Single person;2024 1st quarter;1045.0;908.0;866.0;749.0;498.0;251.0;117.0;99.0;18.0;0.0;0.0;263.0;55.0;30.0;25.0;208.0;57.0;152.0;602.0;43.0;4.7;137.0;86.9;82.8
1436;Total male and female;25 to 44 years;Single person;2024 2nd quarter;1060.0;927.0;883.0;767.0;508.0;258.0;117.0;97.0;19.0;0.0;0.0;258.0;47.0;24.0;23.0;211.0;61.0;150.0;625.0;43.0;4.7;133.0;87.4;83.4
1437;Total male and female;25 to 44 years;Single person;2024 3rd quarter;1059.0;926.0;888.0;766.0;505.0;261.0;122.0;107.0;15.0;0.0;0.0;253.0;53.0;26.0;27.0;200.0;58.0;142.0;635.0;38.0;4.1;133.0;87.5;83.9
1438;Total male and female;25 to 44 years;Single person;2024 4th quarter;1102.0;961.0;922.0;796.0;528.0;268.0;126.0;108.0;18.0;0.0;0.0;262.0;54.0;25.0;29.0;208.0;68.0;139.0;660.0;39.0;4.1;141.0;87.2;83.6
1439;Total male and female;25 to 44 years;Single person;2024;1066.0;931.0;890.0;769.0;510.0;259.0;121.0;103.0;17.0;0.0;0.0;259.0;52.0;26.0;26.0;207.0;61.0;146.0;631.0;41.0;4.4;136.0;87.3;83.4
1440;Total male and female;25 to 44 years;Parent;2013 1st quarter;2295.0;2025.0;1902.0;1606.0;1277.0;329.0;296.0;198.0;87.0;11.0;0.0;941.0;241.0;93.0;148.0;700.0;403.0;296.0;961.0;123.0;6.1;270.0;88.2;82.9
1441;Total male and female;25 to 44 years;Parent;2013 2nd quarter;2274.0;1997.0;1876.0;1571.0;1258.0;313.0;305.0;201.0;90.0;13.0;0.0;920.0;232.0;90.0;142.0;688.0;403.0;285.0;956.0;120.0;6.0;277.0;87.8;82.5
1442;Total male and female;25 to 44 years;Parent;2013 3rd quarter;2275.0;1996.0;1876.0;1571.0;1264.0;307.0;304.0;202.0;88.0;14.0;0.0;904.0;229.0;94.0;136.0;675.0;389.0;286.0;971.0;120.0;6.0;279.0;87.7;82.5
1443;Total male and female;25 to 44 years;Parent;2013 4th quarter;2257.0;1988.0;1856.0;1558.0;1240.0;318.0;298.0;199.0;86.0;13.0;0.0;890.0;223.0;89.0;134.0;667.0;379.0;287.0;966.0;132.0;6.6;269.0;88.1;82.2
1444;Total male and female;25 to 44 years;Parent;2013;2275.0;2001.0;1877.0;1577.0;1260.0;317.0;301.0;200.0;88.0;13.0;0.0;914.0;231.0;92.0;140.0;683.0;394.0;289.0;964.0;124.0;6.2;274.0;88.0;82.5
1445;Total male and female;25 to 44 years;Parent;2014 1st quarter;2255.0;1974.0;1832.0;1539.0;1234.0;305.0;292.0;195.0;84.0;13.0;0.0;878.0;226.0;97.0;129.0;653.0;368.0;285.0;953.0;143.0;7.2;281.0;87.6;81.2
1446;Total male and female;25 to 44 years;Parent;2014 2nd quarter;2237.0;1953.0;1821.0;1538.0;1228.0;310.0;283.0;194.0;78.0;11.0;0.0;875.0;222.0;89.0;133.0;653.0;362.0;290.0;946.0;133.0;6.8;284.0;87.3;81.4
1447;Total male and female;25 to 44 years;Parent;2014 3rd quarter;2213.0;1933.0;1816.0;1538.0;1212.0;326.0;277.0;187.0;77.0;13.0;0.0;857.0;212.0;84.0;128.0;645.0;357.0;288.0;958.0;117.0;6.1;280.0;87.4;82.0
1448;Total male and female;25 to 44 years;Parent;2014 4th quarter;2206.0;1949.0;1837.0;1549.0;1220.0;330.0;288.0;197.0;80.0;11.0;0.0;873.0;212.0;89.0;124.0;661.0;375.0;286.0;964.0;111.0;5.7;257.0;88.3;83.3
1449;Total male and female;25 to 44 years;Parent;2014;2228.0;1952.0;1826.0;1541.0;1223.0;318.0;285.0;193.0;80.0;12.0;0.0;871.0;218.0;90.0;129.0;653.0;366.0;287.0;955.0;126.0;6.5;275.0;87.6;82.0
1450;Total male and female;25 to 44 years;Parent;2015 1st quarter;2187.0;1930.0;1811.0;1527.0;1214.0;313.0;284.0;198.0;75.0;11.0;0.0;867.0;207.0;89.0;118.0;660.0;370.0;290.0;944.0;119.0;6.1;257.0;88.2;82.8
1451;Total male and female;25 to 44 years;Parent;2015 2nd quarter;2181.0;1917.0;1806.0;1523.0;1195.0;329.0;282.0;194.0;79.0;10.0;0.0;863.0;202.0;86.0;117.0;660.0;367.0;294.0;943.0;112.0;5.8;264.0;87.9;82.8
1452;Total male and female;25 to 44 years;Parent;2015 3rd quarter;2168.0;1899.0;1798.0;1518.0;1189.0;329.0;280.0;191.0;79.0;10.0;0.0;858.0;208.0;84.0;124.0;651.0;360.0;291.0;939.0;101.0;5.3;269.0;87.6;82.9
1453;Total male and female;25 to 44 years;Parent;2015 4th quarter;2141.0;1885.0;1792.0;1514.0;1180.0;335.0;278.0;188.0;77.0;13.0;0.0;871.0;212.0;84.0;128.0;659.0;358.0;302.0;921.0;93.0;4.9;256.0;88.0;83.7
1454;Total male and female;25 to 44 years;Parent;2015;2169.0;1908.0;1802.0;1521.0;1194.0;326.0;281.0;193.0;77.0;11.0;0.0;865.0;207.0;85.0;122.0;658.0;364.0;294.0;937.0;106.0;5.6;262.0;87.9;83.1
1455;Total male and female;25 to 44 years;Parent;2016 1st quarter;2141.0;1874.0;1781.0;1506.0;1176.0;330.0;276.0;183.0;81.0;12.0;0.0;870.0;203.0;82.0;120.0;667.0;360.0;307.0;912.0;92.0;4.9;268.0;87.5;83.2
1456;Total male and female;25 to 44 years;Parent;2016 2nd quarter;2116.0;1853.0;1773.0;1499.0;1171.0;329.0;273.0;180.0;84.0;10.0;0.0;854.0;196.0;82.0;114.0;658.0;362.0;296.0;919.0;80.0;4.3;264.0;87.5;83.8
1457;Total male and female;25 to 44 years;Parent;2016 3rd quarter;2103.0;1839.0;1763.0;1486.0;1161.0;325.0;277.0;188.0;82.0;7.0;0.0;856.0;192.0;79.0;113.0;664.0;355.0;309.0;907.0;76.0;4.1;264.0;87.5;83.9
1458;Total male and female;25 to 44 years;Parent;2016 4th quarter;2108.0;1855.0;1782.0;1496.0;1161.0;334.0;286.0;195.0;83.0;8.0;0.0;869.0;198.0;84.0;114.0;671.0;358.0;313.0;913.0;74.0;4.0;252.0;88.0;84.5
1459;Total male and female;25 to 44 years;Parent;2016;2117.0;1855.0;1775.0;1497.0;1167.0;329.0;278.0;187.0;83.0;9.0;0.0;862.0;197.0;82.0;115.0;665.0;359.0;306.0;913.0;80.0;4.3;262.0;87.6;83.8
1460;Total male and female;25 to 44 years;Parent;2017 1st quarter;2113.0;1850.0;1773.0;1470.0;1142.0;327.0;303.0;210.0;87.0;7.0;0.0;845.0;185.0;76.0;109.0;661.0;351.0;309.0;928.0;77.0;4.2;263.0;87.6;83.9
1461;Total male and female;25 to 44 years;Parent;2017 2nd quarter;2089.0;1815.0;1751.0;1456.0;1139.0;317.0;295.0;205.0;83.0;7.0;0.0;834.0;178.0;70.0;108.0;657.0;341.0;315.0;917.0;64.0;3.5;274.0;86.9;83.8
1462;Total male and female;25 to 44 years;Parent;2017 3rd quarter;2120.0;1849.0;1789.0;1506.0;1189.0;317.0;283.0;194.0;80.0;8.0;0.0;843.0;173.0;70.0;103.0;670.0;346.0;324.0;946.0;60.0;3.3;271.0;87.2;84.4
1463;Total male and female;25 to 44 years;Parent;2017 4th quarter;2111.0;1840.0;1780.0;1494.0;1174.0;320.0;287.0;195.0;84.0;8.0;0.0;852.0;171.0;72.0;99.0;681.0;342.0;339.0;928.0;60.0;3.2;271.0;87.2;84.3
1464;Total male and female;25 to 44 years;Parent;2017;2108.0;1838.0;1773.0;1481.0;1161.0;320.0;292.0;201.0;83.0;8.0;0.0;844.0;176.0;72.0;105.0;667.0;345.0;322.0;930.0;65.0;3.5;270.0;87.2;84.1
1465;Total male and female;25 to 44 years;Parent;2018 1st quarter;2099.0;1830.0;1764.0;1477.0;1164.0;313.0;287.0;199.0;79.0;10.0;0.0;850.0;167.0;70.0;97.0;683.0;345.0;338.0;914.0;67.0;3.6;269.0;87.2;84.0
1466;Total male and female;25 to 44 years;Parent;2018 2nd quarter;2062.0;1804.0;1755.0;1485.0;1174.0;311.0;270.0;189.0;73.0;8.0;0.0;855.0;174.0;72.0;103.0;680.0;357.0;323.0;900.0;49.0;2.7;259.0;87.5;85.1
1467;Total male and female;25 to 44 years;Parent;2018 3rd quarter;2057.0;1804.0;1762.0;1498.0;1176.0;322.0;264.0;185.0;72.0;7.0;0.0;858.0;170.0;63.0;107.0;688.0;356.0;332.0;904.0;42.0;2.3;253.0;87.7;85.7
1468;Total male and female;25 to 44 years;Parent;2018 4th quarter;2067.0;1825.0;1774.0;1502.0;1167.0;335.0;272.0;191.0;76.0;4.0;0.0;862.0;159.0;59.0;100.0;702.0;365.0;337.0;912.0;51.0;2.8;242.0;88.3;85.8
1469;Total male and female;25 to 44 years;Parent;2018;2071.0;1816.0;1763.0;1490.0;1170.0;320.0;273.0;191.0;75.0;7.0;0.0;856.0;168.0;66.0;102.0;688.0;356.0;333.0;907.0;52.0;2.9;256.0;87.7;85.1
1470;Total male and female;25 to 44 years;Parent;2019 1st quarter;2053.0;1821.0;1772.0;1498.0;1169.0;329.0;273.0;195.0;73.0;5.0;0.0;867.0;163.0;61.0;101.0;704.0;371.0;333.0;905.0;49.0;2.7;232.0;88.7;86.3
1471;Total male and female;25 to 44 years;Parent;2019 2nd quarter;2074.0;1831.0;1790.0;1509.0;1193.0;316.0;281.0;202.0;72.0;7.0;0.0;860.0;160.0;61.0;99.0;700.0;352.0;348.0;930.0;41.0;2.2;243.0;88.3;86.3
1472;Total male and female;25 to 44 years;Parent;2019 3rd quarter;2067.0;1827.0;1782.0;1506.0;1196.0;310.0;276.0;198.0;71.0;7.0;0.0;866.0;158.0;55.0;103.0;708.0;353.0;355.0;916.0;44.0;2.4;241.0;88.4;86.2
1473;Total male and female;25 to 44 years;Parent;2019 4th quarter;2062.0;1833.0;1784.0;1512.0;1218.0;294.0;272.0;188.0;76.0;8.0;0.0;874.0;159.0;55.0;103.0;715.0;357.0;359.0;910.0;49.0;2.7;229.0;88.9;86.5
1474;Total male and female;25 to 44 years;Parent;2019;2064.0;1828.0;1782.0;1506.0;1194.0;312.0;276.0;196.0;73.0;7.0;0.0;867.0;160.0;58.0;102.0;707.0;358.0;349.0;915.0;46.0;2.5;236.0;88.6;86.3
1475;Total male and female;25 to 44 years;Parent;2020 1st quarter;2048.0;1815.0;1765.0;1492.0;1213.0;279.0;273.0;187.0;77.0;10.0;0.0;883.0;157.0;50.0;107.0;726.0;349.0;377.0;882.0;49.0;2.7;234.0;88.6;86.2
1476;Total male and female;25 to 44 years;Parent;2020 2nd quater;2023.0;1784.0;1737.0;1447.0;1185.0;263.0;289.0;201.0;80.0;8.0;0.0;863.0;149.0;53.0;96.0;714.0;345.0;369.0;874.0;47.0;2.7;239.0;88.2;85.8
1477;Total male and female;25 to 44 years;Parent;2020 3rd quarter;2016.0;1781.0;1734.0;1437.0;1196.0;242.0;297.0;211.0;79.0;7.0;0.0;864.0;155.0;54.0;101.0;708.0;344.0;364.0;871.0;47.0;2.7;234.0;88.4;86.0
1478;Total male and female;25 to 44 years;Parent;2020 4th quarter;2014.0;1794.0;1737.0;1426.0;1185.0;240.0;311.0;222.0;83.0;7.0;0.0;863.0;150.0;51.0;98.0;714.0;354.0;360.0;874.0;57.0;3.2;221.0;89.0;86.2
1479;Total male and female;25 to 44 years;Parent;2020;2025.0;1793.0;1743.0;1451.0;1195.0;256.0;293.0;205.0;80.0;8.0;0.0;868.0;153.0;52.0;101.0;715.0;348.0;367.0;875.0;50.0;2.8;232.0;88.5;86.1
1480;Total male and female;25 to 44 years;Parent;2021 1st quarter;;;;;;;;;;;;;;;;;;;;;;;;
1481;Total male and female;25 to 44 years;Parent;2021 2nd quarter;2050.0;1827.0;1771.0;1484.0;1240.0;244.0;287.0;193.0;90.0;4.0;0.0;863.0;132.0;43.0;89.0;731.0;379.0;352.0;908.0;56.0;3.1;223.0;89.1;86.4
1482;Total male and female;25 to 44 years;Parent;2021 3rd quarter;2064.0;1846.0;1806.0;1529.0;1250.0;280.0;276.0;200.0;76.0;1.0;0.0;906.0;136.0;46.0;90.0;770.0;355.0;415.0;899.0;40.0;2.2;218.0;89.4;87.5
1483;Total male and female;25 to 44 years;Parent;2021 4th quarter;2072.0;1861.0;1813.0;1532.0;1224.0;308.0;282.0;201.0;79.0;2.0;0.0;923.0;135.0;47.0;89.0;788.0;352.0;436.0;890.0;48.0;2.6;211.0;89.8;87.5
1484;Total male and female;25 to 44 years;Parent;2021;2062.0;1845.0;1797.0;1515.0;1238.0;277.0;282.0;198.0;81.0;2.0;0.0;897.0;135.0;45.0;89.0;763.0;362.0;401.0;899.0;48.0;2.6;217.0;89.5;87.1
1485;Total male and female;25 to 44 years;Parent;2022 1st quarter;2063.0;1840.0;1802.0;1525.0;1210.0;315.0;277.0;200.0;74.0;4.0;0.0;910.0;132.0;44.0;88.0;778.0;354.0;424.0;892.0;38.0;2.1;223.0;89.2;87.4
1486;Total male and female;25 to 44 years;Parent;2022 2nd quarter;2071.0;1845.0;1811.0;1534.0;1209.0;325.0;276.0;199.0;74.0;3.0;0.0;911.0;133.0;46.0;87.0;778.0;357.0;421.0;900.0;35.0;1.9;226.0;89.1;87.4
1487;Total male and female;25 to 44 years;Parent;2022 3rd quarter;2067.0;1855.0;1818.0;1533.0;1232.0;301.0;285.0;208.0;76.0;2.0;0.0;900.0;124.0;39.0;85.0;776.0;351.0;425.0;918.0;36.0;2.0;212.0;89.7;88.0
