ID;Geslacht;Leeftijd;Migratieachtergrond;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
1002;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Voorlopige hechtenis;Overig en onbekend;2017;1300.0
1003;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Voorlopige hechtenis;Overig en onbekend;2018;1310.0
1004;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Voorlopige hechtenis;Overig en onbekend;2019;1300.0
1005;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Voorlopige hechtenis;Overig en onbekend;2020;1310.0
1006;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Voorlopige hechtenis;Overig en onbekend;2021;1170.0
1007;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Voorlopige hechtenis;Overig en onbekend;2022;1210.0
1008;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2005;2580.0
1009;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2006;2120.0
1010;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2007;1860.0
1011;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2008;1710.0
1012;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2009;1550.0
1013;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2010;1520.0
1014;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2011;1510.0
1015;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2012;1510.0
1016;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2013;1480.0
1017;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2014;1530.0
1018;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2015;1420.0
1019;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2016;1400.0
1020;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2017;1400.0
1021;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2018;1410.0
1022;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2019;1410.0
1023;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2020;1300.0
1024;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2021;1520.0
1025;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Totaal;2022;1370.0
1026;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2005;220.0
1027;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2006;150.0
1028;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2007;130.0
1029;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2008;100.0
1030;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2009;130.0
1031;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2010;110.0
1032;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2011;120.0
1033;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2012;90.0
1034;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2013;80.0
1035;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2014;120.0
1036;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2015;90.0
1037;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2016;100.0
1038;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2017;100.0
1039;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2018;90.0
1040;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2019;90.0
1041;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2020;60.0
1042;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2021;100.0
1043;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Minder dan 1 maand;2022;80.0
1044;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2005;540.0
1045;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2006;420.0
1046;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2007;340.0
1047;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2008;330.0
1048;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2009;280.0
1049;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2010;270.0
1050;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2011;220.0
1051;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2012;230.0
1052;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2013;210.0
1053;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2014;240.0
1054;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2015;220.0
1055;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2016;240.0
1056;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2017;240.0
1057;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2018;240.0
1058;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2019;200.0
1059;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2020;150.0
1060;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2021;250.0
1061;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 6 maanden;2022;200.0
1062;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2005;360.0
1063;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2006;290.0
1064;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2007;270.0
1065;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2008;240.0
1066;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2009;270.0
1067;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2010;230.0
1068;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2011;260.0
1069;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2012;250.0
1070;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2013;210.0
1071;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2014;240.0
1072;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2015;220.0
1073;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2016;220.0
1074;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2017;200.0
1075;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2018;220.0
1076;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2019;180.0
1077;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2020;150.0
1078;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2021;200.0
1079;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;6 maanden tot 1 jaar;2022;180.0
1080;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2005;650.0
1081;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2006;520.0
1082;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2007;420.0
1083;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2008;390.0
1084;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2009;310.0
1085;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2010;390.0
1086;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2011;360.0
1087;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2012;360.0
1088;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2013;350.0
1089;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2014;330.0
1090;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2015;290.0
1091;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2016;240.0
1092;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2017;280.0
1093;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2018;320.0
1094;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2019;330.0
1095;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2020;320.0
1096;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2021;310.0
1097;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;1 tot 3 jaren;2022;290.0
1098;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2005;810.0
1099;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2006;750.0
1100;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2007;690.0
1101;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2008;620.0
1102;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2009;550.0
1103;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2010;520.0
1104;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2011;540.0
1105;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2012;570.0
1106;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2013;620.0
1107;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2014;590.0
1108;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2015;600.0
1109;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2016;600.0
1110;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2017;580.0
1111;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2018;540.0
1112;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2019;610.0
1113;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2020;620.0
1114;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2021;650.0
1115;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;3 jaren of langer;2022;610.0
1116;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2005;0.0
1117;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2006;10.0
1118;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2007;20.0
1119;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2008;20.0
1120;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2009;10.0
1121;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2010;10.0
1122;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2011;20.0
1123;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2012;10.0
1124;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2013;10.0
1125;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2014;10.0
1126;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2015;10.0
1127;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2016;10.0
1128;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2017;10.0
1129;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2018;0.0
1130;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2019;0.0
1131;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2020;10.0
1132;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2021;10.0
1133;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vrijheidsstraf;Overig en onbekend;2022;10.0
1134;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2005;550.0
1135;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2006;500.0
1136;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2007;530.0
1137;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2008;540.0
1138;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2009;530.0
1139;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2010;480.0
1140;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2011;450.0
1141;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2012;440.0
1142;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2013;490.0
1143;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2014;440.0
1144;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2015;300.0
1145;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2016;230.0
1146;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2017;240.0
1147;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2018;250.0
1148;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2019;230.0
1149;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2020;60.0
1150;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2021;170.0
1151;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Totaal;2022;180.0
1152;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2005;210.0
1153;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2006;230.0
1154;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2007;220.0
1155;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2008;200.0
1156;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2009;210.0
1157;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2010;240.0
1158;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2011;220.0
1159;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2012;220.0
1160;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2013;270.0
1161;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2014;260.0
1162;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2015;140.0
1163;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2016;100.0
1164;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2017;80.0
1165;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2018;90.0
1166;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2019;80.0
1167;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2020;20.0
1168;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2021;70.0
1169;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2022;70.0
1170;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2005;320.0
1171;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2006;240.0
1172;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2007;230.0
1173;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2008;260.0
1174;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2009;240.0
1175;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2010;170.0
1176;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2011;150.0
1177;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2012;130.0
1178;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2013;150.0
1179;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2014;120.0
1180;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2015;120.0
1181;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2016;100.0
1182;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2017;130.0
1183;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2018;120.0
1184;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2019;120.0
1185;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2020;30.0
1186;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2021;100.0
1187;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2022;90.0
1188;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2005;10.0
1189;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2006;20.0
1190;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2007;30.0
1191;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2008;40.0
1192;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2009;30.0
