ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
294;Mannen;Economisch onderwijs;Vooropleiding havo;Cohort 1993;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;Mannen;Economisch onderwijs;Vooropleiding havo;Cohort 1994;130.0;28.0;35.0;43.0;47.0;49.0;;28.0;35.0;42.0;46.0;48.0;;;;1.0;1.0;1.0;;28.0;37.0;42.0;47.0;46.0;44.0;43.0;46.0;;72.0;62.0;52.0;25.0;18.0;13.0;10.0;6.0;;71.0;61.0;51.0;23.0;17.0;11.0;8.0;4.0;;1.0;1.0;1.0;1.0;1.0;;;1.0;;;;;1.0;1.0;2.0;2.0;1.0;
296;Mannen;Economisch onderwijs;Vooropleiding vwo;Cohort 1991;130.0;25.0;36.0;39.0;39.0;42.0;44.0;25.0;36.0;38.0;39.0;41.0;43.0;;;1.0;1.0;1.0;1.0;22.0;34.0;39.0;43.0;43.0;44.0;50.0;53.0;53.0;77.0;65.0;58.0;32.0;21.0;17.0;10.0;6.0;3.0;75.0;63.0;57.0;30.0;19.0;17.0;10.0;6.0;2.0;1.0;1.0;;;;;;;1.0;2.0;1.0;2.0;2.0;2.0;1.0;;;1.0
297;Mannen;Economisch onderwijs;Vooropleiding vwo;Cohort 1992;90.0;22.0;26.0;33.0;35.0;37.0;38.0;22.0;26.0;33.0;34.0;36.0;37.0;;;;1.0;1.0;1.0;27.0;37.0;45.0;44.0;50.0;52.0;55.0;57.0;56.0;73.0;63.0;53.0;34.0;24.0;15.0;10.0;5.0;5.0;73.0;62.0;51.0;30.0;21.0;12.0;7.0;4.0;3.0;;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;2.0;1.0;1.0;1.0;;1.0
298;Mannen;Economisch onderwijs;Vooropleiding vwo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;Mannen;Economisch onderwijs;Vooropleiding vwo;Cohort 1994;60.0;38.0;44.0;48.0;52.0;52.0;;38.0;44.0;48.0;52.0;52.0;;;;;;;;20.0;33.0;34.0;36.0;39.0;39.0;39.0;41.0;;80.0;56.0;48.0;26.0;16.0;13.0;8.0;7.0;;80.0;54.0;46.0;25.0;16.0;13.0;8.0;7.0;;;2.0;2.0;2.0;;;;;;;;;;;;;;
300;Mannen;Economisch onderwijs;Vooropleiding mbo;Cohort 1991;490.0;17.0;27.0;31.0;33.0;34.0;36.0;17.0;27.0;30.0;32.0;33.0;34.0;;0.0;0.0;1.0;1.0;2.0;31.0;49.0;56.0;57.0;59.0;59.0;61.0;61.0;62.0;69.0;50.0;43.0;26.0;14.0;10.0;6.0;5.0;2.0;68.0;49.0;42.0;24.0;13.0;8.0;5.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
301;Mannen;Economisch onderwijs;Vooropleiding mbo;Cohort 1992;410.0;23.0;30.0;34.0;36.0;38.0;39.0;23.0;30.0;34.0;35.0;37.0;38.0;;0.0;0.0;0.0;1.0;1.0;25.0;45.0;51.0;52.0;54.0;54.0;56.0;56.0;57.0;75.0;54.0;47.0;25.0;16.0;11.0;8.0;6.0;4.0;74.0;52.0;46.0;23.0;15.0;10.0;7.0;5.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
302;Mannen;Economisch onderwijs;Vooropleiding mbo;Cohort 1993;100.0;22.0;34.0;38.0;41.0;42.0;43.0;22.0;34.0;38.0;41.0;42.0;43.0;;;;;;;37.0;42.0;47.0;54.0;54.0;51.0;53.0;54.0;53.0;63.0;56.0;49.0;24.0;13.0;12.0;6.0;4.0;4.0;63.0;56.0;49.0;24.0;13.0;11.0;6.0;4.0;4.0;;;;;;1.0;;;;;;;;;;;;
303;Mannen;Economisch onderwijs;Vooropleiding mbo;Cohort 1994;340.0;23.0;37.0;41.0;43.0;45.0;;23.0;37.0;41.0;43.0;45.0;;;;;;;;26.0;39.0;43.0;47.0;47.0;49.0;50.0;51.0;;74.0;60.0;53.0;30.0;16.0;10.0;7.0;4.0;;74.0;60.0;53.0;30.0;16.0;9.0;6.0;4.0;;;;;;0.0;1.0;1.0;0.0;;;;;0.0;0.0;0.0;;;
304;Mannen;Economisch onderwijs;Vooropleiding wo;Cohort 1991;160.0;22.0;29.0;35.0;39.0;44.0;46.0;22.0;29.0;35.0;39.0;44.0;44.0;;;;;1.0;2.0;20.0;36.0;44.0;45.0;47.0;48.0;49.0;51.0;51.0;80.0;63.0;50.0;33.0;23.0;17.0;12.0;5.0;3.0;77.0;61.0;48.0;31.0;21.0;17.0;10.0;4.0;3.0;;;1.0;1.0;1.0;1.0;1.0;1.0;;3.0;2.0;1.0;1.0;1.0;;;1.0;
305;Mannen;Economisch onderwijs;Vooropleiding wo;Cohort 1992;130.0;19.0;26.0;32.0;35.0;36.0;36.0;17.0;23.0;29.0;30.0;31.0;31.0;2.0;3.0;3.0;5.0;5.0;5.0;27.0;40.0;42.0;45.0;51.0;55.0;55.0;58.0;59.0;71.0;58.0;56.0;36.0;23.0;13.0;10.0;6.0;5.0;67.0;55.0;51.0;30.0;20.0;11.0;8.0;4.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;4.0;4.0;2.0;2.0;1.0;2.0;2.0
306;Mannen;Economisch onderwijs;Vooropleiding wo;Cohort 1993;130.0;14.0;22.0;32.0;36.0;36.0;39.0;13.0;22.0;29.0;33.0;34.0;36.0;1.0;1.0;2.0;2.0;2.0;2.0;27.0;36.0;45.0;50.0;53.0;53.0;57.0;58.0;58.0;73.0;63.0;53.0;36.0;25.0;16.0;8.0;5.0;3.0;69.0;59.0;50.0;34.0;23.0;16.0;8.0;5.0;3.0;1.0;2.0;2.0;2.0;2.0;;;;;3.0;2.0;2.0;1.0;;;;;
307;Mannen;Economisch onderwijs;Vooropleiding wo;Cohort 1994;120.0;18.0;27.0;29.0;31.0;32.0;;15.0;23.0;26.0;27.0;29.0;;3.0;3.0;3.0;3.0;3.0;;34.0;45.0;47.0;56.0;60.0;60.0;61.0;60.0;;66.0;52.0;46.0;26.0;14.0;10.0;8.0;7.0;;63.0;50.0;41.0;23.0;12.0;9.0;6.0;4.0;;1.0;;2.0;1.0;;;1.0;1.0;;2.0;2.0;3.0;2.0;2.0;2.0;1.0;2.0;
308;Mannen;Economisch onderwijs;Andere vooropleiding;Cohort 1991;180.0;15.0;23.0;28.0;29.0;30.0;32.0;15.0;23.0;28.0;29.0;30.0;31.0;;;;;;1.0;37.0;59.0;64.0;65.0;65.0;67.0;67.0;67.0;67.0;62.0;39.0;33.0;21.0;12.0;5.0;4.0;3.0;1.0;61.0;38.0;32.0;21.0;11.0;3.0;2.0;2.0;;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;;;1.0;1.0;;1.0;1.0;1.0;1.0;1.0
309;Mannen;Economisch onderwijs;Andere vooropleiding;Cohort 1992;190.0;15.0;21.0;22.0;24.0;26.0;27.0;15.0;21.0;22.0;23.0;24.0;25.0;;1.0;1.0;1.0;2.0;2.0;29.0;48.0;55.0;60.0;63.0;65.0;70.0;70.0;71.0;71.0;51.0;43.0;25.0;16.0;12.0;6.0;4.0;2.0;68.0;47.0;39.0;22.0;14.0;9.0;4.0;3.0;2.0;3.0;2.0;3.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;;
310;Mannen;Economisch onderwijs;Andere vooropleiding;Cohort 1993;680.0;20.0;30.0;34.0;38.0;39.0;40.0;19.0;30.0;34.0;37.0;38.0;39.0;0.0;1.0;1.0;1.0;1.0;1.0;29.0;45.0;47.0;51.0;53.0;54.0;54.0;55.0;54.0;71.0;55.0;50.0;30.0;17.0;11.0;8.0;6.0;5.0;71.0;53.0;49.0;29.0;16.0;10.0;6.0;3.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
311;Mannen;Economisch onderwijs;Andere vooropleiding;Cohort 1994;200.0;18.0;22.0;26.0;28.0;30.0;;18.0;22.0;26.0;28.0;30.0;;;;;;;;40.0;53.0;60.0;63.0;64.0;64.0;65.0;66.0;;60.0;46.0;36.0;19.0;14.0;11.0;7.0;4.0;;60.0;46.0;36.0;18.0;14.0;11.0;7.0;4.0;;;;;1.0;;;;;;;1.0;;;;;;;
312;Mannen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;470.0;44.0;51.0;53.0;54.0;55.0;57.0;44.0;51.0;53.0;54.0;55.0;56.0;;;;;;1.0;26.0;33.0;38.0;41.0;41.0;41.0;42.0;42.0;41.0;74.0;67.0;59.0;16.0;8.0;6.0;5.0;3.0;1.0;73.0;66.0;59.0;15.0;7.0;5.0;3.0;2.0;1.0;0.0;0.0;;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
313;Mannen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;510.0;41.0;49.0;52.0;53.0;55.0;56.0;41.0;48.0;50.0;51.0;51.0;52.0;0.0;0.0;2.0;2.0;3.0;4.0;28.0;35.0;39.0;40.0;41.0;41.0;42.0;41.0;42.0;72.0;65.0;57.0;19.0;10.0;7.0;5.0;4.0;2.0;70.0;62.0;53.0;15.0;6.0;4.0;3.0;2.0;2.0;0.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
314;Mannen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;490.0;43.0;51.0;54.0;56.0;59.0;60.0;43.0;49.0;52.0;54.0;56.0;56.0;1.0;2.0;2.0;3.0;3.0;3.0;21.0;29.0;33.0;35.0;35.0;34.0;37.0;38.0;37.0;79.0;70.0;62.0;22.0;14.0;12.0;6.0;4.0;3.0;79.0;68.0;60.0;18.0;11.0;9.0;4.0;2.0;2.0;0.0;1.0;1.0;4.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
315;Mannen;Sociaal-agogisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;420.0;42.0;50.0;53.0;56.0;56.0;;42.0;50.0;53.0;55.0;56.0;;0.0;0.0;0.0;0.0;0.0;;23.0;32.0;34.0;37.0;36.0;39.0;41.0;40.0;;77.0;67.0;61.0;21.0;14.0;7.0;4.0;4.0;;76.0;66.0;59.0;20.0;12.0;6.0;3.0;3.0;;0.0;1.0;1.0;1.0;1.0;0.0;;0.0;;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;
316;Mannen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1991;70.0;42.0;48.0;51.0;52.0;52.0;54.0;42.0;48.0;51.0;52.0;52.0;52.0;;;;;;1.0;30.0;34.0;40.0;42.0;48.0;40.0;43.0;46.0;45.0;70.0;66.0;58.0;16.0;4.0;9.0;4.0;1.0;1.0;70.0;66.0;58.0;16.0;4.0;4.0;1.0;;;;;;;;4.0;3.0;1.0;1.0;;;;;;;;;
317;Mannen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1992;70.0;47.0;57.0;57.0;57.0;59.0;59.0;47.0;57.0;57.0;57.0;57.0;57.0;;;;;1.0;1.0;20.0;27.0;34.0;33.0;33.0;34.0;36.0;37.0;40.0;80.0;73.0;64.0;20.0;10.0;9.0;7.0;4.0;1.0;79.0;71.0;63.0;17.0;7.0;6.0;4.0;1.0;;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
318;Mannen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1993;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;Mannen;Sociaal-agogisch onderwijs;Vooropleiding havo;Cohort 1994;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;Mannen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1991;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;Mannen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;Mannen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;Mannen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1991;160.0;45.0;55.0;56.0;57.0;58.0;61.0;45.0;55.0;56.0;57.0;58.0;59.0;;;;;;2.0;24.0;34.0;40.0;40.0;39.0;39.0;38.0;38.0;38.0;76.0;66.0;54.0;15.0;6.0;5.0;5.0;4.0;1.0;75.0;66.0;54.0;14.0;5.0;4.0;3.0;3.0;1.0;1.0;;;;1.0;1.0;2.0;2.0;;1.0;;;1.0;;;;;
325;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1992;150.0;47.0;53.0;56.0;57.0;59.0;60.0;46.0;52.0;53.0;54.0;55.0;55.0;1.0;1.0;3.0;3.0;5.0;5.0;28.0;34.0;36.0;38.0;37.0;36.0;37.0;37.0;38.0;72.0;66.0;53.0;15.0;10.0;8.0;6.0;4.0;2.0;70.0;63.0;49.0;13.0;5.0;3.0;3.0;3.0;1.0;1.0;2.0;3.0;1.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
326;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1993;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1994;180.0;43.0;49.0;53.0;54.0;55.0;;43.0;49.0;53.0;54.0;55.0;;;;;;;;24.0;35.0;35.0;37.0;36.0;40.0;41.0;41.0;;76.0;65.0;57.0;21.0;15.0;7.0;5.0;5.0;;76.0;65.0;56.0;20.0;13.0;6.0;4.0;3.0;;;;1.0;;1.0;1.0;;1.0;;;;1.0;1.0;1.0;1.0;1.0;1.0;
328;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1991;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1992;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1993;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1994;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1991;200.0;40.0;47.0;49.0;50.0;51.0;54.0;40.0;47.0;49.0;50.0;51.0;53.0;;;;;;1.0;28.0;34.0;37.0;41.0;42.0;45.0;45.0;45.0;45.0;72.0;66.0;62.0;19.0;11.0;6.0;5.0;4.0;2.0;71.0;65.0;61.0;17.0;9.0;5.0;4.0;3.0;1.0;;;;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
333;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1992;240.0;35.0;43.0;47.0;49.0;50.0;52.0;35.0;43.0;45.0;46.0;48.0;48.0;;;1.0;3.0;3.0;4.0;30.0;38.0;44.0;45.0;47.0;46.0;47.0;45.0;45.0;70.0;62.0;55.0;20.0;10.0;7.0;5.0;4.0;3.0;67.0;58.0;52.0;16.0;6.0;4.0;3.0;3.0;2.0;;1.0;1.0;1.0;2.0;1.0;1.0;1.0;;3.0;3.0;3.0;3.0;2.0;2.0;1.0;0.0;0.0
334;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1993;380.0;42.0;50.0;53.0;55.0;58.0;59.0;42.0;49.0;51.0;53.0;55.0;56.0;;1.0;2.0;2.0;3.0;3.0;22.0;30.0;33.0;35.0;36.0;34.0;37.0;38.0;37.0;78.0;69.0;62.0;23.0;14.0;13.0;8.0;4.0;4.0;78.0;68.0;60.0;18.0;10.0;9.0;6.0;3.0;2.0;;1.0;1.0;4.0;3.0;3.0;2.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
335;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1994;140.0;41.0;51.0;54.0;55.0;56.0;;40.0;50.0;53.0;55.0;55.0;;1.0;1.0;1.0;1.0;1.0;;24.0;30.0;34.0;36.0;35.0;38.0;41.0;38.0;;76.0;70.0;63.0;23.0;14.0;8.0;4.0;6.0;;76.0;68.0;62.0;22.0;12.0;7.0;3.0;4.0;;1.0;2.0;1.0;1.0;1.0;1.0;;1.0;;;;1.0;1.0;1.0;1.0;1.0;1.0;
336;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1991;180.0;5.0;27.0;33.0;34.0;35.0;35.0;4.0;26.0;33.0;34.0;34.0;34.0;1.0;1.0;1.0;1.0;1.0;1.0;28.0;39.0;50.0;57.0;61.0;63.0;63.0;65.0;64.0;72.0;61.0;49.0;39.0;13.0;4.0;3.0;1.0;2.0;70.0;60.0;47.0;37.0;11.0;4.0;3.0;1.0;1.0;1.0;1.0;1.0;;;;;;1.0;1.0;1.0;2.0;2.0;1.0;;;;
337;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1992;180.0;6.0;26.0;36.0;39.0;39.0;39.0;5.0;25.0;34.0;37.0;37.0;37.0;1.0;1.0;2.0;2.0;2.0;2.0;27.0;38.0;47.0;52.0;55.0;58.0;59.0;59.0;59.0;73.0;61.0;51.0;42.0;18.0;6.0;2.0;2.0;1.0;71.0;59.0;49.0;39.0;15.0;4.0;1.0;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;;;2.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;1.0
338;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1993;140.0;4.0;24.0;33.0;36.0;36.0;38.0;3.0;23.0;32.0;35.0;36.0;36.0;1.0;1.0;1.0;1.0;1.0;1.0;26.0;41.0;51.0;59.0;61.0;61.0;63.0;61.0;61.0;74.0;59.0;47.0;37.0;16.0;6.0;1.0;2.0;1.0;72.0;57.0;46.0;36.0;14.0;4.0;1.0;1.0;1.0;;;;;1.0;1.0;;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;
339;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1994;140.0;6.0;36.0;43.0;45.0;46.0;;5.0;34.0;41.0;43.0;43.0;;1.0;2.0;2.0;2.0;3.0;;23.0;35.0;45.0;49.0;50.0;53.0;54.0;54.0;;77.0;64.0;52.0;45.0;14.0;4.0;1.0;1.0;;76.0;64.0;51.0;43.0;13.0;4.0;;1.0;;;;;1.0;1.0;1.0;1.0;;;1.0;;1.0;1.0;1.0;;;;
340;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1991;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1992;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1991;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1994;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1991;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1992;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1993;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1991;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1992;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1993;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1994;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1991;70.0;6.0;24.0;34.0;34.0;36.0;36.0;6.0;24.0;34.0;34.0;36.0;36.0;;;;;;;33.0;44.0;53.0;56.0;60.0;61.0;61.0;63.0;63.0;67.0;56.0;46.0;39.0;16.0;4.0;4.0;1.0;1.0;64.0;53.0;43.0;37.0;14.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;;;;;;;1.0;1.0;1.0;1.0;1.0;;;;
357;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1992;80.0;4.0;20.0;27.0;28.0;28.0;28.0;4.0;20.0;27.0;28.0;28.0;28.0;;;;;;;29.0;45.0;57.0;65.0;68.0;71.0;72.0;72.0;72.0;71.0;55.0;43.0;32.0;12.0;2.0;;;;71.0;55.0;43.0;32.0;12.0;2.0;;;;;;;;;;;;;;;;;;;;;
358;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1993;90.0;2.0;26.0;33.0;38.0;38.0;39.0;2.0;26.0;33.0;38.0;38.0;39.0;;;;;;;23.0;40.0;50.0;59.0;60.0;59.0;61.0;60.0;61.0;77.0;60.0;50.0;39.0;14.0;8.0;1.0;2.0;;77.0;60.0;49.0;38.0;13.0;6.0;1.0;1.0;;;;;;1.0;1.0;;1.0;;;;1.0;1.0;;1.0;;;
359;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1994;80.0;8.0;28.0;37.0;38.0;39.0;;8.0;28.0;37.0;38.0;38.0;;;;;;1.0;;30.0;42.0;51.0;53.0;54.0;59.0;61.0;59.0;;70.0;58.0;46.0;39.0;18.0;4.0;1.0;1.0;;70.0;58.0;45.0;37.0;16.0;3.0;;1.0;;;;;1.0;1.0;1.0;1.0;;;;;1.0;1.0;1.0;;;;
360;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;760.0;39.0;47.0;50.0;51.0;52.0;53.0;39.0;47.0;49.0;50.0;50.0;51.0;0.0;1.0;1.0;1.0;2.0;2.0;26.0;35.0;40.0;42.0;44.0;44.0;44.0;44.0;43.0;73.0;58.0;38.0;19.0;9.0;6.0;5.0;4.0;3.0;71.0;55.0;36.0;16.0;7.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;0.0
361;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;900.0;39.0;46.0;50.0;51.0;52.0;52.0;39.0;45.0;48.0;49.0;50.0;50.0;1.0;1.0;2.0;2.0;2.0;3.0;25.0;34.0;39.0;42.0;44.0;45.0;45.0;45.0;45.0;74.0;59.0;38.0;19.0;9.0;6.0;3.0;3.0;2.0;71.0;56.0;35.0;17.0;8.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;;
