ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
1228;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2018/'19;151;27;82;42
1229;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2019/'20;117;26;52;39
1230;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2020/'21;114;20;51;43
1231;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2021/'22;101;23;35;43
1232;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2006/'07;2;2;0;0
1233;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2007/'08;1;1;0;0
1234;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
1235;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2009/'10;5;1;4;0
1236;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2010/'11;1;1;0;0
1237;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
1238;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
1239;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
1240;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
1241;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
1242;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2016/'17;1;0;1;0
1243;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2017/'18;3;0;3;0
1244;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2018/'19;1;0;1;0
1245;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2019/'20;1;0;1;0
1246;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2020/'21;1;0;1;0
1247;Totaal mannen en vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
1248;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2006/'07;237;110;96;31
1249;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2007/'08;198;76;94;28
1250;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2008/'09;166;78;73;15
1251;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2009/'10;139;61;65;13
1252;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2010/'11;88;40;38;10
1253;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2011/'12;69;30;30;9
1254;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2012/'13;51;18;23;10
1255;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2013/'14;60;18;25;17
1256;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2014/'15;87;30;39;18
1257;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2015/'16;118;33;54;31
1258;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2016/'17;112;18;61;33
1259;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2017/'18;78;17;40;21
1260;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2018/'19;84;17;46;21
1261;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2019/'20;79;18;38;23
1262;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2020/'21;74;18;35;21
1263;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2021/'22;67;17;27;23
1264;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2006/'07;142;65;54;23
1265;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2007/'08;111;40;53;18
1266;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2008/'09;94;41;44;9
1267;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2009/'10;78;37;31;10
1268;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2010/'11;53;20;27;6
1269;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2011/'12;32;12;15;5
1270;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2012/'13;24;5;13;6
1271;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2013/'14;36;9;17;10
1272;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2014/'15;54;17;21;16
1273;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2015/'16;66;17;27;22
1274;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2016/'17;65;7;39;19
1275;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2017/'18;41;6;25;10
1276;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2018/'19;42;5;25;12
1277;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2019/'20;47;6;25;16
1278;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2020/'21;30;7;16;7
1279;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2021/'22;30;6;13;11
1280;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2006/'07;95;45;42;8
1281;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2007/'08;86;36;41;9
1282;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2008/'09;72;37;29;6
1283;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2009/'10;60;24;33;3
1284;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2010/'11;34;19;11;4
1285;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2011/'12;37;18;15;4
1286;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2012/'13;27;13;10;4
1287;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2013/'14;24;9;8;7
1288;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2014/'15;33;13;18;2
1289;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2015/'16;52;16;27;9
1290;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2016/'17;47;11;22;14
1291;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2017/'18;37;11;15;11
1292;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2018/'19;42;12;21;9
1293;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2019/'20;32;12;13;7
1294;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2020/'21;44;11;19;14
1295;Totaal mannen en vrouwen;35 tot 45 jaar;Met migratieachtergrond;2021/'22;37;11;14;12
1296;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2006/'07;33;11;17;5
1297;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2007/'08;30;12;14;4
1298;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2008/'09;25;11;11;3
1299;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2009/'10;23;9;12;2
1300;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2010/'11;13;7;5;1
1301;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2011/'12;11;4;6;1
1302;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2012/'13;7;1;5;1
1303;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2013/'14;2;0;2;0
1304;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2014/'15;6;3;3;0
1305;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2015/'16;11;2;5;4
1306;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2016/'17;9;2;4;3
1307;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2017/'18;9;2;4;3
1308;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2018/'19;9;2;6;1
1309;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2019/'20;9;2;5;2
1310;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2020/'21;14;2;6;6
1311;Totaal mannen en vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2021/'22;11;2;4;5
1312;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2006/'07;62;34;25;3
1313;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2007/'08;56;24;27;5
1314;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2008/'09;47;26;18;3
1315;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2009/'10;37;15;21;1
1316;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2010/'11;21;12;6;3
1317;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2011/'12;26;14;9;3
1318;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2012/'13;20;12;5;3
1319;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2013/'14;22;9;6;7
1320;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2014/'15;27;10;15;2
1321;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2015/'16;41;14;22;5
1322;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2016/'17;38;9;18;11
1323;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2017/'18;28;9;11;8
1324;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2018/'19;33;10;15;8
1325;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2019/'20;23;10;8;5
1326;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2020/'21;30;9;13;8
1327;Totaal mannen en vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2021/'22;26;9;10;7
1328;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
1329;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2007/'08;1;0;0;1
1330;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
1331;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2009/'10;1;0;1;0
1332;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2010/'11;1;1;0;0
1333;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
1334;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
1335;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
1336;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
1337;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
1338;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
1339;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
1340;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
1341;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
1342;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
1343;Totaal mannen en vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
1344;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2006/'07;229;125;76;28
1345;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2007/'08;175;89;67;19
1346;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2008/'09;156;86;53;17
1347;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2009/'10;141;67;57;17
1348;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2010/'11;76;45;24;7
1349;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2011/'12;40;19;13;8
1350;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2012/'13;34;10;17;7
1351;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2013/'14;63;16;30;17
1352;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2014/'15;111;32;46;33
1353;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2015/'16;146;42;55;49
1354;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2016/'17;133;35;64;34
1355;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2017/'18;113;29;61;23
1356;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2018/'19;83;7;49;27
1357;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2019/'20;67;18;28;21
1358;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2020/'21;45;11;22;12
1359;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2021/'22;60;7;27;26
1360;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2006/'07;187;107;60;20
1361;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2007/'08;133;66;52;15
1362;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2008/'09;116;67;37;12
1363;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2009/'10;102;50;40;12
1364;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2010/'11;54;30;18;6
1365;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2011/'12;28;13;8;7
1366;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2012/'13;18;3;10;5
1367;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2013/'14;45;11;19;15
1368;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2014/'15;68;17;29;22
1369;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2015/'16;92;23;31;38
1370;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2016/'17;91;21;44;26
1371;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2017/'18;69;13;38;18
1372;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2018/'19;53;3;30;20
1373;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2019/'20;42;10;17;15
1374;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2020/'21;26;6;13;7
1375;Totaal mannen en vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2021/'22;23;1;11;11
1376;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2006/'07;42;18;16;8
1377;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2007/'08;42;23;15;4
1378;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2008/'09;39;19;15;5
1379;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2009/'10;37;17;15;5
1380;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2010/'11;22;15;6;1
1381;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2011/'12;12;6;5;1
1382;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2012/'13;16;7;7;2
1383;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2013/'14;18;5;11;2
1384;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2014/'15;43;15;17;11
1385;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2015/'16;53;19;24;10
1386;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2016/'17;42;14;20;8
1387;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2017/'18;44;16;23;5
1388;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2018/'19;30;4;19;7
1389;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2019/'20;25;8;11;6
1390;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2020/'21;19;5;9;5
1391;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;2021/'22;37;6;16;15
1392;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2006/'07;18;8;7;3
1393;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2007/'08;25;12;11;2
1394;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2008/'09;20;9;8;3
1395;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2009/'10;17;6;8;3
1396;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2010/'11;9;6;3;0
1397;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2011/'12;3;0;2;1
1398;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2012/'13;7;1;4;2
1399;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2013/'14;8;1;5;2
1400;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2014/'15;18;6;5;7
1401;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2015/'16;22;7;8;7
1402;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2016/'17;19;2;13;4
1403;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2017/'18;19;4;12;3
1404;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2018/'19;9;0;8;1
1405;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2019/'20;8;1;5;2
1406;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2020/'21;8;1;5;2
1407;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2021/'22;14;2;6;6
1408;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2006/'07;24;10;9;5
1409;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2007/'08;17;11;4;2
1410;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2008/'09;19;10;7;2
1411;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2009/'10;20;11;7;2
1412;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2010/'11;13;9;3;1
1413;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2011/'12;9;6;3;0
1414;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2012/'13;9;6;3;0
1415;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2013/'14;10;4;6;0
1416;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2014/'15;25;9;12;4
1417;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2015/'16;31;12;16;3
1418;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016/'17;23;12;7;4
1419;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017/'18;25;12;11;2
1420;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018/'19;21;4;11;6
1421;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019/'20;17;7;6;4
1422;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020/'21;11;4;4;3
1423;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021/'22;23;4;10;9
1424;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
1425;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
1426;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2008/'09;1;0;1;0
1427;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2009/'10;2;0;2;0
1428;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
1429;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
1430;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
1431;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
1432;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
1433;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2015/'16;1;0;0;1
1434;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
1435;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
1436;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
1437;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
1438;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
1439;Totaal mannen en vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
1440;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2006/'07;147;71;49;27
1441;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2007/'08;140;59;62;19
1442;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2008/'09;122;72;36;14
1443;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2009/'10;94;54;31;9
1444;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2010/'11;71;47;15;9
1445;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2011/'12;25;14;8;3
1446;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2012/'13;10;6;2;2
1447;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2013/'14;31;10;5;16
1448;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2014/'15;119;32;38;49
1449;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2015/'16;205;54;67;84
1450;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2016/'17;156;38;88;30
1451;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2017/'18;104;16;68;20
1452;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2018/'19;79;13;36;30
1453;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2019/'20;63;11;33;19
1454;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2020/'21;65;9;42;14
1455;Totaal mannen en vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2021/'22;64;11;34;19
