ID;TypeMaatwerkvoorziening;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
4426;Totaal exclusief verblijf en opvang;Oostgaarde Noord;1e halfjaar 2024;                                        ;         ;        ;;;
4427;Totaal exclusief verblijf en opvang;Schenkel;1e halfjaar 2024;                                        ;         ;        ;;;
4428;Totaal exclusief verblijf en opvang;Schollevaar Zuid;1e halfjaar 2024;                                        ;         ;        ;;;
4429;Totaal exclusief verblijf en opvang;Schollevaar Noord;1e halfjaar 2024;                                        ;         ;        ;;;
4430;Totaal exclusief verblijf en opvang;Rivium;1e halfjaar 2024;                                        ;         ;        ;;;
4431;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2024;Castricum                               ;Gemeente ;GM0383  ;1.0;1965.0;54.0
4432;Totaal exclusief verblijf en opvang;Wijk 00 Centrum;1e halfjaar 2024;Wijk 00 Centrum                         ;Wijk     ;WK038300;1.0;295.0;61.0
4433;Totaal exclusief verblijf en opvang;Wijk 01 Castricum-Noord;1e halfjaar 2024;Wijk 01 Castricum-Noord                 ;Wijk     ;WK038301;1.0;385.0;69.0
4434;Totaal exclusief verblijf en opvang;Wijk 02 Castricum-Oost;1e halfjaar 2024;Wijk 02 Castricum-Oost                  ;Wijk     ;WK038302;1.0;530.0;63.0
4435;Totaal exclusief verblijf en opvang;Wijk 03 Castricum-Zuid;1e halfjaar 2024;Wijk 03 Castricum-Zuid                  ;Wijk     ;WK038303;1.0;15.0;18.0
4436;Totaal exclusief verblijf en opvang;Wijk 04 Bakkum;1e halfjaar 2024;Wijk 04 Bakkum                          ;Wijk     ;WK038304;1.0;185.0;50.0
4437;Totaal exclusief verblijf en opvang;Wijk 05 Akersloot;1e halfjaar 2024;Wijk 05 Akersloot                       ;Wijk     ;WK038305;1.0;250.0;49.0
4438;Totaal exclusief verblijf en opvang;Wijk 06 De Woude;1e halfjaar 2024;Wijk 06 De Woude                        ;Wijk     ;WK038306;1.0;;
4439;Totaal exclusief verblijf en opvang;Wijk 07 Limmen;1e halfjaar 2024;Wijk 07 Limmen                          ;Wijk     ;WK038307;1.0;285.0;37.0
4440;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2024;Coevorden                               ;Gemeente ;GM0109  ;1.0;2335.0;65.0
4441;Totaal exclusief verblijf en opvang;Wijk 10 Coevorden;1e halfjaar 2024;Wijk 10 Coevorden                       ;Wijk     ;WK010910;1.0;1185.0;81.0
4442;Totaal exclusief verblijf en opvang;Wijk 11 Steenwijksmoer;1e halfjaar 2024;Wijk 11 Steenwijksmoer                  ;Wijk     ;WK010911;1.0;35.0;39.0
4443;Totaal exclusief verblijf en opvang;Wijk 12 Nieuwe Krim;1e halfjaar 2024;Wijk 12 Nieuwe Krim                     ;Wijk     ;WK010912;1.0;10.0;42.0
4444;Totaal exclusief verblijf en opvang;Wijk 13 Weijerswold;1e halfjaar 2024;Wijk 13 Weijerswold                     ;Wijk     ;WK010913;1.0;;
4445;Totaal exclusief verblijf en opvang;Wijk 14 Vlieghuis en Padhuis;1e halfjaar 2024;Wijk 14 Vlieghuis en Padhuis            ;Wijk     ;WK010914;1.0;;
4446;Totaal exclusief verblijf en opvang;Wijk 20 Dalen;1e halfjaar 2024;Wijk 20 Dalen                           ;Wijk     ;WK010920;1.0;285.0;52.0
4447;Totaal exclusief verblijf en opvang;Wijk 30 Oosterhesselen;1e halfjaar 2024;Wijk 30 Oosterhesselen                  ;Wijk     ;WK010930;1.0;240.0;55.0
4448;Totaal exclusief verblijf en opvang;Wijk 40 Sleen;1e halfjaar 2024;Wijk 40 Sleen                           ;Wijk     ;WK010940;1.0;390.0;57.0
4449;Totaal exclusief verblijf en opvang;Wijk 50 Zweeloo;1e halfjaar 2024;Wijk 50 Zweeloo                         ;Wijk     ;WK010950;1.0;175.0;54.0
4450;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2024;Cranendonck                             ;Gemeente ;GM1706  ;1.0;1180.0;57.0
4451;Totaal exclusief verblijf en opvang;Wijk 00 Budel;1e halfjaar 2024;Wijk 00 Budel                           ;Wijk     ;WK170600;1.0;575.0;60.0
4452;Totaal exclusief verblijf en opvang;Wijk 01 Schoot;1e halfjaar 2024;Wijk 01 Schoot                          ;Wijk     ;WK170601;1.0;140.0;66.0
4453;Totaal exclusief verblijf en opvang;Wijk 02 Dorplein;1e halfjaar 2024;Wijk 02 Dorplein                        ;Wijk     ;WK170602;1.0;70.0;49.0
4454;Totaal exclusief verblijf en opvang;Wijk 03 Maarheeze;1e halfjaar 2024;Wijk 03 Maarheeze                       ;Wijk     ;WK170603;1.0;280.0;54.0
4455;Totaal exclusief verblijf en opvang;Wijk 04 Soerendonk;1e halfjaar 2024;Wijk 04 Soerendonk                      ;Wijk     ;WK170604;1.0;80.0;42.0
4456;Totaal exclusief verblijf en opvang;Wijk 05 Gastel;1e halfjaar 2024;Wijk 05 Gastel                          ;Wijk     ;WK170605;1.0;30.0;43.0
4457;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2024;Culemborg                               ;Gemeente ;GM0216  ;1.0;1760.0;59.0
4458;Totaal exclusief verblijf en opvang;Culemborg Oost;1e halfjaar 2024;Culemborg Oost                          ;Wijk     ;WK021600;1.0;1130.0;66.0
4459;Totaal exclusief verblijf en opvang;Culemborg West;1e halfjaar 2024;Culemborg West                          ;Wijk     ;WK021601;1.0;630.0;49.0
4460;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2024;Dalfsen                                 ;Gemeente ;GM0148  ;1.0;1490.0;50.0
4461;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2024;Dalfsen                                 ;Wijk     ;WK014801;1.0;785.0;51.0
4462;Totaal exclusief verblijf en opvang;Nieuwleusen;1e halfjaar 2024;Nieuwleusen                             ;Wijk     ;WK014802;1.0;485.0;51.0
4463;Totaal exclusief verblijf en opvang;Lemelerveld;1e halfjaar 2024;Lemelerveld                             ;Wijk     ;WK014803;1.0;220.0;46.0
4464;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2024;Dantumadiel                             ;Gemeente ;GM1891  ;1.0;1395.0;73.0
4465;Totaal exclusief verblijf en opvang;Wijk 00 Centrum;1e halfjaar 2024;Wijk 00 Centrum                         ;Wijk     ;WK189100;1.0;470.0;66.0
4466;Totaal exclusief verblijf en opvang;Wijk 01 Oost;1e halfjaar 2024;Wijk 01 Oost                            ;Wijk     ;WK189101;1.0;85.0;43.0
4467;Totaal exclusief verblijf en opvang;Wijk 02 Zuid;1e halfjaar 2024;Wijk 02 Zuid                            ;Wijk     ;WK189102;1.0;770.0;86.0
4468;Totaal exclusief verblijf en opvang;Wijk 03 West;1e halfjaar 2024;Wijk 03 West                            ;Wijk     ;WK189103;1.0;50.0;43.0
4469;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2024;Delft                                   ;Gemeente ;GM0503  ;1.0;6530.0;60.0
4470;Totaal exclusief verblijf en opvang;Wijk 11 Binnenstad;1e halfjaar 2024;Wijk 11 Binnenstad                      ;Wijk     ;WK050311;1.0;540.0;39.0
4471;Totaal exclusief verblijf en opvang;Wijk 12 Vrijenban;1e halfjaar 2024;Wijk 12 Vrijenban                       ;Wijk     ;WK050312;1.0;665.0;68.0
4472;Totaal exclusief verblijf en opvang;Wijk 13 Hof van Delft;1e halfjaar 2024;Wijk 13 Hof van Delft                   ;Wijk     ;WK050313;1.0;725.0;53.0
4473;Totaal exclusief verblijf en opvang;Wijk 14 Voordijkshoorn;1e halfjaar 2024;Wijk 14 Voordijkshoorn                  ;Wijk     ;WK050314;1.0;610.0;48.0
4474;Totaal exclusief verblijf en opvang;Wijk 16 Delftse Hout;1e halfjaar 2024;Wijk 16 Delftse Hout                    ;Wijk     ;WK050316;1.0;;
4475;Totaal exclusief verblijf en opvang;Wijk 22 Tanthof-West;1e halfjaar 2024;Wijk 22 Tanthof-West                    ;Wijk     ;WK050322;1.0;385.0;48.0
4476;Totaal exclusief verblijf en opvang;Wijk 23 Tanthof-Oost;1e halfjaar 2024;Wijk 23 Tanthof-Oost                    ;Wijk     ;WK050323;1.0;380.0;62.0
4477;Totaal exclusief verblijf en opvang;Wijk 24 Voorhof;1e halfjaar 2024;Wijk 24 Voorhof                         ;Wijk     ;WK050324;1.0;990.0;67.0
4478;Totaal exclusief verblijf en opvang;Wijk 25 Buitenhof;1e halfjaar 2024;Wijk 25 Buitenhof                       ;Wijk     ;WK050325;1.0;1485.0;102.0
4479;Totaal exclusief verblijf en opvang;Wijk 26 Abtswoude;1e halfjaar 2024;Wijk 26 Abtswoude                       ;Wijk     ;WK050326;1.0;;
4480;Totaal exclusief verblijf en opvang;Wijk 27 Schieweg;1e halfjaar 2024;Wijk 27 Schieweg                        ;Wijk     ;WK050327;1.0;85.0;56.0
4481;Totaal exclusief verblijf en opvang;Wijk 28 Wippolder;1e halfjaar 2024;Wijk 28 Wippolder                       ;Wijk     ;WK050328;1.0;590.0;42.0
4482;Totaal exclusief verblijf en opvang;Wijk 29 Ruiven;1e halfjaar 2024;Wijk 29 Ruiven                          ;Wijk     ;WK050329;1.0;;
4483;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2024;Deurne                                  ;Gemeente ;GM0762  ;1.0;2755.0;83.0
4484;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2024;Deurne                                  ;Wijk     ;WK076201;3.0;1470.0;106.0
4485;Totaal exclusief verblijf en opvang;Heiakker;1e halfjaar 2024;Heiakker                                ;Wijk     ;WK076202;3.0;255.0;57.0
4486;Totaal exclusief verblijf en opvang;Koolhof;1e halfjaar 2024;Koolhof                                 ;Wijk     ;WK076203;3.0;350.0;86.0
4487;Totaal exclusief verblijf en opvang;Sint Jozefparochie;1e halfjaar 2024;Sint Jozefparochie                      ;Wijk     ;WK076204;3.0;265.0;82.0
4488;Totaal exclusief verblijf en opvang;Vlierden;1e halfjaar 2024;Vlierden                                ;Wijk     ;WK076205;3.0;55.0;37.0
4489;Totaal exclusief verblijf en opvang;Liessel;1e halfjaar 2024;Liessel                                 ;Wijk     ;WK076206;3.0;190.0;57.0
4490;Totaal exclusief verblijf en opvang;Neerkant;1e halfjaar 2024;Neerkant                                ;Wijk     ;WK076207;3.0;95.0;52.0
4491;Totaal exclusief verblijf en opvang;Helenaveen;1e halfjaar 2024;Helenaveen                              ;Wijk     ;WK076208;3.0;50.0;57.0
4492;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2024;Deventer                                ;Gemeente ;GM0150  ;1.0;7640.0;74.0
4493;Totaal exclusief verblijf en opvang;Binnenstad;1e halfjaar 2024;Binnenstad                              ;Wijk     ;WK015001;1.0;645.0;72.0
4494;Totaal exclusief verblijf en opvang;De Hoven;1e halfjaar 2024;De Hoven                                ;Wijk     ;WK015002;1.0;95.0;41.0
4495;Totaal exclusief verblijf en opvang;Zandweerd;1e halfjaar 2024;Zandweerd                               ;Wijk     ;WK015003;1.0;880.0;75.0
4496;Totaal exclusief verblijf en opvang;Voorstad;1e halfjaar 2024;Voorstad                                ;Wijk     ;WK015004;1.0;830.0;77.0
4497;Totaal exclusief verblijf en opvang;Borgele en Platvoet;1e halfjaar 2024;Borgele en Platvoet                     ;Wijk     ;WK015005;1.0;685.0;128.0
4498;Totaal exclusief verblijf en opvang;Keizerslanden;1e halfjaar 2024;Keizerslanden                           ;Wijk     ;WK015006;1.0;1310.0;106.0
4499;Totaal exclusief verblijf en opvang;Rivierenwijk en Bergweide;1e halfjaar 2024;Rivierenwijk en Bergweide               ;Wijk     ;WK015007;1.0;350.0;62.0
4500;Totaal exclusief verblijf en opvang;Colmschate-Noord;1e halfjaar 2024;Colmschate-Noord                        ;Wijk     ;WK015008;1.0;430.0;74.0
4501;Totaal exclusief verblijf en opvang;Colmschate-Vijfhoek;1e halfjaar 2024;Colmschate-Vijfhoek                     ;Wijk     ;WK015009;1.0;470.0;37.0
4502;Totaal exclusief verblijf en opvang;Colmschate-Zuid;1e halfjaar 2024;Colmschate-Zuid                         ;Wijk     ;WK015010;1.0;720.0;79.0
4503;Totaal exclusief verblijf en opvang;Diepenveen;1e halfjaar 2024;Diepenveen                              ;Wijk     ;WK015011;1.0;330.0;67.0
4504;Totaal exclusief verblijf en opvang;Schalkhaar;1e halfjaar 2024;Schalkhaar                              ;Wijk     ;WK015012;1.0;340.0;58.0
4505;Totaal exclusief verblijf en opvang;Okkenbroek;1e halfjaar 2024;Okkenbroek                              ;Wijk     ;WK015013;1.0;15.0;44.0
4506;Totaal exclusief verblijf en opvang;Lettele;1e halfjaar 2024;Lettele                                 ;Wijk     ;WK015014;1.0;80.0;46.0
4507;Totaal exclusief verblijf en opvang;Bathmen;1e halfjaar 2024;Bathmen                                 ;Wijk     ;WK015015;1.0;320.0;54.0
4508;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2024;Diemen                                  ;Gemeente ;GM0384  ;1.0;2030.0;62.0
4509;Totaal exclusief verblijf en opvang;Diemen Noord;1e halfjaar 2024;Diemen Noord                            ;Wijk     ;WK038401;1.0;455.0;68.0
4510;Totaal exclusief verblijf en opvang;Diemen Centrum;1e halfjaar 2024;Diemen Centrum                          ;Wijk     ;WK038402;1.0;865.0;80.0
4511;Totaal exclusief verblijf en opvang;Diemen Zuid;1e halfjaar 2024;Diemen Zuid                             ;Wijk     ;WK038403;1.0;605.0;81.0
4512;Totaal exclusief verblijf en opvang;Bergwijkpark;1e halfjaar 2024;Bergwijkpark                            ;Wijk     ;WK038404;1.0;;
4513;Totaal exclusief verblijf en opvang;Holland Park;1e halfjaar 2024;Holland Park                            ;Wijk     ;WK038405;1.0;30.0;5.0
4514;Totaal exclusief verblijf en opvang;Bedrijventerreinen;1e halfjaar 2024;Bedrijventerreinen                      ;Wijk     ;WK038406;1.0;;
4515;Totaal exclusief verblijf en opvang;Plantage de Sniep;1e halfjaar 2024;Plantage de Sniep                       ;Wijk     ;WK038407;1.0;35.0;13.0
4516;Totaal exclusief verblijf en opvang;Buitengebied;1e halfjaar 2024;Buitengebied                            ;Wijk     ;WK038408;1.0;10.0;76.0
4517;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2024;Dijk en Waard                           ;Gemeente ;GM1980  ;1.0;3885.0;43.0
4518;Totaal exclusief verblijf en opvang;Oudkarspel;1e halfjaar 2024;Oudkarspel                              ;Wijk     ;WK198001;1.0;115.0;30.0
4519;Totaal exclusief verblijf en opvang;Noord-Scharwoude;1e halfjaar 2024;Noord-Scharwoude                        ;Wijk     ;WK198002;1.0;300.0;50.0
4520;Totaal exclusief verblijf en opvang;Zuid-Scharwoude;1e halfjaar 2024;Zuid-Scharwoude                         ;Wijk     ;WK198003;1.0;280.0;41.0
4521;Totaal exclusief verblijf en opvang;Broek op Langedijk;1e halfjaar 2024;Broek op Langedijk                      ;Wijk     ;WK198004;1.0;275.0;45.0
4522;Totaal exclusief verblijf en opvang;Sint-Pancras;1e halfjaar 2024;Sint-Pancras                            ;Wijk     ;WK198005;1.0;255.0;44.0
4523;Totaal exclusief verblijf en opvang;Koedijk;1e halfjaar 2024;Koedijk                                 ;Wijk     ;WK198006;1.0;;
4524;Totaal exclusief verblijf en opvang;Schrijverswijk;1e halfjaar 2024;Schrijverswijk                          ;Wijk     ;WK198010;1.0;190.0;67.0
4525;Totaal exclusief verblijf en opvang;Schilderswijk;1e halfjaar 2024;Schilderswijk                           ;Wijk     ;WK198011;1.0;225.0;52.0
4526;Totaal exclusief verblijf en opvang;Planetenwijk;1e halfjaar 2024;Planetenwijk                            ;Wijk     ;WK198012;1.0;65.0;42.0
4527;Totaal exclusief verblijf en opvang;Bomen- Recreatiewijk;1e halfjaar 2024;Bomen- Recreatiewijk                    ;Wijk     ;WK198013;1.0;365.0;72.0
4528;Totaal exclusief verblijf en opvang;Heemradenwijk;1e halfjaar 2024;Heemradenwijk                           ;Wijk     ;WK198014;1.0;145.0;54.0
4529;Totaal exclusief verblijf en opvang;Edelstenenwijk;1e halfjaar 2024;Edelstenenwijk                          ;Wijk     ;WK198015;1.0;125.0;38.0
4530;Totaal exclusief verblijf en opvang;Molenwijk;1e halfjaar 2024;Molenwijk                               ;Wijk     ;WK198016;1.0;155.0;58.0
4531;Totaal exclusief verblijf en opvang;Rivierenwijk;1e halfjaar 2024;Rivierenwijk                            ;Wijk     ;WK198017;1.0;170.0;51.0
4532;Totaal exclusief verblijf en opvang;Stadshart;1e halfjaar 2024;Stadshart                               ;Wijk     ;WK198018;1.0;275.0;131.0
4533;Totaal exclusief verblijf en opvang;Broekhorn;1e halfjaar 2024;Broekhorn                               ;Wijk     ;WK198019;1.0;20.0;11.0
4534;Totaal exclusief verblijf en opvang;Bedrijventerrein Heerhugowaard;1e halfjaar 2024;Bedrijventerrein Heerhugowaard          ;Wijk     ;WK198020;1.0;20.0;20.0
4535;Totaal exclusief verblijf en opvang;Butterhuizen;1e halfjaar 2024;Butterhuizen                            ;Wijk     ;WK198021;1.0;175.0;46.0
4536;Totaal exclusief verblijf en opvang;Oostertocht;1e halfjaar 2024;Oostertocht                             ;Wijk     ;WK198022;1.0;170.0;42.0
4537;Totaal exclusief verblijf en opvang;Zuidwijk;1e halfjaar 2024;Zuidwijk                                ;Wijk     ;WK198023;1.0;140.0;36.0
4538;Totaal exclusief verblijf en opvang;Huygenhoek;1e halfjaar 2024;Huygenhoek                              ;Wijk     ;WK198024;1.0;110.0;20.0
4539;Totaal exclusief verblijf en opvang;Stad van de Zon;1e halfjaar 2024;Stad van de Zon                         ;Wijk     ;WK198025;1.0;130.0;29.0
4540;Totaal exclusief verblijf en opvang;De Draai;1e halfjaar 2024;De Draai                                ;Wijk     ;WK198026;1.0;85.0;20.0
4541;Totaal exclusief verblijf en opvang;De Noord;1e halfjaar 2024;De Noord                                ;Wijk     ;WK198027;1.0;60.0;17.0
4542;Totaal exclusief verblijf en opvang;t Kruis;1e halfjaar 2024;t Kruis                                 ;Wijk     ;WK198028;1.0;15.0;21.0
4543;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2024;Dinkelland                              ;Gemeente ;GM1774  ;1.0;1805.0;68.0
4544;Totaal exclusief verblijf en opvang;Wijk 10 Denekamp;1e halfjaar 2024;Wijk 10 Denekamp                        ;Wijk     ;WK177410;3.0;710.0;79.0
4545;Totaal exclusief verblijf en opvang;Wijk 11 Lattrop-Breklenkamp;1e halfjaar 2024;Wijk 11 Lattrop-Breklenkamp             ;Wijk     ;WK177411;3.0;50.0;52.0
4546;Totaal exclusief verblijf en opvang;Wijk 12 Tilligte;1e halfjaar 2024;Wijk 12 Tilligte                        ;Wijk     ;WK177412;3.0;50.0;64.0
4547;Totaal exclusief verblijf en opvang;Wijk 13 Agelo;1e halfjaar 2024;Wijk 13 Agelo                           ;Wijk     ;WK177413;3.0;35.0;60.0
4548;Totaal exclusief verblijf en opvang;Wijk 14 Noord Deurningen;1e halfjaar 2024;Wijk 14 Noord Deurningen                ;Wijk     ;WK177414;3.0;85.0;71.0
4549;Totaal exclusief verblijf en opvang;Wijk 15 Ootmarsum;1e halfjaar 2024;Wijk 15 Ootmarsum                       ;Wijk     ;WK177415;3.0;350.0;78.0
4550;Totaal exclusief verblijf en opvang;Wijk 16 Weerselo;1e halfjaar 2024;Wijk 16 Weerselo                        ;Wijk     ;WK177416;3.0;195.0;62.0
4551;Totaal exclusief verblijf en opvang;Wijk 17 Rossum;1e halfjaar 2024;Wijk 17 Rossum                          ;Wijk     ;WK177417;3.0;115.0;48.0
4552;Totaal exclusief verblijf en opvang;Wijk 18 Saasveld;1e halfjaar 2024;Wijk 18 Saasveld                        ;Wijk     ;WK177418;3.0;75.0;43.0
4553;Totaal exclusief verblijf en opvang;Wijk 19 Deurningen;1e halfjaar 2024;Wijk 19 Deurningen                      ;Wijk     ;WK177419;3.0;110.0;56.0
