ID;Geslacht;Persoonskenmerken;Beroep;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
3223;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Caribisch Nederland;2020;50
3224;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Caribisch Nederland;2022;50
3225;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Bonaire;2014;60
3226;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Bonaire;2016;110
3227;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Bonaire;2018;50
3228;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Bonaire;2020;30
3229;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Bonaire;2022;30
3230;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Sint-Eustatius;2014;30
3231;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Sint-Eustatius;2016;10
3232;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Sint-Eustatius;2018;10
3233;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Sint-Eustatius;2020;10
3234;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Sint-Eustatius;2022;20
3235;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Saba;2014;0
3236;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Saba;2016;0
3237;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Saba;2018;10
3238;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Saba;2020;0
3239;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;081 Specialisten ICT;Saba;2022;0
3240;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2014;20
3241;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2016;60
3242;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2018;10
3243;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2020;30
3244;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2022;90
3245;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Bonaire;2014;20
3246;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Bonaire;2016;50
3247;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Bonaire;2018;0
3248;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Bonaire;2020;20
3249;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Bonaire;2022;70
3250;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2014;0
3251;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2016;10
3252;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2018;10
3253;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2020;10
3254;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2022;10
3255;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Saba;2014;0
3256;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Saba;2016;0
3257;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Saba;2018;10
3258;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Saba;2020;0
3259;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;082 Vakspecialisten ICT;Saba;2022;0
3260;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Caribisch Nederland;2014;120
3261;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Caribisch Nederland;2016;100
3262;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Caribisch Nederland;2018;70
3263;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Caribisch Nederland;2020;90
3264;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Caribisch Nederland;2022;70
3265;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Bonaire;2014;80
3266;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Bonaire;2016;20
3267;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Bonaire;2018;20
3268;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Bonaire;2020;60
3269;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Bonaire;2022;30
3270;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Sint-Eustatius;2014;30
3271;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Sint-Eustatius;2016;40
3272;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Sint-Eustatius;2018;20
3273;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Sint-Eustatius;2020;10
3274;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Sint-Eustatius;2022;20
3275;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Saba;2014;10
3276;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Saba;2016;40
3277;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Saba;2018;30
3278;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Saba;2020;30
3279;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;09 Agrarische beroepen;Saba;2022;20
3280;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2014;100
3281;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2016;100
3282;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2018;50
3283;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2020;50
3284;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2022;50
3285;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2014;80
3286;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2016;20
3287;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2018;20
3288;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2020;20
3289;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2022;30
3290;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2014;10
3291;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2016;40
3292;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2018;20
3293;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2020;10
3294;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2022;10
3295;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2014;10
3296;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2016;40
3297;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2018;20
3298;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2020;30
3299;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2022;10
3300;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Caribisch Nederland;2014;20
3301;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Caribisch Nederland;2016;0
3302;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Caribisch Nederland;2018;20
3303;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Caribisch Nederland;2020;40
3304;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Caribisch Nederland;2022;20
3305;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Bonaire;2014;0
3306;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Bonaire;2016;0
3307;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Bonaire;2018;0
3308;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Bonaire;2020;40
3309;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Bonaire;2022;0
3310;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Sint-Eustatius;2014;10
3311;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Sint-Eustatius;2016;0
3312;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Sint-Eustatius;2018;0
3313;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Sint-Eustatius;2020;0
3314;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Sint-Eustatius;2022;10
3315;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Saba;2014;0
3316;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Saba;2016;0
3317;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Saba;2018;10
3318;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Saba;2020;0
3319;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;092 Hulpkrachten landbouw;Saba;2022;10
3320;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Caribisch Nederland;2014;540
3321;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Caribisch Nederland;2016;590
3322;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Caribisch Nederland;2018;760
3323;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Caribisch Nederland;2020;600
3324;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Caribisch Nederland;2022;730
3325;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Bonaire;2014;380
3326;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Bonaire;2016;450
3327;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Bonaire;2018;630
3328;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Bonaire;2020;460
3329;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Bonaire;2022;610
3330;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Sint-Eustatius;2014;110
3331;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Sint-Eustatius;2016;80
3332;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Sint-Eustatius;2018;80
3333;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Sint-Eustatius;2020;80
3334;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Sint-Eustatius;2022;60
3335;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Saba;2014;50
3336;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Saba;2016;60
3337;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Saba;2018;60
3338;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Saba;2020;60
3339;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;10 Zorg en welzijn beroepen;Saba;2022;60
3340;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Caribisch Nederland;2014;130
3341;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Caribisch Nederland;2016;140
3342;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Caribisch Nederland;2018;130
3343;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Caribisch Nederland;2020;70
3344;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Caribisch Nederland;2022;110
3345;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Bonaire;2014;100
3346;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Bonaire;2016;100
3347;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Bonaire;2018;100
3348;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Bonaire;2020;50
3349;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Bonaire;2022;70
3350;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Sint-Eustatius;2014;20
3351;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Sint-Eustatius;2016;30
3352;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Sint-Eustatius;2018;20
3353;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Sint-Eustatius;2020;10
3354;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Sint-Eustatius;2022;20
3355;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Saba;2014;10
3356;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Saba;2016;10
3357;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Saba;2018;20
3358;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Saba;2020;20
3359;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;101 Artsen, therapeuten en gespeciali...;Saba;2022;20
3360;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Caribisch Nederland;2014;50
3361;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Caribisch Nederland;2016;50
3362;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Caribisch Nederland;2018;40
3363;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Caribisch Nederland;2020;50
3364;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Caribisch Nederland;2022;170
3365;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Bonaire;2014;40
3366;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Bonaire;2016;30
3367;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Bonaire;2018;30
3368;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Bonaire;2020;40
3369;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Bonaire;2022;160
3370;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Sint-Eustatius;2014;10
3371;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Sint-Eustatius;2016;10
3372;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Sint-Eustatius;2018;10
3373;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Sint-Eustatius;2020;0
3374;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Sint-Eustatius;2022;10
3375;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Saba;2014;0
3376;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Saba;2016;10
3377;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Saba;2018;0
3378;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Saba;2020;10
3379;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;102 Specialisten op maatschappelijk g...;Saba;2022;0
3380;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Caribisch Nederland;2014;170
3381;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Caribisch Nederland;2016;230
3382;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Caribisch Nederland;2018;330
3383;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Caribisch Nederland;2020;240
3384;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Caribisch Nederland;2022;230
3385;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Bonaire;2014;100
3386;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Bonaire;2016;190
3387;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Bonaire;2018;290
3388;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Bonaire;2020;180
3389;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Bonaire;2022;200
3390;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Sint-Eustatius;2014;60
3391;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Sint-Eustatius;2016;30
3392;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Sint-Eustatius;2018;30
3393;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Sint-Eustatius;2020;40
3394;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Sint-Eustatius;2022;20
3395;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Saba;2014;10
3396;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Saba;2016;10
3397;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Saba;2018;10
3398;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Saba;2020;20
3399;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;103 Vakspecialisten gezondheidszorg;Saba;2022;20
3400;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Caribisch Nederland;2014;110
3401;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Caribisch Nederland;2016;70
3402;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Caribisch Nederland;2018;160
3403;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Caribisch Nederland;2020;120
3404;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Caribisch Nederland;2022;170
3405;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Bonaire;2014;90
3406;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Bonaire;2016;60
3407;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Bonaire;2018;140
3408;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Bonaire;2020;110
3409;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Bonaire;2022;160
3410;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Sint-Eustatius;2014;10
3411;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Sint-Eustatius;2016;0
3412;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Sint-Eustatius;2018;10
3413;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Sint-Eustatius;2020;0
3414;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Sint-Eustatius;2022;10
3415;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Saba;2014;10
3416;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Saba;2016;10
3417;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Saba;2018;10
3418;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Saba;2020;0
3419;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;104 Sociaal werkers, groeps- en woon...;Saba;2022;10
3420;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2014;100
3421;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2016;100
3422;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2018;100
3423;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2020;130
3424;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Caribisch Nederland;2022;50
3425;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Bonaire;2014;60
3426;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Bonaire;2016;70
3427;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Bonaire;2018;70
3428;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;105 Verzorgenden;Bonaire;2020;90
