ID;Geslacht;KenmerkenVanPersonen;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2
1232;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;162.7;15.5
1233;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;167.8;14.9
1234;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;171.8;14.4
1235;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;110.1;13.6
1236;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;114.5;13.9
1237;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;116.2;13.8
1238;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;114.6;13.4
1239;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;114.9;13.1
1240;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;121.8;13.5
1241;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;124.3;13.5
1242;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;125.9;13.3
1243;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;125.6;12.8
1244;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;126.4;12.4
1245;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;124.5;12.0
1246;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;126.5;11.3
1247;Totaal mannen en vrouwen;Leeftijd: 75 tot 85 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;129.7;11.0
1248;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;6.5;2.8
1249;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;7.5;3.1
1250;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;8.5;3.4
1251;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;7.6;3.0
1252;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;7.2;2.7
1253;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;8.2;3.0
1254;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;9.6;3.3
1255;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;10.5;3.6
1256;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;10.2;3.4
1257;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;11.9;3.9
1258;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;7.9;2.5
1259;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;6.6;2.1
1260;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;6.9;2.1
1261;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;0.8;0.4
1262;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;0.9;0.4
1263;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;1.0;0.4
1264;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;1.1;0.4
1265;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;1.4;0.6
1266;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;1.6;0.6
1267;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;1.8;0.7
1268;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;2.4;0.8
1269;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;2.9;1.0
1270;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;3.2;1.0
1271;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;2.8;0.9
1272;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;2.1;0.7
1273;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;2.0;0.6
1274;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;15.7;6.8
1275;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;15.9;6.6
1276;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;16.1;6.5
1277;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;16.4;6.5
1278;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;18.6;7.1
1279;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;22.2;8.1
1280;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;24.9;8.7
1281;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;26.2;8.9
1282;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;26.3;8.8
1283;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;27.1;8.9
1284;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;25.8;8.3
1285;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;26.9;8.5
1286;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;25.9;8.1
1287;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;6.3;2.8
1288;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;6.3;2.6
1289;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;6.4;2.6
1290;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;6.4;2.6
1291;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;7.0;2.7
1292;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;7.8;2.9
1293;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;9.1;3.3
1294;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;10.7;3.7
1295;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;12.8;4.3
1296;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;14.5;4.8
1297;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;14.7;4.8
1298;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;15.4;4.9
1299;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;15.0;4.7
1300;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;39.9;17.3
1301;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;39.0;16.1
1302;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;40.8;16.4
1303;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;40.8;16.3
1304;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;43.6;16.6
1305;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;45.5;16.6
1306;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;46.9;16.4
1307;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;46.7;16.0
1308;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;45.3;15.2
1309;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;46.3;15.2
1310;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;44.5;14.3
1311;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;46.8;14.8
1312;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;46.0;14.3
1313;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;24.9;10.9
1314;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;25.7;10.8
1315;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;26.3;10.7
1316;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;25.2;10.1
1317;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;25.4;9.8
1318;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;27.7;10.3
1319;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;29.8;10.7
1320;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;31.0;10.7
1321;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;31.1;10.5
1322;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;31.6;10.4
1323;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;30.9;10.0
1324;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;31.0;9.9
1325;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;30.9;9.7
1326;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;65.3;28.3
1327;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;64.4;26.7
1328;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;67.1;27.0
1329;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;66.5;26.5
1330;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;69.9;26.5
1331;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;72.5;26.4
1332;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;74.9;26.2
1333;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;74.9;25.6
1334;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;73.1;24.5
1335;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;74.9;24.5
1336;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;71.5;23.0
1337;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;73.0;23.0
1338;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;72.1;22.5
1339;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;46.4;20.3
1340;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;48.9;20.5
1341;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;49.9;20.3
1342;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;47.8;19.3
1343;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;48.3;18.7
1344;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;52.1;19.3
1345;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;54.9;19.7
1346;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;56.8;19.6
1347;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;56.7;19.2
1348;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;57.0;18.8
1349;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;55.3;17.9
1350;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;54.8;17.4
1351;Totaal mannen en vrouwen;Leeftijd: 85 jaar of ouder;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;54.2;17.0
1352;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;484.6;3.8
1353;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;546.9;4.3
1354;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;602.8;4.7
1355;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;574.0;4.5
1356;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;555.4;4.4
1357;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;507.1;4.0
1358;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;491.1;3.9
1359;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;484.4;3.8
1360;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;453.4;3.6
1361;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;412.1;3.2
1362;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;;
1363;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;;
1364;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;;
1365;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;127.6;1.0
1366;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;139.9;1.1
1367;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;152.3;1.2
1368;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;153.2;1.2
1369;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;167.7;1.4
1370;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;174.1;1.4
1371;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;173.3;1.4
1372;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;173.6;1.4
1373;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;171.8;1.4
1374;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;154.5;1.2
1375;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;;
1376;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;;
1377;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;;
1378;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;452.7;3.5
1379;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;472.8;3.7
1380;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;478.0;3.7
1381;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;479.1;3.8
1382;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;457.6;3.6
1383;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;441.0;3.5
1384;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;424.8;3.3
1385;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;412.7;3.2
1386;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;396.8;3.1
1387;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;397.4;3.1
1388;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;;
1389;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;;
1390;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;;
1391;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;111.8;0.9
1392;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;122.3;1.0
1393;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;126.9;1.0
1394;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;132.1;1.1
1395;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;131.8;1.1
1396;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;137.2;1.1
1397;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;143.9;1.2
1398;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;147.7;1.2
1399;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;152.6;1.2
1400;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;157.0;1.3
1401;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;;
1402;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;;
1403;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;;
1404;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;711.2;5.6
1405;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;729.9;5.7
1406;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;747.7;5.9
1407;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;747.0;5.9
1408;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;724.1;5.7
1409;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;700.0;5.5
1410;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;680.1;5.3
1411;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;657.4;5.2
1412;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;633.9;5.0
1413;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;633.8;5.0
1414;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;;
1415;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;;
1416;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;;
