ID;Geslacht;Leeftijd;Herkomst;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
2715;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R Ademhalingsstelsel;2023;3177495.0;20.87;642024.0;42168.0
2716;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01 Middelen voor nasaal gebruik;2020;1173725.0;7.72;139028.0;9139.0
2717;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01 Middelen voor nasaal gebruik;2021;1196495.0;7.85;136880.0;8986.0
2718;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01 Middelen voor nasaal gebruik;2022;1237290.0;8.12;137518.0;9027.0
2719;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01 Middelen voor nasaal gebruik;2023;1313830.0;8.63;156535.0;10281.0
2720;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01A Decongestiva ea lok.midd nasaal geb;2020;1173725.0;7.72;139028.0;9139.0
2721;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01A Decongestiva ea lok.midd nasaal geb;2021;1196495.0;7.85;136880.0;8986.0
2722;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01A Decongestiva ea lok.midd nasaal geb;2022;1237290.0;8.12;137518.0;9027.0
2723;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01A Decongestiva ea lok.midd nasaal geb;2023;1313830.0;8.63;156535.0;10281.0
2724;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01B Neusslijmvliesdecong v system gebr;2020;0.0;0.0;0.0;0.0
2725;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01B Neusslijmvliesdecong v system gebr;2021;0.0;0.0;0.0;0.0
2726;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01B Neusslijmvliesdecong v system gebr;2022;0.0;0.0;0.0;0.0
2727;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R01B Neusslijmvliesdecong v system gebr;2023;0.0;0.0;0.0;0.0
2728;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02 Orofaryngeale middelen;2020;0.0;0.0;0.0;0.0
2729;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02 Orofaryngeale middelen;2021;0.0;0.0;0.0;0.0
2730;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02 Orofaryngeale middelen;2022;0.0;0.0;0.0;0.0
2731;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02 Orofaryngeale middelen;2023;0.0;0.0;0.0;0.0
2732;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02A Orofaryngeale middelen;2020;0.0;0.0;0.0;0.0
2733;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02A Orofaryngeale middelen;2021;0.0;0.0;0.0;0.0
2734;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02A Orofaryngeale middelen;2022;0.0;0.0;0.0;0.0
2735;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R02A Orofaryngeale middelen;2023;0.0;0.0;0.0;0.0
2736;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03 Middelen bij astma/copd;2020;1288515.0;8.47;337954.0;22216.0
2737;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03 Middelen bij astma/copd;2021;1274180.0;8.36;319224.0;20956.0
2738;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03 Middelen bij astma/copd;2022;1340730.0;8.8;317053.0;20813.0
2739;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03 Middelen bij astma/copd;2023;1358490.0;8.92;310281.0;20379.0
2740;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03A Sympathicomimetica voor inhalatie;2020;1117045.0;7.34;202867.0;13336.0
2741;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03A Sympathicomimetica voor inhalatie;2021;1110370.0;7.29;194765.0;12786.0
2742;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03A Sympathicomimetica voor inhalatie;2022;1177655.0;7.73;197485.0;12964.0
2743;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03A Sympathicomimetica voor inhalatie;2023;1205855.0;7.92;197902.0;12998.0
2744;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03B Ov inhalatiemiddelen bij astma/COPD;2020;511010.0;3.36;123826.0;8140.0
2745;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03B Ov inhalatiemiddelen bij astma/COPD;2021;475585.0;3.12;113451.0;7448.0
2746;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03B Ov inhalatiemiddelen bij astma/COPD;2022;472775.0;3.1;108770.0;7140.0
2747;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03B Ov inhalatiemiddelen bij astma/COPD;2023;448220.0;2.94;101811.0;6687.0
2748;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03C Sympathicomimetica v system gebruik;2020;75.0;0.0;1.0;0.0
2749;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03C Sympathicomimetica v system gebruik;2021;55.0;0.0;1.0;0.0
2750;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03C Sympathicomimetica v system gebruik;2022;75.0;0.0;3.0;0.0
2751;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03C Sympathicomimetica v system gebruik;2023;70.0;0.0;4.0;0.0
2752;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03D Ov midd astma/COPD v system gebruik;2020;42150.0;0.28;11261.0;740.0
2753;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03D Ov midd astma/COPD v system gebruik;2021;41175.0;0.27;11007.0;723.0
2754;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03D Ov midd astma/COPD v system gebruik;2022;40425.0;0.27;10796.0;709.0
2755;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R03D Ov midd astma/COPD v system gebruik;2023;39770.0;0.26;10565.0;694.0
2756;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05 Hoest- en verkoudheidsmiddelen;2020;325780.0;2.14;4412.0;290.0
2757;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05 Hoest- en verkoudheidsmiddelen;2021;323620.0;2.12;4057.0;266.0
2758;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05 Hoest- en verkoudheidsmiddelen;2022;496350.0;3.26;4361.0;286.0
2759;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05 Hoest- en verkoudheidsmiddelen;2023;445620.0;2.93;3844.0;252.0
2760;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05C Expectorantia excl. comb.preparaten;2020;910.0;0.01;297.0;19.0
2761;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05C Expectorantia excl. comb.preparaten;2021;895.0;0.01;280.0;18.0
2762;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05C Expectorantia excl. comb.preparaten;2022;775.0;0.01;201.0;13.0
2763;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05C Expectorantia excl. comb.preparaten;2023;620.0;0.0;126.0;8.0
2764;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05D Hoestprik.demp.midd, excl comb.prep;2020;324900.0;2.14;4116.0;271.0
2765;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05D Hoestprik.demp.midd, excl comb.prep;2021;322770.0;2.12;3777.0;248.0
2766;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05D Hoestprik.demp.midd, excl comb.prep;2022;495600.0;3.25;4160.0;273.0
2767;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05D Hoestprik.demp.midd, excl comb.prep;2023;445015.0;2.92;3718.0;244.0
2768;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05F Hoestprik.demp.midd.m expectorantia;2020;0.0;0.0;0.0;0.0
2769;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05F Hoestprik.demp.midd.m expectorantia;2021;0.0;0.0;0.0;0.0
2770;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05F Hoestprik.demp.midd.m expectorantia;2022;0.0;0.0;0.0;0.0
2771;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05F Hoestprik.demp.midd.m expectorantia;2023;0.0;0.0;0.0;0.0
2772;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05X Ov verkoudheidsmidd,comb.preparaten;2020;0.0;0.0;0.0;0.0
2773;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05X Ov verkoudheidsmidd,comb.preparaten;2021;0.0;0.0;0.0;0.0
2774;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05X Ov verkoudheidsmidd,comb.preparaten;2022;0.0;0.0;0.0;0.0
2775;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R05X Ov verkoudheidsmidd,comb.preparaten;2023;0.0;0.0;0.0;0.0
2776;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06 Antihistaminica v systemisch gebruik;2020;1121505.0;7.37;161659.0;10627.0
2777;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06 Antihistaminica v systemisch gebruik;2021;1164980.0;7.65;168242.0;11044.0
2778;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06 Antihistaminica v systemisch gebruik;2022;1125710.0;7.39;167650.0;11006.0
2779;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06 Antihistaminica v systemisch gebruik;2023;1149225.0;7.55;170798.0;11218.0
2780;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06A Antihistaminica v system. gebruik;2020;1121505.0;7.37;161659.0;10627.0
2781;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06A Antihistaminica v system. gebruik;2021;1164980.0;7.65;168242.0;11044.0
2782;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06A Antihistaminica v system. gebruik;2022;1125710.0;7.39;167650.0;11006.0
2783;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R06A Antihistaminica v system. gebruik;2023;1149225.0;7.55;170798.0;11218.0
2784;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07 Ov. middelen voor ademhalingsstelsel;2020;735.0;0.0;123.0;8.0
2785;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07 Ov. middelen voor ademhalingsstelsel;2021;840.0;0.01;126.0;8.0
2786;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07 Ov. middelen voor ademhalingsstelsel;2022;1255.0;0.01;498.0;33.0
2787;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07 Ov. middelen voor ademhalingsstelsel;2023;1325.0;0.01;566.0;37.0
2788;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07A Ov. midd. voor ademhalingsstelsel;2020;735.0;0.0;123.0;8.0
2789;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07A Ov. midd. voor ademhalingsstelsel;2021;840.0;0.01;126.0;8.0
2790;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07A Ov. midd. voor ademhalingsstelsel;2022;1255.0;0.01;498.0;33.0
2791;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;R07A Ov. midd. voor ademhalingsstelsel;2023;1325.0;0.01;566.0;37.0
2792;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S Zintuiglijke organen;2020;1702300.0;11.19;94993.0;6245.0
2793;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S Zintuiglijke organen;2021;1732325.0;11.37;99648.0;6542.0
2794;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S Zintuiglijke organen;2022;1770450.0;11.62;104063.0;6831.0
2795;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S Zintuiglijke organen;2023;1827455.0;12.0;109480.0;7191.0
2796;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01 Middelen voor oogheelkundig gebruik;2020;1415935.0;9.31;94993.0;6245.0
2797;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01 Middelen voor oogheelkundig gebruik;2021;1419215.0;9.32;99648.0;6542.0
2798;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01 Middelen voor oogheelkundig gebruik;2022;1425690.0;9.36;104063.0;6831.0
2799;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01 Middelen voor oogheelkundig gebruik;2023;1489280.0;9.78;109480.0;7191.0
2800;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01A Antimicrobiële middelen;2020;451160.0;2.97;0.0;0.0
2801;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01A Antimicrobiële middelen;2021;417505.0;2.74;0.0;0.0
2802;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01A Antimicrobiële middelen;2022;419140.0;2.75;0.0;0.0
2803;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01A Antimicrobiële middelen;2023;422980.0;2.78;0.0;0.0
2804;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01B Anti-inflammatoire middelen;2020;195210.0;1.28;0.0;0.0
2805;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01B Anti-inflammatoire middelen;2021;218180.0;1.43;0.0;0.0
2806;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01B Anti-inflammatoire middelen;2022;224400.0;1.47;0.0;0.0
2807;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01B Anti-inflammatoire middelen;2023;236735.0;1.55;0.0;0.0
2808;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01C Anti-inflam.midd m antimicrob.midd.;2020;154275.0;1.01;0.0;0.0
2809;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01C Anti-inflam.midd m antimicrob.midd.;2021;149610.0;0.98;0.0;0.0
2810;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01C Anti-inflam.midd m antimicrob.midd.;2022;157500.0;1.03;0.0;0.0
2811;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01C Anti-inflam.midd m antimicrob.midd.;2023;144030.0;0.95;0.0;0.0
2812;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01E Glaucoommiddelen en miotica;2020;199500.0;1.31;94993.0;6244.0
2813;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01E Glaucoommiddelen en miotica;2021;205050.0;1.35;99648.0;6542.0
2814;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01E Glaucoommiddelen en miotica;2022;214985.0;1.41;104063.0;6831.0
2815;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01E Glaucoommiddelen en miotica;2023;220035.0;1.45;109480.0;7191.0
2816;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01F Mydriatica en cycloplegica;2020;22285.0;0.15;0.0;0.0
2817;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01F Mydriatica en cycloplegica;2021;25475.0;0.17;0.0;0.0
2818;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01F Mydriatica en cycloplegica;2022;27805.0;0.18;0.0;0.0
2819;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01F Mydriatica en cycloplegica;2023;27770.0;0.18;0.0;0.0
2820;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01G Decongestiva en allergiemiddelen;2020;236525.0;1.55;0.0;0.0
2821;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01G Decongestiva en allergiemiddelen;2021;236065.0;1.55;0.0;0.0
2822;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01G Decongestiva en allergiemiddelen;2022;200325.0;1.32;0.0;0.0
2823;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01G Decongestiva en allergiemiddelen;2023;219815.0;1.44;0.0;0.0
2824;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01H Anaesthetica, lokale;2020;0.0;0.0;0.0;0.0
2825;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01H Anaesthetica, lokale;2021;0.0;0.0;0.0;0.0
2826;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01H Anaesthetica, lokale;2022;0.0;0.0;0.0;0.0
2827;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01H Anaesthetica, lokale;2023;0.0;0.0;0.0;0.0
2828;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01J Diagnostica;2020;0.0;0.0;0.0;0.0
2829;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01J Diagnostica;2021;0.0;0.0;0.0;0.0
2830;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01J Diagnostica;2022;0.0;0.0;0.0;0.0
2831;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01J Diagnostica;2023;0.0;0.0;0.0;0.0
2832;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01K Chirurgische hulpmiddelen;2020;20.0;0.0;0.0;0.0
2833;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01K Chirurgische hulpmiddelen;2021;20.0;0.0;0.0;0.0
2834;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01K Chirurgische hulpmiddelen;2022;75.0;0.0;0.0;0.0
2835;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01K Chirurgische hulpmiddelen;2023;105.0;0.0;0.0;0.0
2836;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01L Middelen bij vaataandoeningen oog;2020;5.0;0.0;0.0;0.0
2837;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01L Middelen bij vaataandoeningen oog;2021;5.0;0.0;0.0;0.0
2838;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01L Middelen bij vaataandoeningen oog;2022;5.0;0.0;0.0;0.0
2839;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01L Middelen bij vaataandoeningen oog;2023;0.0;0.0;0.0;0.0
2840;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01X Ov middelen v oogheelkundig gebruik;2020;576985.0;3.79;0.0;0.0
2841;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01X Ov middelen v oogheelkundig gebruik;2021;605205.0;3.97;0.0;0.0
2842;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01X Ov middelen v oogheelkundig gebruik;2022;622865.0;4.09;0.0;0.0
2843;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S01X Ov middelen v oogheelkundig gebruik;2023;645825.0;4.24;0.0;0.0
2844;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02 Middelen voor oorheelkundig gebruik;2020;370995.0;2.44;0.0;0.0
2845;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02 Middelen voor oorheelkundig gebruik;2021;390770.0;2.57;0.0;0.0
2846;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02 Middelen voor oorheelkundig gebruik;2022;427705.0;2.81;0.0;0.0
2847;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02 Middelen voor oorheelkundig gebruik;2023;428530.0;2.81;0.0;0.0
2848;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02A Antimicrobiële middelen;2020;49175.0;0.32;0.0;0.0
2849;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02A Antimicrobiële middelen;2021;43290.0;0.28;0.0;0.0
2850;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02A Antimicrobiële middelen;2022;46675.0;0.31;0.0;0.0
2851;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02A Antimicrobiële middelen;2023;53820.0;0.35;0.0;0.0
2852;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02B Corticosteroïden;2020;0.0;0.0;0.0;0.0
2853;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02B Corticosteroïden;2021;0.0;0.0;0.0;0.0
2854;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02B Corticosteroïden;2022;0.0;0.0;0.0;0.0
2855;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02B Corticosteroïden;2023;0.0;0.0;0.0;0.0
2856;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02C Corticosteroïden m antimicrob midd;2020;340490.0;2.24;0.0;0.0
2857;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02C Corticosteroïden m antimicrob midd;2021;365015.0;2.4;0.0;0.0
2858;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02C Corticosteroïden m antimicrob midd;2022;399530.0;2.62;0.0;0.0
2859;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02C Corticosteroïden m antimicrob midd;2023;396585.0;2.6;0.0;0.0
2860;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02D Ov. middelen oorheelkundig gebruik;2020;0.0;0.0;0.0;0.0
2861;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02D Ov. middelen oorheelkundig gebruik;2021;0.0;0.0;0.0;0.0
2862;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02D Ov. middelen oorheelkundig gebruik;2022;0.0;0.0;0.0;0.0
2863;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S02D Ov. middelen oorheelkundig gebruik;2023;0.0;0.0;0.0;0.0
2864;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03 Oog- en oorheelkundige middelen;2020;0.0;0.0;0.0;0.0
2865;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03 Oog- en oorheelkundige middelen;2021;0.0;0.0;0.0;0.0
2866;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03 Oog- en oorheelkundige middelen;2022;0.0;0.0;0.0;0.0
2867;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03 Oog- en oorheelkundige middelen;2023;0.0;0.0;0.0;0.0
2868;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03A Antimicrobiële middelen;2020;0.0;0.0;0.0;0.0
2869;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03A Antimicrobiële middelen;2021;0.0;0.0;0.0;0.0
2870;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03A Antimicrobiële middelen;2022;0.0;0.0;0.0;0.0
2871;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03A Antimicrobiële middelen;2023;0.0;0.0;0.0;0.0
2872;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03B Corticosteroïden;2020;0.0;0.0;0.0;0.0
2873;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03B Corticosteroïden;2021;0.0;0.0;0.0;0.0
2874;Totaal mannen en vrouwen;10000;Herkomst: geboren in Nederland;S03B Corticosteroïden;2022;0.0;0.0;0.0;0.0
