ID;KenmerkenWerknemers;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
435;Arbeidsduur: minder dan 20 uur per week;Waarde;2020;28.8;29.6;19.6;44.5;45.9;46.7;46.5;48.9;28.8;;4.5;7.1;10.3;7.2;2.2;20.1;5.8;4.7;0.7;5.9;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;10.2;9.4;21.1;13.8;10.0;10.1
436;Arbeidsduur: minder dan 20 uur per week;Waarde;2021;29.9;32.2;21.6;44.7;45.6;46.1;47.3;49.5;30.2;;5.4;8.0;10.2;9.6;2.5;21.1;6.3;4.9;0.7;7.0;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4;10.1;21.7;16.2;11.5;11.3
437;Arbeidsduur: minder dan 20 uur per week;Waarde;2022;27.9;27.3;18.3;44.3;42.6;44.3;41.5;51.4;32.7;18.2;3.6;7.2;8.1;;;;;;;;;7.3;6.0;0.5;0.9;10.0;8.5;0.7;0.5;3.1;2.5;0.0;0.2;3.3;1.3;0.6;1.3;8.8;1.6;2.3;0.7;0.3;2.7;1.0;1.5;0.2;1.6;12.8;12.4;23.6;16.2;13.0;12.3
438;Arbeidsduur: minder dan 20 uur per week;Waarde;2023;28.4;26.8;17.3;43.3;41.7;43.7;40.6;53.6;34.0;18.2;3.7;7.0;8.6;;;;;;;;;7.7;6.1;0.4;1.2;10.4;8.7;0.7;0.7;2.2;1.9;0.1;0.1;3.9;1.6;0.6;1.6;9.3;1.5;1.8;0.9;0.4;2.8;0.9;1.5;0.2;2.0;12.6;12.5;23.3;16.7;12.8;12.2
439;Arbeidsduur: minder dan 20 uur per week;Waarde;2024;28.3;26.5;18.4;41.7;39.8;42.8;39.8;55.0;35.3;18.4;4.3;7.5;9.1;;;;;;;;;7.4;6.1;0.4;1.1;10.8;9.2;0.6;0.8;2.1;1.8;0.1;0.2;4.6;1.9;0.8;1.9;9.6;1.7;2.7;1.1;0.5;2.8;1.1;1.7;0.3;1.7;13.4;12.7;22.7;16.7;14.1;12.3
440;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2014;31.1;31.3;21.5;44.4;46.4;43.4;47.7;41.9;20.6;;4.2;6.7;8.2;7.1;1.6;17.7;7.1;4.8;0.2;5.2;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;7.8;7.0;17.5;11.5;6.5;9.1
441;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2015;32.6;32.6;22.3;43.8;46.1;44.2;47.6;43.6;21.7;;3.9;6.4;8.1;6.5;1.4;16.7;7.2;4.5;0.2;4.3;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;7.6;6.5;17.5;11.2;6.4;8.7
442;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2016;32.7;32.1;22.4;44.0;44.2;42.8;47.3;43.3;23.3;;4.3;6.8;8.2;7.1;1.8;18.8;6.5;4.5;0.3;5.4;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6;7.4;19.4;12.8;7.1;9.2
443;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2017;32.9;33.0;23.8;43.3;44.0;43.0;47.3;44.1;23.9;;4.5;7.1;8.9;7.9;1.8;18.2;6.8;4.7;0.3;5.2;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3;7.6;19.6;13.2;8.0;9.5
444;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2018;32.7;33.7;22.8;44.8;45.4;45.0;48.5;46.4;26.1;;5.3;8.3;9.9;7.4;2.2;18.3;7.2;5.2;0.6;5.8;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;11.8;11.0;22.9;15.5;10.3;11.5
445;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2019;31.5;33.1;22.8;45.6;46.1;45.8;48.4;47.9;27.8;;5.7;8.6;10.6;11.2;3.0;23.7;8.9;6.4;0.7;7.9;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;11.5;9.9;22.1;15.5;10.6;11.7
446;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2020;27.8;28.6;18.8;43.5;44.9;45.6;45.5;47.8;27.9;;4.1;6.7;9.7;6.7;1.9;19.3;5.4;4.3;0.5;5.5;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;9.6;8.8;20.3;13.1;9.4;9.5
447;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2021;28.9;31.2;20.7;43.6;44.6;45.0;46.2;48.4;29.2;;4.9;7.4;9.6;9.0;2.1;20.2;5.7;4.4;0.5;6.4;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;10.7;9.5;20.8;15.4;10.8;10.6
448;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2022;26.9;26.4;17.4;43.2;41.5;43.2;40.4;50.3;31.6;17.4;3.1;6.4;7.2;;;;;;;;;6.5;5.2;0.3;0.6;9.0;7.6;0.5;0.3;2.6;2.1;0.0;0.1;2.8;1.0;0.4;1.0;7.9;1.2;1.8;0.5;0.2;2.2;0.7;1.2;0.1;1.3;12.1;11.7;22.6;15.4;12.2;11.6
449;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2023;27.4;25.8;16.4;42.2;40.7;42.6;39.5;52.5;33.0;17.4;3.1;6.2;7.8;;;;;;;;;6.9;5.4;0.2;0.9;9.4;7.9;0.5;0.4;1.8;1.5;0.0;0.1;3.3;1.2;0.4;1.2;8.4;1.2;1.4;0.6;0.2;2.3;0.7;1.2;0.1;1.5;11.9;11.7;22.3;15.8;12.1;11.5
450;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2024;27.4;25.5;17.6;40.7;38.7;41.7;38.8;53.9;34.3;17.6;3.7;6.7;8.3;;;;;;;;;6.6;5.4;0.2;0.8;9.8;8.3;0.4;0.5;1.7;1.4;0.0;0.1;3.9;1.5;0.5;1.5;8.7;1.3;2.2;0.8;0.3;2.3;0.8;1.3;0.2;1.3;12.7;12.0;21.8;15.9;13.3;11.6
451;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2014;33.5;33.6;23.6;46.9;48.9;45.8;50.1;44.3;22.6;;5.3;8.0;9.6;8.5;2.2;19.6;8.4;5.9;0.6;6.3;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;8.3;19.5;13.2;7.8;10.6
452;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2015;34.7;34.7;24.2;45.9;48.2;46.4;49.7;45.8;23.5;;4.8;7.5;9.3;7.5;2.0;18.3;8.4;5.5;0.5;5.2;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;8.8;7.6;19.2;12.6;7.5;10.0
453;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2016;34.7;34.2;24.3;46.2;46.4;45.0;49.5;45.5;25.2;;5.2;7.8;9.4;8.3;2.4;20.5;7.6;5.4;0.6;6.4;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;9.9;8.6;21.2;14.3;8.2;10.5
454;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2017;35.0;35.1;25.7;45.5;46.2;45.2;49.5;46.3;25.8;;5.4;8.3;10.1;9.1;2.5;19.9;7.9;5.6;0.7;6.2;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;10.6;8.8;21.4;14.8;9.3;10.9
455;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2018;34.4;35.4;24.4;46.6;47.2;46.8;50.4;48.2;27.7;;6.1;9.3;11.0;8.4;2.8;19.7;8.2;6.0;0.9;6.7;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;12.2;24.5;16.9;11.4;12.7
456;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2019;33.2;34.8;24.4;47.5;48.0;47.6;50.2;49.8;29.5;;6.6;9.6;11.7;12.4;3.6;25.3;10.0;7.3;1.1;9.0;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;12.7;11.1;23.7;16.9;11.8;13.0
457;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2020;29.7;30.5;20.4;45.5;46.9;47.7;47.5;49.9;29.8;;5.0;7.7;10.9;7.7;2.5;20.9;6.3;5.2;0.9;6.4;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;10.8;10.0;21.9;14.5;10.6;10.8
458;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2021;31.0;33.3;22.6;45.8;46.7;47.2;48.4;50.6;31.2;;5.9;8.6;10.9;10.3;2.9;22.0;6.8;5.4;0.9;7.6;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;12.2;10.8;22.6;17.0;12.3;12.0
459;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2022;28.9;28.4;19.1;45.4;43.7;45.4;42.6;52.6;33.7;19.1;4.3;8.1;9.0;;;;;;;;;8.2;6.8;0.8;1.3;11.0;9.4;1.0;0.8;3.8;3.1;0.2;0.5;4.0;1.7;1.0;1.8;9.8;2.1;2.9;1.1;0.6;3.3;1.4;1.9;0.4;2.0;13.6;13.2;24.6;17.0;13.8;13.1
460;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2023;29.4;27.8;18.1;44.4;42.8;44.8;41.7;54.7;35.1;19.1;4.3;7.8;9.6;;;;;;;;;8.7;6.9;0.7;1.6;11.4;9.7;1.0;1.0;2.8;2.4;0.2;0.3;4.6;2.1;1.0;2.1;10.3;1.9;2.4;1.3;0.7;3.4;1.2;2.0;0.3;2.5;13.4;13.3;24.2;17.6;13.6;13.0
461;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2024;29.3;27.4;19.2;42.8;40.8;43.8;40.9;56.0;36.4;19.2;5.0;8.4;10.1;;;;;;;;;8.2;6.9;0.6;1.6;11.8;10.2;1.0;1.1;2.7;2.2;0.2;0.4;5.3;2.4;1.1;2.5;10.6;2.1;3.4;1.6;0.7;3.3;1.5;2.1;0.6;2.1;14.2;13.4;23.6;17.6;14.9;13.0
462;Arbeidsduur: 20 tot 35 uur per week;Waarde;2014;37.1;47.6;32.6;56.8;59.9;51.6;67.0;40.4;18.2;;10.4;17.0;15.0;8.3;1.9;25.3;12.4;9.8;0.4;6.6;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.1;16.0;34.1;19.5;11.9;14.2
463;Arbeidsduur: 20 tot 35 uur per week;Waarde;2015;36.8;47.8;32.2;56.8;60.5;52.5;66.9;41.9;19.1;;9.9;16.5;14.8;8.1;2.2;24.9;12.0;9.7;0.3;6.3;8.4;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;14.5;30.3;18.1;11.7;13.4
464;Arbeidsduur: 20 tot 35 uur per week;Waarde;2016;36.4;47.9;32.1;56.3;60.1;51.5;67.2;41.1;19.2;;10.6;16.9;14.8;8.6;2.5;25.6;11.8;10.2;0.4;7.0;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;16.4;15.3;32.4;19.8;13.0;14.6
465;Arbeidsduur: 20 tot 35 uur per week;Waarde;2017;37.5;49.0;34.5;56.1;58.3;49.9;67.5;41.2;20.5;;11.9;18.0;16.3;9.4;2.7;26.6;11.7;10.2;0.3;6.8;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8;17.6;33.6;21.4;15.0;15.9
466;Arbeidsduur: 20 tot 35 uur per week;Waarde;2018;37.2;48.7;32.3;56.9;58.8;51.2;66.8;42.8;20.7;;10.8;17.5;16.1;7.7;2.2;25.3;11.3;9.8;0.4;7.1;8.1;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1;20.1;34.3;21.4;15.6;16.1
467;Arbeidsduur: 20 tot 35 uur per week;Waarde;2019;36.8;48.8;32.2;57.2;59.1;52.1;67.1;43.7;20.9;;11.2;18.4;16.8;12.2;3.5;30.8;14.1;11.8;0.5;9.5;10.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.5;19.2;34.3;22.4;16.2;16.6
468;Arbeidsduur: 20 tot 35 uur per week;Waarde;2020;33.3;44.9;29.2;58.6;60.5;54.9;67.2;45.3;23.0;;10.8;16.9;17.1;6.6;1.8;23.4;9.1;8.3;0.4;6.5;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;18.7;33.5;20.5;15.0;14.9
469;Arbeidsduur: 20 tot 35 uur per week;Waarde;2021;34.1;46.3;31.0;56.8;59.2;52.3;64.8;44.3;22.6;;11.6;17.5;17.6;8.9;2.1;24.3;9.0;9.4;0.3;7.1;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1;19.0;34.1;22.6;16.4;16.5
470;Arbeidsduur: 20 tot 35 uur per week;Waarde;2022;32.9;44.7;28.9;57.7;58.4;52.5;62.7;47.0;23.2;22.5;8.6;15.0;14.1;;;;;;;;;5.8;4.3;0.4;1.0;14.9;12.0;1.5;1.3;4.8;4.4;0.0;0.1;5.1;1.4;1.3;2.6;10.5;2.3;2.3;0.8;0.4;2.2;1.7;1.9;0.1;2.8;21.7;22.5;36.5;24.0;19.1;17.1
471;Arbeidsduur: 20 tot 35 uur per week;Waarde;2023;30.8;42.3;26.3;59.2;59.4;52.9;63.6;47.9;23.5;22.3;8.9;15.4;14.2;;;;;;;;;5.9;4.5;0.2;1.1;15.2;12.3;1.6;1.5;4.8;4.4;0.0;0.1;5.5;1.5;1.3;2.9;11.2;2.3;2.1;0.6;0.5;2.8;1.7;1.8;0.4;3.1;20.5;21.7;35.4;22.6;18.3;16.1
472;Arbeidsduur: 20 tot 35 uur per week;Waarde;2024;30.8;42.2;26.4;58.4;59.1;52.7;63.4;48.2;23.4;22.3;9.1;15.6;14.4;;;;;;;;;5.9;4.6;0.3;1.1;16.1;13.0;1.4;1.5;4.6;4.3;0.1;0.1;6.0;1.5;1.2;3.3;11.6;2.0;2.5;0.9;0.5;2.9;1.8;1.8;0.3;2.9;22.0;22.2;36.6;24.2;20.1;17.5
473;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2014;36.2;46.6;31.7;55.8;58.9;50.6;66.0;39.5;17.5;;9.8;16.2;14.3;7.7;1.6;24.4;11.7;9.3;0.3;6.1;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;15.4;15.2;33.2;18.7;11.3;13.5
474;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2015;35.9;46.9;31.3;55.9;59.6;51.6;66.0;41.0;18.4;;9.3;15.9;14.1;7.6;1.9;24.2;11.4;9.2;0.2;5.9;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;14.4;13.9;29.5;17.4;11.1;12.7
475;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2016;35.5;47.0;31.2;55.3;59.2;50.6;66.3;40.2;18.5;;10.0;16.2;14.2;8.1;2.3;24.8;11.2;9.5;0.3;6.4;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.8;14.6;31.5;19.1;12.4;13.9
476;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2017;36.6;48.1;33.7;55.2;57.4;49.0;66.6;40.4;19.9;;11.4;17.3;15.7;8.8;2.4;25.8;11.1;9.7;0.2;6.3;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;18.1;16.9;32.8;20.7;14.4;15.2
477;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2018;36.5;47.9;31.6;56.2;58.1;50.4;66.1;42.1;20.1;;10.3;17.0;15.5;7.3;2.0;24.6;10.8;9.4;0.3;6.7;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;18.5;19.5;33.5;20.7;15.1;15.5
478;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2019;36.1;48.0;31.4;56.5;58.4;51.3;66.3;42.9;20.3;;10.7;17.8;16.2;11.7;3.2;30.2;13.5;11.3;0.4;9.0;9.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.9;18.6;33.6;21.8;15.6;16.0
479;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2020;32.5;44.1;28.5;57.8;59.7;54.1;66.5;44.6;22.4;;10.3;16.4;16.6;6.2;1.6;22.8;8.7;7.9;0.3;6.1;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4;18.1;32.8;19.8;14.4;14.3
480;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2021;33.3;45.5;30.3;56.0;58.4;51.5;64.0;43.5;22.0;;11.1;16.9;17.0;8.4;1.9;23.7;8.5;8.9;0.2;6.7;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;18.5;18.3;33.3;21.9;15.8;15.9
481;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2022;32.2;43.9;28.2;57.0;57.7;51.7;62.0;46.2;22.6;21.9;8.0;14.3;13.4;;;;;;;;;5.3;3.9;0.3;0.8;14.2;11.3;1.3;1.1;4.3;4.0;0.0;0.0;4.6;1.2;1.0;2.2;9.9;2.0;1.9;0.6;0.3;1.9;1.5;1.6;0.1;2.4;21.0;21.9;35.8;23.4;18.5;16.5
482;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2023;30.1;41.6;25.7;58.4;58.7;52.1;62.9;47.2;22.9;21.7;8.3;14.7;13.5;;;;;;;;;5.4;4.1;0.1;0.9;14.5;11.6;1.3;1.2;4.3;4.0;0.0;0.1;5.1;1.3;1.1;2.6;10.6;2.0;1.8;0.4;0.4;2.5;1.4;1.5;0.2;2.7;19.9;21.1;34.7;21.9;17.7;15.6
483;Arbeidsduur: 20 tot 35 uur per week;Ondergrens 95%-interval;2024;30.1;41.5;25.8;57.7;58.4;52.0;62.7;47.5;22.8;21.7;8.5;14.9;13.7;;;;;;;;;5.4;4.2;0.2;0.9;15.4;12.4;1.2;1.3;4.2;3.9;0.0;0.0;5.5;1.3;1.0;3.0;11.0;1.7;2.2;0.7;0.4;2.6;1.5;1.6;0.2;2.6;21.4;21.7;36.0;23.5;19.6;16.9
484;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2014;38.1;48.7;33.6;57.8;60.9;52.6;67.9;41.4;19.0;;11.0;17.7;15.7;8.9;2.2;26.1;13.0;10.5;0.6;7.2;8.1;;;;;;;;;;;;;;;;;;;;;;;;;;;16.9;16.7;35.1;20.3;12.6;14.9
485;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2015;37.7;48.7;33.0;57.7;61.4;53.4;67.8;42.8;19.8;;10.4;17.2;15.4;8.6;2.5;25.7;12.5;10.2;0.5;6.8;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;15.7;15.2;31.2;18.8;12.3;14.0
486;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2016;37.2;48.8;32.9;57.2;61.0;52.4;68.0;42.0;20.0;;11.1;17.7;15.5;9.1;2.8;26.5;12.4;10.8;0.5;7.6;8.7;;;;;;;;;;;;;;;;;;;;;;;;;;;17.1;15.9;33.2;20.5;13.6;15.2
487;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2017;38.3;49.9;35.4;57.0;59.2;50.8;68.3;42.1;21.2;;12.5;18.7;17.0;9.9;3.1;27.4;12.3;10.7;0.4;7.3;8.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.5;18.3;34.5;22.2;15.7;16.5
488;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2018;37.9;49.4;33.0;57.7;59.6;51.9;67.5;43.6;21.3;;11.3;18.1;16.6;8.1;2.4;25.9;11.8;10.3;0.5;7.5;8.5;;;;;;;;;;;;;;;;;;;;;;;;;;;19.7;20.7;35.0;22.0;16.2;16.6
489;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2019;37.6;49.6;32.9;58.0;59.9;52.9;67.8;44.4;21.6;;11.6;19.0;17.3;12.7;3.8;31.5;14.6;12.3;0.7;9.9;10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;20.1;19.8;35.1;23.1;16.8;17.2
490;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2020;34.0;45.6;29.9;59.4;61.2;55.6;68.0;46.1;23.7;;11.3;17.5;17.7;7.0;2.0;24.1;9.6;8.7;0.5;6.9;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.7;19.3;34.3;21.1;15.6;15.5
491;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2021;34.9;47.2;31.8;57.6;60.0;53.2;65.6;45.1;23.3;;12.1;18.2;18.3;9.4;2.4;25.0;9.5;9.9;0.4;7.6;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;19.8;19.6;34.9;23.3;17.0;17.2
492;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2022;33.6;45.4;29.6;58.4;59.1;53.2;63.5;47.7;23.8;23.1;9.2;15.8;14.8;;;;;;;;;6.4;4.8;0.6;1.2;15.7;12.7;1.8;1.6;5.2;4.8;0.2;0.2;5.6;1.7;1.5;2.9;11.2;2.6;2.8;1.1;0.5;2.6;2.0;2.2;0.2;3.1;22.3;23.1;37.2;24.7;19.7;17.7
493;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2023;31.4;43.0;27.0;59.9;60.1;53.6;64.3;48.6;24.2;22.9;9.5;16.2;14.9;;;;;;;;;6.4;5.0;0.3;1.4;16.0;13.0;1.9;1.7;5.3;4.8;0.2;0.2;6.1;1.8;1.6;3.3;11.9;2.6;2.5;0.8;0.7;3.2;2.0;2.1;0.5;3.5;21.1;22.3;36.1;23.2;18.8;16.7
494;Arbeidsduur: 20 tot 35 uur per week;Bovengrens 95%-interval;2024;31.4;42.9;27.0;59.1;59.8;53.4;64.1;48.9;24.0;22.8;9.7;16.4;15.1;;;;;;;;;6.4;5.1;0.5;1.3;16.9;13.7;1.7;1.8;5.1;4.7;0.1;0.2;6.5;1.8;1.4;3.7;12.3;2.3;2.9;1.1;0.7;3.3;2.1;2.1;0.5;3.2;22.6;22.8;37.3;24.8;20.7;18.0
495;Arbeidsbelemmering: niet belemmerd;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Arbeidsbelemmering: niet belemmerd;Waarde;2015;34.7;43.8;29.0;61.3;63.2;58.5;68.2;50.2;24.4;;6.2;10.3;11.7;4.6;1.6;17.1;9.2;5.1;0.3;4.5;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;9.9;9.6;23.8;13.9;7.2;9.6
497;Arbeidsbelemmering: niet belemmerd;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Arbeidsbelemmering: niet belemmerd;Waarde;2017;35.0;44.3;30.3;60.9;62.0;57.0;68.3;50.8;25.9;;7.3;11.3;12.8;5.5;1.9;17.6;9.5;5.2;0.3;4.8;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;12.1;11.4;25.8;16.0;9.3;11.0
499;Arbeidsbelemmering: niet belemmerd;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Arbeidsbelemmering: niet belemmerd;Waarde;2019;33.8;43.8;28.4;62.3;63.1;58.7;68.2;54.0;28.7;;7.5;11.7;13.6;7.5;2.7;21.5;11.0;6.4;0.6;6.8;8.3;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;13.0;26.6;16.8;10.9;11.9
501;Arbeidsbelemmering: niet belemmerd;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Arbeidsbelemmering: niet belemmerd;Waarde;2021;31.9;43.1;27.9;62.3;63.3;59.3;67.4;54.7;30.2;;7.6;11.4;14.3;5.2;1.8;16.5;7.1;4.7;0.4;4.9;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5;13.4;26.8;17.9;11.4;12.0
503;Arbeidsbelemmering: niet belemmerd;Waarde;2022;29.6;40.8;25.6;64.2;63.6;59.8;65.8;56.4;30.5;28.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.2;1.9;2.7;0.7;0.3;2.0;0.4;1.0;0.2;2.0;15.8;17.2;29.6;19.3;12.8;12.5
504;Arbeidsbelemmering: niet belemmerd;Waarde;2023;28.7;38.7;23.5;64.4;63.7;59.7;66.2;58.4;30.9;28.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.7;1.8;2.6;0.7;0.4;2.1;0.4;1.0;0.3;2.1;15.0;16.6;28.0;18.2;12.6;11.8
505;Arbeidsbelemmering: niet belemmerd;Waarde;2024;28.4;38.2;23.6;63.3;63.0;59.1;65.7;58.8;30.4;27.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.2;1.9;3.0;0.8;0.3;2.4;0.4;0.9;0.4;2.1;16.4;17.9;29.6;19.8;14.5;12.9
506;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2015;34.2;43.3;28.5;60.7;62.7;58.0;67.7;49.7;24.0;;5.9;9.9;11.4;4.4;1.5;16.7;8.9;4.9;0.3;4.2;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;9.6;9.3;23.3;13.5;6.9;9.3
508;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Arbeidsbelemmering: niet belemmerd;Ondergrens 95%-interval;2017;34.5;43.8;29.7;60.3;61.4;56.5;67.7;50.3;25.4;;7.0;11.0;12.4;5.2;1.7;17.2;9.2;5.0;0.3;4.5;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;11.7;11.1;25.3;15.6;8.9;10.7
