ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
2428;Ubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.5
2429;Ubbergen;Pensioen;1.1;25.3
2430;Uden;Totaal particulier huishouden;16.1;29.9
2431;Uden;Loon;9.0;33.5
2432;Uden;Winst;1.5;32.9
2433;Uden;Werkloosheid,bijstand,arbeidsongeschikt;1.4;19.0
2434;Uden;Pensioen;4.0;24.3
2435;Uitgeest;Totaal particulier huishouden;4.5;33.3
2436;Uitgeest;Loon;2.7;37.4
2437;Uitgeest;Winst;0.5;33.8
2438;Uitgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.5
2439;Uitgeest;Pensioen;1.1;25.7
2440;Uithoorn;Totaal particulier huishouden;11.2;33.2
2441;Uithoorn;Loon;6.3;37.8
2442;Uithoorn;Winst;1.1;34.7
2443;Uithoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.5
2444;Uithoorn;Pensioen;3.1;26.1
2445;Urk;Totaal particulier huishouden;4.8;29.7
2446;Urk;Loon;2.7;33.5
2447;Urk;Winst;1.0;30.7
2448;Urk;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.4
2449;Urk;Pensioen;0.8;20.3
2450;Utrecht (gemeente);Totaal particulier huishouden;117.9;27.8
2451;Utrecht (gemeente);Loon;71.8;31.5
2452;Utrecht (gemeente);Winst;8.7;31.2
2453;Utrecht (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;13.8;15.7
2454;Utrecht (gemeente);Pensioen;22.1;22.7
2455;Vaals;Totaal particulier huishouden;4.4;27.8
2456;Vaals;Loon;2.2;35.3
2457;Vaals;Winst;0.3;26.6
2458;Vaals;Werkloosheid,bijstand,arbeidsongeschikt;0.6;14.9
2459;Vaals;Pensioen;1.3;21.1
2460;Valkenburg (ZH.);Totaal particulier huishouden;1.4;32.0
2461;Valkenburg (ZH.);Loon;0.9;35.7
2462;Valkenburg (ZH.);Winst;0.2;32.8
2463;Valkenburg (ZH.);Werkloosheid,bijstand,arbeidsongeschikt;;
2464;Valkenburg (ZH.);Pensioen;0.3;23.8
2465;Valkenburg a/d Geul;Totaal particulier huishouden;7.4;28.7
2466;Valkenburg a/d Geul;Loon;3.5;34.2
2467;Valkenburg a/d Geul;Winst;0.8;32.6
2468;Valkenburg a/d Geul;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.2
2469;Valkenburg a/d Geul;Pensioen;2.2;22.6
2470;Valkenswaard;Totaal particulier huishouden;13.1;29.1
2471;Valkenswaard;Loon;7.0;34.0
2472;Valkenswaard;Winst;1.2;29.5
2473;Valkenswaard;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.4
2474;Valkenswaard;Pensioen;3.8;23.6
2475;Veendam;Totaal particulier huishouden;12.0;26.1
2476;Veendam;Loon;6.3;30.7
2477;Veendam;Winst;0.7;29.1
2478;Veendam;Werkloosheid,bijstand,arbeidsongeschikt;1.5;17.1
2479;Veendam;Pensioen;3.3;21.1
2480;Veenendaal;Totaal particulier huishouden;23.5;29.8
2481;Veenendaal;Loon;14.2;33.5
2482;Veenendaal;Winst;1.6;33.4
2483;Veenendaal;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.5
2484;Veenendaal;Pensioen;5.5;23.0
2485;Veere;Totaal particulier huishouden;8.6;29.4
2486;Veere;Loon;4.1;33.4
2487;Veere;Winst;1.3;29.9
2488;Veere;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.3
2489;Veere;Pensioen;2.7;24.5
2490;Veghel;Totaal particulier huishouden;14.0;31.0
2491;Veghel;Loon;8.2;34.3
2492;Veghel;Winst;1.5;34.8
2493;Veghel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.5
2494;Veghel;Pensioen;3.2;24.6
2495;Veldhoven;Totaal particulier huishouden;17.1;31.2
2496;Veldhoven;Loon;10.0;35.4
2497;Veldhoven;Winst;1.2;33.7
2498;Veldhoven;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.0
2499;Veldhoven;Pensioen;4.5;25.1
2500;Velsen;Totaal particulier huishouden;28.4;30.1
2501;Velsen;Loon;15.6;34.6
2502;Velsen;Winst;2.1;32.7
2503;Velsen;Werkloosheid,bijstand,arbeidsongeschikt;2.3;17.5
2504;Velsen;Pensioen;8.2;24.0
2505;Venhuizen;Totaal particulier huishouden;3.0;31.8
2506;Venhuizen;Loon;1.5;35.1
2507;Venhuizen;Winst;0.6;33.9
2508;Venhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;14.5
2509;Venhuizen;Pensioen;0.7;24.0
2510;Venlo;Totaal particulier huishouden;39.4;26.6
2511;Venlo;Loon;21.7;30.9
2512;Venlo;Winst;2.4;27.1
2513;Venlo;Werkloosheid,bijstand,arbeidsongeschikt;4.5;16.3
2514;Venlo;Pensioen;10.2;21.8
2515;Venray;Totaal particulier huishouden;15.2;29.0
2516;Venray;Loon;8.6;33.1
2517;Venray;Winst;1.4;29.6
2518;Venray;Werkloosheid,bijstand,arbeidsongeschikt;1.4;19.1
2519;Venray;Pensioen;3.6;23.4
2520;Vianen;Totaal particulier huishouden;7.7;31.8
2521;Vianen;Loon;4.7;35.4
2522;Vianen;Winst;0.7;36.9
2523;Vianen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.9
2524;Vianen;Pensioen;1.7;23.8
2525;Vlaardingen;Totaal particulier huishouden;33.3;26.8
2526;Vlaardingen;Loon;17.7;31.1
2527;Vlaardingen;Winst;1.9;29.7
2528;Vlaardingen;Werkloosheid,bijstand,arbeidsongeschikt;3.5;16.1
2529;Vlaardingen;Pensioen;9.9;22.5
2530;Vlagtwedde;Totaal particulier huishouden;7.0;25.1
2531;Vlagtwedde;Loon;3.3;30.1
2532;Vlagtwedde;Winst;0.8;25.0
2533;Vlagtwedde;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.7
2534;Vlagtwedde;Pensioen;2.2;19.8
2535;Vlieland;Totaal particulier huishouden;0.5;26.7
2536;Vlieland;Loon;0.3;27.2
2537;Vlieland;Winst;0.1;27.0
2538;Vlieland;Werkloosheid,bijstand,arbeidsongeschikt;;
2539;Vlieland;Pensioen;0.1;24.1
2540;Vlissingen;Totaal particulier huishouden;20.2;26.4
2541;Vlissingen;Loon;10.6;29.3
2542;Vlissingen;Winst;1.2;35.3
2543;Vlissingen;Werkloosheid,bijstand,arbeidsongeschikt;2.1;15.6
2544;Vlissingen;Pensioen;6.1;23.7
2545;Vlist;Totaal particulier huishouden;3.6;33.9
2546;Vlist;Loon;1.9;39.2
2547;Vlist;Winst;0.5;37.4
2548;Vlist;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.5
2549;Vlist;Pensioen;1.0;22.7
2550;Voerendaal;Totaal particulier huishouden;5.2;31.6
2551;Voerendaal;Loon;2.7;37.1
2552;Voerendaal;Winst;0.5;32.8
2553;Voerendaal;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.2
2554;Voerendaal;Pensioen;1.6;25.3
2555;Voorhout;Totaal particulier huishouden;5.3;37.1
2556;Voorhout;Loon;3.5;39.5
2557;Voorhout;Winst;0.6;39.6
2558;Voorhout;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.7
2559;Voorhout;Pensioen;1.1;27.5
2560;Voorschoten;Totaal particulier huishouden;9.4;35.4
2561;Voorschoten;Loon;5.1;39.9
2562;Voorschoten;Winst;0.8;34.0
2563;Voorschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.8
2564;Voorschoten;Pensioen;2.9;30.5
2565;Voorst;Totaal particulier huishouden;8.8;31.1
2566;Voorst;Loon;4.9;35.6
2567;Voorst;Winst;1.0;34.0
2568;Voorst;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.8
2569;Voorst;Pensioen;2.5;23.2
2570;Vught;Totaal particulier huishouden;10.0;33.1
2571;Vught;Loon;5.5;37.8
2572;Vught;Winst;0.9;34.5
2573;Vught;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.9
2574;Vught;Pensioen;2.8;27.0
2575;Waalre;Totaal particulier huishouden;6.8;35.5
2576;Waalre;Loon;3.4;40.1
2577;Waalre;Winst;0.6;35.4
2578;Waalre;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
2579;Waalre;Pensioen;2.3;30.8
2580;Waalwijk;Totaal particulier huishouden;18.4;29.9
2581;Waalwijk;Loon;10.5;34.1
2582;Waalwijk;Winst;1.5;34.7
2583;Waalwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.5
2584;Waalwijk;Pensioen;4.7;21.9
2585;Waddinxveen;Totaal particulier huishouden;10.2;33.2
2586;Waddinxveen;Loon;6.1;36.7
2587;Waddinxveen;Winst;1.0;36.5
2588;Waddinxveen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.9
2589;Waddinxveen;Pensioen;2.5;25.6
2590;Wageningen;Totaal particulier huishouden;13.5;28.3
2591;Wageningen;Loon;8.1;30.8
2592;Wageningen;Winst;0.8;32.0
2593;Wageningen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;15.0
2594;Wageningen;Pensioen;3.2;26.5
2595;Warmond;Totaal particulier huishouden;1.9;34.8
2596;Warmond;Loon;1.0;39.2
2597;Warmond;Winst;0.3;39.0
2598;Warmond;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.0
2599;Warmond;Pensioen;0.5;24.4
2600;Wassenaar;Totaal particulier huishouden;10.5;42.5
2601;Wassenaar;Loon;5.0;50.9
2602;Wassenaar;Winst;1.1;42.9
2603;Wassenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.4
2604;Wassenaar;Pensioen;3.8;33.3
2605;Waterland;Totaal particulier huishouden;7.0;34.2
2606;Waterland;Loon;3.8;39.6
2607;Waterland;Winst;0.9;34.6
2608;Waterland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.9
2609;Waterland;Pensioen;1.8;24.6
2610;Weert;Totaal particulier huishouden;19.9;29.4
2611;Weert;Loon;11.0;33.7
2612;Weert;Winst;1.5;30.5
2613;Weert;Werkloosheid,bijstand,arbeidsongeschikt;1.7;18.0
2614;Weert;Pensioen;5.4;23.1
2615;Weesp;Totaal particulier huishouden;8.1;29.5
2616;Weesp;Loon;4.6;33.5
2617;Weesp;Winst;0.7;31.6
2618;Weesp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.0
2619;Weesp;Pensioen;2.0;23.2
2620;Werkendam;Totaal particulier huishouden;9.8;31.8
2621;Werkendam;Loon;5.6;36.7
2622;Werkendam;Winst;1.2;32.1
2623;Werkendam;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.1
2624;Werkendam;Pensioen;2.5;22.0
2625;Wervershoof;Totaal particulier huishouden;3.2;29.4
2626;Wervershoof;Loon;1.7;34.0
2627;Wervershoof;Winst;0.5;28.0
2628;Wervershoof;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
2629;Wervershoof;Pensioen;0.8;21.5
2630;West Maas en Waal;Totaal particulier huishouden;7.0;31.0
2631;West Maas en Waal;Loon;3.9;36.5
2632;West Maas en Waal;Winst;0.9;32.0
2633;West Maas en Waal;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.9
2634;West Maas en Waal;Pensioen;1.7;21.2
2635;Wester-Koggenland;Totaal particulier huishouden;5.3;31.5
2636;Wester-Koggenland;Loon;2.8;35.2
2637;Wester-Koggenland;Winst;1.0;33.2
2638;Wester-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.6
2639;Wester-Koggenland;Pensioen;1.2;22.6
2640;Westerveld;Totaal particulier huishouden;7.8;29.7
2641;Westerveld;Loon;3.4;33.8
2642;Westerveld;Winst;1.1;33.5
2643;Westerveld;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.6
2644;Westerveld;Pensioen;2.7;25.5
2645;Westervoort;Totaal particulier huishouden;6.1;29.7
2646;Westervoort;Loon;3.8;33.6
2647;Westervoort;Winst;0.4;30.3
2648;Westervoort;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.4
2649;Westervoort;Pensioen;1.2;22.4
2650;Westland;Totaal particulier huishouden;37.2;31.5
2651;Westland;Loon;20.5;35.8
2652;Westland;Winst;5.4;31.9
2653;Westland;Werkloosheid,bijstand,arbeidsongeschikt;1.5;19.5
2654;Westland;Pensioen;9.4;23.3
2655;Weststellingwerf;Totaal particulier huishouden;10.9;25.6
2656;Weststellingwerf;Loon;5.1;29.3
2657;Weststellingwerf;Winst;1.3;28.3
2658;Weststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.0
2659;Weststellingwerf;Pensioen;3.4;21.2
2660;Westvoorne;Totaal particulier huishouden;5.9;35.6
2661;Westvoorne;Loon;3.0;41.6
2662;Westvoorne;Winst;0.7;30.2
2663;Westvoorne;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.3
2664;Westvoorne;Pensioen;1.8;27.5
2665;Wierden;Totaal particulier huishouden;8.5;32.0
2666;Wierden;Loon;4.8;36.3
2667;Wierden;Winst;0.9;34.7
2668;Wierden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.5
2669;Wierden;Pensioen;2.2;23.6
2670;Wieringen;Totaal particulier huishouden;3.6;27.3
2671;Wieringen;Loon;1.6;31.9
2672;Wieringen;Winst;0.6;29.8
2673;Wieringen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.8
2674;Wieringen;Pensioen;1.1;21.3
2675;Wieringermeer;Totaal particulier huishouden;5.0;27.8
2676;Wieringermeer;Loon;2.4;33.0
2677;Wieringermeer;Winst;0.9;25.0
2678;Wieringermeer;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.3
2679;Wieringermeer;Pensioen;1.3;22.0
2680;Wijchen;Totaal particulier huishouden;15.5;30.5
2681;Wijchen;Loon;9.5;34.7
2682;Wijchen;Winst;1.3;31.8
2683;Wijchen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.6
2684;Wijchen;Pensioen;3.5;22.7
2685;Wijdemeren;Totaal particulier huishouden;9.5;34.2
2686;Wijdemeren;Loon;5.0;39.8
2687;Wijdemeren;Winst;1.3;32.9
2688;Wijdemeren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.8
2689;Wijdemeren;Pensioen;2.6;26.2
2690;Wijk bij Duurstede;Totaal particulier huishouden;8.9;33.3
2691;Wijk bij Duurstede;Loon;5.6;36.9
2692;Wijk bij Duurstede;Winst;0.9;35.8
2693;Wijk bij Duurstede;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.8
2694;Wijk bij Duurstede;Pensioen;1.7;23.9
2695;Winschoten;Totaal particulier huishouden;8.4;24.5
2696;Winschoten;Loon;4.0;29.4
2697;Winschoten;Winst;0.4;29.2
2698;Winschoten;Werkloosheid,bijstand,arbeidsongeschikt;1.1;15.9
2699;Winschoten;Pensioen;2.6;20.5
2700;Winsum;Totaal particulier huishouden;5.6;28.2
2701;Winsum;Loon;3.2;32.2
2702;Winsum;Winst;0.7;28.4
2703;Winsum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.2
2704;Winsum;Pensioen;1.2;22.7
2705;Winterswijk;Totaal particulier huishouden;11.7;27.4
2706;Winterswijk;Loon;6.2;31.5
2707;Winterswijk;Winst;1.2;28.4
2708;Winterswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;16.6
2709;Winterswijk;Pensioen;3.3;21.8
2710;Woensdrecht;Totaal particulier huishouden;8.7;30.4
2711;Woensdrecht;Loon;4.7;35.4
2712;Woensdrecht;Winst;0.8;32.0
2713;Woensdrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.7
2714;Woensdrecht;Pensioen;2.4;22.8
2715;Woerden;Totaal particulier huishouden;18.6;33.5
2716;Woerden;Loon;11.5;37.3
2717;Woerden;Winst;1.9;34.1
2718;Woerden;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.0
2719;Woerden;Pensioen;4.0;25.9
2720;Wognum;Totaal particulier huishouden;2.9;32.9
2721;Wognum;Loon;1.6;37.3
2722;Wognum;Winst;0.4;35.9
2723;Wognum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.5
2724;Wognum;Pensioen;0.6;23.4
2725;Wormerland;Totaal particulier huishouden;6.3;31.2
2726;Wormerland;Loon;3.6;35.2
2727;Wormerland;Winst;0.6;33.7
2728;Wormerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
2729;Wormerland;Pensioen;1.7;24.1
2730;Woudenberg;Totaal particulier huishouden;4.1;32.4
2731;Woudenberg;Loon;2.4;36.3
2732;Woudenberg;Winst;0.5;35.4
2733;Woudenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.7
2734;Woudenberg;Pensioen;1.1;25.2
2735;Woudrichem;Totaal particulier huishouden;5.3;31.4
2736;Woudrichem;Loon;3.2;36.0
2737;Woudrichem;Winst;0.6;33.1
2738;Woudrichem;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.7
2739;Woudrichem;Pensioen;1.2;20.8
2740;Wûnseradiel;Totaal particulier huishouden;4.6;26.5
2741;Wûnseradiel;Loon;2.3;30.4
2742;Wûnseradiel;Winst;0.9;25.4
2743;Wûnseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.1
2744;Wûnseradiel;Pensioen;1.1;21.5
2745;Wymbritseradiel;Totaal particulier huishouden;6.2;28.4
2746;Wymbritseradiel;Loon;3.4;32.4
2747;Wymbritseradiel;Winst;1.0;26.8
2748;Wymbritseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.6
2749;Wymbritseradiel;Pensioen;1.5;22.0
2750;Zaanstad;Totaal particulier huishouden;59.3;28.5
2751;Zaanstad;Loon;33.4;32.8
2752;Zaanstad;Winst;4.3;30.4
2753;Zaanstad;Werkloosheid,bijstand,arbeidsongeschikt;6.1;17.4
2754;Zaanstad;Pensioen;14.8;22.9
2755;Zaltbommel;Totaal particulier huishouden;9.5;31.0
2756;Zaltbommel;Loon;5.4;36.5
2757;Zaltbommel;Winst;1.2;28.3
2758;Zaltbommel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.4
2759;Zaltbommel;Pensioen;2.3;22.6
2760;Zandvoort;Totaal particulier huishouden;7.8;28.2
2761;Zandvoort;Loon;3.9;32.8
2762;Zandvoort;Winst;0.8;27.4
2763;Zandvoort;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.6
2764;Zandvoort;Pensioen;2.3;23.7
2765;Zederik;Totaal particulier huishouden;4.9;33.2
2766;Zederik;Loon;2.7;37.4
2767;Zederik;Winst;0.7;35.8
2768;Zederik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
2769;Zederik;Pensioen;1.1;22.3
2770;Zeevang;Totaal particulier huishouden;2.4;32.9
2771;Zeevang;Loon;1.3;37.6
2772;Zeevang;Winst;0.4;36.5
2773;Zeevang;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.5
2774;Zeevang;Pensioen;0.6;23.7
2775;Zeewolde;Totaal particulier huishouden;6.8;31.4
2776;Zeewolde;Loon;4.3;34.5
2777;Zeewolde;Winst;0.9;33.1
2778;Zeewolde;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.1
2779;Zeewolde;Pensioen;1.1;24.4
2780;Zeist;Totaal particulier huishouden;25.4;32.1
2781;Zeist;Loon;13.4;36.3
2782;Zeist;Winst;2.1;38.3
2783;Zeist;Werkloosheid,bijstand,arbeidsongeschikt;2.1;16.9
2784;Zeist;Pensioen;7.3;26.9
2785;Zevenaar;Totaal particulier huishouden;13.1;28.8
2786;Zevenaar;Loon;7.3;33.2
2787;Zevenaar;Winst;1.0;28.7
2788;Zevenaar;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.4
2789;Zevenaar;Pensioen;3.7;23.2
2790;Zevenhuizen-Moerkapelle;Totaal particulier huishouden;3.7;31.6
2791;Zevenhuizen-Moerkapelle;Loon;2.1;36.7
2792;Zevenhuizen-Moerkapelle;Winst;0.5;29.0
2793;Zevenhuizen-Moerkapelle;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
2794;Zevenhuizen-Moerkapelle;Pensioen;0.9;24.0
2795;Zijpe;Totaal particulier huishouden;4.6;29.3
2796;Zijpe;Loon;2.3;33.8
2797;Zijpe;Winst;0.7;28.5
2798;Zijpe;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.3
2799;Zijpe;Pensioen;1.2;24.0
2800;Zoetermeer;Totaal particulier huishouden;47.5;31.5
2801;Zoetermeer;Loon;30.2;35.4
2802;Zoetermeer;Winst;2.7;33.8
2803;Zoetermeer;Werkloosheid,bijstand,arbeidsongeschikt;3.9;18.2
2804;Zoetermeer;Pensioen;10.3;24.9
2805;Zoeterwoude;Totaal particulier huishouden;3.0;34.6
2806;Zoeterwoude;Loon;1.8;39.4
2807;Zoeterwoude;Winst;0.3;36.4
2808;Zoeterwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.0
2809;Zoeterwoude;Pensioen;0.7;24.4
2810;Zuidhorn;Totaal particulier huishouden;6.9;29.6
2811;Zuidhorn;Loon;3.8;33.0
2812;Zuidhorn;Winst;0.9;31.4
2813;Zuidhorn;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.4
2814;Zuidhorn;Pensioen;1.6;24.1
2815;Zundert;Totaal particulier huishouden;8.0;30.2
2816;Zundert;Loon;4.0;35.7
2817;Zundert;Winst;1.2;33.4
2818;Zundert;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.1
2819;Zundert;Pensioen;2.2;20.4
2820;Zutphen;Totaal particulier huishouden;19.3;27.8
2821;Zutphen;Loon;10.9;31.4
2822;Zutphen;Winst;1.4;30.7
2823;Zutphen;Werkloosheid,bijstand,arbeidsongeschikt;1.9;16.6
2824;Zutphen;Pensioen;4.8;23.3
2825;Zwartewaterland;Totaal particulier huishouden;7.6;30.6
2826;Zwartewaterland;Loon;4.5;35.0
2827;Zwartewaterland;Winst;0.9;31.8
2828;Zwartewaterland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.1
2829;Zwartewaterland;Pensioen;1.8;21.2
2830;Zwijndrecht;Totaal particulier huishouden;19.0;30.1
2831;Zwijndrecht;Loon;10.6;34.0
2832;Zwijndrecht;Winst;1.2;36.0
2833;Zwijndrecht;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.6
2834;Zwijndrecht;Pensioen;5.8;24.0
2835;Zwolle;Totaal particulier huishouden;47.0;28.3
2836;Zwolle;Loon;28.0;31.6
2837;Zwolle;Winst;2.9;33.7
2838;Zwolle;Werkloosheid,bijstand,arbeidsongeschikt;4.9;15.8
2839;Zwolle;Pensioen;10.4;24.2
