ID;Geslacht;TypeZelfstandigeInStartjaar;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
1940;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2008;2.2
1941;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2009;2.3
1942;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2010;2.7
1943;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2011;3.1
1944;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2012;2.8
1945;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2013;2.9
1946;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2014;3.2
1947;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2015;3.7
1948;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2016;3.5
1949;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2017;3.6
1950;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2008;0.7
1951;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2009;0.7
1952;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2010;0.8
1953;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2011;1.5
1954;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2012;0.8
1955;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2013;0.9
1956;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2014;0.9
1957;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2015;1.0
1958;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2016;1.0
1959;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;A Landbouw, bosbouw en visserij;2017;0.9
1960;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2008;0.0
1961;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2009;0.0
1962;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2010;0.0
1963;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2011;0.0
1964;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2012;0.0
1965;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2013;0.0
1966;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2014;0.0
1967;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2015;0.0
1968;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2016;0.0
1969;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;B Delfstoffenwinning;2017;0.0
1970;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2008;0.9
1971;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2009;0.7
1972;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2010;0.9
1973;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2011;1.2
1974;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2012;1.0
1975;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2013;1.0
1976;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2014;1.1
1977;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2015;1.2
1978;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2016;1.2
1979;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;C Industrie;2017;1.2
1980;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2008;0.0
1981;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2009;0.0
1982;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2010;0.0
1983;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2011;0.0
1984;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2012;0.0
1985;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2013;0.0
1986;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2014;0.1
1987;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2015;0.1
1988;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2016;0.0
1989;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;D Energievoorziening;2017;0.0
1990;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2008;0.0
1991;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2009;0.0
1992;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2010;0.0
1993;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2011;0.0
1994;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2012;0.0
1995;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2013;0.0
1996;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2014;0.0
1997;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2015;0.0
1998;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2016;0.0
1999;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;E Waterbedrijven en afvalbeheer;2017;0.0
2000;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2008;2.1
2001;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2009;1.9
2002;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2010;2.2
2003;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2011;2.5
2004;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2012;2.3
2005;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2013;2.4
2006;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2014;2.9
2007;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2015;3.3
2008;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2016;3.2
2009;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;F Bouwnijverheid;2017;3.3
2010;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2008;3.7
2011;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2009;3.7
2012;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2010;4.3
2013;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2011;5.1
2014;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2012;4.4
2015;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2013;4.6
2016;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2014;5.2
2017;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2015;5.6
2018;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2016;5.2
2019;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;G Handel;2017;5.0
2020;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2008;1.7
2021;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2009;1.4
2022;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2010;1.6
2023;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2011;1.6
2024;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2012;1.6
2025;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2013;1.2
2026;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2014;1.4
2027;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2015;1.5
2028;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2016;1.7
2029;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;H Vervoer en opslag;2017;1.5
2030;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2008;1.0
2031;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2009;1.3
2032;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2010;1.4
2033;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2011;1.7
2034;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2012;1.6
2035;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2013;1.6
2036;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2014;1.9
2037;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2015;2.1
2038;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2016;2.0
2039;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;I Horeca;2017;2.0
2040;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2008;1.1
2041;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2009;1.2
2042;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2010;1.4
2043;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2011;1.7
2044;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2012;1.6
2045;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2013;1.5
2046;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2014;1.6
2047;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2015;2.1
2048;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2016;2.0
2049;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2017;1.9
2050;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2008;2.6
2051;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2009;1.9
2052;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2010;2.6
2053;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2011;2.3
2054;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2012;2.1
2055;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2013;2.2
2056;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2014;3.0
2057;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2015;2.1
2058;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2016;2.0
2059;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2017;2.1
2060;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2008;0.5
2061;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2009;0.4
2062;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2010;0.4
2063;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2011;0.5
2064;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2012;0.4
2065;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2013;0.4
2066;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2014;0.4
2067;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2015;0.5
2068;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2016;0.4
2069;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2017;0.5
2070;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2008;6.2
2071;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2009;5.5
2072;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2010;6.9
2073;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2011;8.4
2074;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2012;7.9
2075;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2013;7.9
2076;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2014;8.9
2077;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2015;9.9
2078;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2016;9.1
2079;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2017;9.3
2080;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2008;2.1
2081;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2009;1.9
2082;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2010;2.8
2083;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2011;2.4
2084;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2012;2.4
2085;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2013;2.4
2086;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2014;2.8
2087;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2015;3.1
2088;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2016;2.9
2089;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2017;3.5
2090;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2008;0.6
2091;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2009;2.1
2092;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2010;2.7
2093;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2011;1.3
2094;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2012;1.7
2095;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2013;0.6
2096;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2014;3.1
2097;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2015;1.7
2098;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2016;1.4
2099;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2017;1.4
2100;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2008;2.8
2101;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2009;2.7
2102;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2010;3.3
2103;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2011;3.5
2104;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2012;3.5
2105;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2013;3.4
2106;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2014;3.7
2107;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2015;4.1
2108;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2016;4.3
2109;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2017;4.4
2110;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2008;21.0
2111;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2009;14.0
2112;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2010;9.8
2113;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2011;9.3
2114;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2012;9.5
2115;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2013;13.7
2116;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2014;10.4
2117;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2015;12.7
2118;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2016;9.7
2119;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2017;8.9
2120;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2008;1.0
2121;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2009;1.1
2122;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2010;1.2
2123;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2011;1.3
2124;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2012;1.2
2125;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2013;1.2
2126;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2014;1.4
2127;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2015;1.6
2128;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2016;1.5
2129;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2017;1.6
2130;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2008;1.3
2131;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2009;1.2
2132;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2010;1.5
2133;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2011;1.8
2134;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2012;1.6
2135;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2013;1.7
2136;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2014;1.8
2137;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2015;2.1
2138;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2016;2.0
2139;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2017;1.9
2140;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2008;0.0
