ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
1615;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Limburg (PV);2010 december;0.2;235.7
1616;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Limburg (PV);2011 december;0.2;233.7
1617;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Limburg (PV);2012 december;0.2;225.4
1618;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Limburg (PV);2013 december;0.3;217.4
1619;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Limburg (PV);2014 december;0.3;237.8
1620;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2006 december;42.2;6.8
1621;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2007 december;42.8;7.0
1622;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2008 december;41.8;6.5
1623;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2009 december;40.7;6.7
1624;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2010 december;38.3;6.5
1625;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2011 december;43.6;5.8
1626;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2012 december;42.1;6.2
1627;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2013 december;42.2;7.4
1628;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Oost-Groningen (CR);2014 december;40.9;6.5
1629;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2006 december;14.5;8.1
1630;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2007 december;15.1;8.0
1631;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2008 december;15.5;8.1
1632;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2009 december;14.9;8.1
1633;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2010 december;15.1;7.3
1634;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2011 december;15.6;6.9
1635;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2012 december;15.2;7.4
1636;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2013 december;14.2;7.2
1637;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Delfzijl en omgeving (CR);2014 december;14.2;7.5
1638;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2006 december;146.4;7.2
1639;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2007 december;149.8;7.2
1640;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2008 december;149.5;7.0
1641;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2009 december;146.0;7.1
1642;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2010 december;149.4;6.9
1643;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2011 december;151.8;6.5
1644;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2012 december;143.5;6.5
1645;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2013 december;141.0;6.3
1646;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Overig Groningen (CR);2014 december;143.9;6.5
1647;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2006 december;4.5;44.0
1648;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2007 december;4.7;43.1
1649;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2008 december;4.6;41.6
1650;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2009 december;4.3;43.5
1651;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2010 december;4.8;44.0
1652;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2011 december;4.5;43.2
1653;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2012 december;4.6;42.7
1654;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2013 december;4.5;42.3
1655;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Friesland (CR);2014 december;4.4;43.4
1656;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2006 december;0.4;69.9
1657;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2007 december;0.4;70.2
1658;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2008 december;0.4;71.1
1659;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2009 december;0.3;71.7
1660;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2010 december;0.4;71.0
1661;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2011 december;0.5;73.8
1662;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2012 december;0.7;69.1
1663;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2013 december;0.6;70.3
1664;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Friesland (CR);2014 december;0.7;68.9
1665;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2006 december;3.9;39.1
1666;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2007 december;4.4;40.2
1667;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2008 december;4.8;38.9
1668;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2009 december;4.7;38.9
1669;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2010 december;4.6;36.8
1670;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2011 december;5.1;37.3
1671;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2012 december;5.3;36.8
1672;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2013 december;5.1;37.0
1673;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Friesland (CR);2014 december;4.8;34.9
1674;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2006 december;12.8;22.4
1675;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2007 december;13.6;22.3
1676;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2008 december;14.2;22.4
1677;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2009 december;13.4;22.2
1678;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2010 december;14.1;21.9
1679;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2011 december;12.9;21.3
1680;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2012 december;13.5;22.6
1681;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2013 december;14.1;22.5
1682;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Drenthe (CR);2014 december;14.6;22.5
1683;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2006 december;4.8;34.4
1684;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2007 december;5.3;35.5
1685;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2008 december;5.3;35.5
1686;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2009 december;4.7;35.8
1687;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2010 december;5.4;32.7
1688;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2011 december;5.3;32.8
1689;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2012 december;5.4;38.6
1690;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2013 december;5.5;34.0
1691;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidoost-Drenthe (CR);2014 december;6.0;35.6
1692;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2006 december;1.4;56.4
1693;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2007 december;1.6;56.0
1694;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2008 december;2.0;55.6
1695;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2009 december;1.7;56.3
1696;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2010 december;2.3;55.7
1697;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2011 december;1.8;57.0
1698;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2012 december;2.4;59.1
1699;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2013 december;2.1;57.2
1700;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Drenthe (CR);2014 december;2.7;56.1
1701;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2006 december;2.8;83.9
1702;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2007 december;2.1;81.7
1703;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2008 december;2.5;82.0
1704;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2009 december;2.3;82.9
1705;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2010 december;2.3;82.5
1706;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2011 december;2.3;84.0
1707;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2012 december;2.8;84.7
1708;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2013 december;2.7;83.7
1709;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Noord-Overijssel (CR);2014 december;2.3;82.3
1710;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2006 december;0.2;107.2
1711;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2007 december;0.2;106.2
1712;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2008 december;0.3;108.1
1713;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2009 december;0.2;108.2
1714;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2010 december;0.4;109.1
1715;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2011 december;0.2;107.7
1716;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2012 december;0.4;105.0
1717;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2013 december;0.4;105.2
1718;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Overijssel (CR);2014 december;0.5;105.5
1719;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2006 december;1.2;103.1
1720;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2007 december;1.1;101.1
1721;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2008 december;1.4;100.0
1722;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2009 december;1.1;100.1
1723;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2010 december;1.3;103.8
1724;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2011 december;1.3;99.2
1725;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2012 december;3.0;96.7
1726;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2013 december;2.3;97.9
1727;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Twente (CR);2014 december;1.4;102.9
1728;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2006 december;0.9;114.7
1729;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2007 december;1.2;124.7
1730;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2008 december;1.0;118.7
1731;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2009 december;1.3;112.6
1732;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2010 december;0.7;125.3
1733;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2011 december;0.9;121.8
1734;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2012 december;1.9;120.0
1735;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2013 december;1.3;120.5
1736;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Veluwe (CR);2014 december;1.4;123.6
1737;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2006 december;0.4;127.4
1738;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2007 december;0.6;128.7
1739;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2008 december;0.6;126.7
1740;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2009 december;0.6;126.7
1741;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2010 december;0.7;126.7
1742;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2011 december;0.9;125.6
1743;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2012 december;1.0;124.6
1744;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2013 december;0.9;123.9
1745;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Achterhoek (CR);2014 december;0.8;121.4
1746;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2006 december;0.4;151.9
1747;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2007 december;1.0;148.4
1748;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2008 december;0.9;149.6
1749;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2009 december;0.7;148.9
1750;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2010 december;0.6;150.2
1751;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2011 december;1.5;150.3
1752;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2012 december;0.8;147.7
1753;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2013 december;0.5;150.8
1754;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Arnhem/Nijmegen (CR);2014 december;0.5;147.6
1755;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2006 december;0.2;178.5
1756;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2007 december;0.2;177.4
1757;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2008 december;0.3;174.7
1758;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2009 december;0.2;179.5
1759;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2010 december;0.2;179.0
1760;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2011 december;0.2;172.7
1761;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2012 december;0.1;175.7
1762;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2013 december;0.2;181.1
1763;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zuidwest-Gelderland (CR);2014 december;0.3;176.1
1764;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2006 december;2.2;162.3
1765;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2007 december;2.2;161.6
1766;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2008 december;2.7;160.4
1767;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2009 december;3.0;158.4
1768;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2010 december;3.3;154.7
1769;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2011 december;2.5;154.3
1770;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2012 december;3.1;151.6
1771;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2013 december;2.7;152.5
1772;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Utrecht (CR);2014 december;2.5;155.7
1773;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2006 december;0.5;128.9
1774;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2007 december;0.5;130.8
1775;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2008 december;0.5;125.5
1776;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2009 december;0.5;124.2
1777;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2010 december;0.8;121.2
1778;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2011 december;1.5;132.9
1779;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2012 december;1.2;124.4
1780;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2013 december;1.9;115.0
1781;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Kop van Noord-Holland (CR);2014 december;1.3;122.4
1782;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2006 december;0.1;142.3
1783;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2007 december;0.1;141.8
1784;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2008 december;0.1;139.6
1785;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2009 december;0.1;139.8
1786;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2010 december;0.1;141.9
1787;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2011 december;0.2;146.2
1788;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2012 december;0.2;136.4
1789;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2013 december;0.2;134.9
1790;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Alkmaar en omgeving (CR);2014 december;0.2;136.0
1791;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2006 december;0.2;159.5
1792;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2007 december;0.1;162.7
1793;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2008 december;0.1;164.9
1794;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2009 december;0.1;163.6
1795;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2010 december;0.1;158.6
1796;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2011 december;0.1;161.4
1797;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2012 december;0.1;154.4
1798;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2013 december;0.1;158.5
1799;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);IJmond (CR);2014 december;0.1;156.1
1800;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2006 december;0.1;161.9
1801;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2007 december;0.2;161.8
1802;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2008 december;0.2;162.3
1803;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2009 december;0.1;163.2
1804;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2010 december;0.2;162.1
1805;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2011 december;0.1;163.1
1806;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2012 december;0.1;147.8
1807;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2013 december;0.0;
1808;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Agglomeratie Haarlem (CR);2014 december;0.1;163.7
1809;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zaanstreek (CR);2006 december;0.5;146.5
1810;Totaal mannen en vrouwen;Totaal leeftijd;Groningen (PV);Zaanstreek (CR);2007 december;0.1;152.3
