ID;Geslacht;Leeftijd;Herkomstgroepering;Perioden;TotaleBevolking_1;PersonenMetArbeidTotaal_2;Werknemers_3;ZelfstandigenWinstUitOnderneming_4;ZelfstandigenOverigeArbeid_5;PersonenMetArbeidInBuitenland_6;PersonenMetEenUitkeringTotaal_7;PersonenMetEenAOUitkering_8;PersonenMetEenWWUitkering_9;PersonenMetEenBijstandsuitkering_10;PersonenMetEenAndereUitkering_11;PersonenMetPensioenTotaal_12;PersonenMetEenAOWUitkering_13;PersonenMetEenOverigPensioen_14
2701;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2002, vrijdag 27 september;47.7;11.1;7.8;2.6;1.2;0.1;18.0;11.7;1.9;3.5;2.2;19.5;0.0;19.5
2702;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2003, vrijdag 26 september;47.5;12.1;8.6;2.8;1.3;0.1;17.5;11.5;1.9;3.3;2.2;20.2;0.0;20.2
2703;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2004, vrijdag 24 september;47.6;12.3;8.7;2.8;1.4;0.1;17.0;11.2;1.9;3.0;2.2;20.9;0.0;20.9
2704;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2005, vrijdag 30 september;47.2;13.1;9.3;2.9;1.6;0.2;16.3;10.8;1.9;2.6;2.3;21.2;0.0;21.2
2705;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2006, vrijdag 29 september;50.0;14.8;10.3;3.4;1.8;0.2;16.2;10.9;2.1;2.5;2.1;22.3;0.0;22.3
2706;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2007, vrijdag 28 september;53.8;17.7;12.8;3.5;2.2;0.2;16.7;11.1;2.1;2.4;2.2;23.7;0.0;23.7
2707;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2008, vrijdag 26 september;56.3;20.3;14.9;3.8;2.5;0.2;16.5;11.2;1.8;2.4;2.2;24.2;0.0;24.2
2708;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2009, vrijdag 25 september;57.4;22.0;16.2;4.1;2.7;0.2;16.0;11.0;1.6;2.5;2.0;24.6;0.0;24.6
2709;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2010, vrijdag 24 september;58.6;23.4;17.6;4.3;2.4;0.2;16.1;10.9;1.4;2.7;2.0;24.9;0.0;24.9
2710;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2011, vrijdag 30 september;57.9;25.4;19.8;4.5;2.3;0.2;15.8;10.5;1.5;2.7;2.1;22.9;0.0;22.9
2711;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2012, vrijdag 28 september;57.0;26.9;21.2;4.6;2.3;0.2;15.7;10.0;1.9;2.7;2.0;20.7;0.0;20.7
2712;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2013. vrijdag 27 september;56.5;28.2;22.8;4.6;2.0;0.2;16.2;9.7;2.5;2.8;2.1;18.2;0.0;18.2
2713;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2014, vrijdag 26 september;56.6;29.7;24.3;4.8;1.9;0.2;16.7;9.5;3.1;3.1;1.9;16.2;0.0;16.2
2714;Totaal mannen en vrouwen;60 tot 65 jaar;Allochtoon, 2e generatie;2015, vrijdag 25 september;57.1;31.0;25.3;5.2;1.9;0.2;17.0;9.3;3.4;3.3;1.9;14.4;0.0;14.4
2715;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2001, vrijdag 28 september;84.2;18.2;13.0;3.9;1.8;0.5;33.3;19.2;4.5;7.4;4.7;33.0;0.0;33.0
2716;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2002, vrijdag 27 september;85.9;19.9;14.3;4.1;1.9;0.5;33.1;19.6;3.8;7.5;4.6;34.5;0.0;34.5
2717;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2003, vrijdag 26 september;85.2;21.0;15.2;4.4;2.1;0.6;32.2;19.2;3.7;7.1;4.6;35.4;0.0;35.4
2718;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2004, vrijdag 24 september;84.6;21.2;15.1;4.4;2.2;0.7;31.3;18.8;3.8;6.6;4.8;36.0;0.0;36.0
2719;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2005, vrijdag 30 september;83.2;22.4;16.0;4.5;2.4;0.7;30.1;18.2;3.7;5.9;4.8;35.8;0.0;35.8
2720;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2006, vrijdag 29 september;85.5;24.6;17.3;5.2;2.8;0.7;29.4;18.1;3.8;5.5;4.4;36.2;0.0;36.2
2721;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2007, vrijdag 28 september;91.7;30.1;22.1;5.4;3.3;0.8;30.1;18.4;3.9;5.5;4.7;37.6;0.0;37.6
2722;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2008, vrijdag 26 september;98.3;35.7;26.7;6.0;3.9;0.8;30.6;18.9;3.5;5.7;4.7;38.9;0.0;38.9
2723;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2009, vrijdag 25 september;103.9;40.1;30.4;6.6;4.3;0.8;31.2;19.2;3.2;6.1;4.7;40.9;0.0;40.9
2724;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2010, vrijdag 24 september;108.9;43.7;33.7;7.1;3.9;0.9;32.2;19.4;3.1;6.8;4.8;42.2;0.0;42.2
2725;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2011, vrijdag 30 september;110.1;47.3;37.2;7.5;3.9;1.0;32.5;18.9;3.4;7.1;5.0;40.5;0.0;40.5
2726;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2012, vrijdag 28 september;107.5;48.6;38.6;7.6;3.8;1.0;32.0;18.0;3.9;7.1;4.9;36.6;0.0;36.6
2727;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2013. vrijdag 27 september;105.4;49.9;40.2;7.5;3.3;1.1;32.8;17.3;4.9;7.6;5.0;31.8;0.0;31.8
2728;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2014, vrijdag 26 september;103.4;51.4;41.6;7.8;3.2;1.0;32.9;16.5;5.7;7.9;4.6;27.2;0.0;27.2
2729;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon;2015, vrijdag 25 september;101.9;52.4;42.4;8.3;3.0;1.0;32.4;15.6;6.1;8.2;4.2;22.9;0.0;22.9
2730;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2001, vrijdag 28 september;37.3;8.0;6.0;1.4;0.6;0.3;15.2;7.7;2.2;4.0;2.5;14.3;0.0;14.3
2731;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2002, vrijdag 27 september;38.9;9.0;6.7;1.6;0.7;0.4;15.3;8.1;1.9;4.1;2.4;15.3;0.0;15.3
2732;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2003, vrijdag 26 september;38.4;9.2;6.7;1.7;0.8;0.5;15.0;7.9;1.9;3.9;2.4;15.6;0.0;15.6
2733;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2004, vrijdag 24 september;37.7;9.1;6.5;1.6;0.8;0.5;14.6;7.7;1.9;3.7;2.5;15.4;0.0;15.4
2734;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2005, vrijdag 30 september;36.8;9.6;7.0;1.7;0.9;0.5;14.1;7.6;1.9;3.3;2.6;14.9;0.0;14.9
2735;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2006, vrijdag 29 september;36.4;10.2;7.3;1.9;1.0;0.5;13.5;7.3;1.8;3.1;2.4;14.2;0.0;14.2
2736;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2007, vrijdag 28 september;38.9;12.7;9.5;2.0;1.2;0.6;13.8;7.4;1.9;3.1;2.5;14.3;0.0;14.3
2737;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2008, vrijdag 26 september;43.1;15.8;12.2;2.3;1.4;0.6;14.4;7.9;1.7;3.3;2.6;15.2;0.0;15.2
2738;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2009, vrijdag 25 september;47.8;18.6;14.5;2.6;1.7;0.6;15.5;8.4;1.7;3.7;2.7;16.8;0.0;16.8
2739;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2010, vrijdag 24 september;51.6;20.9;16.5;2.9;1.6;0.7;16.4;8.7;1.7;4.2;2.8;17.8;0.0;17.8
2740;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2011, vrijdag 30 september;53.5;22.5;17.9;3.1;1.7;0.7;17.1;8.6;1.9;4.5;3.0;18.0;0.0;18.0
2741;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2012, vrijdag 28 september;51.8;22.5;17.9;3.1;1.6;0.8;16.7;8.2;2.0;4.5;3.0;16.3;0.0;16.3
2742;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2013. vrijdag 27 september;50.3;22.4;17.9;3.1;1.4;0.8;17.0;7.8;2.5;4.8;3.0;14.0;0.0;14.0
2743;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2014, vrijdag 26 september;48.2;22.4;18.0;3.2;1.3;0.8;16.7;7.2;2.7;4.9;2.8;11.4;0.0;11.4
2744;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 1e generatie;2015, vrijdag 25 september;46.3;22.2;17.8;3.3;1.2;0.8;15.9;6.6;2.7;5.0;2.4;8.9;0.0;8.9
2745;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2001, vrijdag 28 september;47.0;10.2;7.1;2.4;1.2;0.1;18.2;11.5;2.3;3.5;2.2;18.7;0.0;18.7
2746;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2002, vrijdag 27 september;47.0;10.9;7.6;2.6;1.2;0.1;17.7;11.5;1.9;3.4;2.2;19.2;0.0;19.2
2747;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2003, vrijdag 26 september;46.8;11.8;8.4;2.7;1.3;0.1;17.2;11.3;1.8;3.2;2.2;19.9;0.0;19.9
2748;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2004, vrijdag 24 september;46.9;12.1;8.5;2.8;1.4;0.1;16.7;11.1;1.8;2.9;2.2;20.6;0.0;20.6
2749;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2005, vrijdag 30 september;46.5;12.8;9.1;2.8;1.5;0.2;16.0;10.6;1.8;2.6;2.2;20.9;0.0;20.9
2750;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2006, vrijdag 29 september;49.2;14.5;10.1;3.3;1.8;0.2;15.9;10.8;2.0;2.4;2.0;22.0;0.0;22.0
2751;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2007, vrijdag 28 september;52.8;17.3;12.6;3.4;2.1;0.2;16.3;11.0;2.1;2.4;2.2;23.3;0.0;23.3
2752;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2008, vrijdag 26 september;55.2;19.9;14.6;3.7;2.4;0.2;16.2;11.0;1.8;2.3;2.1;23.7;0.0;23.7
2753;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2009, vrijdag 25 september;56.2;21.5;15.8;4.0;2.6;0.2;15.7;10.8;1.5;2.4;2.0;24.1;0.0;24.1
2754;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2010, vrijdag 24 september;57.3;22.8;17.2;4.2;2.3;0.2;15.7;10.7;1.4;2.6;1.9;24.4;0.0;24.4
2755;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2011, vrijdag 30 september;56.6;24.8;19.3;4.4;2.2;0.2;15.4;10.2;1.5;2.6;2.0;22.5;0.0;22.5
2756;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2012, vrijdag 28 september;55.6;26.2;20.7;4.5;2.2;0.2;15.3;9.8;1.9;2.6;2.0;20.2;0.0;20.2
2757;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2013. vrijdag 27 september;55.1;27.5;22.2;4.5;2.0;0.2;15.7;9.5;2.4;2.7;2.1;17.8;0.0;17.8
2758;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2014, vrijdag 26 september;55.2;28.9;23.6;4.6;1.9;0.2;16.2;9.2;3.0;3.0;1.9;15.9;0.0;15.9
2759;Totaal mannen en vrouwen;60 tot 65 jaar;Westerse allochtoon, 2e generatie;2015, vrijdag 25 september;55.6;30.2;24.7;5.0;1.9;0.2;16.6;9.0;3.4;3.2;1.9;14.0;0.0;14.0
2760;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2001, vrijdag 28 september;31.7;3.6;2.9;0.6;0.2;0.0;20.8;9.4;1.1;10.8;0.9;6.5;0.0;6.4
2761;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2002, vrijdag 27 september;34.0;4.2;3.5;0.6;0.2;0.0;21.9;10.1;0.9;11.3;0.9;7.2;0.0;7.2
2762;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2003, vrijdag 26 september;34.8;4.7;4.0;0.7;0.2;0.0;22.2;10.2;1.0;11.5;0.9;8.0;0.0;8.0
2763;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2004, vrijdag 24 september;36.1;5.2;4.3;0.7;0.3;0.0;22.5;10.4;1.0;11.6;0.9;8.8;0.0;8.8
2764;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2005, vrijdag 30 september;36.5;5.9;5.0;0.7;0.3;0.0;22.1;10.4;1.1;11.0;1.1;9.7;0.0;9.7
2765;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2006, vrijdag 29 september;38.2;6.9;5.8;0.8;0.4;0.0;22.5;10.6;1.3;10.6;1.1;10.6;0.0;10.6
2766;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2007, vrijdag 28 september;39.7;8.3;7.1;0.9;0.5;0.0;22.6;10.7;1.3;10.5;1.2;11.2;0.0;11.2
2767;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2008, vrijdag 26 september;42.6;10.1;8.6;1.1;0.6;0.0;23.6;11.2;1.2;10.9;1.3;11.6;0.0;11.6
2768;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2009, vrijdag 25 september;45.0;11.7;9.8;1.3;0.8;0.1;24.1;11.4;1.1;11.2;1.4;12.3;0.0;12.3
2769;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2010, vrijdag 24 september;48.4;13.2;11.2;1.5;0.7;0.1;25.6;11.8;1.1;12.2;1.4;12.7;0.0;12.7
2770;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2011, vrijdag 30 september;51.0;15.0;12.9;1.8;0.7;0.1;26.8;12.0;1.3;12.9;1.6;12.4;0.0;12.4
2771;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2012, vrijdag 28 september;54.3;16.7;14.3;2.1;0.8;0.1;28.1;12.3;1.6;13.4;1.9;12.2;0.0;12.2
2772;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2013. vrijdag 27 september;57.3;18.4;15.8;2.2;0.8;0.1;29.7;12.6;2.3;14.0;2.2;11.4;0.0;11.4
2773;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2014, vrijdag 26 september;61.3;20.7;17.8;2.5;0.9;0.1;31.6;12.9;2.9;15.0;2.3;10.8;0.0;10.8
2774;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon;2015, vrijdag 25 september;64.6;22.9;19.6;3.0;0.9;0.1;32.8;13.0;3.1;15.9;2.1;9.8;0.0;9.8
2775;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2001, vrijdag 28 september;31.0;3.4;2.8;0.5;0.1;0.0;20.5;9.2;1.0;10.7;0.8;6.2;0.0;6.2
2776;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2002, vrijdag 27 september;33.3;4.0;3.4;0.6;0.2;0.0;21.7;10.0;0.9;11.3;0.9;6.9;0.0;6.9
2777;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2003, vrijdag 26 september;34.1;4.5;3.8;0.6;0.2;0.0;21.9;10.1;0.9;11.5;0.9;7.7;0.0;7.7
2778;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2004, vrijdag 24 september;35.4;4.9;4.2;0.6;0.2;0.0;22.3;10.3;1.0;11.5;0.8;8.5;0.0;8.5
2779;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2005, vrijdag 30 september;35.7;5.7;4.9;0.7;0.3;0.0;21.8;10.2;1.1;10.9;1.1;9.4;0.0;9.4
2780;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2006, vrijdag 29 september;37.3;6.5;5.6;0.8;0.4;0.0;22.2;10.4;1.2;10.6;1.1;10.3;0.0;10.2
2781;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2007, vrijdag 28 september;38.6;7.9;6.9;0.8;0.4;0.0;22.3;10.5;1.3;10.5;1.2;10.8;0.0;10.8
2782;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2008, vrijdag 26 september;41.5;9.6;8.2;1.0;0.6;0.0;23.3;11.0;1.2;10.8;1.3;11.2;0.0;11.1
2783;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2009, vrijdag 25 september;43.8;11.2;9.5;1.2;0.7;0.1;23.8;11.2;1.1;11.1;1.3;11.8;0.0;11.8
2784;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2010, vrijdag 24 september;47.1;12.6;10.8;1.4;0.7;0.0;25.3;11.6;1.1;12.2;1.4;12.2;0.0;12.2
2785;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2011, vrijdag 30 september;49.7;14.4;12.4;1.6;0.7;0.1;26.4;11.7;1.2;12.8;1.6;11.9;0.0;11.9
2786;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2012, vrijdag 28 september;52.9;16.0;13.8;1.9;0.7;0.1;27.7;12.1;1.6;13.3;1.8;11.8;0.0;11.8
2787;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2013. vrijdag 27 september;55.9;17.6;15.2;2.1;0.7;0.1;29.3;12.3;2.3;13.9;2.2;11.0;0.0;11.0
2788;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2014, vrijdag 26 september;59.8;19.9;17.1;2.4;0.9;0.1;31.2;12.6;2.8;14.9;2.2;10.4;0.0;10.4
2789;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 1e generatie;2015, vrijdag 25 september;63.1;22.0;19.0;2.8;0.8;0.1;32.4;12.8;3.0;15.8;2.0;9.5;0.0;9.5
2790;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2001, vrijdag 28 september;0.7;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.0;0.1;0.0;0.3;0.0;0.3
2791;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2002, vrijdag 27 september;0.7;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.1;0.0;0.3;0.0;0.3
2792;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2003, vrijdag 26 september;0.7;0.2;0.2;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.3;0.0;0.3
2793;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2004, vrijdag 24 september;0.7;0.2;0.2;0.1;0.0;0.0;0.2;0.2;0.0;0.1;0.0;0.3;0.0;0.3
2794;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2005, vrijdag 30 september;0.8;0.3;0.2;0.1;0.0;0.0;0.3;0.2;0.0;0.1;0.0;0.3;0.0;0.3
2795;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2006, vrijdag 29 september;0.9;0.3;0.2;0.1;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.4;0.0;0.4
2796;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2007, vrijdag 28 september;1.0;0.4;0.3;0.1;0.0;0.0;0.3;0.2;0.0;0.1;0.0;0.4;0.0;0.4
2797;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2008, vrijdag 26 september;1.1;0.5;0.4;0.1;0.1;0.0;0.3;0.2;0.0;0.1;0.0;0.5;0.0;0.5
2798;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2009, vrijdag 25 september;1.2;0.5;0.4;0.1;0.1;0.0;0.3;0.2;0.0;0.1;0.0;0.5;0.0;0.5
2799;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2010, vrijdag 24 september;1.3;0.6;0.4;0.1;0.1;0.0;0.4;0.2;0.0;0.1;0.0;0.5;0.0;0.5
2800;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2011, vrijdag 30 september;1.3;0.6;0.5;0.1;0.1;0.0;0.4;0.2;0.0;0.1;0.0;0.5;0.0;0.5
2801;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2012, vrijdag 28 september;1.4;0.7;0.6;0.1;0.1;0.0;0.4;0.2;0.1;0.1;0.0;0.5;0.0;0.5
2802;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2013. vrijdag 27 september;1.4;0.7;0.6;0.1;0.1;0.0;0.4;0.2;0.1;0.1;0.0;0.4;0.0;0.4
2803;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2014, vrijdag 26 september;1.5;0.8;0.6;0.1;0.0;0.0;0.4;0.2;0.1;0.1;0.0;0.4;0.0;0.4
2804;Totaal mannen en vrouwen;60 tot 65 jaar;Niet-westerse allochtoon, 2e generatie;2015, vrijdag 25 september;1.5;0.8;0.7;0.2;0.1;0.0;0.5;0.2;0.1;0.1;0.0;0.4;0.0;0.4
2805;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2001, vrijdag 28 september;7.9;0.5;0.5;0.0;0.0;0.0;5.7;2.4;0.3;3.2;0.2;1.3;0.0;1.3
2806;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2002, vrijdag 27 september;8.5;0.6;0.6;0.1;0.0;0.0;6.0;2.6;0.2;3.4;0.2;1.4;0.0;1.4
2807;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2003, vrijdag 26 september;8.4;0.7;0.6;0.1;0.0;0.0;5.9;2.6;0.2;3.3;0.2;1.5;0.0;1.5
2808;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2004, vrijdag 24 september;8.5;0.7;0.7;0.0;0.0;0.0;5.9;2.7;0.2;3.3;0.1;1.5;0.0;1.5
2809;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2005, vrijdag 30 september;7.6;0.7;0.6;0.1;0.0;0.0;5.2;2.5;0.2;2.8;0.1;1.6;0.0;1.6
2810;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2006, vrijdag 29 september;7.7;0.8;0.7;0.1;0.0;0.0;5.1;2.5;0.2;2.5;0.2;1.7;0.0;1.7
2811;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2007, vrijdag 28 september;7.3;0.9;0.8;0.1;0.0;0.0;4.8;2.3;0.2;2.3;0.2;1.6;0.0;1.6
2812;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2008, vrijdag 26 september;7.5;1.0;0.9;0.1;0.0;0.0;4.8;2.3;0.2;2.3;0.2;1.6;0.0;1.6
2813;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2009, vrijdag 25 september;7.5;1.1;1.0;0.1;0.1;0.0;4.7;2.3;0.2;2.2;0.1;1.6;0.0;1.6
2814;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2010, vrijdag 24 september;7.9;1.2;1.1;0.1;0.0;0.0;4.9;2.3;0.1;2.5;0.2;1.7;0.0;1.7
2815;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2011, vrijdag 30 september;8.0;1.2;1.1;0.1;0.0;0.0;4.9;2.2;0.1;2.6;0.2;1.6;0.0;1.6
2816;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2012, vrijdag 28 september;8.3;1.3;1.2;0.1;0.0;0.0;4.9;2.2;0.1;2.6;0.2;1.5;0.0;1.5
2817;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2013. vrijdag 27 september;8.4;1.3;1.2;0.1;0.0;0.0;4.9;2.1;0.2;2.5;0.2;1.3;0.0;1.3
2818;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2014, vrijdag 26 september;8.8;1.4;1.3;0.1;0.0;0.0;4.9;2.2;0.2;2.5;0.2;1.2;0.0;1.2
2819;Totaal mannen en vrouwen;60 tot 65 jaar;Marokko;2015, vrijdag 25 september;8.8;1.5;1.3;0.1;0.0;0.0;4.8;2.2;0.2;2.4;0.1;1.2;0.0;1.2
2820;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2001, vrijdag 28 september;8.9;0.4;0.3;0.1;0.0;0.0;6.5;4.1;0.3;2.5;0.2;1.5;0.0;1.5
2821;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2002, vrijdag 27 september;9.5;0.4;0.3;0.1;0.0;0.0;6.9;4.4;0.2;2.6;0.2;1.7;0.0;1.7
2822;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2003, vrijdag 26 september;9.4;0.4;0.3;0.1;0.0;0.0;6.8;4.3;0.2;2.7;0.2;1.8;0.0;1.8
2823;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2004, vrijdag 24 september;9.3;0.4;0.3;0.1;0.0;0.0;6.6;4.2;0.2;2.6;0.2;2.0;0.0;2.0
