ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
3182;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2011;24450.0;4700.0;10900.0;37.0;1300.0;5100.0;17.0;25.0;6000.0;16000.0;54.0
3183;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2012;24850.0;4700.0;10900.0;36.0;1100.0;4700.0;16.0;23.0;5800.0;15600.0;52.0
3184;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2005;10050.0;5000.0;10200.0;43.0;2300.0;7400.0;31.0;28.0;7300.0;17600.0;74.0
3185;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2006;10050.0;5100.0;10400.0;40.0;2400.0;8600.0;33.0;28.0;7500.0;19000.0;73.0
3186;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2007;10050.0;5300.0;10700.0;40.0;2800.0;9900.0;36.0;31.0;8100.0;20600.0;76.0
3187;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;8950.0;5500.0;11100.0;39.0;2900.0;10400.0;36.0;34.0;8400.0;21500.0;75.0
3188;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;9750.0;5700.0;11600.0;39.0;1900.0;6400.0;22.0;28.0;7600.0;18000.0;61.0
3189;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;8650.0;5800.0;11700.0;40.0;1700.0;6000.0;20.0;26.0;7500.0;17700.0;60.0
3190;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2011;8700.0;6100.0;12100.0;38.0;1700.0;6300.0;20.0;27.0;7800.0;18400.0;58.0
3191;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2012;8400.0;6100.0;12200.0;39.0;1500.0;5800.0;19.0;24.0;7600.0;18000.0;58.0
3192;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2005;12450.0;3000.0;8300.0;36.0;1400.0;6900.0;30.0;22.0;4400.0;15200.0;66.0
3193;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2006;12600.0;3100.0;8400.0;34.0;1400.0;8000.0;32.0;20.0;4500.0;16400.0;66.0
3194;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2007;13600.0;3100.0;8500.0;34.0;1600.0;8600.0;34.0;23.0;4700.0;17100.0;68.0
3195;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2008;14450.0;3000.0;8700.0;34.0;1600.0;8600.0;34.0;31.0;4600.0;17300.0;68.0
3196;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2009;15050.0;3100.0;9100.0;35.0;300.0;1200.0;5.0;21.0;3400.0;10300.0;40.0
3197;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2010;15650.0;3200.0;9200.0;35.0;300.0;1100.0;4.0;21.0;3500.0;10300.0;39.0
3198;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2011;16700.0;3200.0;9300.0;35.0;300.0;1000.0;4.0;20.0;3500.0;10300.0;39.0
3199;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2012;16950.0;3100.0;9300.0;34.0;200.0;900.0;3.0;18.0;3300.0;10200.0;37.0
3200;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2005;8200.0;2700.0;8000.0;33.0;1400.0;7600.0;32.0;22.0;4100.0;15600.0;65.0
3201;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2006;8500.0;2700.0;8100.0;31.0;1300.0;8600.0;33.0;20.0;4000.0;16700.0;64.0
3202;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2007;9450.0;2700.0;8200.0;32.0;1500.0;8800.0;34.0;22.0;4200.0;17000.0;66.0
3203;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2008;10650.0;2700.0;8300.0;33.0;1500.0;8700.0;34.0;32.0;4200.0;17000.0;67.0
3204;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2009;10800.0;2700.0;8700.0;34.0;;;;21.0;;;
3205;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2010;11850.0;2800.0;8800.0;34.0;;;;21.0;;;
3206;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2011;13100.0;2800.0;8900.0;34.0;;;;19.0;;;
3207;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2012;13350.0;2700.0;8900.0;33.0;;;;17.0;;;
3208;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2005;4250.0;3700.0;8900.0;41.0;1400.0;5700.0;27.0;21.0;5100.0;14600.0;68.0
3209;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2006;4100.0;3800.0;9100.0;40.0;1600.0;6800.0;30.0;21.0;5400.0;15900.0;70.0
3210;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2007;4150.0;3900.0;9300.0;38.0;1900.0;8100.0;33.0;25.0;5800.0;17400.0;71.0
3211;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2008;3800.0;4100.0;9700.0;38.0;2000.0;8200.0;32.0;29.0;6100.0;17900.0;70.0
3212;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2009;4300.0;4200.0;10100.0;38.0;400.0;1400.0;6.0;22.0;4600.0;11500.0;44.0
3213;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2010;3800.0;4300.0;10300.0;39.0;300.0;1300.0;5.0;21.0;4600.0;11600.0;44.0
3214;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2011;3600.0;4700.0;10800.0;36.0;400.0;1400.0;5.0;22.0;5100.0;12200.0;41.0
3215;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2012;3550.0;4800.0;10900.0;37.0;300.0;1300.0;5.0;20.0;5100.0;12200.0;42.0
3216;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2005;16200.0;6000.0;11200.0;41.0;3000.0;9100.0;33.0;35.0;9000.0;20300.0;74.0
3217;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2006;16550.0;6100.0;11400.0;39.0;3000.0;10400.0;35.0;36.0;9100.0;21800.0;74.0
3218;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2007;16650.0;6300.0;11800.0;38.0;3500.0;11600.0;38.0;37.0;9800.0;23400.0;76.0
3219;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2008;16550.0;6500.0;12100.0;38.0;3700.0;12400.0;38.0;41.0;10200.0;24500.0;76.0
3220;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2009;16350.0;6800.0;12700.0;39.0;3100.0;10500.0;32.0;35.0;9900.0;23200.0;71.0
3221;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2010;16450.0;6900.0;12800.0;39.0;2900.0;10100.0;31.0;34.0;9800.0;22900.0;70.0
3222;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2011;16450.0;7000.0;13100.0;39.0;2600.0;9900.0;30.0;32.0;9600.0;23000.0;69.0
3223;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2012;16300.0;7100.0;13200.0;40.0;2200.0;9100.0;27.0;29.0;9300.0;22300.0;67.0
3224;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2005;10400.0;6000.0;11200.0;40.0;3000.0;9300.0;33.0;37.0;9000.0;20500.0;73.0
3225;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2006;10650.0;6100.0;11400.0;38.0;3000.0;10600.0;35.0;37.0;9100.0;22000.0;73.0
3226;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2007;10750.0;6300.0;11800.0;37.0;3600.0;11900.0;38.0;38.0;9900.0;23700.0;75.0
3227;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2008;11350.0;6500.0;12100.0;37.0;3700.0;12500.0;38.0;42.0;10200.0;24600.0;75.0
3228;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2009;10900.0;6800.0;12700.0;39.0;3100.0;10700.0;33.0;36.0;9900.0;23400.0;72.0
3229;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2010;11600.0;6800.0;12800.0;39.0;2900.0;10300.0;31.0;35.0;9700.0;23100.0;70.0
3230;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2011;11350.0;7000.0;13100.0;39.0;2600.0;10000.0;30.0;32.0;9600.0;23100.0;69.0
3231;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2012;11450.0;7100.0;13200.0;39.0;2200.0;9200.0;27.0;30.0;9300.0;22400.0;66.0
3232;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2005;5800.0;6000.0;11200.0;44.0;2900.0;8600.0;34.0;32.0;8900.0;19800.0;78.0
3233;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2006;5950.0;6100.0;11400.0;41.0;2900.0;9900.0;35.0;33.0;9000.0;21300.0;76.0
3234;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2007;5900.0;6300.0;11700.0;41.0;3400.0;11100.0;38.0;35.0;9700.0;22800.0;79.0
3235;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2008;5200.0;6500.0;12100.0;39.0;3600.0;12000.0;39.0;38.0;10100.0;24100.0;78.0
3236;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2009;5500.0;6800.0;12700.0;40.0;3000.0;10200.0;32.0;33.0;9800.0;22900.0;72.0
3237;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2010;4850.0;6900.0;12800.0;40.0;2800.0;9700.0;30.0;30.0;9700.0;22500.0;70.0
3238;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2011;5100.0;7000.0;13100.0;40.0;2700.0;9800.0;30.0;30.0;9700.0;22900.0;70.0
3239;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2012;4850.0;7100.0;13200.0;41.0;2300.0;9000.0;28.0;27.0;9400.0;22200.0;69.0
3240;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;
3241;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2006;;;;;;;;;;;
3242;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2007;;;;;;;;;;;
3243;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2008;;;;;;;;;;;
3244;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2009;;;;;;;;;;;
3245;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2010;;;;;;;;;;;
3246;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2011;;;;;;;;;;;
3247;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2012;;;;;;;;;;;
3248;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2005;;;;;;;;;;;
3249;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2006;;;;;;;;;;;
3250;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2007;;;;;;;;;;;
3251;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2008;;;;;;;;;;;
3252;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2009;;;;;;;;;;;
3253;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2010;;;;;;;;;;;
3254;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2011;;;;;;;;;;;
3255;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Nooit gescheiden;2012;;;;;;;;;;;
3256;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2005;;;;;;;;;;;
3257;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2006;;;;;;;;;;;
3258;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2007;;;;;;;;;;;
3259;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2008;;;;;;;;;;;
3260;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2009;;;;;;;;;;;
3261;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2010;;;;;;;;;;;
3262;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2011;;;;;;;;;;;
3263;Totaal huishoudsamenstelling;40 tot 45 jaar;Westerse allochtonen;Autochtonen;Ooit gescheiden;2012;;;;;;;;;;;
3264;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;40200.0;3800.0;9100.0;49.0;1200.0;4100.0;22.0;11.0;5000.0;13200.0;71.0
3265;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;41150.0;4000.0;9300.0;47.0;1200.0;4800.0;24.0;11.0;5200.0;14100.0;71.0
3266;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;41650.0;4100.0;9600.0;47.0;1500.0;5600.0;27.0;12.0;5600.0;15200.0;74.0
3267;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;42750.0;4300.0;10000.0;46.0;1500.0;5800.0;27.0;16.0;5800.0;15800.0;73.0
3268;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;43850.0;4600.0;10500.0;48.0;1000.0;3500.0;16.0;12.0;5600.0;14000.0;64.0
3269;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;45500.0;4700.0;10700.0;48.0;1000.0;3400.0;15.0;12.0;5700.0;14100.0;63.0
3270;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;46350.0;4900.0;11000.0;48.0;900.0;3300.0;14.0;12.0;5800.0;14300.0;62.0
3271;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;48050.0;5000.0;11200.0;49.0;800.0;3000.0;13.0;11.0;5800.0;14200.0;62.0
3272;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2005;21900.0;3500.0;8800.0;48.0;1200.0;4200.0;23.0;11.0;4700.0;13000.0;71.0
3273;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2006;22500.0;3700.0;9000.0;46.0;1200.0;4900.0;25.0;11.0;4900.0;13900.0;71.0
3274;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2007;23100.0;3900.0;9400.0;46.0;1500.0;5700.0;28.0;12.0;5400.0;15100.0;74.0
3275;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2008;25300.0;4000.0;9700.0;45.0;1500.0;6000.0;28.0;16.0;5500.0;15700.0;73.0
3276;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2009;25200.0;4200.0;10200.0;47.0;1100.0;3900.0;18.0;12.0;5300.0;14100.0;65.0
3277;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2010;27900.0;4400.0;10400.0;47.0;1000.0;3700.0;17.0;12.0;5400.0;14100.0;64.0
3278;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2011;28650.0;4500.0;10700.0;47.0;1000.0;3600.0;16.0;12.0;5500.0;14300.0;63.0
3279;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2012;30000.0;4700.0;10900.0;48.0;800.0;3400.0;15.0;11.0;5500.0;14300.0;63.0
3280;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2005;18350.0;4100.0;9400.0;49.0;1200.0;3900.0;20.0;11.0;5300.0;13300.0;69.0
3281;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2006;18650.0;4300.0;9600.0;48.0;1300.0;4600.0;23.0;11.0;5600.0;14200.0;71.0
3282;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2007;18550.0;4500.0;10000.0;48.0;1500.0;5300.0;26.0;12.0;6000.0;15300.0;74.0
3283;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;17450.0;4800.0;10400.0;48.0;1500.0;5500.0;25.0;15.0;6300.0;15900.0;73.0
3284;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;18650.0;5000.0;10900.0;49.0;900.0;3100.0;14.0;11.0;5900.0;14000.0;63.0
3285;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;17600.0;5200.0;11200.0;49.0;800.0;2900.0;13.0;11.0;6000.0;14100.0;62.0
3286;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2011;17700.0;5400.0;11500.0;49.0;800.0;2800.0;12.0;11.0;6200.0;14300.0;61.0
3287;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2012;18050.0;5600.0;11700.0;50.0;700.0;2500.0;11.0;11.0;6300.0;14200.0;61.0
3288;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2005;38750.0;3700.0;9000.0;49.0;1100.0;3900.0;21.0;10.0;4800.0;12900.0;70.0
3289;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2006;39350.0;3900.0;9200.0;48.0;1200.0;4500.0;23.0;10.0;5100.0;13700.0;71.0
3290;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2007;39500.0;4000.0;9500.0;47.0;1400.0;5300.0;26.0;11.0;5400.0;14800.0;73.0
3291;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2008;40300.0;4200.0;9800.0;47.0;1400.0;5400.0;26.0;15.0;5600.0;15200.0;73.0
3292;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2009;40950.0;4400.0;10300.0;49.0;900.0;3100.0;15.0;11.0;5300.0;13400.0;64.0
3293;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2010;42100.0;4500.0;10500.0;48.0;800.0;2900.0;13.0;11.0;5300.0;13400.0;61.0
3294;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2011;42250.0;4700.0;10800.0;49.0;800.0;2800.0;13.0;11.0;5500.0;13600.0;62.0
3295;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2012;43250.0;4800.0;11000.0;50.0;700.0;2600.0;12.0;10.0;5500.0;13600.0;62.0
3296;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2005;20850.0;3400.0;8700.0;49.0;1100.0;4000.0;22.0;10.0;4500.0;12700.0;71.0
3297;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2006;21250.0;3600.0;8900.0;47.0;1100.0;4600.0;24.0;10.0;4700.0;13500.0;71.0
3298;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2007;21600.0;3700.0;9200.0;47.0;1400.0;5400.0;27.0;11.0;5100.0;14600.0;74.0
3299;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2008;23500.0;3800.0;9500.0;46.0;1300.0;5600.0;27.0;15.0;5100.0;15100.0;73.0
3300;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2009;23150.0;4000.0;10000.0;48.0;900.0;3400.0;16.0;10.0;4900.0;13400.0;64.0
3301;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2010;25400.0;4100.0;10200.0;48.0;900.0;3100.0;15.0;11.0;5000.0;13300.0;63.0
3302;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2011;25700.0;4300.0;10400.0;48.0;800.0;3000.0;14.0;11.0;5100.0;13400.0;62.0
3303;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2012;26550.0;4400.0;10600.0;49.0;700.0;2800.0;13.0;10.0;5100.0;13400.0;62.0
3304;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2005;17900.0;4100.0;9400.0;50.0;1100.0;3700.0;20.0;10.0;5200.0;13100.0;70.0
3305;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2006;18100.0;4200.0;9500.0;48.0;1200.0;4400.0;22.0;10.0;5400.0;13900.0;70.0
3306;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2007;17900.0;4400.0;9900.0;48.0;1400.0;5100.0;25.0;12.0;5800.0;15000.0;73.0
3307;Totaal huishoudsamenstelling;40 tot 45 jaar;Niet-westerse allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2008;16800.0;4700.0;10300.0;48.0;1400.0;5300.0;25.0;14.0;6100.0;15600.0;73.0
