ID;IndicatieGrondslag;LeveringsvormZorg;Zorgzwaartepakket;Perioden;PersonenMetIndicatieOpPeildatum_1;PersonenMetIndicatieOpPeildatum_2
826;Totaal personen;Zin verblijf;zzp 4 LG Wonen met begeleiding en ver..;2022;2285.0;0.01
827;Totaal personen;Zin verblijf;zzp 4 LG Wonen met begeleiding en ver..;2023;2190.0;0.01
828;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2015;765.0;0.0
829;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2016;685.0;0.0
830;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2017;615.0;0.0
831;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2018;560.0;0.0
832;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2019;530.0;0.0
833;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2020;485.0;0.0
834;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2021;485.0;0.0
835;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2022;455.0;0.0
836;Totaal personen;Zin verblijf;zzp 5 LG Wonen met begeleiding en int..;2023;440.0;0.0
837;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2015;3775.0;0.02
838;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2016;3580.0;0.02
839;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2017;3355.0;0.02
840;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2018;3295.0;0.02
841;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2019;3165.0;0.02
842;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2020;3080.0;0.02
843;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2021;3065.0;0.02
844;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2022;3035.0;0.02
845;Totaal personen;Zin verblijf;zzp 6 LG Wonen met intensieve begelei..;2023;3035.0;0.02
846;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2015;1190.0;0.01
847;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2016;1130.0;0.01
848;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2017;1085.0;0.01
849;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2018;1055.0;0.01
850;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2019;1040.0;0.01
851;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2020;1115.0;0.01
852;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2021;1095.0;0.01
853;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2022;1105.0;0.01
854;Totaal personen;Zin verblijf;zzp 7 LG Wonen met zeer intensieve be..;2023;1090.0;0.01
855;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2015;55.0;0.0
856;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2016;40.0;0.0
857;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2017;35.0;0.0
858;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2018;25.0;0.0
859;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2019;25.0;0.0
860;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2020;15.0;0.0
861;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2021;10.0;0.0
862;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2022;5.0;0.0
863;Totaal personen;Zin verblijf;zzp 1 ZG visueel Wonen met enige bege..;2023;5.0;0.0
864;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2015;220.0;0.0
865;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2016;180.0;0.0
866;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2017;155.0;0.0
867;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2018;135.0;0.0
868;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2019;110.0;0.0
869;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2020;100.0;0.0
870;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2021;90.0;0.0
871;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2022;85.0;0.0
872;Totaal personen;Zin verblijf;zzp 2 ZG visueel Wonen met begeleidin..;2023;75.0;0.0
873;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2015;490.0;0.0
874;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2016;450.0;0.0
875;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2017;430.0;0.0
876;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2018;440.0;0.0
877;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2019;395.0;0.0
878;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2020;370.0;0.0
879;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2021;360.0;0.0
880;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2022;345.0;0.0
881;Totaal personen;Zin verblijf;zzp 3 ZG visueel Wonen met intensieve..;2023;335.0;0.0
882;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2015;340.0;0.0
883;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2016;320.0;0.0
884;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2017;315.0;0.0
885;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2018;310.0;0.0
886;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2019;290.0;0.0
887;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2020;260.0;0.0
888;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2021;270.0;0.0
889;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2022;280.0;0.0
890;Totaal personen;Zin verblijf;zzp 4 ZG visueel Wonen met intensieve..;2023;265.0;0.0
891;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2015;505.0;0.0
892;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2016;505.0;0.0
893;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2017;520.0;0.0
894;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2018;520.0;0.0
895;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2019;555.0;0.0
896;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2020;560.0;0.0
897;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2021;550.0;0.0
898;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2022;530.0;0.0
899;Totaal personen;Zin verblijf;zzp 5 ZG visueel Wonen met zeer inten..;2023;525.0;0.0
900;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2015;45.0;0.0
901;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2016;35.0;0.0
902;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2017;30.0;0.0
903;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2018;20.0;0.0
904;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2019;20.0;0.0
905;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2020;15.0;0.0
906;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2021;15.0;0.0
907;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2022;10.0;0.0
908;Totaal personen;Zin verblijf;zzp 1 ZG auditief Wonen met begeleidi..;2023;10.0;0.0
909;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2015;310.0;0.0
910;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2016;305.0;0.0
911;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2017;300.0;0.0
912;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2018;290.0;0.0
913;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2019;280.0;0.0
914;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2020;270.0;0.0
915;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2021;265.0;0.0
916;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2022;280.0;0.0
917;Totaal personen;Zin verblijf;zzp 2 ZG auditief Wonen met intensiev..;2023;285.0;0.0
918;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2015;400.0;0.0
919;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2016;425.0;0.0
920;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2017;425.0;0.0
921;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2018;435.0;0.0
922;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2019;475.0;0.0
923;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2020;495.0;0.0
924;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2021;515.0;0.0
925;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2022;540.0;0.0
926;Totaal personen;Zin verblijf;zzp 3 ZG auditief Wonen met intensiev..;2023;545.0;0.0
927;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2015;175.0;0.0
928;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2016;145.0;0.0
929;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2017;140.0;0.0
930;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2018;130.0;0.0
931;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2019;120.0;0.0
932;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2020;110.0;0.0
933;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2021;105.0;0.0
934;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2022;95.0;0.0
935;Totaal personen;Zin verblijf;zzp 4 ZG auditief Wonen met intensiev..;2023;95.0;0.0
936;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2015;6650.0;0.04
937;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2016;5750.0;0.03
938;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2017;5215.0;0.03
939;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2018;4585.0;0.03
940;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2019;4505.0;0.03
941;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2020;4390.0;0.03
942;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2021;16140.0;0.09
943;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2022;17690.0;0.1
944;Totaal personen;Zin verblijf;Totaal zzp Geestelijke gezondheidszorg;2023;18590.0;0.1
945;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2015;0.0;0.0
946;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2016;0.0;0.0
947;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2017;0.0;0.0
948;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2018;0.0;0.0
949;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2019;0.0;0.0
950;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2020;0.0;0.0
951;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2021;0.0;0.0
952;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2022;0.0;0.0
953;Totaal personen;Zin verblijf;zzp 1B GGZ Voortgezet verblijf met be..;2023;0.0;0.0
954;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2015;15.0;0.0
955;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2016;10.0;0.0
956;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2017;5.0;0.0
957;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2018;0.0;0.0
958;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2019;0.0;0.0
959;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2020;0.0;0.0
960;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2021;0.0;0.0
961;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2022;0.0;0.0
962;Totaal personen;Zin verblijf;zzp 2B GGZ Voortgezet verblijf met st..;2023;0.0;0.0
963;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2015;260.0;0.0
964;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2016;185.0;0.0
965;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2017;150.0;0.0
966;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2018;110.0;0.0
967;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2019;85.0;0.0
968;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2020;90.0;0.0
969;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2021;70.0;0.0
970;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2022;50.0;0.0
971;Totaal personen;Zin verblijf;zzp 3B GGZ Voortgezet verblijf met in..;2023;40.0;0.0
972;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2015;850.0;0.01
973;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2016;715.0;0.0
974;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2017;590.0;0.0
975;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2018;465.0;0.0
976;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2019;405.0;0.0
977;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2020;305.0;0.0
978;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2021;155.0;0.0
979;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2022;115.0;0.0
980;Totaal personen;Zin verblijf;zzp 4B GGZ Voortgezet verblijf met in..;2023;80.0;0.0
981;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2015;3190.0;0.02
982;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2016;2785.0;0.02
983;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2017;2595.0;0.02
984;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2018;2330.0;0.01
985;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2019;2290.0;0.01
986;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2020;2265.0;0.01
987;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2021;1445.0;0.01
988;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2022;1265.0;0.01
989;Totaal personen;Zin verblijf;zzp 5B GGZ Voortgezet verblijf met in..;2023;980.0;0.01
990;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2015;815.0;0.0
991;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2016;715.0;0.0
992;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2017;620.0;0.0
993;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2018;510.0;0.0
994;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2019;515.0;0.0
995;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2020;505.0;0.0
996;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2021;320.0;0.0
997;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2022;255.0;0.0
998;Totaal personen;Zin verblijf;zzp 6B GGZ Voortgezet verblijf met in..;2023;180.0;0.0
999;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2015;1515.0;0.01
1000;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2016;1335.0;0.01
1001;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2017;1260.0;0.01
1002;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2018;1170.0;0.01
1003;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2019;1210.0;0.01
1004;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2020;1230.0;0.01
1005;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2021;945.0;0.01
1006;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2022;885.0;0.0
1007;Totaal personen;Zin verblijf;zzp 7B GGZ Beveiligd voortgezet verbl..;2023;835.0;0.0
1008;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2015;;
1009;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2016;;
1010;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2017;;
1011;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2018;;
1012;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2019;;
1013;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2020;;
1014;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2021;2945.0;0.02
1015;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2022;3310.0;0.02
1016;Totaal personen;Zin verblijf;zzp 1W GGZ Wonen met intensieve begele..;2023;3430.0;0.02
1017;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2015;;
1018;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2016;;
1019;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2017;;
1020;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2018;;
1021;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2019;;
1022;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2020;;
1023;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2021;2410.0;0.01
1024;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2022;2550.0;0.01
1025;Totaal personen;Zin verblijf;zzp 2W GGZ Wonen met intensieve begele..;2023;2540.0;0.01
1026;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2015;;
1027;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2016;;
1028;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2017;;
1029;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2018;;
1030;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2019;;
1031;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2020;;
1032;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2021;6695.0;0.04
1033;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2022;7725.0;0.04
1034;Totaal personen;Zin verblijf;zzp 3W GGZ Wonen met intensieve begele..;2023;8525.0;0.05
1035;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2015;;
1036;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2016;;
1037;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2017;;
1038;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2018;;
1039;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2019;;
1040;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2020;;
1041;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2021;770.0;0.0
1042;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2022;995.0;0.01
1043;Totaal personen;Zin verblijf;zzp 4W GGZ Wonen met intensieve begele..;2023;1280.0;0.01
1044;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2015;;
1045;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2016;;
1046;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2017;;
1047;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2018;;
1048;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2019;;
1049;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2020;;
1050;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2021;385.0;0.0
1051;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2022;535.0;0.0
1052;Totaal personen;Zin verblijf;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2023;695.0;0.0
1053;Totaal personen;Zin verblijf;Partnerverblijf;2015;1215.0;0.01
1054;Totaal personen;Zin verblijf;Partnerverblijf;2016;1390.0;0.01
1055;Totaal personen;Zin verblijf;Partnerverblijf;2017;1530.0;0.01
1056;Totaal personen;Zin verblijf;Partnerverblijf;2018;1720.0;0.01
1057;Totaal personen;Zin verblijf;Partnerverblijf;2019;1765.0;0.01
1058;Totaal personen;Zin verblijf;Partnerverblijf;2020;1680.0;0.01
1059;Totaal personen;Zin verblijf;Partnerverblijf;2021;1565.0;0.01
1060;Totaal personen;Zin verblijf;Partnerverblijf;2022;1430.0;0.01
1061;Totaal personen;Zin verblijf;Partnerverblijf;2023;1395.0;0.01
1062;Totaal personen;Zin volledig pakket thuis (vpt);Totaal Wlz/ZMV-AWBZ;2015;7755.0;0.05
1063;Totaal personen;Zin volledig pakket thuis (vpt);Totaal Wlz/ZMV-AWBZ;2016;8930.0;0.05
1064;Totaal personen;Zin volledig pakket thuis (vpt);Totaal Wlz/ZMV-AWBZ;2017;10490.0;0.06
1065;Totaal personen;Zin volledig pakket thuis (vpt);Totaal Wlz/ZMV-AWBZ;2018;12060.0;0.07
1066;Totaal personen;Zin volledig pakket thuis (vpt);Totaal Wlz/ZMV-AWBZ;2019;13215.0;0.08
