ID;Populatie;RegioS;Motieven;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
2653;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;1993;3.65;27.03;57.57
2654;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;1994;3.76;28.67;60.2
2655;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;1995;3.75;29.31;60.63
2656;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;1996;3.74;29.28;60.07
2657;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;1997;3.77;31.13;62.63
2658;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;1998;3.72;30.71;61.61
2659;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;1999;3.84;32.76;64.32
2660;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2000;3.79;32.43;63.0
2661;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2001;3.71;32.13;62.28
2662;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2002;3.78;32.11;61.88
2663;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2003;3.81;33.64;63.83
2664;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2004;3.7;34.17;64.66
2665;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2005;3.6;33.34;63.02
2666;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2006;3.59;33.39;64.42
2667;Hele bevolking;Nederland;1;3;25 tot 45 jarigen;2007;3.56;34.56;63.96
2668;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1985;2.46;20.39;49.13
2669;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1986;2.63;22.46;51.89
2670;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1987;2.64;22.66;52.55
2671;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1988;2.7;22.99;55.04
2672;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1989;2.76;25.22;55.53
2673;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1990;2.97;26.33;57.53
2674;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1991;2.82;26.08;54.57
2675;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1992;2.8;26.26;56.1
2676;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1993;2.91;24.5;54.55
2677;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1994;2.9;25.67;55.96
2678;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1995;2.88;27.17;57.21
2679;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1996;2.89;26.63;56.2
2680;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1997;2.96;27.59;58.45
2681;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1998;2.97;28.09;59.01
2682;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;1999;3.1;29.17;59.84
2683;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2000;3.1;29.04;59.38
2684;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2001;3.09;28.18;58.71
2685;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2002;3.13;29.49;59.19
2686;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2003;3.16;28.48;58.89
2687;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2004;3.16;29.96;61.58
2688;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2005;3.15;29.59;60.75
2689;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2006;3.25;30.16;62.14
2690;Hele bevolking;Nederland;1;3;45 tot 65 jarigen;2007;3.25;30.38;63.2
2691;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1985;1.65;14.49;37.78
2692;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1986;1.6;14.95;38.83
2693;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1987;1.7;15.36;39.9
2694;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1988;1.72;16.38;40.96
2695;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1989;1.91;16.66;43.88
2696;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1990;2.01;16.07;43.72
2697;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1991;1.85;17.49;43.94
2698;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1992;1.76;16.47;42.16
2699;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1993;1.77;13.89;38.0
2700;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1994;1.78;15.89;40.25
2701;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1995;1.69;15.7;38.34
2702;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1996;1.73;15.93;38.49
2703;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1997;1.73;16.79;40.16
2704;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1998;1.77;15.72;38.44
2705;Hele bevolking;Nederland;1;3;65 jarigen en ouder;1999;1.83;14.07;35.48
2706;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2000;1.87;14.35;36.75
2707;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2001;1.9;14.38;36.21
2708;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2002;1.85;13.36;34.74
2709;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2003;1.85;14.38;35.62
2710;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2004;1.9;15.15;38.6
2711;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2005;1.97;14.86;38.59
2712;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2006;2.1;16.9;40.16
2713;Hele bevolking;Nederland;1;3;65 jarigen en ouder;2007;2.16;16.5;40.83
2714;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1985;;;
2715;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1986;;;
2716;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1987;;;
2717;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1988;;;
2718;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1989;;;
2719;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1990;;;
2720;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1991;;;
2721;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1992;;;
2722;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1993;;;
2723;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1994;2.82;16.44;38.25
2724;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1995;2.86;15.99;38.59
2725;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1996;2.81;16.88;38.19
2726;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1997;2.85;17.68;39.18
2727;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1998;2.73;16.8;37.78
2728;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;1999;2.89;17.58;39.6
2729;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2000;2.82;17.2;38.14
2730;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2001;2.77;16.06;35.89
2731;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2002;2.77;17.67;37.67
2732;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2003;2.78;16.64;36.79
2733;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2004;2.71;15.64;37.23
2734;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2005;2.74;17.03;36.91
2735;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2006;2.68;17.22;38.31
2736;Hele bevolking;Nederland;1;3;Sociale groep: personen < 6 jaar;2007;2.68;16.53;35.89
2737;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1985;3.28;24.89;56.16
2738;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1986;3.29;26.42;57.79
2739;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1987;3.46;28.05;60.38
2740;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1988;3.63;26.23;60.65
2741;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1989;3.52;27.7;59.8
2742;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1990;3.67;29.36;62.7
2743;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1991;3.66;29.68;61.51
2744;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1992;3.71;30.24;63.67
2745;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1993;3.71;28.96;61.87
2746;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1994;3.74;29.02;63.87
2747;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1995;3.76;30.65;63.78
2748;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1996;3.72;30.8;63.35
2749;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1997;3.78;31.8;65.44
2750;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1998;3.71;30.59;63.65
2751;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";1999;3.9;33.18;65.93
2752;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2000;3.87;32.36;64.85
2753;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2001;3.8;31.79;63.98
2754;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2002;3.86;32.38;63.39
2755;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2003;3.88;32.36;64.66
2756;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2004;3.79;33.52;65.4
2757;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2005;3.74;32.52;64.91
2758;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2006;3.76;32.5;65.75
2759;Hele bevolking;Nederland;1;3;"Werkzaam; minder dan 30 uur per week";2007;3.72;33.15;65.37
2760;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1985;3.43;30.46;62.03
2761;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1986;3.35;29.52;61.61
2762;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1987;3.35;30.78;64.34
2763;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1988;3.56;34.85;67.97
2764;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1989;3.55;36.48;69.36
2765;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1990;3.63;35.86;67.32
2766;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1991;3.43;34.51;65.03
2767;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1992;3.52;36.11;66.86
2768;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1993;3.57;36.52;67.32
2769;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1994;3.58;37.95;69.02
2770;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1995;3.52;39.55;71.06
2771;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1996;3.47;38.41;69.89
2772;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1997;3.53;39.98;72.4
2773;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1998;3.46;39.56;71.74
2774;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";1999;3.42;40.57;72.16
2775;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2000;3.33;40.24;71.14
2776;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2001;3.3;40.03;70.49
2777;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2002;3.32;40.29;70.5
2778;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2003;3.38;41.4;71.88
2779;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2004;3.34;41.34;73.0
2780;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2005;3.24;40.37;70.97
2781;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2006;3.28;43.39;74.49
2782;Hele bevolking;Nederland;1;3;"Werkzaam; 30 uur of meer per week";2007;3.22;42.48;73.28
2783;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1985;2.96;26.63;57.34
2784;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1986;3.02;17.15;51.39
2785;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1987;3.61;24.03;68.43
2786;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1988;3.1;23.72;54.07
2787;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1989;3.55;21.8;61.09
2788;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1990;3.47;28.05;63.73
2789;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1991;3.69;30.76;73.17
2790;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1992;3.37;25.81;62.48
2791;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1993;3.32;25.2;65.13
2792;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1994;3.21;21.05;54.82
2793;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1995;3.35;23.55;57.19
2794;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1996;3.18;21.75;52.91
2795;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1997;3.17;24.33;57.14
2796;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1998;3.03;23.47;57.52
2797;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;1999;2.91;23.3;54.87
2798;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2000;3.0;22.72;54.84
2799;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2001;2.87;23.06;53.06
2800;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2002;2.75;15.16;45.57
2801;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2003;3.15;25.7;57.37
2802;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2004;2.71;18.25;46.92
2803;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2005;2.45;23.77;47.86
2804;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2006;2.89;20.8;49.93
2805;Hele bevolking;Nederland;1;3;Werkloos of werkzoekend;2007;2.64;20.1;46.93
2806;Hele bevolking;Nederland;1;3;Scholier/student;1985;3.41;21.97;63.79
2807;Hele bevolking;Nederland;1;3;Scholier/student;1986;3.39;24.57;66.78
2808;Hele bevolking;Nederland;1;3;Scholier/student;1987;3.43;24.44;65.73
2809;Hele bevolking;Nederland;1;3;Scholier/student;1988;3.42;24.43;66.37
2810;Hele bevolking;Nederland;1;3;Scholier/student;1989;3.51;23.6;66.73
2811;Hele bevolking;Nederland;1;3;Scholier/student;1990;3.55;25.35;67.54
2812;Hele bevolking;Nederland;1;3;Scholier/student;1991;3.57;28.79;71.94
2813;Hele bevolking;Nederland;1;3;Scholier/student;1992;3.41;27.79;69.75
2814;Hele bevolking;Nederland;1;3;Scholier/student;1993;3.44;27.41;69.27
2815;Hele bevolking;Nederland;1;3;Scholier/student;1994;3.66;24.82;63.25
2816;Hele bevolking;Nederland;1;3;Scholier/student;1995;3.54;23.19;59.65
2817;Hele bevolking;Nederland;1;3;Scholier/student;1996;3.53;23.1;58.53
2818;Hele bevolking;Nederland;1;3;Scholier/student;1997;3.55;24.13;60.81
2819;Hele bevolking;Nederland;1;3;Scholier/student;1998;3.5;23.59;58.3
2820;Hele bevolking;Nederland;1;3;Scholier/student;1999;3.22;23.69;57.84
2821;Hele bevolking;Nederland;1;3;Scholier/student;2000;3.21;24.05;57.53
2822;Hele bevolking;Nederland;1;3;Scholier/student;2001;3.12;25.04;56.91
2823;Hele bevolking;Nederland;1;3;Scholier/student;2002;3.08;23.65;55.58
2824;Hele bevolking;Nederland;1;3;Scholier/student;2003;3.1;24.21;56.15
2825;Hele bevolking;Nederland;1;3;Scholier/student;2004;3.09;24.97;57.4
2826;Hele bevolking;Nederland;1;3;Scholier/student;2005;2.93;24.84;56.92
2827;Hele bevolking;Nederland;1;3;Scholier/student;2006;2.97;23.13;54.55
2828;Hele bevolking;Nederland;1;3;Scholier/student;2007;2.83;24.55;55.4
2829;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1985;2.73;17.26;44.24
2830;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1986;2.76;18.98;46.31
2831;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1987;2.72;17.73;44.16
2832;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1988;2.87;19.27;48.23
2833;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1989;2.89;19.65;47.88
2834;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1990;3.07;20.9;49.44
2835;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1991;2.87;20.26;47.74
2836;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1992;2.94;20.39;47.99
2837;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1993;2.96;19.25;46.65
2838;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1994;2.84;19.24;46.12
2839;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1995;2.82;20.04;46.8
2840;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1996;2.81;19.76;45.78
2841;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1997;2.79;20.64;47.4
2842;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1998;2.78;19.88;46.06
2843;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;1999;3.39;23.23;52.17
2844;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2000;3.34;22.93;51.0
2845;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2001;3.28;21.86;49.52
2846;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2002;3.33;23.36;50.59
2847;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2003;3.33;22.41;50.07
2848;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2004;2.79;20.51;47.6
2849;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2005;2.94;20.9;47.32
2850;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2006;2.92;19.56;46.3
2851;Hele bevolking;Nederland;1;3;Werkt in eigen huishouding;2007;2.96;20.54;48.18
2852;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1985;1.69;15.38;39.36
2853;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1986;1.71;15.43;40.33
2854;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1987;1.8;17.03;43.84
2855;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1988;1.7;16.82;41.69
2856;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1989;2.02;19.41;48.67
2857;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1990;2.08;17.68;46.1
2858;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1991;2.01;19.76;47.38
2859;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1992;1.86;16.73;43.66
2860;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1993;1.83;15.07;39.24
2861;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1994;2.05;19.66;47.17
2862;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1995;1.95;19.33;44.42
2863;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1996;2.0;17.58;43.74
2864;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1997;1.94;19.92;46.56
2865;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1998;2.04;19.44;45.5
2866;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;1999;1.91;15.26;37.44
2867;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2000;1.94;15.16;38.4
2868;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2001;1.97;15.26;37.82
2869;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2002;1.93;14.57;36.67
2870;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2003;1.94;15.43;37.58
2871;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2004;2.09;18.34;43.12
2872;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2005;2.13;17.35;43.05
2873;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2006;2.28;19.89;45.27
2874;Hele bevolking;Nederland;1;3;Gepensioneerd/VUT;2007;2.35;19.04;45.82
2875;Hele bevolking;Nederland;1;3;WAO-er;1985;2.06;20.02;52.41
2876;Hele bevolking;Nederland;1;3;WAO-er;1986;2.21;19.15;50.7
2877;Hele bevolking;Nederland;1;3;WAO-er;1987;2.39;21.54;48.13
2878;Hele bevolking;Nederland;1;3;WAO-er;1988;2.35;20.94;48.86
2879;Hele bevolking;Nederland;1;3;WAO-er;1989;2.61;22.13;54.07
2880;Hele bevolking;Nederland;1;3;WAO-er;1990;2.71;22.06;51.52
2881;Hele bevolking;Nederland;1;3;WAO-er;1991;2.37;18.98;47.2
2882;Hele bevolking;Nederland;1;3;WAO-er;1992;2.69;26.75;57.15
2883;Hele bevolking;Nederland;1;3;WAO-er;1993;2.8;25.11;56.47
2884;Hele bevolking;Nederland;1;3;WAO-er;1994;2.79;22.59;53.52
2885;Hele bevolking;Nederland;1;3;WAO-er;1995;2.42;20.42;48.1
2886;Hele bevolking;Nederland;1;3;WAO-er;1996;2.56;21.53;49.75
2887;Hele bevolking;Nederland;1;3;WAO-er;1997;2.39;19.94;45.42
2888;Hele bevolking;Nederland;1;3;WAO-er;1998;2.48;20.54;45.72
2889;Hele bevolking;Nederland;1;3;WAO-er;1999;3.08;24.97;57.79
2890;Hele bevolking;Nederland;1;3;WAO-er;2000;3.02;24.42;55.31
2891;Hele bevolking;Nederland;1;3;WAO-er;2001;2.95;21.92;53.26
2892;Hele bevolking;Nederland;1;3;WAO-er;2002;3.07;22.55;54.34
2893;Hele bevolking;Nederland;1;3;WAO-er;2003;3.05;22.51;51.81
2894;Hele bevolking;Nederland;1;3;WAO-er;2004;2.68;23.31;53.8
2895;Hele bevolking;Nederland;1;3;WAO-er;2005;2.72;19.86;49.39
2896;Hele bevolking;Nederland;1;3;WAO-er;2006;2.96;25.21;51.8
2897;Hele bevolking;Nederland;1;3;WAO-er;2007;2.89;18.59;49.13
2898;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1985;;;
2899;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1986;;;
2900;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1987;;;
2901;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1988;;;
2902;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1989;;;
2903;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1990;;;
2904;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1991;;;
2905;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1992;;;
2906;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1993;;;
2907;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1994;;;
2908;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1995;3.54;40.79;87.32
2909;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1996;3.5;42.58;88.44
2910;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1997;3.58;44.82;92.8
2911;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1998;3.5;41.7;87.14
2912;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;1999;3.27;44.58;86.46
2913;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2000;3.29;46.4;88.93
2914;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2001;3.19;52.72;93.78
2915;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2002;3.15;45.81;85.58
2916;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2003;3.19;47.08;87.63
2917;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2004;3.2;47.12;88.58
2918;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2005;2.81;41.46;82.3
2919;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2006;2.95;40.87;83.47
2920;Hele bevolking;Nederland;1;3;Personen met een studentenweekkaart;2007;2.59;42.82;81.49
2921;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1985;;;
2922;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1986;;;
2923;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1987;;;
2924;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1988;;;
2925;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1989;;;
2926;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1990;;;
2927;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1991;;;
2928;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1992;;;
2929;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1993;;;
2930;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1994;;;
2931;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1995;3.72;28.55;65.38
2932;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1996;3.86;30.71;70.5
2933;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1997;4.04;37.64;78.23
2934;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1998;4.15;28.75;73.52
2935;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;1999;3.62;37.06;72.7
2936;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;2000;4.06;42.08;86.25
2937;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;2001;3.52;37.85;72.01
2938;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;2002;3.5;40.07;88.31
2939;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;2003;4.09;62.96;
2940;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;2004;3.68;22.96;71.0
2941;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;2005;4.07;30.11;84.75
2942;Hele bevolking;Nederland;1;3;Personen met een studentenweekendkaart;2006;2.97;30.38;65.86
