ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
2497;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF21:Vrijwillige ziektekostenverzekering;2020;0.0
2498;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
2499;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
2500;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;1998;0.0
2501;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;1999;0.0
2502;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2000;0.0
2503;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2001;0.0
2504;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2002;0.0
2505;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2003;0.0
2506;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2004;0.0
2507;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2005;0.0
2508;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2006;0.0
2509;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2007;0.0
2510;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2008;0.0
2511;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2009;0.0
2512;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2010;0.0
2513;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2011;0.0
2514;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2012;0.0
2515;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2013;0.0
2516;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2014;0.0
2517;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2015;0.0
2518;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2016;0.0
2519;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2017;0.0
2520;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2018;0.0
2521;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2019;0.0
2522;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2020;0.0
2523;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2021;0.0
2524;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF22: Financiering door IZWH;2022;0.0
2525;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;1998;0.0
2526;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;1999;0.0
2527;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2000;0.0
2528;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2001;0.0
2529;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2002;0.0
2530;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2003;0.0
2531;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2004;0.0
2532;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2005;0.0
2533;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2006;0.0
2534;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2007;0.0
2535;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2008;0.0
2536;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2009;0.0
2537;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2010;0.0
2538;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2011;0.0
2539;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2012;0.0
2540;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2013;0.0
2541;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2014;0.0
2542;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2015;0.0
2543;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2016;0.0
2544;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2017;0.0
2545;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2018;0.0
2546;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2019;0.0
2547;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2020;0.0
2548;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2021;0.0
2549;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF23: Financiering door ondernemingen;2022;0.0
2550;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;1998;964.0
2551;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;1999;996.0
2552;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2000;1010.0
2553;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2001;1033.0
2554;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2002;1071.0
2555;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2003;1058.0
2556;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2004;1154.0
2557;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2005;1173.0
2558;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2006;1289.0
2559;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2007;1156.0
2560;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2008;1139.0
2561;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2009;1191.0
2562;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2010;1133.0
2563;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2011;1173.0
2564;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2012;1228.0
2565;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2013;1391.0
2566;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2014;1443.0
2567;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2015;1248.0
2568;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2016;1267.0
2569;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2017;1196.0
2570;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2018;1151.0
2571;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2019;1186.0
2572;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2020;1213.0
2573;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2021;1266.0
2574;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF3: Eigen betalingen;2022;1353.0
2575;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;1998;18.0
2576;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;1999;14.0
2577;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2000;14.0
2578;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2001;14.0
2579;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2002;18.0
2580;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2003;23.0
2581;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2004;22.0
2582;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2005;25.0
2583;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2006;21.0
2584;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2007;20.0
2585;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2008;18.0
2586;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2009;20.0
2587;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2010;22.0
2588;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2011;21.0
2589;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2012;21.0
2590;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2013;21.0
2591;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2014;40.0
2592;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2015;61.0
2593;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2016;57.0
2594;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2017;55.0
2595;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2018;56.0
2596;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2019;56.0
2597;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2020;57.0
2598;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2021;58.0
2599;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2022;57.0
2600;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;1998;946.0
2601;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;1999;982.0
2602;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2000;996.0
2603;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2001;1019.0
2604;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2002;1052.0
2605;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2003;1035.0
2606;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2004;1132.0
2607;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2005;1148.0
2608;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2006;1267.0
2609;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2007;1136.0
2610;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2008;1121.0
2611;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2009;1171.0
2612;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2010;1112.0
2613;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2011;1151.0
2614;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2012;1207.0
2615;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2013;1370.0
2616;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2014;1402.0
2617;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2015;1187.0
2618;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2016;1210.0
2619;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2017;1141.0
2620;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2018;1096.0
2621;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2019;1130.0
2622;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2020;1156.0
2623;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2021;1208.0
2624;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2022;1295.0
2625;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;1998;1775.0
2626;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;1999;1922.0
2627;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2000;2066.0
2628;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2001;2259.0
2629;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2002;2525.0
2630;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2003;2751.0
2631;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2004;2908.0
2632;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2005;3037.0
2633;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2006;3021.0
2634;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2007;3130.0
2635;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2008;3456.0
2636;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2009;3733.0
2637;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2010;3866.0
2638;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2011;4211.0
2639;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2012;4743.0
2640;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2013;4995.0
2641;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2014;5237.0
2642;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2015;4930.0
2643;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2016;5056.0
2644;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2017;5463.0
2645;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2018;5604.0
2646;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2019;6125.0
2647;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2020;7028.0
2648;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2021;7113.0
2649;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2022;7451.0
2650;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;1998;1623.0
2651;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;1999;1767.0
2652;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2000;1914.0
2653;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2001;2110.0
2654;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2002;2375.0
2655;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2003;2591.0
2656;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2004;2739.0
2657;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2005;2862.0
2658;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2006;2860.0
2659;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2007;2958.0
2660;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2008;3286.0
2661;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2009;3545.0
2662;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2010;3646.0
2663;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2011;3946.0
2664;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2012;4484.0
2665;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2013;4681.0
2666;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2014;4903.0
2667;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2015;4672.0
2668;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2016;4797.0
2669;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2017;5146.0
2670;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2018;5302.0
2671;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2019;5810.0
2672;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2020;6703.0
2673;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2021;6775.0
2674;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2022;7087.0
2675;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;1998;0.0
2676;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;1999;0.0
2677;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2000;0.0
2678;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2001;43.0
2679;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2002;45.0
2680;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2003;45.0
2681;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2004;15.0
2682;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2005;75.0
2683;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2006;125.0
2684;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2007;12.0
2685;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2008;17.0
2686;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2009;26.0
2687;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2010;24.0
2688;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2011;51.0
2689;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2012;54.0
2690;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2013;71.0
2691;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2014;78.0
2692;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2015;209.0
2693;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2016;268.0
2694;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2017;279.0
2695;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2018;293.0
2696;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2019;329.0
2697;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2020;804.0
2698;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2021;442.0
2699;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2022;354.0
2700;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;1998;1623.0
2701;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;1999;1767.0
2702;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2000;1914.0
2703;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2001;2067.0
2704;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2002;2330.0
2705;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2003;2546.0
2706;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2004;2724.0
2707;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2005;2787.0
2708;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2006;2734.0
2709;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2007;2946.0
2710;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2008;3269.0
2711;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2009;3519.0
2712;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2010;3622.0
2713;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2011;3895.0
2714;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2012;4430.0
2715;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2013;4611.0
2716;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2014;4826.0
2717;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2015;4463.0
2718;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2016;4529.0
2719;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2017;4866.0
2720;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2018;5009.0
2721;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2019;5480.0
2722;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2020;5899.0
2723;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2021;6333.0
2724;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2022;6733.0
2725;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;1998;1605.0
2726;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;1999;1748.0
2727;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2000;1893.0
2728;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2001;2044.0
2729;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2002;2306.0
2730;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2003;2520.0
2731;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2004;2696.0
2732;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2005;2757.0
2733;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2006;2691.0
2734;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2007;2895.0
2735;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2008;3212.0
2736;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2009;3457.0
2737;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2010;3559.0
2738;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2011;3829.0
2739;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2012;4361.0
2740;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2013;4515.0
2741;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2014;4716.0
2742;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2015;4216.0
2743;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2016;4292.0
2744;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2017;4623.0
2745;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2018;4763.0
2746;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2019;5227.0
2747;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2020;5627.0
2748;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2021;6023.0
2749;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2022;6419.0
2750;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;1998;18.0
2751;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;1999;20.0
2752;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;2000;21.0
2753;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;2001;23.0
2754;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;2002;24.0
2755;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;2003;26.0
