ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;OnderwijsVertragingInSchoolloopbaan;Perioden;AantalLeerlingenVoortgezetOnderwijs_1;AantalVsvErsVoorgezetOnderwijs_2;AantalNietVsvErsVoortgezetOnderwijs_3;PercentageVsvErsVoortgezetOnderwijs_4
3192;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;Wel vertraging;2015/'16;820.0;30.0;790.0;3.3
3193;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;Wel vertraging;2016/'17;900.0;30.0;860.0;3.5
3194;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;Wel vertraging;2017/'18;960.0;50.0;900.0;5.5
3195;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2004/'05;0.0;0.0;0.0;0.0
3196;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2005/'06;0.0;0.0;0.0;0.0
3197;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2006/'07;0.0;0.0;0.0;0.0
3198;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2007/'08;0.0;0.0;0.0;0.0
3199;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2008/'09;0.0;0.0;0.0;0.0
3200;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2009/'10;0.0;0.0;0.0;0.0
3201;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2010/'11;0.0;0.0;0.0;0.0
3202;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2011/'12;0.0;0.0;0.0;0.0
3203;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
3204;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
3205;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2013/'14;0.0;0.0;0.0;0.0
3206;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2014/'15;0.0;0.0;0.0;0.0
3207;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2015/'16;0.0;0.0;0.0;0.0
3208;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2016/'17;0.0;0.0;0.0;0.0
3209;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;1 jaar vertraging;2017/'18;0.0;0.0;0.0;0.0
3210;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2004/'05;880.0;70.0;810.0;7.9
3211;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2005/'06;970.0;60.0;910.0;6.2
3212;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2006/'07;910.0;50.0;870.0;5.1
3213;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2007/'08;880.0;40.0;840.0;5.0
3214;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2008/'09;850.0;40.0;810.0;4.9
3215;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2009/'10;680.0;40.0;640.0;5.7
3216;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2010/'11;910.0;30.0;880.0;3.3
3217;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2011/'12;940.0;40.0;900.0;4.7
3218;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;880.0;40.0;840.0;4.9
3219;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;880.0;40.0;840.0;4.9
3220;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2013/'14;890.0;40.0;860.0;4.3
3221;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2014/'15;880.0;30.0;850.0;3.4
3222;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2015/'16;820.0;30.0;790.0;3.3
3223;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2016/'17;900.0;30.0;860.0;3.5
3224;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);20 tot 23 jaar;2 jaar of meer vertraging;2017/'18;960.0;50.0;900.0;5.5
3225;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2004/'05;682500.0;11600.0;670900.0;1.7
3226;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2005/'06;718700.0;10980.0;707730.0;1.5
3227;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2006/'07;722070.0;10240.0;711830.0;1.4
3228;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2007/'08;721440.0;8520.0;712920.0;1.2
3229;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2008/'09;715460.0;7460.0;708000.0;1.0
3230;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2009/'10;713610.0;7080.0;706530.0;1.0
3231;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2010/'11;714880.0;6220.0;708650.0;0.9
3232;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2011/'12;720490.0;6720.0;713780.0;0.9
3233;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2012/'13 Oude methode;728110.0;6250.0;721850.0;0.9
3234;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2012/'13 Nieuwe methode;724450.0;3360.0;721090.0;0.5
3235;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2013/'14;732480.0;3130.0;729350.0;0.4
3236;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2014/'15;738540.0;3150.0;735400.0;0.4
3237;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2015/'16;741520.0;3220.0;738300.0;0.4
3238;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2016/'17;734760.0;3170.0;731580.0;0.4
3239;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2017/'18;721010.0;3170.0;717830.0;0.4
3240;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2004/'05;505600.0;3830.0;501770.0;0.8
3241;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2005/'06;529230.0;3850.0;525380.0;0.7
3242;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2006/'07;530790.0;3570.0;527220.0;0.7
3243;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2007/'08;528880.0;3060.0;525820.0;0.6
3244;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2008/'09;526560.0;2720.0;523840.0;0.5
3245;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2009/'10;525920.0;2720.0;523200.0;0.5
3246;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2010/'11;526500.0;2360.0;524140.0;0.4
3247;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2011/'12;531320.0;2570.0;528750.0;0.5
3248;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2012/'13 Oude methode;540950.0;2410.0;538540.0;0.4
3249;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2012/'13 Nieuwe methode;539230.0;1020.0;538210.0;0.2
3250;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2013/'14;551070.0;1050.0;550030.0;0.2
3251;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2014/'15;562190.0;1070.0;561120.0;0.2
3252;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2015/'16;571130.0;1110.0;570020.0;0.2
3253;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2016/'17;572050.0;1030.0;571020.0;0.2
3254;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2017/'18;566420.0;1040.0;565380.0;0.2
3255;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2004/'05;176900.0;7770.0;169130.0;4.4
3256;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2005/'06;189470.0;7130.0;182340.0;3.8
3257;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2006/'07;191280.0;6680.0;184600.0;3.5
3258;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2007/'08;192550.0;5460.0;187090.0;2.8
3259;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2008/'09;188900.0;4740.0;184160.0;2.5
3260;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2009/'10;187690.0;4360.0;183330.0;2.3
3261;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2010/'11;188380.0;3870.0;184510.0;2.1
3262;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2011/'12;189170.0;4140.0;185030.0;2.2
3263;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2012/'13 Oude methode;187160.0;3840.0;183320.0;2.1
3264;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2012/'13 Nieuwe methode;185220.0;2330.0;182890.0;1.3
3265;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2013/'14;181400.0;2090.0;179320.0;1.1
3266;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2014/'15;176350.0;2080.0;174270.0;1.2
3267;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2015/'16;170390.0;2110.0;168280.0;1.2
3268;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2016/'17;162710.0;2150.0;160560.0;1.3
3269;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2017/'18;154580.0;2130.0;152450.0;1.4
3270;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2004/'05;160750.0;6010.0;154750.0;3.7
3271;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2005/'06;173130.0;5550.0;167580.0;3.2
3272;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2006/'07;175290.0;5210.0;170080.0;3.0
3273;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2007/'08;176150.0;4020.0;172130.0;2.3
3274;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2008/'09;172970.0;3430.0;169540.0;2.0
3275;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2009/'10;171580.0;3050.0;168540.0;1.8
3276;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2010/'11;171730.0;2650.0;169080.0;1.5
3277;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2011/'12;172400.0;2910.0;169490.0;1.7
3278;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2012/'13 Oude methode;170240.0;2630.0;167610.0;1.5
3279;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;168610.0;1370.0;167230.0;0.8
3280;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2013/'14;165190.0;1220.0;163970.0;0.7
3281;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2014/'15;160710.0;1220.0;159490.0;0.8
3282;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2015/'16;155350.0;1230.0;154110.0;0.8
3283;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2016/'17;148420.0;1230.0;147190.0;0.8
3284;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2017/'18;140570.0;1210.0;139370.0;0.9
3285;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2004/'05;16150.0;1770.0;14390.0;10.9
3286;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2005/'06;16340.0;1580.0;14770.0;9.6
3287;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2006/'07;15990.0;1470.0;14520.0;9.2
3288;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2007/'08;16410.0;1440.0;14960.0;8.8
3289;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2008/'09;15930.0;1310.0;14620.0;8.2
3290;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2009/'10;16100.0;1310.0;14790.0;8.1
3291;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2010/'11;16650.0;1220.0;15440.0;7.3
3292;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2011/'12;16770.0;1230.0;15540.0;7.4
3293;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;16920.0;1210.0;15710.0;7.1
3294;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;16610.0;960.0;15650.0;5.8
3295;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2013/'14;16220.0;870.0;15350.0;5.3
3296;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2014/'15;15650.0;860.0;14790.0;5.5
3297;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2015/'16;15050.0;880.0;14170.0;5.8
3298;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2016/'17;14290.0;920.0;13380.0;6.4
3299;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2017/'18;14010.0;930.0;13090.0;6.6
3300;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2004/'05;20.0;;10.0;
3301;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2005/'06;20.0;;10.0;
3302;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2006/'07;30.0;;20.0;
3303;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2007/'08;20.0;;10.0;
3304;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2008/'09;;;;
3305;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2009/'10;;;;
3306;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2010/'11;;;;
3307;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2011/'12;;0.0;;0.0
3308;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2012/'13 Oude methode;0.0;0.0;0.0;0.0
3309;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
3310;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2013/'14;;0.0;;0.0
3311;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2014/'15;;;;
3312;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2015/'16;;;;
3313;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2016/'17;;0.0;;0.0
3314;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2017/'18;;;0.0;
3315;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2004/'05;0.0;0.0;0.0;0.0
3316;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2005/'06;0.0;0.0;0.0;0.0
3317;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2006/'07;0.0;0.0;0.0;0.0
3318;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2007/'08;0.0;0.0;0.0;0.0
3319;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2008/'09;0.0;0.0;0.0;0.0
3320;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2009/'10;0.0;0.0;0.0;0.0
3321;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2010/'11;0.0;0.0;0.0;0.0
3322;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2011/'12;0.0;0.0;0.0;0.0
3323;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
3324;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
3325;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2013/'14;0.0;0.0;0.0;0.0
3326;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2014/'15;0.0;0.0;0.0;0.0
3327;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2015/'16;0.0;0.0;0.0;0.0
3328;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2016/'17;0.0;0.0;0.0;0.0
3329;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2017/'18;0.0;0.0;0.0;0.0
3330;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2004/'05;20.0;;10.0;
3331;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2005/'06;20.0;;10.0;
3332;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2006/'07;30.0;;20.0;
3333;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2007/'08;20.0;;10.0;
